step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-405.585667469273176	-412.441155420232576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728489457177449	1	2	3	4	4	5	6	5	7	5	4	5	8	7	9	5	6	8	9	8	7	8	7	10	9	9	11	11	7	14	10	10	10	9	11	12	10	11	12	10	13	12	12	12	11	13	11	13	14	13	12	14	13	14	14	14	15	14	15	17	17	16	18	17	18	20	18	21	18	21	23	0	1	1	2	2	11	3	3	4	4	3	3	5	11	9	1	10	12	9	10	6	14	16	12	9	21	40	18	8	45	21	22	16	20	17	25	26	19	31	12	45	32	33	38	19	22	25	25	39	32	32	43	39	41	44	36	24	47	53	57	48	36	57	59	52	62	51	61	51	67	69	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	3	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	3	2	3	1	2
37000	-424.086309456886738	-430.941797407846138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613079923514574	1	2	3	4	4	4	6	6	5	5	6	7	10	6	9	7	7	8	8	9	7	10	8	9	11	9	10	11	10	13	11	9	12	11	10	11	11	10	12	10	12	12	12	13	11	11	12	13	13	13	11	14	14	14	15	12	15	14	16	16	18	14	17	16	18	19	19	20	20	22	22	0	1	1	1	2	3	3	2	1	4	6	4	12	9	12	8	10	7	9	10	8	32	16	12	13	21	9	15	8	38	21	14	8	20	17	5	21	19	21	8	38	32	4	45	38	32	36	56	37	42	32	43	39	41	44	25	32	36	53	42	47	43	57	53	33	25	51	61	63	69	67	1	1	1	2	1	1	2	3	2	1	1	1	3	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	2	1	1	1	4	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	1	1	1	2	5	3	1	2	1	2
37500	-412.580414850391890	-419.435902801351290	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690253749398403	1	2	4	3	3	6	5	6	5	5	5	7	9	7	9	7	7	8	7	7	7	8	9	9	10	9	9	11	9	13	10	10	11	10	11	12	10	10	12	12	12	12	11	11	11	12	12	12	15	13	12	14	15	13	14	14	15	13	14	17	17	15	18	18	18	18	19	20	20	21	24	0	1	2	1	1	11	3	3	4	4	3	3	1	11	14	3	10	7	4	10	11	7	12	12	13	21	3	15	8	45	21	22	23	20	17	25	26	19	21	27	45	22	11	38	38	32	13	8	39	51	32	33	59	41	38	36	46	36	39	42	47	25	46	59	43	62	57	61	63	67	63	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	4	2	1	2	3	1	1	1	2	3	2	1	2	2	1	1	2	1	2	1	1	2	2	2	3	2	3	1	2	1	1	1	3
38000	-409.916476536903701	-416.771964487863102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689624723894412	-1	1	3	2	5	6	4	6	6	4	4	6	9	6	8	5	6	7	8	9	6	9	7	9	10	10	9	12	9	14	9	10	12	10	10	12	10	11	13	12	13	12	11	12	12	12	12	13	12	13	11	14	14	15	14	14	15	13	15	16	16	17	16	18	18	19	19	20	21	21	23	0	1	2	1	4	11	3	11	7	4	3	3	5	11	23	3	10	7	9	10	11	14	16	12	5	21	12	15	12	45	21	22	18	20	17	25	21	19	49	27	45	32	11	38	38	32	25	36	26	46	14	43	39	41	44	48	32	47	37	42	47	36	32	59	52	62	57	47	63	67	69	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	3	1	3	1	2	1	1	2	1	1	4	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	2	2	2	2	2	2	2	1	2	3	3	1	1
38500	-408.931360739236425	-415.786848690195825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645376808204009	1	2	3	4	5	4	5	7	6	5	5	5	6	7	9	6	7	8	7	8	7	10	7	10	10	9	9	11	9	13	11	9	11	10	8	11	11	10	12	12	12	12	12	11	11	13	13	12	12	14	11	13	14	14	14	14	15	14	15	17	17	16	17	16	18	20	18	21	18	20	23	0	1	1	2	3	3	3	12	2	4	6	3	5	11	16	3	10	7	4	10	12	32	16	18	5	21	16	15	8	45	21	14	23	20	9	5	26	9	26	27	45	51	33	38	38	32	36	25	26	51	32	33	39	41	44	48	51	36	39	42	47	48	57	39	52	62	51	61	63	67	57	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	3	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	4
39000	-403.596080426288609	-410.451568377248009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661681784498705	0	2	3	4	4	5	5	6	3	7	4	6	8	7	7	5	5	8	7	9	7	9	8	7	11	9	9	11	9	12	10	10	12	10	10	12	10	11	11	12	12	12	10	13	9	12	13	12	15	14	13	13	14	15	15	13	14	15	16	17	18	16	17	18	18	19	18	21	21	21	23	0	1	1	9	2	11	11	9	1	17	3	3	9	6	16	3	9	7	6	10	11	14	16	7	13	21	24	15	8	45	21	22	43	20	17	25	21	45	26	27	45	32	16	38	19	32	25	25	26	42	42	43	26	30	38	48	22	47	53	42	47	36	51	59	33	62	57	47	63	67	69	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	3	1	1	1	3	2	2	1	2	1	1	3	2	2	2	2	3	2	2	4	2	2	2
39500	-432.320229387630377	-439.175717338589777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651606264145770	1	2	3	4	5	6	5	6	4	7	6	6	7	7	9	4	6	8	8	8	8	9	8	8	10	9	10	11	9	13	10	9	10	10	10	13	11	11	11	11	12	11	12	12	10	13	12	12	15	14	12	14	15	15	14	14	15	14	15	15	17	16	17	17	19	20	17	21	20	20	23	0	1	1	3	2	1	3	3	1	17	3	3	5	6	13	3	9	7	1	10	11	14	16	8	19	21	24	15	8	41	21	6	13	20	17	25	26	45	26	27	45	32	19	38	13	32	13	25	39	42	32	33	39	38	38	48	51	47	39	42	36	48	32	53	63	47	51	62	57	67	63	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	2	4	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	3	1	2	2	3	1	2	1	2	1	3	1	1	1	2	1	2	2	2	2	4	1	1	3	2	2	2	2	2
40000	-411.713260996728877	-418.568748947688277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595778986805244	0	1	3	4	4	5	5	6	6	6	4	6	9	6	9	6	7	9	8	8	6	9	8	9	11	8	9	11	10	13	10	8	12	11	9	12	9	11	12	11	11	12	10	13	10	12	13	14	14	14	12	14	14	15	14	13	15	15	15	16	16	14	18	17	18	19	18	20	20	20	23	0	1	2	1	1	11	3	5	5	4	3	5	9	6	5	2	10	7	5	10	11	32	16	12	5	21	3	15	4	45	26	14	43	20	17	24	26	45	26	12	45	32	12	38	19	22	25	56	39	42	32	33	26	41	44	25	46	25	21	32	36	36	51	59	43	36	32	61	67	67	57	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	2	3	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	4	3	2	1	3	2	4	3	5	2	1	1	4
40500	-419.265832156026363	-426.121320106985763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579679804603501	1	2	3	4	5	6	5	6	7	7	6	5	9	7	9	7	6	9	8	9	7	10	8	8	10	9	11	11	9	13	10	8	12	11	10	11	10	11	11	12	11	12	12	12	10	12	13	12	13	13	9	14	14	15	15	14	15	14	16	16	17	16	18	17	18	19	19	20	20	20	23	0	1	1	1	2	3	3	3	1	17	4	3	5	6	14	6	4	7	8	9	6	32	3	3	5	21	24	15	8	45	21	6	23	20	17	5	26	45	26	27	45	51	16	38	19	51	36	25	21	46	32	43	26	41	30	48	22	47	49	42	47	25	46	59	33	62	60	62	60	67	60	1	1	2	1	1	2	1	2	3	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	2	2	1	3	1	2	4	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	3	2	1	1	4	1	1	2	2	3	4	1	3	2	2	2	2	1	3
41000	-411.915941923096057	-418.771429874055457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673275752672585	0	1	3	3	3	5	5	6	4	6	6	5	8	6	9	7	5	8	9	8	7	9	8	9	10	9	10	11	8	14	10	10	11	10	9	12	11	12	12	12	13	12	11	13	11	13	12	14	14	13	12	14	14	15	14	12	16	14	15	15	16	15	17	16	17	19	19	20	19	22	23	0	1	1	2	1	9	3	6	1	17	6	3	5	6	23	3	9	7	13	10	11	14	8	8	13	21	12	15	8	45	26	22	23	20	17	25	26	45	21	27	38	22	23	38	9	32	25	56	39	42	32	33	39	41	44	25	46	47	53	42	36	36	51	59	43	36	57	61	57	67	67	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	3	2	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	1	2	3	2	2	3	2	2
41500	-415.586087879223669	-422.441575830183069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667846347463592	1	2	4	4	4	6	5	7	7	6	5	6	8	6	9	6	7	9	7	7	7	8	9	10	9	9	10	11	9	13	10	10	10	10	11	11	10	11	12	12	12	12	12	13	10	13	13	14	14	13	12	14	13	14	15	12	15	14	16	16	17	16	18	17	18	19	18	21	20	21	23	0	1	1	2	2	3	3	3	2	3	2	3	5	11	16	1	10	7	4	10	11	14	9	8	9	21	12	9	8	45	21	22	13	20	17	25	26	45	26	27	45	32	33	38	19	32	13	56	39	32	14	24	39	41	44	25	32	25	39	50	47	36	46	59	43	48	57	61	67	67	69	1	1	1	1	1	1	1	2	3	1	2	1	3	1	1	2	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	3	2	1	2	3	2	1	2	1	1	1	2	2	2	2	2	2	1	3	2	2	1	1	2	1
42000	-426.943669425900111	-433.799157376859512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535202686053098	1	2	3	2	3	6	5	6	7	6	4	5	10	6	10	5	7	7	8	8	6	9	8	8	10	9	9	11	10	13	8	9	10	10	10	11	11	11	12	11	12	13	12	13	10	10	12	14	14	14	12	14	13	14	15	12	15	12	14	16	18	16	17	17	16	19	18	22	19	21	22	0	1	1	1	2	11	3	12	1	4	3	1	1	11	9	3	10	7	14	10	11	12	16	9	5	21	12	15	18	45	21	6	9	10	10	13	21	45	26	27	45	32	33	38	19	32	13	56	39	51	46	33	26	41	38	13	32	25	39	46	47	36	46	59	33	62	60	61	63	63	69	1	1	1	1	1	1	1	1	3	2	1	1	4	2	2	1	1	2	1	1	1	2	1	1	3	2	2	1	3	2	1	1	2	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	3	2	3	2	4	1	1	3	1	2	2
42500	-412.875206856756733	-419.730694807716134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650227415367124	1	2	4	3	5	6	5	5	6	5	4	6	8	6	10	7	7	8	9	8	8	9	8	9	10	9	9	11	9	13	10	10	12	10	11	12	10	12	13	11	12	13	11	13	11	12	12	12	13	13	12	15	14	15	14	12	15	13	15	16	15	16	17	16	18	18	18	20	21	21	23	0	1	2	2	1	11	4	3	1	4	4	3	5	11	16	12	10	7	9	10	6	14	3	5	13	21	3	15	8	45	21	22	43	20	17	13	21	45	21	27	45	32	5	38	19	32	25	19	26	51	32	19	26	41	38	25	51	47	39	46	36	25	57	59	52	62	60	36	63	67	63	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	3	2	1	1	3	2	1	1	3	1	1	1	2	2	1	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	3	3	2	2
43000	-395.474436991726122	-402.329924942685523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734925383043066	-1	1	3	4	4	6	5	6	6	6	5	6	9	6	9	6	7	7	8	9	8	9	8	8	10	10	10	11	10	13	10	10	11	10	9	12	11	11	12	12	12	13	9	13	9	12	12	12	15	14	12	14	14	14	13	13	15	14	15	16	14	16	17	17	18	20	18	20	20	22	23	0	1	1	3	2	11	2	3	4	4	3	3	5	11	7	3	10	7	4	10	6	14	16	12	13	21	24	15	12	45	21	22	43	20	17	25	26	45	21	27	19	32	7	38	19	14	25	5	39	51	32	33	39	41	38	25	51	47	53	51	47	48	57	59	33	61	46	61	67	69	69	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	4	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	2	1	2	2
43500	-402.777015260416647	-409.632503211376047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666447682274574	1	2	3	4	3	5	5	6	5	6	5	6	9	6	10	7	7	8	7	8	8	9	8	9	11	10	8	11	9	12	10	9	11	11	10	10	11	12	11	11	10	12	11	13	9	11	12	13	15	14	13	15	14	14	14	14	15	14	15	16	17	16	17	18	19	19	18	20	19	21	23	0	1	1	2	1	3	3	3	3	9	3	3	9	6	23	8	10	7	9	10	6	14	3	9	36	21	19	15	8	41	21	14	24	20	17	13	26	45	21	27	45	46	18	38	19	22	36	25	39	46	32	43	26	41	38	48	32	13	39	42	47	25	57	59	52	36	57	61	63	60	63	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	3	2	2	1	2	2	4	2	1	1	2	3
44000	-416.365014225476898	-423.220502176436298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616428630779392	1	2	3	3	5	5	6	6	4	6	4	6	9	7	9	6	7	8	7	8	7	8	8	10	10	9	10	10	9	13	10	9	11	10	10	9	10	11	12	11	12	12	10	13	10	13	12	14	14	13	11	14	14	15	15	12	15	14	14	16	17	16	15	16	19	20	17	21	20	20	22	0	1	2	1	1	11	3	6	4	4	3	3	5	6	16	5	10	7	5	10	5	14	16	12	5	21	8	15	3	45	26	22	23	20	10	5	21	45	26	27	45	32	7	38	19	32	36	25	39	51	32	33	39	41	30	25	22	47	39	32	36	25	42	59	43	62	63	61	60	67	67	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	4	2	1	1	1	1	2	2	2	1	2	1	1	2	2	2	2	2	3	2	1	1	1	2	1	2	2	1	3	1	1	4	3	3	1	1	4	2	1	2	2	2	2
44500	-386.663438489402154	-393.518926440361554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735929172053847	1	2	3	4	4	6	5	6	7	6	5	6	6	7	9	5	7	8	7	8	7	9	9	9	10	10	10	11	8	14	11	10	10	10	10	12	10	12	12	12	13	12	12	13	11	11	13	13	14	13	12	14	14	15	15	14	16	15	15	15	17	16	17	16	17	18	18	21	20	20	22	0	1	2	3	1	11	3	3	4	2	5	3	5	11	8	5	10	7	2	10	6	14	16	8	13	21	12	15	19	41	26	22	19	20	17	25	21	45	37	23	45	46	33	38	19	32	25	36	26	42	46	33	39	41	44	48	32	47	26	42	47	36	46	59	43	62	57	61	46	63	70	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	3	2	2	2	2	1	3	1	2	1	1	1	3	1	1
45000	-408.473610622732622	-415.329098573692022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737251919123710	1	2	3	4	5	6	5	6	5	6	5	5	8	6	7	5	7	7	8	8	8	10	9	9	10	9	9	12	10	14	10	8	9	10	9	13	11	11	11	11	12	13	12	12	10	12	11	13	15	13	12	13	14	15	14	13	15	14	15	16	18	15	16	17	18	19	17	21	19	20	24	0	1	1	2	1	11	1	3	4	4	3	3	5	11	11	3	10	7	4	10	11	32	16	12	13	21	18	15	8	45	21	14	16	20	17	25	26	45	26	27	45	51	33	38	19	13	19	25	39	46	32	33	26	41	38	25	32	47	26	42	36	56	46	59	52	62	60	61	57	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	3	2	1	2	2	2	3	2	3	1	2	1	2	2	1	2	2	2	2
45500	-401.579618389477218	-408.435106340436619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706066761670123	1	2	3	3	4	4	5	6	4	6	5	6	9	7	9	7	7	9	7	8	8	9	8	8	10	10	10	11	9	14	10	10	11	10	9	13	10	10	12	11	12	12	10	13	12	11	12	14	14	13	11	14	14	14	15	11	16	14	15	17	18	16	18	17	17	18	19	21	19	22	23	0	1	1	2	1	3	3	3	2	9	6	1	9	6	12	3	10	7	5	10	12	14	3	12	13	21	12	15	8	45	21	22	43	20	17	25	21	19	37	27	38	32	12	38	38	32	12	56	39	42	32	18	39	45	38	12	51	47	53	42	47	36	32	59	43	62	57	61	63	67	69	1	1	1	1	2	1	1	2	1	1	1	2	3	2	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	2	1	1	2	2	3	1	1	2	2	2	4	2	5	1	2	1	1	1	2
46000	-403.626686262428166	-410.482174213387566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709285480729686	0	2	3	4	4	4	4	7	6	6	6	6	9	6	9	6	7	8	8	9	8	8	8	10	10	10	9	10	10	13	9	10	10	10	11	13	11	10	11	12	12	12	10	12	11	12	11	13	15	14	13	15	14	15	14	11	16	13	15	16	18	17	17	17	19	20	19	22	21	22	21	0	1	1	3	2	3	3	12	4	4	6	3	19	6	16	3	10	7	9	10	6	12	16	19	5	21	12	15	8	45	21	22	12	20	17	25	26	19	26	27	45	22	23	38	38	32	13	56	26	51	32	43	39	41	44	25	22	47	53	42	36	36	46	59	52	62	63	61	57	67	63	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	3	1	1	1	1	4	1	1	2	3	2	2	1	2	2	1	2	3	2	2
46500	-393.059630993876624	-399.915118944836024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687413606584243	1	2	3	4	4	5	5	7	6	5	4	6	9	6	9	5	6	8	8	8	7	8	9	9	10	9	11	11	10	14	10	10	12	10	11	12	10	10	13	12	13	12	11	13	11	13	12	14	15	13	12	14	14	15	15	14	15	14	15	16	17	16	17	17	18	18	19	21	20	21	23	0	1	1	1	1	11	3	3	4	5	3	16	5	11	16	3	10	7	12	10	11	14	16	12	6	21	29	15	12	45	26	22	13	20	17	25	26	9	37	27	45	32	3	45	38	51	25	36	39	42	32	23	39	41	45	25	46	47	39	42	25	36	51	59	33	62	60	61	63	63	67	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	2	1	2	1	2	2	2	2	2
47000	-406.885748974074147	-413.741236925033547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662007826773835	1	2	3	4	4	6	6	7	6	6	5	5	9	7	10	6	7	8	8	9	7	9	9	9	10	9	9	11	9	11	10	10	11	11	10	11	10	10	10	12	11	12	12	13	12	12	12	13	15	14	11	14	13	14	14	12	15	15	15	16	17	16	17	17	18	19	18	20	20	21	24	0	1	2	2	2	11	4	12	4	4	3	3	9	11	16	3	10	7	3	10	11	14	16	12	5	21	12	15	8	38	21	22	15	20	17	25	26	19	26	27	38	51	33	38	30	51	9	13	26	42	32	43	39	41	38	13	51	25	53	42	47	36	46	53	33	62	60	61	57	46	63	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	3	2	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	3	1	1	2	1	2	2	2	2	1	1	2	2	2	2	2	4	2	1	2	2	5	3
47500	-424.753641069545040	-431.609129020504440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674416073888699	1	2	3	3	4	6	5	5	5	5	4	6	8	6	9	7	6	8	8	8	7	8	7	9	8	9	9	12	9	13	10	9	12	10	10	11	11	11	12	12	12	12	9	12	10	13	13	14	14	13	11	14	14	15	13	14	16	15	16	16	17	17	17	17	19	19	19	22	20	21	24	0	1	1	2	2	11	3	3	2	4	3	3	5	11	9	3	9	7	9	10	6	6	3	23	1	21	12	15	8	45	21	22	23	20	17	9	21	19	26	27	45	51	16	38	19	32	36	36	37	51	32	33	39	41	38	25	51	25	39	42	25	48	32	59	43	62	63	61	67	57	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	2	1	3	1	1	2	2	2	1	1	3	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	3	2	4	2	2	4	1	3	1	3	1	2	3	1	2	2
48000	-410.014346205466609	-416.869834156426009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669292028537942	1	2	3	4	4	4	5	5	7	6	5	7	9	6	10	6	7	8	8	8	7	9	8	9	10	9	10	12	9	14	9	8	11	10	11	12	10	10	11	11	11	12	11	12	13	11	13	13	13	13	12	14	14	14	14	13	14	14	15	16	18	15	17	17	18	19	19	22	20	21	23	0	1	1	2	1	3	3	3	1	1	6	11	18	6	18	3	5	7	12	10	11	14	16	12	13	21	3	15	8	45	21	14	9	20	17	25	21	9	26	27	38	32	9	41	41	32	25	25	39	32	32	33	39	41	44	13	32	5	53	46	47	36	51	59	33	56	51	61	63	63	51	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	3	1	2	2	2	3	1	3	2	3	2	2	2	5
48500	-446.287391075483640	-453.142879026443040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570080099195736	-1	2	3	4	4	5	4	6	6	6	6	4	9	7	9	7	7	8	9	7	7	10	6	9	11	9	10	11	8	14	11	8	11	10	9	12	9	10	12	11	11	12	11	12	12	11	12	13	14	13	12	13	15	13	14	13	15	15	14	16	17	17	17	17	18	19	19	21	17	21	22	0	1	1	1	2	3	3	7	1	2	6	3	3	6	3	23	9	7	8	10	11	18	3	12	5	21	18	15	3	45	21	3	23	20	17	13	21	13	26	27	38	25	8	38	41	32	25	5	39	32	32	33	39	41	44	36	42	13	39	42	47	9	57	59	43	36	51	61	42	67	63	1	1	2	2	1	1	1	1	4	2	1	1	2	1	3	1	1	3	2	1	1	1	2	2	4	1	2	1	2	2	2	2	3	2	1	2	1	1	2	1	1	1	2	2	1	2	1	4	1	3	2	1	2	1	2	1	2	3	1	2	2	5	1	1	3	4	4	2	2	1	2
