step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
24000	-965.448818028410415	-963.818508817587599	-1.630309210822822	0.000893109962734	0.000203271173072	0.227599267227396	0.319970381428185	0	3	2	5	3	5	4	6	8	9	5	5	8	10	8	11	9	10	10	10	12	15	16	16	14	13	14	14	15	16	15	14	17	20	15	17	17	19	19	20	19	20	22	20	22	23	20	22	21	24	21	25	25	23	23	23	26	25	24	25	24	23	25	25	26	24	25	26	25	27	28	26	28	27	27	28	27	27	28	29	30	29	30	30	30	32	31	32	32	32	32	33	38	0	1	1	5	3	5	5	2	4	3	7	3	5	9	6	8	7	0	8	13	3	16	8	20	14	14	9	10	13	16	12	15	0	15	14	15	14	16	35	4	15	12	47	14	34	39	13	35	26	54	35	23	36	15	36	45	9	14	45	56	45	23	45	45	34	47	55	64	47	68	35	29	58	64	45	50	45	72	74	74	40	56	17	66	69	74	78	46	46	66	22	51	58	1	1	2	1	1	1	1	2	1	2	1	2	4	1	1	2	2	1	2	1	5	3	5	3	3	1	3	4	5	2	4	3	1	4	2	5	6	5	2	7	4	6	1	4	1	3	6	5	4	1	3	4	4	7	2	1	8	9	1	1	1	4	2	2	3	3	1	1	3	1	5	7	2	2	2	2	2	1	1	1	5	4	8	4	3	2	1	4	4	5	6	5	4
24500	-974.133419045217579	-972.540700781768351	-1.592718263449276	0.000588383296887	0.000143110660002	0.243226924964067	0.316356807933358	0	3	2	3	4	6	5	6	7	7	7	9	8	9	8	11	10	10	11	10	11	15	16	13	14	12	14	14	14	17	13	16	18	20	15	17	18	20	18	20	19	21	20	21	22	23	22	22	22	23	22	24	26	24	24	23	26	24	22	24	24	24	26	27	26	26	26	26	27	29	28	26	25	27	27	27	28	28	28	30	29	27	29	28	29	31	30	32	33	31	32	35	38	0	3	1	1	3	5	1	3	4	6	4	9	2	4	10	11	9	0	13	12	12	16	10	21	21	4	11	15	16	12	16	15	0	36	21	26	29	25	25	37	15	25	39	35	9	39	26	17	38	35	39	31	41	34	38	17	49	21	39	40	38	44	27	27	36	37	41	40	32	74	39	73	36	49	30	35	46	74	55	68	36	49	45	37	74	76	67	50	46	26	61	78	90	1	1	1	1	1	1	3	1	2	1	3	2	3	4	1	1	1	1	1	1	1	2	4	1	3	6	4	4	1	4	2	5	1	1	2	2	2	3	2	1	7	4	1	3	5	3	6	5	2	5	2	7	4	2	1	8	2	7	2	4	3	1	6	8	5	5	4	2	8	1	5	1	2	3	4	9	2	1	2	2	7	3	3	4	2	2	3	4	5	12	3	4	5
25000	-988.600433636990942	-987.014472094090820	-1.585961542900105	0.000657835763531	0.000162014949583	0.246284800195574	0.354651741235173	0	2	4	4	3	5	6	5	7	8	7	8	8	9	9	11	10	10	11	8	10	15	14	14	15	14	15	16	15	17	16	14	17	21	16	18	17	19	19	20	20	22	22	20	21	22	21	21	22	23	23	24	23	24	24	23	26	24	24	24	23	26	24	27	27	24	26	25	26	28	27	27	27	28	28	27	28	27	28	29	29	30	30	31	29	31	31	32	33	32	32	35	35	0	1	5	2	2	5	4	5	4	6	7	4	3	7	6	2	3	0	8	1	4	4	15	16	12	12	12	10	12	19	12	13	0	15	9	13	26	4	35	26	13	14	24	26	24	26	22	39	35	39	24	24	21	34	35	37	45	51	29	14	37	58	17	46	34	39	66	44	31	45	56	42	34	62	68	49	71	25	76	51	54	74	74	85	50	71	77	45	66	76	55	87	42	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	3	3	1	3	3	3	4	2	2	4	2	3	4	3	4	4	3	1	4	3	5	2	6	1	4	6	6	6	3	3	2	4	1	4	2	3	5	6	1	3	3	2	1	5	7	3	1	6	2	3	3	1	3	4	3	3	3	2	1	2	3	1	6	1	3	5	1	1	1	3	2	2	4	4	3	4	2	6
25500	-908.532672781669703	-906.959207629395905	-1.573465152273787	0.000464926957996	0.000117240210016	0.252169094521183	0.374853439978701	0	1	3	4	4	5	5	7	6	8	7	8	9	9	9	12	11	9	11	11	11	16	14	15	13	12	15	15	15	13	16	15	17	21	16	16	16	17	20	20	19	21	19	19	23	21	21	23	20	24	24	24	25	23	24	23	26	23	26	22	23	26	26	27	27	26	27	26	25	27	28	24	27	29	27	28	28	29	27	28	28	29	31	29	29	31	31	32	33	33	33	35	38	0	1	2	3	3	5	4	5	4	3	7	4	6	9	6	9	11	0	10	12	12	21	13	25	14	14	14	15	20	12	24	19	0	15	21	10	21	21	24	29	19	22	21	25	49	44	15	35	30	37	38	30	35	34	40	43	48	44	38	38	40	56	51	39	36	42	62	51	27	51	27	28	34	42	16	53	52	48	40	57	36	79	75	63	57	63	74	82	87	80	87	78	75	1	1	1	1	1	1	1	2	1	3	2	3	2	1	2	5	2	1	1	2	2	3	3	1	3	1	3	4	2	2	1	2	1	5	3	4	3	3	3	3	4	1	4	3	1	1	5	4	3	3	3	4	5	2	1	2	2	3	4	3	2	2	1	3	6	3	1	1	3	1	7	4	4	4	8	1	3	3	5	1	6	1	2	1	1	2	1	1	2	4	1	3	8
26000	-948.147624414606298	-946.578803955583226	-1.568820459023124	0.000693678889932	0.000176497359337	0.254436688068697	0.335383638532516	0	2	4	3	5	6	4	6	6	9	7	6	9	7	8	11	11	8	11	9	9	16	16	15	14	14	15	14	13	16	14	15	17	21	16	16	17	19	18	21	19	20	21	20	22	22	22	22	22	23	24	23	25	24	23	22	22	24	25	24	24	25	25	27	26	26	25	26	27	28	26	26	28	29	27	27	28	29	28	28	29	29	31	30	29	29	30	32	33	31	32	35	39	0	1	2	1	3	5	4	4	7	3	7	4	9	9	6	1	1	0	9	14	4	27	17	20	29	14	25	15	20	7	20	10	0	19	14	15	27	27	37	37	19	27	22	37	9	22	30	38	38	43	29	44	50	32	40	26	26	27	24	20	49	55	48	53	32	40	26	48	59	52	43	17	51	70	24	42	42	52	48	76	60	52	80	48	68	52	53	79	63	80	57	53	60	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	6	8	1	2	1	3	1	3	3	1	3	1	3	2	6	3	3	1	6	3	4	1	2	1	1	5	3	2	2	8	3	4	2	1	2	7	2	1	4	1	3	4	5	4	8	1	2	1	1	4	3	5	3	1	3	2	5	3	1	5	3	4	3	3	1	2	4	2	4	1	3	2	2	3	1	6	4	7
26500	-945.474257185758347	-943.882111701331155	-1.592145484427193	0.000511479898004	0.000124536625625	0.243482932782324	0.327338670740120	0	2	4	4	5	6	5	5	6	8	7	8	8	8	9	12	9	10	11	10	11	14	14	13	13	14	16	15	14	16	16	14	17	19	16	16	18	18	20	21	19	20	21	21	23	22	20	22	22	23	22	25	25	24	24	24	26	22	25	25	24	25	25	27	26	25	26	26	27	28	27	26	26	29	28	25	29	28	28	29	28	28	30	30	29	31	28	32	33	31	32	33	38	0	1	2	2	1	3	1	2	2	8	9	7	6	4	5	12	4	0	13	7	12	21	15	20	7	9	14	15	9	9	24	19	0	15	21	13	26	16	21	24	15	37	37	35	25	38	15	37	26	16	26	17	49	28	58	20	51	37	58	37	42	29	29	45	32	55	9	51	51	56	55	23	23	79	55	45	59	71	66	62	34	40	60	87	52	45	62	39	69	70	64	69	50	1	1	2	1	3	1	3	1	2	2	1	2	1	2	1	2	3	1	1	3	1	1	1	2	3	4	4	2	4	5	1	1	1	5	3	3	1	2	5	5	6	1	2	2	4	2	6	2	5	8	3	6	2	4	1	7	2	3	2	3	2	5	4	4	6	1	8	2	1	2	2	5	4	1	2	1	2	1	2	2	4	2	3	2	2	3	1	8	3	2	2	3	5
27000	-948.658507196414462	-947.072354839206923	-1.586152357207497	0.000663063799882	0.000163244510684	0.246197290084860	0.404765654237091	0	1	4	4	2	5	6	7	7	9	8	9	8	7	8	12	11	11	12	10	10	16	15	16	13	13	15	16	14	15	16	15	18	21	17	16	18	18	20	21	20	20	21	18	23	22	21	21	21	23	23	24	25	24	23	24	26	25	24	24	24	24	25	27	26	25	26	27	27	28	27	26	26	28	28	28	28	28	29	30	29	30	28	29	29	31	31	32	32	31	32	34	35	0	1	5	5	2	5	4	5	4	8	7	11	8	4	6	4	9	0	6	9	8	29	16	14	20	11	12	15	9	9	25	13	0	15	26	15	14	22	21	42	37	35	27	30	35	42	15	12	35	44	34	34	51	41	38	44	62	56	46	31	38	43	51	55	19	34	29	46	62	40	60	41	23	51	52	46	62	52	71	58	54	62	42	64	56	69	64	62	84	76	16	84	65	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	5	2	1	3	1	2	1	2	7	2	2	2	6	3	4	2	4	1	7	2	4	5	2	4	1	1	2	2	2	5	1	5	5	2	2	1	2	1	3	3	4	1	1	1	4	3	3	1	2	9	3	8	2	2	4	2	3	5	4	2	3	2	2	2	2	1	3	4	1	3	3	3	5	2	1	8	4	3
27500	-1042.541981518337479	-1040.953736006327517	-1.588245512009991	0.000725044298549	0.000177811162359	0.245241791039286	0.276490149964092	-1	1	2	5	3	5	6	6	7	7	7	8	9	9	9	11	11	10	12	10	11	13	15	14	15	13	16	15	14	17	16	14	18	21	17	18	18	19	19	21	20	19	20	19	23	23	22	21	21	23	23	23	24	24	22	23	26	25	26	23	23	24	25	28	25	25	26	26	27	28	27	26	28	28	25	27	27	28	28	27	29	28	31	30	29	31	32	29	33	31	30	35	38	0	1	2	3	3	5	2	5	2	6	4	4	7	12	10	11	1	0	10	7	7	11	13	4	14	16	12	15	11	12	14	8	0	10	4	15	26	36	11	26	24	11	11	14	7	21	32	44	36	14	35	38	49	31	35	40	35	11	35	35	25	25	20	31	19	20	49	55	22	53	34	39	39	35	35	59	40	56	35	59	58	40	51	40	35	25	51	31	83	51	52	67	66	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	4	1	4	2	2	3	2	5	4	1	6	3	4	5	4	2	1	6	3	5	3	1	8	3	4	5	6	4	6	7	6	1	1	5	3	2	2	3	3	2	6	10	4	2	5	4	7	6	7	8	3	2	10	2	2	5	4	7	3	1	2	3	4	1	2	4	4	7	6	8	5	5	2	4	4	5	7
28000	-1044.604413649485423	-1042.951817044501013	-1.652596604984395	0.000686656801838	0.000150576490791	0.219289302003137	0.206000805667862	0	2	4	4	3	6	5	5	8	9	7	9	9	7	8	12	11	11	12	10	11	15	15	15	14	13	14	15	14	14	14	15	16	20	17	17	18	19	20	21	19	21	21	21	22	22	21	22	21	23	24	24	26	23	23	24	25	25	25	24	23	25	26	26	27	24	27	26	25	29	27	26	27	29	28	27	29	28	28	29	28	29	30	30	30	31	32	32	33	32	32	34	37	0	1	5	2	2	5	2	5	6	15	1	7	8	4	6	4	12	0	10	9	4	11	13	14	14	14	14	10	4	20	14	10	0	15	1	27	16	14	25	4	21	17	14	31	16	14	13	31	25	17	17	16	59	19	22	31	16	20	43	31	16	47	25	16	29	16	26	17	39	71	47	38	58	76	59	30	71	11	63	31	58	59	65	71	26	31	77	21	22	83	71	55	40	1	1	1	1	1	2	1	2	1	1	4	2	2	2	1	3	1	1	2	1	3	4	3	5	4	4	5	2	5	3	4	3	1	6	8	2	3	5	3	9	5	5	5	3	6	7	7	5	3	5	6	5	1	8	3	7	3	7	2	5	7	1	5	6	9	7	7	8	3	2	3	4	1	1	3	6	1	9	1	8	1	2	1	1	11	9	1	11	8	1	2	4	8
28500	-978.225098977723633	-976.603998667106111	-1.621100310617560	0.000553249206703	0.000127926501592	0.231227627699204	0.312621071596200	1	2	3	5	4	6	5	6	4	8	7	7	8	8	9	10	11	10	9	10	12	15	15	14	14	13	16	16	11	16	15	16	17	19	17	16	17	19	18	21	17	21	22	19	21	22	21	23	21	24	24	24	25	24	24	23	25	25	25	25	25	25	26	27	26	25	26	26	27	26	26	26	28	28	28	27	28	29	27	30	27	29	31	30	29	31	30	32	33	31	33	34	39	0	1	2	2	3	5	1	5	2	6	4	1	9	4	6	7	4	0	13	9	16	29	10	20	16	14	29	13	20	21	14	19	0	15	16	13	25	26	26	4	13	20	27	25	21	44	15	26	37	26	30	46	49	28	14	38	39	39	22	24	49	49	42	66	28	35	46	17	30	35	35	23	32	35	61	59	71	31	57	43	55	56	48	64	25	24	71	59	77	69	71	71	85	1	1	1	1	1	1	3	1	1	2	1	3	2	2	2	2	3	1	1	3	1	2	5	2	2	3	3	4	1	2	4	5	1	5	3	2	1	4	2	9	3	3	3	2	5	3	4	5	2	6	3	1	1	4	9	2	3	5	4	5	2	2	2	1	5	4	2	7	7	3	3	5	9	5	3	2	1	6	1	4	2	2	5	2	10	9	2	4	4	2	4	5	6
29000	-963.796106140026154	-962.176729512019961	-1.619376628006234	0.000487608110133	0.000113086238009	0.231920338606694	0.304427369513942	0	2	4	4	2	5	6	6	7	7	8	9	8	9	9	11	10	10	11	10	12	14	16	16	13	13	16	16	14	15	15	14	17	21	17	17	18	18	19	20	17	21	21	20	22	21	21	22	19	23	23	24	24	23	22	23	25	25	25	23	25	24	26	27	27	26	26	26	27	28	27	26	27	27	27	27	27	28	28	29	29	28	30	31	28	31	32	33	33	32	33	33	38	0	1	1	2	1	3	1	5	4	3	1	11	6	11	6	20	2	0	6	9	20	14	10	11	16	9	21	13	11	7	9	13	0	15	14	15	9	14	14	21	19	21	21	25	24	49	19	21	26	22	26	29	42	36	24	38	31	55	44	45	50	42	49	49	41	35	38	26	21	26	40	32	32	61	31	53	31	55	63	44	54	56	46	66	26	38	78	56	71	35	30	44	68	1	1	2	1	1	1	3	2	2	1	4	1	2	1	2	1	5	1	3	1	1	2	5	4	2	4	3	3	2	5	4	3	1	5	5	3	4	4	5	4	4	4	6	3	3	1	5	5	3	4	6	5	3	2	3	2	4	3	3	1	1	2	4	3	5	3	5	8	7	8	5	5	7	1	6	1	7	3	1	4	3	2	4	2	6	6	1	6	2	7	9	5	7
29500	-962.650176163044648	-961.104356750233251	-1.545819412811350	0.000534283773940	0.000142324239873	0.266383234556495	0.325855719970407	0	2	3	3	3	5	5	6	6	8	6	8	9	9	9	11	11	10	11	9	11	15	15	15	14	13	14	15	13	16	15	15	17	20	16	18	18	20	18	20	20	21	21	20	21	21	21	21	21	24	23	24	25	25	24	23	25	24	26	24	25	25	26	27	26	25	27	26	26	28	28	26	27	28	26	27	28	28	27	29	30	27	29	28	28	32	31	31	34	32	29	34	39	0	1	1	2	1	3	4	2	5	6	3	9	6	1	10	12	12	0	6	9	4	25	13	20	16	20	9	19	4	9	20	19	0	19	24	19	24	37	24	24	32	35	20	24	31	35	32	24	39	20	20	39	45	34	39	29	17	49	40	45	46	39	45	62	28	26	37	37	52	24	14	23	23	37	43	58	46	42	61	21	54	44	27	45	52	52	80	43	63	61	55	63	66	1	1	2	1	2	1	1	1	2	2	1	1	2	4	1	3	1	1	2	2	4	1	3	2	1	1	4	2	5	5	3	2	1	4	1	5	2	2	1	3	3	3	6	3	3	2	5	4	2	7	7	3	3	2	3	7	5	2	3	2	3	3	2	1	6	8	6	6	1	6	8	4	8	4	3	3	4	3	1	9	2	3	9	5	2	5	1	5	4	2	2	5	8
30000	-961.857295487485658	-960.270274100375900	-1.587021387109744	0.000545167393429	0.000134001927759	0.245799600955352	0.313793411979670	0	2	3	3	2	5	6	6	7	7	8	7	9	10	9	11	9	9	11	9	12	16	16	16	13	13	16	15	14	16	16	15	17	19	16	17	18	19	19	21	17	20	19	21	23	22	20	21	21	23	23	23	24	23	23	23	25	24	25	23	23	25	25	27	26	25	26	26	25	27	27	25	27	29	26	27	27	26	27	29	29	29	28	30	29	31	28	33	32	31	33	34	38	0	1	5	2	1	5	4	2	2	6	9	1	6	20	10	7	1	0	8	9	20	4	15	26	12	20	20	10	14	14	16	15	0	13	16	15	14	24	27	24	19	38	29	39	24	44	19	16	9	43	24	35	60	32	31	39	38	29	45	42	42	45	40	53	36	60	35	46	60	46	56	13	19	56	48	31	69	55	67	67	54	52	50	48	60	76	67	56	78	83	77	86	72	1	1	1	1	1	2	1	3	3	2	1	4	3	1	1	3	4	1	2	1	1	5	3	2	3	2	3	5	2	4	4	3	1	5	3	3	4	1	1	3	2	1	2	1	3	1	4	3	7	2	3	4	1	3	4	3	3	7	1	2	1	1	3	1	4	1	5	2	1	2	2	8	7	2	4	5	1	2	1	1	3	4	2	3	3	2	1	5	3	2	3	2	9
30500	-976.196011149974538	-974.533377061208057	-1.662634088766523	0.000530835837295	0.000114526170610	0.215746870431959	0.310758119736828	1	2	3	4	4	5	5	6	7	8	7	9	9	10	8	10	11	10	10	10	12	15	16	15	14	13	14	15	15	15	16	14	16	21	17	18	16	20	19	20	20	21	20	19	20	23	21	21	21	23	23	23	26	24	24	24	25	25	24	24	24	25	26	28	25	25	26	26	26	28	26	23	28	29	28	28	27	28	29	28	29	30	29	30	29	31	30	33	33	32	32	34	39	0	1	2	2	3	5	1	5	1	6	1	7	11	1	6	7	20	0	15	11	11	7	10	26	9	12	20	19	26	17	12	15	0	19	26	19	16	24	17	17	19	16	27	35	25	24	14	44	30	17	37	27	59	10	37	30	55	37	25	29	25	37	45	49	36	29	59	62	60	68	43	28	28	60	25	66	51	66	59	30	28	67	56	51	70	56	55	74	77	35	51	62	34	1	1	1	1	1	1	2	1	2	2	3	3	2	6	2	2	1	1	1	2	2	5	3	1	4	2	2	4	1	2	4	3	1	6	3	4	3	3	4	5	7	5	3	1	3	4	4	1	3	6	4	6	1	8	4	4	1	4	4	4	5	5	4	4	3	4	1	1	1	2	4	5	6	3	6	1	2	1	2	5	6	3	2	4	1	3	2	3	3	7	5	3	10
31000	-988.284480454230220	-986.710477818736877	-1.574002635493364	0.000633727754083	0.000159642101085	0.251909593758902	0.335596810081130	1	2	3	4	5	4	6	7	6	9	8	5	5	10	8	12	9	8	11	10	11	15	15	14	13	13	13	15	15	15	16	16	18	20	16	14	16	19	19	20	20	22	22	20	20	21	22	22	22	23	24	25	26	23	23	23	25	24	22	24	24	25	25	27	26	26	27	26	25	29	27	23	27	27	27	27	28	29	28	30	29	30	29	30	26	29	31	30	34	32	33	34	39	0	1	2	3	3	2	4	1	4	8	4	1	3	4	8	1	2	0	13	4	8	36	16	9	11	9	4	27	9	12	9	16	0	13	4	13	4	9	36	22	28	29	44	29	22	21	23	44	44	44	50	40	40	19	48	36	21	26	45	43	17	59	45	40	32	59	46	44	50	64	63	31	32	59	45	52	55	74	48	40	35	58	74	62	52	68	79	38	87	27	79	56	57	1	1	1	1	1	2	1	3	1	1	3	3	1	3	1	6	3	1	3	4	2	1	1	4	2	4	5	1	3	4	5	2	1	10	7	7	6	5	3	3	3	5	1	2	2	5	3	1	2	3	1	3	4	7	1	5	8	6	1	1	5	2	3	3	4	4	4	4	1	1	1	3	6	3	5	1	2	1	4	4	6	5	1	2	1	1	1	5	1	9	3	5	10
31500	-975.964048709230724	-974.389963788661248	-1.574084920569471	0.000544846170467	0.000137230360485	0.251869918379593	0.272224572628560	0	1	3	4	2	6	5	6	8	8	7	7	8	10	9	11	10	10	11	9	11	15	16	16	15	13	14	16	14	15	15	16	17	18	16	17	15	19	19	20	19	21	21	20	23	22	21	22	21	24	23	23	26	23	24	22	25	24	26	24	23	24	26	27	26	26	26	26	25	28	27	27	28	29	27	28	27	28	26	29	29	29	30	31	29	31	30	32	33	31	33	33	38	0	1	2	3	2	5	1	5	4	3	4	7	6	7	6	1	4	0	5	4	7	21	13	27	7	11	14	6	9	7	9	25	0	13	14	32	9	9	26	14	15	29	26	35	31	26	32	27	9	56	16	20	56	19	43	22	56	42	31	39	43	17	44	38	10	35	45	35	43	31	55	51	34	64	30	45	17	56	46	66	51	42	66	68	39	63	45	48	70	16	43	48	62	1	1	1	1	1	2	2	3	2	3	2	1	1	2	2	5	3	1	4	3	2	3	4	1	8	3	2	5	3	4	3	1	1	4	3	1	3	5	3	4	4	4	4	1	4	4	4	4	6	1	9	7	2	7	1	3	2	2	7	3	1	8	3	3	9	5	1	7	2	5	1	2	7	1	5	2	7	3	1	1	4	6	2	3	4	4	3	4	3	11	5	8	7
32000	-909.345706835754982	-907.733570914442112	-1.612135921312816	0.000619962855647	0.000145616172913	0.234878866672008	0.364970934594383	0	2	3	4	4	5	6	7	5	8	6	9	8	8	9	11	9	11	11	10	11	16	16	15	14	13	16	15	13	16	15	13	17	20	17	17	17	20	19	20	19	20	21	18	22	23	20	23	21	23	24	25	24	25	24	24	25	24	25	24	25	26	25	26	26	24	25	26	25	28	28	25	26	29	28	27	26	29	28	30	29	30	30	29	27	31	31	33	32	32	33	34	37	0	1	2	2	3	5	4	5	4	6	4	7	6	4	6	4	9	0	13	9	7	29	32	9	12	12	26	10	12	9	9	15	0	32	12	19	27	27	27	44	19	27	27	37	26	27	32	43	12	26	21	20	35	24	37	48	42	37	37	26	38	44	17	43	32	50	56	55	60	50	66	23	23	43	67	25	50	46	46	51	28	56	42	35	53	46	69	76	74	45	89	51	52	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	4	3	1	2	3	2	2	1	6	3	2	1	4	2	5	6	2	1	4	4	3	1	2	1	1	4	2	3	1	4	4	4	1	7	4	6	10	5	3	3	1	2	4	3	5	3	6	8	2	5	1	1	1	1	2	2	5	4	5	1	6	2	3	3	4	8	3	4	6	1	6	3	3	2	5	1	6	3
32500	-969.201893697187757	-967.622323933365692	-1.579569763822106	0.000820830818881	0.000204597169811	0.249256198846988	0.366677709642452	1	3	2	3	4	5	4	7	8	7	7	8	9	10	9	10	8	10	12	10	11	14	15	16	14	14	15	15	13	16	15	15	17	20	14	16	17	19	19	20	18	21	20	21	21	21	21	22	21	24	22	23	26	25	23	22	25	23	26	24	24	26	25	27	26	25	26	24	27	28	27	25	26	28	25	27	28	27	28	29	30	30	30	30	29	28	32	32	33	32	32	35	35	0	1	1	1	4	5	3	6	11	6	5	1	10	2	6	9	1	0	17	2	11	11	21	25	9	12	16	15	16	9	20	17	0	13	16	12	32	24	16	37	13	38	16	25	37	37	15	11	37	49	40	20	20	28	45	20	37	12	40	42	46	60	38	50	23	46	38	40	60	59	63	19	28	35	45	40	38	46	42	63	23	63	70	57	78	49	57	81	66	68	60	60	58	1	1	1	1	1	1	1	1	1	1	2	4	2	4	3	1	4	1	2	3	3	5	2	1	2	4	3	3	2	4	3	4	1	4	3	4	1	2	4	1	5	1	7	4	1	2	7	8	2	2	1	5	10	5	1	6	3	7	3	2	2	1	3	1	5	3	3	2	1	1	2	5	4	8	2	2	3	4	4	1	9	2	1	2	1	2	4	1	4	5	4	4	5
33000	-953.193879604560607	-951.586829362936328	-1.607050241624231	0.000538147105111	0.000127543740566	0.237005345479680	0.330151574438184	0	2	4	3	3	5	6	6	7	8	7	8	9	9	7	11	11	11	11	10	12	15	15	13	14	14	13	14	14	16	16	16	17	21	16	15	17	19	19	20	20	20	19	20	23	21	22	23	22	24	23	24	26	24	25	24	25	24	22	25	23	25	25	28	26	24	25	26	25	28	27	26	27	27	27	27	27	27	28	29	28	29	29	30	30	32	29	31	33	33	33	34	38	0	1	5	2	2	5	2	6	1	5	1	7	6	12	6	11	14	0	10	7	11	20	6	14	27	17	11	13	14	7	4	10	0	19	25	10	25	24	21	35	10	29	37	17	29	43	28	37	17	46	27	27	37	31	50	40	37	9	38	24	59	27	35	51	32	61	51	38	39	29	37	34	28	38	16	57	16	62	61	62	28	53	45	62	79	78	45	71	48	46	44	64	58	1	1	1	1	1	2	2	1	3	2	4	1	4	1	1	3	2	1	2	2	3	2	5	2	1	1	2	2	3	7	7	3	1	5	1	4	2	3	2	2	5	4	1	3	4	1	4	3	5	2	3	7	4	3	1	3	4	10	1	7	1	6	5	1	4	1	1	4	2	7	6	2	8	4	8	1	8	1	3	2	8	1	3	3	1	3	3	3	5	5	4	3	9
