step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
54500	-411.326442026917732	-409.370115174699777	-1.956326852217954	0.000144645816441	0.000021065408162	0.145634410174303	0.595694151957928	3	6	7	17	19	20	22	21	23	25	23	24	23	25	25	24	26	25	25	27	30	27	27	29	27	31	29	32	28	32	29	29	31	30	31	31	32	32	31	32	33	32	33	33	33	33	33	32	34	36	31	33	33	33	34	35	34	36	35	35	37	37	39	38	0	1	2	0	4	4	8	4	4	8	8	5	5	5	8	9	11	12	13	14	18	16	13	25	19	15	20	51	18	13	7	9	31	6	24	11	19	33	25	24	28	26	25	0	30	39	36	34	37	21	24	34	39	36	21	28	48	49	37	53	57	37	62	43	1	1	1	1	2	2	1	2	2	2	1	2	2	3	2	1	2	1	1	1	3	1	2	1	1	4	1	1	1	6	2	2	2	4	1	4	4	1	3	2	1	1	5	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	2	2
55000	-376.635478661274192	-374.230768685222358	-2.404709976051840	0.000161857666512	0.000015151261477	0.093608550054363	0.656810528195917	4	5	7	15	20	19	21	21	22	23	21	24	24	25	25	25	26	25	26	28	28	28	27	28	28	31	29	33	30	30	30	31	32	29	32	30	29	31	30	31	33	33	32	33	33	30	31	32	33	34	30	32	34	33	34	36	34	37	34	35	36	38	39	39	0	1	2	0	4	4	4	5	8	9	5	5	10	8	9	8	13	13	10	12	9	14	17	19	19	21	21	40	21	22	21	39	39	24	40	21	12	20	20	51	36	29	25	0	27	22	51	36	40	42	24	51	22	30	38	60	36	43	47	52	36	57	61	36	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	3	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	3	2	3
55500	-420.308304106265666	-418.283340428921178	-2.024963677344496	0.000159245105298	0.000021484157366	0.134912513172376	0.473215459455475	3	5	7	15	20	19	21	22	23	24	23	24	25	25	25	25	23	26	27	27	30	28	29	29	27	31	30	32	29	32	30	30	31	30	29	31	31	31	30	32	33	33	32	33	32	34	33	32	32	34	31	32	34	33	35	36	34	38	33	35	36	37	38	38	0	1	2	0	4	4	6	4	6	6	6	11	6	17	9	5	7	14	14	5	7	7	25	14	16	29	29	24	6	19	25	18	18	22	25	39	13	24	25	35	37	51	19	0	27	34	21	51	19	43	19	39	22	9	21	30	39	35	13	33	36	29	61	33	1	1	1	1	3	1	2	3	2	2	2	1	2	1	1	3	1	1	1	3	5	4	1	2	1	1	1	1	4	2	2	2	4	1	1	1	3	1	1	3	1	1	2	1	1	2	1	1	4	2	2	1	3	5	3	2	3	5	4	2	3	3	1	3
56000	-427.580077960041137	-424.833225294811655	-2.746852665229488	0.000126079202641	0.000008964114341	0.071099072278504	0.442782628402038	3	5	8	15	19	20	21	23	24	25	22	25	24	24	24	25	27	25	25	26	29	28	29	28	27	32	30	32	30	32	30	29	32	30	31	31	30	31	31	32	33	33	33	32	32	34	32	32	34	36	33	31	33	33	34	36	35	37	35	35	37	38	35	37	0	1	2	0	4	4	4	4	5	5	6	11	11	6	11	6	8	11	14	7	13	11	25	18	19	31	32	18	18	21	9	10	21	9	37	29	25	15	13	24	6	48	24	0	27	22	18	37	35	42	15	19	22	38	38	32	47	43	42	52	63	50	29	47	1	1	1	1	2	3	2	3	3	2	1	1	1	2	1	3	2	1	1	2	3	3	1	1	1	1	1	3	2	1	2	3	1	3	1	1	2	3	5	2	4	1	3	1	1	3	4	1	2	3	6	3	2	1	2	2	2	2	2	2	2	1	3	3
56500	-353.309773428011624	-350.543771738786404	-2.766001689225245	0.000131788006002	0.000009236715170	0.070087676793299	0.796303228832937	4	6	7	15	19	21	22	23	23	24	22	23	24	24	26	25	27	23	26	27	30	28	28	28	27	31	29	33	30	32	30	30	31	31	30	31	29	32	31	32	32	32	33	31	33	33	31	33	32	36	34	32	33	33	33	35	35	38	34	34	38	36	38	38	0	1	2	0	4	5	6	6	6	6	5	7	18	18	10	18	10	6	11	10	22	16	17	9	14	13	20	40	15	24	24	22	31	22	37	29	25	21	37	35	29	36	24	0	39	39	29	36	32	59	52	32	34	39	26	52	43	37	42	43	57	36	62	62	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	3	2	4	1	1	3	2	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	1
57000	-390.890165028091815	-388.862886525410715	-2.027278502681110	0.000103814146780	0.000013970738330	0.134574513815943	0.585492558871786	3	5	8	15	18	20	21	22	24	24	22	24	24	24	26	26	25	25	27	27	29	28	28	28	28	29	28	34	29	32	30	31	30	30	30	31	29	32	31	32	33	34	31	32	30	32	33	29	32	35	33	33	34	34	34	36	33	36	35	33	37	37	39	36	0	1	2	0	4	5	5	6	8	8	6	7	6	8	9	10	9	8	14	11	15	6	17	9	19	9	20	40	7	43	26	10	15	24	24	48	9	39	24	21	48	36	19	0	27	34	48	19	19	42	30	43	46	39	33	24	39	37	29	23	64	57	64	48	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	4	2	2	1	2	1	1	3	1	1	3	3	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	3	1	4	3	1	1	2	2	4
57500	-422.153079710936083	-420.063568682149310	-2.089511028786796	0.000147724562460	0.000018612548232	0.125994945745105	0.503598090515313	2	6	7	16	20	20	20	23	22	24	22	23	25	25	26	26	27	25	27	27	29	27	27	27	27	31	28	33	29	30	31	29	32	30	31	31	30	31	31	30	31	33	33	31	30	33	32	32	33	36	33	30	34	33	35	36	34	36	33	35	37	38	38	38	0	1	2	0	4	4	4	11	7	9	6	9	9	6	14	9	14	8	13	6	24	10	8	8	5	21	25	52	24	27	32	14	24	22	32	8	14	52	40	29	29	32	10	0	25	34	29	37	24	33	48	24	43	8	38	51	47	49	33	52	48	14	61	36	1	1	1	1	3	2	2	1	1	1	1	1	1	2	1	2	1	1	2	3	1	1	2	2	5	2	1	2	1	1	1	2	3	1	1	3	3	1	1	1	1	2	5	1	2	2	1	2	2	1	1	2	1	4	3	1	1	2	1	2	3	6	1	2
58000	-373.525655588791949	-371.335355523922260	-2.190300064869680	0.000160061943271	0.000018229930692	0.113892973679122	0.718686916695681	3	5	8	16	18	21	21	23	22	24	23	23	24	24	25	26	26	25	27	25	29	27	27	29	26	32	28	34	30	32	31	30	30	29	32	31	29	30	29	32	34	31	32	32	31	32	33	32	32	34	33	32	34	32	34	36	33	38	34	35	36	38	38	39	0	1	2	0	4	4	5	5	7	11	6	7	9	9	13	14	14	9	25	6	15	16	13	25	10	8	20	40	10	38	37	13	21	22	39	37	19	15	19	37	40	24	25	0	27	34	36	36	37	43	52	39	43	32	21	51	48	37	52	28	36	57	61	61	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	3	2	1	3	1	1	3	1	1	1	1	1	3	1	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	2	2	1	4	1	1	2	2	1	1
58500	-403.759711981833163	-401.467471288361196	-2.292240693471957	0.000165284662773	0.000017100469854	0.103460717811774	0.575153215597894	4	6	8	15	19	20	21	22	22	24	22	25	25	24	26	25	27	25	26	27	29	28	28	29	27	31	29	33	30	30	28	29	31	29	31	31	30	31	29	33	34	32	31	32	32	33	32	32	33	36	31	32	35	32	34	37	33	37	35	35	37	37	39	39	0	1	2	0	4	4	6	7	6	9	6	6	6	8	10	9	9	11	14	12	14	18	14	19	7	30	25	26	39	18	18	23	21	16	24	12	21	15	19	26	26	21	27	0	20	38	30	36	32	59	39	26	46	35	26	52	38	49	42	26	48	38	61	57	1	1	1	1	2	2	1	1	1	2	1	2	3	2	1	2	2	2	1	2	2	2	2	1	3	1	1	1	1	2	1	1	1	2	1	2	1	4	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	3	2	2	2	3
59000	-395.236747852652741	-393.226566852507688	-2.010181000145051	0.000135277298820	0.000018547248199	0.137105400247902	0.666100092718866	4	6	8	16	20	21	22	22	23	24	22	24	24	23	26	26	25	26	25	26	28	29	27	29	27	28	28	33	29	30	30	31	31	29	30	31	32	31	30	32	33	33	30	33	32	33	31	33	32	36	33	32	35	34	34	36	35	37	33	36	38	36	39	38	0	1	2	0	4	4	4	5	8	9	4	9	11	5	7	10	14	8	8	14	19	16	10	15	19	15	20	35	18	25	18	24	31	16	10	29	39	26	24	39	36	52	25	0	27	34	29	36	19	51	39	8	32	30	26	51	48	60	29	39	62	29	62	36	1	1	2	1	2	3	3	1	1	1	3	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	4	2	2	2	1	1	1	2	3	1	3	1	4
59500	-346.130719190842910	-344.014840598021294	-2.115878592821618	0.000143068709222	0.000017544701120	0.122631295237922	0.771944274945114	4	6	8	17	19	20	21	22	23	25	21	24	24	24	24	26	27	25	26	27	29	28	28	28	28	32	28	33	29	31	30	29	31	30	32	32	31	30	30	32	33	33	31	32	31	34	30	33	32	35	34	32	33	33	33	36	34	37	34	35	38	36	38	39	0	1	2	0	4	5	6	6	8	9	6	8	9	8	9	8	11	15	18	11	12	16	17	19	19	33	20	31	18	32	6	13	31	22	39	24	13	15	27	29	37	37	39	0	27	37	29	36	43	42	52	38	34	43	38	43	36	49	36	37	62	48	62	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	2	1	4	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3
60000	-401.309839774236309	-399.421115226941822	-1.888724547294496	0.000163971800258	0.000025862706329	0.157726549859882	0.579304027727945	5	6	7	16	19	20	22	22	23	24	22	25	25	25	26	26	26	24	26	27	27	28	29	28	28	31	29	33	29	31	30	29	31	30	30	30	31	31	30	30	34	33	31	32	32	32	32	32	32	36	33	31	34	34	32	36	35	36	34	35	36	36	38	37	0	1	2	0	4	5	5	6	8	6	6	7	5	18	18	18	18	6	9	13	9	16	8	18	14	19	15	39	24	32	15	9	36	22	5	14	14	21	14	18	24	52	12	0	20	34	21	14	14	59	25	19	43	52	38	49	41	49	42	26	35	52	64	62	1	1	1	1	2	1	1	1	1	2	1	2	4	1	1	1	1	1	2	1	2	1	3	2	1	3	3	2	1	1	2	4	1	1	4	3	4	2	2	3	3	1	3	1	2	1	3	3	3	1	2	2	2	1	1	3	1	2	1	2	3	2	1	1
60500	-352.001262150193156	-350.049235042268663	-1.952027107924519	0.000118626166621	0.000017361499641	0.146354722028586	0.758699139484815	4	6	7	16	18	20	21	21	22	23	22	25	24	24	26	25	27	25	25	27	28	29	28	28	27	30	30	33	30	30	29	31	31	31	31	32	29	31	30	32	33	33	32	32	32	33	32	33	33	34	33	32	35	33	35	36	35	35	34	35	37	37	39	38	0	1	2	0	4	5	6	5	8	9	8	9	9	8	13	9	14	10	10	11	15	16	7	18	16	21	20	24	23	25	24	25	21	22	24	29	25	21	25	37	32	40	37	0	27	34	29	32	43	32	32	39	17	43	38	32	36	43	42	51	57	57	64	62	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	3	2	1	1	1	3	1	1	1	3	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	2	1	1	5	1	2	2	2	1	1	2	1	1	1	1
61000	-394.588258294681168	-392.630421407008441	-1.957836887672722	0.000127987394017	0.000018607178410	0.145382899254131	0.634935230220380	3	4	6	16	19	21	21	23	23	24	23	22	25	25	26	26	27	25	26	27	29	28	28	28	27	31	29	31	30	31	31	31	30	31	30	28	29	32	31	32	33	32	32	32	31	30	29	32	34	35	33	33	33	33	33	35	35	37	33	34	36	37	38	38	0	1	2	0	4	4	5	12	5	7	7	7	8	8	8	9	18	8	10	9	15	16	13	14	6	15	8	20	15	14	33	21	15	46	20	9	36	21	20	32	29	35	37	0	27	22	6	29	51	59	23	13	27	28	21	40	10	30	42	32	47	57	57	62	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	3	2	3	3	2	4	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	3	4	1	1	2	1	6	3	1	1	2	1	1	1
61500	-417.690228142022704	-415.288371584382674	-2.401856557640053	0.000165788410844	0.000015557595754	0.093840068042344	0.572528718602561	3	5	8	16	19	20	22	22	24	25	22	23	24	24	26	24	26	24	26	27	29	28	27	28	26	31	27	33	28	30	29	28	30	30	29	30	31	31	28	31	31	33	30	32	31	33	33	32	33	34	32	33	34	34	34	36	34	38	35	35	35	38	38	38	0	1	2	0	4	4	5	5	8	14	6	7	11	8	18	8	5	6	5	19	39	16	19	19	13	21	18	40	11	18	15	25	19	22	20	19	24	31	14	33	25	36	25	0	20	19	36	19	51	48	40	51	22	37	38	39	42	33	36	51	30	29	61	24	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	3	2	3	1	1	2	1	1	1	1	2	1	3	3	2	1	2	1	1	4	2	1	2	1	2	2	2	1	3	3	1	3	1	1	1	1	4	1	1	3	1	3	2	2	2	4	2	3
62000	-368.188785259651638	-366.421634207888076	-1.767151051763590	0.000132467982949	0.000024459301382	0.184643117816417	0.609577838519228	4	5	7	16	19	21	22	21	23	25	22	24	24	24	26	24	26	26	26	28	28	28	28	28	28	32	29	33	30	30	30	29	31	30	31	31	31	30	31	31	33	34	32	33	31	33	33	32	34	35	34	31	35	34	34	37	35	38	34	35	37	37	39	38	0	1	2	0	4	5	6	5	8	9	8	7	9	8	14	6	16	10	8	5	15	14	17	13	19	18	24	31	12	10	15	13	21	22	15	24	32	21	12	12	32	29	25	0	20	34	40	36	37	59	52	30	34	30	29	52	36	49	48	52	49	57	62	62	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	4	1	3	3	2	2	2	1	1	2	2	1	1	3	3	2	2	2	1	2	2	1	1	2	1	1	1	2	2	3	2	2	2	1	2	1	1	1	1
62500	-428.259389436674951	-426.080097897106953	-2.179291539567975	0.000125095023976	0.000014400990548	0.115120410788440	0.608505618816415	3	5	7	17	20	19	22	23	22	24	21	24	24	25	26	26	26	26	26	27	30	27	26	29	28	32	30	33	28	31	30	29	31	31	32	31	32	28	31	33	33	33	32	33	32	34	32	31	33	35	34	33	33	33	33	34	35	37	34	36	36	37	38	39	0	1	2	0	4	4	6	11	6	6	5	11	7	5	8	13	9	11	13	14	18	16	6	4	8	8	10	39	10	8	38	7	21	24	19	32	25	19	19	19	24	36	25	0	27	32	18	25	8	40	27	39	24	39	24	27	42	49	29	52	30	48	62	62	1	1	2	1	2	1	1	1	2	2	1	3	1	3	2	1	2	2	2	1	3	1	2	5	2	4	4	1	2	3	1	2	1	1	3	2	2	1	3	3	2	1	2	1	1	3	2	2	6	2	2	1	2	1	2	2	2	2	3	2	2	2	1	1
63000	-401.111565437324259	-399.298777896712465	-1.812787540611806	0.000119304869759	0.000020712849956	0.173612778742065	0.524375505182865	4	5	7	17	19	20	21	22	23	25	23	25	23	24	26	24	27	25	26	26	29	26	29	28	26	32	30	33	29	31	30	29	32	30	31	32	30	32	29	31	34	33	32	32	31	33	31	32	34	36	34	33	34	33	35	37	34	38	35	36	35	37	38	38	0	1	2	0	4	5	6	6	6	8	6	11	6	8	13	13	12	8	14	9	15	9	17	6	9	8	20	35	7	32	15	11	14	22	32	47	8	15	10	18	31	48	25	0	24	24	11	25	43	59	54	21	26	24	26	40	36	26	47	51	29	59	61	62	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	5	1	6	2	1	4	1	2	3	4	3	1	1	3	2	2	2	2	1	4	1	2	2	4	3	2	1	1	2	1	2	2	2	1	3	2	2	3	1	2	1
63500	-417.954403249140682	-415.507153220488590	-2.447250028652090	0.000139926502992	0.000012629678896	0.090259376359910	0.375300039776306	4	5	7	16	18	21	21	21	22	24	22	25	24	25	25	25	26	26	26	27	30	28	28	27	27	32	29	33	29	32	31	30	32	30	30	30	31	31	30	31	32	34	33	32	32	34	32	32	32	34	32	31	35	34	33	36	34	36	35	35	37	37	39	38	0	1	2	0	4	5	5	5	5	5	5	11	7	6	8	8	7	13	6	13	19	16	18	9	18	35	20	7	15	21	15	18	35	16	11	12	12	24	5	21	19	29	5	0	8	45	35	18	18	51	15	14	39	48	39	57	29	48	37	10	48	51	61	48	1	1	1	1	1	2	2	2	2	3	2	2	1	2	2	2	2	1	3	1	2	2	1	2	1	1	1	5	2	1	3	2	1	3	4	2	3	2	6	1	5	3	7	1	6	1	1	3	3	1	3	2	3	1	1	1	3	4	1	4	2	3	1	2
64000	-365.569652747385078	-363.820520565318418	-1.749132182066653	0.000103682461239	0.000019634170495	0.189368291037795	0.661213085933292	3	5	7	16	19	20	22	21	22	25	22	24	25	24	26	24	26	25	26	27	29	28	28	28	27	31	30	33	29	32	31	30	29	30	29	32	30	32	31	30	33	33	31	32	32	33	31	31	33	35	32	32	35	34	33	35	34	36	34	36	36	37	39	39	0	1	2	0	4	5	6	6	8	12	6	7	8	8	13	7	14	9	9	11	15	16	17	18	10	21	20	51	24	17	21	14	15	35	13	33	19	33	24	11	29	29	21	0	27	13	29	29	25	42	14	40	34	30	38	46	48	49	51	24	36	61	62	62	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	4	1	3	2	1	3	2	2	2	2	3	2	2	1	1	2	4	2	1	2	1	4	2	2	1	1	1	2	1	1	4	2	1	1	2
64500	-394.005090244614848	-392.326767287470886	-1.678322957143961	0.000112381337014	0.000023649124846	0.210436407636055	0.531319777399049	4	6	7	16	18	20	20	22	23	25	22	24	24	24	25	26	26	24	26	27	28	28	28	28	28	32	29	34	29	31	30	30	32	30	30	31	31	32	31	32	34	33	32	33	32	33	32	32	32	36	34	33	34	33	35	36	35	37	35	35	37	37	37	38	0	1	2	0	4	4	5	6	7	11	7	7	5	5	13	10	13	9	14	8	13	12	10	13	19	37	13	52	13	24	21	12	21	16	11	29	19	31	18	18	40	29	35	0	27	34	36	36	25	60	13	33	22	39	26	28	40	60	35	32	13	29	39	63	1	1	1	1	2	3	1	1	1	2	1	3	3	3	1	1	1	1	1	3	3	2	1	2	1	1	3	1	2	1	1	2	2	2	4	1	3	1	2	4	1	2	1	1	1	2	1	1	2	1	5	1	2	1	2	1	2	1	3	3	7	4	3	1
65000	-404.016359048284301	-402.421319455731577	-1.595039592552705	0.000155337752851	0.000037622081522	0.242195350654158	0.534496820999600	4	6	6	17	20	21	21	23	23	24	23	23	24	24	26	26	26	25	26	28	29	27	28	28	28	32	30	33	30	31	30	31	31	31	31	31	30	32	31	31	33	33	32	32	32	33	33	33	33	36	33	32	35	34	35	36	35	38	34	35	35	38	37	39	0	1	1	0	4	4	4	6	6	9	5	7	9	8	18	13	8	10	13	18	11	5	17	13	10	13	25	43	24	17	15	15	24	16	21	29	22	33	14	21	32	26	37	0	27	26	32	18	32	34	52	37	49	43	26	30	29	30	26	35	39	39	48	61	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	3	3	1	2	2	5	1	1	1	2	2	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	4	1	2	1	1	1	1	2	3	2	2	1	3	2	4	2	3
65500	-396.940593968755252	-395.399399212762148	-1.541194755993083	0.000105338386740	0.000028330039660	0.268943170073214	0.544389527047721	4	6	8	15	20	21	21	22	23	25	23	23	24	25	24	25	26	25	27	27	30	28	29	28	27	32	30	33	29	29	31	31	32	30	31	31	31	31	31	29	34	32	32	32	33	33	33	33	34	36	33	32	34	33	34	36	33	37	35	34	37	38	38	36	0	1	1	0	4	4	5	5	5	13	6	7	8	13	12	9	13	7	10	18	9	16	18	13	13	35	20	26	14	19	18	23	34	18	10	40	13	21	23	12	29	35	21	0	27	22	29	36	43	42	39	10	22	30	35	51	36	29	42	23	48	51	64	40	1	1	2	1	3	3	1	2	2	1	1	1	1	1	1	1	1	3	1	2	3	2	2	2	1	1	1	1	2	1	3	1	1	2	3	1	3	1	1	3	2	1	1	1	2	3	2	1	1	2	1	3	2	2	2	1	1	3	1	2	3	3	1	4
66000	-402.254184245003898	-399.986472044440859	-2.267712200563058	0.000129033808522	0.000013655269662	0.105827068258376	0.605948592873283	4	6	8	15	19	20	21	22	23	24	22	22	25	24	25	25	26	26	25	26	28	28	28	28	28	32	30	34	29	31	30	31	31	30	31	31	32	32	30	33	34	33	33	30	31	33	31	32	34	36	34	32	33	34	34	36	35	36	35	34	36	37	39	38	0	1	2	0	4	4	6	7	8	8	7	4	8	12	9	10	14	14	9	11	15	16	10	16	19	33	20	46	21	25	16	23	31	22	21	29	25	35	20	32	36	35	14	0	20	39	14	36	35	52	24	15	34	30	26	60	36	37	42	30	36	36	62	48	1	1	1	1	2	3	1	1	1	1	1	4	2	1	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	4	1	2	2	3	1	2	2	2	4	1	2	1	1	2	2	1	2	4	3	1	3
66500	-414.812580360574032	-412.511408286006883	-2.301172074567126	0.000146537636876	0.000015037675113	0.102619882741896	0.527777021845461	4	5	8	16	20	20	21	22	23	24	23	25	25	24	25	25	25	25	27	28	29	28	28	28	26	31	29	30	29	32	31	30	31	29	29	32	31	32	30	32	33	34	32	32	30	33	32	31	33	35	33	32	35	33	34	37	35	37	34	35	36	37	39	38	0	1	2	0	4	4	6	7	8	9	5	7	9	9	8	14	11	9	10	11	4	16	17	18	5	35	14	15	13	48	24	35	28	12	23	5	5	39	29	35	36	29	32	0	21	12	48	12	37	14	39	7	22	36	33	42	48	21	48	46	36	50	62	25	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	7	2	1	1	4	1	2	3	2	1	2	1	1	2	1	5	5	2	1	2	1	3	1	1	1	4	1	3	1	6	1	5	3	1	1	2	1	4	2	1	2	1	1	6
67000	-388.586996066664824	-385.805028067263834	-2.781967999400980	0.000154534571249	0.000010703149102	0.069260548077470	0.733670518638726	4	5	7	16	18	20	22	21	24	23	22	24	23	23	26	26	26	25	26	27	29	29	29	28	27	32	30	33	30	31	30	29	31	30	31	32	31	31	32	30	32	33	32	32	33	33	33	32	33	35	33	31	34	33	34	35	34	36	34	35	36	37	39	37	0	1	2	0	4	5	6	6	14	6	8	7	7	8	14	11	12	8	10	11	13	16	17	14	9	24	20	31	19	25	8	19	21	22	5	9	12	21	29	7	32	29	25	0	27	34	36	31	52	51	43	31	21	31	38	57	21	49	48	51	29	36	36	57	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	1	1	3	1	2	2	1	2	2	4	1	1	1	5	4	3	1	1	5	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	3	2	4	2
67500	-406.706016121853793	-404.908532919894583	-1.797483201959184	0.000144228095511	0.000025553212113	0.177172221695091	0.640063416366006	4	6	8	16	18	21	21	22	23	25	23	25	24	25	25	26	26	25	27	27	29	29	27	28	27	32	29	32	29	30	30	30	31	31	30	31	30	31	30	32	33	33	33	33	32	33	33	33	32	35	33	32	32	34	34	35	34	36	32	36	37	36	38	38	0	1	2	0	4	5	4	5	6	8	8	7	8	8	13	12	14	8	14	18	12	10	12	13	13	39	20	22	14	19	10	18	24	35	13	39	7	37	22	39	28	32	39	0	27	34	37	36	35	59	28	25	34	35	38	40	28	32	24	51	41	57	48	48	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	3	2	2	2	1	1	2	1	5	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	2	1	1	2	1	2	2	1	2	3
68000	-420.250703026558483	-418.046365241683077	-2.204337784875430	0.000179112476397	0.000020124770724	0.112358285299523	0.498555951154207	4	5	7	16	19	20	22	22	24	24	23	25	25	24	26	26	26	26	26	27	29	29	28	28	28	32	29	32	29	32	30	29	31	30	29	30	31	31	30	31	34	33	31	32	31	34	33	32	33	35	33	31	34	32	35	36	34	37	33	35	35	37	36	38	0	1	2	0	4	5	5	4	4	6	5	11	14	5	10	11	12	13	12	10	15	19	17	18	19	35	20	25	11	12	15	19	35	8	24	21	25	32	24	22	47	19	15	0	20	22	9	37	25	18	52	32	34	32	38	10	36	43	40	35	36	50	43	11	1	1	1	1	2	1	2	3	5	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	3	3	4	2	1	1	4	1	1	2	1	1	1	1	2	3	1	1	2	4	1	3	3	1	1	2	2	1	6	2	4	1	3	3	1	2	6
