step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
24000	-485.712249574611690	-492.567737525571090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497329978407254	0	3	4	5	6	8	9	9	7	9	9	8	9	11	10	11	10	12	10	10	12	13	13	13	12	13	13	14	13	14	15	14	14	13	13	12	14	14	14	16	16	16	15	15	14	15	16	15	15	16	16	16	17	17	16	19	15	18	17	17	17	18	18	17	20	17	18	17	18	19	21	19	20	16	15	19	19	20	20	19	21	20	20	23	23	27	27	30	29	31	31	36	0	1	2	2	3	4	9	4	4	9	2	3	5	8	6	12	8	13	7	6	17	7	11	7	17	5	8	26	15	24	19	20	20	36	25	19	22	15	0	34	27	7	20	29	15	19	14	36	24	75	15	35	33	10	24	60	23	57	44	21	40	10	31	55	41	43	52	19	12	68	64	53	61	36	24	62	69	39	18	61	65	68	62	82	82	75	76	86	81	89	89	88	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	1	3	2	1	1	1	4	2	2	1	1	1	1	2	1	2	1	3	3	1	3	3	3	2	1	1	3	1	2	3	1	1	1	3	1	3	1	5	2	1	3	1	1	4	5	1	2	1	2	2	1	1	1	2	3	1	1	2	1	2	1	7	5	2	4	1	1	3
24500	-495.306364423486059	-502.161852374445459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588993795553404	-1	2	4	5	6	6	9	10	7	9	9	8	9	10	8	11	11	12	10	11	12	13	14	15	14	12	12	12	13	14	14	14	14	12	13	14	14	15	14	13	16	13	15	16	15	14	17	15	16	16	16	17	17	18	16	18	16	15	16	17	17	18	18	15	20	18	19	18	18	17	21	20	18	18	19	20	20	21	19	19	21	20	19	23	21	27	25	29	27	31	32	36	0	1	1	3	3	3	15	2	3	6	6	6	5	12	3	10	12	8	10	15	14	15	26	11	40	7	19	12	20	21	27	20	17	7	21	34	26	30	0	4	30	8	42	29	7	6	17	18	14	37	17	51	28	32	38	44	30	37	46	16	27	9	50	18	53	53	50	11	22	40	45	66	32	8	74	46	55	63	57	53	47	63	69	73	58	75	62	86	45	88	90	91	1	1	3	1	1	1	1	4	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	4	1	1	1	1	3	3	4	2	3	1	2	1	2	2	1	1	1	1	1	3	2	4	1	1	1	1	1	3	2	1	5	1	3	4	1	2	1	2	1	1	3	1	1	3	4	3	2	1	5	1	1	2
25000	-486.883545225133219	-493.739033176092619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554319990322962	0	2	3	6	5	8	8	10	7	9	10	9	8	10	10	11	10	11	10	11	11	12	12	14	13	12	12	12	12	15	16	14	14	12	12	13	14	15	13	16	17	16	15	15	15	14	16	15	15	16	16	16	17	17	14	18	15	16	18	16	18	18	19	18	18	18	19	17	18	19	19	18	19	18	19	19	20	21	21	20	21	21	21	23	22	26	26	29	27	28	34	35	0	1	1	5	3	2	4	13	2	9	13	6	4	5	6	19	2	11	13	17	5	11	8	17	34	18	14	13	13	27	57	17	11	13	21	21	16	55	0	24	27	43	20	29	21	16	24	18	13	28	37	36	33	31	34	41	36	16	57	26	16	48	64	40	15	34	58	51	60	60	59	39	31	68	57	65	51	77	25	68	69	56	24	76	44	83	66	67	79	76	87	91	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	5	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	3	2	1	2	1	1	1	1	1	3	2	3	3	1	1	1	3	3	1	1	1	2	1	3	2	1	1	1	2	1	2	1	1	2	3	2	4	3	3	5	4	3	4	1
25500	-479.278403373650008	-486.133891324609408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676968032311189	0	2	4	6	7	7	8	9	7	7	9	9	9	11	10	12	10	11	10	11	12	12	12	14	13	13	13	13	11	15	16	14	14	14	14	13	14	13	15	16	16	15	15	14	14	15	15	15	15	15	15	16	16	19	17	17	17	17	17	17	17	17	19	17	20	18	18	17	18	19	19	19	19	16	18	19	18	21	21	20	21	21	22	23	22	26	25	29	30	31	34	35	0	1	2	1	3	4	10	6	3	3	9	6	2	15	11	17	7	13	7	7	29	6	12	22	16	20	18	21	10	28	45	20	7	27	22	13	9	7	0	15	48	20	20	20	27	37	25	38	16	11	10	37	32	58	26	39	33	52	46	51	31	21	37	39	52	60	53	8	68	61	58	51	62	24	59	57	46	51	31	74	63	56	66	81	77	79	69	86	86	85	88	90	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	3	1	1	2	3	1	1	2	1	1	3	2	1	1	1	1	1	2	5	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	2	2	1	1	1	1	2	4	2	1	1	2	2	2	2	2	3	1	2	6	3	2
26000	-496.935913645059543	-503.791401596018943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571838365317022	-1	2	4	4	6	9	8	10	7	8	10	6	9	10	8	11	10	12	11	10	12	12	12	14	12	13	13	13	12	15	15	14	14	14	12	13	15	15	15	15	16	15	16	14	14	15	14	13	15	16	17	15	16	19	16	19	15	16	17	15	18	18	18	17	18	18	19	17	16	19	21	18	20	16	18	18	19	20	21	19	21	21	21	23	22	26	26	30	27	30	32	35	0	1	2	1	3	12	12	6	4	5	7	4	5	7	12	8	10	13	4	10	14	17	12	8	6	22	17	19	20	13	36	14	19	22	11	8	8	13	0	26	30	14	42	11	16	9	28	16	15	26	37	28	36	52	28	59	23	21	44	19	55	26	48	53	19	43	49	48	33	7	40	43	74	48	41	36	8	74	59	57	62	50	59	39	77	80	61	86	86	30	90	88	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	1	1	1	3	1	1	1	1	1	1	2	1	3	2	1	1	1	2	3	1	1	1	2	1	2	2	2	1	1	4	2	1	1	2	3	1	1	1	3	2	2	1	3	3	1	3	1	2	1	1	4	3	1	2	1	1	2	3	1	3	2	2	3	2	3	1	4	5	2	1	8	1	2
26500	-495.855074553175427	-502.710562504134828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580280334864696	0	2	4	4	7	7	9	8	8	8	10	6	10	9	9	12	11	12	10	11	13	12	13	12	13	9	11	14	11	14	15	15	15	13	13	12	12	15	14	15	16	13	16	16	15	16	16	14	13	14	16	16	16	17	17	18	16	17	17	16	18	19	19	17	19	15	17	17	18	18	19	19	19	19	18	17	20	19	20	20	21	21	21	22	22	25	26	29	28	31	33	35	0	1	2	1	3	2	5	4	4	3	15	3	8	6	5	11	10	15	15	13	15	26	16	11	17	12	9	21	19	13	13	16	28	27	14	11	6	25	0	22	27	14	34	29	37	35	13	26	9	18	50	48	19	16	21	57	16	19	40	17	53	68	46	22	41	22	50	50	60	60	40	70	44	68	66	52	54	76	28	55	70	62	80	62	75	84	78	86	86	86	87	88	1	1	1	2	1	3	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	4	2	1	1	2	1	2	1	1	2	3	2	1	3	2	1	2	2	2	2	1	1	3	3	2	1	2	3	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	2	1	1	3	1	4	2	1	1	1	1	1	2	3	2	1	4	3	2
27000	-442.799709538775971	-449.655197489735372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744927019078879	-1	2	3	5	7	9	7	8	5	8	9	8	10	10	10	11	10	12	9	11	11	12	13	14	13	12	12	14	11	13	15	14	14	12	14	14	13	15	14	13	16	16	16	15	14	16	16	15	15	15	16	16	16	16	16	18	16	17	16	17	17	17	19	17	19	17	19	17	18	18	19	19	19	18	18	20	19	18	21	20	19	21	22	23	22	26	24	29	28	32	32	35	0	1	1	3	4	1	4	3	2	4	8	2	6	12	11	19	5	6	7	19	10	10	7	22	29	19	17	23	7	15	37	20	16	11	22	22	10	27	0	6	45	32	45	25	14	24	6	21	34	7	24	48	36	20	32	47	38	54	39	26	44	24	47	47	38	54	60	23	23	45	69	68	46	28	57	34	57	68	65	62	50	62	65	71	70	79	67	86	86	86	88	91	1	2	1	1	1	4	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	2	2	1	2	2	2	1	1	3	2	1	1	1	1	2	1	2	1	3	2	1	3	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	3	1	1	2	1	1	2	1	3	2	2	2	2	1	2	1	1
27500	-467.670648667452724	-474.526136618412124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605317492139330	0	2	3	5	6	8	8	9	8	8	9	7	10	10	9	12	11	12	10	9	13	12	14	14	13	11	12	14	12	14	15	15	14	13	13	11	13	14	15	14	16	16	15	15	14	15	17	13	15	15	16	17	17	18	17	19	16	18	17	15	18	18	18	18	19	17	19	17	18	19	20	18	18	18	17	18	20	18	21	20	21	22	20	23	23	26	26	28	29	30	33	35	0	1	2	2	3	2	3	12	1	4	12	2	4	10	9	13	10	10	12	9	18	11	34	26	14	13	17	37	20	16	19	15	16	18	36	6	8	27	0	48	30	43	26	26	29	37	26	22	25	34	48	44	44	48	39	59	38	25	50	10	42	25	42	38	59	44	42	25	28	31	15	59	13	68	33	68	73	41	18	69	83	19	49	45	79	84	62	86	88	89	90	89	1	1	1	1	1	2	2	1	5	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	3	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	3	1	1	1	2	1	1	2	1	1	1	3	1	2	1	3	1	1	1	2	1	2	2	2	4	1	4	1	1	1	1	1	4	1	1	4	2	5	1	3	2	1	1	1	2	4
28000	-427.306686373786079	-434.162174324745479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732726856406044	-1	2	2	6	5	9	8	9	7	8	9	8	10	11	10	12	10	10	11	12	11	13	14	15	14	13	12	14	12	14	16	14	14	13	13	13	14	14	14	15	16	13	15	15	15	14	16	15	16	15	17	16	16	18	16	18	16	17	17	17	18	18	19	18	19	18	18	16	18	18	20	19	19	19	18	18	19	21	22	20	20	21	20	22	22	26	25	29	30	32	33	35	0	1	1	5	3	4	9	10	5	4	4	4	10	6	12	8	6	10	6	13	6	7	17	26	42	14	15	11	11	27	25	20	16	27	19	14	8	27	0	22	37	20	14	29	23	15	37	29	19	37	14	46	30	22	35	39	26	47	25	7	32	26	64	57	57	28	44	37	57	45	51	49	60	67	50	53	67	63	65	52	62	62	62	73	34	79	85	86	88	89	90	81	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	5	1	1	1	1	1	1	7
28500	-483.709204693170136	-490.564692644129536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621805364329829	-1	2	4	5	7	7	9	9	7	9	10	8	10	10	7	11	10	12	11	11	12	12	13	15	13	11	12	13	13	14	15	13	14	13	14	14	13	14	15	14	15	15	13	16	15	15	17	14	15	16	16	16	16	19	16	18	14	17	17	18	17	18	17	18	17	19	19	16	18	17	19	19	18	19	18	18	19	20	21	20	21	21	22	23	23	26	25	28	29	31	34	35	0	1	2	2	3	3	9	6	4	6	6	2	15	6	4	9	9	13	10	3	12	13	19	6	11	8	17	22	20	27	23	14	20	27	22	12	21	10	0	22	4	43	15	29	27	22	17	37	7	7	37	38	46	61	42	61	22	49	36	50	36	14	50	39	45	31	28	10	53	46	26	10	16	50	44	33	75	21	61	75	77	68	74	18	64	14	78	86	86	89	90	48	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	3	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	3	1	1	2	2	1	4	3	2	1	1	1	1	1	1	1	2	1	2	4	1	1	1	2	3	3	1	1	3	5	3	2	1	2	1	4	2	1	1	2	1	4	2	5	1	1	1	1	1	8
29000	-458.054366582659782	-464.909854533619182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624327597723352	-1	1	3	5	5	9	9	9	7	7	7	6	9	10	9	11	10	13	11	11	12	12	13	14	12	12	11	12	12	14	16	14	15	13	14	14	13	11	14	15	16	14	15	13	14	16	15	16	14	15	16	16	17	18	17	18	16	17	18	18	17	19	19	17	18	17	17	16	19	18	19	19	20	19	18	16	20	19	21	21	21	21	22	24	20	26	26	29	30	32	33	35	0	1	2	3	3	3	10	9	5	4	5	2	4	7	10	6	5	27	10	15	17	11	22	8	13	15	17	17	10	15	36	20	34	17	16	28	13	13	0	22	15	10	42	29	29	26	16	25	13	16	22	27	50	58	34	31	33	34	76	31	23	68	57	44	30	48	39	34	66	13	14	66	75	52	46	33	58	31	72	71	67	74	67	41	54	52	77	86	88	89	88	91	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	3	2	1	1	1	2	2	1	2	1	1	1	3	3	1	1	1	1	3	2	3	1	3	3	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	1	2	4	1	6	2	1	1	1	2	1
29500	-464.224747027921865	-471.080234978881265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618310523172516	0	2	4	5	7	8	9	9	7	8	9	9	10	10	10	11	9	11	11	11	13	11	14	15	13	13	11	13	12	13	14	14	14	13	13	13	14	15	14	16	17	13	16	16	13	16	17	16	16	15	15	16	17	19	16	18	16	18	18	17	16	16	18	17	18	17	19	17	18	18	19	20	18	18	18	19	19	18	21	20	22	21	21	23	22	24	27	27	29	30	32	35	0	1	1	1	4	2	9	6	4	3	6	4	5	10	5	15	6	6	17	13	8	15	25	26	22	18	17	20	9	27	22	34	25	16	22	22	16	34	0	31	16	16	11	28	6	19	15	24	45	15	6	23	48	33	27	61	33	55	44	6	33	51	23	43	31	48	66	24	50	46	73	66	37	34	38	65	78	42	76	65	52	50	51	80	59	16	83	86	88	89	90	91	1	1	2	2	1	3	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	4	2	4	1	1	2	3	1	1	3	2	1	1	1	1	5	1	1	2	1	2	1	1	1	1	1	1	1	3	3	1	1	1	2	1	1	2	3	3	1	1	4	4	2	1	1	1	1
30000	-440.469333089653901	-447.324821040613301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699799148530397	-1	2	4	6	6	8	9	10	7	9	8	7	9	11	9	11	11	13	9	12	12	12	14	14	14	12	13	13	12	15	16	15	14	13	14	13	14	15	14	15	16	16	15	15	14	15	17	15	15	15	15	16	17	17	16	18	16	18	17	18	16	18	18	17	20	19	17	15	18	18	19	20	19	17	18	17	19	20	19	20	20	20	22	23	20	25	27	29	30	31	33	36	0	1	2	3	3	4	9	11	3	5	5	3	11	13	6	10	13	16	6	19	10	11	21	8	29	8	19	15	6	18	23	25	7	16	22	10	14	27	0	45	18	20	21	34	18	17	21	18	34	28	22	20	45	33	68	43	39	22	37	67	33	45	32	36	31	30	30	24	22	46	4	75	57	68	34	24	63	56	48	60	62	55	66	80	70	58	72	86	88	88	89	91	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	3	2	1	1	2	2	2	1	2	1	1	2	1	7	1	2	1	2	2	1	1	1	1	1	2	2	1	1	3	4	2	1	1	1	2
30500	-470.370144959007405	-477.225632909966805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578014715746660	-1	2	4	6	5	7	8	10	7	8	9	8	9	10	10	11	11	12	10	10	13	11	14	15	13	12	12	12	13	14	14	12	14	12	13	13	14	14	14	13	15	14	15	16	14	15	15	15	12	16	16	17	15	18	16	17	17	17	16	17	16	19	18	17	17	19	19	15	18	18	21	19	19	17	19	19	19	20	21	20	21	22	20	22	22	26	24	28	30	30	34	35	0	1	2	3	2	5	6	5	3	4	4	2	6	6	7	6	11	4	6	11	22	2	17	19	16	15	9	20	4	22	20	19	26	15	19	26	16	27	0	34	14	14	42	45	15	31	10	32	11	9	37	68	29	33	41	47	16	50	53	46	18	51	45	53	41	60	41	10	29	46	52	47	48	14	61	46	44	54	41	65	77	83	52	78	81	79	72	86	88	86	89	91	1	2	1	1	2	1	1	3	1	1	1	3	1	1	1	2	1	2	1	1	1	3	2	2	1	1	3	2	4	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	3	1	2	4	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	2	1	2	1	2	3	2	2	2	1	3	1	1	1	2	1	1	4	2	1	1	1	2	1
31000	-458.343564097195838	-465.199052048155238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681595650452337	-2	3	3	5	6	8	8	10	7	8	6	9	10	11	9	12	10	11	10	10	12	12	12	14	13	13	13	13	12	13	14	14	15	12	13	14	12	13	14	16	16	14	14	16	14	15	16	15	14	14	17	16	15	16	15	17	16	16	16	16	17	19	18	17	19	19	16	18	18	18	20	18	19	18	15	20	20	21	22	21	21	20	22	23	22	26	25	28	29	31	33	34	0	1	1	2	3	2	11	9	11	4	2	3	9	8	5	19	5	12	10	4	9	12	19	37	6	8	18	12	13	14	23	7	28	20	21	22	14	17	0	50	27	21	9	29	18	28	9	49	28	37	24	49	30	43	37	41	43	43	38	25	41	51	55	58	34	58	18	51	35	26	72	31	57	57	34	75	69	40	55	52	77	68	62	66	82	80	25	86	88	89	90	89	1	3	2	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	4	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	2	2	1	2	1	1	1	3	1	2	3	3	1	1	1	2	1	3	6	1	1	1	1	2
31500	-475.201616748036827	-482.057104698996227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674885174601403	-1	2	3	5	6	7	9	9	7	8	10	9	10	10	10	11	11	13	11	12	12	12	14	13	13	12	12	13	13	14	16	14	13	13	13	10	14	14	15	15	15	15	16	15	14	14	16	16	12	16	17	16	15	19	16	19	16	16	16	18	18	19	17	17	19	17	17	17	18	18	20	18	19	19	16	18	19	19	21	21	21	22	22	24	22	26	24	28	30	31	34	36	0	1	2	3	4	4	3	9	5	6	5	9	8	9	10	8	7	7	7	16	17	13	24	14	49	12	14	26	17	13	46	19	15	15	26	10	26	27	0	36	21	20	42	11	49	6	26	42	14	34	19	23	28	33	23	57	29	7	33	51	68	51	45	59	51	58	19	40	35	46	59	58	50	68	28	57	60	43	65	76	67	62	59	54	78	17	64	86	88	89	90	91	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	1	2	1	3	1	2	2	1	1	2	4	1	1	2	1	2	1	3	2	1	1	2	2	1	1	1	4	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	6	6	1	1	1	1	1
32000	-448.457921299319651	-455.313409250279051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630611970294264	-2	1	3	4	6	8	8	10	8	9	10	9	10	10	10	11	9	12	11	12	12	12	13	14	12	13	12	14	13	14	14	14	14	14	14	12	15	15	14	15	17	15	16	16	14	16	15	13	15	17	16	15	17	18	14	19	16	16	15	17	17	18	19	17	19	17	17	17	19	17	21	18	20	18	17	19	20	20	21	20	21	21	21	23	22	27	27	29	30	32	33	35	0	1	2	2	3	4	4	6	5	5	6	6	9	7	17	5	4	10	17	13	14	6	13	8	6	16	14	27	25	18	17	20	19	21	22	13	22	13	0	55	16	7	20	14	21	35	11	15	48	51	5	33	33	33	26	61	24	30	26	28	33	68	39	46	67	43	14	37	60	46	53	30	45	37	47	38	59	62	59	53	80	74	63	78	79	73	80	86	88	89	90	91	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	3	3	2	2	1	1	2	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	3	2	3	2	1	2	2	1	3	2	1	1	1	2	1	2	5	1	1	1	1	1
32500	-470.406893826989005	-477.262381777948406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579346847206563	-1	2	3	5	6	7	9	9	7	8	10	9	10	10	10	12	10	12	9	11	11	12	12	15	13	13	12	13	12	14	16	15	14	13	14	14	14	12	14	15	15	14	15	16	15	16	16	15	15	17	15	15	16	19	17	19	17	17	16	17	17	19	16	17	20	19	18	17	19	18	20	19	17	17	19	19	17	20	22	19	22	22	21	22	22	26	27	29	30	32	33	34	0	1	1	3	3	4	9	6	4	5	3	10	10	10	10	17	10	21	9	7	7	17	15	14	23	20	17	23	11	27	36	42	9	11	11	22	14	14	0	22	10	4	9	33	20	15	16	18	17	45	17	18	25	16	24	28	43	48	36	53	38	61	37	43	77	48	29	8	58	68	51	60	43	52	24	49	46	72	18	59	74	74	44	69	46	65	11	86	88	89	89	91	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	3	4	2	2	3	2	2	3	1	3	1	1	4	1	2	1	1	1	1	2	2	1	1	2	1	3	3	1	1	2	1	1	1	2	2	1	1	6	2	2	3	3	2	3	4	8	1	1	1	1	1
33000	-422.880926860009140	-429.736414810968540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702592335831158	-1	3	2	5	7	8	9	9	6	7	10	9	9	9	10	12	10	13	11	11	12	11	13	15	13	11	12	13	12	14	16	15	15	14	14	14	14	13	12	15	17	14	15	15	14	15	15	12	15	16	16	16	16	19	17	17	16	17	16	16	16	19	19	18	17	18	19	17	17	17	19	19	18	18	18	20	17	20	21	20	21	21	21	24	23	27	26	29	29	31	34	36	0	3	1	2	4	9	6	6	2	4	9	9	3	4	7	26	5	14	17	11	26	6	4	48	22	12	15	19	13	27	45	48	45	21	19	22	7	17	0	16	16	48	42	45	7	19	11	15	48	19	25	32	32	57	43	47	34	27	46	16	37	68	57	65	34	49	31	16	44	46	53	53	52	34	34	56	60	63	65	66	72	68	71	78	62	84	84	86	86	89	90	90	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	3	1	1	3	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2
