step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
50500	-170.537600309563032	-169.159759336249522	-1.377840973313524	0.000001316207871	0.000000944408606	0.717522381131104	0.988517184879149	3	2	4	4	3	5	5	7	7	9	7	10	11	9	8	10	9	10	11	11	13	11	12	10	14	11	13	13	15	14	16	15	16	17	18	17	16	19	20	20	21	23	21	22	23	24	24	23	25	25	24	24	24	27	25	24	25	27	26	25	26	26	25	26	27	30	32	34	37	2	0	5	1	2	5	4	7	7	9	4	8	18	9	9	9	11	15	15	16	20	17	16	17	23	17	19	13	25	21	29	30	30	29	34	32	22	34	35	33	39	39	38	38	40	40	44	38	53	53	48	42	48	53	56	48	45	49	53	51	55	53	48	45	51	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-162.540740381619173	-160.590869269024665	-1.949871112594496	0.000000652672092	0.000001444207707	2.212761543809421	0.988364421281841	3	1	5	4	5	5	5	6	7	8	6	10	9	8	9	11	9	12	11	10	11	11	11	11	14	12	14	13	15	14	16	15	17	18	20	18	18	18	20	21	22	24	22	22	23	24	24	23	25	25	22	24	24	27	25	24	27	26	24	26	24	26	26	27	28	30	31	34	37	2	0	1	1	1	4	1	4	6	5	4	13	14	6	14	12	9	21	14	10	17	17	10	12	18	21	18	21	28	26	27	23	29	29	37	31	31	31	36	36	40	41	39	35	44	43	41	40	53	43	34	51	40	56	53	45	55	51	41	46	43	42	52	53	63	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-166.163117254443790	-164.780355491451814	-1.382761762991983	0.000000149619639	0.000000065615603	0.438549398246879	0.962168821936370	3	0	2	4	4	6	5	7	7	8	8	10	11	10	8	10	9	11	11	10	13	11	12	11	15	11	13	13	15	14	14	17	17	18	18	18	19	20	21	21	21	23	23	22	23	23	24	23	24	26	23	24	25	26	25	25	26	26	26	27	25	26	25	28	27	29	31	35	37	2	0	2	1	1	5	5	7	4	8	9	15	12	8	7	11	8	14	12	11	13	20	17	16	21	20	24	11	28	21	27	21	31	33	29	33	33	36	37	37	35	39	39	38	44	39	51	40	46	46	41	38	51	49	51	51	53	63	53	49	46	53	47	58	55	64	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-172.294348069570361	-170.431287188558116	-1.863060881012253	0.000002604552539	0.000000423999922	0.162791848418192	0.987868366044821	4	2	4	3	5	5	6	6	6	8	7	10	12	8	8	10	10	9	11	9	11	11	13	11	14	11	14	14	15	14	15	17	17	17	19	18	18	20	21	21	20	23	23	22	22	23	23	24	24	24	22	24	25	25	26	23	26	26	26	27	27	25	26	28	27	30	30	33	35	2	0	2	2	3	4	5	5	1	9	7	14	14	7	9	15	10	11	16	14	17	17	17	16	17	20	23	19	26	23	23	31	29	31	32	34	33	35	38	38	36	45	51	35	39	45	51	47	46	51	38	51	47	47	52	40	39	62	42	42	53	42	54	59	58	64	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-166.460784703819229	-164.537944083547785	-1.922840620271436	0.000001686923881	0.000000255421742	0.151412725097993	0.971742368610536	4	2	4	3	4	6	6	6	6	8	7	11	12	8	9	11	10	11	10	10	13	10	12	11	14	11	13	15	16	14	14	16	17	17	17	18	18	20	20	20	18	23	22	23	23	24	24	23	24	26	22	25	25	26	25	24	27	27	26	26	27	25	26	27	28	30	32	35	36	2	0	4	2	2	4	3	1	4	6	3	17	24	7	10	15	14	19	15	11	22	10	22	22	27	22	20	31	31	22	24	31	28	28	28	35	28	33	34	28	32	43	40	51	43	48	45	39	45	48	38	49	42	49	42	42	54	55	46	56	53	42	47	56	59	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-194.090708352664024	-191.345073110858237	-2.745635241805789	0.000000022213048	0.000000101336500	4.562025793011723	0.874866545553637	4	3	5	4	5	6	5	6	7	8	7	10	12	10	7	11	8	11	11	10	13	12	12	9	13	10	14	14	14	15	15	15	16	18	20	18	17	18	20	21	22	22	22	22	23	23	23	24	24	25	23	23	24	26	25	25	26	27	24	25	26	26	26	26	27	30	32	34	35	2	0	2	2	2	3	4	3	8	6	5	17	20	6	8	10	11	9	10	9	12	16	26	11	18	24	22	19	21	23	19	29	28	31	37	37	28	33	33	38	39	35	39	35	39	40	35	51	44	46	42	40	47	53	43	52	50	55	46	52	50	59	41	53	50	62	66	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
53500	-222.108204573443089	-220.440010046550327	-1.668194526892766	0.000000046714699	0.000000070924347	1.518244772924976	0.711177169160201	3	2	4	4	4	5	3	7	6	9	8	9	10	7	8	9	10	12	10	10	12	12	12	11	14	10	12	15	16	14	15	16	17	17	20	18	18	19	20	20	21	22	23	23	22	23	25	21	24	25	24	24	24	27	25	25	26	26	25	25	27	26	26	27	27	30	29	34	36	2	0	1	7	1	1	2	5	5	1	14	8	8	6	9	9	11	19	12	5	26	16	15	11	27	16	13	21	25	20	24	25	31	32	36	32	33	37	36	34	36	39	41	48	15	48	44	29	33	52	42	42	45	59	51	39	47	41	51	44	63	53	50	42	62	55	44	59	68	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	2	4	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	2	3	4	1
54000	-204.267581343395904	-202.811353486554992	-1.456227856840899	0.000000039010406	0.000000012875577	0.330054943374159	0.811466351731047	4	2	5	3	5	4	5	6	6	8	7	11	11	9	8	11	10	11	10	10	13	11	13	11	15	11	13	13	15	15	15	16	17	18	19	17	19	19	20	20	21	22	22	21	23	22	24	24	24	26	22	24	24	25	24	22	27	27	24	26	25	26	27	27	28	30	30	34	37	2	0	1	2	4	2	1	1	3	7	5	14	19	9	5	10	15	19	14	8	18	20	13	11	13	8	13	12	21	28	20	22	12	32	36	25	34	23	34	33	39	41	44	37	40	40	46	41	46	55	40	46	51	55	39	34	60	49	51	54	45	42	50	43	62	65	62	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	3	1
54500	-221.034676743313753	-219.543742790395356	-1.490933952918390	0.000000483338592	0.000000521049237	1.078021175653140	0.729482812797641	4	1	2	3	3	4	5	7	7	8	6	8	11	9	7	10	9	11	10	9	10	11	10	11	14	12	13	14	14	15	15	17	16	17	19	18	19	19	21	20	21	23	22	22	24	23	24	23	24	25	23	24	24	25	23	25	27	27	26	26	26	25	25	25	26	30	32	34	36	4	0	2	2	2	5	4	6	4	15	3	6	23	9	4	14	11	21	9	1	14	21	17	16	14	21	17	23	22	29	24	29	28	31	34	33	34	34	36	34	40	38	41	33	51	43	42	39	46	55	41	48	42	55	43	49	44	64	64	49	53	43	52	42	52	39	58	57	68	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	2	3	1
55000	-220.992397701444929	-218.431322021229704	-2.561075680215220	0.000000325843454	0.000001287690107	3.951867348116485	0.709242723093623	4	2	5	3	4	5	4	6	6	8	7	9	11	9	9	11	9	10	11	10	13	10	13	10	14	11	13	14	15	15	15	15	16	17	19	18	17	18	20	18	21	22	22	23	24	22	23	24	24	25	22	24	25	26	25	25	25	25	24	27	26	26	26	28	27	30	30	35	37	2	0	5	2	2	2	2	7	6	9	6	9	14	8	11	18	11	15	17	8	19	6	13	9	17	4	13	13	24	24	9	27	27	32	37	37	32	25	21	32	40	41	36	51	51	41	42	51	41	52	35	44	41	59	47	44	59	52	44	42	55	50	59	60	47	43	60	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	2	4	1	1	1	1	1	1	2	4	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	4	1	2	1
55500	-218.593097008556043	-216.610719160435679	-1.982377848120366	0.000000019786005	0.000000045428973	2.296015390011526	0.695175231183164	4	2	5	3	5	5	5	6	6	8	7	9	12	8	8	10	7	11	10	10	13	11	13	11	14	11	14	15	15	14	16	17	17	18	18	18	18	19	21	19	21	24	22	21	23	23	25	23	24	25	23	23	24	26	25	25	26	27	24	27	25	26	26	27	28	30	30	34	36	2	0	1	2	4	4	2	1	5	17	3	6	22	6	5	5	3	12	14	7	26	10	24	14	26	19	21	13	23	26	21	29	31	24	28	32	33	32	37	28	31	48	37	37	41	41	53	39	37	51	30	35	45	46	51	48	59	59	48	52	53	51	48	55	57	59	51	66	68	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	5	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	3	2	1
56000	-178.427860785276238	-176.421826059113897	-2.006034726162349	0.000000157563645	0.000000371399966	2.357142520326466	0.880143516999523	4	2	4	3	5	6	5	7	7	9	7	10	10	9	7	11	9	11	10	9	12	12	13	10	13	12	13	14	15	14	16	15	17	18	19	18	19	20	19	21	19	23	21	22	22	23	24	22	24	25	23	24	24	26	26	25	27	26	25	27	25	27	27	26	28	30	31	35	37	4	0	2	2	1	1	4	7	6	8	3	9	10	8	7	17	8	10	11	9	19	18	18	10	13	18	18	21	30	23	28	18	31	33	36	31	33	37	33	41	33	40	35	41	37	37	40	37	48	45	43	35	44	47	53	51	52	56	42	49	42	59	56	52	52	65	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1
56500	-208.548758357803081	-206.926452243308006	-1.622306114495086	0.000000266245016	0.000000061434874	0.230745629233912	0.737591237343573	4	2	5	3	4	5	5	7	7	8	7	11	11	9	9	10	9	12	10	10	12	11	13	11	14	11	13	14	16	15	15	16	17	17	20	19	18	20	21	20	20	22	23	23	23	21	23	23	23	25	24	25	24	25	25	25	27	26	26	25	26	26	26	27	27	29	31	34	36	4	0	4	2	2	4	4	6	3	5	1	17	17	3	7	10	11	14	15	8	19	15	18	17	24	11	6	12	13	28	23	25	16	30	32	33	33	37	27	33	37	40	46	40	31	41	39	39	40	45	45	49	35	45	49	51	50	47	44	53	51	51	50	60	50	56	54	64	68	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	4	1	2	1	1	1	3	1	2	1	1	1	4	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1
57000	-194.094498556390107	-191.739534336159608	-2.354964220230502	0.000000833648646	0.000002768012519	3.320358682010863	0.832993818781003	4	2	5	3	4	6	5	6	5	8	8	10	11	10	8	10	10	12	10	8	13	9	11	10	15	11	12	13	15	13	15	16	16	17	18	18	18	20	20	20	21	21	22	22	23	23	23	23	24	26	23	24	23	24	25	26	26	26	27	25	25	25	26	27	26	30	30	35	37	2	0	4	2	4	1	2	2	1	6	8	15	20	15	9	11	20	17	20	8	13	15	10	20	28	10	22	13	21	13	21	30	27	18	33	32	34	35	35	34	34	33	40	39	37	42	41	38	43	44	41	51	42	46	49	52	55	55	55	49	45	46	49	61	49	59	56	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
57500	-173.870135927926384	-172.396762708663886	-1.473373219262488	0.000000317405379	0.000000327246990	1.031006439550224	0.995410279658694	3	2	5	3	4	5	5	6	6	8	7	9	11	8	9	11	9	12	9	10	13	11	10	11	14	12	13	14	15	15	15	17	16	17	20	18	19	19	19	21	21	23	20	23	23	22	24	22	24	25	23	21	24	26	25	25	25	24	27	26	26	24	25	27	28	29	30	33	36	2	0	5	2	1	1	1	6	7	9	5	8	19	9	11	20	9	24	14	10	13	15	10	15	18	20	24	18	27	13	27	25	28	31	32	31	32	34	36	37	37	43	37	43	43	39	48	37	51	48	41	39	46	42	45	45	48	46	53	56	53	46	51	57	61	61	56	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
58000	-192.017344422154082	-190.284972688834756	-1.732371733319323	0.000000138745207	0.000000232215264	1.673681334945901	0.898480748634665	3	2	5	3	4	6	5	7	7	9	7	11	10	9	7	10	9	11	9	10	12	12	12	12	14	11	12	14	16	13	15	16	15	17	19	18	18	19	21	21	20	21	23	23	24	24	24	23	24	24	22	23	23	27	26	24	27	25	26	26	26	26	26	27	27	30	31	33	36	2	0	5	2	2	2	2	3	1	15	5	19	14	8	7	10	15	16	8	17	19	14	13	16	20	16	17	22	28	18	27	23	28	32	37	29	34	29	35	38	36	34	39	41	52	40	44	40	52	48	38	40	42	52	49	44	49	45	50	45	50	47	48	43	59	57	55	67	68	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1
58500	-178.251146289291512	-175.526436353774670	-2.724709935516830	0.000000152756803	0.000000685972110	4.490615776530522	0.979114753173758	3	2	4	3	5	5	5	6	7	6	8	10	11	9	7	10	9	12	8	9	12	12	12	12	14	10	13	14	15	15	13	17	16	17	19	18	19	20	19	21	22	21	22	22	24	24	24	23	22	26	24	24	24	26	25	24	25	26	26	27	27	26	27	26	28	28	31	34	37	2	0	2	2	1	2	4	1	7	6	15	14	14	19	5	9	15	26	10	2	26	13	13	16	13	14	23	24	27	18	13	28	28	31	32	33	34	39	32	39	39	38	39	38	41	41	42	43	35	48	49	48	43	48	45	48	49	56	46	55	58	46	55	52	58	51	63	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-196.276374505230052	-194.666812145163874	-1.609562360066187	0.000000003141877	0.000000004323030	1.375938498014228	0.881200147714965	4	2	4	3	3	6	5	6	6	7	8	8	10	9	7	10	9	12	8	10	12	11	12	10	14	12	14	14	15	15	15	16	17	17	20	19	19	20	21	19	20	23	22	21	23	23	24	23	23	25	23	24	24	27	24	25	25	26	26	26	25	26	26	26	28	30	31	35	37	4	0	5	2	2	7	4	7	4	1	9	6	19	10	1	19	11	16	1	11	13	14	22	12	21	20	23	18	21	23	28	25	30	25	30	33	25	33	36	33	33	35	41	36	39	41	39	38	39	49	39	48	45	55	49	46	45	55	56	53	52	53	53	57	50	65	63	67	68	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1
59500	-174.556226741892203	-171.048673514491128	-3.507553227401067	0.000000102663996	0.000000779801494	7.595666660162370	0.972424898299011	2	1	5	4	4	6	3	6	6	8	8	10	12	9	8	9	10	12	8	10	12	11	11	11	14	11	12	14	16	13	16	17	16	16	19	18	18	19	21	20	21	23	22	22	24	23	23	24	25	24	24	25	23	26	25	23	26	26	26	25	27	26	24	28	27	30	30	34	37	2	0	5	2	1	4	2	4	1	9	3	10	23	15	6	15	15	17	5	11	24	15	10	16	30	20	17	24	28	23	25	28	28	25	33	31	33	31	35	32	36	39	39	39	53	41	44	41	42	44	44	63	44	50	46	39	46	53	47	51	55	48	46	57	49	64	62	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
60000	-214.018869982696458	-212.609851298984211	-1.409018683712233	0.000001560411959	0.000001310619957	0.839919195412846	0.781426856335543	3	2	5	4	5	5	6	6	6	9	7	10	12	8	7	10	10	11	8	11	12	9	11	12	14	10	14	14	16	13	14	17	16	16	19	19	19	19	20	20	21	23	22	21	23	23	24	23	24	25	22	23	24	26	26	25	26	26	26	27	24	27	26	27	26	29	32	35	37	2	0	4	1	4	2	5	4	2	4	4	22	11	4	7	14	10	12	7	15	19	19	9	18	12	19	24	23	28	18	20	17	27	28	33	34	31	34	37	33	35	41	41	37	41	41	41	44	43	52	39	39	51	61	49	49	53	53	61	46	41	63	50	57	56	60	66	65	68	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1
60500	-165.925160029925365	-164.485601897966717	-1.439558131958654	0.000000540614994	0.000000187579817	0.346974870275293	0.944665879137494	4	2	5	4	4	5	6	6	7	8	7	10	12	9	7	10	8	11	8	11	11	11	12	10	15	10	14	14	13	14	15	15	17	16	19	19	17	18	21	21	21	23	22	20	24	23	24	24	24	26	23	25	23	26	25	24	26	26	26	27	26	25	26	27	28	30	32	35	37	2	0	2	2	2	5	5	6	8	11	6	19	16	9	3	19	9	14	8	17	26	12	26	19	28	19	26	23	22	29	16	27	32	28	37	25	25	34	35	44	44	41	44	38	43	41	42	51	39	48	40	46	39	51	49	42	62	55	47	45	47	51	45	62	64	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
61000	-175.354485230686265	-173.968637538381444	-1.385847692304824	0.000000262970332	0.000000198172320	0.753591928587625	0.936401774458182	4	1	4	3	5	5	5	6	6	8	7	10	12	9	8	11	10	10	10	10	11	12	12	11	15	12	14	14	16	14	14	16	16	17	18	19	18	20	19	21	22	23	22	22	22	23	25	23	24	25	23	25	22	27	24	25	25	27	26	25	27	26	25	27	27	30	31	35	37	2	0	2	2	4	3	2	7	1	7	1	14	17	11	6	14	6	9	15	7	17	17	20	18	31	12	26	22	31	13	16	30	30	27	25	32	29	37	29	37	40	40	38	39	40	53	48	40	41	51	53	42	37	56	43	45	45	60	49	51	50	55	51	47	47	47	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
61500	-168.198762998144417	-166.306911446736905	-1.891851551407519	0.000000567525107	0.000001172596623	2.066158147013426	0.959341930597315	3	2	5	3	5	6	5	6	7	8	7	10	11	9	8	10	9	12	11	11	12	12	13	11	13	11	13	14	14	14	14	16	17	18	18	18	16	20	20	19	22	24	22	23	23	24	24	23	24	24	21	23	24	26	25	26	26	27	26	26	26	27	25	26	26	29	31	33	36	2	0	4	2	1	7	1	3	5	6	5	9	14	3	9	14	8	19	12	3	12	13	24	15	26	17	26	13	21	18	22	31	37	32	32	37	31	35	36	33	39	44	39	41	39	43	44	41	44	41	35	41	41	42	44	50	48	55	49	42	45	65	41	47	55	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
62000	-180.548487497686153	-178.693078080989437	-1.855409416696729	0.000000072000231	0.000000142219625	1.975266224636589	0.888216133673136	4	2	4	3	5	4	5	7	6	8	8	10	11	8	8	11	10	12	9	9	12	10	12	11	12	11	13	13	15	14	13	15	16	16	20	18	19	19	21	20	21	23	21	23	22	24	24	24	24	26	24	24	24	26	26	25	26	27	26	26	24	27	26	27	28	30	31	35	37	2	0	4	2	4	4	2	5	6	5	9	11	22	4	8	14	20	17	8	11	7	15	26	14	20	20	22	26	31	18	26	30	23	31	37	34	36	36	38	37	37	45	38	39	35	45	42	41	39	45	45	42	45	48	47	48	48	51	53	47	45	53	61	55	62	58	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
62500	-166.838103535937051	-165.280282107271091	-1.557821428665972	0.000000010439027	0.000000002714085	0.259994053129973	0.942970482416067	3	1	4	4	4	6	6	7	6	8	7	9	12	9	9	11	9	10	11	10	12	12	12	10	14	11	12	14	15	14	16	17	15	18	20	18	19	20	20	21	22	23	22	22	23	24	25	23	24	25	23	24	24	27	25	26	26	26	26	25	26	26	25	27	26	30	31	34	37	2	0	1	2	2	5	4	7	5	6	9	11	18	9	11	10	10	12	20	11	20	24	12	12	18	15	15	19	25	22	28	29	22	31	32	32	31	37	34	37	38	43	40	38	40	41	52	41	41	40	41	48	42	47	43	46	44	60	48	45	49	46	44	63	53	57	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-178.016157768513835	-175.398442532611966	-2.617715235901855	0.000000013390003	0.000000055360486	4.134463921924057	0.967403777656003	3	2	4	4	5	5	5	6	6	9	8	10	11	8	9	11	10	10	8	9	13	11	10	11	13	11	14	15	15	15	15	17	17	17	20	18	19	20	21	18	21	23	22	22	23	23	25	24	22	26	22	24	24	27	25	26	27	24	23	26	27	26	25	27	28	30	31	34	36	2	0	1	2	4	1	1	1	5	19	9	10	10	6	9	10	19	11	9	19	26	18	20	20	12	14	13	25	21	25	25	31	28	28	36	34	40	36	38	33	37	38	34	37	49	38	44	44	37	53	38	45	43	62	46	44	63	43	39	47	63	52	41	55	55	65	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
