step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
5000	-696.826062696288659	-694.676570158845038	-2.149492537443661	0.000016889464076	0.000046250994347	2.738452454012593	0.593444009074539	0	2	6	4	7	6	6	7	9	8	9	9	9	11	11	10	11	9	11	11	12	11	13	11	10	12	11	10	10	13	11	13	14	13	16	12	12	13	15	14	16	12	15	14	15	15	16	16	17	15	18	15	14	15	15	17	18	16	16	15	15	17	16	18	17	17	16	16	15	17	17	17	18	16	17	20	16	18	18	16	17	18	18	19	19	18	18	19	20	17	19	21	20	22	19	21	22	21	19	21	21	21	21	17	22	23	21	21	21	23	25	25	25	29	0	1	2	1	7	4	4	3	5	3	7	4	6	12	7	5	28	5	25	4	16	9	16	10	5	16	5	10	8	17	18	18	15	19	43	8	29	17	26	21	38	16	11	20	11	36	42	21	54	32	56	23	21	31	32	45	10	30	27	26	40	59	53	54	80	45	24	36	25	43	39	45	1	45	58	82	45	81	67	22	43	15	45	65	41	55	80	41	11	9	87	89	87	88	104	86	76	79	58	42	85	77	85	61	103	70	87	99	82	97	92	103	55	100	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	4	2	2	1	1	2	2	1	1	1	1	2	1	2	6	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	8	1	1	1	1	1	1	3	1	3	1	1	1	1	2	2	5	4	1	1	1	2	1	2	1	1	1	5	1	3	1	1	1	3	2	2	1	1	1	3	4	3
5500	-553.550414901435261	-551.856148600879806	-1.694266300555406	0.000025546410930	0.000040397665285	1.581344064163662	0.603010966812926	0	4	6	3	8	7	6	8	8	9	6	10	9	10	9	8	11	10	11	10	12	12	14	11	12	12	10	12	11	14	12	13	13	13	14	13	11	13	15	13	15	14	14	15	14	14	14	15	17	14	16	17	14	14	13	16	18	14	15	16	16	17	15	17	15	16	19	16	16	17	17	17	17	16	16	20	17	19	17	17	17	19	19	19	17	19	18	19	19	19	20	21	20	21	19	22	22	22	20	20	21	19	21	21	22	23	20	21	20	23	25	26	25	30	0	4	2	1	3	7	2	4	7	9	4	3	16	11	7	7	12	10	8	8	12	27	55	13	12	13	6	27	14	38	24	37	31	19	21	14	5	17	47	20	45	17	26	54	22	38	12	19	68	37	19	65	29	25	22	31	22	19	38	9	48	33	10	8	33	41	79	22	30	39	68	17	33	11	19	72	28	44	7	61	35	51	47	64	74	53	38	48	70	62	95	57	38	40	69	88	94	109	88	7	107	47	90	79	57	101	85	80	64	94	106	78	53	113	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	3	4	1	1	3	1	1	4	6	1	1	1	2	1	1	1	3	2	4	2	1	3	2	5	1	1	1	2	1	1	3	2	2	1	1	1	2	3	6	1	1	1	1	1	6	1	1	1	2	2	1	2	2	1	1	1	6	6	2
6000	-461.885110369124163	-460.469140462296195	-1.415969906827981	0.000051902216587	0.000044788826921	0.862946322260335	0.658818296488341	-1	3	5	3	6	6	6	7	8	8	8	10	9	11	8	9	12	10	11	11	13	13	13	12	11	13	11	10	11	14	9	14	14	13	15	13	12	13	13	15	16	14	13	13	15	13	16	16	16	16	16	17	14	14	16	17	17	15	15	14	15	16	16	18	17	17	18	17	16	18	17	19	17	16	15	20	17	18	18	19	17	19	19	19	17	18	18	19	20	19	20	20	20	21	18	20	21	21	20	20	21	21	20	20	22	23	21	20	23	23	25	24	24	29	0	1	4	1	2	2	4	2	8	2	7	16	10	31	4	5	12	31	9	31	17	28	29	9	31	25	13	3	9	43	9	10	44	19	21	12	2	27	29	21	37	37	4	28	21	12	58	58	43	22	43	23	20	21	39	55	38	38	43	14	44	54	10	33	44	30	30	45	22	54	60	77	38	59	34	75	37	45	65	58	45	24	54	13	42	49	44	52	79	57	57	79	86	100	63	87	90	77	77	77	83	46	74	84	96	105	83	78	103	67	89	88	51	112	1	3	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	4	1	1	1	1	4	1	1	1	2	1	3	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	1	1	1	1	4	2	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	4	1	3	2	4	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	1	1	1	2	1	1	2	2	3	4	4
6500	-510.272088558813550	-508.910997526373194	-1.361091032440350	0.000122634689261	0.000067915431300	0.553802775622885	0.577188896516825	-1	4	6	3	8	6	5	7	9	9	9	10	10	11	9	9	11	10	10	11	12	10	13	10	11	12	9	12	11	13	12	14	13	13	16	11	11	13	14	15	14	13	14	15	14	14	16	15	16	15	18	16	14	16	16	16	15	15	14	15	16	18	17	17	16	18	19	18	16	16	18	18	16	16	15	20	17	17	18	17	16	18	20	20	18	19	17	19	20	19	21	21	19	20	19	20	23	20	19	19	21	20	21	19	20	22	21	22	22	22	25	25	25	29	0	1	2	1	6	2	2	7	5	5	5	10	5	27	8	8	19	7	9	2	24	8	17	15	8	19	2	27	9	22	29	8	37	37	44	22	19	16	28	33	34	20	31	11	31	21	42	32	13	29	60	39	24	59	38	19	2	59	10	20	46	27	30	50	57	69	74	74	48	43	55	36	42	28	13	88	75	61	81	34	42	60	72	80	64	56	50	69	68	44	51	102	23	62	81	79	106	85	69	81	94	32	61	82	95	65	95	94	44	96	90	2	56	113	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	3	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	2	1	3	1	1	4	5	1	2	3	1	4	4	1	1	1	1	1	1	1	1	2	3	2	3	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	3	1	1	1	1	1	2	2	1	3	2	1	1	3	2	1	2	1	3	7	3	2
7000	-481.456761292953104	-479.799007062739349	-1.657754230213752	0.000234958100579	0.000051092669734	0.217454387009833	0.586189050178066	-1	3	5	4	7	6	6	6	9	8	8	10	10	9	10	9	10	11	11	11	11	12	12	11	11	10	12	13	10	12	12	13	14	12	16	13	11	12	14	14	16	15	15	14	14	12	13	14	15	16	17	17	14	15	15	18	16	16	15	14	17	18	16	18	18	17	19	17	16	16	16	19	18	17	17	20	17	18	19	16	18	18	19	20	16	19	18	20	19	18	20	21	20	21	19	21	23	19	20	20	20	21	20	20	21	23	21	21	22	24	25	24	26	29	0	1	2	1	4	4	1	4	7	4	4	10	9	10	11	7	11	10	7	5	16	26	37	11	6	6	5	31	8	12	15	10	36	12	27	26	13	16	14	18	39	38	60	22	21	18	27	13	47	28	31	13	25	29	39	41	48	48	27	25	70	71	14	22	55	11	44	48	25	32	32	44	7	31	25	82	85	61	74	24	35	85	63	54	45	55	71	58	61	66	85	56	78	95	39	67	70	65	66	2	90	32	87	62	98	94	95	104	66	83	67	42	74	66	1	1	1	3	1	1	4	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	1	3	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	4	1	4	3	1	3	1	1	3	4	2	3	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	2	1	1	2	1	4	1	1	5	1	4	1	1	1	1	1	1	3	2	3	6	3	7
7500	-513.085301978123312	-511.366857050580393	-1.718444927542948	0.000244777945960	0.000048458790104	0.197970409115777	0.548329505549052	0	2	5	4	6	7	6	8	8	8	8	11	9	10	9	10	11	8	12	10	12	13	13	12	11	12	11	12	10	12	11	12	13	12	15	14	12	12	14	14	16	14	14	15	15	15	15	16	16	15	18	16	14	15	16	17	15	13	16	14	15	18	15	19	17	17	19	15	17	16	17	16	18	15	17	19	17	17	18	19	16	18	17	18	19	19	18	19	19	18	21	22	21	21	20	20	22	21	21	21	22	17	21	19	22	23	20	20	22	23	24	25	24	27	0	1	1	2	4	2	3	7	6	7	3	16	8	10	5	2	15	5	11	4	9	25	30	12	16	31	20	25	10	15	7	4	19	20	22	29	10	12	31	37	13	26	1	30	22	11	23	44	39	17	41	58	19	53	60	53	4	31	12	12	12	30	38	26	72	81	39	39	46	54	27	36	33	33	54	84	57	49	77	14	34	54	33	71	78	8	70	70	75	59	104	100	72	90	65	84	52	52	78	56	45	35	76	77	108	98	83	81	99	94	101	26	44	106	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	3	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	3	1	1	1	2	2	1	1	1	3	1	8	2	1	4	1	1	1	2	1	2	1	1	1	1	4	1	3	1	3	3	1	5	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	6	2	1	3	1	1	6	1	2	1	1	1	1	2	1	1	1	4	2	1	2	3	1	1	1	1	1	2	2	1	1	1	7	4	2
8000	-538.608232934090097	-537.247231213152418	-1.361001720937651	0.000191040815008	0.000106374181869	0.556813903170155	0.557954326301841	0	3	5	4	7	6	4	6	7	8	7	10	10	9	9	9	11	11	12	11	12	12	13	12	12	12	11	13	11	13	12	14	12	12	15	13	13	14	14	15	15	15	15	13	15	14	14	15	14	16	17	15	13	15	16	18	17	17	17	15	16	17	15	16	17	17	18	16	17	18	17	17	16	16	15	19	17	19	19	16	17	15	19	19	18	20	19	19	20	18	19	21	20	22	20	21	21	20	20	19	21	19	21	19	21	21	22	21	23	23	26	25	25	29	0	1	4	2	3	4	1	7	2	7	2	16	5	9	9	9	15	5	17	13	17	11	21	12	15	20	4	8	8	12	20	24	12	12	24	20	29	44	33	33	25	19	5	22	53	20	26	28	34	52	54	25	18	30	48	45	63	44	45	14	28	55	29	33	68	60	50	34	73	48	52	54	52	82	5	64	43	18	73	12	75	39	77	42	35	78	77	3	69	29	69	59	59	97	35	76	78	69	66	56	88	47	85	54	93	93	89	100	83	96	110	54	44	111	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	4	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	5	2	2	4	2	4	1	1	1	2	2	1	1	4	2	4	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	5	7	2
8500	-463.153680893299054	-461.689470472941025	-1.464210420358054	0.000306015654014	0.000098766152490	0.322748693389213	0.647349086059338	-1	4	4	2	8	7	5	7	8	7	8	10	10	10	9	8	11	10	10	11	11	12	14	12	12	13	12	12	10	13	11	13	13	13	15	13	12	12	15	14	14	14	13	14	13	14	15	14	17	15	17	16	15	16	14	17	14	16	17	14	16	17	16	18	15	17	18	16	16	17	17	18	17	15	16	19	17	17	18	18	17	17	19	19	18	19	19	19	18	16	19	22	20	21	18	21	22	20	20	19	22	20	21	20	23	23	21	20	22	23	24	26	25	30	0	4	4	1	2	7	3	2	2	7	7	11	9	16	8	8	14	10	4	11	5	31	37	29	19	24	29	16	9	20	15	37	21	31	41	20	13	31	28	34	25	27	9	34	18	43	32	28	52	34	27	30	15	25	38	74	5	48	42	24	34	27	11	34	34	46	70	21	19	63	60	38	24	32	2	61	34	45	45	61	41	52	51	70	63	51	72	62	58	21	51	102	80	87	43	70	90	83	81	33	42	58	84	57	93	107	108	87	84	107	92	60	37	86	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	3	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	5	3	1	1	1	2	4	1	1	4	3	1	5	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	3	3	1	3	1	1	1	1	2	1	1	4	4	5
9000	-408.874118920606577	-407.512990037822419	-1.361128882784140	0.000319211192826	0.000176425401836	0.552691778360684	0.646436929805523	0	3	4	2	8	5	6	8	7	8	8	10	9	11	10	9	11	10	10	12	11	13	13	12	12	12	10	12	12	14	11	12	13	14	16	13	11	10	14	14	16	14	15	14	14	14	15	16	16	15	17	16	14	14	14	18	16	16	16	15	16	17	16	19	17	18	19	17	16	18	17	19	17	15	17	19	17	18	18	17	18	19	19	20	18	20	17	17	19	18	20	22	20	22	20	21	21	22	19	21	22	19	21	19	22	21	21	22	22	21	25	25	25	28	0	4	4	1	7	2	2	4	6	9	7	5	7	12	5	8	13	11	5	7	27	19	26	37	19	15	13	10	18	29	15	38	31	37	44	20	38	11	23	26	43	22	2	24	23	32	17	33	39	54	14	39	26	10	25	35	14	27	46	17	30	47	22	19	74	63	48	27	50	48	47	25	10	20	22	47	60	69	52	45	43	51	62	90	25	79	49	28	50	59	62	78	76	64	40	83	76	56	62	51	51	58	81	71	86	104	68	71	82	67	108	96	42	98	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	1	1	1	2	1	1	1	4	1	1	4	1	2	3	3	1	3	1	1	1	3	1	1	1	4	1	1	1	4	6	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	3	2	1	1	3	4	2
9500	-471.442019521592783	-469.947686624427945	-1.494332897164814	0.000220944881690	0.000065990498285	0.298674030284294	0.622090126773410	-1	3	6	4	7	6	5	7	9	8	8	11	10	10	9	10	10	10	11	10	13	13	14	12	12	12	11	12	12	14	11	13	12	13	16	13	10	13	15	15	16	15	13	14	14	13	15	15	16	14	17	17	14	15	14	18	15	15	17	14	15	18	14	18	16	17	19	17	15	18	17	17	17	16	17	20	17	19	18	18	16	19	19	20	16	19	18	20	19	18	20	21	20	22	18	21	21	21	21	20	21	20	21	20	22	22	19	20	23	23	25	25	25	29	0	1	4	1	6	4	2	7	5	3	8	13	3	3	1	8	5	7	17	7	33	28	24	17	17	31	16	17	17	36	20	33	31	37	53	37	11	14	44	34	38	36	17	43	21	15	23	30	42	38	50	40	37	19	28	58	55	46	48	16	32	41	29	74	44	38	45	57	18	54	28	60	46	29	37	62	41	77	65	51	29	59	87	89	45	39	47	83	38	32	86	91	43	47	58	65	69	86	104	16	90	47	64	90	93	91	73	59	62	54	97	91	62	96	1	2	1	3	1	1	1	1	1	1	1	1	3	2	4	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	3	1	2	1	2	2	5	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	4	3	2	3	4	1	1	5	1	2	1	1	1	1	1	1	2	3	1	3	5	3
10000	-480.554569717450306	-478.709190971809903	-1.845378745640412	0.000291750019615	0.000048563179366	0.166454759558739	0.624414667534714	0	4	6	3	8	6	6	7	8	8	8	9	10	10	10	9	12	9	12	9	12	12	12	11	12	12	11	12	11	14	10	13	14	13	14	14	13	12	12	14	15	14	13	15	14	14	15	16	16	15	16	15	13	15	16	16	18	16	16	15	15	18	13	18	17	17	19	16	15	17	17	16	17	17	17	19	17	17	18	17	18	17	19	19	16	19	18	18	19	18	19	21	18	21	19	22	22	21	20	20	20	20	22	20	23	23	20	21	22	23	24	25	25	29	0	1	2	1	7	2	2	3	6	3	4	3	8	9	5	4	5	2	15	7	29	29	13	14	13	20	10	16	20	23	5	9	27	11	25	38	13	14	14	39	63	34	9	23	19	38	45	61	15	25	69	28	29	63	46	69	51	25	36	31	34	59	27	73	47	41	69	35	38	56	34	7	60	49	17	70	41	21	50	2	78	60	17	48	23	41	53	36	80	56	34	100	45	95	78	95	108	74	42	22	56	32	102	67	100	107	87	93	107	99	91	36	43	112	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	2	1	1	4	2	1	3	1	2	2	2	6	1	1	3	1	1	1	3	2	1	1	3	1	2	1	1	1	1	2	2	3	1	2	1	1	2	1	1	2	1	2	2	8	9	3
10500	-417.261284199948534	-415.796354307516083	-1.464929892432477	0.000180666822867	0.000058194965947	0.322112079152654	0.601457762036250	-1	3	5	4	7	6	5	8	8	9	7	10	10	10	11	9	11	9	11	9	13	12	13	11	12	13	12	11	12	14	11	13	13	13	16	13	12	12	14	14	15	14	13	14	14	15	14	15	17	14	16	16	15	15	15	17	17	15	16	15	17	18	17	18	17	17	18	17	17	16	17	19	17	17	16	19	17	17	18	18	18	17	19	20	19	18	18	18	20	17	21	22	19	21	19	22	22	21	21	20	21	21	21	19	22	23	19	21	23	24	26	24	25	29	0	1	4	2	2	2	1	7	6	8	7	9	6	4	10	7	14	4	5	7	15	11	28	10	8	19	14	16	14	29	13	7	37	27	42	22	28	12	14	14	33	22	17	16	20	43	25	40	40	43	40	21	15	37	50	30	22	34	47	25	26	54	31	47	55	37	26	43	51	36	48	40	30	38	42	58	47	22	53	51	52	60	65	81	71	54	90	69	22	23	95	98	55	77	65	107	58	87	87	30	107	71	60	46	91	99	42	93	101	100	110	108	71	67	1	2	1	1	1	1	3	1	2	1	1	1	2	2	2	1	1	3	2	1	1	3	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	3	3	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	2	2	2	1	2	3	2	1	1	1	4	2	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	4	2	2	3	1	2	3	2	1	1	2	1	1	2	1	1	3	5
11000	-455.733271522832865	-454.297892009051111	-1.435379513781774	0.000147835099712	0.000136490839675	0.923264095885560	0.560780621277445	-1	3	6	3	8	5	5	7	8	8	9	11	10	9	9	9	11	11	11	12	11	13	13	12	12	13	12	11	12	14	10	14	13	13	15	12	12	12	13	15	16	12	14	14	14	15	15	15	16	14	16	17	15	15	15	17	17	16	15	15	17	17	17	18	17	18	19	17	17	17	17	16	16	17	17	19	17	18	19	17	16	19	20	18	19	19	18	17	19	19	20	21	20	20	19	21	22	21	20	18	20	21	21	20	19	23	21	22	21	23	26	24	25	29	0	1	4	1	3	4	2	4	8	6	8	11	10	5	2	4	15	11	15	17	14	18	12	31	15	28	16	8	31	36	10	37	42	19	5	31	31	31	28	43	48	28	23	38	16	37	28	13	7	12	27	26	26	26	23	32	53	46	44	23	26	41	35	13	54	72	21	60	53	81	55	11	33	50	23	63	59	27	71	7	43	81	38	81	81	87	52	14	56	45	90	73	31	25	77	84	94	86	74	26	80	57	71	44	47	108	59	67	77	102	99	67	99	111	1	2	1	2	1	1	2	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	3	1	2	3	5	1	1	2	1	1	1	2	1	1	1	1	2	1	1	4	1	1	3	1	1	1	1	3	2	2	1	1	1	3	1	6	2	1	3	1	2	1	1	3	1	2	1	3	5	4	1	1	1	1	1	3	2	2	2	3	1	1	3	2	1	1	4	2	3	2
11500	-468.439676579758725	-466.968068687510652	-1.471607892248050	0.000238583472629	0.000075478916629	0.316362721177325	0.645236430341640	0	2	6	2	6	6	4	7	8	7	9	11	9	10	8	8	10	10	11	10	12	11	12	11	12	13	11	13	12	14	11	12	14	13	14	14	13	13	14	13	15	14	13	15	14	14	16	15	16	15	18	15	12	15	15	17	16	16	16	15	15	16	15	18	17	17	18	18	16	17	17	17	18	16	16	19	16	19	19	17	16	19	20	18	18	19	18	19	18	17	20	21	19	22	19	20	22	21	19	21	19	19	20	20	22	23	22	21	21	23	25	26	25	27	0	1	2	1	2	7	4	4	6	5	1	20	16	15	2	10	9	8	20	2	15	13	13	17	22	20	10	9	20	37	5	19	25	27	12	25	18	18	3	11	32	24	31	37	53	21	21	43	38	37	81	42	17	22	34	50	18	48	63	34	38	54	27	4	48	58	40	62	30	35	41	39	77	60	36	46	48	77	80	36	20	41	93	44	61	80	45	55	75	50	82	72	72	96	71	81	93	89	66	51	81	57	65	53	71	77	86	84	69	82	48	105	105	111	1	1	2	1	2	1	1	2	1	1	3	1	1	1	3	1	1	1	1	5	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	3	2	3	1	2	2	2	5	2	2	1
12000	-463.903499796728966	-462.216237773957630	-1.687262022771357	0.000201326318145	0.000041780522189	0.207526380923828	0.563152816576776	0	3	5	3	7	4	5	8	9	7	6	10	9	11	10	9	11	10	10	12	13	13	14	11	13	12	12	11	12	14	11	13	13	13	14	13	13	13	15	14	15	14	14	15	15	15	15	16	17	15	17	16	15	16	14	17	18	15	16	14	17	17	16	18	17	17	19	16	17	17	17	17	18	16	16	18	15	18	17	18	17	18	19	18	19	17	18	19	20	17	20	22	19	20	19	22	22	21	21	19	21	19	21	19	22	22	21	21	23	23	23	25	25	30	0	1	2	1	4	2	4	4	10	7	1	16	10	16	10	1	13	5	7	2	19	28	33	16	31	16	28	5	31	7	12	9	19	13	13	31	31	31	37	38	60	13	13	38	30	33	22	35	32	20	53	42	33	26	19	14	38	30	32	15	74	46	55	7	21	31	63	50	54	44	52	7	19	45	7	40	14	63	41	42	18	68	49	52	65	26	41	84	65	44	62	81	81	66	86	57	49	73	66	30	89	30	80	68	94	34	75	37	49	80	97	74	55	84	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	4	1	2	1	4	1	1	1	1	1	1	1	1	1	5	1	1	1	3	2	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	2	2	3	3	1	2	2	1	1	1	4	2	3	1	1	1	1	1	3	4	1	6	1	3	1	2	2	3	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	3	2	2	2	1	2	1	2	1	4	3	3	3	2	1	4	5	5
