step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
72000	-307.414037030524582	-305.989407845770529	-1.424629184754075	0.000124151847618	0.000045263513382	0.364581874942824	0.653718464468277	0	1	2	2	3	3	3	4	4	4	3	5	5	7	5	6	7	4	7	7	7	8	6	8	9	9	10	9	11	10	9	11	12	12	12	13	11	13	14	14	13	14	13	12	15	17	15	17	15	15	16	14	16	17	18	17	17	18	0	1	2	2	2	4	4	7	7	11	4	8	10	18	18	11	7	7	16	16	6	14	12	20	12	24	24	0	30	24	16	20	28	24	27	29	30	28	38	41	30	38	44	21	34	39	52	43	40	40	43	27	52	44	54	53	50	48	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	3	1	2	1	1	1	2	2	3	2	1	2	1	2	1	1	2	1	1	4	1	2	1	3	1	1	3	2	2	3	1	1	2	1
72500	-322.521197679928150	-320.549116672007699	-1.972081007920454	0.000138097468628	0.000019754413272	0.143046889040313	0.660344279701186	0	1	2	2	5	3	3	4	4	4	2	5	5	8	6	5	7	6	7	5	7	7	8	8	9	9	10	8	11	9	11	8	12	12	12	12	11	10	14	15	12	14	14	13	13	17	14	16	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	4	4	11	6	4	2	2	10	12	12	8	20	7	10	8	20	5	21	18	32	15	30	0	32	17	30	21	38	27	27	25	32	28	33	44	31	38	6	31	34	39	35	40	31	44	43	47	49	50	54	48	50	53	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	3	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	2	1	3	4	1	1	3	2	1	1	1	2	1	1	2	1	1	2	2
73000	-339.049661348322218	-337.447001796561835	-1.602659551760356	0.000171493104030	0.000040965356774	0.238874659162050	0.678435714180520	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	7	6	6	8	6	8	8	9	9	6	10	9	11	8	12	11	12	12	12	12	12	10	14	15	11	14	12	14	14	16	13	16	13	15	14	15	15	17	16	15	18	18	0	1	2	2	6	2	4	4	7	4	7	11	4	18	12	11	21	11	12	17	12	15	10	26	16	10	30	0	25	26	20	17	38	24	41	12	25	28	33	35	14	33	17	35	27	39	31	56	31	31	47	47	31	50	50	43	50	48	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	4	2	2	2	1	4	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	2	3	2	1	1	2	2
73500	-282.444910693004658	-280.630462908228310	-1.814447784776321	0.000112383293430	0.000019468671755	0.173234572161193	0.659058473217828	0	1	2	2	5	3	3	4	4	4	5	5	5	7	5	6	6	4	6	8	7	8	8	8	9	9	10	9	10	10	12	10	12	12	11	13	12	11	14	15	12	14	13	13	15	16	14	17	14	15	16	16	14	16	18	16	17	18	0	1	2	2	6	4	4	4	6	4	4	10	10	18	18	7	12	7	12	17	17	16	19	17	24	24	20	0	25	24	21	25	38	24	21	25	32	28	33	44	27	33	20	31	31	39	44	53	31	41	53	47	43	40	57	53	40	56	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	1	1	2	3	4	2	2	2	2	2	2	2	1	2	2	1	2	2	3	2	2	1	1	1	2	2	2
74000	-305.260073039247914	-303.822238393578289	-1.437834645669636	0.000111520623689	0.000038906680064	0.348874304837329	0.688312494941105	0	1	2	2	5	3	3	4	4	4	4	5	5	6	6	6	7	6	7	7	7	6	8	9	9	9	10	9	10	10	12	11	12	11	12	13	12	10	14	14	10	12	14	13	15	17	14	17	14	15	15	16	15	17	18	16	18	18	0	1	2	2	6	2	4	4	6	4	6	7	10	7	7	12	8	4	16	14	14	6	18	18	20	17	21	0	25	18	19	25	38	30	30	37	32	28	38	31	24	38	30	35	30	39	31	52	17	31	43	47	43	49	50	53	54	48	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	1	1	3	3	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	4	3	1	2	1	2	3	1	1	1
74500	-312.066270348208889	-310.639785167886259	-1.426485180322651	0.000131007233926	0.000047455863510	0.362238496971423	0.637209299306523	0	1	2	2	5	3	3	4	4	4	4	3	4	8	6	6	7	6	7	8	7	6	8	8	8	9	8	9	11	9	10	11	12	12	12	13	11	10	14	13	13	13	14	14	14	17	14	16	15	14	16	15	14	16	18	17	18	18	0	1	2	2	6	2	4	7	4	12	12	4	7	17	11	7	18	8	16	21	16	9	18	22	15	15	21	0	25	27	21	30	38	20	20	30	25	28	38	35	37	33	40	40	30	39	36	53	41	40	43	43	34	50	54	48	54	56	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	3	2	3	3	1	2	1	2	1	1	1	3	2	1	2	1	1	2	1	2	2	1	1	2	1
75000	-290.638392289638261	-288.896853850088974	-1.741538439549292	0.000116435471473	0.000022289153165	0.191429234431708	0.669139888856403	0	1	2	2	5	3	3	4	4	4	5	5	5	8	3	5	6	4	7	8	7	8	8	9	9	9	10	9	11	8	11	11	12	12	12	12	12	10	12	13	13	14	13	14	15	16	14	17	14	15	14	16	16	17	18	17	17	18	0	1	2	2	3	2	4	4	4	7	6	10	10	18	4	18	5	7	11	17	17	4	16	21	30	21	21	0	25	17	30	25	38	31	27	25	25	28	38	35	19	38	31	40	27	39	43	43	40	43	43	47	43	50	54	53	50	48	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	2	2	1	4	2	2	1	2	1	1	1	2	2	2	2	1	2	2	2	1	2	1	3	1	2	1	4	2	1	4	1	1	1	2	1	2	1	1	1	1
75500	-308.876008192255142	-307.460298127260160	-1.415710064994993	0.000078097590113	0.000029410190645	0.376582562956070	0.646097808716037	0	1	2	2	5	3	3	4	4	4	4	4	5	8	6	6	4	6	7	8	6	8	8	9	9	9	10	9	11	7	12	11	12	12	11	13	12	11	14	15	13	14	14	14	14	17	13	17	15	15	15	15	15	17	18	17	18	18	0	1	2	2	6	2	4	4	4	7	4	4	9	9	8	8	4	8	16	10	11	15	9	30	30	30	30	0	25	21	35	25	38	26	27	25	32	28	33	35	31	33	27	31	34	39	22	53	44	47	43	47	43	50	54	53	50	53	1	1	1	1	1	1	1	2	2	1	2	2	1	3	2	1	2	1	1	4	2	2	3	2	2	2	2	1	1	1	1	2	1	2	1	3	1	1	2	1	1	2	2	2	2	2	4	2	1	2	1	1	1	2	1	2	2	3
76000	-340.208629002905752	-338.685805861417180	-1.522823141488552	0.000143461103437	0.000040127870111	0.279712543325903	0.624553963329083	0	1	2	2	5	3	3	4	4	3	3	5	5	6	5	6	4	6	6	8	7	7	8	7	9	9	10	9	11	8	12	11	11	9	11	12	11	13	14	12	13	14	14	14	15	16	15	17	15	15	15	16	16	16	17	16	17	15	0	1	2	2	2	3	4	11	4	4	4	4	10	12	7	12	11	5	8	17	17	12	19	17	6	21	26	0	25	21	32	12	28	19	24	29	34	28	33	32	32	33	41	40	15	42	35	53	44	40	43	43	43	50	44	58	50	43	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	1	1	3	3	1	1	1	2	1	1	4	2	2	3	1	2	2	2	1	2	1	1	2	4	2	1	1	1	1	1	2	2	1	2	1	2	1
76500	-272.896563651778479	-271.391173525793192	-1.505390125985304	0.000136593191786	0.000039741189069	0.290945606799857	0.690097088313480	-1	1	2	2	5	3	3	4	4	3	5	5	5	8	6	6	7	6	7	8	7	8	8	9	9	8	10	9	11	10	11	11	12	12	12	12	12	13	14	14	12	13	14	14	15	17	15	17	14	15	15	15	16	17	18	17	18	18	0	1	2	2	6	3	4	7	10	4	7	7	10	17	12	13	18	5	16	17	15	18	19	26	26	21	24	0	25	24	20	25	28	24	31	25	25	33	38	41	17	33	35	41	27	39	31	53	35	40	44	40	40	41	50	53	40	56	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	2	2	1	2	2	3	1	3	1	2	1	1	1	1	2	2	1	3	1
77000	-302.229276921778307	-300.637619915161338	-1.591657006616991	0.000083294758253	0.000020299076296	0.243701725317633	0.606508788411802	-1	0	2	1	2	3	3	4	4	4	2	5	5	8	3	6	7	6	7	7	6	7	8	8	9	9	10	8	11	10	12	10	12	12	11	13	12	13	14	15	13	14	14	13	15	16	15	17	15	15	15	16	16	16	18	16	18	18	0	1	2	2	2	2	3	11	7	5	4	11	10	22	4	11	16	15	16	21	11	4	19	17	24	17	24	0	32	17	27	25	28	25	12	32	32	33	38	44	35	38	41	35	34	39	44	53	41	44	43	47	43	50	50	44	54	56	1	1	1	1	2	2	1	2	1	2	1	3	1	1	2	4	1	2	1	1	1	3	1	1	1	1	2	1	1	3	2	1	3	3	3	2	2	1	1	2	2	1	1	2	3	2	1	1	1	2	1	1	1	1	3	2	2	2
77500	-316.243917232097374	-314.543971148759852	-1.699946083337513	0.000114079267833	0.000023218771111	0.203531908575556	0.586808678873113	-2	1	0	2	5	3	3	4	4	4	5	4	5	8	6	6	7	6	7	8	7	8	5	9	9	9	8	9	11	10	12	11	11	12	12	12	12	12	13	15	13	14	14	14	15	17	12	17	14	15	13	14	16	17	17	16	16	18	0	3	1	2	6	4	4	7	7	7	7	4	10	18	5	11	11	11	16	21	11	15	12	27	20	11	21	0	25	27	26	25	28	27	18	25	25	28	38	49	21	38	35	31	34	39	26	51	41	35	20	51	51	57	50	35	50	56	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	4	1	1	2	2	3	2	2	2	4	2	2	2	1	1	4	2	2	2	3	2	2	2	1	2	2	1	3	1	2	3	1	2
78000	-288.230442937934527	-286.741569796157592	-1.488873141776917	0.000119861933420	0.000036280614706	0.302686713544335	0.674982243416387	0	1	2	2	5	3	3	3	4	4	4	4	5	7	6	6	7	6	7	8	7	8	8	9	9	8	9	9	11	10	12	11	11	11	9	11	12	13	14	13	13	14	14	14	15	17	13	17	15	15	16	16	16	17	17	17	17	18	0	1	2	2	10	2	4	4	4	4	7	7	12	9	12	11	6	3	12	21	15	14	16	20	14	15	20	0	25	27	14	25	28	30	21	25	30	33	38	31	35	38	47	40	30	38	31	53	40	31	43	47	43	50	45	52	44	56	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	2	2	2	2	1	1	2	1	1	1	5	2	1	1	1	1	2	2	2	2	2	1	2	1
78500	-330.123074091038234	-328.476702840333701	-1.646371250704537	0.000114600213250	0.000025389307064	0.221546769802490	0.607229000492630	-2	0	2	2	5	3	3	4	4	1	5	5	5	8	6	5	4	5	7	8	6	8	8	9	8	9	8	9	11	10	12	9	10	11	12	12	12	13	14	15	12	14	14	13	15	16	15	17	14	14	16	15	15	17	18	17	17	18	0	1	2	10	6	2	4	6	3	2	4	4	17	4	18	4	4	7	5	15	12	11	12	27	21	22	21	0	32	27	21	25	28	30	20	32	20	33	38	44	16	38	41	34	27	42	20	53	35	31	53	43	43	50	54	53	40	48	1	1	2	1	2	2	1	1	1	1	1	2	1	5	1	3	2	2	2	2	1	3	2	1	2	1	1	1	2	2	3	1	1	1	2	3	3	2	1	2	4	1	2	1	3	2	5	2	1	1	1	1	1	2	1	2	2	1
79000	-310.544026953571745	-309.028277857050568	-1.515749096521198	0.000124064404854	0.000035251800920	0.284141135904304	0.572599370410102	-1	1	2	2	5	3	3	4	4	4	5	5	5	7	6	6	6	6	7	8	7	6	8	9	8	9	9	8	11	10	12	11	12	11	11	10	12	13	14	15	13	14	14	14	14	16	15	17	14	15	16	16	16	16	17	16	18	18	0	1	2	2	9	1	4	4	7	7	7	7	10	7	5	11	5	11	16	17	17	7	16	12	21	22	20	0	36	27	20	36	28	30	20	25	36	33	28	49	31	33	35	21	35	33	44	43	35	44	43	47	21	35	44	43	55	56	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	3	1	1	1	3	1	2	1	6	1	1	2	1	3	2	1	1	3	1	1	2	1	6	3	2	2	1	2
79500	-283.712839957987114	-282.096134733913630	-1.616705224073457	0.000118769005118	0.000027673490291	0.233002627778693	0.598647360758146	0	1	2	2	5	3	3	4	4	4	4	4	5	8	3	6	5	6	7	7	7	8	8	9	9	9	10	9	11	10	11	10	12	12	12	12	12	13	14	12	13	13	14	14	15	17	15	17	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	2	4	3	4	7	7	4	10	17	4	12	2	7	9	10	17	16	11	21	20	20	20	0	32	17	24	25	28	27	31	32	27	33	28	31	35	33	40	40	34	33	43	53	44	44	43	47	43	50	54	53	50	53	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	3	3	2	1	4	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	4	1	1	1	1	2	2	3	1	1	1	1	1	1	2	2	1	1	2	2
80000	-311.511128925845185	-309.981670924915136	-1.529458000930052	0.000132136571019	0.000036430949476	0.275706787268830	0.732580050770313	0	1	2	2	4	3	3	4	4	4	5	5	5	8	6	6	6	4	7	8	7	7	7	9	8	9	10	9	11	10	11	10	11	12	9	13	12	13	12	12	13	14	14	13	15	16	15	14	14	14	15	16	16	17	17	17	15	18	0	1	2	2	6	2	4	7	7	4	4	8	7	7	12	9	7	7	18	21	17	12	17	21	21	21	26	0	25	4	35	25	28	27	21	25	26	33	28	31	31	33	44	40	34	39	43	41	44	41	43	47	48	57	57	53	50	48	1	1	1	1	1	2	1	1	1	1	2	1	2	4	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	4	2	1	2	2	2	2	3	2	3	1	2	3	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1
80500	-316.972809802633776	-315.327973233980117	-1.644836568653669	0.000106277378999	0.000023605337176	0.222110644787127	0.543824636872852	0	1	2	2	5	3	3	4	4	4	3	5	5	6	6	6	7	5	6	8	6	8	8	9	9	9	10	9	11	10	12	11	12	12	11	13	11	13	14	12	13	14	14	14	14	17	14	15	14	15	16	16	16	16	18	17	18	18	0	1	2	2	2	3	4	7	2	6	4	7	10	18	4	3	7	6	18	9	13	11	19	17	22	12	24	0	20	24	19	25	28	12	17	32	25	28	38	20	31	38	40	41	30	39	34	34	31	44	47	47	48	50	54	51	50	56	1	1	1	1	2	1	1	1	3	1	1	2	1	1	4	2	2	1	1	2	1	4	2	1	1	2	1	1	2	1	3	1	3	5	4	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	3	1
81000	-270.632111379737523	-268.912701272730828	-1.719410107006685	0.000079113932369	0.000015639905095	0.197688379611867	0.681138474233740	0	1	2	2	5	2	3	4	4	4	5	5	5	8	6	6	6	6	6	7	7	7	8	9	9	9	10	9	11	10	11	10	12	12	11	12	12	12	13	13	13	14	14	13	15	15	14	15	14	15	16	16	16	16	18	17	18	18	0	1	2	2	2	2	4	7	4	4	10	7	10	15	12	12	10	11	12	17	11	10	19	21	21	20	24	0	25	24	20	25	28	30	21	32	32	28	33	31	31	38	44	21	30	39	44	43	40	40	43	47	48	50	54	53	50	56	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	3	2	1	2	1	1	1	2	1	3	1	2	1	3	2	2	2	1	2	2	2	1	4	4	1	1	1	1	1	1	2	1	1	1	1	2	1
81500	-297.734184040956166	-296.260130980049098	-1.474053060907092	0.000112014210483	0.000035209001558	0.314326203844089	0.713732783410325	0	1	2	2	4	3	3	4	4	4	4	5	5	8	6	6	5	5	7	5	7	7	8	9	9	9	8	9	11	10	11	11	11	12	12	11	12	13	14	12	13	14	14	12	15	17	13	17	13	15	16	16	16	16	18	17	18	18	0	1	2	2	6	4	4	7	4	4	7	7	9	18	12	18	10	10	9	11	16	16	10	21	27	27	12	0	25	26	19	25	28	12	27	25	36	33	38	31	31	38	35	22	30	39	44	43	44	35	43	47	43	50	54	53	54	43	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	2	5	3	2	1	2	1	1	2	1	2	2	3	1	1	2	1	2	1	2	2	1	1	1	2	2
82000	-296.207863930545898	-294.611625447527160	-1.596238483018739	0.000106872505618	0.000025827481291	0.241666283965211	0.605567425943444	0	1	2	2	4	2	3	4	4	4	5	2	5	7	6	6	7	5	7	6	7	7	8	8	9	9	10	9	11	9	10	10	12	11	12	12	12	13	14	15	13	14	14	13	14	17	15	17	15	15	15	16	15	16	18	17	18	18	0	1	2	2	6	2	12	12	4	7	10	2	9	4	11	11	12	7	20	10	20	16	18	17	17	20	24	0	25	24	24	25	28	27	15	32	25	33	38	44	21	38	41	35	34	38	18	53	35	41	43	35	43	50	50	53	54	48	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1	1	3	2	1	2	1	2	1	3	1	2	2	2	1	1	1	3	1	1	1	2	3	5	2	3	2	1	2	1	1	2	2	2	1
82500	-283.559778561576820	-281.791742707698859	-1.768035853877951	0.000098298487056	0.000018127896550	0.184416841937059	0.688783441468626	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	6	6	7	7	7	7	7	9	9	8	8	9	11	10	11	10	12	12	12	13	12	13	14	15	13	14	14	13	13	17	15	17	15	15	15	16	15	17	17	16	18	18	0	1	2	2	8	2	4	4	4	7	8	7	10	22	8	7	11	4	16	17	17	9	18	27	26	20	11	0	25	24	27	26	28	27	20	37	32	33	38	44	30	38	41	35	24	39	35	53	35	44	43	47	43	50	50	53	54	48	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	4	1	2	1	1	2	2	1	1	1	3	1	2	2	2	2	1	1	1	1	1	1	1	1
83000	-292.681014758697359	-290.998105956418726	-1.682908802278654	0.000107944688570	0.000022553253370	0.208933423853783	0.653215285992624	0	1	2	2	3	2	3	4	4	4	5	4	5	8	6	6	7	6	7	8	7	7	8	6	9	9	10	9	9	8	11	10	11	11	12	13	12	13	14	15	12	13	13	14	15	15	15	17	15	15	16	16	16	17	18	16	17	17	0	1	2	2	2	2	4	4	7	4	12	7	10	18	12	5	24	11	16	17	24	12	19	4	30	30	30	0	24	18	30	25	28	27	31	32	25	33	38	31	17	33	30	35	30	39	43	53	31	44	43	47	43	45	54	47	50	56	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	3	3	2	3	2	4	1	2	1	1	1	2	1	2	2	1	1	2	1
83500	-306.493343521884924	-304.936341188168228	-1.557002333716699	0.000104061098143	0.000027099481361	0.260418944686459	0.641508989535886	0	1	2	2	5	3	3	4	4	4	5	3	5	7	5	6	6	6	7	8	7	8	8	8	9	9	9	9	11	10	12	11	12	12	12	13	12	13	14	15	13	14	14	13	15	17	14	17	12	14	16	15	15	17	18	17	16	18	0	1	2	2	8	2	4	4	7	7	12	4	10	15	7	15	8	11	18	21	17	14	15	21	24	6	24	0	25	24	19	25	28	30	30	32	25	28	33	44	37	38	31	31	36	39	49	53	18	17	43	47	43	50	57	53	50	48	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	4	1	1	2	2	5	2	3	2	1	2	2	2	2	2	1	1	2	1	1	2	2	2	5	4	2	1	1	1	1	1	2	1
84000	-315.049525635107159	-313.367704592323491	-1.681821042783666	0.000140678231528	0.000029442263656	0.209287985330749	0.604077896816904	-1	0	2	2	5	1	2	4	4	3	4	5	5	8	6	5	7	6	6	8	7	7	8	8	9	9	10	9	10	10	11	11	12	12	12	13	11	13	14	15	13	14	14	14	15	16	15	17	15	15	16	16	14	17	18	17	18	18	0	1	2	6	6	2	6	7	7	4	4	7	10	22	12	7	9	11	16	21	4	15	17	17	24	21	26	0	25	21	8	25	28	32	37	29	25	33	38	31	27	38	17	35	37	39	43	53	44	31	43	47	31	50	54	53	41	56	1	1	2	1	2	1	1	2	2	1	1	3	2	1	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	2	4	2	3	1	1	1	2	1	1	2	3	1	3	1	4	2	1	2	1	2	2	1	2	2	1	3	4	1
84500	-327.475836844273033	-325.761512399741321	-1.714324444531686	0.000119185897445	0.000023739839893	0.199183296023580	0.632713141635618	-1	1	1	2	5	0	3	4	4	4	5	4	5	7	6	6	7	6	7	8	6	7	7	8	9	9	10	9	11	10	12	11	10	12	12	13	12	13	14	15	13	14	13	14	15	15	15	16	14	14	16	16	14	15	18	17	18	18	0	6	6	6	6	1	4	7	7	4	10	2	7	12	11	8	21	7	18	10	5	11	18	5	21	14	17	0	25	21	24	27	28	30	32	32	25	33	33	44	35	33	21	43	34	39	53	53	31	30	53	47	35	50	54	51	54	56	1	1	1	2	4	1	1	1	1	2	1	3	1	2	1	2	1	3	1	2	1	2	1	2	3	1	2	1	2	4	3	1	1	2	1	2	3	2	1	1	1	1	7	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1
85000	-279.679283760454211	-278.266812706031999	-1.412471054422205	0.000118646079190	0.000045237838458	0.381283888745093	0.756007925347851	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	5	6	8	7	8	7	8	9	9	10	9	11	9	11	10	12	9	11	13	11	13	14	14	13	14	14	14	14	15	14	17	15	15	16	16	16	17	18	16	16	17	0	1	2	2	6	2	4	4	4	7	10	7	10	21	18	18	16	7	12	21	12	17	12	21	24	24	24	0	32	24	16	25	28	24	26	32	25	33	38	41	20	38	22	41	27	39	41	56	40	44	49	47	40	57	54	43	50	43	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	3	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2
85500	-268.355736881799260	-266.826148266506493	-1.529588615292744	0.000086986240374	0.000023975956609	0.275629300752399	0.651994351095295	0	1	2	2	4	3	3	4	4	4	5	5	5	8	6	5	6	4	6	7	7	8	8	8	9	9	10	9	11	8	11	11	12	12	12	13	11	13	14	15	12	14	14	14	14	17	15	17	15	15	16	16	16	17	18	17	17	17	0	1	2	2	2	2	4	7	6	4	18	18	10	21	11	7	10	7	12	2	16	21	12	21	30	24	24	0	25	9	27	25	28	27	31	25	20	33	38	44	31	38	20	35	27	39	43	43	44	44	43	47	43	50	57	53	50	43	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	5	2	1	2	1	1	1	1	1	1	4	1	2	2	2	1	2	2	1	1	1	1	1	3	2	2	2	1	2	1	1	2	1	2	2	1	1	2	2
86000	-257.872173229921145	-256.358385866804383	-1.513787363116747	0.000085599233529	0.000024429992022	0.285399658557577	0.750444558739145	0	1	2	2	5	3	3	4	4	4	4	4	5	8	6	6	7	6	7	8	6	8	8	8	9	9	10	9	11	10	12	11	12	9	11	12	11	13	14	15	13	14	14	14	15	17	15	15	15	15	15	16	16	16	18	17	18	18	0	1	2	2	11	2	4	7	4	4	7	7	10	18	7	5	11	11	18	17	12	11	19	21	24	24	24	0	25	34	24	25	28	20	20	37	25	33	38	44	31	38	35	31	34	39	43	43	44	35	43	47	48	50	54	53	50	56	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	2	1	1	2	3	1	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	1	1	1	1	2	2	4	2	1	1	1	1	1	1	1	1	2	1	2	1
86500	-279.718191509479027	-278.167063209687228	-1.551128299791781	0.000113201433049	0.000029830061282	0.263513106493269	0.782589059713994	0	1	2	1	5	2	3	3	4	4	5	5	5	8	5	6	7	6	7	7	7	8	8	9	9	9	10	9	11	10	12	11	12	12	12	13	12	13	14	15	13	14	14	14	14	17	15	17	14	15	16	16	15	17	18	17	17	18	0	1	2	1	6	2	4	4	4	7	10	7	10	19	7	12	13	15	16	15	16	16	21	17	12	17	24	0	25	24	18	25	28	24	22	37	32	33	38	17	35	38	31	31	31	39	43	53	35	44	43	47	43	50	57	53	50	51	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	5	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	2	1
87000	-292.997410559642958	-291.333126403591564	-1.664284156051377	0.000128921180263	0.000027740697337	0.215175638943864	0.657488262282003	0	1	2	2	2	3	3	4	4	4	5	5	4	7	5	6	7	6	7	8	7	7	8	8	9	9	10	9	11	10	12	11	12	12	11	13	11	13	14	15	13	14	14	13	15	17	14	16	15	15	16	16	15	17	18	17	18	17	0	1	2	2	2	4	4	4	4	7	7	1	6	18	4	15	15	9	11	16	18	18	19	18	20	17	24	0	27	24	20	25	28	35	14	32	25	28	33	34	31	38	35	35	34	38	44	43	43	44	53	47	43	40	54	53	54	48	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	3	1	3	2	2	2	1	3	1	1	2	2	2	2	1	2	1	2	1	2	1	2	1	2	1	1
