step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42
82500	-324.604305880703691	-331.459793831663092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487972265085101	-5	4	9	9	12	12	14	21	27	20	25	28	23	24	24	29	23	29	27	24	29	32	32	35	33	29	31	38	31	27	30	32	39	39	34	44	43	43	42	47	47	51	0	1	2	0	0	4	4	7	5	7	6	5	5	0	5	8	5	8	14	5	11	26	5	17	20	13	5	5	15	11	19	20	20	25	21	32	35	0	30	28	33	36	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	2	1	1	1	1	1	3	2	1	1	4	3	2	1	1	2	2	1	1	4	2	1	2	2	1	2
83000	-309.563723096747253	-316.419211047706654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745816867764074	1	5	8	9	13	14	13	19	28	24	27	21	28	24	30	27	23	28	27	31	32	31	27	32	27	27	30	37	33	35	29	32	41	47	41	40	38	42	47	50	49	51	0	1	2	0	0	4	4	7	5	7	4	5	17	0	9	8	5	8	14	17	11	13	17	15	12	12	12	24	17	21	14	17	20	25	37	32	30	0	30	33	27	36	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	1	1	2	2	2	2
83500	-326.141912840130033	-332.997400791089433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720259651354638	-5	3	9	11	9	13	17	21	26	16	26	23	25	16	16	26	21	29	27	28	30	32	25	37	27	28	34	35	31	35	35	30	40	50	38	41	43	40	45	49	44	47	0	1	1	0	0	4	6	7	15	6	4	5	5	0	5	8	5	8	14	15	11	9	15	28	12	13	20	12	12	21	14	13	28	36	30	33	35	0	30	28	28	36	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2
84000	-306.741316118339626	-313.596804069299026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711549236200982	1	5	8	12	13	17	15	21	32	22	24	27	24	26	24	26	25	29	28	21	32	29	33	36	30	31	32	32	32	35	35	34	39	48	40	43	44	41	46	43	48	55	0	1	2	0	0	4	4	7	12	7	6	20	5	0	5	8	5	8	14	5	11	15	13	9	20	17	15	5	20	21	14	12	24	27	21	32	21	0	30	33	25	36	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	3	2
84500	-316.185403569498135	-323.040891520457535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655566348976015	2	6	10	8	12	12	15	16	27	21	24	24	22	22	22	24	26	28	27	33	24	28	30	33	30	30	28	36	28	30	29	31	37	49	41	39	38	41	45	48	45	52	0	1	2	0	0	4	6	4	5	7	6	5	5	0	5	8	5	8	14	12	6	15	17	27	12	13	12	27	15	6	14	17	24	25	37	32	30	0	37	28	20	36	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	4	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	2	2	1	1	1	2	2
85000	-302.333890349864078	-309.189378300823478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763644258504708	-1	6	10	6	14	16	12	17	34	21	26	24	26	25	29	27	22	25	30	26	29	30	32	33	33	32	30	37	31	34	35	29	38	48	40	45	44	33	40	49	49	51	0	1	2	0	0	4	4	7	27	7	6	5	12	0	5	8	5	8	14	5	6	13	27	27	27	13	20	24	20	21	19	5	9	25	30	32	35	0	21	24	28	36	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	2	1
85500	-323.635685496348856	-330.491173447308256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512849168617830	-2	7	11	9	13	16	10	20	27	17	20	25	23	24	28	28	27	31	28	23	28	31	32	33	28	31	35	25	31	31	32	31	37	45	39	41	43	43	42	43	48	55	0	1	2	0	0	4	4	7	5	7	4	5	5	0	5	8	5	8	14	5	11	13	28	28	20	13	9	20	25	21	19	17	25	27	30	32	35	0	30	27	33	36	1	1	1	1	1	2	1	2	2	1	2	4	2	1	3	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3
86000	-317.545632909240965	-324.401120860200365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755536979360973	-2	4	11	7	12	12	13	19	29	19	22	30	24	23	24	25	19	30	25	23	29	31	33	38	33	30	33	32	30	34	34	34	41	46	39	42	43	39	42	47	45	53	0	1	2	0	0	4	6	7	17	7	4	15	5	0	5	8	5	8	14	5	11	9	9	27	9	13	12	20	13	11	14	25	12	33	30	25	35	0	30	24	12	36	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	2	3	3	2
86500	-336.022427822821328	-342.877915773780728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877494381379964	-4	5	11	7	14	16	13	15	27	18	22	27	23	22	28	24	25	30	28	27	28	31	18	34	33	28	32	39	29	30	34	32	35	49	35	42	34	33	38	46	47	47	0	1	2	0	0	4	4	7	5	7	4	5	5	0	5	8	5	8	14	17	6	15	5	9	17	5	9	24	17	11	19	13	9	25	37	32	30	0	30	28	27	36	1	1	1	1	1	2	2	1	2	1	1	2	3	1	3	2	2	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1
87000	-325.221219885665732	-332.076707836625133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650612744437472	1	9	7	10	11	15	14	20	20	18	23	27	28	24	21	27	25	30	26	23	29	30	30	30	30	32	36	39	27	36	31	32	42	48	41	42	42	36	42	50	44	50	0	3	1	0	0	4	4	7	5	7	4	9	17	0	5	8	5	8	14	5	6	17	20	20	17	12	26	17	15	21	19	17	20	32	30	32	30	0	30	33	20	36	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	1	3	2	2	2	1	1	1	2	3	1
87500	-303.926086805581008	-310.781574756540408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803758695006883	0	7	3	10	13	12	16	22	29	23	20	27	26	21	28	26	25	24	27	23	26	30	29	33	31	28	30	39	30	35	32	34	36	47	42	41	36	40	44	42	42	52	0	3	1	0	0	4	6	7	20	7	6	17	20	0	17	8	5	8	14	5	11	13	20	9	9	13	17	33	15	21	14	25	27	25	37	33	21	0	30	9	27	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2
88000	-324.123367729111351	-330.978855680070751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638891720471307	-2	6	10	9	11	15	15	21	33	20	24	21	22	24	29	26	24	31	29	32	31	32	25	27	28	29	24	36	31	33	36	32	31	47	40	43	39	42	42	49	47	51	0	1	2	0	0	4	4	7	33	7	4	5	5	0	5	8	5	8	14	27	11	25	12	5	5	17	5	17	17	21	19	17	17	36	30	33	11	0	30	28	27	36	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	2	2	2	2	1	1	1	2	3	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	3	1
88500	-309.842576214642349	-316.698064165601750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817358445873347	-2	2	11	6	12	14	14	22	28	20	26	21	25	22	29	27	26	29	28	18	31	29	31	35	32	30	30	37	32	34	32	35	39	50	41	42	44	38	42	44	44	46	0	1	2	0	0	4	4	7	20	7	7	20	12	0	20	7	12	8	14	5	11	13	17	15	9	13	20	15	27	11	19	25	23	28	30	32	35	0	30	26	28	36	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1
89000	-316.324116327208287	-323.179604278167687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687195870748685	-4	2	8	7	10	12	13	22	31	19	27	26	24	25	22	26	22	32	30	24	32	32	32	28	28	31	35	36	26	32	36	33	38	42	37	37	41	42	46	45	45	47	0	1	2	0	0	4	4	7	12	7	6	17	17	0	5	8	5	11	14	5	11	13	24	5	20	17	9	9	17	11	14	25	9	24	30	32	35	0	30	27	28	36	1	2	1	1	1	1	2	2	1	1	3	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1
89500	-298.235557665360659	-305.091045616320059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883861645155559	-3	6	10	9	14	16	16	19	31	22	23	30	25	22	23	28	21	30	27	32	31	29	29	37	34	28	25	36	33	29	33	33	40	42	40	39	44	41	45	44	43	50	0	1	2	0	0	4	4	7	15	7	6	27	17	0	5	8	5	8	14	9	30	17	5	20	9	13	15	12	17	11	19	20	9	25	30	32	35	0	35	33	33	36	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
90000	-309.351255296885597	-316.206743247844997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811811635986194	-2	5	12	7	13	16	12	19	35	21	24	31	25	24	24	28	27	26	28	30	30	31	32	27	34	30	35	39	33	28	35	37	41	50	37	42	44	38	45	49	44	56	0	1	2	0	0	7	4	6	15	6	6	17	5	0	5	8	15	8	14	24	11	24	17	5	24	15	15	12	15	11	14	25	9	25	30	32	35	0	30	22	27	36	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	3
90500	-302.598128152744380	-309.453616103703780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715383075519237	-1	2	9	7	13	15	13	18	30	21	25	31	25	23	28	27	22	26	30	29	30	33	33	34	30	28	29	37	28	29	35	34	39	50	39	43	43	42	38	46	41	47	0	1	2	0	0	4	4	6	5	6	6	20	17	0	5	8	5	8	14	17	11	15	20	12	17	13	5	9	17	11	19	25	24	17	30	32	35	0	30	9	24	36	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	3	2	1	1	1	1	1	4	1	2	1	1	2	2	1	1
91000	-311.142672794410544	-317.998160745369944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626239817096184	-3	6	9	10	12	16	13	22	35	18	22	32	18	22	26	25	23	26	28	24	25	33	30	29	30	31	35	40	29	35	36	36	39	45	39	41	44	37	43	48	46	56	0	1	2	0	0	4	4	4	12	7	10	15	5	0	5	8	5	8	14	5	10	13	20	5	15	15	12	27	17	21	19	15	27	24	30	32	35	0	30	33	24	32	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	3	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2
91500	-310.948516299635401	-317.804004250594801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686206861932250	-2	7	2	13	13	16	15	18	23	21	19	31	26	22	22	28	25	25	27	28	28	29	32	29	29	31	30	40	31	35	34	32	41	45	42	39	40	38	45	43	42	47	0	3	1	0	0	4	4	7	5	7	6	20	9	0	5	18	5	8	14	9	11	13	20	9	15	20	17	15	27	21	19	15	24	25	37	32	30	0	30	17	20	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	1	1
92000	-308.041975779500547	-314.897463730459947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.840678663317258	1	5	10	9	15	17	14	21	26	20	30	23	26	22	21	25	27	25	28	24	33	28	28	35	30	29	31	38	31	35	29	33	34	42	39	43	43	43	43	50	43	52	0	1	2	0	0	4	4	7	5	7	6	5	12	0	5	8	12	8	14	5	11	13	17	25	17	9	15	15	12	11	14	12	17	20	30	32	35	0	30	41	33	36	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	2	1	1	1	1	1	1
92500	-312.903967830979525	-319.759455781938925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787235172428077	-2	2	10	9	12	16	14	19	33	20	23	28	22	24	25	28	24	23	30	27	25	28	30	35	32	26	28	33	29	32	34	33	31	48	39	43	43	37	45	47	45	47	0	1	2	0	0	4	4	7	15	7	7	5	5	0	13	8	5	8	14	5	11	15	27	27	33	13	5	15	15	6	19	12	15	36	30	32	35	0	30	27	9	36	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	4	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	3	2	1
93000	-314.817297358412702	-321.672785309372102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668903595021629	-2	0	9	7	12	14	13	17	35	15	25	28	26	18	23	29	21	28	26	22	32	31	32	37	28	28	29	39	32	35	32	31	36	48	37	44	43	38	43	49	46	56	0	1	2	0	0	4	4	7	20	7	6	20	20	0	5	8	5	8	14	17	11	13	26	12	20	5	20	24	27	21	19	25	17	36	30	32	35	0	30	28	28	24	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2
93500	-323.605637533322238	-330.461125484281638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690329628474316	-3	8	10	3	13	12	14	21	35	20	23	32	25	22	28	27	24	27	29	32	29	32	32	37	26	28	33	37	31	30	37	35	40	51	35	37	42	35	36	46	45	51	0	1	2	0	0	4	4	7	12	6	6	5	5	0	5	8	5	8	14	25	11	15	5	25	5	25	17	9	13	11	19	17	28	12	21	32	35	0	30	20	33	36	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	1	1	1	3	1	1	2	1	1	2	1	2
94000	-343.326814498852400	-350.182302449811800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623301268835403	-9	3	9	3	12	8	10	22	31	16	30	29	18	18	22	26	26	28	29	29	32	25	32	29	29	28	35	41	32	29	36	31	41	50	42	44	39	39	40	44	48	53	0	1	2	0	0	4	4	7	5	6	6	5	5	0	5	8	5	8	14	22	11	13	17	5	17	22	9	20	17	7	19	15	9	32	37	20	30	0	21	33	33	36	1	3	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	5	1	1	2	2	1	3	2	1	1	1	1	1
94500	-293.454253790643065	-300.309741741602465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715748718824337	0	5	12	7	14	14	12	21	34	20	26	30	28	23	28	27	23	29	26	29	29	31	33	29	33	30	27	36	30	34	31	34	37	51	36	40	40	41	39	48	41	56	0	1	2	0	0	4	4	6	12	6	7	27	17	0	5	8	5	8	14	17	11	17	15	5	24	27	5	5	27	21	19	17	9	25	30	32	35	0	30	12	33	36	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	3
95000	-298.929943884742556	-305.785431835701957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765522765150438	0	5	7	11	13	15	13	20	31	18	24	27	25	21	23	23	20	30	28	30	31	29	31	35	34	29	29	27	33	34	34	32	38	43	37	40	42	43	45	49	44	50	0	1	2	0	0	4	4	7	28	7	6	5	17	0	5	8	5	8	14	28	11	12	15	9	27	15	5	17	27	21	19	27	24	20	30	32	35	0	30	9	28	32	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2
95500	-319.526004148674247	-326.381492099633647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623572298597290	-3	3	7	9	13	15	13	16	32	21	28	26	28	19	25	26	27	32	29	30	30	33	32	32	31	27	21	31	32	34	37	34	40	44	39	42	43	41	40	47	46	54	0	1	2	0	0	4	4	7	26	7	10	5	27	0	5	8	5	16	14	5	11	13	27	5	12	27	5	12	5	21	19	25	9	25	30	32	35	0	30	28	20	32	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	2	2	1	1	3	3	1	1	2	1	4	1	1	1	1	2	2	2	1	1	1	2	2	2
96000	-316.025571153360772	-322.881059104320173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716457747894015	0	5	10	12	10	16	15	18	31	18	25	29	25	20	21	28	21	28	28	28	30	25	30	33	28	28	29	37	33	34	37	35	38	48	37	43	42	42	45	49	47	43	0	1	2	0	0	4	4	7	12	7	6	22	17	0	5	8	5	8	14	15	11	15	17	22	15	17	5	9	9	21	19	25	9	29	30	24	35	0	30	28	33	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1
96500	-313.913001208321930	-320.768489159281330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745654378503434	-1	6	10	8	12	15	13	18	23	18	26	31	27	22	28	28	26	29	28	29	24	28	33	34	29	28	29	32	34	34	32	33	34	49	37	40	43	40	41	46	40	55	0	1	2	0	0	4	4	7	5	7	7	9	17	0	5	8	5	8	14	17	6	9	20	27	9	17	17	27	27	21	19	20	28	41	30	32	35	0	30	12	24	32	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	3
97000	-291.200108281538121	-298.055596232497521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811481156920361	-4	2	8	10	13	16	16	20	27	19	22	30	23	24	27	23	25	29	28	27	30	26	33	36	31	31	35	34	31	33	29	34	41	49	41	44	36	41	47	43	46	52	0	1	2	0	0	4	4	7	5	7	7	15	5	0	5	8	5	8	14	5	11	13	9	28	13	17	12	12	15	21	14	17	15	33	37	32	30	0	30	15	40	36	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1
97500	-327.732083024489668	-334.587570975449069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728560434634378	-1	8	5	7	12	15	15	19	32	20	21	24	25	24	25	28	25	25	29	25	30	30	32	32	29	27	32	25	28	33	37	31	40	45	37	40	43	43	47	44	46	54	0	3	1	0	0	4	4	7	17	4	6	5	5	0	5	8	5	8	14	5	11	20	20	28	15	15	28	5	15	21	19	15	20	23	30	15	35	0	30	27	12	36	1	1	1	1	1	1	2	1	1	2	2	3	3	1	2	1	2	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2
98000	-326.004363066089979	-332.859851017049380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746624065460759	-9	7	-1	10	10	14	12	18	34	21	21	26	21	23	25	23	13	27	28	28	28	28	32	36	25	32	30	40	31	32	35	36	37	35	37	39	42	38	47	45	44	54	0	3	1	0	0	4	4	7	25	7	6	5	17	0	17	8	5	8	14	5	11	25	12	27	17	27	17	33	13	21	19	27	12	25	30	32	35	0	30	24	33	36	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2
98500	-318.329950169552433	-325.185438120511833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729185484305696	-1	4	6	7	11	12	14	19	35	17	27	28	21	18	20	27	23	30	27	30	29	26	27	36	32	30	34	33	24	35	32	34	38	38	38	43	40	41	43	42	49	52	0	1	2	0	0	4	6	6	28	7	6	15	5	0	5	8	15	8	14	15	6	15	15	28	12	17	17	26	17	21	14	25	27	25	30	32	35	0	35	9	33	36	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	3	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3
99000	-308.436443611546565	-315.291931562505965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770159233378516	-1	2	6	5	13	12	13	19	32	23	28	27	27	25	28	26	25	29	30	24	30	31	31	30	32	32	34	34	33	34	33	32	42	47	39	42	45	41	46	48	48	54	0	1	2	0	0	4	4	7	20	7	6	5	20	0	12	8	5	8	14	5	10	17	12	12	20	13	20	15	24	21	19	20	28	25	30	25	35	0	30	33	20	41	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	4	1
99500	-309.906675876935765	-316.762163827895165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778771290574961	-3	2	6	11	13	13	16	19	28	24	27	32	22	25	26	26	21	29	28	29	29	28	35	35	30	30	35	37	30	36	33	34	41	46	39	39	42	39	46	46	42	49	0	1	2	0	0	4	4	7	5	7	10	20	5	0	17	8	5	8	14	15	11	17	15	12	5	13	5	20	15	21	19	25	24	25	30	32	35	0	21	27	12	32	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	2	3	2	2	2	1	1	2	2	1	1	1	1	2	2	2	1
100000	-326.454574204039034	-333.310062154998434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748638218859819	0	5	11	0	13	11	15	19	30	23	21	30	26	20	27	25	26	23	23	26	27	32	32	33	33	29	35	36	32	33	33	32	40	46	39	41	43	37	37	45	44	56	0	1	1	0	0	4	6	7	5	11	6	5	5	0	5	8	5	8	14	5	7	17	15	17	17	13	5	17	17	11	19	20	27	25	30	32	35	0	21	28	12	36	1	2	2	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2
