step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81000	-160.589855806277342	-159.224305028919304	-1.365550777358028	0.000071451545212	0.000045968312035	0.643349446092820	0.805613718690853	1	3	2	4	3	6	5	6	5	7	8	8	7	7	9	10	7	8	7	11	11	11	12	11	14	12	13	14	15	15	0	3	1	3	3	4	5	2	5	9	7	13	1	3	9	11	4	8	9	15	12	15	13	10	22	11	21	23	27	20	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3
81500	-161.797472189760185	-160.363646601851798	-1.433825587908395	0.000069444200228	0.000024542847799	0.353418251183187	0.616622952901890	0	2	3	3	4	5	5	5	6	7	8	9	6	6	8	10	8	8	10	12	11	11	12	10	15	13	12	13	15	14	0	1	2	2	3	4	5	3	5	5	14	7	2	3	9	11	3	13	9	13	7	24	14	15	22	21	19	6	27	20	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	4	2	1	2	1	1	2	1	3	2	1
82000	-149.754681386467979	-148.338165866247806	-1.416515520220180	0.000072845640661	0.000027349459036	0.375444004437400	0.722574456920088	0	2	4	4	4	7	5	5	5	7	6	7	7	6	10	9	9	9	10	10	12	10	12	11	14	11	12	14	16	15	0	1	2	2	2	4	5	2	5	5	5	9	14	3	9	11	8	14	9	13	11	10	17	22	24	16	19	17	27	28	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	3	2	2	1	2	1	2	1	1	2	2	1
82500	-150.236928153201120	-148.702950507815899	-1.533977645385230	0.000073491023139	0.000020067105758	0.273055196411903	0.783724065899232	0	2	4	5	4	7	5	5	6	7	9	7	7	7	9	8	8	9	9	11	12	12	12	11	15	13	12	14	13	15	0	1	2	3	2	4	5	3	5	5	12	7	8	2	9	7	3	17	9	13	16	24	13	19	24	15	10	23	27	28	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	2	2	1	1	1
83000	-142.625861734969931	-140.876003028604174	-1.749858706365750	0.000053939585043	0.000010203931062	0.189173332610399	0.639121421011812	0	2	4	5	4	7	5	5	6	7	8	9	6	7	10	10	7	10	10	11	12	11	12	12	15	12	13	14	15	16	0	1	2	3	2	4	5	2	5	5	7	7	8	3	10	11	13	14	9	17	16	16	20	22	22	12	22	20	27	28	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1
83500	-159.438789133808655	-158.065319851338927	-1.373469282469732	0.000049881786521	0.000023299499921	0.467094335361090	0.636879250759948	0	2	3	5	4	4	5	4	6	7	8	8	7	6	10	7	9	9	10	12	10	11	11	11	14	13	13	13	15	15	0	1	2	6	2	3	5	2	5	5	7	7	14	3	9	7	13	14	9	23	12	19	13	11	19	16	22	20	15	28	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	2	2	3	2	1	2	1
84000	-152.189929384712002	-150.683040858547344	-1.506888526164672	0.000073063758490	0.000021183850231	0.289936497496816	0.743570893426180	1	2	4	4	4	5	5	6	6	7	7	8	7	6	8	9	8	9	11	12	11	12	12	10	14	13	12	14	15	16	0	1	2	2	2	4	5	3	5	5	7	11	8	3	10	11	3	14	15	8	16	24	15	9	24	21	24	13	24	23	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	3	2	2
84500	-166.623339582716369	-165.252831620845996	-1.370507961870362	0.000051765665923	0.000024787484758	0.478840256682359	0.603376520212063	1	2	3	4	3	7	5	6	5	6	8	7	6	4	8	10	8	9	11	11	12	12	13	10	14	13	12	15	16	14	0	1	2	2	2	4	5	2	5	5	7	7	2	2	5	7	2	17	15	8	11	24	20	13	22	16	24	13	25	23	1	1	1	2	1	2	1	2	2	2	2	1	2	1	2	2	3	1	1	2	2	1	1	3	1	2	1	4	1	1
85000	-150.181550492314472	-148.595008018363075	-1.586542473951397	0.000066894986876	0.000016457410282	0.246018588988867	0.657237809564187	0	2	3	4	4	6	5	4	6	8	8	8	6	6	8	10	9	9	10	11	12	10	12	11	14	14	12	14	15	16	0	1	2	2	2	4	5	2	5	5	7	7	3	3	9	11	3	8	9	14	16	9	2	19	24	21	22	14	27	28	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	3	2	2	4	1	2	1	1	3	2	1
85500	-137.743784547511524	-136.368493857713588	-1.375290689797928	0.000039393364909	0.000027761791351	0.704732673004749	0.830792151626701	0	1	3	3	4	6	5	5	6	8	7	7	6	6	9	9	8	8	9	11	12	11	13	12	14	13	11	14	16	16	0	1	2	2	2	4	5	3	5	7	7	7	3	3	9	11	13	14	9	13	11	19	20	22	24	21	19	20	25	28	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1
86000	-144.114034423735433	-142.712025549264183	-1.402008874471236	0.000070521326907	0.000028069926034	0.398034570036591	0.764023480996051	0	2	3	5	4	6	5	4	6	8	7	9	6	6	10	9	9	9	9	11	12	11	12	10	13	14	12	13	16	14	0	1	2	8	2	3	5	3	5	5	7	11	8	2	19	11	13	14	9	8	16	24	17	10	22	21	24	23	25	20	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	4	2	1	2	1	1	2	1	1	1	2
86500	-163.569323301311641	-162.061234397180158	-1.508088904131473	0.000071543895587	0.000020685796390	0.289134331032054	0.827476838593762	0	2	3	5	4	6	5	5	6	5	9	8	6	7	8	9	8	8	10	11	12	11	11	10	14	14	12	14	12	15	0	1	2	3	2	4	5	3	5	5	7	9	2	8	7	5	4	13	9	14	11	24	2	10	22	16	24	20	24	28	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	2	1	2	2	2	1	4	2	1	2	1	1	2	1
87000	-158.413787834685792	-156.978895982208343	-1.434891852477447	0.000070413792226	0.000024799175203	0.352192012656586	0.667624025870796	1	2	3	5	4	7	5	4	5	7	9	8	5	7	9	9	7	9	10	8	13	10	12	12	12	13	12	13	14	15	0	1	2	2	3	4	5	3	5	5	7	7	2	13	9	10	13	14	9	8	16	15	8	22	22	16	10	13	27	20	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	4	2	1	2	2	4	1	4
87500	-149.839388989523712	-148.478048871674304	-1.361340117849414	0.000048603864575	0.000028819371900	0.592944041633054	0.661248331353273	0	3	2	4	4	6	5	5	5	7	8	9	6	7	8	9	7	9	10	11	12	11	11	11	15	13	12	15	15	16	0	3	1	3	3	4	5	3	5	7	10	5	3	2	9	11	3	17	15	17	11	19	2	9	22	11	24	20	27	23	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	1	2	2	1	2	2	1	4	3	2	2	1	2	1	2
88000	-185.973317414327369	-184.286609198625513	-1.686708215701852	0.000108986889585	0.000022637049172	0.207704332682825	0.634818191974663	0	2	3	4	3	7	4	5	5	4	8	7	6	7	9	10	9	9	8	11	11	12	12	10	14	14	10	15	16	13	0	1	1	2	2	4	5	3	10	5	7	7	2	3	9	13	3	13	10	14	11	10	19	9	16	22	11	13	22	17	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	2	4	2	3	2	1	3	2	2	2	1	1	4	2	2
88500	-148.069409740372635	-146.620027668455265	-1.449382071917380	0.000059901008776	0.000020169120529	0.336707526990029	0.582806394966630	0	2	3	3	3	6	5	6	5	7	9	8	5	7	9	8	8	9	9	11	13	11	12	12	14	12	13	13	15	16	0	1	2	2	2	4	5	3	5	5	16	7	2	8	9	7	14	14	9	8	16	15	17	22	22	11	24	20	27	20	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	2	3	1	1	2	1	2	2	1	1	1	2
89000	-156.889463286552285	-155.363321859037086	-1.526141427515208	0.000072228207795	0.000020057186578	0.277691876769991	0.760698272548205	0	1	3	5	3	7	4	5	6	7	8	8	6	7	10	10	8	9	10	11	12	12	13	11	15	13	13	13	16	15	0	1	2	2	2	8	5	3	4	9	9	7	4	8	10	11	8	4	9	17	11	19	14	16	24	19	24	20	27	23	1	1	1	3	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	3	1	2	1	1	1	1	1
89500	-163.745470239603094	-162.209981448802438	-1.535488790800644	0.000111068171481	0.000030230758330	0.272182011526356	0.784064875385326	0	2	4	4	3	7	5	4	5	8	8	7	6	7	10	7	8	9	9	11	11	11	13	12	14	14	12	14	16	15	0	1	2	2	2	4	5	2	5	5	16	7	2	3	19	3	8	14	16	19	11	19	20	22	22	21	22	19	27	13	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	4
90000	-157.695448066580582	-156.183087590566146	-1.512360476014443	0.000112160057434	0.000032114078556	0.286323663617719	0.696670910219490	0	2	4	4	4	6	5	5	5	7	8	8	7	7	10	9	8	10	10	10	12	11	12	10	15	14	12	15	15	14	0	1	2	2	2	4	5	2	5	5	7	7	3	8	9	7	8	17	11	13	11	9	15	9	22	21	7	30	22	15	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	1	2	2	1	2	2	1	2	1	2	2
90500	-143.791820499064841	-142.313565629831800	-1.478254869233043	0.000060494622866	0.000018808213018	0.310907186902600	0.796636751875921	0	1	3	5	3	6	5	6	5	5	7	7	6	8	9	10	7	9	9	11	11	9	13	11	14	14	12	14	15	15	0	1	2	3	2	4	5	2	5	5	7	7	3	13	9	11	8	13	9	13	16	9	20	22	24	21	22	20	27	28	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	1	2	1	1	2	2	1
91000	-133.861313833331138	-132.393512932197524	-1.467800901133613	0.000062304224296	0.000019912781680	0.319605643187357	0.782958502573464	0	2	4	4	4	7	5	6	5	8	8	7	6	7	8	10	8	7	10	10	13	11	12	10	14	13	13	14	15	15	0	1	2	2	2	4	5	3	5	5	7	7	3	2	9	11	8	2	15	17	11	24	20	15	22	7	22	23	27	28	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1
91500	-149.843342777489937	-148.479118351111168	-1.364224426378760	0.000048218825438	0.000030453806773	0.631575043489882	0.768085245009163	0	2	4	4	4	5	5	6	6	6	7	9	6	6	8	9	9	9	10	12	13	12	12	11	14	14	13	13	15	15	0	1	2	2	2	4	5	3	5	5	7	7	3	3	5	11	3	13	9	17	16	12	17	19	24	5	24	20	27	23	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	4	1	1	1	1
92000	-150.319274311369583	-148.957658484926014	-1.361615826443556	0.000047513632249	0.000025765266811	0.542271040790200	0.594289811096518	0	2	2	4	4	6	5	3	6	8	8	8	6	7	10	10	9	10	10	10	12	11	13	9	14	12	13	14	15	16	0	1	1	2	2	4	5	3	5	5	7	7	8	8	5	11	8	17	9	17	11	24	20	9	27	16	22	17	27	28	1	2	1	1	2	1	1	1	1	2	1	1	2	3	3	1	3	1	1	1	2	1	2	1	1	1	1	2	1	1
92500	-148.032675572037590	-146.633166645387831	-1.399508926649764	0.000050567681248	0.000020351528767	0.402461182020761	0.748618108942275	1	2	3	4	4	7	5	5	6	7	8	9	6	6	8	10	6	9	10	8	12	11	13	10	14	13	13	15	15	15	0	1	2	2	2	4	5	3	5	5	7	7	1	8	9	11	3	14	9	8	16	24	20	15	24	11	22	23	27	20	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	1	3
93000	-156.934583468965371	-155.472729439573726	-1.461854029391654	0.000076869910591	0.000024971829358	0.324858311470911	0.634675882693420	0	2	3	4	3	6	4	5	6	7	8	8	6	7	9	9	8	9	10	10	13	10	13	11	14	13	12	14	15	16	0	1	2	3	2	4	5	3	5	9	7	7	3	2	17	12	6	17	9	17	11	16	8	22	22	16	16	23	25	23	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	1	1	1	2	1	3	1	4	1	2	2	1	1	1	1
93500	-142.596497495727192	-141.181700231903562	-1.414797263823628	0.000054720350937	0.000020678122035	0.377887233566117	0.758076931317099	0	2	4	4	4	6	5	5	6	8	8	9	7	7	8	9	8	9	10	11	11	12	12	10	14	13	11	13	16	15	0	1	2	2	2	4	5	2	5	5	7	11	8	8	9	11	2	14	9	17	16	24	13	15	24	11	15	8	25	23	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	2	1	1	1	2	1	2	2	1	2	1	1
94000	-149.081081794802458	-147.714560390582051	-1.366521404220399	0.000065663348951	0.000032743436618	0.498656208386237	0.820875032521873	0	2	3	4	3	7	5	4	5	7	7	7	6	8	9	9	8	10	11	12	12	12	10	11	13	14	13	13	14	16	0	1	2	2	2	4	5	2	5	3	7	7	2	13	9	11	8	14	9	23	16	24	17	15	24	21	24	20	19	28	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2
94500	-143.436908411759362	-142.071716737109483	-1.365191674649887	0.000053415808367	0.000027082453621	0.507011958617698	0.765994736464379	0	2	3	5	4	7	5	6	5	7	8	9	7	6	9	10	8	9	10	12	13	11	11	10	14	13	12	13	14	15	0	1	2	3	2	4	5	3	5	5	7	7	8	2	7	11	8	2	9	18	16	24	8	15	24	16	24	17	27	28	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	1	2	1	1
95000	-138.870460533579859	-137.209357760317459	-1.661102773262410	0.000072380821088	0.000015654506050	0.216279752213812	0.823516118249882	0	2	4	4	4	6	5	5	6	6	9	8	5	8	8	9	8	10	10	10	12	11	11	11	13	13	12	14	15	15	0	1	2	2	2	4	5	2	5	5	7	7	2	8	9	7	4	17	15	17	7	15	14	16	24	11	22	23	25	28	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	2	2	1	1	1	1	2	1	1
95500	-155.761508025221360	-154.308230167179204	-1.453277858042171	0.000060567653557	0.000020161468187	0.332875173513794	0.666338325737601	0	2	4	4	4	7	5	6	3	6	7	9	4	8	8	9	8	10	10	10	13	12	12	10	14	12	12	13	15	15	0	1	2	2	9	4	5	13	2	5	7	11	2	8	9	11	8	14	10	17	16	24	20	15	24	16	24	19	27	23	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	3	1	2	2	1	1	2	2	1	1	2	2
96000	-167.990655899067349	-166.605380114859088	-1.385275784208256	0.000054850370185	0.000041202137025	0.751173362845438	0.749222960141210	0	2	4	5	5	7	3	5	6	6	8	7	6	8	9	9	9	9	8	11	10	9	13	11	14	12	13	15	15	16	0	1	2	2	7	4	2	2	5	5	7	7	3	13	19	7	6	5	9	17	7	8	20	11	19	16	22	23	27	28	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	3	1	2	1	1	2	2	1	2	3	1	2	1	1	1
96500	-145.538561628407280	-144.141093295237511	-1.397468333169761	0.000043610755708	0.000017715547554	0.406219687461339	0.586037896168577	0	2	4	5	3	7	5	6	6	7	7	7	6	7	9	9	8	9	10	11	12	11	12	11	15	13	13	14	16	14	0	1	2	2	2	4	5	2	5	5	7	7	3	2	9	7	13	14	9	13	11	9	20	10	24	21	24	23	27	23	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	4	1	3	2	1	1	1	2	1
97000	-140.656033586978566	-139.200109973629822	-1.455923613348741	0.000040585170308	0.000039886085080	0.982774860304855	0.863501195125729	0	2	4	5	4	7	5	6	5	8	7	7	6	7	9	10	7	8	11	12	12	10	13	11	14	12	13	14	15	16	0	1	2	2	2	4	5	3	5	5	7	7	2	3	9	10	8	14	15	14	11	15	20	22	22	15	24	20	27	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1
97500	-161.068685758567057	-159.703245785641286	-1.365439972925784	0.000065066720223	0.000032881647042	0.505352766043521	0.711460352908309	0	2	3	4	4	7	5	5	6	7	8	8	7	7	9	10	8	9	10	10	11	12	12	10	14	13	11	13	14	16	0	1	2	1	2	4	5	2	8	5	8	7	8	8	13	11	8	14	15	17	16	15	8	9	24	16	15	20	27	28	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	3	2	1	1	2	1	1
98000	-141.290004960111077	-139.920270019348266	-1.369734940762811	0.000048303897494	0.000023294439677	0.482247621536676	0.637679504868608	0	2	4	5	3	6	4	2	5	7	7	8	6	8	8	9	9	10	10	11	11	11	12	11	13	14	12	14	15	16	0	1	8	2	8	4	5	1	5	5	7	10	3	13	9	11	3	14	5	17	16	15	20	15	24	16	22	23	27	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	2	1	1	1	1
98500	-121.479731317238702	-120.110519782396679	-1.369211534842029	0.000065762302576	0.000044051833771	0.669864527941780	0.957860203642252	1	2	4	5	4	6	5	4	6	7	9	9	6	8	8	10	7	9	9	12	12	11	10	10	13	14	13	14	15	16	0	1	2	8	2	4	5	2	5	5	10	10	8	3	9	11	3	17	15	23	16	24	14	15	22	21	22	20	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-152.466093217855587	-151.086632865627507	-1.379460352228073	0.000044978603338	0.000032621164527	0.725259614708934	0.713073524862573	-2	2	3	5	4	4	5	5	5	6	8	8	6	7	9	10	7	9	10	11	11	10	12	11	15	13	12	14	14	15	0	1	2	6	2	3	5	3	5	5	10	7	3	8	10	11	3	14	9	19	16	9	14	22	24	16	22	23	27	20	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2
99500	-153.545784793264374	-152.179095462456900	-1.366689330807461	0.000056254720232	0.000027997019720	0.497683031830610	0.522364160833493	0	2	4	5	3	6	5	6	5	7	8	8	6	7	8	8	8	9	11	10	12	11	13	9	14	13	12	14	16	15	0	1	2	2	2	4	5	2	5	5	7	7	2	2	5	10	3	14	9	3	16	24	3	15	24	16	24	23	25	28	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	3	1	2	3	2	1	3	1	3	2	2	1	1	1
100000	-142.803172890245804	-141.370115626342056	-1.433057263903743	0.000065390588796	0.000023168544686	0.354310079059638	0.651741883830254	-1	2	4	5	4	7	5	5	6	7	8	8	5	7	9	9	8	9	9	10	11	11	12	10	15	13	13	14	15	15	0	1	2	2	2	4	5	3	5	5	7	5	2	13	9	10	2	14	9	10	16	24	20	15	22	21	22	23	27	20	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2
