step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
33000	-403.857057089618024	-410.712545040577425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648632789444022	0	1	2	2	3	3	3	4	5	4	4	4	7	7	6	5	6	5	6	8	8	7	6	9	8	10	8	9	9	9	10	12	13	10	13	11	12	11	12	11	11	15	14	14	16	18	18	18	19	19	20	21	20	22	21	22	22	23	25	25	27	26	24	25	26	27	27	24	27	28	28	27	29	29	31	30	31	35	37	0	0	1	1	2	3	2	3	12	3	7	3	10	5	6	3	10	0	8	9	12	6	16	14	16	17	17	22	19	15	25	27	28	25	29	22	36	27	34	19	22	28	37	35	41	35	44	45	46	48	48	48	0	51	50	49	48	52	53	56	68	58	56	68	52	63	64	57	64	68	64	68	66	68	70	68	72	72	77	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	3	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	1	1	3	1	1	1	1	2	2	2	1	2	2	2	2	4	3
33500	-415.863776504006523	-422.719264454965924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673785945265655	0	0	1	3	2	2	5	3	4	4	5	6	7	5	6	8	5	5	7	8	7	8	6	9	6	9	9	10	9	9	9	11	12	10	13	12	11	12	11	13	12	13	14	15	17	17	18	18	19	19	20	20	19	21	20	22	22	24	25	24	24	26	25	25	26	27	28	27	27	28	30	28	28	30	32	29	32	36	37	0	0	1	1	2	3	2	3	6	6	5	9	3	5	6	25	10	0	8	12	12	15	6	14	3	17	17	15	19	22	25	17	28	31	29	30	30	27	16	29	15	22	37	35	36	44	40	45	46	48	48	48	0	52	48	46	52	52	53	56	57	58	56	61	61	63	64	61	64	65	67	65	60	68	70	70	74	72	77	1	1	1	1	2	1	2	1	1	1	2	1	3	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	3	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	3	2
34000	-405.934533853037351	-412.790021803996751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696371876960517	0	0	2	4	2	3	4	4	5	4	5	6	6	7	5	6	6	3	6	7	7	7	7	6	7	9	8	9	8	9	10	11	13	10	12	12	12	13	11	11	13	14	13	14	16	18	18	17	20	18	20	21	21	22	22	22	23	23	25	26	25	25	24	26	27	27	28	26	27	28	30	28	28	29	32	30	32	34	38	0	0	1	1	2	3	2	6	8	6	7	9	10	5	8	9	10	0	3	4	12	8	8	7	16	17	17	22	10	22	25	27	28	16	29	22	40	32	34	29	30	30	37	40	43	44	40	36	46	45	50	45	0	51	52	49	48	48	53	56	57	58	56	61	68	63	64	61	57	68	74	65	60	68	70	70	72	77	78	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	3	1	1	1	2	2	2	1	1	2	2	4	3	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2
34500	-391.790024617856147	-398.645512568815548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760412674878569	0	1	2	3	3	4	3	4	4	3	5	6	7	7	6	6	6	5	7	7	8	8	7	7	7	10	8	8	9	9	9	11	12	9	12	11	13	12	11	12	11	14	13	14	16	18	19	17	19	20	19	20	21	21	22	22	22	24	24	24	26	25	26	24	27	27	28	25	27	27	30	29	28	30	31	29	32	35	37	0	0	1	1	2	3	2	3	3	3	5	9	10	11	6	8	10	0	6	9	12	15	16	11	16	17	17	15	19	22	25	26	28	25	19	21	41	32	31	29	22	22	30	40	42	44	44	45	46	48	48	48	0	51	50	49	50	50	53	47	68	58	60	55	68	63	64	64	64	68	67	68	63	65	70	70	72	77	78	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	1
35000	-460.310416276896319	-467.165904227855719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617250968060749	0	1	1	3	3	4	3	3	4	4	4	3	7	6	6	6	4	6	6	7	7	7	8	7	8	8	8	9	9	8	10	12	12	11	10	11	10	11	11	12	13	14	14	14	16	18	15	18	19	19	20	21	21	21	21	21	22	21	26	25	28	24	25	27	26	28	26	25	27	28	30	29	29	29	31	29	32	34	38	0	0	1	1	2	3	2	3	12	8	2	3	10	2	6	8	8	0	8	17	12	3	6	2	16	17	17	15	19	22	25	27	22	25	8	22	22	27	31	19	30	28	28	35	41	47	44	45	46	45	45	48	0	48	51	46	52	48	53	49	68	58	56	48	68	63	68	57	67	65	74	65	66	65	68	68	72	77	78	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	2	2	2	2	2	3	1	2	1	2	2	1	1	2	2	1	3	2	1	1	1	3	2	3	3	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	2	2	4	1	2	1	2	1	1	1	2	1	2	2	2	2	2	1
35500	-394.581852905132052	-401.437340856091453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650162361834993	0	0	2	4	3	3	4	4	4	4	2	5	6	6	6	6	6	5	6	7	8	8	5	8	7	9	8	9	9	9	9	11	12	9	11	12	12	12	11	12	13	14	13	14	15	18	18	17	20	19	20	20	20	20	21	22	22	22	24	25	27	25	24	25	26	27	27	26	27	28	30	29	28	29	32	29	33	34	36	0	0	1	1	11	3	2	6	6	6	2	9	10	5	10	23	10	0	8	9	12	15	8	5	16	17	17	15	19	22	25	27	28	25	26	22	22	27	31	29	15	22	36	35	43	44	44	45	46	48	36	48	0	48	51	46	52	51	53	63	65	58	56	57	64	63	64	57	64	65	67	65	63	65	70	68	72	77	78	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	2	1	1	2	2	2	1	2	5	3	1	1	1	1	2	1	1	1	4	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1
36000	-413.650111245560481	-420.505599196519881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782684703175674	-1	1	2	3	3	3	3	5	4	3	4	6	7	7	5	6	4	4	6	7	7	7	7	8	7	8	7	9	9	10	9	10	11	10	12	12	11	12	12	13	12	13	12	13	16	18	17	18	21	19	19	21	21	21	22	21	20	23	25	24	27	26	26	24	26	28	26	26	27	28	28	28	27	29	30	30	33	36	38	0	0	1	1	2	3	2	6	3	3	7	9	3	5	3	8	10	0	8	9	12	15	16	7	3	10	17	15	19	22	25	27	28	25	29	37	26	27	34	35	30	36	30	29	36	47	44	45	35	45	48	48	0	51	52	46	50	52	53	56	65	58	60	52	64	63	64	64	64	68	65	68	60	68	70	70	72	77	78	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	2	1	4	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1
36500	-437.669372529632199	-444.524860480591599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572683405361768	0	1	1	3	3	4	5	4	3	3	5	5	5	6	5	6	5	6	6	7	7	7	7	9	7	9	8	9	9	9	10	11	11	11	12	11	13	13	12	12	13	15	13	14	16	18	17	18	21	18	19	21	21	21	22	22	23	22	26	25	27	26	26	25	27	27	27	25	28	29	29	29	29	29	31	29	33	35	38	0	0	1	1	2	10	5	10	3	3	5	9	10	5	3	8	10	0	8	9	12	6	15	5	16	17	10	22	19	15	25	27	28	25	29	22	15	26	25	29	30	36	36	35	43	35	44	45	46	45	37	48	0	51	51	46	52	52	53	56	68	58	56	57	68	49	64	57	67	61	64	65	66	68	70	65	65	72	77	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	2	1	3	1	2	2	1	2	3	2	2	2	4	2	2	4	3	2	2	3	3	1	1	1	3	2	1	2	1	2	2	1	1	2	1	1	1	3	2	1	2	2	1	2	3	2	1	1	1	2	1	1	2	1	2	4	3	1
37000	-438.548610965437263	-445.404098916396663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595156683049288	0	0	2	2	2	3	2	4	4	3	4	5	7	6	5	6	5	5	6	8	7	7	7	8	8	9	9	9	10	9	10	11	11	11	11	12	12	12	12	13	12	13	12	15	17	19	17	19	20	19	19	19	20	22	20	22	21	24	26	25	27	25	25	25	26	27	27	24	28	27	28	28	28	27	31	30	31	34	38	0	0	1	1	2	3	2	6	3	3	7	9	10	2	6	8	10	0	3	9	9	15	16	11	16	10	3	15	19	19	25	26	28	25	20	22	22	32	34	35	22	22	30	40	41	44	44	41	44	45	45	45	0	45	51	49	48	52	53	56	68	48	56	54	68	63	64	57	64	68	57	74	63	68	68	74	72	71	78	1	1	2	1	1	1	2	1	1	1	1	1	2	4	1	1	1	1	2	2	2	1	1	2	1	3	3	2	2	2	2	1	1	1	1	2	3	1	1	2	2	2	1	2	2	3	1	3	2	1	1	1	1	3	1	1	1	3	3	2	1	3	1	1	1	1	1	1	2	2	4	1	2	2	3	2	2	3	2
37500	-437.369704808136248	-444.225192759095648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590381348824119	-1	0	3	3	3	2	3	4	4	4	5	5	6	6	5	6	5	4	7	7	7	7	8	8	7	10	8	9	9	10	9	11	12	10	13	10	13	12	11	13	12	14	14	13	17	18	17	18	20	16	20	21	19	21	20	22	21	23	24	26	28	24	25	25	27	27	27	26	28	29	30	28	28	30	32	29	33	35	37	0	0	1	1	2	1	2	6	3	4	7	9	10	5	6	3	10	0	4	9	12	15	16	5	4	17	3	15	19	22	25	27	28	25	29	22	36	32	34	29	22	30	36	29	50	47	40	43	46	43	48	41	0	51	48	46	51	52	53	56	64	52	56	52	68	63	64	48	67	65	61	68	66	65	70	57	72	72	78	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	3	2	2	2	2	1	2	1	1	2	2	2	2	2	1	1	2	3	3	2	2	1	1	2	2	1	1	1	5	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	4	1	1	1	1	1	1	2	4	2	3	1
38000	-455.270140141633817	-462.125628092593217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602127624693973	0	0	3	4	2	1	4	2	4	4	4	5	6	7	5	5	6	5	6	7	8	7	7	8	7	10	8	10	9	9	10	10	12	11	10	11	12	12	11	12	11	14	14	15	16	18	18	18	21	20	19	20	21	21	21	23	23	22	25	25	28	25	26	24	26	26	28	27	26	29	30	28	28	28	31	29	31	34	38	0	0	6	1	2	1	2	6	3	8	2	9	10	11	3	3	10	0	9	9	12	15	16	11	16	27	17	30	3	15	25	27	28	25	19	22	30	27	25	26	30	30	28	35	43	44	40	45	44	42	36	41	0	52	52	49	48	52	53	49	65	58	60	52	52	60	69	57	64	74	65	65	63	65	70	72	68	74	77	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	3	2	2	2	1	3	2	2	2	2	2	1	2	3	2	2	1	2	2	1	2	2	6	6	1	1	1	2	3	1	2	2	2	2	1	2	3	1	1	2	1	1	1	2	1	1	1	1	2	3	2
38500	-460.773976384767650	-467.629464335727050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596455105278114	0	0	3	3	2	2	5	4	4	3	4	5	7	5	6	7	4	4	6	7	7	6	6	8	5	10	9	10	10	8	9	11	12	11	12	11	11	12	11	13	12	15	14	15	17	19	16	18	20	19	18	19	20	22	20	22	22	23	26	24	28	25	25	25	26	27	27	26	28	29	30	29	28	28	31	29	32	34	38	0	0	6	1	2	1	2	6	3	6	2	9	3	2	3	22	10	0	8	9	12	6	3	14	3	17	17	30	19	15	25	26	28	31	29	30	15	27	25	19	30	41	22	29	43	44	40	36	44	45	45	51	0	48	52	44	52	48	53	49	64	58	60	55	64	63	57	57	64	68	64	74	63	65	70	74	68	77	78	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	3	2	3	1	3	3	1	2	1	2	1	1	2	1	2	3	2	2	4	2	2	4	3	2	1	2	4	2	1	1	1	1	2	1	3	2	2	3	2	2	1	1	2	1	1	4	2	1	2	2	1	1	2	1	1	4	2	2
39000	-418.595918935106624	-425.451406886066025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682541670926451	-1	0	1	3	3	4	5	3	4	3	3	6	7	6	5	5	6	5	6	7	8	6	7	8	7	9	8	9	8	9	10	11	13	10	13	12	13	12	12	11	12	14	14	14	17	18	17	17	20	19	19	20	20	20	20	22	22	23	24	25	27	25	24	27	26	28	25	27	27	28	30	28	28	29	32	30	31	34	38	0	0	1	1	2	3	2	3	10	3	2	9	10	5	10	4	6	0	8	9	12	15	16	14	16	17	17	15	19	22	25	26	28	25	40	15	41	32	31	29	22	30	37	35	42	44	44	37	46	45	45	50	0	48	45	46	51	52	53	49	65	58	56	67	67	63	51	65	67	68	67	65	63	65	70	74	72	72	78	1	1	1	3	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	2	3	1	1	1	2	2	3	1	1	2	4	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	3	1	1	1	2	1	2	2	2	1	2	3	2
39500	-410.606475127972431	-417.461963078931831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622512258322203	0	0	2	3	3	3	5	4	4	4	4	5	6	6	5	6	5	6	7	8	7	7	6	8	8	10	8	9	9	9	9	12	12	9	13	11	12	12	11	12	13	15	13	15	17	18	18	18	20	19	19	20	21	22	20	23	23	22	25	25	28	26	25	24	26	27	25	27	28	28	29	29	29	30	32	29	33	36	38	0	0	1	1	2	3	2	6	3	3	2	9	10	5	10	8	10	0	6	9	12	15	3	5	23	17	17	15	19	22	25	27	28	25	19	8	30	26	34	29	30	35	37	40	42	40	44	45	46	45	48	45	0	48	42	46	52	52	53	49	65	58	56	57	67	60	64	65	64	68	69	68	66	68	70	61	72	77	77	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	3	2	1	2	2	2	1	1	1	2	2	1	3	4	1	1	1	2	2	1	1	1	1	3	2	1	2	1	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2
40000	-429.331682969870940	-436.187170920830340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586393782244648	0	0	2	2	2	4	4	4	4	3	2	5	7	6	5	5	5	6	6	8	7	7	7	8	7	9	8	9	9	10	9	11	13	11	12	11	13	12	11	11	13	14	11	15	16	17	19	18	20	19	20	20	21	21	21	22	22	22	25	25	27	26	26	24	25	28	28	26	27	28	31	28	28	30	30	29	31	34	38	0	0	1	1	2	3	2	3	3	3	2	9	10	5	3	3	10	0	3	9	12	15	16	7	16	3	17	15	20	8	25	27	26	25	26	22	43	32	31	15	43	41	30	35	37	44	44	36	46	48	45	45	0	51	52	49	50	51	53	49	57	58	60	57	64	63	64	65	64	65	61	68	63	65	76	65	72	77	78	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	4	2	2	1	3	2	1	2	3	2	2	2	1	2	3	1	1	1	1	1	2	3	4	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	1	1	2	2	1	1	2	1	2	2	1	3
40500	-422.648955892057359	-429.504443843016759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646768712029547	0	0	2	3	2	3	4	4	4	4	4	6	6	6	6	8	5	5	5	7	8	8	7	9	8	8	9	9	9	10	9	11	13	10	11	11	13	12	11	12	12	15	14	15	16	19	17	18	20	18	19	19	18	21	21	22	23	22	22	25	28	24	25	26	25	27	28	26	27	28	30	28	28	30	31	28	32	34	38	0	0	1	1	2	3	2	3	4	3	2	9	10	5	3	6	10	0	3	9	9	3	3	14	3	13	17	15	19	15	25	26	28	25	29	8	30	27	34	35	22	28	41	40	37	29	44	37	44	45	50	42	0	48	48	49	50	48	53	56	65	58	56	57	57	63	68	57	64	68	67	68	60	65	70	64	72	77	78	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	3	3	1	2	1	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	3	1	1	2	3	1	2	2	1	1	2	1	1	2	1	3	2	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2
41000	-446.906110844952593	-453.761598795911993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638570015444081	1	-1	2	4	2	3	4	5	5	4	4	4	6	6	5	7	5	6	6	8	7	7	5	7	8	10	7	10	7	9	10	11	12	10	12	12	12	12	10	12	13	15	12	14	17	16	16	17	18	20	20	20	21	22	21	22	23	23	25	25	26	25	26	26	25	28	27	27	27	28	29	29	29	30	31	29	32	34	37	0	0	1	1	2	3	2	3	12	3	2	3	8	5	3	8	10	0	8	9	12	15	6	2	23	17	8	21	19	22	25	6	28	25	29	30	30	27	25	19	30	30	30	35	43	44	44	43	46	45	48	48	0	52	45	49	52	52	53	49	65	58	60	55	57	49	65	65	64	64	67	65	60	65	70	68	72	77	77	1	1	1	2	2	1	3	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	1	2	1	2	1	1	1	6	1	1	2	2	2	2	1	3	2	3	2	1	2	1	1	2	2	2	3	2	1	1	2	2	2	2	1	3	1	1	1	3	1	4	1	2	1	1	2	1	2	2	2	1	1	1	2
41500	-423.340766114269115	-430.196254065228516	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623809186312039	1	0	2	3	2	3	5	4	4	4	4	5	6	6	6	7	6	6	6	6	7	7	6	7	8	9	9	8	9	9	10	11	12	11	11	11	13	13	10	13	12	14	13	14	17	17	17	18	19	19	19	20	20	21	22	22	22	24	25	24	27	25	24	24	26	27	28	25	26	28	31	29	28	29	31	29	33	33	38	0	0	1	1	2	3	2	3	3	6	2	9	10	5	8	6	10	0	8	9	12	8	8	2	16	17	22	15	19	15	25	27	28	31	29	22	30	17	25	6	30	15	41	29	42	40	35	43	46	45	45	51	0	51	52	46	48	48	53	56	57	58	56	57	57	63	64	50	64	65	67	65	63	61	70	68	61	72	78	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	2	1	1	1	1	2	3	3	1	5	2	5	1	3	2	2	3	2	1	2	1	1	1	1	1	2	2	3	2	1	2	1	1	1	2	2	2	3	1	1	1	1	2	1	2	3	3	2	3
42000	-384.649190992738852	-391.504678943698252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753024094995922	0	1	2	2	3	3	4	4	3	4	4	5	6	6	5	6	5	5	7	7	7	8	8	8	8	9	9	8	9	7	9	11	13	9	12	12	12	12	12	12	13	15	14	14	16	18	17	18	21	19	19	20	21	22	21	23	23	24	25	25	28	23	24	26	27	28	28	26	27	28	29	28	28	29	31	29	33	35	39	0	0	1	1	2	3	2	3	3	6	2	9	10	5	8	3	10	0	6	9	12	30	16	5	16	10	17	15	19	15	25	27	28	25	29	22	30	32	34	29	22	22	41	35	36	44	44	45	44	43	45	48	0	51	48	49	52	62	53	56	65	52	56	57	68	63	68	57	64	68	68	68	63	65	70	70	72	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	4	1	1	2	2	1	1	3	2	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	4
42500	-442.526294199518873	-449.381782150478273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578552648975352	0	0	2	4	2	3	3	4	5	4	4	3	6	7	6	6	6	4	6	8	7	7	7	8	7	8	9	9	9	9	9	11	11	9	12	10	11	12	11	12	13	14	13	14	17	17	18	19	19	17	20	20	20	22	20	22	22	24	23	25	28	22	24	26	26	27	27	24	28	28	30	28	28	28	32	30	32	34	37	0	0	1	1	2	3	2	3	12	6	7	3	6	5	3	8	10	0	10	10	12	19	16	7	16	17	9	15	19	15	25	27	15	25	29	22	22	27	34	29	36	28	30	40	37	44	35	50	46	42	48	48	0	51	45	49	48	62	53	46	68	52	56	68	68	63	64	52	67	68	64	68	66	65	74	61	74	77	78	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	3	2	1	1	4	1	1	2	2	1	2	2	2	3	1	2	2	2	2	1	2	2	3	2	1	3	2	3	1	1	1	1	1	1	1	1	2	2	2	2	5	3	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	2
43000	-458.680512159371176	-465.536000110330576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652391345485843	-1	1	2	3	3	4	3	4	3	3	4	5	7	6	4	6	5	5	7	7	6	7	7	8	6	10	8	9	9	9	9	12	11	11	12	12	11	13	11	11	12	14	12	14	14	17	18	18	20	20	19	20	20	21	21	22	23	22	26	25	26	24	24	26	27	27	27	25	28	29	31	29	28	30	31	29	33	35	39	0	0	1	1	2	3	2	1	3	3	2	9	10	5	3	10	8	0	6	9	12	15	16	7	6	17	17	3	16	6	25	27	30	31	19	37	22	27	25	8	15	30	30	19	37	35	44	41	46	37	48	48	0	51	51	49	51	52	53	56	57	58	56	57	61	63	64	57	64	68	67	68	60	65	68	61	72	75	75	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	3	2	3	1	3	2	2	1	1	3	1	3	2	1	2	3	2	2	4	2	2	2	2	2	4	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	2	1	2	1	2	2	2	3	2	2	2	3
43500	-428.806409826091738	-435.661897777051138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544968401987051	-1	0	2	3	2	3	3	4	4	3	4	5	7	7	5	6	5	5	6	7	7	7	7	9	8	9	8	8	8	10	10	11	12	11	12	11	12	12	11	11	13	15	12	14	16	18	16	19	21	17	20	20	21	21	21	22	22	22	25	26	28	25	25	26	26	28	27	24	28	28	29	28	29	29	31	30	33	35	38	0	0	1	1	2	3	2	6	6	3	2	9	9	5	4	3	10	0	8	3	12	15	3	5	16	17	17	22	19	22	25	16	28	31	29	30	30	23	31	29	22	41	22	35	42	35	44	43	46	45	50	45	0	48	51	49	48	48	53	49	65	58	56	68	68	63	64	57	67	68	67	65	63	65	76	70	65	72	72	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	3	1	2	3	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	3	1	1	2	1	4	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	3	4	6
44000	-451.622803003594413	-458.478290954553813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524977520709317	0	0	1	3	2	3	4	4	4	3	2	6	6	6	5	8	5	5	6	6	7	7	6	9	8	10	7	10	9	9	9	12	12	10	12	12	13	12	12	11	13	13	14	14	17	18	17	17	20	19	19	20	19	21	22	22	22	22	26	26	27	25	25	26	26	27	28	25	28	28	30	28	28	28	31	30	31	35	38	0	0	1	1	2	3	2	3	3	3	2	9	17	5	3	13	10	0	8	9	12	15	3	14	23	13	17	15	19	23	25	27	28	25	29	22	30	27	34	26	30	15	37	40	42	40	40	43	40	48	45	48	0	45	52	46	50	52	53	56	68	58	56	57	68	63	64	57	57	68	69	65	63	52	74	74	65	74	77	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	2	2	1	2	1	2	1	2	2	2	2	2	1	1	2	4	1	1	2	4	5	1	5	1	1	2	1	1	1	2	2	1	3	3	2	1	1	2	1	2	1	1	2	2	2	1	2	2	2	1	2	2	4
