step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
23000	-559.295040234905855	-566.150528185865255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581085815971119	1	2	3	5	5	5	6	8	7	7	6	6	7	7	7	5	8	8	8	8	9	10	10	11	8	10	11	12	13	11	12	12	14	12	14	13	12	14	13	13	13	15	14	14	17	16	15	14	14	16	13	15	15	15	16	15	15	15	15	15	17	20	18	16	18	16	19	18	17	18	19	18	19	19	19	19	19	17	20	21	20	20	19	21	22	18	21	21	22	23	22	21	24	25	25	24	28	0	1	2	3	1	3	2	1	16	11	3	1	3	4	6	2	7	11	12	13	17	18	19	18	16	17	22	22	8	2	20	27	34	19	26	30	18	27	37	4	23	41	24	51	56	34	23	26	22	44	30	24	30	43	40	31	34	36	29	40	36	72	46	51	41	43	57	69	64	46	49	40	55	56	69	86	64	39	70	72	73	56	56	55	73	43	79	74	37	87	82	70	80	87	79	79	95	1	1	1	1	2	1	1	4	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	5	2	1	1	3	2	2	2	2	1	4	2	1	2	1	1	2	3	2	3	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	3	1	2	1	1	2	3	3	1	2	1	1	1	1	1	2	1	3	2	2	1	2	1	1	4	1	1	2	2	2	3	2	2
23500	-561.196315506843575	-568.051803457802976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638441769155749	1	3	3	4	4	5	6	8	7	6	7	6	7	6	7	4	9	9	10	8	11	10	10	8	9	11	11	11	12	11	13	13	15	12	12	11	13	15	14	12	14	13	14	13	18	16	15	14	15	15	14	15	14	14	16	13	15	17	16	15	16	20	17	16	17	16	18	18	16	19	19	18	19	19	20	20	19	18	19	21	20	21	21	21	22	19	20	22	22	22	22	23	24	25	26	24	29	0	1	1	1	3	16	1	13	2	5	7	2	2	6	16	1	12	9	11	14	17	24	13	11	12	16	18	24	13	13	13	27	43	23	26	19	22	27	18	24	44	19	34	19	56	57	34	26	26	36	30	22	30	23	40	25	30	69	52	40	53	72	36	44	50	43	57	51	44	33	49	55	39	56	50	67	58	52	46	73	72	74	45	72	84	50	79	82	80	87	82	70	85	79	92	87	94	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	3	2	2	3	2	3	1	1	1	1	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	1	3	3	2	2	2	2	1	1	2	1	1	3	2	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	2
24000	-500.015786974095136	-506.871274925054536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629210570214700	2	3	3	4	5	4	5	6	6	6	4	6	6	8	7	7	7	8	10	8	9	10	10	10	11	10	11	13	11	12	12	12	13	14	13	11	13	14	15	13	14	15	14	13	16	16	15	14	15	15	14	15	15	16	16	14	15	18	17	15	16	20	18	15	17	16	19	18	17	19	19	18	19	19	21	18	19	18	20	21	18	20	19	21	23	20	22	22	22	21	23	22	23	25	24	23	29	0	1	1	1	11	2	2	4	6	11	3	6	1	4	9	12	9	5	14	16	17	18	14	10	20	13	22	14	24	36	20	27	6	23	26	23	18	27	40	29	30	41	23	36	56	43	34	26	35	44	44	40	44	30	40	31	33	69	52	40	53	39	46	51	44	23	57	69	64	46	35	37	55	56	58	66	58	37	46	72	52	83	45	72	73	66	79	82	80	79	88	70	62	92	92	87	94	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	5	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	2	4	2	1	1	2	3	2	2	3	2	1	1	3	3	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2	1	1	2
24500	-475.814165998498709	-482.669653949458109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717060616883068	1	3	2	4	4	6	5	7	6	7	6	7	8	5	6	5	8	8	10	8	10	10	10	10	10	10	12	11	12	12	12	13	14	12	13	11	11	15	15	13	15	14	14	14	18	16	13	14	15	14	13	16	13	14	17	16	15	17	18	15	16	20	18	16	18	17	18	18	17	18	19	19	19	18	20	18	19	18	20	21	18	19	20	22	22	21	22	22	22	22	21	22	22	25	26	24	28	0	1	1	1	3	16	2	14	2	5	5	6	14	4	16	3	9	11	13	6	17	18	13	18	20	17	24	18	22	36	20	27	34	23	26	23	18	27	29	37	30	30	23	36	56	33	34	35	35	36	36	40	36	34	29	31	34	51	52	37	50	81	33	43	53	43	57	50	51	46	35	52	55	56	69	57	69	55	70	81	39	56	45	72	73	76	79	82	80	79	82	79	73	96	96	92	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	1	1	2	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1
25000	-500.338598144352204	-507.194086095311604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777097561833389	1	3	3	5	5	5	5	7	7	6	6	8	8	7	6	6	8	8	10	8	10	9	11	10	9	11	10	12	12	12	12	13	14	13	13	12	14	14	12	13	14	14	14	15	17	16	16	14	15	15	14	16	14	14	15	14	15	18	16	14	17	19	18	16	17	17	19	17	17	18	17	19	18	20	21	19	19	19	20	21	20	18	20	20	22	20	21	21	21	22	22	21	23	26	24	22	27	0	1	1	2	3	3	2	6	6	5	5	16	16	11	4	1	3	5	18	14	14	10	19	18	20	17	11	24	24	18	20	27	34	23	26	23	24	27	24	18	30	30	23	36	56	33	23	35	35	36	36	29	30	23	40	31	23	69	60	39	44	40	46	51	50	54	57	44	44	46	35	55	59	45	77	57	58	52	70	72	73	56	82	72	72	57	79	83	72	87	82	70	84	96	92	79	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	2	2	1	2	2	2	2	1	1	2	1	2	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2
25500	-478.869661568534411	-485.725149519493812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765516200084915	2	3	3	4	4	6	5	7	8	7	6	6	8	8	6	7	6	8	10	8	11	11	10	10	9	10	12	12	11	12	13	13	15	13	13	11	14	14	15	13	13	15	14	14	17	17	14	15	15	14	15	15	15	13	15	15	14	18	17	16	17	20	19	15	17	15	17	19	16	18	20	18	19	18	20	19	19	19	19	21	20	19	20	21	22	20	21	21	22	22	22	21	24	25	24	23	29	0	1	1	1	3	1	2	6	17	5	5	4	12	1	4	15	1	11	14	16	17	18	13	18	20	16	22	22	18	36	20	27	43	23	26	16	24	27	27	29	30	41	41	36	56	33	34	35	35	36	36	40	44	23	40	31	34	64	52	40	53	55	46	44	53	34	57	58	44	46	49	55	60	56	58	67	44	72	70	72	73	56	82	72	73	76	79	82	80	87	82	79	73	96	92	79	94	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	4	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3
26000	-512.112097156648474	-518.967585107607874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658813637031759	1	3	3	4	5	6	5	7	7	6	6	7	8	7	6	7	8	8	10	8	10	9	10	9	10	10	11	12	13	13	12	12	14	13	12	12	12	14	14	14	13	15	11	14	18	16	15	15	14	16	14	15	15	15	16	15	15	16	16	16	17	21	18	16	17	16	17	18	18	18	20	18	18	19	20	18	19	19	20	22	20	20	21	20	22	20	22	22	23	23	23	22	23	25	25	23	28	0	1	1	1	3	4	2	2	2	5	3	4	6	15	2	6	14	5	13	6	17	5	2	18	20	17	24	18	24	13	20	27	23	19	26	23	11	27	22	22	36	41	19	36	31	33	34	26	35	36	36	29	36	34	24	20	43	51	29	29	53	60	46	51	30	34	57	50	58	46	49	52	52	31	77	67	58	37	70	81	52	45	45	59	73	76	79	45	80	87	82	79	84	96	92	79	96	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	4	1	1	1	1	2	2	3	2	1	2	1	1	1	3	2	3	3	1	1	1	1	2	1	1	2	1	2	1	1	1	2	4	3	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	3	1	1	2	4	1	1	3	1	1	3	2	1	1	3	1	1	2	1	2	1	2	2	2
26500	-502.439119869848696	-509.294607820808096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791552743330718	2	3	3	4	4	6	6	6	7	7	6	7	6	5	8	7	9	8	9	8	10	10	11	10	11	10	10	13	12	12	13	13	14	13	14	13	13	14	14	13	14	14	14	14	17	17	15	15	15	16	14	15	16	15	16	15	13	18	17	14	17	21	18	17	16	17	16	18	17	18	20	17	19	18	21	18	18	18	20	20	20	20	20	19	22	20	21	22	23	22	22	22	23	25	25	24	27	0	1	1	2	3	4	2	4	14	5	5	14	1	2	7	6	6	10	13	7	9	18	19	18	20	9	18	5	21	19	25	27	34	23	21	30	18	27	24	24	19	30	30	36	56	33	34	35	17	44	36	40	44	43	52	31	23	64	52	40	65	84	46	43	44	54	57	69	51	43	35	39	72	56	69	67	69	55	63	55	73	74	74	52	81	76	79	74	80	87	82	79	73	96	92	92	87	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	3	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	3	2	2	2	2	1	1	1	1	2	1	1	1	3	1	1	1	3	2	1	2	1	2	1	1	1	2
27000	-484.325341095491012	-491.180829046450413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655237452402017	1	3	3	3	4	5	5	8	6	7	5	7	8	7	6	7	8	9	11	9	10	9	10	8	10	10	9	12	12	11	12	13	15	13	12	12	14	13	15	13	14	15	14	14	17	16	15	14	15	15	14	15	15	14	17	15	15	16	15	15	16	20	19	17	16	16	18	18	17	18	19	17	19	19	20	19	19	18	20	22	20	21	19	22	22	21	21	19	23	23	22	22	23	25	25	23	29	0	1	1	1	3	4	1	16	2	5	5	6	16	4	4	4	14	5	13	12	17	10	12	11	20	17	10	24	12	23	25	27	43	23	21	30	22	27	38	29	30	30	23	36	56	33	43	26	35	36	36	40	36	23	29	31	23	50	40	29	53	29	46	51	53	57	57	41	58	46	49	39	72	56	69	57	69	52	70	72	73	83	56	72	73	76	79	45	80	87	83	79	85	96	92	87	94	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	3	2	1	1	3	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1
27500	-496.453941492607896	-503.309429443567296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743563753212233	1	2	3	3	4	5	5	7	7	6	6	5	8	6	7	7	8	8	10	8	9	9	10	10	10	11	10	12	13	13	12	12	13	13	13	12	12	14	13	13	13	14	14	14	17	16	16	15	15	16	14	15	14	15	16	15	15	17	17	15	17	19	16	17	17	15	19	19	18	18	19	18	20	20	20	18	20	18	19	21	19	21	21	22	21	21	21	22	22	22	23	22	23	25	23	24	28	0	1	2	1	3	5	1	6	12	5	5	2	12	2	14	12	6	11	13	14	16	18	12	18	20	17	18	24	22	36	20	27	19	23	26	23	18	27	18	18	23	36	23	36	56	33	43	26	35	44	36	37	41	43	39	31	34	36	60	37	53	72	43	51	43	43	57	69	51	43	49	55	55	56	58	43	69	55	70	39	59	74	56	55	73	76	79	82	80	87	82	70	85	96	92	87	94	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	3	3	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1
28000	-510.590240425238562	-517.445728376197962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677897804151994	1	2	2	4	5	5	5	6	8	4	7	5	8	7	7	6	8	8	9	8	10	10	10	9	9	9	11	11	12	11	13	13	14	12	13	12	13	14	14	12	14	14	13	15	17	16	14	15	15	16	12	16	14	15	16	15	15	18	17	16	16	18	19	14	18	16	18	18	17	18	18	19	18	19	19	18	19	19	20	21	19	21	21	21	22	20	21	22	22	22	22	22	24	24	25	24	28	0	1	1	1	10	2	1	6	14	3	10	3	12	16	7	12	16	10	13	6	17	5	19	5	20	17	18	18	24	19	20	27	23	14	26	30	6	32	29	18	30	30	23	36	56	37	34	35	35	44	30	40	34	34	37	31	43	69	52	40	53	38	46	51	41	34	57	69	51	46	49	55	60	56	69	34	69	55	70	72	52	56	45	55	73	43	79	82	84	87	74	79	85	92	92	79	96	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	3	1	1	3	2	1	5	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	1	1	2	2	2	3	2	3	1	1	1	1	1	1	1	1	1	2	2
28500	-538.815426779344079	-545.670914730303480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636284434800823	1	3	3	5	5	6	6	8	7	4	6	8	7	8	8	6	8	8	9	8	11	10	11	11	10	10	10	12	12	11	13	11	14	13	13	13	14	14	15	14	14	15	15	15	17	15	15	15	15	15	14	16	15	16	16	15	14	17	16	16	16	19	18	16	18	16	18	19	17	17	19	17	19	19	20	20	18	18	20	20	20	20	21	21	23	20	21	21	22	23	22	22	23	25	26	24	27	0	1	1	3	10	1	2	6	6	3	10	16	16	9	9	2	16	10	6	9	17	5	19	22	20	17	18	5	24	19	25	27	23	23	26	30	24	27	29	29	30	30	34	36	56	33	30	35	4	36	30	37	34	23	40	18	19	41	39	22	50	60	34	51	53	43	47	58	51	46	49	55	29	56	69	34	58	55	46	55	52	74	74	55	73	67	79	82	80	79	82	79	73	79	94	46	94	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	4	1	1	1	1	2	1	3	3	2	1	2	1	1	3	1	2	1	2	1	2	1	1	1	2	1	2	3	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	4	1
29000	-513.019474231109598	-519.874962182068998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617366295988153	1	3	3	5	4	5	5	7	7	6	5	7	8	5	8	8	9	8	10	9	10	10	10	9	10	10	11	12	11	12	13	13	15	13	13	10	13	14	13	14	14	14	14	13	17	16	16	14	15	15	14	13	15	15	16	16	15	17	15	16	15	20	16	16	16	16	17	17	18	18	19	17	20	19	20	19	19	19	20	21	19	20	21	20	21	21	21	22	22	23	22	22	23	26	25	23	28	0	1	1	1	3	2	2	4	6	5	2	14	2	3	14	14	9	2	12	14	17	10	16	10	16	16	18	11	24	36	25	24	34	13	26	16	10	27	18	52	30	44	19	36	56	43	43	26	35	36	23	22	41	41	40	31	23	41	29	37	44	38	33	51	53	54	57	51	58	46	49	55	72	45	58	67	44	55	70	62	72	74	82	72	72	76	63	82	84	87	82	79	85	96	92	79	96	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	2	3	2	1	1	2	1	3	2	1	3	2	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	2	1	2
29500	-463.918765442202698	-470.774253393162098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791850969115510	1	3	3	4	5	5	6	8	7	6	7	5	8	6	8	8	8	8	10	8	9	9	10	9	11	11	11	11	12	11	12	12	15	13	13	13	12	14	15	14	14	13	13	15	17	17	15	14	15	15	15	15	15	15	16	13	15	17	16	16	16	19	19	17	17	17	18	18	18	18	18	18	20	19	20	19	20	18	19	21	20	20	21	21	22	21	22	22	22	23	22	22	23	24	24	25	28	0	1	1	2	3	1	6	14	7	5	5	1	14	2	6	7	9	10	13	11	7	10	16	18	20	9	24	22	22	23	25	18	34	23	26	30	11	27	29	29	30	30	23	36	56	33	43	35	35	36	36	40	36	23	40	31	37	51	52	40	53	52	46	51	50	54	57	58	58	33	49	55	72	45	69	57	69	40	70	72	55	74	74	52	73	76	79	82	80	79	82	79	73	87	92	94	96	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	2
30000	-504.702374743555367	-511.557862694514768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678323087813601	1	2	2	4	4	4	5	6	4	6	5	6	9	7	7	8	9	8	8	8	11	10	10	10	10	10	11	11	12	13	12	12	12	14	12	12	13	14	13	13	15	15	14	14	17	16	14	14	15	16	15	15	16	15	17	15	15	18	17	15	16	20	17	17	17	16	18	18	17	17	20	17	19	18	20	19	19	19	19	20	21	20	20	21	23	20	21	20	22	22	22	23	21	24	25	25	28	0	1	1	2	3	2	6	4	2	5	5	9	12	4	8	6	19	10	2	12	17	18	13	18	20	17	18	24	22	36	25	27	23	13	17	23	12	27	29	29	30	30	23	36	56	33	23	35	48	36	36	40	51	34	40	31	16	44	40	37	44	24	34	44	50	54	57	44	51	43	49	52	37	56	64	57	58	39	70	72	73	74	74	73	93	76	79	56	80	79	82	90	73	87	92	79	96	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	3	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	3	1	3	2	2	1	1	4	2	3	1	1	2	2	1	2	2	1	2	2	2	2	1	4	1	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	4	2
30500	-503.852823929989142	-510.708311880948543	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683337463034679	1	2	3	4	4	6	6	7	7	6	7	8	7	5	7	6	8	8	10	8	11	10	9	10	10	11	11	12	12	12	13	12	15	13	13	13	13	13	15	13	14	14	14	13	17	16	14	15	16	15	14	15	15	14	15	15	15	17	17	16	17	20	19	17	17	17	18	17	16	17	20	18	19	18	21	19	19	18	19	21	20	20	20	18	21	21	21	21	23	23	21	22	23	25	24	24	27	0	1	2	1	3	14	14	2	14	5	10	6	14	1	14	14	9	10	9	16	17	18	13	11	20	17	24	24	18	19	20	27	43	23	26	30	24	22	29	18	30	30	13	23	56	19	23	35	35	44	44	22	44	23	40	31	23	50	52	40	53	72	70	51	36	54	66	69	51	33	49	40	84	56	69	57	58	39	70	72	72	74	74	55	78	76	79	74	80	87	74	70	85	79	79	79	94	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	3	1	1	2	2	1	1	2	1	2	2	3	1	1	3	2	1	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	3	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	3	1
31000	-511.328718213878119	-518.184206164837519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611709802752176	1	2	3	4	5	6	5	8	6	7	7	6	8	4	8	8	8	8	9	9	10	10	10	10	11	10	11	13	12	12	12	12	14	12	13	13	13	15	15	13	15	13	13	14	18	16	15	14	15	16	14	15	15	15	17	15	16	16	18	14	16	20	18	16	17	16	15	19	17	18	18	18	20	18	20	20	19	18	20	21	19	20	19	21	22	21	20	21	23	22	23	22	23	26	24	24	28	0	1	2	2	3	14	4	12	14	5	5	14	6	2	6	14	9	5	10	12	17	18	19	18	20	17	18	11	5	19	25	27	23	23	26	19	24	27	28	27	30	19	23	34	31	33	43	21	26	44	34	40	44	43	40	31	67	51	37	40	53	39	46	51	41	34	33	69	58	46	49	52	29	56	69	57	58	40	70	55	55	56	56	52	52	76	70	56	80	87	74	79	84	96	92	79	96	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	3	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	3	1	1	2	3	2	1	1	1	2	2	2	1	1	3	1	1	3	1	1	1	2	1	1	1	1	2	2	4	2	2	2	2	2	1	2	1	3	2	3	3	1	1	3	1	1	2	1	1	1	2	2	2
31500	-526.054313020995778	-532.909800971955178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625986967569762	2	3	3	5	4	4	4	8	8	6	6	6	7	7	7	6	7	8	10	8	10	10	10	10	10	10	10	12	12	13	12	12	14	13	13	10	13	14	15	14	15	15	14	13	16	16	15	15	14	15	15	15	15	16	15	16	15	17	17	15	16	20	18	16	17	16	18	18	17	18	19	17	19	18	17	17	19	18	21	21	20	20	20	21	23	20	20	21	22	23	22	23	23	26	26	24	28	0	1	1	2	3	2	2	13	16	5	5	3	1	12	4	1	4	5	14	14	16	5	12	18	20	17	11	18	18	36	20	27	23	23	26	2	24	27	22	29	44	19	19	36	31	33	34	35	35	44	30	40	43	44	40	31	34	44	52	29	43	67	46	51	44	34	33	58	66	46	35	55	55	45	44	57	44	72	87	39	52	56	74	59	73	76	70	56	84	87	82	79	73	87	92	79	96	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	2	1	1	2	2	2	2	2	2	1	2	2	1	3	1	3	3	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	4	1	2	1	2	1	3	1	1	2	2	2	1	2	2	2	1	3	1	1	1	1	1	3	2	1	2
