step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
24000	-511.214793860074906	-518.070281811034306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.377360302458638	0	1	2	4	5	6	4	7	5	7	8	8	10	9	9	9	10	10	7	10	11	9	12	13	13	11	14	12	13	15	13	16	16	16	18	19	17	19	20	17	20	18	20	21	22	22	19	23	22	22	21	21	23	23	23	22	22	25	25	23	24	26	24	24	23	25	26	24	24	26	26	26	26	28	27	28	26	27	30	32	31	30	31	32	32	35	39	40	41	42	42	44	46	44	50	0	1	2	1	2	4	2	9	1	5	5	7	12	19	9	6	0	0	0	10	20	8	0	1	21	11	18	22	28	25	1	16	25	24	34	0	1	11	11	0	29	40	5	38	2	31	0	34	43	4	33	5	52	51	41	51	43	54	0	52	50	63	55	51	47	0	46	2	47	48	46	65	63	67	57	60	64	63	5	67	76	50	76	77	75	0	86	87	80	76	0	88	79	91	82	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	5	1	1	2	2	1	1	5	4	1	1	1	1	8	5	7	1	3	1	9	1	11	6	1	3	1	6	2	6	1	1	2	1	1	2	1	1	2	1	1	3	2	1	2	9	3	1	2	2	1	1	3	3	1	2	15	3	1	4	1	4	3	1	2	1	4	6	1	2	8	1	9
24500	-638.033628076073228	-644.889116027032628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454706149491290	-1	1	2	4	5	5	4	8	6	7	7	9	8	8	11	10	11	9	8	10	10	9	11	12	12	11	13	12	11	13	12	16	16	18	18	19	17	19	19	17	21	20	17	21	20	21	20	22	21	22	21	21	21	23	22	24	24	25	24	23	25	26	23	25	22	24	26	25	25	25	26	27	26	28	29	29	29	28	30	30	31	29	31	32	32	34	36	39	41	42	42	44	45	44	48	0	1	2	3	7	1	3	5	2	5	7	14	9	1	20	22	0	0	0	12	8	19	0	1	14	14	26	16	14	11	29	12	23	11	30	0	29	12	12	0	39	35	14	38	4	20	0	42	25	37	37	20	40	49	42	55	63	45	0	41	56	60	41	46	53	0	50	43	54	56	66	68	47	73	67	42	72	52	73	55	78	44	44	67	7	0	86	87	84	75	0	91	88	91	89	1	1	1	1	1	2	1	2	2	1	2	1	1	5	1	1	1	1	1	1	1	1	1	5	1	2	1	1	2	3	1	3	3	7	2	1	6	4	6	1	1	1	3	1	7	6	1	1	4	2	2	4	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	6	1	1	1	1	2	1	1	4	1	4	2	5	2	3	5	2	15	1	1	2	5	6	1	2	3	1	4
25000	-793.558246073336363	-800.413734024295763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400101672664408	1	2	2	4	4	6	5	7	7	6	8	7	9	10	10	9	11	9	9	10	11	8	12	11	14	11	13	13	13	15	13	16	15	17	18	19	14	18	19	17	20	20	20	19	22	22	20	22	22	22	21	23	23	21	22	23	23	23	23	23	24	25	24	25	24	25	24	22	26	26	24	27	26	27	27	28	28	29	30	32	31	32	32	32	34	36	38	41	42	41	42	44	45	44	47	0	1	1	2	1	5	3	5	5	2	6	1	6	10	11	2	0	0	0	16	22	10	0	8	2	10	17	20	14	19	11	7	19	2	28	0	16	32	7	0	12	33	30	7	5	30	0	35	36	54	43	8	43	41	47	39	11	7	0	46	55	58	46	24	21	0	56	4	67	63	49	57	46	39	63	64	73	53	77	70	52	42	79	53	13	0	86	87	73	74	0	89	88	91	80	1	1	1	1	1	2	1	2	1	1	1	3	2	2	1	3	1	1	1	1	1	1	1	1	7	2	1	2	2	4	2	4	3	9	2	1	3	2	6	1	5	3	3	8	8	4	1	3	2	1	1	10	1	1	2	2	5	7	1	1	1	1	1	6	6	1	1	4	1	1	2	1	1	4	2	1	1	3	1	2	4	6	1	5	16	1	1	2	9	6	1	1	2	1	7
25500	-526.851253228260703	-533.706741179220103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391138389259996	0	2	2	4	5	6	4	7	5	7	6	9	10	9	11	8	11	10	9	11	8	8	12	12	13	10	13	14	12	15	13	16	14	18	18	20	17	19	20	18	19	19	20	21	19	19	20	22	22	22	22	20	21	23	21	23	23	26	24	20	25	25	21	24	25	24	26	24	24	25	26	27	25	26	28	29	28	28	31	30	31	31	31	32	32	36	38	40	41	41	42	44	45	44	49	0	1	1	3	4	1	2	11	2	6	3	7	10	1	13	7	0	0	0	7	6	5	0	21	5	2	24	26	18	24	2	14	13	12	31	0	27	34	32	0	34	23	27	4	32	12	0	44	37	41	36	16	32	53	40	38	50	53	0	31	48	69	12	12	49	0	51	52	60	57	50	64	56	34	46	61	60	58	46	63	51	62	80	75	12	0	86	86	88	81	0	91	90	91	89	1	1	2	1	1	3	1	1	1	1	2	3	2	5	1	1	1	1	1	3	1	2	1	2	5	4	1	2	1	3	5	2	3	5	2	1	2	1	2	1	1	2	4	11	1	4	1	1	3	2	1	6	3	2	1	1	1	4	1	3	2	1	5	7	1	1	3	3	3	1	2	2	1	5	5	2	3	1	5	4	5	2	1	3	12	1	2	2	1	6	1	1	2	1	4
26000	-512.084893608125412	-518.940381559084813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515124942448369	1	2	3	3	4	5	5	7	6	7	8	9	9	9	11	7	11	9	10	11	11	9	12	13	13	12	14	13	12	14	12	16	16	16	17	20	17	19	20	19	20	19	20	20	21	19	21	22	23	22	22	23	22	23	22	24	24	25	25	20	25	24	23	25	24	23	25	25	25	26	26	27	24	27	26	28	29	28	30	32	31	31	31	32	33	36	39	40	41	41	41	44	45	45	49	0	1	1	1	1	4	2	7	4	4	9	11	8	6	14	9	0	0	0	9	13	3	0	13	5	14	23	16	22	20	2	31	17	30	31	0	20	25	21	0	33	34	46	31	28	25	0	40	50	34	44	45	40	50	44	28	42	60	0	35	55	60	38	63	55	0	52	55	15	57	56	57	55	70	63	62	76	40	76	64	75	71	77	77	73	0	86	86	87	86	0	91	91	91	94	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	2	4	1	1	4	1	1	5	2	2	1	2	1	3	5	5	1	2	1	1	6	5	3	1	1	1	2	1	1	1	1	2	4	2	3	1	1	1	2	2	1	1	1	1	3	5	1	1	1	1	1	2	3	1	3	1	4	2	3	1	1	4	1	2	2	1	3	1	2	2	2	3
26500	-569.120801968416686	-575.976289919376086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477702130994421	1	2	3	5	5	4	4	8	6	7	6	9	7	7	10	9	13	8	7	11	10	10	12	12	13	12	14	13	11	14	13	13	15	16	19	19	18	18	19	18	20	20	19	21	22	20	20	21	23	22	22	22	22	22	22	24	23	25	23	23	24	25	23	25	24	24	25	22	26	25	26	26	25	27	27	29	28	28	27	32	30	31	30	32	33	35	39	40	41	42	43	45	44	45	49	0	1	1	2	1	1	2	4	7	4	3	10	11	6	2	9	0	0	0	22	6	10	0	4	5	1	24	22	12	12	20	29	31	16	38	0	27	2	16	0	35	36	33	43	28	2	0	43	35	38	36	30	38	43	37	48	35	50	0	44	35	66	30	65	47	0	59	44	55	63	61	59	44	73	39	45	65	71	7	75	78	73	76	78	31	0	86	86	87	88	0	91	91	91	91	1	1	1	1	2	2	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	4	4	6	1	1	2	3	2	1	2	3	1	1	3	7	6	1	1	1	2	1	6	6	1	1	2	2	2	5	3	1	2	1	2	2	1	1	3	1	2	1	2	1	1	1	2	1	1	2	3	1	3	4	3	1	6	2	1	3	1	2	9	1	3	3	1	1	1	1	1	1	4
27000	-511.677335785865694	-518.532823736825094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463824048716190	-1	0	3	5	3	5	4	7	6	6	7	8	10	8	10	10	13	8	9	10	11	9	11	12	14	10	14	13	13	12	11	15	15	17	19	19	17	20	19	19	20	18	20	20	21	22	20	22	21	20	21	21	22	23	23	24	23	24	24	23	23	24	24	25	23	25	25	23	25	26	26	26	26	24	28	27	28	27	30	30	30	31	32	31	33	36	39	40	41	42	43	45	46	45	49	0	1	2	3	2	5	5	5	5	2	7	7	22	10	2	12	0	0	0	18	22	7	0	1	1	7	19	15	23	11	8	13	29	7	37	0	15	31	22	0	17	37	1	13	39	44	0	44	35	30	44	32	34	42	49	45	39	43	0	34	35	55	37	44	15	0	47	44	35	63	60	56	59	57	54	45	59	69	38	57	70	78	64	12	34	0	86	86	87	88	0	91	91	91	87	1	1	1	1	1	1	1	2	1	4	2	2	1	1	4	1	1	1	1	1	1	2	1	6	8	4	4	2	1	2	2	3	1	8	1	1	2	4	5	1	4	1	10	4	1	1	1	1	1	4	1	4	3	4	1	2	2	2	1	3	2	1	3	2	5	1	3	3	3	1	1	1	1	1	3	6	2	1	5	3	3	2	3	6	8	1	3	3	1	1	1	1	1	1	5
27500	-528.730735122795977	-535.586223073755377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588155375159162	0	1	2	5	4	6	5	7	6	7	7	9	8	10	11	10	12	9	9	10	9	8	12	11	13	10	13	13	12	13	14	16	13	17	17	20	16	19	17	18	21	19	20	22	22	20	20	22	21	21	21	22	23	23	23	24	24	25	25	21	24	26	23	25	24	24	25	24	23	23	25	26	26	28	28	28	29	27	29	32	32	30	30	32	33	36	38	40	42	42	41	44	46	44	49	0	1	2	3	3	5	2	4	1	7	6	9	9	22	7	19	0	0	0	10	10	5	0	12	1	22	14	10	16	24	7	30	13	27	32	0	25	39	37	0	42	37	39	37	38	12	0	42	30	34	36	37	60	48	47	53	34	48	0	36	60	45	34	63	32	0	46	44	49	22	55	66	44	63	63	54	66	65	25	70	76	42	73	74	57	0	86	87	88	91	0	87	90	91	93	1	1	1	2	1	1	2	1	3	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	6	1	2	3	1	1	4	2	3	3	1	1	2	1	1	1	1	2	3	3	1	7	1	1	3	2	1	2	1	1	2	1	3	1	1	1	1	2	3	1	4	1	2	1	1	7	1	1	3	2	2	2	3	1	4	5	2	4	2	3	3	1	1	1	1	1	1	3	1	2	2
28000	-740.276657664018671	-747.132145614978072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652918812778840	0	2	3	5	4	6	5	7	6	5	8	7	9	9	11	8	13	8	10	11	10	10	11	13	13	8	14	12	13	15	12	14	15	18	19	19	16	18	19	19	21	19	20	22	22	20	20	21	22	22	21	20	22	22	22	23	23	25	23	23	23	25	23	25	22	24	26	23	25	25	26	27	26	27	28	28	28	28	30	32	30	31	31	32	34	37	39	40	41	41	42	43	45	44	49	0	1	1	2	3	5	3	10	4	5	12	4	12	8	26	12	0	0	0	14	18	13	0	13	12	2	14	11	19	17	16	31	27	27	38	0	16	32	38	0	40	38	3	43	39	28	0	47	38	34	43	12	43	43	37	34	29	50	0	49	48	63	43	56	30	0	70	42	65	63	66	64	56	38	70	69	58	41	57	82	74	78	76	64	84	0	86	86	86	86	0	85	94	91	92	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	3	1	1	2	1	1	5	2	1	1	1	1	5	1	1	4	1	1	2	1	1	7	1	1	3	2	8	1	1	1	1	1	1	1	3	1	1	3	2	1	1	2	1	4	2	1	1	4	5	1	2	1	2	3	1	1	1	1	2	2	1	6	1	1	3
28500	-571.252440635476091	-578.107928586435492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414435527504881	0	1	2	4	5	6	5	8	7	8	8	7	9	9	10	9	12	9	9	10	10	10	11	13	12	11	14	13	12	14	13	16	16	17	18	19	17	19	18	18	19	20	20	21	22	21	21	22	22	21	22	22	22	22	23	23	24	25	24	22	24	25	20	26	24	25	24	24	25	24	27	27	26	27	28	26	28	28	31	31	29	30	30	30	32	37	38	40	40	41	41	44	46	45	48	0	1	1	1	1	1	4	7	7	7	5	3	4	10	4	9	0	0	0	2	9	14	0	7	11	8	11	26	22	25	4	4	25	2	33	0	32	34	31	0	25	27	8	4	32	39	0	33	36	2	27	4	43	35	48	40	53	44	0	43	63	67	34	62	54	0	33	52	48	43	51	61	68	66	56	52	53	39	77	78	74	55	64	50	8	0	86	86	44	89	0	91	90	91	93	1	1	1	2	3	2	1	1	1	2	1	2	2	1	2	1	1	1	1	5	2	1	1	3	2	1	4	1	1	1	4	6	2	9	1	1	1	1	3	1	4	3	8	6	4	1	1	4	1	6	3	7	1	2	1	3	1	2	1	1	2	1	1	1	1	1	4	1	1	2	2	2	1	2	2	3	4	5	2	1	1	3	2	2	12	1	1	2	7	1	1	1	2	2	2
29000	-483.587247217598531	-490.442735168557931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516872242833205	0	1	2	4	4	6	5	7	6	6	7	9	7	8	10	8	13	10	10	10	11	9	10	10	13	11	13	12	12	15	14	16	16	16	17	19	17	20	19	17	20	19	21	22	20	21	20	21	22	23	20	22	22	23	22	24	24	25	24	23	25	24	24	26	24	26	25	24	26	24	27	26	26	25	26	28	28	29	31	31	29	31	32	30	33	36	37	40	41	41	42	44	46	45	49	0	1	2	3	1	4	3	4	7	1	5	13	2	9	12	11	0	0	0	9	18	1	0	16	16	22	18	20	24	24	12	13	26	16	19	0	5	34	37	0	14	35	16	38	24	13	0	51	41	46	27	13	41	52	51	43	34	46	0	48	57	41	45	50	52	0	44	45	48	37	65	63	70	48	61	56	72	61	56	70	72	66	79	73	5	0	86	87	86	87	0	90	90	91	88	1	1	1	1	2	1	2	1	1	2	2	1	4	1	1	1	1	1	1	2	1	5	1	1	2	1	1	1	1	2	2	6	2	5	2	1	8	2	1	1	6	1	4	1	7	8	1	1	1	1	3	8	1	1	1	1	5	3	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	2	3	1	2	1	2	15	1	1	1	3	2	1	2	3	2	4
29500	-640.101229723681627	-646.956717674641027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397594808644173	1	2	3	5	5	5	4	7	6	6	7	9	9	10	11	9	11	9	9	11	10	8	11	12	13	11	13	13	13	14	14	15	15	18	19	19	16	19	17	19	21	19	21	21	21	21	20	20	22	23	21	23	23	22	21	21	23	26	24	22	23	25	23	25	24	25	26	25	25	25	27	26	25	27	29	28	27	28	30	30	31	30	32	32	33	36	38	40	41	41	41	45	46	43	49	0	1	1	1	2	1	2	1	1	7	10	10	11	9	5	11	0	0	0	14	19	10	0	1	5	2	17	22	10	19	21	24	12	7	21	0	1	29	7	0	15	22	5	39	16	4	0	34	35	45	15	45	38	51	2	15	14	65	0	47	32	61	55	48	42	0	51	38	47	54	64	61	65	40	63	43	41	34	46	75	68	58	77	34	2	0	86	87	70	88	0	89	92	91	84	1	1	1	2	2	2	1	2	3	2	1	1	1	3	2	1	1	1	1	1	1	2	1	4	4	4	1	3	2	2	2	1	3	7	5	1	8	3	4	1	4	6	7	3	5	10	1	1	2	1	5	1	2	1	9	4	9	1	1	1	4	1	1	3	3	1	2	4	4	2	1	2	1	4	2	3	3	3	5	1	3	2	3	5	11	1	1	1	6	1	1	2	1	2	8
30000	-493.304838725512923	-500.160326676472323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422345446762328	1	2	2	4	5	6	3	8	7	6	7	9	7	7	11	9	12	9	10	10	7	9	11	12	12	11	14	13	12	14	13	16	16	18	18	19	16	17	20	18	20	19	20	22	22	21	21	22	22	21	21	21	22	21	22	23	22	25	24	23	24	25	23	24	23	26	24	24	25	24	25	26	25	28	28	29	29	28	31	32	31	30	32	30	33	36	38	39	39	40	41	44	45	44	49	0	1	1	7	2	4	1	14	2	4	10	9	7	5	5	7	0	0	0	14	6	11	0	4	11	13	25	24	12	6	25	20	20	12	25	0	5	24	32	0	35	27	34	39	13	38	0	52	40	2	39	38	52	38	50	47	4	16	0	42	50	65	50	49	44	0	45	55	64	57	45	55	39	29	58	72	71	60	72	75	76	46	76	75	84	0	86	86	80	87	0	90	92	90	86	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	3	3	1	1	1	2	6	1	5	2	7	3	1	6	2	2	1	1	2	1	1	5	2	1	1	2	10	1	3	1	2	1	1	8	5	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	7	2	1	2	3	3	2	1	7	1	1	2	1	1	1	4	1	1	3	1	2	5
30500	-548.840855723078789	-555.696343674038189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473187501465118	0	2	2	5	4	6	5	8	6	7	7	9	8	9	10	9	12	10	8	10	9	9	12	12	13	9	13	13	12	14	14	16	15	16	18	18	14	19	19	18	20	19	20	20	21	21	20	21	21	21	21	21	23	22	22	23	24	25	23	23	24	26	22	25	23	26	25	24	26	25	26	27	27	27	29	27	28	29	30	32	32	29	31	31	33	36	38	40	41	41	43	44	44	44	49	0	1	1	5	3	4	2	6	2	7	2	8	11	11	11	11	0	0	0	12	10	5	0	1	12	2	18	14	11	17	5	9	12	7	28	0	2	31	16	0	38	25	20	33	39	38	0	27	31	39	38	26	50	49	25	52	4	32	0	20	59	63	44	42	50	0	59	54	60	34	33	61	65	63	32	43	73	69	77	54	79	65	64	75	84	0	86	87	57	84	0	90	89	91	94	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	5	1	4	2	2	2	1	4	6	3	4	2	1	4	2	6	1	1	4	5	2	1	2	1	4	3	1	1	7	1	1	4	1	8	4	1	6	1	2	1	4	2	1	1	1	1	2	5	1	1	2	6	3	1	1	1	5	2	4	2	1	1	1	2	1	7	5	1	2	2	1	2
31000	-659.163078296711660	-666.018566247671060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462192211755423	1	2	2	5	3	5	4	7	6	7	7	8	9	10	10	8	12	10	10	11	11	9	11	13	14	11	14	13	12	15	14	14	15	18	19	18	17	18	19	17	21	19	20	21	21	19	19	23	22	22	21	23	23	22	23	23	22	26	25	21	24	26	23	24	25	24	25	24	24	24	27	26	27	28	29	28	28	28	29	31	32	30	31	32	33	34	37	39	41	41	43	42	45	44	49	0	1	1	5	1	1	2	4	5	2	3	10	10	5	22	4	0	0	0	16	13	10	0	2	24	5	19	23	14	28	5	22	26	14	33	0	8	4	8	0	34	27	24	5	14	4	0	29	40	41	36	45	21	51	40	54	14	50	0	37	30	41	21	56	69	0	56	13	31	57	46	64	62	63	67	61	61	55	39	74	82	78	62	62	84	0	86	87	31	87	0	89	91	91	93	1	1	1	1	1	1	1	1	2	2	2	1	1	4	1	1	1	1	1	2	1	1	1	4	1	4	2	1	1	1	5	1	2	3	2	1	4	4	6	1	1	3	3	8	4	6	1	4	2	1	2	1	4	1	3	1	6	2	1	2	5	2	5	1	1	1	1	3	5	1	4	1	1	3	3	2	3	1	4	2	1	1	3	4	1	1	2	1	11	2	1	1	1	1	2
31500	-908.465600348870908	-915.321088299830308	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513534334010265	0	1	2	5	3	6	4	8	6	7	8	8	9	10	10	10	11	9	9	9	11	9	12	12	13	12	12	13	12	13	11	15	14	18	17	18	16	19	19	19	19	20	20	21	21	21	19	22	22	21	21	21	22	23	21	23	24	25	24	22	24	26	24	26	24	25	25	24	24	25	26	26	25	27	28	29	28	28	28	31	29	32	31	31	32	35	38	40	41	41	39	44	43	44	49	0	1	1	1	3	7	3	4	4	4	7	7	11	3	11	8	0	0	0	9	7	4	0	16	7	21	19	21	21	8	1	8	23	27	24	0	32	27	31	0	29	34	32	35	39	20	0	46	50	37	36	25	50	45	23	42	56	46	0	4	50	68	53	67	60	0	48	54	46	55	47	66	41	71	2	39	48	64	39	63	73	80	73	63	46	0	86	87	86	88	0	93	91	91	92	1	1	1	2	1	1	1	2	1	1	2	3	1	3	1	1	1	1	1	1	3	2	1	1	5	1	1	1	1	2	6	3	1	4	2	1	1	3	6	1	3	1	3	3	1	4	1	1	1	3	1	2	1	2	3	2	1	2	1	7	2	1	2	1	1	1	1	1	2	2	4	1	3	1	10	5	3	1	3	5	2	1	3	3	3	1	2	1	4	1	1	1	2	3	2
32000	-1024.364469652400885	-1031.219957603360172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538863650621634	-1	1	3	4	5	5	4	7	6	7	7	8	9	9	11	7	11	9	10	8	10	8	11	13	13	10	13	11	13	15	13	16	15	18	16	19	16	19	19	17	19	19	21	22	21	22	20	22	21	23	22	23	21	22	22	24	22	25	25	22	24	26	23	26	24	25	25	24	25	24	26	26	25	28	27	28	28	29	30	32	31	31	31	32	33	35	37	39	40	41	42	44	46	45	47	0	1	2	1	3	4	2	5	7	1	7	3	3	11	20	6	0	0	0	9	11	4	0	20	28	11	13	18	19	26	8	14	31	20	19	0	20	16	37	0	30	25	8	45	29	24	0	31	28	30	38	38	20	45	39	45	32	38	0	39	37	49	38	65	52	0	49	29	54	55	49	68	43	71	41	46	69	59	49	34	58	61	73	38	80	0	86	86	78	88	0	91	78	91	93	1	1	1	2	1	1	1	1	1	4	2	2	3	1	2	1	1	1	1	1	2	2	1	4	1	1	2	1	2	3	4	3	1	6	3	1	4	5	2	1	2	3	7	1	3	6	1	5	5	4	1	3	7	1	2	2	3	2	1	2	3	3	2	1	1	1	2	3	1	2	2	1	3	1	4	3	2	2	5	7	3	4	3	4	1	1	1	3	6	1	1	1	7	2	1
32500	-473.016027773198005	-479.871515724157405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440333301341205	1	2	3	4	5	5	5	8	4	7	7	8	10	9	10	9	13	9	9	11	11	9	11	10	11	11	13	13	13	13	13	14	16	18	17	20	17	19	19	19	19	19	18	21	20	22	21	22	22	21	22	21	23	22	22	24	23	26	23	23	22	25	23	26	24	26	24	23	26	25	26	26	26	27	28	28	29	28	29	31	31	31	31	32	33	36	38	40	41	42	41	43	46	45	48	0	1	1	1	4	2	3	11	2	1	6	5	5	10	2	10	0	0	0	8	4	8	0	5	2	12	22	21	25	26	13	4	25	28	32	0	13	5	2	0	35	35	37	42	38	28	0	50	34	4	50	38	44	36	35	41	39	51	0	36	29	68	12	56	42	0	35	28	44	55	70	54	57	39	13	65	54	66	38	67	55	61	64	58	63	0	86	86	84	88	0	91	84	91	91	1	1	1	2	1	1	1	1	1	3	1	2	2	1	5	1	1	1	1	1	4	1	1	2	4	2	2	1	1	1	2	4	2	3	2	1	4	4	5	1	1	1	1	1	1	4	1	1	3	7	1	1	1	1	2	3	1	2	1	2	4	2	8	1	2	1	4	6	3	1	1	2	1	5	9	2	3	1	7	3	5	5	2	2	5	1	1	2	3	2	1	1	6	2	3
33000	-506.525873025280248	-513.381360976239648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486576697367067	1	2	2	5	4	4	4	7	6	7	7	8	9	9	10	9	12	9	9	11	10	8	12	13	12	10	13	12	13	14	14	15	14	15	18	19	17	19	20	19	21	20	20	21	21	21	21	22	22	22	21	23	22	22	22	24	22	25	25	23	23	25	24	25	24	25	25	25	25	26	26	24	26	26	27	27	28	28	30	31	31	30	32	30	34	36	38	40	42	41	42	43	45	44	49	0	1	1	6	2	1	3	5	2	1	4	4	2	10	11	12	0	0	0	12	9	4	0	2	16	7	25	13	25	16	1	21	28	2	37	0	12	24	24	0	35	40	35	31	16	38	0	35	46	34	38	29	47	42	47	51	13	50	0	57	40	41	35	38	55	0	48	45	49	37	65	50	52	57	63	46	60	67	51	84	71	73	78	50	57	0	86	87	86	88	0	87	92	91	88	1	1	1	1	1	1	1	1	2	3	1	2	3	1	2	1	1	1	1	2	2	1	1	6	2	3	1	2	1	2	6	3	1	3	1	1	4	2	5	1	2	1	1	3	5	1	1	3	1	5	1	2	1	1	1	2	8	1	1	1	2	2	2	4	1	1	1	2	2	4	1	1	2	2	1	3	3	2	7	1	2	2	2	6	6	1	1	1	3	1	1	3	1	1	4
