step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
35000	-479.273136432444460	-486.128624383403860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383086756343272	2	4	5	5	7	10	11	11	14	13	13	13	14	16	17	18	14	18	14	16	17	20	17	16	20	17	16	18	19	20	20	20	19	17	20	20	22	23	23	22	22	25	25	25	26	26	25	26	25	26	27	26	26	27	27	27	30	28	29	30	31	29	29	33	31	33	33	35	35	34	33	36	37	39	0	1	1	1	2	1	3	6	5	5	7	8	3	1	8	10	10	20	6	12	19	15	24	1	28	14	8	14	17	19	23	26	18	10	14	34	30	37	26	21	16	24	37	38	9	41	37	36	37	1	32	34	41	43	49	49	52	14	52	56	29	43	54	61	58	62	48	42	57	59	50	62	42	68	1	1	2	1	2	4	4	1	3	3	1	1	4	6	2	3	1	1	2	2	1	1	1	4	1	1	2	1	4	3	1	1	1	3	1	2	1	1	3	2	3	6	1	1	8	2	1	3	2	11	3	6	3	1	1	1	2	6	2	1	9	2	1	2	2	2	5	5	3	3	3	4	7	2
35500	-489.404491623625745	-496.259979574585145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.310108879352002	2	4	4	6	7	10	12	12	13	12	13	14	13	16	16	19	15	17	17	16	16	19	18	19	18	17	19	18	18	21	20	20	19	19	21	21	21	22	23	22	21	25	24	25	26	23	23	26	25	26	25	26	25	27	27	26	28	29	28	31	30	30	28	32	30	32	33	35	33	34	34	35	37	37	0	1	1	1	1	5	4	4	6	1	8	10	6	8	11	6	12	15	1	12	17	11	1	6	20	20	21	6	17	1	13	9	14	23	16	11	11	10	25	21	10	25	32	21	11	20	31	8	39	11	28	43	34	24	42	42	52	37	41	45	38	25	39	62	32	47	61	38	48	43	44	61	70	48	1	1	1	1	2	2	3	3	1	5	1	2	1	2	1	3	1	1	6	1	1	3	8	4	1	1	2	5	2	9	4	3	2	1	1	3	4	4	2	2	4	4	2	4	7	3	1	5	1	9	2	1	3	5	2	1	1	3	4	2	4	8	2	1	6	4	1	7	3	3	5	2	2	5
36000	-423.783482132325503	-430.638970083284903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417436652986077	2	4	4	5	8	10	12	10	14	12	12	14	14	15	14	20	14	17	17	16	17	18	19	19	20	18	18	17	19	20	20	20	20	20	20	24	22	23	21	23	20	25	24	24	25	25	26	24	25	26	26	27	25	26	27	24	30	29	28	30	30	30	29	29	31	32	34	34	34	34	33	36	37	38	0	1	1	2	1	5	6	2	3	1	6	7	10	7	5	23	6	10	1	15	11	21	20	1	21	17	17	9	17	6	26	18	27	14	27	39	15	8	29	27	18	36	40	30	38	41	36	1	32	24	37	44	41	20	37	23	48	21	42	33	48	42	26	39	54	61	62	64	47	66	65	36	64	72	1	1	1	1	2	1	1	3	5	5	1	1	1	2	3	1	2	3	6	1	2	1	1	9	2	2	2	2	3	4	1	1	1	2	1	1	3	6	1	2	1	1	1	2	1	3	1	11	3	3	2	1	3	6	3	3	2	6	2	5	2	3	5	5	3	1	3	3	4	1	1	7	4	1
36500	-434.330533308581323	-441.186021259540723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455741336176588	2	4	4	5	8	9	12	12	13	13	13	14	15	15	16	19	15	18	16	16	17	20	19	17	20	19	18	19	18	19	20	21	18	19	21	23	22	22	22	22	22	25	23	25	26	25	26	24	25	26	23	27	26	28	27	26	29	25	29	30	31	30	31	32	32	32	34	34	34	32	35	35	36	41	0	1	1	1	1	5	6	5	7	1	7	8	7	8	8	5	10	24	13	11	6	10	8	1	28	8	6	33	21	27	20	29	14	21	16	32	14	13	30	35	32	36	35	22	5	27	31	21	48	43	35	36	41	47	37	48	30	21	47	22	59	42	57	36	57	62	24	62	62	62	69	64	72	49	1	1	2	2	2	1	2	2	1	5	1	2	1	1	1	6	1	1	1	1	4	3	3	8	1	4	5	1	1	1	3	1	2	1	1	1	5	3	1	1	1	1	1	3	8	3	3	2	1	2	1	2	3	2	3	2	4	4	1	5	1	4	1	5	1	1	9	3	3	1	1	1	1	7
37000	-449.857775670338583	-456.713263621297983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389093297936377	1	3	5	5	7	8	11	11	15	13	14	14	13	16	15	20	15	18	16	17	16	19	18	18	19	19	18	18	19	19	21	20	18	19	21	22	22	23	21	22	22	24	25	24	25	25	25	25	24	26	26	27	27	27	27	26	30	29	28	31	28	30	29	33	29	32	33	33	34	33	34	36	37	40	0	1	1	2	1	1	5	6	8	1	13	10	3	1	7	26	10	10	10	17	13	28	7	1	12	33	13	14	18	28	29	24	19	12	18	9	19	16	34	23	27	36	29	40	24	27	29	42	35	24	46	22	41	42	47	44	63	47	51	47	24	48	16	48	55	48	63	28	64	62	67	66	72	71	1	1	2	1	3	3	2	1	2	4	1	1	3	6	3	1	2	3	1	1	1	1	3	8	3	1	3	1	1	1	1	1	1	2	2	3	3	1	1	2	2	1	2	1	3	4	3	1	1	5	1	5	2	2	1	1	1	3	1	2	6	2	4	5	1	5	2	6	1	1	1	2	1	3
37500	-444.004715087799866	-450.860203038759266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446877327855008	2	3	4	6	7	11	11	12	14	12	14	14	14	16	17	19	16	18	18	17	15	20	19	18	19	19	18	19	20	21	19	20	20	20	19	24	23	22	21	22	22	25	25	24	26	25	25	26	25	26	26	27	24	27	27	27	29	27	28	29	29	29	30	32	32	33	31	33	34	34	33	35	37	39	0	1	1	2	1	1	5	6	8	1	3	7	7	9	21	21	6	14	13	8	2	21	13	1	2	27	21	8	17	15	20	15	19	28	12	29	33	26	32	39	24	23	40	40	12	1	28	27	30	53	30	40	24	46	39	42	52	19	55	54	36	56	62	62	40	42	42	36	56	66	27	25	68	71	1	1	1	1	2	3	2	1	1	5	4	2	1	2	1	1	3	1	1	3	6	2	3	9	7	1	1	3	1	2	1	1	1	1	3	3	1	1	1	1	2	2	1	1	6	10	3	3	2	1	3	2	4	1	3	1	1	4	1	1	2	1	1	1	4	4	2	4	3	1	8	9	3	3
38000	-431.761313891514192	-438.616801842473592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387197720395527	1	2	5	4	7	10	11	12	15	13	13	14	14	17	17	19	16	18	16	16	16	20	18	18	18	18	19	18	18	21	20	20	18	19	19	21	23	23	22	21	20	25	23	24	25	25	24	25	25	27	26	27	25	27	28	27	30	28	28	30	30	30	31	32	32	32	33	34	35	34	35	34	37	40	0	1	1	1	1	5	5	7	11	1	2	2	11	8	20	9	11	17	13	8	8	20	12	1	20	19	20	21	6	21	24	11	17	14	7	1	19	30	32	34	9	28	21	15	16	1	30	29	15	47	47	37	31	45	52	20	40	31	15	48	42	42	51	62	57	42	61	66	62	51	57	36	60	42	1	1	2	2	3	1	1	1	1	6	4	5	1	2	1	3	2	1	1	2	2	2	3	10	1	1	2	1	4	3	1	4	1	2	4	9	4	1	1	1	2	3	3	4	2	10	1	3	4	1	1	1	2	1	1	6	5	5	5	2	3	2	2	1	1	5	1	1	2	4	2	5	4	7
38500	-446.158518301130812	-453.014006252090212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396210719547695	2	4	4	4	7	10	12	11	13	11	13	15	14	16	16	19	15	17	18	16	16	20	17	18	20	19	18	18	19	20	21	20	18	19	21	24	23	21	22	22	23	24	23	25	25	26	24	26	24	26	25	27	25	26	27	26	29	28	27	30	30	31	30	32	33	32	32	34	33	35	34	33	37	40	0	1	1	1	4	5	1	4	7	1	10	13	6	1	10	7	1	9	5	11	6	28	12	10	27	18	8	14	28	21	27	34	3	14	9	1	10	28	23	31	25	9	16	23	49	1	37	42	22	41	26	45	41	35	49	35	43	45	48	53	42	31	50	48	62	56	61	66	66	60	62	40	42	48	1	1	1	1	2	1	5	3	1	5	1	1	3	7	3	2	5	2	4	1	3	1	1	3	1	1	3	1	1	2	1	1	8	1	4	11	5	2	3	1	1	5	2	4	1	12	1	1	1	1	2	1	1	2	1	3	3	2	1	2	3	4	3	2	1	3	1	1	1	2	2	5	8	6
39000	-517.010001757026998	-523.865489707986399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.344921054478086	2	4	5	6	8	10	11	12	14	11	13	14	14	15	17	19	15	18	17	17	17	18	17	16	19	18	19	18	19	17	20	21	18	18	20	24	22	23	23	22	22	24	25	23	25	25	26	26	25	26	26	26	26	28	28	26	30	29	29	30	29	29	29	32	31	32	33	34	35	34	34	35	38	39	0	1	1	1	1	1	3	6	7	1	8	7	7	1	13	9	9	14	17	7	6	5	1	11	24	3	9	11	26	2	21	34	7	15	18	1	21	29	35	31	25	12	42	15	16	1	43	42	39	21	38	45	41	48	46	31	51	49	52	47	42	48	56	59	52	62	61	64	43	42	64	42	43	67	1	1	2	3	3	4	4	1	2	5	1	1	2	6	2	4	1	2	1	3	5	4	4	2	2	7	2	3	1	3	2	1	3	1	1	9	3	2	1	1	1	4	1	3	3	14	1	1	1	5	1	1	3	1	2	2	2	2	2	2	2	1	1	1	3	1	2	1	4	2	1	8	10	3
39500	-466.388504367417283	-473.243992318376684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.300518566815047	1	2	5	5	8	10	12	12	14	11	13	15	15	16	15	19	14	18	17	16	17	20	18	18	19	18	17	18	20	21	20	20	19	20	18	23	22	22	22	22	21	24	24	23	25	26	26	26	25	27	26	27	25	27	28	26	29	29	29	30	29	29	30	33	32	31	31	34	35	34	34	34	37	39	0	1	1	2	1	5	6	5	10	1	5	8	10	1	6	6	10	6	1	7	11	14	10	1	26	12	6	14	28	23	5	35	19	15	1	1	34	6	22	25	34	28	22	12	27	1	24	28	37	41	33	43	27	14	49	49	40	19	47	36	51	19	54	47	51	29	26	67	61	62	57	48	66	71	1	1	2	2	4	1	1	2	1	4	2	3	2	9	3	4	2	5	6	2	1	2	4	7	1	2	3	1	1	1	8	1	2	3	8	11	1	6	1	2	1	3	2	4	4	13	3	4	1	2	3	3	5	7	1	1	4	5	2	4	2	4	2	4	4	6	5	2	2	3	3	3	4	2
40000	-500.438385743572553	-507.293873694531953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388465393873245	1	3	4	6	7	11	10	12	15	11	14	13	14	16	17	19	15	18	17	16	17	19	18	18	20	18	19	18	20	19	20	21	20	20	20	23	21	19	22	22	23	24	24	24	25	26	25	26	25	26	26	28	25	27	28	25	30	27	27	31	31	31	30	30	32	32	33	31	34	34	34	34	38	41	0	1	1	1	1	7	3	6	10	1	3	10	8	5	12	10	12	14	20	11	13	6	10	11	9	17	28	12	16	15	14	18	10	24	24	1	8	12	30	32	27	33	32	30	39	1	42	42	43	41	33	56	41	53	48	22	46	40	56	43	42	20	53	47	46	48	61	28	66	40	19	42	72	58	1	1	1	2	3	1	2	1	2	6	6	1	2	5	2	3	1	1	1	1	1	4	3	2	2	1	1	3	1	1	2	1	4	1	2	10	6	3	2	1	3	2	2	2	2	14	1	1	1	2	3	1	1	1	1	2	2	2	1	3	3	8	2	2	3	3	1	5	1	7	7	4	2	7
40500	-412.913823201037076	-419.769311151996476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393457808414427	1	3	5	6	8	10	11	12	15	12	12	15	14	16	17	19	16	17	17	16	18	18	18	18	18	17	17	18	20	20	20	20	19	20	20	23	22	22	22	22	23	23	24	25	25	26	25	26	25	26	26	28	27	28	27	27	29	27	28	31	30	30	29	32	32	32	33	34	34	33	32	35	36	40	0	1	1	1	1	1	4	7	8	1	7	10	7	7	12	24	10	10	17	10	17	6	7	10	6	17	12	13	23	13	18	22	27	28	11	1	34	35	17	27	34	25	25	40	22	1	24	40	38	41	43	48	47	44	43	51	49	40	50	47	42	48	55	61	63	52	61	62	71	48	43	54	72	58	1	1	2	2	4	4	3	1	1	5	1	1	2	2	1	1	3	3	1	2	2	4	5	3	4	1	1	2	2	2	1	1	1	2	4	10	2	1	3	2	2	3	3	3	3	14	3	2	1	1	1	1	2	2	2	1	2	2	2	2	5	2	1	1	2	1	1	2	1	3	4	3	1	7
41000	-514.329559481857245	-521.185047432816646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.295608764568239	1	3	5	3	8	11	10	11	15	13	14	13	15	16	17	20	13	18	16	16	17	19	18	19	18	17	18	19	19	20	20	21	17	19	18	23	22	21	22	22	22	23	25	24	25	25	25	25	25	26	27	27	26	25	27	25	29	29	29	30	31	30	30	32	32	31	33	35	35	33	34	36	37	41	0	1	1	1	1	1	5	3	5	1	17	6	10	1	1	6	1	12	17	11	9	10	1	11	33	6	1	20	13	14	14	15	12	33	1	1	27	11	35	16	13	25	30	8	16	1	32	33	8	44	49	44	40	21	42	40	51	55	37	32	42	16	22	47	42	49	61	48	55	62	6	66	62	61	1	1	1	1	5	6	1	3	3	5	1	1	1	8	7	6	5	3	1	2	1	4	7	2	1	3	7	2	1	3	2	2	3	1	8	9	2	4	2	1	4	3	3	6	2	13	3	3	6	1	1	1	3	2	2	2	2	1	4	3	5	4	4	5	4	3	1	5	4	1	9	3	3	6
41500	-445.984653029238757	-452.840140980198157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370753269464373	1	2	5	5	8	10	11	12	14	11	13	14	15	16	15	20	16	18	17	16	18	19	18	18	19	17	17	17	20	21	21	20	18	20	21	24	23	22	22	21	23	24	24	24	25	26	25	26	24	23	26	28	25	27	26	26	29	28	28	29	31	30	30	32	31	33	31	35	34	34	34	36	38	40	0	1	1	2	1	1	4	7	8	1	7	10	9	12	1	18	15	13	14	6	15	11	1	15	3	15	15	11	27	18	33	11	10	27	1	12	1	16	16	23	21	32	40	22	40	34	23	43	33	35	36	41	50	41	36	42	44	45	37	52	56	37	48	13	35	34	36	61	51	42	60	69	70	68	1	1	1	1	3	5	2	1	1	4	1	2	1	2	6	1	1	2	1	3	1	3	7	1	6	1	1	2	2	2	2	4	3	2	10	6	9	1	1	2	2	3	1	3	2	4	2	1	3	1	1	2	1	2	1	2	2	2	3	1	2	3	2	10	7	6	3	3	5	8	2	1	2	3
42000	-428.208611670623270	-435.064099621582670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.305948804611291	2	4	3	5	7	11	11	12	15	12	14	15	15	17	15	19	15	18	17	17	18	19	17	19	19	17	17	17	19	19	21	21	19	20	19	24	22	22	22	22	21	24	25	24	25	25	25	25	26	26	26	27	26	28	27	27	28	29	29	29	29	31	30	31	33	32	33	33	35	34	34	35	38	41	0	1	1	1	1	1	4	7	7	1	10	10	8	17	5	10	10	23	13	17	23	10	1	1	7	9	12	13	12	15	22	21	12	30	1	25	1	30	33	13	21	9	22	30	28	41	24	42	25	41	6	24	35	20	12	31	45	25	43	49	1	59	57	36	59	62	64	61	68	1	68	59	62	42	1	1	1	2	2	4	3	1	2	6	1	1	2	2	3	3	1	1	1	1	1	5	7	6	4	1	1	1	3	2	1	1	2	1	10	1	11	2	1	3	1	5	3	3	4	2	4	1	3	2	7	4	3	5	6	4	1	4	2	1	9	1	1	5	2	1	1	2	1	14	1	3	4	8
42500	-402.475216091785455	-409.330704042744856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403169337904669	1	4	3	4	7	9	11	11	14	12	13	14	15	16	16	19	15	18	18	16	18	18	18	19	20	18	18	19	19	20	21	21	19	20	19	22	21	23	23	21	22	25	24	24	24	25	25	25	23	27	26	28	26	26	25	23	29	28	28	31	30	30	30	32	33	31	33	34	32	35	32	35	37	41	0	1	1	1	1	1	5	6	11	1	8	10	11	17	10	27	6	15	14	12	10	15	1	12	19	12	15	22	19	8	29	33	8	29	1	37	1	31	31	21	26	36	29	20	19	41	32	36	17	46	45	42	38	42	30	25	59	51	42	46	1	59	22	62	60	42	66	62	62	52	58	65	72	50	1	1	1	2	4	4	2	1	1	7	1	1	1	1	3	1	4	1	1	1	3	1	8	2	1	2	1	1	1	4	1	1	3	1	9	1	10	1	1	1	2	1	3	3	3	2	2	1	4	1	1	1	2	1	2	1	1	1	1	2	13	1	5	1	1	2	1	3	1	4	2	1	1	6
43000	-442.613721038313884	-449.469208989273284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314712691957733	1	3	5	6	7	11	12	12	14	11	12	14	14	16	16	20	16	17	18	17	16	20	18	18	20	18	19	18	17	18	20	20	20	19	21	23	22	23	23	23	22	25	24	23	26	23	26	26	26	26	27	27	26	26	27	25	29	26	29	29	30	31	31	30	31	32	32	34	35	33	35	35	37	38	0	1	1	1	1	1	5	10	8	5	6	7	10	11	6	24	13	12	8	15	9	30	1	21	17	29	21	18	15	14	7	24	17	7	26	18	1	28	7	35	21	38	7	20	28	41	18	56	46	46	42	39	39	39	42	36	41	26	38	39	1	42	55	54	59	36	56	60	36	48	40	70	68	60	1	1	3	2	3	5	2	1	1	2	1	1	2	3	3	1	1	2	2	1	1	1	9	1	3	1	2	1	1	1	4	1	3	2	2	2	9	2	5	2	3	1	6	4	5	1	5	1	2	3	1	3	2	2	1	1	3	4	5	3	14	4	1	3	1	4	2	2	8	4	6	1	1	3
43500	-487.427097901652587	-494.282585852611987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.277694170908188	1	3	4	6	7	9	11	11	14	12	13	12	14	15	17	18	14	16	14	16	17	20	18	18	19	18	18	18	20	21	21	20	19	20	19	24	22	22	22	22	22	25	23	25	26	26	26	24	24	27	26	25	27	27	28	26	29	28	28	31	29	30	30	32	32	32	32	35	34	34	34	34	38	40	0	1	1	1	1	5	6	5	12	5	10	7	6	19	6	21	8	8	12	14	14	18	1	13	27	3	14	14	17	9	7	5	20	11	16	38	7	27	29	23	1	7	39	25	4	49	30	23	41	39	19	17	33	56	47	37	54	29	25	39	1	48	55	48	62	62	56	70	1	36	58	62	66	31	1	2	2	3	3	1	1	3	1	4	1	1	2	1	3	1	1	3	1	1	1	3	8	2	1	6	2	1	4	6	5	6	2	3	1	1	6	2	1	3	7	8	1	2	8	1	3	3	1	4	5	6	5	1	1	3	1	6	3	4	14	2	1	6	1	1	3	1	12	6	3	2	4	10
44000	-426.682402097237912	-433.537890048197312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.286390994559267	2	3	3	5	7	10	12	11	15	12	13	14	14	16	15	19	16	19	17	17	18	19	16	18	16	18	18	18	20	18	20	19	17	20	19	22	23	22	22	23	23	24	25	23	24	25	26	25	24	26	26	26	26	26	27	25	28	29	28	31	30	30	30	32	30	32	33	32	33	35	34	35	37	39	0	1	1	2	1	5	4	2	13	1	5	1	8	6	1	10	12	17	13	12	23	1	1	11	12	17	17	15	23	13	21	33	6	14	20	20	22	29	35	35	1	11	20	25	10	20	56	11	11	33	27	49	46	25	53	36	54	45	55	21	1	30	50	42	1	57	65	54	1	66	59	56	65	71	1	1	1	1	3	1	3	3	1	4	3	6	1	2	7	4	1	2	1	2	1	6	7	2	1	1	1	1	2	3	1	1	4	3	1	2	2	1	1	3	10	4	4	4	4	6	1	5	6	6	4	1	1	5	1	2	1	2	1	7	13	7	2	4	15	2	1	2	15	2	3	5	4	3
44500	-465.012727308089040	-471.868215259048441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328959531372530	1	3	3	4	7	10	12	11	15	13	13	12	15	15	17	20	16	18	17	16	18	19	15	16	18	18	17	18	17	20	21	19	17	20	21	23	23	22	22	20	22	24	23	24	24	25	26	25	25	24	26	27	27	28	28	27	27	28	28	31	29	30	30	31	33	31	33	34	33	35	32	35	37	39	0	1	1	1	1	1	8	5	7	1	7	8	12	5	8	1	1	8	8	11	24	19	1	12	14	9	24	11	14	19	26	27	2	13	28	8	16	30	15	26	1	13	23	30	5	11	23	34	41	34	43	42	46	18	29	32	39	51	53	38	1	42	54	42	13	42	11	48	40	64	64	48	68	72	1	1	2	1	3	3	1	2	1	6	1	1	1	4	3	10	5	3	4	2	1	1	5	2	2	1	1	3	1	2	2	1	5	2	1	5	1	1	3	1	10	4	3	2	9	6	4	3	1	2	2	1	1	5	5	5	3	1	1	4	13	4	1	4	9	2	10	4	7	3	1	5	2	2
45000	-444.304539418359980	-451.160027369319380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.291754144802289	1	3	4	6	7	10	12	12	14	13	13	14	14	16	14	19	16	18	15	16	16	20	18	18	20	18	18	18	18	20	20	21	18	19	20	23	22	21	22	22	21	21	25	25	25	24	24	26	25	25	26	28	27	27	26	24	30	27	29	31	30	30	30	32	32	32	33	34	33	34	35	35	36	38	0	1	1	1	1	4	6	6	8	1	7	8	7	8	7	1	9	17	1	7	12	15	1	13	24	5	21	20	12	15	28	18	19	28	24	29	9	19	25	35	1	13	39	27	8	28	31	36	31	1	40	51	31	36	28	28	55	32	48	55	1	47	43	62	24	43	27	55	48	36	31	42	70	71	1	1	1	3	3	2	1	1	1	7	1	1	1	1	1	9	1	1	7	2	1	3	7	2	1	6	1	1	3	3	1	1	2	1	1	2	4	4	1	1	10	5	1	3	6	2	2	3	4	12	2	1	3	1	4	3	3	3	1	4	14	4	2	1	7	4	8	4	3	5	8	9	1	1
45500	-438.066687946272395	-444.922175897231796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.248881781809061	1	4	4	4	7	11	12	11	14	12	13	14	14	16	16	19	15	17	17	16	17	19	17	18	18	19	19	19	20	20	21	21	20	19	19	24	22	21	22	23	22	24	23	24	26	23	25	25	26	26	25	27	26	28	27	26	28	27	28	30	29	30	29	30	32	32	34	35	35	34	34	34	36	39	0	1	1	1	1	1	5	2	5	1	6	8	10	1	10	1	6	7	1	8	6	15	1	14	11	20	25	14	26	22	28	24	13	6	21	31	9	6	9	19	1	39	41	40	32	9	40	29	36	1	15	53	16	37	41	28	24	47	56	16	1	42	58	9	60	49	48	33	70	42	18	66	70	49	1	1	1	1	4	3	4	4	4	4	1	1	1	6	2	9	2	3	8	2	3	2	8	1	2	2	1	2	1	1	1	2	3	4	1	2	5	5	4	3	10	1	1	1	2	3	1	3	1	13	4	1	3	3	3	4	5	1	1	5	13	3	1	5	1	3	5	6	1	5	6	1	1	5
46000	-452.002102791417542	-458.857590742376942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.243548790111920	2	4	4	5	7	11	11	11	15	13	13	14	15	16	16	18	13	19	15	17	17	19	17	19	17	17	18	18	19	21	20	19	20	19	20	23	23	22	21	21	22	24	25	23	24	26	25	25	25	25	27	28	26	28	26	26	28	28	29	30	30	30	30	32	31	31	33	35	34	34	33	36	37	40	0	1	1	1	4	5	5	1	11	1	2	7	17	1	10	1	8	27	1	17	3	8	1	1	17	15	6	14	23	26	15	19	27	10	27	12	25	40	19	26	1	39	41	33	37	29	45	36	33	1	6	22	9	20	41	37	37	26	39	54	1	42	57	62	59	51	36	66	38	64	45	64	66	70	1	1	1	1	1	2	1	4	1	5	4	2	1	7	3	6	1	1	6	2	6	3	7	8	2	1	4	1	1	2	2	2	2	2	1	2	2	1	2	3	10	2	1	1	1	6	1	1	3	10	8	4	4	5	2	1	3	6	4	1	13	4	1	1	1	3	4	3	4	1	5	2	4	4
46500	-456.342400933890417	-463.197888884849817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376727075861947	1	3	5	5	7	9	11	12	14	9	13	13	15	16	16	18	15	18	16	16	17	19	17	19	19	18	18	17	19	21	20	20	20	19	20	23	22	22	23	23	22	25	23	24	24	26	25	26	23	25	24	27	26	28	26	25	29	28	27	29	30	31	28	33	31	32	33	32	33	34	35	33	37	40	0	1	1	1	1	1	10	5	12	5	8	10	12	1	9	21	11	28	10	12	8	15	1	18	19	19	6	13	16	20	20	22	15	17	14	13	32	33	33	22	1	39	31	13	20	23	51	25	24	1	37	39	1	38	35	39	63	38	47	63	1	42	44	68	49	54	52	36	50	62	69	42	68	69	1	2	2	3	2	3	1	3	1	1	1	2	1	8	1	1	1	1	4	1	2	3	8	1	1	1	5	1	1	2	2	1	2	2	2	5	1	1	3	2	10	2	1	5	3	5	1	5	2	14	1	2	9	2	3	1	1	4	1	1	13	3	3	1	4	2	5	4	3	3	1	3	2	3
