step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39
87000	-240.888748293311210	-239.122666474988876	-1.766081818322338	0.000221772350969	0.000041009535409	0.184917259655775	0.698392870882537	2	0	1	3	4	3	4	5	6	7	8	7	6	7	8	8	10	8	11	10	11	11	13	12	15	12	14	15	15	17	18	21	22	24	24	27	26	27	29	3	0	2	2	2	3	2	6	7	7	10	8	7	5	9	5	15	14	7	18	15	16	20	18	22	20	22	22	16	27	29	0	0	33	33	34	35	35	36	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	4	1	2	2	1	2	2	1	2	2	3	2	2	1	1	1	1	1	1	2	1
87500	-239.488323652509763	-237.842732083938358	-1.645591568571411	0.000224411675329	0.000049781886600	0.221832872674704	0.681209798708486	2	0	1	4	4	2	5	6	5	7	6	6	9	7	9	8	9	8	11	10	11	11	13	11	13	12	14	15	15	18	18	21	22	24	24	26	26	26	29	3	0	2	2	2	3	5	6	5	9	7	3	9	9	10	5	10	14	13	18	15	7	26	18	22	20	25	22	25	28	25	0	0	33	33	34	35	35	36	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1
88000	-226.284771013252822	-224.606968859141034	-1.677802154111785	0.000212446696644	0.000044743073197	0.210608467459711	0.791667161381766	1	0	2	2	4	3	6	4	7	8	7	6	9	7	10	8	8	9	11	10	11	10	12	12	13	13	14	15	16	17	18	21	22	23	24	25	27	26	30	2	0	1	2	4	3	5	6	5	9	7	8	9	7	17	7	9	14	9	14	15	16	20	14	22	20	25	25	25	27	29	0	0	33	33	34	35	35	36	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
88500	-236.929788421963394	-235.069146729378019	-1.860641692585389	0.000165913946210	0.000027091154440	0.163284371563334	0.759251705020822	1	0	2	3	3	4	6	6	6	7	7	7	8	8	10	9	9	9	12	9	10	11	12	10	14	13	13	15	15	17	17	20	21	23	23	26	26	26	28	2	0	1	1	2	3	2	6	5	7	9	8	9	7	10	10	10	14	7	7	7	16	7	14	27	23	22	25	25	25	28	0	0	33	33	34	35	35	34	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	3	2	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2
89000	-222.857948935779604	-220.896188696195878	-1.961760239583738	0.000219787378274	0.000031810471401	0.144732930757539	0.933961838330541	1	0	2	3	4	4	6	6	7	6	8	7	7	7	9	8	9	8	10	10	11	12	14	11	16	12	14	15	16	17	18	21	22	23	24	26	25	26	28	2	0	1	2	4	3	5	6	10	5	7	6	5	4	7	10	7	14	13	14	15	16	26	18	27	20	22	22	28	27	29	0	0	33	33	34	35	35	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
89500	-220.879484228557601	-219.372405218997613	-1.507079009559981	0.000182655930483	0.000052935302732	0.289808836711887	0.815213016436364	1	0	2	2	2	4	5	6	6	7	8	6	8	7	8	9	9	8	12	9	11	12	13	11	16	12	14	15	14	18	18	20	22	24	24	27	26	26	29	2	0	1	2	2	3	4	6	5	5	9	6	7	9	9	15	15	14	13	14	15	16	24	20	29	20	22	22	22	25	28	0	0	33	33	34	35	35	36	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
90000	-259.327727114938739	-257.869187913067265	-1.458539201871497	0.000173801142206	0.000056988002094	0.327891988340169	0.786789851804601	1	0	2	1	3	4	7	7	5	7	5	6	7	7	8	7	10	8	11	8	11	12	11	10	15	13	13	14	16	16	19	21	22	23	24	26	27	26	27	2	0	1	2	2	3	2	12	5	9	5	6	5	5	10	5	16	7	7	13	15	16	20	14	28	23	22	27	25	22	28	0	0	33	33	34	35	35	36	1	1	1	1	1	1	4	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1
90500	-255.181924335519540	-253.445271481141702	-1.736652854377830	0.000262163111801	0.000050539291725	0.192778043326184	0.681556053201686	1	-1	0	3	3	3	5	6	7	7	8	7	9	7	9	8	9	7	11	10	11	12	12	11	16	13	15	14	15	17	18	21	23	24	24	26	26	25	29	3	0	2	2	2	3	5	6	7	4	9	6	9	5	7	7	10	7	13	10	10	10	20	14	28	20	5	22	28	22	28	0	0	33	33	34	35	35	34	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	3	6	1	1	2	2	1	1	1	1	1	1	1	2
91000	-246.146811393947161	-244.524495972359773	-1.622315421587392	0.000195110334310	0.000045020132589	0.230741917123532	0.744389502143648	1	-1	2	3	2	3	6	6	5	7	7	5	8	7	8	9	9	8	12	9	11	11	12	10	15	12	12	14	15	17	18	20	22	23	24	27	26	26	29	2	0	1	1	2	3	9	6	5	7	5	6	11	9	10	15	11	14	9	18	11	16	20	18	22	14	22	27	27	25	25	0	0	33	33	34	35	35	34	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3
91500	-241.134489512381066	-239.597855429230151	-1.536634083150928	0.000254606985307	0.000069132057679	0.271524591503902	0.714698826246890	1	0	2	4	3	4	6	7	6	8	7	7	8	7	10	9	9	8	12	10	11	12	13	11	16	12	14	15	15	17	18	21	22	24	23	26	25	27	29	2	0	1	2	2	3	2	6	4	9	5	6	9	7	10	10	11	14	13	10	15	16	26	14	22	20	22	22	17	22	29	0	0	33	32	34	35	35	34	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2
92000	-247.669040085430765	-246.025583461166576	-1.643456624264190	0.000195802713901	0.000043589638945	0.222620198036976	0.676866959589712	1	0	2	3	3	3	7	7	7	8	8	5	9	7	10	9	10	9	12	9	11	11	11	11	16	12	15	15	14	17	17	19	22	23	24	26	27	27	28	2	0	1	2	2	3	2	12	2	9	5	6	7	5	9	9	10	14	7	7	15	16	20	11	22	23	29	29	22	27	28	0	0	33	33	34	35	35	34	1	1	1	1	2	1	3	1	4	1	3	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	3
92500	-255.528385043447656	-253.912440854403400	-1.615944189044266	0.000237187886442	0.000055338996602	0.233312912527903	0.633930579197363	2	0	1	3	3	3	6	6	6	8	8	7	8	7	8	8	9	9	11	9	10	12	13	11	16	12	13	15	15	17	18	20	22	24	24	26	26	26	29	3	0	2	1	2	3	5	6	5	2	7	6	9	5	14	9	9	14	18	14	13	16	18	20	28	14	10	27	16	28	25	0	0	33	33	34	35	35	36	1	1	1	1	1	1	1	2	2	5	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	1
93000	-237.913426455619231	-236.491604033722751	-1.421822421896469	0.000254701483369	0.000093786465769	0.368221121164454	0.781090039462332	1	0	2	4	3	4	6	7	6	7	7	8	9	7	9	8	9	9	11	9	12	11	13	10	17	12	15	15	15	18	17	20	23	24	24	27	26	27	29	2	0	1	3	2	3	5	6	5	5	5	8	10	9	9	7	5	14	11	10	17	16	20	20	27	14	22	22	22	27	29	0	0	33	33	34	35	35	36	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1
93500	-233.363276037201700	-231.837244291460621	-1.526031745741087	0.000196281712038	0.000054518837120	0.277758108759354	0.795571112042485	1	-1	2	2	3	3	6	6	7	7	6	7	8	8	9	8	9	9	12	10	11	10	13	11	16	11	14	16	15	16	18	20	21	23	23	26	25	25	30	2	0	1	2	1	3	5	6	11	7	5	8	9	9	16	5	10	14	13	18	15	10	20	18	27	20	22	27	16	27	28	0	0	33	33	34	35	35	36	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2
94000	-223.768674995735410	-222.377481286319750	-1.391193709415664	0.000145939327842	0.000061109349456	0.418731197131791	0.778879039300734	1	0	2	2	4	4	6	6	6	8	7	7	7	7	9	9	10	9	11	9	10	11	14	11	16	12	13	16	15	17	18	20	22	23	24	27	26	26	29	2	0	1	2	2	3	5	6	5	5	5	8	9	5	5	7	11	14	9	14	10	16	26	18	27	20	22	27	27	29	29	0	0	33	33	34	35	35	36	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1
94500	-235.743743163137424	-234.055737629312802	-1.688005533824608	0.000170609733638	0.000035365341796	0.207287949181245	0.773279472212868	1	0	2	3	4	4	5	6	6	7	7	8	8	7	8	8	10	8	11	8	9	12	13	10	15	11	14	15	16	18	19	20	23	24	25	27	26	26	29	2	0	1	2	2	3	2	6	5	5	5	8	9	5	10	5	15	14	13	14	5	16	26	18	22	14	22	27	22	29	29	0	0	33	33	34	35	35	36	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2
95000	-222.154372732581123	-220.525653249547673	-1.628719483033448	0.000216525038685	0.000049414712541	0.228217082151416	0.787502884638889	1	0	2	3	3	4	5	6	6	7	7	8	9	7	10	8	9	8	11	9	11	11	13	10	16	12	14	15	16	18	17	20	22	24	24	27	26	26	30	2	0	1	2	2	3	5	6	5	7	9	8	7	7	9	10	10	14	13	14	10	16	24	20	28	20	22	27	28	29	25	0	0	33	33	34	35	35	34	1	1	1	2	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3
95500	-247.966812947902071	-246.457476838574166	-1.509336109327918	0.000162465435910	0.000046839867776	0.288306663591378	0.770768559820537	1	-1	2	3	4	3	5	6	6	8	5	7	8	7	7	9	9	9	11	8	12	11	14	11	16	12	14	13	15	18	18	19	23	24	24	27	25	26	29	2	0	1	2	2	3	2	6	5	15	5	8	9	5	7	5	15	14	13	15	16	16	26	18	29	20	28	16	22	25	28	0	0	33	33	34	35	35	36	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1
96000	-247.301663586941913	-245.776069922696905	-1.525593664245017	0.000185669577581	0.000051620417467	0.278023024232577	0.754379508716581	1	-1	2	2	3	3	6	6	5	8	7	7	8	6	6	9	9	7	11	8	11	12	12	11	15	13	13	14	16	17	19	19	23	24	24	26	26	26	29	2	0	1	2	2	3	4	6	5	9	9	8	7	5	5	10	15	5	13	18	15	16	20	18	27	23	22	22	27	27	29	0	0	33	33	34	35	35	36	1	1	1	1	2	1	3	1	1	2	1	1	1	3	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2
96500	-221.165288330168295	-219.665723326370710	-1.499565003797573	0.000249157854782	0.000073489961819	0.294953421730439	0.868265496906107	1	0	2	3	3	4	6	6	5	8	7	7	8	7	9	8	8	9	10	10	10	11	12	11	15	13	14	16	16	17	19	20	22	24	24	26	26	26	28	2	0	1	2	2	3	5	6	5	9	7	6	9	9	17	7	7	14	13	18	15	16	20	14	22	23	22	27	27	27	30	0	0	33	33	34	35	35	36	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1
97000	-263.718683278812591	-262.177326526767615	-1.541356752044987	0.000200539579464	0.000053915573483	0.268852530895347	0.624644781494623	1	0	2	2	3	3	6	6	6	8	7	8	9	4	10	9	9	6	12	8	11	12	12	11	16	13	14	16	14	16	17	19	21	24	24	25	26	26	27	2	0	1	2	4	3	2	6	5	11	9	8	9	5	10	10	10	14	5	14	15	17	20	20	29	9	22	29	22	29	28	0	0	33	33	34	35	35	34	1	1	1	1	1	1	4	1	3	1	1	1	2	1	2	1	1	1	6	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2
97500	-270.301808247545523	-268.577864764902245	-1.723943482643258	0.000236394535768	0.000046421761069	0.196374086726052	0.657431919041831	0	-1	1	3	2	4	7	6	6	7	8	8	9	7	10	9	10	7	10	9	12	12	12	9	16	12	14	15	16	15	18	20	22	23	24	25	27	26	29	2	0	1	3	2	3	4	6	5	5	9	6	9	4	10	7	10	5	13	14	15	16	20	14	22	14	22	22	22	22	30	0	0	33	33	34	35	35	36	1	1	1	1	2	2	2	1	1	3	1	2	2	2	2	1	1	3	1	1	2	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2
98000	-260.535476379040460	-259.089341207102905	-1.446135171937557	0.000198136304887	0.000067366573187	0.340001158421556	0.691396328966081	1	0	2	3	4	4	5	7	7	7	8	6	8	7	9	9	10	8	12	9	11	12	13	12	15	11	13	15	13	18	18	20	22	24	24	27	26	26	30	2	0	1	2	4	3	5	6	5	7	9	6	5	5	10	5	9	14	13	18	16	16	26	9	16	20	22	29	5	27	29	0	0	33	33	34	35	35	34	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	4	2	2	1	1	1	1	2	1	1	3
98500	-272.735625981678538	-271.301527819338958	-1.434098162339560	0.000241322676962	0.000085211888631	0.353103528037974	0.695517041135327	2	-2	1	4	3	3	6	6	6	8	7	8	9	7	8	8	9	8	12	8	10	11	13	10	16	13	14	15	15	16	17	19	22	24	24	26	26	26	28	2	0	2	1	3	3	5	6	4	5	9	8	5	1	4	9	16	11	7	9	10	16	20	9	22	9	22	27	22	29	27	0	0	33	33	34	35	35	34	2	1	1	1	1	1	1	1	1	3	1	1	2	3	3	1	1	1	3	1	1	2	2	2	2	5	2	1	2	1	1	1	1	1	1	2	1	1	2
99000	-262.004279892907789	-260.323074540648690	-1.681205352259110	0.000215889097195	0.000045226435680	0.209489206577393	0.689475737285904	2	-1	1	4	3	2	7	5	5	8	7	5	9	7	9	9	10	9	11	9	12	12	13	11	14	12	15	12	14	17	19	19	21	24	23	27	26	26	28	3	0	2	1	2	3	9	6	5	5	2	6	9	9	7	5	15	14	13	5	5	16	26	18	28	20	22	16	22	25	27	0	0	33	33	34	35	35	36	1	1	1	1	2	1	1	2	1	2	5	2	1	1	1	2	1	1	2	3	4	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	2	1
99500	-234.149027434796494	-232.736272810951675	-1.412754623844833	0.000171931777344	0.000065482650092	0.380864149159067	0.794896824250549	1	0	2	3	3	3	6	6	4	8	8	7	8	7	6	7	9	8	10	10	10	11	11	11	14	13	15	16	15	17	17	21	23	24	25	26	27	27	29	2	0	1	2	2	3	9	6	5	15	5	8	9	9	9	15	15	14	13	18	15	21	20	14	22	23	25	25	25	27	25	0	0	33	33	34	35	35	34	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2
100000	-246.038485934887433	-244.154809143551859	-1.883676791335577	0.000252224856040	0.000040028192655	0.158700428195674	0.652737335862844	0	-1	2	3	3	4	7	7	6	7	6	7	9	7	9	8	9	8	11	10	11	11	13	10	16	13	14	15	15	16	18	20	22	24	24	26	26	26	29	2	0	1	2	2	3	9	6	4	5	5	6	7	9	7	9	5	14	17	14	15	16	18	18	22	20	17	27	22	27	25	0	0	33	33	34	35	35	36	1	1	1	2	3	1	1	2	1	2	2	2	1	1	1	1	3	1	1	1	1	2	3	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1
