step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
77500	-360.367723096270311	-358.841857843238870	-1.525865253031456	0.000073619602945	0.000020455848539	0.277858718612501	0.689050231699756	0	0	2	3	4	4	7	6	7	5	9	5	8	7	8	9	8	10	9	11	9	10	11	10	13	12	11	12	10	12	14	11	12	13	12	13	15	16	14	15	15	16	17	16	14	15	16	18	17	15	18	17	19	17	18	16	18	18	19	19	20	18	21	22	22	23	24	0	0	1	1	3	3	5	5	6	6	17	3	6	10	9	10	12	15	14	11	10	19	9	19	32	32	11	22	15	17	13	10	24	19	11	0	17	25	20	25	26	45	47	23	11	19	13	41	47	20	38	15	31	46	37	0	42	25	49	56	57	38	52	60	61	62	61	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	3	3	1	2	1	1	3	2	2	1	2	1	1	2	2	3	3	2	1	2	2	5	3	1	2	1	1	2	1	2	1	1	3	2	2	3	2
78000	-374.117073830135382	-372.646999772331128	-1.470074057804263	0.000078387725720	0.000024900528440	0.317658513643601	0.728398939756211	0	-1	1	2	3	3	6	5	5	6	9	5	8	7	8	10	8	9	9	9	9	9	10	11	11	10	11	13	12	13	12	11	12	13	12	13	14	16	14	16	15	18	17	16	15	16	15	15	17	15	16	16	15	17	17	17	19	17	19	20	20	19	21	19	21	22	24	0	0	1	3	3	1	5	5	1	6	13	6	12	9	9	21	12	12	10	13	14	10	15	19	26	19	20	26	18	27	23	19	24	25	20	0	20	34	13	34	26	53	30	37	9	25	28	32	41	39	41	53	37	28	31	0	52	28	49	64	52	54	42	56	57	62	65	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	3	2	3	2	1	1	5	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	2	2
78500	-349.766423491467151	-347.907728680161426	-1.858694811305747	0.000080328994719	0.000013148465875	0.163682689182013	0.761864694833644	0	1	2	2	4	4	6	5	7	5	10	6	7	7	8	9	8	9	9	10	10	10	10	11	12	11	12	13	12	12	14	12	13	13	12	13	16	16	13	16	14	18	14	14	14	15	18	17	16	15	17	15	19	15	18	17	18	18	19	20	20	20	22	19	22	21	23	0	0	1	1	1	3	5	5	12	6	17	1	6	10	13	10	12	3	12	17	10	19	18	22	19	19	17	22	18	11	15	24	24	19	20	0	30	46	23	24	34	52	23	12	11	25	44	24	31	18	46	45	52	34	18	0	52	25	49	64	42	46	55	56	61	62	61	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	3	1	2	2	4	2	1	1	2	1	3	1	1	2	1	4	1	1	2	2	1	1	2	2	1	1	1	2
79000	-355.670055552709130	-353.770922675830548	-1.899132876878604	0.000086517748654	0.000013475280238	0.155751628395757	0.687434576377838	0	0	1	3	3	4	6	5	6	5	10	6	8	7	8	9	8	10	9	11	9	10	12	10	12	13	12	13	12	12	14	13	13	14	12	12	15	16	14	16	15	17	14	15	13	14	17	18	17	15	17	16	18	18	18	16	19	17	19	20	20	20	21	19	22	21	25	0	0	1	1	1	3	5	5	6	5	13	6	6	10	6	13	6	13	12	11	14	16	18	17	19	13	20	22	15	11	23	19	19	25	17	0	11	25	27	25	45	39	23	31	11	25	31	38	30	17	46	30	37	51	47	0	52	34	49	64	57	38	59	56	61	38	65	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	2	1	2	1	2	1	1	2	1	1	2	2	4	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	3	2
79500	-360.955991111853905	-359.394488655153168	-1.561502456700732	0.000079394425740	0.000020492007150	0.258103852494549	0.718862414156873	0	1	1	2	4	4	7	6	6	6	10	7	7	7	6	8	8	9	9	10	10	8	12	11	11	12	12	13	12	13	13	12	11	14	13	12	14	16	14	16	13	17	16	15	12	16	18	18	16	15	18	16	18	17	18	18	18	18	19	20	21	19	20	20	20	22	23	0	0	1	3	3	3	5	5	6	6	17	9	5	10	6	10	12	12	14	17	14	10	13	19	19	19	17	22	13	20	9	19	19	25	17	0	11	25	17	25	19	52	35	23	11	25	35	32	35	30	40	39	35	34	41	0	52	38	49	56	65	34	39	56	57	62	61	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	3	1	1	2	2	1	2	2	2	2	2	1	1	2	1	3	2	3	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	2	2
80000	-355.578626632690771	-354.042178160685808	-1.536448472004965	0.000074950786366	0.000020358948236	0.271630882383189	0.783373119111432	0	0	2	2	3	4	6	5	7	6	9	5	8	7	9	8	9	10	9	11	10	9	12	10	11	10	11	10	13	11	13	11	11	13	13	12	15	16	13	16	14	15	17	16	15	15	16	17	17	15	16	16	18	17	18	17	18	18	19	18	21	20	20	21	20	21	24	0	0	1	1	1	3	5	5	6	6	6	6	12	10	9	14	9	15	14	17	16	10	17	19	19	19	11	19	18	17	7	24	19	25	27	0	30	34	20	34	19	13	31	45	20	34	23	41	13	39	46	42	52	40	37	0	42	34	49	56	65	38	49	60	52	40	61	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	3	2	1	2	1	2	2	4	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	2
80500	-379.031642133531818	-377.479357538272325	-1.552284595259476	0.000075996716969	0.000019979338099	0.262897384200154	0.658036395697370	0	0	1	2	4	4	6	6	6	5	9	7	8	6	7	10	7	9	9	10	10	7	11	8	12	12	12	10	11	13	14	11	12	14	12	13	16	16	14	16	14	17	17	15	13	15	17	17	15	16	18	15	19	18	18	17	19	19	17	18	21	20	21	22	20	21	24	0	0	1	1	3	3	5	5	3	6	15	3	3	10	6	14	6	17	24	11	14	6	15	14	28	14	20	22	12	11	20	13	19	25	13	0	49	25	27	34	24	52	49	30	16	26	31	41	45	39	38	20	42	26	9	0	42	40	49	56	65	58	49	60	57	40	65	1	1	1	1	2	1	2	1	3	1	1	4	4	1	2	2	2	1	1	1	2	1	3	1	1	3	1	2	2	2	1	2	2	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	4	5	1	1	2	2	1	1	1	3	2	1	3	2
81000	-359.152779232505281	-357.487349311627383	-1.665429920877896	0.000087511523670	0.000018795794233	0.214780790520676	0.583020498501996	-1	0	0	2	3	4	6	5	6	6	9	5	7	7	9	9	8	8	10	11	8	9	11	11	12	13	11	12	12	12	14	11	13	13	12	14	15	14	14	16	15	17	16	16	14	15	17	17	17	15	18	16	17	18	18	17	18	19	16	19	20	20	22	22	21	21	24	0	0	1	3	3	3	8	5	12	12	17	5	12	9	9	21	12	12	16	17	10	10	18	19	19	16	11	22	15	17	30	16	24	25	18	0	30	28	17	24	24	50	31	23	35	25	37	32	59	11	34	37	37	46	44	0	53	24	31	56	57	40	49	60	61	62	65	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	2	1	3	2	2	1	2	3	1	1	1	2	1	3	2	1	1	1	1	1	1	3	2	1	1	2	3	2	1	1	2
81500	-367.464310940842722	-365.965545104331341	-1.498765836511378	0.000070342536716	0.000020787213421	0.295514128307609	0.669536387306750	-1	0	1	1	4	4	7	6	6	6	9	5	9	6	8	9	9	10	9	10	11	9	12	10	13	11	12	13	10	13	14	12	12	12	11	12	15	15	14	16	15	16	16	14	14	15	17	14	17	15	18	14	19	17	17	17	18	19	19	19	20	21	22	21	22	22	22	0	0	1	1	3	3	6	5	12	6	6	6	15	6	12	10	12	11	14	11	10	12	18	19	32	24	20	22	15	11	23	19	24	24	17	0	20	25	20	26	24	52	30	6	18	34	31	32	37	39	46	30	42	25	44	0	45	38	49	56	57	38	49	60	61	58	61	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	3	1	1	1	4	3	2	2	1	1	1	2	1	2	2	2	1	2	3	1	1	1	3	2	2	1	1	1
82000	-430.244126852545321	-428.680057684032136	-1.564069168513182	0.000101481915396	0.000026060976069	0.256804140595616	0.404958711118177	0	1	1	3	4	4	6	5	6	6	9	6	8	5	9	9	8	7	9	10	11	9	10	10	12	11	12	13	12	12	12	12	13	13	12	14	15	14	13	15	13	18	17	14	14	16	17	17	14	16	17	16	16	17	19	17	17	19	18	18	19	21	21	22	21	21	24	0	0	1	3	3	1	5	6	3	14	17	3	9	6	14	10	12	9	12	18	10	6	17	12	16	16	11	24	15	11	23	24	22	16	20	0	35	32	11	38	26	53	27	9	20	44	23	10	15	20	14	17	39	24	59	0	52	16	20	56	37	25	59	60	61	46	65	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	2	1	1	2	1	2	1	1	2	3	5	3	1	6	5	2	3	5	5	2	3	1	1	1	4	4	1	2	3	1	3	1	3	2
82500	-375.442614832812126	-373.677256781278743	-1.765358051533393	0.000075302423108	0.000013938724273	0.185103263584676	0.576497105619513	0	-1	1	3	3	3	6	6	6	6	9	7	7	5	8	8	8	7	8	10	9	8	10	11	11	12	12	12	12	12	14	11	13	13	12	14	15	15	14	16	15	16	15	15	15	15	17	16	16	15	15	17	18	17	19	17	17	19	15	18	20	20	19	21	21	22	24	0	0	1	3	3	3	5	5	6	14	17	6	3	6	18	14	18	6	14	17	10	10	18	19	19	19	11	19	13	11	15	19	26	25	11	0	15	25	35	24	24	20	31	23	20	25	45	26	20	35	25	45	42	34	31	0	11	38	31	56	37	38	49	60	61	62	65	1	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	3	1	1	1	2	1	4	2	1	2	1	3	1	4	3	2	1	3	2	1	2	1	1	2	2	1	5	2	1	1	2	2	2	2	1	1	2
83000	-343.295030669174025	-341.365220477775267	-1.929810191398782	0.000058166166975	0.000008735244908	0.150177420341658	0.611606573721686	-1	0	1	3	3	4	5	5	6	6	10	6	8	5	8	8	5	9	7	9	9	9	11	11	12	10	12	12	11	11	14	12	12	13	12	13	15	15	14	15	15	17	17	15	14	15	17	16	16	15	17	16	18	17	18	17	17	18	19	20	21	20	21	22	20	23	24	0	0	1	3	3	3	5	5	6	14	15	17	12	6	6	10	1	9	10	9	10	19	9	19	24	21	20	22	17	20	23	22	19	24	15	0	30	25	30	34	24	45	31	31	30	34	31	32	45	39	38	45	42	46	31	0	37	38	49	56	65	54	49	60	57	62	61	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	3	1	2	2	2
83500	-374.462835027385495	-372.591674707549942	-1.871160319835534	0.000111380902735	0.000017950385292	0.161162145854544	0.680257513626495	0	0	2	3	3	3	5	5	4	5	10	7	9	6	8	8	8	8	8	10	11	9	12	10	12	13	11	12	12	11	14	12	13	14	12	12	15	15	14	15	15	16	16	15	15	14	17	16	15	15	18	17	18	16	18	17	15	18	19	19	20	18	21	22	21	22	24	0	0	1	3	1	3	5	5	6	6	18	9	5	9	12	14	9	6	14	12	16	19	20	19	19	19	12	19	13	17	27	24	32	25	27	0	28	25	27	34	25	27	31	11	11	25	15	32	28	27	38	37	30	40	43	0	27	54	37	56	47	34	59	60	61	62	65	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	2	1	2	2	3	2	2	1	1	1	1	1	1	3	2	2	1	2	3	1	2	3	2	4	2	2	2	1	1	4	1	1	1	2	1	2	1	2	2	1	2	1	1	2
84000	-357.932070786379199	-356.006285664481027	-1.925785121898149	0.000082553557394	0.000012456396439	0.150888669519564	0.605904601000085	-1	0	1	2	4	4	7	5	6	5	9	6	7	7	7	9	9	8	9	11	10	9	12	10	12	12	11	12	12	11	15	13	12	14	12	14	15	15	15	15	14	18	17	16	14	15	16	18	16	15	16	16	19	16	16	16	18	18	18	19	21	21	21	22	20	23	24	0	0	1	1	3	3	6	5	6	6	15	6	9	10	6	10	15	12	14	11	19	10	9	19	22	22	17	19	17	6	23	24	22	25	11	0	11	34	45	34	24	47	47	37	11	25	23	32	6	17	25	17	42	25	45	0	52	38	31	56	57	58	49	60	57	62	65	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	3	2	1	1	1	2	1	3	1	1	1	2	1	1	1	3	2	2	2	5	4	2	3	1	2	1	1	1	2	2	2	2	2	3	2	1	1	2
84500	-374.356310155063454	-372.855076175227452	-1.501233979836021	0.000075895792731	0.000022297503361	0.293791033184376	0.569080875009942	1	1	2	3	5	4	6	6	6	6	10	5	5	7	8	9	9	9	9	9	10	9	12	10	12	12	11	11	12	13	14	12	12	13	13	13	14	16	15	17	14	17	17	14	13	16	16	17	16	15	17	15	19	17	18	17	18	19	18	19	19	19	21	22	21	22	24	0	0	1	1	6	3	5	5	5	6	15	6	1	10	9	14	9	12	14	9	16	10	9	13	24	28	1	22	13	23	45	22	19	25	18	0	20	25	45	34	19	52	31	11	17	34	23	41	23	37	46	30	42	25	31	0	52	46	31	56	52	38	59	60	61	62	57	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	3	1	1	6	1	3	1	1	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	3	2	2	2	1	2	2	2	2	2	3
85000	-381.269036940423007	-379.582718729547082	-1.686318210875947	0.000086284045156	0.000017932398711	0.207829833180329	0.599329148097561	-1	1	1	3	4	5	6	6	7	6	8	4	8	7	8	9	9	8	10	10	10	8	11	9	12	13	12	12	12	12	14	13	10	14	13	14	14	15	14	15	14	16	16	15	13	13	17	17	15	15	16	15	19	17	19	16	17	17	18	18	20	19	21	22	20	22	25	0	0	1	3	4	4	5	5	6	12	6	1	9	10	12	10	11	12	22	11	16	10	9	22	19	19	11	22	15	9	35	19	24	46	6	0	18	25	15	34	26	52	37	13	17	24	20	24	17	39	46	35	37	46	47	0	52	34	49	56	37	46	44	60	57	62	65	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2	3	1	1	1	1	4	1	3	2	2	1	1	1	1	3	2	2	4	3	3	1	1	2	3	3	2	1	1	2	2	1	3	3	2	2	2	2	2
85500	-366.279120274989623	-364.503930274061645	-1.775190000927997	0.000076391413298	0.000013949552306	0.182606286538239	0.624737016575190	0	0	2	2	3	4	6	5	6	5	10	4	8	7	8	9	9	10	9	9	11	10	9	10	12	12	10	12	13	12	14	12	12	13	11	12	16	16	14	15	16	17	16	16	14	15	17	18	14	14	17	15	19	17	19	18	19	18	18	19	20	20	20	21	22	22	23	0	0	1	1	3	1	5	5	12	6	20	1	9	10	3	14	6	6	15	15	16	19	9	19	27	24	1	22	23	9	30	18	24	25	13	0	20	25	6	25	24	39	15	30	15	25	31	28	35	17	46	39	52	38	37	0	45	25	49	56	42	40	49	60	61	62	53	1	1	1	1	1	2	2	2	1	1	1	2	1	1	3	1	2	3	1	1	1	1	2	1	1	1	5	1	2	4	1	1	1	1	2	1	2	1	4	2	2	2	3	2	3	2	1	3	1	2	1	1	2	1	2	1	2	3	2	1	2	2	2	2	1	1	3
86000	-350.587345077455552	-348.416455278113460	-2.170889799342094	0.000076893321827	0.000008925140702	0.116071727556020	0.699936270348735	0	-1	1	2	4	3	6	6	7	5	9	6	8	7	9	9	8	10	9	11	10	8	12	10	13	12	10	12	13	13	14	12	10	12	13	13	15	15	14	16	15	17	17	15	14	15	16	17	16	16	16	16	17	17	18	16	19	18	19	18	21	19	21	21	21	22	24	0	0	1	3	1	3	5	5	12	6	3	5	12	10	9	14	12	6	10	17	14	10	13	19	34	24	6	10	27	17	9	19	19	24	17	0	20	34	18	34	24	37	31	23	20	28	31	32	31	39	38	20	35	46	43	0	52	25	49	56	37	38	59	60	53	62	65	1	1	1	1	2	1	1	1	1	1	4	1	1	1	2	1	1	4	1	1	2	1	2	1	1	1	4	3	2	2	2	1	1	1	2	1	3	2	2	2	2	1	1	2	1	1	1	2	1	1	1	4	2	1	1	1	2	2	2	1	3	2	1	2	2	1	2
86500	-340.326881131152106	-338.667439202885362	-1.659441928266720	0.000081438951012	0.000017660911286	0.216860741288511	0.641862553507602	0	0	2	1	4	4	6	6	7	5	9	6	8	7	8	10	8	10	9	10	11	10	11	10	13	13	11	12	13	12	14	12	12	11	12	14	14	15	14	15	15	16	17	15	14	15	17	18	16	16	17	17	18	17	17	17	18	18	18	19	21	20	21	21	19	23	24	0	0	1	1	3	3	5	5	6	6	17	6	6	10	6	14	12	12	14	15	16	13	18	19	34	28	17	16	13	17	30	19	22	19	17	0	9	34	6	25	19	37	37	18	27	34	23	32	35	39	25	39	42	28	31	0	42	40	49	56	65	58	47	60	57	62	57	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	3	2	4	1	2	1	2	2	2	2	2	3	1	1	2	1	2	2	1	1	1	2	1	1	2	1	3	2	1	1	3
87000	-339.527485662107324	-337.678108002121576	-1.849377659985724	0.000076073866204	0.000012598853000	0.165613417961786	0.651623870119980	0	-1	1	3	3	4	6	5	6	6	9	6	8	7	9	8	8	9	9	11	10	10	11	10	12	11	11	12	13	12	13	13	12	13	12	13	15	16	14	17	15	17	15	15	14	15	17	16	16	16	17	16	18	17	18	17	18	18	18	20	21	20	22	20	19	21	24	0	0	1	1	1	1	5	5	3	6	17	6	9	9	12	10	9	12	14	17	16	19	13	19	24	19	15	22	15	12	18	26	19	25	11	0	20	34	27	25	28	52	31	23	11	25	37	32	37	39	46	35	42	30	31	0	52	41	52	56	65	46	49	56	57	62	65	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	3	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	1	2	1	1	1	3	1	2	3	1	1	2	1	2	2	2	3	1	1	1	3
87500	-347.014294384057052	-345.000341060764072	-2.013953323292982	0.000069509609995	0.000009490847837	0.136540081829141	0.781456975825744	0	0	1	3	3	4	6	6	6	5	10	6	8	7	8	9	8	9	10	11	10	9	12	11	12	12	10	12	13	12	13	13	11	13	12	14	15	15	13	17	14	16	16	15	14	15	17	18	16	15	16	16	17	14	18	17	18	19	18	19	21	20	20	21	20	22	23	0	0	1	1	3	1	5	5	6	4	3	6	12	10	6	14	6	9	22	27	18	14	17	19	19	19	17	22	9	17	23	15	19	25	17	0	27	25	11	34	26	30	31	23	27	34	31	41	37	39	38	45	20	25	35	0	53	46	49	56	65	40	59	60	57	62	65	1	1	1	2	1	1	2	2	1	1	3	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2
88000	-375.326719901814045	-373.655457308528696	-1.671262593285362	0.000080108705572	0.000017046592860	0.212793263076932	0.637277678787223	0	0	2	2	3	5	5	4	3	4	9	6	8	6	8	8	8	10	9	10	10	10	11	10	12	12	11	12	12	12	13	13	12	13	12	13	16	14	14	17	13	15	16	13	15	15	18	16	16	15	17	16	17	18	17	17	17	17	18	19	20	19	22	22	22	22	25	0	0	1	1	1	5	5	5	1	9	12	1	1	10	6	14	14	14	12	11	16	15	17	19	14	24	11	22	13	20	15	24	24	15	20	0	30	24	18	46	24	13	23	15	27	38	23	25	31	30	24	45	45	58	31	0	52	46	49	56	57	51	37	56	61	62	65	1	1	1	1	2	2	1	1	2	1	1	3	5	2	2	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	3	2	1	3	1	1	2	2	2	1	2	4	3	3	2	1	2	2	2	2	3	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2
88500	-391.157099470634193	-389.408018807289864	-1.749080663344353	0.000084352446222	0.000015974845964	0.189382130330149	0.536852119795604	0	-1	2	2	4	4	7	6	4	6	10	5	9	6	6	9	8	10	7	11	9	8	11	10	11	12	11	13	13	12	14	12	13	13	12	14	15	16	14	16	15	17	16	16	14	12	17	17	16	16	18	17	18	18	19	17	19	16	18	19	19	20	21	21	21	22	23	0	0	1	1	3	1	5	5	4	6	17	9	3	12	9	10	5	14	6	11	14	10	19	21	21	24	15	25	12	20	35	19	24	25	17	0	20	46	20	34	24	49	31	18	11	25	31	32	27	27	46	30	30	40	49	0	52	41	17	56	52	34	49	56	61	62	61	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	3	2	1	2	1	2	1	1	1	2	1	5	1	1	2	2	2	2	1	2	3	2	2	2	1	1	2	2	1	2	3	2	2	3	2	4	1	2	1	1	1	4	1	1	2	2	2	2	1	2
89000	-365.572032872985346	-364.076522338209202	-1.495510534776134	0.000103714275253	0.000030888832218	0.297826235998796	0.693889523185620	-1	0	1	1	3	4	6	6	5	5	8	7	9	6	8	10	7	9	10	11	10	8	11	9	12	12	10	12	12	12	14	12	12	13	13	14	15	15	14	15	15	17	16	15	13	16	16	17	16	14	16	16	18	17	18	17	18	17	19	19	20	20	21	22	22	23	24	0	0	1	1	3	1	5	5	6	5	17	9	9	6	9	22	9	9	14	11	14	14	11	22	22	21	11	22	23	23	33	19	24	25	11	0	27	25	45	25	19	49	30	31	30	25	23	41	45	27	22	45	50	25	31	0	52	34	53	56	57	41	59	60	61	58	42	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	3	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	3
89500	-333.588034623134376	-331.859429021137259	-1.728605601997089	0.000068126379617	0.000013287370786	0.195040025038221	0.741261213709507	0	0	1	1	3	3	7	5	4	6	9	7	8	5	7	9	8	10	7	10	10	10	12	10	12	12	11	12	13	12	15	12	12	13	11	11	14	15	14	16	14	15	16	15	14	15	17	17	16	15	17	16	18	17	17	18	18	18	18	19	20	21	22	22	22	23	23	0	0	1	1	3	1	5	5	6	14	17	9	7	6	9	14	12	13	14	12	16	19	18	19	24	24	17	22	27	20	23	24	19	25	17	0	11	25	30	46	25	45	31	23	30	25	31	32	37	27	34	27	42	38	37	0	52	51	31	56	57	40	49	60	61	58	61	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	4	1	1	1	1	1	1	2	1	1	2	3	2	1	3	2
90000	-371.414261891324657	-369.869650662752008	-1.544611228572671	0.000074008562169	0.000019763730630	0.267046542323490	0.653663462106273	1	0	2	3	4	4	7	6	6	5	10	5	9	7	8	9	8	9	10	10	11	9	12	10	12	12	12	13	12	13	14	13	12	13	13	12	15	15	15	16	15	18	15	16	14	16	17	18	15	16	17	16	17	18	18	15	18	16	19	19	20	21	22	21	20	23	25	0	0	1	1	3	3	6	5	5	6	17	3	9	10	9	14	6	9	22	17	16	10	15	12	24	10	20	19	13	17	9	19	19	25	13	0	20	34	23	34	19	37	27	43	11	34	23	37	30	39	34	27	20	46	43	0	52	25	45	56	53	58	59	60	53	62	65	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	3	2	3	1	1	1	2	3	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	2	2	1	1	2	3	3	1	2	1	1	2	3	2	2	3	1	2	2	2	2
90500	-370.957693082620267	-368.978682594420661	-1.979010488199583	0.000082900454198	0.000011766373461	0.141933763514454	0.627740497353173	-1	1	2	3	5	4	6	6	6	5	9	6	7	6	8	9	8	9	9	9	9	8	11	10	12	13	12	11	12	11	14	13	11	13	12	13	13	15	12	16	16	16	16	15	13	15	17	17	17	16	17	16	18	18	18	17	18	18	17	19	20	20	20	22	21	23	24	0	0	1	3	3	3	5	5	6	6	12	6	6	10	6	10	13	13	14	17	13	10	6	10	22	22	11	22	13	15	9	19	22	25	17	0	17	34	17	25	31	39	45	23	27	24	42	38	35	9	38	31	52	51	47	0	52	25	45	56	57	58	59	60	57	62	61	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	3	3	2	2	2	2	2	2	1	4	2	1	1	2	1	2	2	2	2	1	2	1	2	1	3	1	1	2	4	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2
