step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
39000	-202.034408974776085	-200.572326890257216	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.788650339201387	-1	3	4	6	6	4	4	7	7	7	7	8	11	11	15	12	11	15	13	13	15	13	13	15	14	15	17	15	13	15	17	17	17	16	17	17	17	19	17	18	18	18	19	18	19	19	18	20	19	21	20	21	22	24	22	25	25	31	35	36	39	41	46	45	47	49	0	1	2	6	6	2	2	2	4	4	5	4	12	9	20	9	9	22	14	16	25	17	5	20	29	19	29	14	17	22	24	26	18	30	15	28	18	40	24	39	34	37	31	37	41	39	30	44	35	38	35	48	51	45	41	54	52	54	58	59	60	61	64	62	63	65	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	3	2	1	1	1	1	2	1	1
39500	-227.870427804454891	-226.408345719936023	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.715855857205779	-2	3	6	7	6	6	5	5	8	8	9	8	10	12	13	11	12	14	13	12	14	11	12	14	14	15	17	15	15	15	17	17	17	15	17	18	17	18	17	16	19	21	19	17	19	20	19	21	22	20	20	22	21	23	23	26	27	31	34	36	39	40	46	45	47	49	0	1	7	8	8	8	2	2	8	5	12	6	4	3	13	12	13	14	16	11	23	2	11	15	9	19	17	15	18	14	21	15	34	25	29	39	18	19	29	21	26	41	29	34	33	38	32	36	42	41	33	46	24	53	49	34	54	56	58	58	60	61	64	62	64	63	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	5	1	3	2	2	1	1	1	2	1	2
40000	-221.446635031399467	-219.984552946880598	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.738679887212152	-4	3	6	7	5	5	6	7	8	9	8	9	11	12	14	13	12	14	13	13	14	14	15	15	14	16	15	15	12	16	18	17	17	16	17	18	18	18	17	18	18	21	17	19	17	20	19	20	19	20	21	22	21	23	23	25	25	31	34	36	38	41	46	45	47	48	0	1	6	5	2	2	6	5	3	8	7	3	8	13	14	29	13	19	17	17	16	14	21	29	17	18	15	29	13	29	30	23	15	19	23	32	25	28	13	43	33	12	21	21	19	36	41	45	34	31	31	21	41	46	42	21	55	51	58	59	60	61	64	62	64	65	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	3	1	1	6	1	2	2	1	1	1	1	1	1	4	1	1	1	4	1	3	1	1	1	1	1	1	1	1
40500	-220.454594188309073	-218.992512103790204	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.698605750364759	0	3	6	7	5	6	7	7	6	8	9	9	10	13	14	12	11	15	13	12	14	12	14	14	14	14	16	13	13	14	16	16	18	16	16	16	17	18	18	18	19	20	20	19	19	19	18	21	21	20	20	22	23	23	23	24	26	32	34	36	37	41	45	46	47	48	0	1	5	5	2	5	3	3	5	5	8	6	4	16	22	11	4	17	10	13	29	11	17	28	10	17	26	22	16	29	18	21	32	16	3	19	24	32	34	32	29	38	33	47	34	33	32	37	51	47	40	40	49	26	52	51	51	57	58	59	60	59	62	62	63	64	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	1	1	1	1	1	1	1	1	2	4	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	4	1	2	2	3	1	1	1	3	2	2	1	1
41000	-220.236298578856861	-218.774216494337992	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884768406565052	-1	3	4	7	5	5	7	7	9	8	7	9	11	10	15	12	12	14	13	12	14	13	14	14	14	13	15	14	14	15	16	16	18	17	17	16	17	17	17	18	17	20	18	16	20	21	19	21	22	19	20	22	23	23	24	22	26	31	34	36	38	40	46	44	46	48	0	1	2	6	3	3	3	5	7	6	6	4	12	12	17	13	11	14	16	9	11	12	17	12	19	17	22	17	16	28	28	25	39	28	30	24	30	29	30	36	18	50	35	30	44	34	37	35	41	37	15	42	56	50	42	42	55	57	58	59	60	60	62	62	64	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1
41500	-220.036960058992122	-218.574877974473253	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.685855532659783	0	3	3	6	5	5	5	7	7	7	9	9	10	11	14	11	12	14	12	11	14	13	15	15	12	15	16	15	13	13	17	17	16	16	17	17	18	19	16	17	17	19	19	17	20	20	17	19	22	20	20	22	21	24	23	25	26	32	35	37	40	41	47	46	47	48	0	1	1	5	3	2	3	7	5	7	9	5	11	12	30	6	8	10	13	5	25	14	15	25	14	15	18	30	19	20	24	34	21	21	21	24	27	21	21	39	15	32	32	22	36	32	20	25	51	39	42	51	38	51	38	55	53	57	58	59	60	61	62	62	64	64	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	4	1	1	1	1	1	2	2	1	2	3	1	1	1	1	3	2	1	1
42000	-217.083460979610408	-215.621378895091539	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.805774537014132	-2	3	5	7	4	6	7	6	7	8	9	9	12	12	14	13	12	15	13	12	14	13	11	15	14	16	17	15	15	15	18	17	17	17	16	17	18	19	15	18	17	20	19	17	19	20	20	20	22	18	20	23	22	23	23	24	27	32	35	37	38	40	46	45	46	48	0	1	2	3	2	5	5	5	5	6	7	7	9	11	17	13	12	19	11	9	17	14	12	17	16	28	18	22	25	17	32	18	30	29	21	35	36	26	22	35	26	50	27	19	39	40	40	29	36	29	32	38	47	46	47	55	43	57	58	59	59	61	62	62	64	65	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	3	2	1	1
42500	-180.227758827670783	-178.765676743151914	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.816565869781489	0	3	5	6	6	5	7	7	9	9	8	8	11	12	15	12	12	14	13	13	14	13	13	14	12	14	16	15	13	15	17	16	17	17	16	18	18	19	17	18	18	20	20	18	19	20	20	20	22	20	20	22	21	23	23	25	27	32	34	36	38	40	46	45	47	49	0	1	2	2	2	2	3	6	3	4	7	6	10	8	19	11	9	25	17	17	29	9	13	29	10	25	18	23	14	26	27	24	21	28	26	30	31	28	28	27	32	40	40	35	39	45	36	37	47	34	44	43	24	45	52	48	56	57	58	59	60	59	64	61	64	65	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	2	1	3	1	1
43000	-206.401428270513549	-204.939346185994680	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.763781160527773	-1	2	4	6	4	5	6	7	8	8	8	10	11	10	12	9	13	14	13	14	14	14	15	14	13	13	16	14	15	15	18	17	18	16	16	17	16	18	17	17	18	20	20	19	17	20	20	21	21	20	20	22	22	22	23	22	25	32	35	36	39	41	46	44	48	49	0	1	2	5	2	3	3	6	7	6	7	16	10	11	14	9	13	11	12	25	19	15	24	14	15	15	25	17	13	21	35	18	30	24	28	24	24	27	30	17	35	36	31	36	37	36	38	29	45	33	37	27	46	38	47	43	53	57	58	59	60	61	64	62	63	63	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	3	1	2	1	1	1	3	1	1	2	1	1	1	1	1
43500	-224.279296511126972	-222.817214426608103	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.709484958814371	0	4	4	6	5	5	6	6	9	9	8	7	11	11	14	13	12	14	12	14	14	12	14	12	15	15	16	14	14	15	17	16	17	16	16	17	17	19	18	18	19	20	20	16	20	20	20	18	21	18	20	22	22	22	23	25	26	32	33	36	39	41	46	45	48	48	0	1	1	3	3	3	6	3	4	7	6	7	9	7	19	24	14	17	14	16	7	11	24	12	22	28	14	24	13	16	24	29	23	29	23	26	28	36	37	30	36	34	28	20	39	48	48	21	51	35	30	39	46	50	41	52	53	57	58	59	59	61	62	62	63	64	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	1	2	1	2	1	1	2
44000	-217.094509351555701	-215.632427267036832	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.639882454803195	0	3	5	7	5	6	6	7	8	9	9	10	12	12	14	9	12	15	12	13	14	11	14	14	14	16	17	14	15	16	16	16	17	17	17	18	18	18	17	19	17	19	19	18	19	20	19	20	21	21	19	22	21	24	23	26	26	32	34	36	39	41	45	45	48	49	0	1	2	2	2	3	5	3	6	7	4	10	12	22	13	4	16	14	11	14	19	16	22	14	17	23	32	17	15	23	15	21	31	30	25	25	39	32	18	41	31	38	35	26	34	29	32	36	34	51	39	25	27	55	49	37	49	50	58	59	60	61	62	61	63	64	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	4	1	1	1	3	2	4	1	1	1	1	1	3	1	3
44500	-218.038516132309525	-216.576434047790656	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.728319553995372	0	3	5	7	5	5	6	7	9	8	9	8	11	9	14	12	12	15	14	14	14	12	14	13	14	15	16	14	15	15	15	16	17	15	16	17	17	19	17	18	17	20	19	18	19	21	19	20	21	20	18	23	23	23	22	25	27	33	34	36	38	41	46	45	48	49	0	1	2	5	2	2	6	6	8	6	4	6	14	10	13	11	4	24	17	17	24	7	16	16	22	24	24	17	19	25	28	23	29	19	21	31	32	35	30	24	23	18	26	13	41	42	27	40	45	47	29	50	51	46	43	55	56	49	58	59	60	61	62	61	63	65	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	5	1	1	1	1	2	4	1	1
45000	-196.307405827455455	-194.845323742936586	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.901300155319400	0	2	6	6	4	4	6	3	9	9	8	9	11	12	12	12	10	15	14	11	15	13	13	14	14	15	17	14	15	16	17	16	17	17	17	17	17	19	17	18	18	20	19	18	19	20	19	20	21	21	21	21	20	23	24	25	26	32	34	37	39	41	47	45	47	48	0	1	1	5	8	2	5	1	6	4	7	3	10	13	10	13	3	24	16	10	12	17	15	14	16	24	18	15	23	26	21	29	18	19	32	24	26	34	29	26	29	31	34	19	40	27	39	43	42	48	43	35	31	33	54	51	56	55	58	59	60	61	64	62	64	65	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1
45500	-217.856123944655081	-216.394041860136213	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.592003596533815	0	3	4	5	6	5	6	5	8	9	7	9	11	12	14	11	13	15	13	14	14	13	13	13	13	16	17	14	15	15	15	17	17	16	17	17	16	20	15	18	18	20	19	17	20	20	19	20	21	20	21	22	21	24	24	26	26	33	35	37	39	40	45	43	47	48	0	1	1	2	4	2	6	2	7	3	8	3	10	13	14	7	13	17	9	14	14	13	14	10	16	20	30	25	24	15	20	26	39	21	31	39	20	35	28	32	44	18	27	14	33	40	37	26	33	27	34	48	33	49	42	52	52	57	58	59	60	61	64	60	63	65	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	3	1	3	2	2	2	2	2	1	1	1	1	1	3	1	1
46000	-212.485630473990199	-211.023548389471330	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.749481954302435	-1	3	3	5	5	6	5	6	7	9	9	9	10	13	14	12	12	14	13	13	14	14	14	15	14	16	17	15	15	16	16	16	17	15	16	17	18	18	17	18	16	20	18	18	19	17	19	20	20	21	20	22	20	23	24	25	25	32	34	35	39	40	46	45	48	49	0	1	1	3	2	2	2	5	5	8	5	5	8	13	16	10	12	13	16	16	17	19	20	23	19	14	15	23	16	28	18	20	22	16	18	29	26	28	18	15	21	39	32	33	33	35	36	47	40	49	45	44	43	51	50	54	54	56	58	58	60	61	64	62	63	65	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1
46500	-204.010626529250800	-202.548544444731931	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.831239483462410	-1	3	4	5	6	5	7	6	7	8	7	10	11	12	15	11	12	14	14	13	14	12	15	15	14	15	16	14	14	16	17	16	17	15	17	18	17	18	17	18	19	20	20	17	20	20	19	20	21	21	21	22	20	22	23	25	27	32	35	34	39	40	47	46	47	48	0	1	2	2	4	2	3	3	4	9	6	11	9	12	25	5	12	13	17	13	22	8	19	14	14	18	26	14	12	15	26	25	24	14	30	44	19	33	15	32	24	36	47	25	32	39	25	39	46	38	46	43	38	46	49	52	56	56	60	58	59	61	64	60	64	64	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	4	1	1
47000	-213.285485122566172	-211.823403038047303	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.818459911108192	0	3	5	7	4	5	6	7	8	9	8	10	12	13	14	12	11	15	13	12	15	11	14	15	14	14	15	15	13	15	18	17	17	16	16	16	17	19	18	19	16	19	20	18	20	20	20	20	21	19	19	22	21	23	24	23	27	31	34	36	39	41	47	44	47	46	0	1	2	3	2	1	5	3	5	4	3	10	17	10	17	12	10	16	16	10	15	8	13	19	20	14	19	20	16	17	32	27	34	15	28	27	36	33	27	15	28	44	23	33	33	40	32	40	40	33	37	53	43	48	54	49	56	57	58	59	59	61	66	62	66	64	1	2	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1
47500	-195.672452727152205	-194.210370642633336	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.942995584146149	-1	3	5	6	4	5	7	7	9	7	9	10	10	12	14	13	12	15	12	13	14	13	15	15	14	15	16	13	12	15	16	16	17	13	15	16	17	19	17	18	17	21	19	18	20	19	18	18	20	19	20	22	21	23	22	26	25	32	35	37	39	41	47	44	48	46	0	1	2	3	2	5	6	6	5	5	10	10	7	8	12	13	13	16	13	17	17	13	22	28	29	21	25	19	13	28	28	25	31	13	16	25	36	40	31	36	24	50	39	33	47	33	26	27	48	41	32	45	38	42	53	54	42	56	58	59	60	61	66	62	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1
48000	-195.734577184003626	-194.272495099484757	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.790909972897375	0	3	5	6	6	5	6	7	8	9	8	8	11	11	13	12	13	14	13	12	14	13	14	13	14	15	16	14	15	15	17	17	16	15	16	16	18	19	17	18	18	21	20	18	20	20	18	20	21	21	20	23	21	22	23	24	24	32	33	37	39	41	47	45	47	46	0	1	2	6	6	2	3	7	4	12	5	8	3	10	20	11	16	15	16	14	24	14	20	16	13	15	25	19	16	18	30	26	15	23	34	18	29	32	28	15	30	31	36	33	40	47	36	40	46	40	32	49	47	42	54	51	54	56	58	59	60	61	66	62	66	64	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1
48500	-226.567907609357661	-225.105825524838792	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.584638968341539	-1	3	6	5	5	4	7	6	9	8	7	10	12	12	14	11	12	14	14	13	14	13	14	14	13	14	16	14	14	14	17	17	16	17	15	16	16	17	16	18	18	20	19	18	20	20	20	18	21	21	19	22	22	23	23	25	27	32	33	35	38	40	46	45	47	49	0	1	6	2	2	1	6	6	3	7	2	9	8	16	25	4	12	25	20	12	20	12	13	22	16	20	28	11	12	25	25	23	14	18	23	24	22	37	19	38	34	44	37	27	40	36	38	27	43	47	38	45	49	52	50	53	47	55	58	59	58	61	64	61	63	63	1	3	1	2	1	2	1	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	4	1	2	2	1	1	3	1	1
49000	-193.377378350634615	-191.915296266115746	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.874171248743144	-1	3	5	6	5	6	6	6	8	8	9	10	11	12	15	13	12	12	11	14	14	14	14	15	14	15	16	13	14	16	17	17	17	16	16	17	18	20	17	18	19	21	19	19	19	21	19	21	21	21	20	22	22	21	23	24	27	32	34	36	38	40	47	45	48	48	0	1	2	5	2	5	2	3	6	5	4	10	7	12	17	11	11	6	8	17	14	19	17	23	18	28	17	19	13	23	25	26	15	25	22	30	33	45	24	32	40	47	35	39	25	38	36	44	44	41	35	49	45	31	48	49	49	57	58	59	60	61	64	62	64	63	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1
49500	-171.419346212382635	-169.957264127863766	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.958567165700774	-1	1	5	6	4	3	7	5	7	9	8	9	11	12	14	13	13	14	13	14	14	14	12	15	15	16	16	11	14	15	17	16	18	16	17	18	16	19	18	18	18	19	19	17	20	20	18	21	20	21	21	22	23	22	23	25	26	32	34	36	39	40	47	45	48	49	0	1	6	8	6	2	3	6	4	8	3	9	12	12	14	28	28	13	23	14	28	23	28	19	22	20	18	9	23	29	24	15	37	21	30	24	15	36	26	30	32	31	44	37	33	39	26	39	43	38	36	48	51	49	48	53	56	57	58	59	60	61	64	62	63	63	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1
50000	-181.091740816587077	-179.629658732068208	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.868104535335302	0	4	6	6	6	3	7	6	8	8	8	9	11	12	15	12	11	13	12	13	14	13	13	14	14	15	16	15	14	15	17	16	17	16	16	18	17	18	18	18	18	20	19	18	20	20	19	19	21	21	20	21	22	23	23	25	27	32	34	36	39	41	46	45	47	47	0	1	6	2	2	1	8	6	5	5	4	5	7	11	18	13	12	16	17	16	16	14	13	12	23	22	25	20	19	20	29	24	28	24	30	31	29	28	28	37	34	36	40	34	28	47	33	33	42	51	43	45	38	51	50	55	50	57	58	59	60	61	64	62	64	63	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1
50500	-189.142339959633659	-187.680257875114791	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866852273059211	-1	3	5	7	6	4	7	5	8	7	7	10	11	12	14	13	12	15	12	13	15	14	15	13	14	15	16	12	14	15	17	16	18	16	16	17	16	17	17	19	17	21	19	17	19	19	20	20	21	18	20	22	22	23	23	25	27	32	34	37	39	40	47	45	46	48	0	1	6	6	6	2	8	2	10	3	6	11	12	12	19	12	12	28	9	28	15	14	24	14	28	13	24	12	16	20	23	15	31	16	14	18	29	23	25	38	30	51	39	30	31	50	40	31	46	32	50	42	43	43	52	47	56	56	58	59	60	61	64	62	64	65	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	3	1	1
51000	-179.071145556782653	-177.609063472263784	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.968356317775158	0	3	5	6	6	5	6	5	8	8	8	9	11	12	15	13	12	14	13	13	13	13	15	15	14	16	16	14	13	15	17	16	17	16	16	17	17	19	17	18	19	18	20	17	19	19	20	19	20	18	21	22	22	21	23	23	26	32	34	36	39	41	46	44	47	49	0	1	2	3	3	2	8	2	5	5	7	11	12	12	18	13	13	17	14	12	13	11	29	16	17	25	16	29	13	13	23	15	35	18	18	27	26	36	29	39	34	31	50	25	40	33	42	31	32	26	38	50	46	23	51	53	55	57	58	59	60	61	64	61	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
51500	-195.750041661785247	-194.287959577266378	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.849168029745680	0	3	6	6	5	5	6	7	7	8	8	9	11	11	14	12	12	14	14	12	14	13	15	14	14	15	15	15	14	15	17	17	15	14	16	18	17	19	16	18	18	20	19	19	19	21	20	20	20	21	21	21	22	22	22	24	26	32	34	36	38	40	46	44	47	48	0	1	2	1	1	2	5	7	3	5	9	8	3	3	22	9	13	20	13	10	20	12	34	17	16	19	25	15	20	17	30	35	25	22	15	32	25	30	23	22	32	45	31	31	39	38	31	31	41	43	36	31	47	51	47	53	54	57	58	59	60	61	64	62	63	63	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1
52000	-191.693617475134744	-190.231535390615875	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.849979990927585	0	3	5	7	4	6	5	6	8	9	9	10	11	12	12	12	12	13	11	13	14	14	14	15	15	15	16	14	15	16	17	17	18	16	17	17	18	19	17	16	17	20	19	19	19	20	19	21	22	18	21	22	21	22	23	24	26	31	34	36	38	39	46	44	48	47	0	1	2	7	2	7	2	7	6	6	8	9	11	12	11	13	12	13	11	17	14	13	20	18	14	14	20	17	14	23	27	22	34	28	24	21	29	37	18	21	30	26	31	31	33	50	35	38	38	34	38	51	46	36	50	49	56	57	58	59	60	61	64	61	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	4	2	1	1	2	1	1	1	1	1	2	1	1
