step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81000	-158.447568876894792	-157.008917684799457	-1.438651192095323	0.000090928903430	0.000031640574536	0.347970483998142	0.712667670771176	0	2	1	2	7	7	5	7	8	10	9	11	10	13	13	12	12	15	15	15	17	16	18	18	18	20	20	19	22	24	0	1	1	1	7	4	2	7	5	8	5	5	11	11	13	13	13	16	17	17	18	15	19	20	22	28	25	24	26	28	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3
81500	-151.300637913860299	-149.925009257734644	-1.375628656125657	0.000086051986985	0.000039544174631	0.459538193327914	0.882212453866016	0	2	2	3	7	6	5	7	7	10	9	12	10	12	14	12	12	15	15	14	17	16	17	18	19	20	20	21	21	22	0	1	1	1	7	3	2	7	7	9	5	10	11	13	16	13	13	16	20	17	16	16	19	20	21	24	25	26	26	28	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1
82000	-176.567099872774151	-175.205964656429359	-1.361135216344779	0.000076594778914	0.000045006500784	0.587592280069922	0.688163127080104	-1	1	1	0	6	5	6	8	7	10	9	12	11	13	11	13	14	15	15	14	17	16	16	18	18	19	20	21	21	23	0	1	4	1	3	4	2	5	5	8	9	7	11	11	11	13	16	20	13	13	18	18	20	23	22	24	25	26	26	28	1	1	1	1	3	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2
82500	-170.191541058842859	-168.692340229159470	-1.499200829683390	0.000087212261370	0.000095910742430	1.099739198636370	0.758105819475047	0	2	2	3	6	6	5	7	7	10	8	12	10	12	13	12	12	15	14	15	16	16	16	18	18	20	19	21	22	24	0	1	1	1	7	7	4	5	7	4	7	7	11	11	10	13	13	16	17	19	12	16	18	22	18	20	25	26	26	28	1	1	1	1	1	1	1	1	1	3	1	3	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2
83000	-148.624487126349607	-147.166566961102376	-1.457920165247238	0.000061249966272	0.000020118614793	0.328467361171444	0.731748201709930	0	2	2	3	6	6	4	7	6	11	9	13	10	11	12	12	13	15	14	15	16	16	17	18	18	20	19	20	23	24	0	1	1	1	7	4	2	9	7	8	9	14	11	11	13	13	13	13	17	17	18	16	19	20	22	24	25	24	26	28	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	2
83500	-159.709005498485567	-158.318500751125782	-1.390504747359778	0.000064579248680	0.000049894178472	0.772603885795846	0.696115316890703	-1	2	1	1	5	5	4	6	7	8	9	11	10	12	13	12	14	16	14	15	17	14	18	18	18	21	20	20	22	22	0	1	1	1	7	2	2	7	5	8	9	9	11	11	13	13	13	16	16	19	18	16	17	20	22	20	25	24	26	28	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2
84000	-190.414348695968698	-189.053421371301312	-1.360927324667396	0.000105577774452	0.000061203214023	0.579697898931257	0.559533455506118	0	1	1	3	5	7	5	8	7	10	8	13	10	12	14	12	12	15	14	15	18	16	15	18	20	20	18	21	22	24	0	1	1	1	2	1	2	7	4	8	5	6	11	11	12	13	13	13	17	19	15	14	13	20	27	20	12	26	26	26	1	1	1	1	2	4	2	1	2	2	1	3	1	1	1	2	1	2	1	1	2	2	3	1	1	2	3	1	1	2
84500	-178.712520506223285	-177.270139070436898	-1.442381435786389	0.000097540606971	0.000033547094861	0.343929527428195	0.750335165847682	0	1	2	2	3	6	5	8	7	10	8	11	11	12	12	11	13	16	14	14	17	17	18	19	19	20	19	20	21	24	0	1	1	1	2	3	5	7	5	8	7	11	11	9	16	11	13	13	17	14	18	17	19	19	22	19	22	24	26	28	1	1	1	1	1	3	1	2	2	1	2	1	2	3	1	1	2	2	1	1	1	2	2	2	1	3	1	1	1	3
85000	-156.873771520391244	-155.374243208759736	-1.499528311631496	0.000090684571392	0.000026750053864	0.294979106736307	0.837862463166240	-1	1	0	3	6	7	5	7	8	11	9	13	10	11	14	13	12	15	14	15	16	16	17	19	18	20	20	21	21	23	0	1	1	1	7	4	4	7	5	8	7	14	9	11	13	13	11	13	17	19	16	16	19	20	22	24	25	26	26	28	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1
85500	-149.732032937505011	-148.268889202373657	-1.463143735131352	0.000119609315335	0.000038717410656	0.323698957290308	0.818857107539773	0	2	2	3	6	6	5	7	7	9	8	13	10	13	13	12	12	14	14	14	17	16	17	19	18	20	19	20	21	24	0	1	1	1	7	4	2	7	7	8	7	10	11	13	16	13	13	16	15	17	18	18	19	23	22	24	25	23	26	28	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2
86000	-162.536449311013598	-161.174072179033374	-1.362377131980212	0.000057831165853	0.000035322268819	0.610782582332876	0.822071387484044	0	2	1	1	6	7	6	8	7	9	9	12	10	12	14	12	13	15	14	15	16	16	18	16	17	19	19	21	22	24	0	1	1	1	2	4	2	5	7	8	9	9	5	11	16	13	13	16	17	17	17	13	19	20	22	23	25	26	26	28	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2
86500	-183.024602192708727	-181.647880434572016	-1.376721758136710	0.000137216290319	0.000062566119353	0.455967139232776	0.660045698223617	0	2	2	2	6	6	5	8	8	10	10	12	10	12	14	12	13	14	12	15	17	16	17	17	19	21	19	21	22	23	0	1	1	1	7	4	2	7	7	5	5	11	5	9	11	13	16	13	11	19	18	18	15	20	22	21	16	23	28	29	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	5	2	1	1
87000	-179.300193839927260	-177.931088108514558	-1.369105731412699	0.000055449150336	0.000026901203745	0.485150873955474	0.730804158854608	0	2	1	3	6	5	5	7	7	11	8	12	10	12	13	12	13	15	14	15	17	15	18	18	17	19	19	20	23	23	0	1	1	2	7	4	2	7	5	8	9	9	7	11	11	13	7	16	16	17	18	15	19	20	17	24	25	24	24	28	1	2	1	1	1	1	2	1	1	2	1	2	3	2	2	1	3	2	1	1	1	1	2	3	2	1	1	1	3	1
87500	-181.818260182524426	-180.445574795392588	-1.372685387131845	0.000085978102578	0.000059385762597	0.690707992114485	0.666702291439831	0	2	2	2	5	6	5	7	7	10	9	12	9	11	13	11	14	16	15	15	14	16	17	17	20	20	18	21	23	23	0	1	1	1	3	4	2	7	5	8	7	6	7	11	13	13	16	16	17	17	15	16	17	19	27	19	22	26	24	28	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1
88000	-189.987407721975814	-188.626052181030673	-1.361355540945132	0.000089748965658	0.000049110431269	0.547197741048558	0.676137215864666	0	2	1	1	6	6	5	7	6	11	9	12	11	11	14	13	12	16	15	15	17	16	18	18	18	20	19	21	22	24	0	1	1	1	2	7	2	7	2	5	5	13	5	11	17	11	7	16	16	16	17	16	19	20	18	24	13	26	26	26	1	1	1	1	2	1	2	1	2	3	2	1	2	1	1	3	5	2	1	1	2	1	1	2	1	1	4	1	1	2
88500	-156.459209241476202	-155.097981463087109	-1.361227778389085	0.000075342016105	0.000041445256823	0.550094873554963	0.648399885921956	0	2	1	2	6	5	6	8	8	10	9	12	11	11	13	12	14	14	13	14	17	16	17	17	18	19	19	20	21	23	0	1	1	1	2	4	2	5	7	8	7	7	11	11	16	13	19	16	13	19	18	16	20	20	22	24	25	24	26	28	1	1	1	1	2	2	2	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2
89000	-194.061720243460826	-192.698134910606711	-1.363585332854117	0.000088903594214	0.000055579242052	0.625163049298820	0.588543986238065	0	1	2	3	7	6	4	7	8	10	10	12	10	12	13	12	13	16	14	15	17	16	18	17	18	20	17	21	23	23	0	1	1	1	7	7	2	7	2	8	5	11	5	11	11	13	11	16	13	13	18	16	19	17	22	23	11	24	26	28	1	1	1	2	2	1	3	2	3	2	2	1	2	1	1	1	2	2	1	3	1	2	2	2	1	1	3	2	2	2
89500	-155.646680639041563	-154.283400776486189	-1.363279862555366	0.000074685880811	0.000038990996063	0.522066495561245	0.714997183586829	0	2	2	3	6	5	5	7	8	10	8	12	10	12	14	13	12	14	13	15	17	16	17	19	18	20	19	20	22	23	0	1	1	1	7	4	4	7	7	8	7	10	11	11	16	13	13	13	17	19	16	18	16	19	22	20	25	24	26	28	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	3	2	2	1	1	1	2
90000	-167.236618790465911	-165.871716347593093	-1.364902442872810	0.000086576582411	0.000044068576065	0.509012654895210	0.680931497984176	0	2	1	2	7	6	5	8	6	10	8	13	9	12	13	11	13	14	14	15	16	16	18	18	18	20	20	21	22	24	0	1	1	1	9	4	2	7	7	7	9	9	11	11	16	13	13	14	16	17	14	16	17	20	22	24	25	26	26	28	1	1	1	1	1	2	2	1	1	3	1	2	1	3	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	2
90500	-178.920017780542850	-177.549480259700204	-1.370537520842644	0.000078894867862	0.000037768013656	0.478713187308840	0.657496125260438	-1	2	1	1	6	6	4	7	8	8	8	11	10	11	13	12	13	16	13	15	16	17	17	17	20	19	19	19	23	23	0	1	1	1	7	4	2	7	7	5	7	8	11	11	16	13	14	16	13	19	16	18	20	20	27	24	22	21	26	28	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	2	2	1	3	1	1	1	1	1	2	1	3	2
91000	-181.631674707426697	-180.260501042146473	-1.371173665280233	0.000109607139783	0.000074751780879	0.681997368296083	0.692897731196151	0	2	1	1	6	6	5	7	8	10	8	11	10	13	14	12	14	15	12	14	17	16	17	18	20	18	18	18	23	24	0	1	1	1	7	4	2	7	5	8	7	5	11	12	16	13	19	13	13	19	16	13	18	20	18	18	22	20	24	20	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	3	1	2	2	1	1	2	3	5
91500	-205.076854496968167	-203.688029669807293	-1.388824827160864	0.000087302067902	0.000066862602284	0.765876500877641	0.625514115797480	-1	2	1	2	5	7	4	8	7	11	10	13	10	12	13	12	14	13	13	14	16	16	17	19	20	19	18	20	22	24	0	1	1	1	7	5	4	5	4	8	9	11	5	11	16	11	19	16	16	9	18	18	20	20	18	23	22	20	26	23	1	1	1	2	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	4	2	1	3	1	4
92000	-172.169194851359435	-170.793680467855211	-1.375514383504238	0.000085240867450	0.000060170503331	0.705887975227741	0.680346696420998	0	1	1	2	4	5	5	7	8	11	10	12	9	13	14	13	12	16	14	13	17	16	16	19	19	18	20	20	22	24	0	1	1	1	2	4	2	7	2	8	9	10	9	11	14	17	13	16	17	17	16	15	16	26	21	19	25	26	26	26	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	3
92500	-158.474955180570106	-157.082489510646724	-1.392465669923393	0.000094883341894	0.000039477704898	0.416065708795540	0.694392976975838	-1	1	1	2	6	6	5	8	7	8	10	12	11	11	14	12	13	14	14	15	17	16	16	17	18	19	20	20	22	23	0	1	1	1	7	4	2	7	5	5	5	9	11	9	16	13	16	13	16	19	18	18	14	19	22	24	25	26	26	28	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2
93000	-181.872004539963058	-180.450383243770517	-1.421621296192549	0.000146133149649	0.000053848091903	0.368486493533653	0.638694983023334	0	2	1	2	6	6	5	8	7	10	9	12	10	11	13	12	12	15	14	15	16	16	16	18	18	18	19	20	22	24	0	3	1	1	7	1	2	7	5	8	9	11	5	9	14	5	13	12	13	13	16	16	19	23	22	20	25	20	26	24	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	3	1	1	1	3	1	2	1	1	1	2	1	3	2	2
93500	-169.146505718304923	-167.712812036857741	-1.433693681447179	0.000066143120671	0.000060733305147	0.918210458338214	0.691315661042613	-1	1	1	1	5	6	4	7	8	11	8	12	10	11	13	12	13	15	12	14	17	16	18	18	19	20	18	21	23	23	0	1	1	1	2	4	2	5	7	8	7	14	11	5	14	13	19	16	13	19	18	18	19	18	27	24	18	24	24	28	1	1	1	1	2	2	1	1	2	2	2	1	1	3	1	2	1	2	1	1	1	1	3	1	1	1	1	2	2	1
94000	-167.528099954753060	-166.147832461907001	-1.380267492846058	0.000078995026174	0.000035178631896	0.445327175645429	0.806909166972595	0	2	2	2	7	6	5	8	7	9	10	12	11	12	14	12	12	16	14	15	17	17	18	18	20	20	19	19	22	23	0	1	1	1	7	3	2	5	7	8	5	5	11	11	16	13	11	16	17	15	15	16	19	18	27	24	18	20	28	26	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	3	1	1	1	3	2	1	1	1	1	2	1	1
94500	-178.076677636278959	-176.715085486699877	-1.361592149579085	0.000072931022751	0.000043630225617	0.598239596416336	0.598382858746615	-1	1	1	2	6	6	6	8	7	10	10	12	10	12	13	12	12	15	15	14	18	16	17	18	20	20	19	20	22	24	0	1	1	1	4	1	2	5	2	8	9	4	7	11	13	13	13	16	13	17	18	16	18	20	13	19	18	24	26	28	1	1	1	2	2	3	3	1	2	1	1	4	3	1	1	1	1	2	3	1	2	2	1	2	4	3	3	1	1	2
95000	-202.888547631848013	-201.516178820472419	-1.372368811375588	0.000097325423368	0.000067049731180	0.688923087722016	0.433593045725436	0	1	2	2	3	5	5	6	7	10	9	11	10	11	13	13	12	15	14	11	17	17	16	18	19	20	19	19	23	23	0	1	1	1	2	1	5	5	5	7	5	11	9	11	11	11	20	17	20	13	15	16	20	23	16	24	9	20	26	19	1	1	1	1	1	3	1	2	3	3	3	1	2	1	2	3	1	1	2	1	2	2	3	1	3	1	7	4	2	5
95500	-167.765447024035211	-166.376573939926772	-1.388873084108446	0.000119820873442	0.000050778722971	0.423788623073881	0.902643921612261	0	2	2	2	6	6	5	8	8	11	9	13	11	12	13	13	13	15	15	15	17	16	16	18	19	19	18	21	22	23	0	1	1	1	2	4	2	7	5	7	9	13	8	13	13	13	13	16	13	17	18	19	13	20	27	24	22	26	26	28	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2
96000	-159.645085137960308	-158.176586788712370	-1.468498349247926	0.000115983005906	0.000036999132895	0.319004776656920	0.685202741476367	0	1	2	2	7	6	5	8	8	10	10	13	10	12	13	11	12	15	14	14	17	17	16	18	19	19	18	21	22	24	0	1	1	1	7	4	2	7	7	9	9	11	9	11	16	13	16	15	17	17	18	18	19	19	22	20	18	26	24	28	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2
96500	-191.334446904410299	-189.971691362467169	-1.362755541943141	0.000073708538617	0.000038864812214	0.527276933481442	0.599626740770112	-1	1	2	1	5	6	6	7	7	10	9	11	11	12	12	10	13	15	14	14	18	14	18	18	20	20	18	19	22	20	0	1	2	1	2	5	2	7	2	8	5	10	16	9	16	11	16	16	17	14	14	13	17	17	27	24	14	24	26	28	1	1	1	2	2	1	1	1	3	2	2	1	1	3	1	1	2	2	1	1	2	1	2	3	1	1	3	1	1	1
97000	-179.202971336427197	-177.709577707041376	-1.493393629385827	0.000161012856614	0.000048199946251	0.299354643254148	0.778399722599376	-1	2	1	2	6	6	4	7	8	10	9	11	11	11	13	12	14	16	14	15	15	16	18	17	19	19	19	21	22	23	0	1	1	1	7	3	2	7	7	9	9	9	5	11	16	14	16	16	16	13	16	17	19	18	22	24	18	23	26	28	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2
97500	-148.918128166433462	-147.353726505321077	-1.564401661112393	0.000073329606338	0.000018819079549	0.256636855004364	0.705326916618284	0	1	1	3	6	5	5	8	7	9	9	10	10	12	13	12	12	14	13	14	17	16	17	18	19	20	20	21	21	23	0	1	1	1	7	4	2	5	7	8	7	5	11	11	13	13	13	16	17	19	16	18	19	20	22	24	25	26	26	28	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1
98000	-166.187744853025805	-164.773682086600047	-1.414062766425756	0.000058417799528	0.000050047664955	0.856719447822875	0.721258309044292	0	2	2	2	7	5	4	8	6	10	9	12	10	12	12	12	13	14	15	14	17	16	18	18	19	21	20	21	23	24	0	1	1	1	7	4	2	9	7	8	5	11	9	5	13	13	13	17	20	15	16	18	20	20	22	19	25	24	26	28	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	2
98500	-154.174811243891213	-152.813969931920866	-1.360841311970338	0.000090029383509	0.000051022474097	0.566731350456496	0.698507436940704	0	1	1	1	5	7	5	7	7	9	9	13	11	11	13	13	13	15	14	15	18	16	16	18	18	20	19	21	22	23	0	1	1	1	2	7	2	7	7	8	8	14	11	11	11	13	13	16	17	19	22	13	19	22	16	24	25	26	26	28	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2
99000	-177.055678569341495	-175.677436457809904	-1.378242111531603	0.000077842822468	0.000035125945393	0.451241929306591	0.637155346553852	0	2	2	2	6	3	5	8	8	11	9	11	11	12	13	13	11	15	12	15	16	15	17	18	18	19	20	20	22	24	0	1	1	1	7	4	3	5	7	8	5	9	11	11	13	13	7	16	17	17	13	16	19	23	18	23	25	26	24	28	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	2	2
99500	-182.754590687199197	-181.392128922745968	-1.362461764453242	0.000098631365174	0.000060355544810	0.611930542622538	0.626878610814084	0	1	1	2	7	4	5	6	8	10	9	13	11	12	13	12	13	15	14	15	17	17	18	18	18	20	19	20	22	23	0	1	1	3	8	4	2	7	2	9	5	13	11	7	11	9	14	17	17	17	16	18	20	20	18	23	25	20	19	28	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2	1	1	2	3	2
100000	-191.091239767891210	-189.705918736487234	-1.385321031403971	0.000116330103045	0.000050264295473	0.432083305674513	0.541116373825260	0	2	2	2	5	6	6	7	8	10	9	9	10	10	12	12	13	15	15	14	18	16	18	17	19	20	18	20	23	24	0	1	1	1	2	4	5	7	7	8	9	7	11	12	13	13	13	13	11	13	13	13	20	17	19	19	22	17	26	24	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	3	2	2	1	2	1	4	2	2
