step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
45500	-246.381405616259940	-253.236893567219312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644243824166777	-1	1	2	2	2	6	5	5	6	3	6	6	6	7	10	8	7	7	9	8	8	8	7	9	8	8	8	8	8	9	9	8	9	9	12	11	12	13	11	13	13	14	14	15	15	15	17	16	17	17	20	16	16	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	9	9	11	12	12	28	13	14	18	12	23	17	17	13	7	14	32	28	18	18	26	39	31	26	39	34	36	39	37	31	37	42	42	52	44	45	46	54	45	42	50	50	55	55	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	2	3	2	2	2	2	1	4	2	1	1	1	1	2	2	1	1	1	1	2	2	2
46000	-222.629726116327049	-229.485214067286421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767608038568646	-1	1	0	2	3	5	5	6	6	6	6	6	7	7	9	7	7	8	9	8	8	8	8	9	8	8	9	7	10	10	10	10	10	9	11	12	12	12	13	13	13	14	14	16	15	15	15	16	16	17	18	17	17	18	19	20	20	0	3	1	2	2	0	0	1	0	0	0	7	7	11	21	9	12	17	28	13	11	12	17	17	17	17	13	7	6	23	24	24	22	18	33	31	35	35	35	31	38	41	36	42	42	42	42	45	45	44	44	47	49	39	54	54	55	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	3	1	1	1
46500	-240.323688210345466	-247.179176161304838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645626447461758	0	1	2	2	3	6	4	6	5	5	5	6	6	7	10	7	7	8	9	8	6	8	7	9	8	8	9	10	9	8	10	10	10	11	10	12	12	12	13	13	12	13	14	16	15	15	16	17	16	17	20	17	17	18	19	21	18	0	1	1	2	3	0	0	4	0	0	0	7	7	9	16	6	12	23	7	13	9	12	12	18	12	17	13	27	11	12	24	17	22	23	24	31	35	35	41	31	35	41	31	39	42	42	45	44	42	44	52	47	49	50	54	55	50	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	2	2	1	2	2	2	1	2	2	1	2	3	2	1	1	1	2	1	1	1	1	1	1	2	1
47000	-224.694509883201079	-231.549997834160450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651634395276262	0	1	1	2	3	6	5	5	6	5	6	6	7	7	10	8	7	8	9	8	7	8	7	9	8	8	9	8	10	10	10	8	10	11	11	12	12	13	12	13	12	14	14	16	15	15	17	17	17	16	19	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	16	6	12	17	28	13	6	23	12	23	12	23	13	7	11	18	28	12	32	32	33	31	35	35	35	36	35	35	40	42	42	41	52	44	46	38	39	42	44	50	50	55	55	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	2	1	3	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	4	2	1	2	2	1	2
47500	-243.874976259336137	-250.730464210295509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692173196578422	0	1	2	2	3	6	5	5	6	3	6	6	7	7	9	8	7	7	9	7	8	8	8	7	8	7	8	10	10	10	10	9	10	10	11	12	12	13	13	13	13	14	13	16	15	15	14	17	17	17	17	17	17	18	19	21	19	0	1	1	2	3	0	0	4	0	0	0	7	12	6	14	14	12	12	13	7	11	24	24	12	12	12	13	13	21	17	22	22	24	22	17	31	33	37	35	31	37	37	31	46	42	41	39	44	41	46	38	47	42	50	50	50	54	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	3	2	2	1	2	3	1	2	2	1	1	2	1	1	3	1	4	2	2	1	2	3	1
48000	-237.825866809693110	-244.681354760652482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710030658424647	-2	1	2	2	3	6	5	3	4	6	6	6	7	7	9	8	7	8	8	8	8	7	8	9	8	8	9	10	10	10	10	9	10	11	11	12	12	13	13	13	12	14	14	15	15	13	16	17	15	17	19	17	17	18	19	19	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	16	14	12	12	13	13	6	12	12	12	17	12	13	13	14	32	24	17	23	12	33	31	35	37	30	31	35	46	31	42	46	37	45	45	46	42	50	47	45	50	50	50	50	1	3	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	1	2	1	1	3	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	3
48500	-263.631749132362643	-270.487237083322043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558607103577426	0	1	2	2	3	6	4	4	6	5	5	6	7	7	9	7	5	8	9	8	8	8	7	9	8	8	9	10	9	9	10	10	8	11	10	12	11	13	13	11	13	14	13	16	15	15	17	17	17	17	20	17	15	18	19	21	21	0	1	1	2	2	0	0	1	0	0	0	17	7	9	21	9	7	12	13	7	14	23	12	13	17	17	20	26	16	26	33	24	17	23	33	31	35	37	22	31	37	38	23	38	42	42	39	44	53	39	42	46	39	50	54	54	50	1	1	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	1	2	2	1	1	1	3	2	2	2	1	2	4	1	2	1	5	2	1	1	3	1	2	2	3	2	1	1	1	3	2
49000	-246.395080493481316	-253.250568444440688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747733983910877	0	1	2	2	3	6	4	4	6	6	5	6	7	7	10	8	5	6	9	7	8	8	8	6	8	8	9	9	10	9	10	10	9	10	12	12	11	13	12	12	13	14	14	16	15	15	16	17	17	17	20	17	17	18	19	21	20	0	1	2	2	3	0	0	3	0	0	0	17	7	9	10	9	7	17	13	7	6	18	24	17	18	13	20	13	16	26	26	12	17	23	37	31	30	35	37	30	35	41	40	45	42	42	45	44	42	46	44	47	46	50	54	55	55	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	3	2	2	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1
49500	-257.650946163135416	-264.506434114094816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508420766268802	0	1	1	2	2	6	4	4	5	6	6	6	7	7	10	8	5	8	9	8	7	8	7	7	8	8	9	10	10	9	10	9	10	9	11	12	11	13	13	13	13	14	14	16	15	15	16	17	17	16	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	17	7	11	11	6	7	17	18	7	11	17	12	12	24	17	13	26	16	23	26	17	24	24	18	31	33	37	35	31	23	37	36	41	42	39	46	44	44	38	42	47	50	46	46	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	3	1	2	1	1	1	3	2	2	2	2	1	2	3	1	2	2	1	2	2	2	5	2	2	2	1	2	1	1	1	2	4	1	1	3	3	1	2
50000	-221.348749591290016	-228.204237542249388	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811266683675331	0	1	1	2	2	6	4	6	5	6	6	6	7	7	10	8	5	7	9	8	8	8	8	9	8	8	9	9	9	10	10	7	10	11	12	12	12	11	13	13	13	14	14	16	13	15	15	17	17	16	18	17	16	18	17	21	21	0	1	1	2	2	0	0	4	0	0	0	17	7	11	11	11	7	12	20	13	11	32	18	26	32	12	13	20	11	23	24	12	23	30	38	31	38	33	38	31	35	45	36	46	35	45	42	44	53	39	52	47	39	55	50	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
50500	-233.519668281107471	-240.375156232066843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651616831344994	0	1	2	2	3	6	4	6	6	6	6	6	7	7	10	8	5	8	7	8	8	7	7	9	8	8	8	9	10	10	10	9	10	8	12	11	11	13	13	13	13	14	14	16	13	15	17	17	14	15	20	16	15	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	17	7	11	14	6	7	23	7	13	6	12	12	23	12	12	13	26	14	18	32	26	26	23	37	31	33	37	35	36	35	45	36	42	35	45	52	44	35	45	54	46	49	38	54	55	54	1	1	2	1	2	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2
51000	-239.367209596161388	-246.222697547120760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567243063663566	0	1	2	2	2	6	4	6	5	6	6	6	7	7	8	8	5	8	9	8	6	8	8	9	8	8	9	10	9	10	10	10	10	11	11	11	12	13	13	13	13	14	14	16	15	15	16	17	16	17	18	17	17	18	18	21	21	0	1	2	2	2	0	0	4	0	0	0	17	7	11	6	21	7	17	13	13	9	12	12	12	12	17	13	24	16	12	24	12	18	13	33	31	33	35	35	36	35	41	36	46	42	42	45	46	42	46	42	47	46	50	37	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	1	2	1	1	1	3	1	2	2	3	1	1	2	2	2	1	2	1	3	1	1	1	1	1	1	2	2	1	2	1	4	1	2
51500	-270.388505905912268	-277.243993856871668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658477434414181	-1	1	2	2	2	6	4	5	6	6	3	6	7	7	10	8	5	8	8	8	8	7	8	9	8	7	9	10	10	9	10	10	10	11	11	12	12	13	13	12	13	14	14	16	12	15	17	17	17	17	20	16	16	18	19	21	19	0	1	1	2	2	0	0	4	0	0	0	17	7	6	9	6	7	26	13	13	6	12	12	12	22	17	19	13	10	22	23	12	30	18	24	31	17	35	35	31	32	45	40	46	35	45	52	39	46	39	42	37	38	50	50	55	54	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	4	2	2	3	1	1	2	2	5	2	2	2	2	2	1	1	1	2	1	4	2	1	3	3	2	1	2	2	1
52000	-246.026655182992499	-252.882143133951871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687788534075894	0	1	1	2	3	6	4	6	6	6	6	6	7	7	9	8	5	8	9	8	8	8	8	9	7	7	8	10	10	10	10	9	10	11	12	12	11	13	12	13	13	14	13	16	13	15	15	16	17	17	20	17	17	18	19	21	19	0	1	1	2	2	0	0	4	0	0	0	17	7	11	16	14	7	26	7	26	6	12	12	23	12	17	13	20	9	18	22	12	18	23	30	34	30	39	37	31	33	30	34	42	39	45	42	46	46	35	46	47	35	50	54	55	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	3	1	2	2	2	2	2	1	1	1	1	2	2	3	1	2	1	2	1	1	1	3	2	2	2	1	1	1	1
52500	-234.863287405621861	-241.718775356581233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703519268962059	0	1	2	2	3	5	4	6	6	6	6	6	7	7	10	7	6	8	9	8	8	8	8	9	8	8	9	10	10	10	10	10	10	10	11	12	12	13	13	12	13	14	14	16	15	15	16	17	16	16	19	17	17	17	19	20	21	0	1	1	2	3	0	0	4	0	0	0	7	7	11	14	11	7	12	13	7	14	17	12	18	17	12	13	13	16	23	22	12	22	24	34	31	35	37	35	31	37	33	40	39	38	39	45	44	46	45	45	47	49	46	54	54	55	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	3	2	3	1	1	1	1	1	1	1	1	1	2	1	3	1
53000	-237.588927905948538	-244.444415856907909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599430192547754	-1	1	2	2	3	4	5	3	6	5	6	6	7	7	10	8	7	8	9	8	7	8	8	9	8	8	8	10	9	9	10	10	10	11	10	12	12	13	12	13	13	14	11	16	15	15	17	17	17	16	18	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	21	6	12	13	13	7	9	12	17	26	17	17	13	19	11	17	22	17	22	24	30	43	35	33	35	31	35	38	31	45	42	42	52	44	46	42	50	37	42	50	54	55	54	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	3	1	2	1	1	1	1	1	1	3	1	2	3	2	1	1	1	2	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3
53500	-245.212488958212845	-252.067976909172216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663143896737491	0	1	1	2	3	5	5	6	5	6	6	6	7	7	10	8	7	8	9	7	6	7	8	9	7	8	9	10	10	10	10	9	10	10	11	12	12	13	13	12	13	14	14	16	15	12	17	17	15	17	17	16	17	18	19	21	21	0	1	1	2	2	0	0	3	0	0	0	7	7	6	14	21	12	17	20	7	9	12	17	18	12	17	13	32	16	18	24	17	18	12	33	24	35	37	37	31	35	46	31	49	46	35	52	45	41	49	49	45	49	42	45	51	55	1	1	1	1	2	1	1	4	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	3	2	2	2
54000	-217.671022245989832	-224.526510196949204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782205521731595	0	1	2	2	2	6	5	6	6	6	6	6	6	7	10	8	7	7	9	8	7	8	8	7	8	8	9	10	10	9	10	10	10	11	11	12	12	13	13	13	13	14	14	16	15	15	17	17	17	17	20	16	17	18	19	21	21	0	1	2	2	2	0	0	3	0	0	0	7	7	11	6	14	12	12	20	13	11	24	12	12	24	24	13	30	11	24	30	17	30	12	33	31	35	37	37	31	34	41	31	42	42	42	52	44	45	45	54	42	45	41	54	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	3	1	3	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1
54500	-278.190932865692616	-285.046420816652017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564382309636306	0	1	2	2	2	6	4	6	6	6	6	6	6	7	10	8	5	8	9	8	8	8	7	7	8	8	9	8	10	10	9	10	10	11	10	11	12	13	13	13	13	14	14	14	15	13	17	16	16	17	20	15	17	17	19	21	21	0	1	1	2	2	0	0	3	0	0	0	7	17	9	16	9	7	17	28	23	11	24	17	17	24	12	12	13	14	18	23	18	26	17	12	31	34	37	35	31	35	46	36	46	38	35	52	44	37	45	42	35	35	45	50	55	54	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	3	1	2	2	2	2	2	3	2	2	1	1	1	3	2	1	2	1	1	2	2	2	2	2	2	2	5	1	2	1	3
55000	-258.753746090908123	-265.609234041867524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683812838682222	-1	1	2	2	3	6	4	6	4	6	5	6	7	7	7	8	5	8	9	6	8	8	7	8	8	8	9	10	10	10	10	10	10	9	12	11	12	12	11	13	13	13	13	16	14	15	16	17	16	17	20	17	17	18	19	21	21	0	1	2	1	2	0	0	3	0	0	0	17	20	9	11	14	7	17	13	7	11	17	12	23	12	12	13	19	21	22	26	18	18	12	39	18	39	39	33	28	35	38	36	38	42	42	45	46	46	44	46	47	49	50	54	55	54	1	1	1	3	2	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	4	1	2	2	1	1	1	3	1	1	1	1	2	1
55500	-261.977221381095944	-268.832709332055344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660231433950478	0	1	2	2	3	4	4	5	6	5	6	6	7	7	10	7	5	8	9	7	8	8	8	8	8	7	9	9	10	10	10	10	10	11	12	12	11	13	13	12	13	14	14	15	14	15	16	17	17	17	20	17	17	18	18	21	21	0	1	1	2	3	0	0	4	0	0	0	17	7	6	16	9	7	12	26	7	11	17	12	12	26	17	13	13	21	17	26	12	12	22	37	31	33	37	37	31	24	35	36	45	30	30	46	44	41	42	38	47	42	50	50	55	54	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2	2	2	5	1	2	2	1	1	2	1	1	1	2	3	2	1	1	3	4	1	2	1	3	4	1	2	1	1	2	2
56000	-256.802579318288167	-263.658067269247567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611064317079461	-1	1	2	2	3	6	4	6	5	6	6	6	7	7	9	8	5	7	8	8	8	8	8	8	8	7	9	10	10	9	10	10	10	10	9	12	12	13	13	13	13	14	14	16	15	15	17	16	16	16	20	17	17	18	18	21	19	0	1	1	2	3	0	0	4	0	0	0	17	7	9	9	9	7	17	13	13	11	26	12	17	12	12	18	19	21	18	30	30	35	23	23	31	35	35	33	30	35	39	36	37	42	42	45	42	39	45	45	44	49	50	50	55	54	1	2	3	1	1	1	1	3	1	1	1	1	3	2	1	2	1	2	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	1	1	2	2	3	1	4	2	1	2	4	1	1	2	2	2	1	4	1	1	2	1	3	1
56500	-261.752839578148325	-268.608327529107726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698356238704450	-1	0	2	2	3	6	4	6	6	5	5	6	7	7	8	8	5	8	9	8	8	7	8	9	8	7	9	10	10	10	10	10	10	9	12	11	11	13	13	13	13	14	14	16	15	15	17	17	17	17	18	15	17	18	19	20	20	0	1	1	2	4	0	0	4	0	0	0	17	7	11	14	11	7	26	13	13	9	17	12	18	22	12	13	24	9	18	34	22	18	12	32	31	18	30	37	36	37	30	31	41	35	38	52	44	45	41	46	41	38	50	54	55	45	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	3	2	2	2	1	2	2	2	2	2	2	2	1	3	2	2	1	2	1	3	1	2	1	1	1	2
57000	-255.267661369273497	-262.123149320232869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764048568014601	0	1	2	2	3	6	3	6	6	6	3	6	7	7	10	8	4	8	9	7	7	8	8	9	8	8	9	10	10	9	10	9	10	10	12	12	12	13	11	13	13	14	12	15	15	15	17	17	16	17	20	15	16	16	18	20	19	0	1	1	2	2	0	0	2	0	0	0	17	7	9	16	21	7	12	23	7	9	13	17	26	12	12	13	13	16	18	32	17	23	24	30	31	39	37	23	31	37	41	31	42	42	42	52	44	45	54	50	42	46	35	54	54	54	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2
57500	-257.700410402502314	-264.555898353461714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663340287394568	-1	1	2	2	3	6	4	5	6	6	5	6	7	7	10	8	7	8	9	8	8	8	7	7	8	8	9	9	10	9	9	9	8	11	11	12	12	13	13	13	13	14	14	16	15	15	17	17	17	16	18	15	17	18	19	21	21	0	1	2	1	1	0	0	4	0	0	0	7	7	6	9	6	7	23	24	7	9	24	12	7	17	23	20	17	21	18	26	23	17	23	32	31	35	35	35	31	35	41	36	46	38	42	52	44	45	45	42	39	42	49	54	55	55	1	2	1	3	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	4	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	2	1	2	1	2	1	4	2	2	1	1	2	2
58000	-226.820256254514049	-233.675744205473421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715077018554963	0	1	1	2	3	6	5	6	6	5	6	6	7	7	10	8	7	8	9	7	7	7	8	9	7	8	9	10	8	10	10	9	10	11	12	12	11	13	10	13	12	14	14	16	15	15	17	17	16	16	20	16	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	9	12	12	7	7	9	12	12	23	12	17	13	18	14	12	19	13	24	39	37	31	33	35	19	31	39	41	31	42	42	42	52	44	41	45	45	45	49	50	54	55	56	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	3	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1
58500	-255.042588195299658	-261.898076146259029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655143655049339	-1	0	1	2	3	6	5	6	5	6	6	6	7	7	9	8	7	8	9	7	8	8	8	9	8	8	8	10	10	9	10	9	9	11	11	12	12	11	13	13	13	14	14	16	14	15	17	17	14	15	17	17	17	18	19	20	19	0	1	1	2	2	0	0	4	0	0	0	7	7	9	6	14	12	12	13	7	6	12	17	12	17	12	13	24	15	18	24	17	26	23	24	31	35	23	35	31	37	38	31	41	41	45	39	44	39	45	42	44	49	50	51	54	50	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	3	1	2	1	1	1	1	1	2	1	3	2	2	1	2	2	3	1	2	2	2	1	1	3	1	1	1	3	1	3	1	1	2	4
59000	-250.148707704536861	-257.004195655496233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606060317554901	-1	1	2	2	2	5	5	3	6	6	5	6	6	6	10	8	7	8	9	8	8	8	7	8	8	8	7	9	10	10	10	10	10	11	11	12	12	13	13	12	13	14	14	16	15	14	17	17	16	17	20	16	17	18	19	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	11	9	6	12	17	13	13	11	17	12	12	17	12	13	13	21	19	22	18	24	30	30	31	35	35	33	31	35	41	36	45	42	38	49	39	41	52	52	41	42	39	54	55	50	1	2	1	1	1	1	1	2	1	1	1	1	1	1	4	2	1	1	3	2	3	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	3	1	1	2	1	3	1	2	4
59500	-237.694870473552839	-244.550358424512211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605589134311704	-1	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	6	8	8	7	9	8	8	9	10	9	9	10	7	10	11	11	12	12	13	13	13	13	13	14	15	15	15	17	17	17	17	18	17	16	18	19	20	20	0	1	1	2	2	0	0	2	0	0	0	7	7	11	29	14	12	17	13	7	6	32	12	17	23	12	13	19	14	18	19	12	18	18	30	31	35	37	37	31	37	35	31	42	38	38	53	46	44	45	50	45	42	52	54	55	44	1	2	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	2	2	1	1	1	5
60000	-252.025625973015423	-258.881113923974794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657418072322702	0	1	2	2	3	5	4	5	5	6	5	6	6	7	10	8	7	7	9	8	8	7	8	8	7	7	9	10	10	10	10	10	10	10	11	12	12	13	12	13	12	13	12	16	15	15	17	17	17	17	17	16	16	18	18	19	19	0	1	1	2	1	0	0	4	0	0	0	7	7	11	21	9	7	12	13	13	11	12	26	18	12	12	20	7	16	12	19	17	23	13	30	31	35	37	35	31	35	41	31	39	42	42	52	44	53	45	46	46	45	45	50	55	55	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	4	1	2	1	1	1	3	1	1	2	4	2	2	1	1	1	2	1	1	1	2	1	1	1
60500	-260.626149939944810	-267.481637890904210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597198441561439	-1	1	2	2	2	5	4	6	6	6	5	6	7	7	10	8	7	8	9	8	8	8	8	7	8	7	9	8	10	10	10	10	9	11	11	12	12	12	13	13	13	11	11	13	15	15	17	17	17	17	19	16	17	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	12	6	11	6	12	7	13	13	9	24	24	12	12	12	13	13	21	17	26	24	18	12	33	31	34	42	38	31	35	33	32	42	39	30	52	44	39	45	45	46	45	50	50	55	54	1	2	1	1	1	1	1	3	1	1	1	2	1	2	4	2	1	3	2	1	2	1	1	1	2	1	2	1	2	2	2	2	1	4	2	2	1	1	1	2	2	2	1	2	2	5	1	4	1	1	2	1	2	1	1	2	1
