step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
59000	-405.550324787013039	-404.110529265427829	-1.439795521585214	0.000112948989206	0.000039161186436	0.346715687417743	0.261418666177723	2	4	5	5	7	9	12	12	14	13	13	15	14	16	16	19	15	17	18	16	17	20	19	18	19	19	19	19	20	20	21	19	19	20	21	24	22	22	22	21	22	24	24	24	25	24	24	24	26	26	26	26	26	28	24	26	29	28	27	30	30	29	29	30	32	32	33	34	35	35	35	33	35	40	0	1	1	1	2	2	1	2	2	2	3	1	3	10	2	6	1	14	10	8	12	3	17	20	5	8	12	10	6	24	32	8	12	26	28	12	21	19	28	8	29	27	20	29	33	29	4	23	47	10	23	55	41	29	25	48	58	24	55	52	47	3	59	42	29	59	58	72	65	44	56	64	65	71	1	1	1	2	2	3	5	4	4	4	3	5	4	2	8	4	7	1	4	2	1	7	3	1	5	2	3	3	6	1	1	3	2	1	2	4	3	1	1	2	1	3	4	2	3	1	8	2	1	6	3	1	2	5	2	1	1	6	2	3	5	13	1	3	5	3	4	1	1	6	5	2	2	2
59500	-430.231447301392677	-428.870471396602056	-1.360975904790633	0.000118622632447	0.000069037322179	0.581991149195917	0.354695800155629	2	3	5	4	8	10	11	11	12	13	14	15	13	16	16	19	14	17	16	15	18	20	18	17	19	18	18	18	20	21	20	21	17	18	20	24	21	22	22	22	22	24	24	24	24	24	26	25	25	26	27	27	26	28	27	26	30	26	25	31	30	30	29	33	32	31	32	34	33	34	34	35	38	40	0	1	1	2	3	3	6	6	1	4	8	6	5	4	8	10	6	11	2	7	3	3	24	12	33	6	2	4	3	3	26	16	6	14	6	23	33	22	27	6	6	41	38	10	39	29	32	22	24	39	49	49	46	37	14	21	49	12	14	50	54	8	49	48	59	38	54	64	57	62	36	69	33	73	1	1	2	1	1	2	1	1	5	5	1	3	2	7	2	5	1	2	6	3	7	7	1	2	1	3	6	9	8	8	1	1	3	1	4	5	3	1	2	4	5	1	1	4	2	2	3	2	3	2	1	2	1	3	5	3	3	5	5	3	1	9	2	4	4	2	2	1	1	3	3	1	12	1
60000	-408.350636576798536	-406.970971378306501	-1.379665198492034	0.000079339813472	0.000035468419173	0.447044398274703	0.296593824714215	2	3	4	5	5	11	10	12	15	12	14	14	14	15	17	19	15	19	17	16	16	20	19	17	20	16	18	19	20	20	18	20	20	19	20	22	22	22	22	22	22	24	25	24	25	26	24	26	26	26	26	26	25	28	27	25	30	27	28	29	29	30	30	33	31	31	34	34	34	35	35	35	38	40	0	1	2	1	1	1	1	3	3	7	3	2	8	12	20	17	2	14	17	14	3	23	27	20	12	7	1	24	12	3	3	15	10	19	1	8	30	33	25	1	33	36	11	17	28	22	27	36	29	33	47	21	41	39	12	34	45	32	45	54	59	48	53	27	61	37	43	62	41	54	55	39	48	72	1	1	1	2	1	4	4	4	6	1	5	6	1	1	1	3	5	3	2	1	6	1	1	1	3	2	7	1	4	8	8	1	4	1	8	4	1	1	1	9	1	1	4	3	4	3	3	2	3	3	1	6	2	4	7	4	2	4	2	1	1	2	2	8	1	4	4	2	7	4	7	6	6	2
60500	-500.381840369809368	-498.999844021843501	-1.381996347965891	0.000092101191482	0.000067867793668	0.736882906460999	0.415161970638344	1	4	3	3	7	9	11	11	15	12	12	14	14	16	17	16	16	19	17	17	17	20	19	18	20	17	18	17	20	21	20	21	18	20	20	24	22	23	22	22	22	23	24	24	26	24	24	25	25	26	26	27	26	27	27	26	30	28	28	31	31	31	30	33	33	31	33	35	35	34	34	35	36	37	0	4	1	1	2	2	2	6	1	7	2	11	2	12	1	8	2	9	17	8	1	6	16	28	23	11	14	13	12	34	10	19	14	27	17	18	15	35	34	2	28	16	30	25	22	19	25	42	38	41	47	46	41	39	36	41	59	15	48	54	54	48	50	55	62	59	51	51	67	58	10	65	65	64	1	1	1	1	2	2	4	1	9	1	3	1	4	1	8	4	4	2	1	2	8	7	1	1	1	2	1	1	4	1	6	1	1	1	3	2	2	2	1	8	2	4	1	3	2	4	2	1	2	2	1	2	3	3	2	2	1	4	2	2	4	5	2	3	1	1	3	4	1	4	8	1	1	2
61000	-420.395407195210680	-418.950843933030683	-1.444563262179986	0.000115025202238	0.000039296057552	0.341629980105268	0.338326121407050	2	4	4	6	8	10	12	12	13	12	13	14	14	17	16	17	15	18	17	17	16	20	17	19	19	18	17	17	19	20	20	20	19	19	19	24	22	21	22	21	22	24	23	23	25	25	25	25	26	27	26	26	26	27	27	27	29	28	28	30	30	30	31	32	32	32	34	34	34	33	34	35	37	41	0	1	1	1	1	3	3	6	1	6	3	8	6	12	3	8	6	13	3	9	13	2	7	26	10	6	15	17	23	21	2	7	19	15	19	22	14	15	15	1	33	5	37	10	29	40	25	38	24	33	48	39	38	22	36	53	56	19	38	8	46	3	56	61	44	42	59	64	61	62	39	67	63	72	1	1	1	1	3	3	3	1	6	1	4	1	3	1	5	2	1	3	5	2	1	10	2	1	3	2	1	1	1	1	9	4	1	2	1	2	3	2	4	12	1	6	1	5	4	2	3	2	3	3	1	1	3	4	1	1	1	5	3	8	2	11	2	1	4	4	3	1	2	1	3	1	4	3
61500	-476.430349641126270	-475.037613581287417	-1.392736059838873	0.000195094391155	0.000081063317975	0.415508193216597	0.329872801321543	1	3	4	5	6	11	10	11	15	12	12	14	13	16	15	19	16	18	17	16	17	20	18	17	18	18	17	18	19	20	20	21	20	18	21	23	22	23	23	22	22	22	24	24	25	25	25	24	25	26	27	28	26	27	28	27	30	27	28	30	30	31	29	31	31	32	34	35	35	33	33	35	36	40	0	1	2	2	1	7	3	5	13	4	1	7	4	6	2	9	3	9	3	13	13	9	20	15	24	2	13	27	21	2	28	18	20	20	13	2	12	20	21	34	20	10	35	27	20	39	42	39	33	23	44	58	17	48	28	30	49	49	44	45	31	2	35	53	49	39	57	58	41	57	32	67	57	47	1	1	1	1	2	1	4	3	1	3	6	3	3	2	5	2	4	2	7	2	3	3	1	1	1	10	2	1	1	7	1	1	2	1	5	11	3	3	2	3	2	6	1	2	3	1	1	1	2	3	2	1	5	2	4	3	3	1	1	3	4	10	4	2	4	5	2	4	7	2	5	1	2	6
62000	-473.456491653571902	-472.094867630594251	-1.361624022977675	0.000095597999330	0.000051826647804	0.542131092359132	0.334433420320581	1	4	5	5	7	10	11	12	13	13	12	15	14	16	16	19	15	17	16	17	17	20	18	18	19	19	18	17	18	20	21	20	19	19	20	24	22	21	22	22	21	23	23	23	24	26	25	24	25	27	27	28	25	27	26	26	30	26	29	30	31	30	30	31	33	32	34	35	34	34	33	34	37	41	0	1	2	1	1	3	3	5	3	7	6	11	2	17	13	5	2	14	2	11	3	20	10	28	14	21	13	12	12	6	25	29	6	21	10	1	30	15	24	18	2	25	41	34	14	41	25	14	26	33	29	53	12	55	16	45	44	10	23	54	48	2	34	29	54	10	45	64	40	64	48	61	65	27	1	1	1	2	4	4	4	3	3	1	1	2	5	1	1	7	5	1	5	3	6	3	2	1	2	1	2	1	1	6	2	1	3	1	3	11	1	3	2	2	9	3	1	3	3	2	3	2	2	3	5	2	4	1	2	1	4	7	7	2	3	12	5	6	3	7	6	3	6	2	6	2	2	15
62500	-444.705210531445800	-443.329221023343962	-1.375989508101844	0.000123054860046	0.000056401219469	0.458342071563196	0.266668357630237	1	2	5	5	8	10	11	11	14	12	14	15	14	16	16	18	14	18	16	16	16	18	19	18	18	18	18	17	19	21	20	20	18	20	20	23	22	23	22	22	22	24	23	25	24	25	24	25	25	26	26	26	26	27	26	25	29	29	29	30	29	30	30	32	31	32	33	35	34	33	34	36	37	39	0	1	1	2	3	5	3	6	3	5	5	11	2	6	1	5	7	20	1	12	3	11	26	20	13	2	7	9	11	11	15	27	15	21	9	2	10	18	18	3	3	26	22	20	25	18	41	34	29	7	42	16	39	45	19	35	15	3	21	45	14	24	45	54	63	50	60	67	42	52	51	69	63	21	1	1	1	2	1	1	3	1	5	2	2	1	6	3	5	5	2	2	7	1	6	1	1	1	2	8	4	2	3	3	2	2	2	2	3	10	5	3	3	7	8	4	2	5	4	4	1	3	3	9	1	4	3	1	5	2	8	10	8	3	4	6	4	2	1	2	1	1	5	4	3	1	4	12
63000	-421.577062905032392	-420.182563167562989	-1.394499737469392	0.000099064820281	0.000078072468463	0.788094787248884	0.275937283109549	2	3	4	5	8	11	10	11	15	12	12	14	12	16	17	19	15	19	17	16	14	19	18	17	20	17	18	19	18	20	19	19	19	19	21	23	22	22	22	22	21	24	24	24	26	25	25	26	26	25	27	28	27	28	27	25	30	27	28	31	30	30	28	32	32	32	33	34	35	33	32	36	38	40	0	1	1	2	2	3	1	2	2	4	1	10	2	6	6	29	3	17	12	10	3	8	9	8	32	12	3	11	14	33	2	19	8	9	33	2	16	30	9	6	8	26	32	24	41	38	42	6	14	24	50	49	6	8	10	40	28	24	3	52	24	14	47	34	53	52	54	54	57	16	55	70	71	48	1	1	1	1	2	2	4	5	7	3	6	1	4	1	5	1	5	3	1	3	5	5	2	3	1	1	6	3	1	1	8	1	4	3	1	10	1	2	4	6	5	5	3	4	2	1	1	6	6	6	1	1	8	5	5	1	5	3	14	1	7	6	1	7	2	2	2	2	2	7	2	2	2	8
63500	-394.178132605544249	-392.815914634947433	-1.362217970596823	0.000062564377018	0.000033377650549	0.533492893882662	0.286780185991474	1	3	4	5	8	10	11	12	15	10	13	15	14	16	16	19	16	18	17	16	17	20	18	19	19	17	18	17	17	21	20	21	19	19	20	24	22	22	23	20	22	25	24	24	26	25	25	26	24	27	26	27	25	27	27	26	29	28	29	31	28	30	29	32	33	33	32	34	33	35	34	35	36	40	0	1	2	2	2	2	10	2	2	2	2	8	2	5	10	2	12	8	12	3	2	20	9	28	20	12	12	9	6	23	1	21	11	23	1	32	3	24	21	3	3	30	15	11	44	36	21	34	34	8	44	42	37	20	36	21	45	24	16	53	2	46	53	50	63	62	49	66	64	71	67	59	71	62	1	1	1	1	3	4	1	5	7	3	4	2	5	3	2	7	1	3	1	4	7	2	1	1	2	1	2	2	5	1	10	2	3	1	9	2	9	2	4	7	8	2	4	7	1	1	3	5	2	6	2	1	2	7	2	5	2	5	6	3	12	2	2	2	2	2	3	1	1	1	1	3	1	5
64000	-468.717549833548389	-467.341218686843092	-1.376331146705317	0.000107337929770	0.000076215178254	0.710048893410823	0.284774868837572	1	4	3	6	8	9	12	12	14	13	14	14	14	17	15	19	15	19	18	17	16	20	16	19	18	18	17	17	19	19	20	21	19	20	19	23	22	21	22	20	23	24	23	24	25	25	25	26	25	27	26	25	25	27	27	27	30	29	28	30	30	31	30	30	31	32	33	35	34	34	34	35	38	40	0	1	1	2	1	4	3	6	8	4	10	8	2	17	6	1	11	7	6	15	3	3	13	19	7	10	6	15	10	3	3	25	10	20	8	38	19	18	5	2	6	29	29	2	41	11	39	16	18	6	10	10	31	36	36	37	16	7	36	56	8	36	52	52	27	45	22	70	62	64	48	57	37	73	1	2	1	1	3	2	5	2	1	4	1	1	5	1	2	11	1	3	5	1	6	8	1	1	3	2	4	1	3	8	10	1	2	1	2	1	3	1	6	8	10	2	2	9	1	5	1	3	3	8	5	7	2	2	4	2	6	8	3	2	10	3	3	3	7	3	7	1	2	2	5	3	8	1
64500	-497.582263435762059	-496.175969336108153	-1.406294099653917	0.000107717626372	0.000042101909057	0.390854407720967	0.355379731249502	1	4	5	5	7	9	10	10	15	13	12	14	15	15	15	20	13	18	17	16	17	19	19	18	19	18	17	19	20	20	21	19	19	19	20	24	21	22	22	23	21	24	24	25	25	26	26	25	25	26	25	27	27	25	28	27	30	28	29	31	29	30	29	32	33	31	33	33	35	35	35	35	37	38	0	1	2	1	3	4	1	5	17	8	3	7	10	10	8	1	8	17	9	13	1	14	7	19	14	6	6	24	8	1	14	10	8	9	24	10	11	26	29	8	2	35	39	25	34	36	22	12	32	37	40	27	25	39	56	3	22	45	48	46	3	56	28	57	53	37	53	60	67	50	39	63	69	57	1	1	1	1	1	2	5	2	1	2	4	1	1	1	3	9	1	3	1	1	9	3	4	1	2	3	4	1	5	9	3	4	5	2	1	5	4	2	1	8	7	2	1	3	2	1	2	5	4	3	1	7	4	2	1	11	4	1	3	2	12	1	4	1	4	6	2	1	2	4	4	3	2	4
65000	-405.223618952493382	-403.653009324748496	-1.570609627744913	0.000118263272023	0.000029986577272	0.253557818575555	0.270291851195575	1	3	5	4	7	11	12	11	14	12	12	14	14	16	17	19	15	19	16	14	18	18	19	18	20	18	17	18	18	19	21	21	20	20	20	22	23	21	22	23	22	25	23	25	25	26	25	24	26	25	25	27	26	26	27	25	30	28	29	30	29	30	30	33	31	33	33	33	33	34	33	35	37	41	0	1	1	2	3	2	6	2	6	6	5	7	6	20	9	1	2	15	3	10	11	12	9	14	7	20	8	11	1	20	1	27	17	29	8	34	39	28	1	3	25	6	28	12	34	25	34	6	51	37	31	46	25	43	1	20	23	37	10	59	10	6	9	60	12	16	30	57	61	69	39	47	25	65	1	1	1	1	1	4	1	4	1	1	3	1	2	1	1	8	6	1	5	1	2	2	3	1	5	2	3	3	9	2	10	2	3	1	5	1	1	2	8	8	1	7	2	6	3	4	3	7	1	2	2	1	3	2	13	6	5	2	6	1	9	9	8	2	7	7	6	1	2	1	5	5	7	5
65500	-457.938823891967161	-456.531180726260800	-1.407643165706377	0.000111420141328	0.000043307956767	0.388690556761401	0.306998014633465	1	3	4	5	7	10	9	11	14	12	14	14	15	16	15	18	15	19	16	16	16	19	19	17	19	19	18	18	20	19	20	20	19	18	19	22	22	23	22	21	21	24	24	23	25	25	25	25	25	27	26	28	26	28	28	26	29	28	28	30	30	28	31	33	31	32	34	34	34	33	33	34	36	40	0	1	2	1	2	3	5	4	10	6	3	3	8	9	10	20	1	14	3	9	12	8	21	12	13	6	14	20	12	21	1	20	20	11	24	8	15	29	32	2	16	30	28	20	25	26	40	23	25	39	29	28	24	48	24	36	54	34	48	57	55	20	21	17	44	20	18	55	48	52	56	45	69	35	1	1	1	2	2	3	1	2	1	1	4	6	3	1	1	1	9	2	6	1	1	4	1	2	3	3	1	1	4	2	9	1	1	2	1	4	4	2	2	8	1	2	3	3	3	4	2	4	4	3	2	7	4	1	3	2	1	6	1	1	1	5	6	7	4	10	6	3	5	3	4	4	2	10
66000	-416.442833442204176	-415.043445066611923	-1.399388375592254	0.000145736331673	0.000058685028158	0.402679465611472	0.253452736986004	1	3	5	6	7	10	11	11	14	13	13	14	15	15	16	17	15	17	16	16	18	17	17	18	20	17	15	17	18	21	19	21	18	19	20	21	21	22	23	22	22	25	24	23	23	24	26	23	25	26	26	28	26	28	28	27	29	29	27	30	30	30	30	31	32	30	33	33	35	35	34	35	38	40	0	1	1	2	2	2	3	5	2	4	3	8	2	6	17	2	6	17	2	17	3	3	14	26	24	5	2	15	2	12	12	24	6	22	21	14	9	33	33	2	25	44	11	17	34	2	36	6	46	23	45	14	22	46	46	38	49	23	46	53	59	46	37	51	54	2	46	30	4	52	49	67	54	72	1	1	2	1	2	2	3	2	5	3	5	1	6	2	1	6	3	1	7	1	7	6	1	1	2	6	5	1	6	4	2	2	4	1	1	5	4	3	3	7	1	1	7	4	2	11	2	6	1	5	2	6	5	3	2	2	2	6	1	2	2	2	3	3	3	13	5	7	15	3	5	1	5	3
66500	-521.040558969035715	-519.671856971766147	-1.368701997269575	0.000105824277136	0.000070534576205	0.666525471408494	0.294270120499721	2	4	5	5	8	10	11	10	14	12	14	13	14	16	17	19	16	18	18	16	17	20	18	18	20	19	17	18	19	19	21	20	19	19	21	23	22	21	23	23	20	24	23	21	23	25	26	25	23	27	26	28	25	27	28	25	29	29	28	30	30	31	29	32	33	33	32	34	35	34	34	35	37	41	0	1	2	1	3	4	2	5	6	4	2	4	3	9	13	8	3	13	3	9	6	8	10	13	11	8	9	14	3	3	10	20	1	21	10	3	21	25	34	8	18	25	6	30	20	25	41	38	35	17	11	46	12	46	43	37	34	43	31	49	43	51	32	63	51	30	61	30	61	62	36	60	54	68	1	1	1	3	1	2	3	1	3	3	5	3	5	1	2	5	5	2	6	1	4	5	4	2	3	5	1	1	8	6	4	2	10	1	4	7	3	1	3	7	1	2	6	1	2	3	3	3	1	7	5	1	6	2	3	2	6	5	2	2	4	3	4	2	3	8	1	7	2	1	6	3	6	3
67000	-417.563167909336698	-416.061211720502456	-1.501956188834250	0.000134533320390	0.000039457491902	0.293291593394812	0.294292163317159	1	4	5	5	7	10	12	10	13	13	13	15	14	16	16	19	15	18	17	17	18	19	19	18	18	18	18	19	18	21	19	20	19	20	19	21	23	22	22	23	21	24	23	23	22	25	25	25	24	26	26	27	27	27	27	27	30	27	28	30	31	28	31	32	32	33	33	35	34	34	34	36	37	39	0	1	2	1	2	4	1	2	8	2	3	10	1	13	10	15	3	14	3	10	3	17	19	20	17	9	17	20	10	6	12	19	3	11	13	3	34	24	31	1	24	19	31	36	9	22	30	30	44	45	38	30	43	51	24	22	53	13	2	55	23	47	58	63	28	1	57	44	60	59	45	20	68	55	1	2	1	3	1	2	5	4	3	4	3	1	6	1	2	2	5	1	6	2	7	2	1	1	2	3	1	1	2	5	2	2	6	3	2	8	2	2	1	11	1	3	2	1	6	3	2	2	1	2	2	4	3	1	6	4	2	7	10	2	6	1	2	1	6	15	1	6	2	3	7	10	2	6
67500	-444.522349258598467	-443.142855088680278	-1.379494169918172	0.000112098189533	0.000050168225766	0.447538233887554	0.231318068448473	1	4	5	6	7	10	11	11	14	13	13	13	13	17	16	19	15	18	17	16	18	19	18	18	20	18	18	19	20	21	20	20	20	18	19	24	22	22	22	22	21	24	25	24	25	26	25	25	25	27	27	26	26	27	27	26	29	28	29	29	31	29	30	32	32	32	33	34	32	34	33	35	36	40	0	1	1	2	1	4	2	4	3	6	1	6	2	7	3	19	3	8	13	5	3	26	11	13	21	11	1	26	3	1	17	11	9	10	3	2	33	31	7	3	1	30	23	15	29	24	42	18	38	52	19	16	35	43	23	36	54	13	27	50	18	58	36	47	58	1	43	32	46	53	45	31	54	60	1	2	2	1	3	1	4	3	5	2	7	2	4	3	3	1	5	3	1	5	5	1	2	2	1	4	9	1	7	9	2	5	2	2	7	10	1	1	6	11	10	1	4	3	1	5	1	3	1	1	5	4	4	1	4	1	1	7	5	1	7	1	2	3	2	14	4	7	4	4	4	7	3	6
68000	-493.346455991373091	-491.944478331316645	-1.401977660056430	0.000128135649657	0.000051009354497	0.398088702354136	0.293246064322777	1	3	5	5	7	10	9	11	14	10	14	14	14	17	14	17	15	19	16	17	16	19	18	19	19	19	18	17	18	20	20	20	19	20	21	24	21	20	21	22	21	24	23	24	24	25	25	22	25	26	26	27	25	28	28	26	29	28	28	30	30	30	30	32	31	32	33	35	34	34	34	34	37	40	0	1	2	2	3	1	2	7	3	5	3	5	3	13	1	1	3	19	7	5	3	5	16	14	20	2	3	12	15	7	11	18	11	21	11	1	25	21	25	12	32	31	27	22	40	40	28	28	39	15	48	20	33	45	56	43	58	9	48	46	54	59	30	60	55	20	50	61	30	64	47	28	26	19	1	1	1	1	1	4	3	1	5	1	4	3	5	1	4	8	6	1	3	6	4	4	1	1	1	6	5	2	3	6	3	1	2	3	4	10	1	2	1	6	1	2	2	3	1	1	3	3	2	5	2	5	3	3	1	2	1	8	4	2	1	1	4	1	2	8	3	3	6	1	4	9	10	10
68500	-479.604752356261997	-478.226920299779238	-1.377832056482732	0.000110860836998	0.000050163480037	0.452490540346160	0.324052091901133	2	4	4	5	6	10	10	11	14	13	12	12	15	16	17	19	16	18	17	17	17	19	19	19	20	18	17	17	19	21	18	21	20	18	21	23	23	21	22	23	21	24	25	25	25	25	24	25	26	27	26	27	24	27	26	26	30	28	29	28	29	31	29	31	31	32	33	34	34	35	34	36	35	39	0	1	1	3	1	1	1	7	1	7	2	7	2	13	8	1	12	10	2	7	12	6	28	31	34	3	9	8	3	6	2	15	2	12	29	14	15	28	31	9	9	38	35	3	40	20	32	34	15	38	46	25	12	25	18	42	51	10	24	47	46	55	49	61	35	44	44	58	66	60	34	29	43	72	1	1	1	1	3	4	4	1	5	2	4	2	7	1	3	8	2	3	5	3	2	5	1	1	1	6	1	2	9	5	6	1	7	3	2	3	3	2	2	4	4	1	2	10	1	4	2	4	4	4	1	3	6	4	3	1	2	9	6	3	2	4	2	1	5	3	3	2	1	3	7	10	4	1
69000	-467.165923467912762	-465.774332744794663	-1.391590723118073	0.000127522462470	0.000053290552627	0.417891496094206	0.261346075356073	1	3	5	4	7	10	12	11	12	12	13	14	14	15	16	19	15	19	16	16	18	18	18	17	20	19	18	17	19	21	19	19	18	19	21	24	22	21	22	22	22	23	24	25	25	25	23	25	24	26	26	27	26	27	27	27	29	27	27	30	31	30	31	31	31	32	32	35	34	34	34	35	37	40	0	1	1	1	3	5	3	1	1	6	1	10	6	11	3	8	1	28	3	8	9	7	7	7	20	12	6	17	3	27	3	11	2	28	26	29	25	12	9	34	1	8	11	2	33	19	16	2	38	15	16	40	18	48	37	50	40	41	19	37	37	27	14	46	42	46	44	50	46	25	38	65	64	53	1	1	3	2	1	1	2	5	5	1	4	1	2	1	4	4	8	1	6	2	3	3	2	2	2	3	5	1	7	2	8	2	8	1	1	3	1	4	5	2	10	7	4	11	4	4	2	7	1	5	4	1	5	1	4	1	4	2	7	5	7	6	9	2	3	4	3	4	5	6	10	2	3	7
69500	-434.417038336683561	-432.984892686459773	-1.432145650223775	0.000126113737123	0.000044817965874	0.355377351399709	0.339433808256413	2	3	5	4	7	10	11	10	14	12	13	14	13	16	17	19	14	18	17	16	14	19	18	18	19	17	17	19	20	20	20	20	19	20	20	24	23	22	23	19	23	24	24	24	25	24	24	24	24	25	24	27	26	28	27	26	29	27	28	31	31	29	29	32	32	33	33	34	34	34	34	34	36	41	0	1	2	1	2	4	1	1	8	4	1	8	2	13	8	21	10	11	3	11	8	9	10	9	8	2	3	3	14	8	18	17	12	23	27	18	31	28	28	8	28	15	25	29	39	37	39	2	10	41	17	29	18	24	28	49	45	47	6	56	62	6	53	37	9	47	28	38	50	65	27	52	61	39	1	1	1	1	1	4	3	3	2	4	4	2	4	1	4	3	1	2	7	1	2	3	3	2	4	6	6	5	3	6	1	3	2	1	1	3	3	1	2	3	3	3	2	2	1	1	1	10	5	1	5	3	4	6	4	1	2	1	10	2	1	6	2	4	10	4	6	6	4	2	8	3	2	8
70000	-435.335237874431300	-433.907204220079223	-1.428033654352074	0.000130998533797	0.000047201383740	0.360319939256423	0.294147282274637	1	4	4	5	7	9	11	11	14	13	13	14	14	15	16	19	16	18	17	16	16	20	17	18	20	16	19	18	19	19	21	20	19	19	20	23	22	22	22	19	22	23	24	23	26	25	25	25	24	26	26	27	24	27	28	26	29	28	29	30	29	30	28	32	32	32	34	35	35	32	34	35	37	40	0	1	1	1	3	3	2	2	8	2	3	4	2	6	8	2	10	15	8	11	1	3	13	26	24	3	21	17	8	8	30	24	2	19	17	22	18	32	23	12	13	17	19	15	49	22	33	25	30	3	36	36	10	48	54	38	51	49	39	20	54	37	6	61	60	45	31	54	45	58	65	46	60	32	1	2	3	1	2	2	3	4	2	3	6	4	4	3	2	6	2	1	4	1	8	7	2	1	1	6	1	1	6	4	1	1	7	1	2	2	2	1	2	2	3	4	3	4	2	2	2	3	2	10	1	2	4	2	1	2	1	3	4	7	1	3	11	2	1	2	6	3	4	3	1	6	4	9
70500	-425.990769436654261	-424.629553033189495	-1.361216403464781	0.000086249941248	0.000047469812152	0.550375008547261	0.319898742265554	2	4	5	5	8	8	12	9	14	12	13	14	15	15	17	19	14	18	17	17	18	20	17	19	20	18	18	18	19	19	21	20	18	19	21	23	21	22	22	23	23	25	25	24	26	26	26	24	25	27	27	26	26	24	28	25	29	28	29	30	31	29	31	32	32	32	32	34	34	33	34	36	38	39	0	1	1	1	3	3	1	1	2	8	2	11	3	11	3	14	3	19	8	11	6	2	12	20	26	12	17	20	1	10	23	33	3	1	24	34	15	22	22	3	29	31	35	12	23	25	49	24	23	2	52	27	34	34	34	41	42	34	36	51	62	47	47	51	56	48	33	66	62	52	31	70	62	61	1	1	1	1	1	2	5	3	5	1	4	1	7	1	7	2	5	1	5	3	5	9	2	2	1	2	4	1	9	2	2	1	5	9	1	2	3	1	1	8	1	2	2	5	4	3	1	3	4	11	1	6	5	2	6	1	2	5	4	2	1	2	2	2	3	3	10	1	2	3	7	1	5	3
