step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
78500	-881.899854121652538	-880.175924894552281	-1.723929227100231	0.000192954963516	0.000037892147073	0.196378193036888	0.432181928296184	0	2	3	2	3	3	5	4	4	6	4	5	6	7	8	7	8	8	6	9	10	10	8	9	10	9	10	9	8	10	10	9	12	11	10	9	9	13	11	11	12	12	14	11	12	12	14	12	13	11	13	15	13	14	15	15	15	16	15	14	14	16	13	16	15	18	16	16	18	18	18	17	17	20	18	21	17	19	17	19	19	19	18	20	20	17	20	19	19	22	20	21	21	22	19	21	20	21	21	22	24	24	24	23	24	26	26	25	26	28	26	29	31	29	33	36	0	1	2	1	0	4	5	2	2	8	4	0	8	19	7	8	4	12	8	9	32	2	4	23	17	0	15	16	19	37	36	19	22	29	8	2	14	30	26	30	30	37	31	31	2	8	22	36	20	37	28	22	39	40	63	46	2	43	50	22	39	40	21	35	42	77	61	60	38	77	1	49	53	62	68	70	59	45	45	67	60	72	38	46	59	57	55	62	59	62	45	74	67	95	68	84	70	86	65	95	85	96	84	85	91	96	68	96	84	106	104	84	108	102	108	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	2	1	2	1	4	4	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	2	1	6	3	2	1	2	1	2	3	1	1	1	2	5	1	2	3	2	2	2	2	2	1	1	2	3	1	7	3	1	3	1	1	1	4	2	2	2	2	1	2	2	1	3	2	1	3	3	1	2	2	2	1	2	2	2	2	2	2	2	1	3	2	4	2	3	1	2	4	3	2	2	2
79000	-827.659293039515887	-825.635605542782628	-2.023687496733228	0.000221810439931	0.000029966472924	0.135099470221383	0.519149701328300	-1	1	3	2	2	4	5	5	4	5	4	4	6	7	8	7	8	7	8	7	11	10	8	10	9	9	10	9	9	12	11	8	12	11	10	11	10	11	12	12	10	13	12	10	12	12	15	12	13	14	14	15	14	15	15	15	15	16	16	14	16	17	15	16	16	18	15	16	17	19	18	17	18	18	18	20	16	20	18	19	20	19	18	19	20	20	20	19	19	21	21	20	21	20	19	21	20	22	20	20	23	23	22	24	23	27	25	26	26	28	28	28	30	31	34	36	0	1	1	1	0	4	5	11	2	4	2	0	4	8	5	4	3	12	9	8	28	29	16	6	13	0	7	8	20	23	44	8	32	22	8	29	16	28	26	37	20	8	44	25	32	15	42	22	37	34	32	28	39	49	31	17	36	20	24	48	53	65	44	17	36	77	39	60	38	75	33	20	53	47	77	66	38	65	57	67	66	63	68	58	38	45	55	57	75	37	72	47	73	42	69	84	70	72	57	72	68	84	96	59	30	102	81	96	84	109	107	102	112	102	113	113	1	1	2	2	1	1	2	1	1	1	1	1	1	1	4	2	3	2	3	1	1	1	1	3	1	1	3	2	1	2	1	1	2	1	2	1	1	1	1	1	2	4	1	1	2	2	2	1	1	2	3	3	1	1	3	3	2	4	4	1	2	1	2	3	2	1	1	2	3	1	3	6	2	3	1	1	2	2	1	2	1	2	1	2	4	4	1	2	1	6	2	2	3	4	1	1	1	1	3	2	3	2	1	4	5	2	2	2	4	1	2	2	1	4	2	2
79500	-843.453448045110804	-841.778968244162684	-1.674479800948127	0.000210112725325	0.000044483546058	0.211712765086497	0.532365368514490	-1	1	4	3	3	3	5	6	5	5	3	4	6	6	8	7	7	8	5	9	10	11	9	6	10	8	9	8	9	11	11	11	12	10	10	8	11	12	11	13	12	13	12	12	13	12	15	12	13	14	14	15	13	13	16	16	13	17	15	14	14	17	13	14	14	19	15	17	17	16	18	17	16	20	18	19	18	20	18	19	18	20	18	18	20	21	20	18	20	21	20	20	21	21	20	21	22	22	22	22	24	24	24	23	23	27	23	26	24	29	28	28	30	31	32	35	0	1	6	1	0	2	5	9	11	4	2	0	6	11	5	8	9	12	2	3	8	34	17	6	19	0	5	16	36	19	13	20	9	17	9	9	9	35	26	36	11	37	3	35	30	20	54	25	13	43	30	33	39	22	63	9	31	54	43	17	53	42	31	30	3	50	53	59	43	60	51	55	39	62	43	59	70	64	43	67	54	72	70	56	50	32	72	20	68	48	49	49	39	66	68	84	70	45	54	95	107	84	96	76	92	108	76	109	96	106	81	108	112	112	112	108	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	2	1	1	2	3	1	3	1	1	3	3	1	3	1	4	1	2	1	1	2	4	2	5	1	1	1	1	2	3	1	2	2	1	1	2	7	1	2	2	3	1	2	1	1	6	3	1	1	3	1	2	1	2	2	3	2	2	3	3	2	2	1	1	2	2	4	1	5	1	3	3	4	5	1	1	1	3	5	4	1	1	3	2	2	2	1	2	1	2	2	4	1	1	2	2	4
80000	-877.267959301520932	-875.506327534674256	-1.761631766846635	0.000204390275237	0.000038030187769	0.186066522611176	0.529211464628702	0	1	2	2	3	3	5	4	5	5	4	5	7	6	8	7	8	8	7	8	11	9	9	8	11	9	9	8	9	11	9	11	12	11	10	10	11	12	11	12	12	14	13	10	12	11	13	9	12	11	10	15	14	13	16	16	16	16	15	14	15	16	15	16	16	19	15	16	18	18	19	16	17	18	19	20	17	19	16	18	19	18	19	19	20	18	20	19	20	22	21	21	22	22	21	20	20	22	22	18	24	23	24	22	24	26	25	25	27	30	26	29	31	31	32	36	0	1	1	2	0	3	5	1	8	8	4	0	4	3	5	11	1	12	6	9	29	4	13	14	24	0	7	9	3	20	3	35	37	44	17	20	20	22	26	9	31	30	19	3	17	29	30	9	22	22	13	8	39	30	25	46	23	30	21	48	53	54	13	21	52	70	39	60	59	60	33	13	61	72	77	66	60	64	44	53	60	58	86	79	68	4	55	72	75	92	65	88	61	85	86	84	70	58	65	13	85	84	84	95	92	96	69	102	102	106	104	108	108	109	108	113	1	1	1	1	1	1	1	2	1	1	1	1	3	3	3	1	4	1	2	2	1	3	1	1	1	1	2	3	3	1	2	1	1	1	1	1	2	1	1	3	1	2	4	3	2	1	1	2	2	1	2	4	1	1	2	2	3	4	2	2	1	2	4	2	1	1	2	2	2	2	4	5	1	1	1	1	2	1	2	2	3	1	1	2	2	9	1	2	1	1	2	1	3	1	2	1	1	4	3	5	3	2	3	1	2	2	3	1	2	2	2	1	3	2	4	2
80500	-911.895402025538374	-910.244851524496084	-1.650550501042259	0.000217222854810	0.000047794685570	0.220026044737651	0.416231334056765	0	2	3	2	2	3	5	5	5	6	5	4	6	7	8	5	7	8	7	9	9	10	8	9	11	8	10	8	9	11	10	12	12	10	10	10	10	13	11	13	12	12	13	12	11	12	15	11	13	13	13	16	13	15	14	15	16	17	15	14	16	17	15	16	15	18	16	16	18	18	18	16	16	19	19	20	17	19	17	19	20	20	16	19	21	21	20	17	20	20	21	21	21	21	20	20	21	23	22	21	24	21	24	24	23	26	25	27	26	30	28	29	30	31	33	37	0	1	4	1	0	4	5	4	2	8	1	0	6	4	5	2	6	12	9	3	8	4	11	6	20	0	15	11	13	19	13	37	29	8	19	19	9	29	26	2	19	37	6	25	14	15	29	37	2	20	33	49	39	20	25	34	31	21	40	29	53	72	19	20	31	83	53	38	21	60	58	36	53	79	66	77	40	52	34	73	66	55	60	22	81	34	55	47	83	58	74	74	39	60	58	49	60	58	86	69	77	58	96	76	38	58	23	102	96	112	101	103	106	103	110	110	1	1	1	1	1	1	2	2	2	1	3	1	1	3	3	2	2	1	1	2	3	4	3	2	1	1	1	2	2	2	2	1	2	3	1	2	2	2	2	4	2	1	5	1	3	3	3	1	5	3	1	1	1	3	3	2	3	5	1	3	1	1	4	3	2	2	2	2	3	2	1	3	2	2	1	2	2	1	3	2	1	4	1	7	1	5	2	1	1	2	1	1	4	2	1	3	3	2	1	1	3	2	2	2	5	3	10	2	4	1	2	3	2	2	2	2
81000	-940.094671145952475	-938.385208863655748	-1.709462282296775	0.000288784750425	0.000057939832942	0.200633284329306	0.456746470953378	0	2	4	2	3	3	6	6	5	6	4	4	7	6	8	7	6	8	5	9	10	10	8	9	10	10	10	9	10	10	8	11	13	10	11	9	12	13	12	11	12	13	14	11	12	13	15	13	14	14	13	15	13	13	15	15	15	15	14	15	15	18	12	17	15	19	15	17	18	18	17	17	17	18	17	18	16	19	19	19	20	20	18	20	21	21	20	19	20	21	21	22	21	21	20	21	21	22	22	21	24	23	24	24	24	26	25	27	27	29	28	30	31	28	34	36	0	1	2	1	0	1	5	6	1	3	2	0	2	11	5	2	4	12	6	14	3	16	16	6	11	0	5	16	36	4	16	24	25	23	23	16	11	22	26	20	36	36	41	31	16	27	54	13	41	23	21	28	39	63	19	37	21	20	22	37	53	49	31	49	21	76	53	65	42	68	25	44	53	21	59	77	48	71	62	26	57	58	77	18	78	37	50	62	66	62	57	95	61	59	22	55	50	37	48	69	62	80	86	85	79	46	94	102	102	109	85	96	114	108	114	114	1	1	2	1	1	1	2	1	2	1	2	1	3	1	2	2	1	3	1	1	2	1	1	2	2	1	3	1	1	5	1	2	2	1	1	1	5	2	1	1	2	2	1	2	2	3	1	3	1	3	2	3	1	1	6	3	2	3	2	3	1	2	2	1	3	1	1	1	2	1	2	2	2	4	1	1	2	2	1	5	2	2	1	8	1	5	2	1	1	1	3	1	3	4	4	4	4	3	2	1	3	2	2	2	3	6	3	2	3	1	3	4	2	1	3	3
81500	-903.744548803938869	-901.840189669017832	-1.904359134921056	0.000210833261747	0.000032632019815	0.154776431124103	0.417369750508623	-1	1	3	2	4	4	5	5	4	6	4	4	7	6	8	7	6	9	8	9	10	11	8	7	10	9	11	8	9	11	9	11	11	10	10	10	11	12	12	12	12	12	13	11	12	11	15	13	13	13	13	15	13	15	15	16	16	15	13	15	14	17	13	17	15	19	16	16	19	17	18	16	16	18	18	19	17	19	17	19	20	20	19	19	19	20	20	20	21	20	21	22	21	21	20	19	20	22	20	22	23	23	25	23	25	26	24	27	27	29	28	29	30	31	33	36	0	1	1	2	0	2	5	3	1	3	4	0	2	8	7	14	9	12	11	14	14	11	17	11	31	0	7	9	24	11	24	2	20	17	11	28	28	6	26	37	36	6	25	8	34	11	22	32	28	22	8	22	39	40	31	37	20	19	17	32	39	54	25	16	22	75	61	23	38	38	30	63	39	64	70	70	60	32	48	39	70	55	64	58	70	64	68	74	60	58	57	68	67	30	76	56	70	33	37	70	70	96	84	95	79	84	100	102	102	109	68	109	102	112	110	112	1	1	3	1	1	2	1	1	2	2	2	1	4	1	2	1	1	3	2	1	1	3	2	2	1	1	2	2	1	4	2	5	1	2	2	1	2	4	2	1	1	5	2	2	1	3	3	2	2	1	4	1	1	2	3	3	2	3	3	2	1	1	2	4	2	1	1	6	3	3	4	2	2	1	1	1	1	4	2	6	2	2	1	3	1	2	2	2	3	2	2	2	1	6	1	1	1	5	5	2	2	2	4	1	3	3	1	2	2	2	5	1	3	1	1	3
82000	-940.151219636557812	-938.583101630463602	-1.568118006094203	0.000244956585733	0.000062410923943	0.254783613004905	0.493842447103679	-1	2	3	1	2	3	5	5	1	6	3	3	7	6	7	5	8	8	7	9	10	9	9	9	11	10	10	9	8	11	11	12	13	11	11	9	11	12	11	13	11	13	13	11	12	12	15	11	14	13	14	14	15	13	15	16	15	15	15	14	14	17	14	16	15	17	17	16	18	16	19	16	18	18	18	19	18	18	18	19	19	19	19	20	19	20	20	20	19	20	20	19	19	20	21	20	22	22	21	22	23	23	24	21	23	26	25	26	26	29	28	28	30	30	32	37	0	4	1	1	0	9	5	1	1	3	9	0	14	16	5	3	13	12	6	11	2	11	17	13	2	0	7	19	19	36	13	13	45	17	36	29	36	17	26	37	17	37	31	8	20	27	42	9	36	8	32	41	61	2	44	30	37	44	28	38	39	57	44	32	63	20	39	21	72	60	35	20	61	72	59	70	70	52	65	39	79	31	69	54	48	64	13	74	60	92	43	62	53	48	89	30	70	71	90	95	89	79	92	87	90	103	101	102	102	108	94	109	109	109	102	110	1	1	2	1	1	1	1	3	1	2	1	1	1	1	3	1	1	2	2	4	3	3	1	1	3	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	2	1	2	1	5	3	2	2	2	4	1	1	1	2	3	1	3	3	4	2	1	4	4	2	1	2	2	2	2	2	5	1	4	1	4	4	3	6	1	3	1	3	1	1	4	1	5	2	2	1	1	2	2	3	1	1	1	1	2	1	2	3	1	2	2	3	2
82500	-966.073443599230359	-964.369279951722547	-1.704163647507781	0.000216788240023	0.000043842636821	0.202237154635223	0.447354371769534	-1	1	4	2	4	3	6	6	5	5	4	4	6	7	7	7	7	8	7	9	10	10	9	9	10	9	10	9	10	11	10	12	12	11	10	10	12	12	11	11	12	13	13	11	11	13	16	12	13	14	13	14	15	14	16	16	15	15	15	15	13	18	15	16	15	18	17	13	18	19	18	16	15	20	19	20	19	19	18	19	16	19	17	18	21	21	21	18	20	21	20	21	21	22	20	20	22	23	21	21	24	22	21	25	23	25	25	26	26	29	28	29	27	30	33	37	0	1	2	1	0	2	5	9	6	3	4	0	9	8	5	8	11	12	3	9	14	13	19	19	6	0	7	16	11	28	19	20	14	23	20	28	40	30	26	23	22	37	3	20	20	29	25	23	9	29	33	35	61	11	31	49	30	36	29	68	39	65	20	8	42	20	53	20	60	83	64	40	61	44	54	48	60	35	20	67	54	44	49	40	68	41	49	47	60	72	88	47	53	49	59	72	70	64	79	66	89	27	50	69	91	84	60	103	84	106	94	84	108	106	113	112	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	3	2	2	2	2	1	1	3	1	1	1	3	1	2	2	3	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	5	2	1	2	1	5	4	2	2	2	2	1	2	1	2	5	1	4	1	2	2	2	2	3	1	4	2	4	2	4	4	1	1	5	1	3	4	3	4	1	2	2	1	2	2	4	3	3	1	4	1	2	2	5	5	4	2	2	5	3	4	2	3	5	1	2	3	3
83000	-937.935913216599261	-936.093074493474660	-1.842838723124602	0.000236395137958	0.000039476379105	0.166993193877923	0.427831090726541	-1	1	3	2	3	2	6	5	4	5	4	4	6	6	5	6	7	6	7	9	11	9	7	10	10	9	10	9	7	10	8	12	12	11	10	9	12	12	12	12	12	13	13	11	11	11	15	12	13	14	13	15	13	14	14	15	16	17	16	14	15	18	13	16	14	18	15	17	18	18	19	17	18	20	19	21	18	19	18	19	17	19	15	19	19	20	20	20	20	22	20	21	21	21	20	20	21	20	22	21	23	22	23	24	24	26	25	26	24	28	27	28	29	32	33	36	0	1	1	2	0	1	5	3	6	4	4	0	11	8	5	3	6	12	6	13	2	3	10	16	6	0	5	29	13	36	11	24	45	23	6	9	35	35	26	4	11	37	31	13	16	7	37	22	28	48	16	45	26	9	31	40	19	41	48	3	26	55	17	41	37	9	39	38	54	54	40	63	39	58	50	70	83	52	65	67	35	60	54	40	38	57	43	6	69	68	49	65	73	59	50	60	83	64	58	68	94	27	40	57	74	51	100	109	96	108	95	96	108	113	113	108	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	4	2	1	2	3	1	2	1	1	1	1	2	1	2	4	2	1	1	2	6	3	1	2	4	2	2	1	2	3	1	5	2	2	4	3	1	3	3	1	7	3	2	3	3	1	6	2	3	2	2	3	2	3	2	4	2	2	3	1	2	4	3	1	4	4	2	3	7	1	2	2	2	2	3	3	3	2	1	2	2	1	6	4	4	2	6	2	2	2	1	3	4	1	2	2	4
83500	-899.971540047005419	-898.136173006215586	-1.835367040789848	0.000253459854874	0.000042732198787	0.168595530871039	0.502524808664145	0	2	1	3	3	4	6	6	4	5	4	3	7	5	7	5	6	8	7	8	10	8	8	8	9	9	10	9	10	11	10	11	10	10	11	9	12	13	12	12	11	12	12	11	12	12	14	11	14	12	12	15	14	15	14	14	14	16	16	15	15	17	14	15	16	18	15	15	18	17	16	17	18	19	19	20	18	19	17	19	19	18	19	20	21	18	20	18	21	21	20	21	21	22	21	20	18	19	22	20	25	23	24	23	25	26	26	27	24	30	28	29	31	31	33	37	0	1	1	3	0	3	5	6	3	4	4	0	1	4	5	1	2	12	6	8	23	6	4	17	20	0	15	22	28	29	17	8	23	22	14	1	17	35	26	30	25	30	44	19	21	13	37	34	40	23	21	8	26	38	36	36	21	24	57	36	26	45	45	14	49	58	39	38	13	68	32	36	67	72	70	68	68	28	49	67	66	13	97	57	81	28	55	16	97	86	72	49	67	95	68	62	68	72	91	68	95	88	88	85	65	88	76	109	96	108	104	109	112	106	113	108	1	1	1	1	1	2	2	1	3	1	1	1	4	1	2	3	2	3	1	1	1	1	2	1	1	1	2	1	1	1	4	3	2	1	3	4	3	1	3	1	1	1	1	2	2	3	2	1	1	3	1	4	2	1	2	4	3	3	1	2	3	3	1	4	1	1	1	2	5	1	2	3	1	1	1	2	2	4	2	2	1	4	1	2	2	4	2	7	1	2	2	3	3	1	2	2	2	1	2	2	3	2	5	1	4	3	3	2	2	1	2	3	1	2	2	4
84000	-820.887954050463918	-819.080739733725181	-1.807214316738687	0.000203497004540	0.000035590317108	0.174893567542157	0.489865349368655	0	1	3	3	3	3	5	5	5	5	5	4	6	6	6	5	7	8	6	9	10	10	8	7	9	10	11	9	9	11	10	11	13	11	11	10	11	12	11	13	11	13	13	11	13	12	15	13	13	14	13	15	15	15	16	15	15	16	15	13	15	18	15	16	15	19	17	14	18	17	19	17	17	18	18	20	18	19	18	19	20	18	19	20	21	21	20	20	20	20	19	22	20	22	20	20	21	23	20	22	24	23	25	24	24	26	22	27	27	29	28	29	29	32	33	36	0	1	1	1	0	2	5	2	2	3	2	0	1	2	5	1	11	12	8	19	9	29	17	9	19	0	15	14	9	29	3	21	32	23	8	29	20	34	26	37	31	30	25	25	21	13	30	22	36	23	32	21	26	49	43	46	42	44	17	29	39	63	13	16	30	75	39	9	60	59	64	30	61	49	70	75	70	52	54	61	48	58	70	65	60	52	74	59	66	54	62	87	61	60	66	64	70	51	79	95	107	84	102	69	79	84	68	106	96	109	107	102	108	113	113	112	1	1	2	2	1	1	1	2	2	1	2	1	3	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	4	1	1	1	3	1	1	1	1	1	1	1	2	1	2	4	2	2	1	3	1	3	2	2	2	1	1	2	4	2	2	2	4	5	2	1	3	4	2	1	2	3	1	3	1	1	1	2	2	2	3	1	1	2	5	4	2	2	1	3	1	1	2	6	1	2	2	6	1	1	1	2	1	2	3	3	2	1	3	1	3	2	1	3	2	3
84500	-870.998347908905203	-869.311987242189161	-1.686360666716036	0.000187344074807	0.000038933126956	0.207816163899745	0.448358691767432	-1	1	4	3	2	2	5	5	4	5	4	4	6	6	8	6	6	8	7	10	10	11	9	10	10	9	10	10	9	11	10	11	12	8	11	8	12	11	11	11	12	14	13	11	10	12	13	12	12	13	13	15	14	13	15	14	15	16	15	15	15	17	14	14	15	18	16	16	18	17	19	17	17	18	19	19	18	18	18	19	19	19	19	19	19	21	20	17	20	21	20	20	21	21	19	20	20	23	20	21	24	24	24	23	23	26	25	27	26	27	27	29	31	32	33	36	0	1	6	2	0	1	5	4	2	2	2	0	3	10	5	4	11	12	1	36	36	9	1	13	11	0	5	19	16	45	3	36	21	17	8	2	25	16	26	13	40	36	44	29	16	15	38	19	24	38	19	11	26	36	38	38	9	63	22	50	39	37	38	29	23	70	39	35	57	60	57	23	53	54	50	66	52	45	48	67	23	25	70	57	59	71	65	29	70	62	23	78	39	70	50	84	77	37	62	75	75	96	96	85	37	103	85	103	84	103	107	102	112	108	113	108	1	1	1	1	1	1	2	2	2	2	2	1	1	1	4	2	1	2	4	1	1	3	4	2	3	1	4	2	2	1	3	1	2	1	3	2	1	3	1	1	1	3	1	1	2	2	1	4	2	1	3	5	3	3	2	1	5	1	2	2	2	3	2	2	4	1	3	2	1	2	2	4	2	2	3	1	2	5	2	2	4	4	1	3	2	1	2	3	2	3	6	1	4	3	2	1	1	6	1	1	2	2	2	2	6	1	2	2	5	1	1	3	1	3	1	4
85000	-904.967296150224684	-903.022490768379271	-1.944805381845435	0.000219449049677	0.000032385971871	0.147578546903588	0.482694639041370	-1	1	4	2	3	3	6	5	4	5	5	4	6	5	7	7	8	7	7	9	10	11	8	10	10	10	11	10	8	10	11	11	13	10	10	10	11	13	11	11	12	13	13	11	12	11	15	13	13	13	13	15	13	13	16	15	16	16	15	15	15	15	12	16	13	18	16	16	18	18	16	17	17	19	19	20	16	20	19	19	19	18	17	20	19	18	21	16	20	21	20	20	21	22	21	21	21	22	21	20	24	23	23	25	25	25	26	27	27	30	28	30	30	30	32	36	0	1	1	1	0	1	5	1	1	1	9	0	1	9	5	8	9	12	4	4	14	11	9	19	17	0	5	1	16	13	25	14	24	23	14	29	14	44	26	1	11	36	31	3	29	10	21	2	11	28	32	30	39	36	63	46	42	63	40	40	39	45	24	33	44	38	53	49	50	50	20	25	61	52	28	68	60	64	88	73	59	48	60	44	59	71	58	48	48	84	74	8	73	57	66	40	75	45	52	50	92	84	40	70	90	102	94	106	102	106	94	109	108	108	108	114	1	2	2	2	1	1	2	3	2	4	1	1	3	1	2	1	2	1	2	4	4	4	2	2	1	1	3	5	1	2	1	3	2	1	3	1	3	1	1	6	3	1	1	3	3	2	3	6	3	2	2	3	1	2	2	2	2	1	2	2	1	1	1	1	1	3	2	2	2	3	2	3	1	2	4	1	1	2	2	1	1	3	1	5	2	1	4	2	4	1	1	6	2	3	2	6	1	4	2	3	2	2	6	5	2	1	2	1	2	2	3	2	2	2	3	3
85500	-946.508920381546091	-944.464591446848885	-2.044328934697206	0.000253926103962	0.000033550842425	0.132128370818792	0.511245344663042	-1	1	3	3	3	3	5	3	4	5	5	5	5	5	7	6	7	9	6	7	9	8	9	7	8	10	10	8	10	10	11	10	13	10	10	10	11	11	11	12	11	13	13	11	12	12	15	12	13	12	13	14	14	14	13	16	15	16	15	15	15	17	15	17	15	18	17	14	19	18	18	16	17	18	19	20	17	18	17	19	19	19	17	20	21	20	19	19	20	20	17	22	21	19	20	20	22	22	19	21	22	24	24	24	24	25	25	27	27	28	27	29	31	31	32	36	0	1	1	2	0	2	5	2	1	3	4	0	6	2	5	9	11	12	6	13	20	11	13	16	13	0	15	16	22	2	13	22	36	17	17	25	24	24	26	35	34	38	25	25	29	32	23	3	41	17	21	36	39	17	31	48	11	44	50	68	26	38	55	9	40	83	53	50	70	77	52	44	53	54	60	70	57	29	3	73	77	54	57	27	69	57	30	43	75	65	65	99	73	59	68	28	38	31	64	76	68	87	48	100	90	87	101	102	102	106	69	109	109	109	112	112	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	4	4	1	1	2	2	1	2	2	1	1	1	1	3	2	1	1	3	6	1	3	2	2	2	3	2	2	4	2	2	1	3	3	2	6	1	1	3	1	1	1	2	2	2	2	2	1	1	5	6	1	1	3	2	6	1	3	6	2	1	1	1	2	2	1	3	4	5	5	1	1	3	3	6	1	3	2	2	1	1	1	3	1	2	2	2	4
