step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60000	-183.500724757649266	-181.984083193588305	-1.516641564060961	0.000235111841391	0.000066671382157	0.283573050860220	0.614287618483044	5	8	9	9	11	11	13	15	15	17	17	19	19	21	21	20	21	23	23	23	25	24	30	35	34	42	0	1	2	2	2	4	4	7	1	8	8	11	6	10	13	9	9	17	17	15	15	18	21	0	0	0	1	1	1	1	1	1	2	2	5	1	1	1	4	2	1	3	3	1	1	2	2	1	2	1	1	1
60500	-183.227668764731476	-181.752750965390192	-1.474917799341290	0.000227186853765	0.000071249062320	0.313614371339507	0.521886879046281	6	8	8	9	10	12	14	13	15	17	16	20	17	21	20	20	22	22	22	23	23	25	31	34	35	43	0	1	1	2	1	4	8	4	5	6	6	6	6	9	10	6	10	14	10	14	17	17	20	0	0	0	1	1	1	1	2	2	1	2	2	2	2	4	3	4	2	5	2	1	3	1	1	2	4	1	1	1
61000	-219.731975450980855	-218.107630475088087	-1.624344975892768	0.000432089802685	0.000099352752665	0.229935425571286	0.472698064046107	5	10	9	7	10	11	14	14	14	16	17	20	18	21	20	19	22	23	24	24	24	25	30	34	33	43	0	1	1	1	4	1	6	2	4	3	6	7	9	10	6	5	12	12	17	12	16	11	8	0	0	0	1	2	2	2	2	2	1	2	3	3	2	3	1	3	4	5	1	2	1	3	3	5	8	1	1	1
61500	-194.546030140145177	-193.165222225888442	-1.380807914256743	0.000214334905038	0.000095124910788	0.443814369717895	0.555784405036943	4	8	8	9	10	11	12	14	14	17	16	20	18	21	21	20	22	22	24	23	22	24	31	34	33	43	0	1	1	2	2	4	4	6	7	2	6	13	6	16	13	5	16	16	17	15	11	17	20	0	0	0	1	2	1	1	1	1	2	2	2	5	3	1	4	1	2	5	1	1	1	1	3	1	4	1	1	1
62000	-209.067908905747458	-207.693964494523982	-1.373944411223484	0.000314362157232	0.000146294299332	0.465368671024502	0.615579503371738	6	9	9	10	10	12	12	14	15	17	16	19	18	21	21	20	23	22	23	25	23	25	29	35	34	42	0	1	1	1	3	4	4	5	2	2	8	6	8	12	11	10	14	15	4	17	15	14	21	0	0	0	1	1	1	2	1	1	1	1	3	3	1	4	3	1	2	1	1	1	5	1	1	1	4	1	1	1
62500	-184.471672458035840	-183.110643148492755	-1.361029309543074	0.000166863264892	0.000092744532015	0.555811562690393	0.507788221921202	6	8	10	9	10	12	13	14	15	18	18	19	17	21	20	21	22	23	23	25	24	25	32	35	34	44	0	1	2	2	1	5	4	4	5	3	8	13	6	10	10	5	10	17	10	10	15	17	20	0	0	0	1	1	2	1	3	1	2	3	3	3	2	1	2	2	1	3	2	1	2	3	3	1	4	1	1	1
63000	-196.809949535578141	-195.399849549931702	-1.410099985646451	0.000201893872189	0.000077700524897	0.384858262682923	0.543659715616318	5	9	9	10	10	12	13	14	15	17	17	20	18	19	20	20	21	22	23	25	24	25	31	36	35	43	0	1	1	2	3	4	4	6	2	2	4	11	11	9	14	10	9	11	18	10	18	14	21	0	0	0	1	1	2	1	1	1	2	1	2	4	5	2	1	2	1	2	3	2	1	4	1	3	4	1	1	1
63500	-211.042088929354151	-209.561182774438947	-1.480906154915201	0.000317738190697	0.000098117559158	0.308800018477632	0.454733343763748	6	9	10	10	11	11	12	14	15	16	18	19	19	22	20	20	22	23	23	24	24	25	30	35	35	44	0	1	2	1	2	4	1	7	2	4	6	4	7	12	10	4	12	14	4	19	14	17	21	0	0	0	1	2	1	1	1	1	2	1	3	2	3	6	3	2	3	5	2	1	5	1	1	2	4	1	1	1
64000	-200.060670022650555	-198.699245796126178	-1.361424226524387	0.000194660462048	0.000106244180644	0.545792296629390	0.533929379201557	6	10	8	9	11	12	13	15	14	17	17	20	19	21	20	18	22	22	22	24	25	26	28	36	34	43	0	1	1	1	1	4	2	5	7	7	6	13	8	10	9	7	7	15	9	19	20	18	21	0	0	0	1	2	1	1	2	2	3	2	1	1	2	1	2	2	2	2	5	1	4	2	1	2	1	1	1	1
64500	-186.280770735147428	-184.789348015248294	-1.491422719899148	0.000318019337095	0.000095658874923	0.300795781151989	0.547528784793668	5	8	9	10	11	11	14	14	15	17	16	19	17	21	21	20	20	22	23	23	24	26	31	34	34	44	0	1	1	3	3	4	6	2	7	8	7	11	11	16	10	4	10	15	10	15	17	17	20	0	0	0	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	4	1	1	3	1	1	3	4	1	1	1
65000	-196.211369136932746	-194.695349842074592	-1.516019294858158	0.000397208016202	0.000112794704902	0.283968853349723	0.616902531597636	6	8	9	9	10	12	13	14	15	18	17	19	18	20	20	21	22	22	23	25	24	24	31	35	35	43	0	1	2	2	3	4	1	3	1	8	4	9	6	10	10	7	15	13	17	13	16	13	15	0	0	0	1	1	1	1	1	1	4	2	6	2	3	1	3	1	1	4	1	2	1	4	1	2	3	1	1	1
65500	-198.571549063822289	-197.005891881209237	-1.565657182613049	0.000335371849024	0.000085857667414	0.256007377076311	0.677220181950208	6	7	9	9	11	9	13	15	16	16	16	20	19	22	20	19	22	21	22	23	24	25	30	35	34	43	0	1	2	2	4	2	4	7	7	3	7	8	11	10	4	9	18	12	18	14	14	18	10	0	0	0	1	1	1	1	1	1	3	1	2	2	2	2	2	4	4	2	1	1	1	1	1	2	6	1	1	1
66000	-187.463537637094674	-186.030554063907061	-1.432983573187601	0.000178609300502	0.000063298418531	0.354395982478043	0.504881309222878	6	8	10	10	10	12	14	14	15	18	16	19	17	22	21	21	23	20	24	24	22	25	31	34	34	42	0	1	2	2	2	4	4	6	3	9	6	11	6	18	10	5	16	9	10	18	9	17	21	0	0	0	1	1	1	1	1	1	2	1	3	2	2	2	2	1	1	6	1	3	2	3	3	1	5	1	1	1
66500	-180.590547122980297	-179.046213426286187	-1.544333696694102	0.000119606928402	0.000031958905730	0.267199452045753	0.593587469656045	6	8	10	9	10	12	12	14	15	16	18	19	18	21	20	19	22	23	24	25	23	24	32	35	33	44	0	1	2	2	1	4	2	4	2	9	8	11	8	15	9	5	9	17	17	21	15	18	20	0	0	0	1	1	1	1	2	2	2	3	4	1	1	1	2	1	3	3	3	1	1	1	2	1	4	1	1	1
67000	-192.082911208225994	-190.674771826277322	-1.408139381948682	0.000398163459555	0.000154449789204	0.387905483280965	0.622861951207330	6	8	10	9	8	11	14	15	16	17	17	19	16	21	19	20	22	19	24	24	24	24	31	34	34	42	0	1	2	2	1	4	2	6	3	8	8	11	6	18	7	7	18	7	18	17	17	8	20	0	0	0	1	1	1	1	1	1	2	2	3	1	1	1	2	1	2	2	2	2	3	1	1	4	3	1	1	1
67500	-209.217492221360487	-207.823412478847786	-1.394079742512701	0.000225249562806	0.000092979160202	0.412782866450518	0.526532119376778	6	8	8	9	11	12	12	13	13	17	17	20	18	21	20	21	21	20	23	25	24	25	30	35	33	43	0	1	1	2	2	4	2	5	2	9	8	13	8	5	10	5	9	6	14	15	17	14	20	0	0	0	1	1	1	1	1	2	3	1	3	2	3	1	3	5	1	4	4	3	1	2	2	2	2	1	1	1
68000	-204.651896005249426	-203.258242498530109	-1.393653506719328	0.000327165634746	0.000135328590746	0.413639381322386	0.445195728246783	6	9	9	8	9	12	14	13	13	18	18	19	15	22	20	20	21	21	22	24	25	25	31	36	34	42	0	1	4	1	1	5	3	3	5	8	7	6	6	17	10	1	7	12	10	15	7	12	20	0	0	0	1	2	1	1	2	1	3	2	2	2	2	3	2	1	1	8	4	1	2	1	4	2	2	1	1	1
68500	-207.465831314409741	-205.844356783759508	-1.621474530650231	0.000476406249383	0.000110086914205	0.231077812995592	0.518280543928854	6	8	9	10	9	11	14	11	16	16	18	18	17	21	20	21	22	21	24	24	22	24	31	34	34	44	0	1	1	2	2	4	4	5	6	7	4	2	8	10	8	11	10	12	16	14	14	16	20	0	0	0	1	1	2	1	1	1	2	1	2	1	3	4	4	2	4	2	3	2	1	1	1	2	4	1	1	1
69000	-193.308136711183806	-191.849480480335330	-1.458656230848483	0.000248024130636	0.000081298225600	0.327783532159219	0.493821842440162	6	7	9	9	10	11	13	14	15	16	17	16	19	21	20	20	22	21	23	23	24	26	32	36	35	44	0	1	2	1	1	2	4	7	7	6	8	8	11	16	4	5	16	10	18	16	16	18	15	0	0	0	1	1	1	2	2	2	2	1	1	3	1	1	1	1	5	6	1	2	1	1	2	2	6	1	1	1
69500	-215.297501810940190	-213.783198556705429	-1.514303254234761	0.000216758425230	0.000061790755828	0.285067377485282	0.509332116665016	6	8	10	9	11	11	12	15	15	18	18	19	16	21	20	20	21	23	24	25	24	24	31	35	33	43	0	1	1	1	1	4	2	7	4	13	6	8	3	15	10	9	9	10	15	21	9	18	15	0	0	0	1	2	2	1	3	1	2	2	4	1	3	2	3	1	1	3	2	3	1	1	3	1	6	1	1	1
70000	-202.010382543468467	-200.619003397014524	-1.391379146453946	0.000264052419496	0.000110463187737	0.418338101003836	0.530714775801249	5	10	9	9	9	11	13	14	15	17	17	19	18	21	21	20	23	23	23	24	25	25	32	36	35	44	0	5	1	1	1	2	3	6	8	6	6	6	6	9	16	7	16	12	14	10	18	16	21	0	0	0	1	1	2	2	1	1	2	1	1	3	4	6	3	4	1	4	2	2	1	4	1	3	3	1	1	1
70500	-205.622346109180086	-204.181890020625815	-1.440456088554277	0.000338149957309	0.000116999051627	0.345997534815213	0.461070763955675	5	9	9	10	11	11	14	15	15	17	17	19	17	20	21	19	23	21	23	24	25	25	30	36	34	43	0	1	1	3	3	3	3	7	3	7	2	8	7	11	10	4	9	4	11	15	20	13	21	0	0	0	1	2	2	1	1	1	2	1	2	2	4	1	2	1	2	5	4	6	3	2	1	4	3	1	1	1
71000	-228.201863839275461	-226.401613179069898	-1.800250660205573	0.000355891018040	0.000062821390060	0.176518616307034	0.361351858140978	4	9	9	10	11	11	12	14	15	15	17	19	18	21	21	19	21	23	24	24	25	24	31	36	33	43	0	1	1	2	2	4	4	6	6	4	6	7	9	11	2	10	4	5	18	14	17	14	21	0	0	0	1	2	2	1	2	1	1	2	3	3	3	3	1	3	5	2	3	5	1	1	2	2	2	1	1	1
71500	-202.909981445932686	-201.541303993097642	-1.368677452835044	0.000298851554853	0.000145600801399	0.487201083730793	0.316998148685867	5	7	9	9	10	11	13	14	15	17	18	19	18	21	20	20	22	22	24	25	25	26	30	34	34	43	0	1	2	2	1	2	2	5	6	3	5	8	8	15	9	10	11	15	15	9	15	4	18	0	0	0	1	1	1	1	2	2	3	2	2	5	3	3	2	1	2	1	2	2	2	5	2	10	4	1	1	1
72000	-200.287064499371780	-198.724883685076719	-1.562180814295073	0.000286420303059	0.000073827384451	0.257758907671398	0.553177215625577	5	8	10	10	11	11	14	14	16	18	15	18	19	20	21	20	21	23	24	24	23	26	32	35	34	42	0	1	2	2	2	4	4	4	5	11	6	11	8	9	16	5	13	17	21	10	15	18	21	0	0	0	1	2	1	1	1	1	2	2	3	2	2	1	2	1	1	4	1	1	1	3	2	1	5	1	1	1
72500	-207.860878327089040	-206.397926574476770	-1.462951752612256	0.000207982845289	0.000067359572422	0.323870809290140	0.463631553024798	5	9	10	9	10	12	14	14	16	17	17	18	18	21	20	21	23	21	22	24	23	26	31	35	34	44	0	1	2	1	2	4	6	6	2	1	9	2	11	10	10	10	9	5	10	15	9	17	20	0	0	0	1	2	1	2	1	1	1	2	3	5	1	4	1	3	2	2	4	6	2	2	2	1	2	1	1	1
73000	-214.614813729168560	-213.208536021791446	-1.406277707377123	0.000334909783321	0.000130909861244	0.390880970828344	0.419888634299106	6	8	9	9	10	11	13	15	14	17	17	19	17	18	21	21	23	22	24	24	25	24	29	36	34	43	0	1	2	2	1	4	4	7	7	1	7	8	2	9	7	10	16	9	9	16	14	7	22	0	0	0	1	1	1	1	2	1	3	1	1	6	3	2	4	2	4	3	1	5	6	1	4	4	2	1	1	1
73500	-211.205862893859717	-209.738397208397998	-1.467465685461716	0.000298630977166	0.000095530717555	0.319895539509685	0.496332691843257	5	8	9	8	10	11	13	15	14	16	18	17	18	21	20	21	23	22	23	24	24	26	30	35	34	43	0	1	2	1	3	4	4	6	4	6	9	6	8	10	11	13	14	15	10	14	15	17	19	0	0	0	1	2	1	2	1	1	3	2	2	3	1	3	2	3	1	2	1	1	3	1	2	3	4	1	1	1
74000	-214.532154609610075	-213.133447806893116	-1.398706802716948	0.000207756175189	0.000083917356527	0.403922321206208	0.432740624145528	4	9	10	9	8	12	13	14	16	17	17	19	18	21	20	21	22	20	22	24	23	25	32	34	34	44	0	5	2	1	1	2	2	2	2	4	6	8	8	9	4	2	9	12	15	16	9	15	10	0	0	0	1	1	1	3	2	1	2	3	4	4	2	3	1	1	5	7	3	1	1	2	3	3	7	1	1	1
74500	-193.065708677862716	-190.862583448444411	-2.203125229418310	0.000244848329737	0.000027542872469	0.112489525653894	0.655286765833341	5	10	9	9	11	11	14	13	16	17	16	20	18	20	20	20	23	21	22	25	24	24	31	35	34	44	0	1	1	1	3	2	3	4	8	8	8	13	11	9	10	7	19	9	10	15	15	18	21	0	0	0	1	3	2	2	1	1	3	2	2	2	2	1	1	1	2	4	1	2	2	2	2	2	3	1	1	1
75000	-204.246261827222128	-202.508736237831783	-1.737525589390358	0.000324393751270	0.000062457398145	0.192535762173644	0.386894782348752	6	8	9	10	10	11	13	15	16	17	18	19	18	21	17	21	22	22	23	23	23	25	31	35	35	44	0	1	2	2	3	4	4	7	2	7	9	11	2	15	4	9	8	2	10	14	14	14	21	0	0	0	1	1	1	1	1	1	2	1	4	3	1	1	6	3	3	1	3	5	4	1	1	2	4	1	1	1
75500	-195.347631881208457	-193.929039857250984	-1.418592023957486	0.000308746495884	0.000115027110668	0.372561671796855	0.691428696411410	5	8	10	10	9	12	13	14	16	16	18	19	17	22	20	20	21	21	23	24	25	24	31	32	34	43	0	1	2	2	2	5	5	6	7	4	8	10	10	17	11	5	11	15	7	19	20	18	21	0	0	0	1	1	1	1	1	1	2	1	1	4	3	1	1	1	1	5	2	1	5	1	1	1	3	1	1	1
76000	-224.562389110001163	-223.106191346214331	-1.456197763786827	0.000359798990971	0.000118763663712	0.330083370693901	0.363532864946603	5	6	9	8	11	10	14	13	16	17	17	20	18	22	20	20	21	22	22	24	25	26	32	35	34	42	0	1	2	2	3	4	5	6	3	9	7	11	6	13	7	8	3	9	13	9	18	3	15	0	0	0	1	1	2	1	1	1	1	1	2	1	1	2	4	2	2	3	6	3	2	4	1	8	7	1	1	1
76500	-191.793732510457033	-190.425251700749953	-1.368480809707088	0.000129716441645	0.000063322915154	0.488164139806202	0.373708293903296	4	9	10	9	11	12	13	15	15	16	17	20	18	21	21	20	23	22	21	24	23	25	31	36	35	42	0	1	2	1	2	4	2	6	4	4	8	13	6	10	2	5	19	19	10	21	10	17	20	0	0	0	1	3	1	3	1	2	2	2	4	3	1	1	3	2	5	3	1	1	3	1	3	2	4	1	1	1
77000	-221.431246478861169	-220.036078837448031	-1.395167641413137	0.000200631799474	0.000082385274326	0.410629195085508	0.428938632055733	5	7	10	10	11	11	13	14	15	17	17	19	19	20	20	21	22	21	23	24	21	26	31	36	35	43	0	1	1	1	4	2	3	3	3	4	8	6	11	10	8	10	3	9	9	21	10	3	4	0	0	0	1	2	3	2	1	2	2	3	3	3	1	5	1	2	3	2	7	4	3	1	3	6	10	1	1	1
77500	-209.931932167899390	-208.393071621115297	-1.538860546784080	0.000350272377117	0.000094663618635	0.270257162194574	0.646099332757110	5	7	8	9	11	12	13	13	15	18	17	19	18	22	20	20	23	21	23	25	25	25	32	35	35	42	0	1	2	1	4	4	4	4	5	11	6	6	9	15	8	2	18	11	18	18	17	15	21	0	0	0	1	1	1	2	1	2	3	2	2	1	2	4	2	1	3	6	1	1	1	2	1	2	3	1	1	1
78000	-199.714704425788000	-198.195554112641105	-1.519150313146888	0.000329678910585	0.000092966428418	0.281990826326150	0.451094611840895	6	9	10	8	10	11	13	14	16	17	18	19	19	21	21	21	22	22	23	22	24	24	31	34	33	43	0	1	1	1	1	2	5	1	8	8	6	7	6	11	5	11	11	13	11	11	18	19	17	0	0	0	1	2	2	1	2	1	2	4	1	1	4	2	4	2	6	2	1	2	2	2	1	1	6	1	1	1
78500	-213.884500736384609	-212.428869257836055	-1.455631478548552	0.000224746328183	0.000074305542786	0.330619607390409	0.474127412910649	6	8	10	10	10	11	13	14	14	17	16	19	18	21	19	20	22	23	23	24	24	24	32	35	34	43	0	1	2	1	1	2	2	7	3	11	6	11	6	9	4	10	4	14	9	14	10	15	19	0	0	0	1	1	2	2	2	2	2	1	3	1	3	2	3	4	6	2	5	1	4	2	3	2	5	1	1	1
79000	-196.489285180518095	-194.845208349364981	-1.644076831153101	0.000352296081480	0.000078347437221	0.222390884657015	0.679234627249756	6	9	8	9	10	12	12	15	14	17	16	18	19	21	20	20	22	20	21	24	25	25	30	35	35	43	0	3	1	1	1	4	5	2	5	7	6	6	10	15	9	12	18	12	12	12	17	18	21	0	0	0	1	1	1	1	2	1	1	2	2	3	2	4	1	1	3	1	2	1	1	3	3	2	2	1	1	1
79500	-188.185701542983537	-186.509567875208091	-1.676133667775454	0.000317189177210	0.000066978173148	0.211161596801550	0.461337727010127	5	8	9	10	10	12	14	14	16	17	17	20	19	22	19	20	21	23	24	25	23	26	30	35	34	44	0	1	1	2	1	4	4	3	8	8	6	7	11	9	7	3	10	14	17	14	9	19	20	0	0	0	1	2	2	1	3	1	2	3	1	2	2	2	1	3	4	5	2	1	2	1	3	1	2	1	1	1
80000	-215.574135923720121	-214.166850448048677	-1.407285475671441	0.000309319365908	0.000120405668962	0.389260040699093	0.503803790792198	5	9	10	10	9	12	12	14	15	18	17	19	18	21	19	19	20	22	24	24	23	25	30	35	34	43	0	1	1	1	1	4	2	6	8	2	6	8	2	10	2	9	11	11	18	11	14	13	21	0	0	0	1	2	2	2	2	1	2	1	1	4	2	1	4	2	6	2	2	2	2	4	1	3	3	1	1	1
80500	-188.283645341354685	-186.882639925962536	-1.401005415392150	0.000185146085763	0.000074019352718	0.399788914859115	0.495111955970823	6	7	9	9	9	12	13	15	15	17	17	19	19	22	20	20	21	23	24	25	23	24	32	35	35	42	0	1	2	2	1	5	4	7	3	3	8	8	11	15	9	10	9	17	15	17	15	18	10	0	0	0	1	1	2	1	2	2	2	2	3	5	1	2	1	1	3	1	4	1	2	2	2	1	7	1	1	1
81000	-180.974844750800486	-179.525982751313222	-1.448861999487269	0.000327016311549	0.000110279329019	0.337228832703647	0.458281247481873	6	8	10	9	10	11	13	15	14	18	16	18	18	22	20	20	21	22	23	22	24	25	30	35	34	42	0	1	2	2	4	4	2	7	3	7	9	11	11	16	10	3	15	17	16	16	16	17	15	0	0	0	1	1	1	1	1	1	3	1	2	3	1	1	1	1	1	5	1	1	1	1	2	2	4	1	1	1
81500	-208.416700366527749	-207.052164120837318	-1.364536245690417	0.000283226296554	0.000144916352685	0.511662774426116	0.378570944557090	6	8	9	9	10	11	11	14	16	15	17	18	17	20	20	21	21	22	23	24	25	26	32	36	34	43	0	1	1	2	4	4	3	6	8	4	6	6	10	10	9	15	14	15	18	8	10	19	22	0	0	0	1	1	2	1	1	1	1	1	1	3	3	4	1	3	2	1	1	1	1	4	7	2	2	1	1	1
82000	-190.086328101477932	-188.673104792460720	-1.413223309017221	0.000154754152953	0.000058833491864	0.380173912886349	0.517648259625342	6	8	10	9	11	12	13	14	15	18	17	18	19	21	19	19	23	22	23	24	25	26	30	36	34	43	0	1	2	2	1	4	4	6	2	4	8	8	6	10	10	10	18	9	18	10	9	17	20	0	0	0	1	1	1	1	2	2	3	1	3	4	1	2	2	1	1	1	1	3	1	4	5	2	2	1	1	1
82500	-198.124344576431440	-196.541115298692887	-1.583229277738543	0.000374080565631	0.000092601917700	0.247545385159960	0.591768440353235	6	9	8	8	11	11	12	15	15	17	18	18	17	21	20	19	22	21	22	23	24	26	30	35	32	43	0	3	1	1	4	2	4	6	5	9	5	6	6	9	10	9	14	10	12	15	11	19	21	0	0	0	1	1	1	1	2	1	2	2	2	1	3	3	2	2	2	2	1	1	2	1	2	2	4	1	1	1
83000	-204.609487616551462	-203.129548063829162	-1.479939552722296	0.000310969861984	0.000096265033821	0.309563869652183	0.480431936754331	6	9	10	10	11	11	13	14	15	17	16	18	17	21	21	19	21	23	23	24	23	24	31	36	34	42	0	1	2	1	3	1	6	2	3	9	7	13	11	16	10	5	10	6	6	17	17	10	15	0	0	0	1	1	1	3	1	2	1	3	3	1	2	1	1	1	2	4	2	6	7	2	1	2	6	1	1	1
83500	-197.626677439807423	-196.079904766587788	-1.546772673219626	0.000349404152379	0.000092893485391	0.265862568484953	0.387941834324931	5	9	9	9	11	11	14	15	16	17	17	19	18	21	20	20	22	22	23	24	24	24	31	35	35	42	0	1	1	1	1	1	2	7	7	5	8	8	11	15	12	1	15	5	15	16	9	17	10	0	0	0	1	3	2	2	3	3	2	1	1	2	1	3	1	1	1	5	1	5	2	2	4	1	5	1	1	1
84000	-182.356033651130815	-180.966753627079981	-1.389280024050847	0.000173147581769	0.000073221097101	0.422882585787566	0.525503503733527	5	8	9	9	10	11	12	14	15	17	16	19	18	21	19	20	20	23	24	24	25	24	30	34	34	43	0	1	2	2	2	4	4	6	1	2	8	11	8	10	10	5	15	17	18	10	15	15	21	0	0	0	1	1	1	1	1	1	2	1	4	4	1	2	2	2	2	4	1	2	1	2	2	2	3	1	1	1
84500	-199.116879872639743	-197.729717125755883	-1.387162746883862	0.000239318522494	0.000102354748121	0.427692545711612	0.457716614183784	5	7	9	10	11	12	13	15	15	17	17	20	17	19	21	19	22	22	24	22	25	24	31	35	35	42	0	1	2	2	3	2	4	2	2	6	9	11	9	9	14	8	10	7	18	10	15	17	21	0	0	0	1	1	1	1	1	2	2	3	5	1	1	1	1	2	1	2	2	4	1	2	1	1	3	1	1	1
85000	-196.218699485277170	-194.812866782891689	-1.405832702385467	0.000265780814544	0.000104080994488	0.391604618514761	0.658069686308079	5	7	9	9	10	11	13	15	16	17	18	20	15	20	19	21	21	22	20	23	24	25	30	36	33	44	0	1	2	2	1	4	5	6	5	8	13	11	6	9	9	9	15	10	10	19	15	17	20	0	0	0	1	1	1	1	3	1	2	2	3	1	1	1	2	1	1	3	1	2	1	1	1	2	3	1	1	1
85500	-206.679296731486971	-205.300990662801667	-1.378306068685314	0.000162971373828	0.000073508045901	0.451048820260881	0.600378971523221	5	9	8	10	10	12	13	15	15	17	17	19	19	21	19	19	21	21	24	25	25	26	29	36	35	43	0	1	1	2	1	4	4	5	5	2	7	6	7	10	9	10	8	15	15	15	10	19	21	0	0	0	1	2	1	1	2	1	2	3	3	4	2	3	3	2	2	1	4	2	2	2	5	1	2	1	1	1
86000	-227.532118686865402	-225.895878439483226	-1.636240247382165	0.000367509224187	0.000082808929849	0.225324765745400	0.614215689163843	5	8	10	9	10	11	13	14	15	17	17	19	17	22	20	19	22	22	23	23	23	25	30	35	34	44	0	1	2	2	4	4	4	7	8	7	4	11	4	16	11	8	9	12	13	13	11	14	11	0	0	0	1	1	2	1	1	1	1	1	1	2	4	1	4	1	1	3	4	2	2	3	3	2	4	1	1	1
86500	-206.874594809907848	-205.435733739272024	-1.438861070635812	0.000331346739888	0.000115222289076	0.347739317172282	0.366220943329327	5	9	9	8	10	12	13	14	16	18	18	20	17	21	20	20	22	22	22	23	24	24	31	34	35	44	0	4	1	1	2	2	6	6	2	2	2	8	3	11	3	9	3	12	12	13	11	11	11	0	0	0	1	1	2	2	1	1	1	1	2	4	4	4	5	1	5	2	7	1	1	4	4	4	6	1	1	1
87000	-185.666906327378911	-184.297696526840042	-1.369209800538872	0.000151269439053	0.000073314553949	0.484662033572239	0.589355853451157	5	9	9	9	10	12	14	14	16	17	17	19	19	20	20	20	23	22	23	25	23	25	29	35	33	42	0	1	1	1	4	2	4	6	4	2	8	6	8	9	10	10	18	15	10	21	15	19	20	0	0	0	1	2	2	1	1	1	2	1	3	3	2	3	2	3	1	1	1	1	3	2	1	1	3	1	1	1
87500	-193.545611663858580	-192.156112914548231	-1.389498749310346	0.000217797928153	0.000091997643050	0.422399073443380	0.440656552168836	5	9	7	10	9	11	13	14	16	16	18	19	18	21	20	19	23	23	23	25	23	26	32	35	35	42	0	3	1	3	1	2	4	6	7	4	6	8	8	9	16	5	16	16	9	17	15	19	20	0	0	0	1	1	1	1	2	1	2	2	1	3	3	3	2	1	1	5	2	2	5	1	1	1	3	1	1	1
88000	-190.174747736059118	-188.641592580815285	-1.533155155243820	0.000320061629483	0.000087547494353	0.273533239501610	0.538284353095890	6	10	10	8	10	11	13	14	16	17	17	18	19	22	19	20	22	21	23	24	23	24	31	35	33	43	0	1	1	1	4	4	4	2	3	5	6	8	8	9	9	7	16	12	16	14	9	17	15	0	0	0	1	2	2	1	1	2	3	1	2	4	3	3	3	3	2	4	1	2	2	1	3	1	6	1	1	1
88500	-194.134317055539640	-192.614531624087476	-1.519785431452172	0.000228363393590	0.000064305682596	0.281593654680642	0.516080231634562	6	7	9	9	10	11	14	14	15	16	18	19	17	20	20	20	22	22	23	23	24	26	31	34	34	43	0	1	1	2	4	4	4	2	8	7	2	6	6	11	9	5	8	11	16	16	11	17	21	0	0	0	1	1	1	1	1	1	2	4	1	1	5	3	3	2	2	5	3	2	1	2	2	2	4	1	1	1
89000	-209.936452934559924	-208.145816883490454	-1.790636051069471	0.000457503261025	0.000081805621700	0.178808827539833	0.525558565793064	6	9	9	10	11	12	13	15	15	17	17	19	16	20	19	20	22	21	23	24	25	26	32	35	34	42	0	1	1	1	3	2	5	2	3	13	7	7	6	10	8	2	7	14	6	14	17	14	21	0	0	0	1	2	1	2	1	2	1	3	2	1	2	3	2	2	2	5	4	1	4	2	1	3	4	1	1	1
89500	-217.847465604242245	-216.473780691987542	-1.373684912254699	0.000255935384078	0.000119344314560	0.466306427263748	0.413977905466982	5	9	10	7	11	10	14	15	14	17	16	19	18	22	19	19	22	23	21	25	25	23	30	35	35	44	0	4	2	1	1	4	6	2	2	2	8	11	8	10	7	9	2	2	15	7	14	19	10	0	0	0	1	1	1	1	2	1	2	3	3	4	1	2	2	3	3	2	6	6	2	5	2	1	8	1	1	1
90000	-207.689149267104682	-206.257947283304247	-1.431201983800426	0.000321648678783	0.000114665431669	0.356492779957546	0.331468940718772	5	10	9	10	7	11	14	12	14	18	17	20	16	20	21	19	23	22	21	25	24	25	31	35	34	43	0	5	5	5	1	2	4	2	2	2	4	4	8	9	9	5	1	12	9	14	12	14	12	0	0	0	1	1	1	1	1	1	1	1	2	4	3	4	2	3	4	6	8	1	2	2	1	2	5	1	1	1
