step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-565.417090023665537	-572.272577974624937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692143448151701	-5	6	3	2	7	3	14	19	8	6	18	20	15	12	22	26	22	23	21	15	26	31	27	28	32	30	33	32	34	30	39	29	37	38	35	40	38	39	42	41	42	38	42	40	47	42	49	42	48	39	36	45	48	46	54	52	44	51	53	49	49	58	55	49	60	65	70	79	72	81	77	83	0	1	0	1	1	1	6	7	3	4	14	2	10	3	5	20	8	13	20	10	19	0	20	0	0	21	23	24	24	17	16	21	26	16	23	25	28	51	29	25	26	27	28	33	27	37	25	51	44	16	27	40	41	48	40	48	34	47	44	54	51	63	58	0	62	63	65	71	55	69	66	69	1	2	1	1	2	2	1	1	1	1	1	4	1	3	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1	2	1	1	2	3	1	2	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2
36500	-544.784199116389686	-551.639687067349087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618592948809768	-1	9	2	4	4	4	14	17	9	16	12	13	17	19	23	28	19	30	24	21	29	29	26	30	33	32	32	33	38	31	37	32	39	35	32	36	39	38	46	43	41	41	41	42	46	45	49	44	50	44	35	46	47	48	54	53	48	50	49	48	55	58	53	55	61	66	71	72	75	76	79	83	0	1	0	1	1	1	1	7	3	4	9	4	12	11	12	20	12	13	20	10	19	0	19	0	0	21	23	24	24	17	21	21	26	16	23	25	28	51	29	36	26	23	28	31	42	37	25	27	53	34	27	40	33	48	47	38	50	52	44	45	38	47	52	0	63	63	65	63	58	66	70	66	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	2	1	3	2	1	1	2	3	1	3	4	1	1	3
37000	-542.083366140928661	-548.938854091888061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577915737517883	-3	10	6	3	7	1	11	18	12	10	15	12	16	17	17	26	28	23	27	21	30	30	31	30	34	34	36	34	33	32	39	36	37	35	37	36	39	41	45	41	41	42	41	40	44	43	47	46	49	41	39	47	43	52	54	50	48	51	54	49	55	58	56	54	60	63	65	77	76	70	77	77	0	1	0	1	1	1	6	6	3	4	9	4	10	9	12	20	15	13	20	15	19	0	19	0	0	21	23	24	24	17	21	21	26	20	23	25	28	51	29	36	34	27	28	21	27	37	25	38	44	34	27	40	26	45	40	48	34	52	44	48	48	52	58	0	63	63	65	62	66	55	66	63	1	2	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	4	3	2	2	4
37500	-547.473430038828724	-554.328917989788124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717774125946483	0	10	1	5	6	4	10	20	8	11	12	12	19	16	24	23	27	27	22	15	27	30	29	26	35	32	32	29	35	32	36	32	39	37	36	40	31	41	41	37	34	37	41	40	43	43	50	42	48	50	38	43	43	52	56	49	50	52	56	47	47	60	54	56	57	65	70	74	75	78	82	82	0	6	0	1	1	1	1	12	3	4	9	4	10	9	10	20	10	13	20	12	16	0	16	0	0	16	23	24	24	17	21	21	26	20	23	25	28	51	24	25	26	23	28	31	27	37	25	51	33	34	27	40	33	60	63	48	26	52	44	48	38	36	52	0	58	63	65	66	66	66	66	66	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	3	2	3	1	2	3	2	1	1	2	2	2	2	2	3	3
38000	-531.080910813990158	-537.936398764949558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647913177086607	-3	8	1	4	4	5	4	20	7	13	16	16	20	14	20	26	23	29	24	22	30	28	26	27	33	33	32	29	34	30	37	33	37	37	36	40	38	40	39	42	43	38	38	40	48	42	47	44	49	45	44	48	47	49	54	55	52	45	55	48	48	57	52	55	60	71	66	76	69	75	81	82	0	1	0	1	1	7	1	2	3	4	9	10	10	3	12	20	10	10	20	15	19	0	19	0	0	21	23	24	24	17	21	21	26	20	23	25	28	42	24	25	26	27	28	31	23	37	25	38	21	34	38	58	33	60	36	61	49	40	44	48	48	63	52	0	62	63	65	63	63	69	70	70	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	2	1	2	1	2	1	3	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	5	2	1	1	2
38500	-513.933505365054998	-520.788993316014398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751651020966480	0	9	1	3	7	4	13	18	6	17	18	14	20	14	22	25	27	29	24	21	28	27	31	28	30	32	34	30	36	30	37	36	37	38	39	39	36	36	42	43	41	40	44	41	48	42	44	42	50	42	43	46	48	49	56	55	45	50	55	45	56	58	54	53	62	69	66	75	75	75	78	82	0	1	0	1	1	1	6	6	3	4	9	4	10	9	10	20	10	13	20	10	19	0	21	0	0	21	23	24	24	17	21	21	26	16	23	25	28	27	29	25	33	23	28	31	27	37	25	38	31	20	38	40	33	60	40	48	34	52	49	42	56	52	52	0	62	52	65	66	58	66	66	69	1	2	1	1	1	1	1	2	1	3	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	3	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	1
39000	-530.995382164567673	-537.850870115527073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767635617090931	-1	6	6	4	4	4	14	19	10	10	19	19	19	16	24	26	23	22	26	23	29	21	32	24	30	33	28	30	29	29	39	34	37	37	39	38	38	39	39	41	40	36	41	35	47	42	44	41	50	46	44	44	47	49	50	51	44	52	54	46	53	60	53	55	57	70	71	78	75	73	80	80	0	6	0	1	1	1	2	7	3	4	14	4	10	9	10	20	10	13	20	12	19	0	27	0	0	21	12	24	24	17	34	21	26	16	42	25	28	23	29	25	33	27	28	21	35	37	25	38	34	57	48	36	33	60	47	48	34	52	49	48	38	63	40	0	58	58	63	69	63	66	70	70	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	3	2	1	3	1	1	1
39500	-537.235774210699333	-544.091262161658733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782933703577337	-2	13	3	3	3	1	3	16	10	16	18	20	19	17	24	26	25	26	26	23	31	25	33	30	35	33	29	33	37	33	39	33	36	38	36	36	35	34	45	40	43	37	40	37	42	39	45	43	48	44	42	45	50	49	49	51	49	52	56	47	46	57	47	56	58	69	69	79	70	72	81	82	0	7	0	1	1	1	6	2	3	4	9	10	10	9	12	20	10	13	20	12	19	0	27	0	0	21	19	24	24	17	42	21	16	16	23	25	28	27	29	36	26	27	28	21	27	37	36	38	31	34	38	40	34	60	40	45	50	63	44	51	38	58	52	0	52	58	62	66	58	66	70	70	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	1	3	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	3	1	2	2
40000	-562.479972393693743	-569.335460344653143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565877655541715	-2	13	0	3	1	5	11	20	5	19	15	12	20	12	22	26	24	24	24	22	27	31	30	29	31	35	26	31	37	31	34	35	38	38	34	38	39	39	38	41	43	33	42	38	45	42	48	43	47	42	38	45	45	44	54	52	45	53	56	52	53	60	54	49	58	72	65	79	71	82	79	82	0	6	0	1	1	1	1	2	3	7	14	1	12	9	10	20	12	13	20	12	19	0	27	0	0	20	19	24	24	17	21	21	31	20	23	25	28	27	24	25	33	27	37	31	38	37	52	42	32	34	27	40	26	38	40	48	50	40	49	54	42	65	52	0	58	63	65	58	63	58	63	69	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	2	2	2	2	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	2	1	3	1	2	4	1	2	1	1	4	1	4	2	5	4	3
40500	-563.867551332970606	-570.723039283930007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678086871648182	-7	13	2	4	-3	2	11	15	9	18	19	14	20	15	20	20	27	26	25	25	29	26	29	26	30	33	32	33	33	31	36	35	36	33	36	37	37	35	44	42	42	38	43	41	48	43	44	42	50	47	44	48	48	48	53	49	43	54	52	52	53	56	55	54	63	68	60	76	76	75	82	83	0	7	0	6	1	1	1	6	3	8	9	4	12	9	4	12	10	13	16	16	20	0	19	0	0	21	23	24	24	17	21	21	26	16	23	25	28	23	29	36	26	27	28	31	42	37	25	38	26	57	38	47	41	48	40	38	34	52	44	54	38	40	52	0	52	52	62	58	66	63	70	66	1	1	1	1	1	3	3	2	2	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	2	1	2	2	3	1	2	1	2	2	2	3	1	2	1	1	1	2	1	1	2	2	1	2	2	4	1	2
41000	-554.589686583039452	-561.445174533998852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732052808973321	-6	5	4	0	2	3	10	19	6	14	11	15	20	9	25	18	27	28	22	25	29	31	30	25	31	30	25	30	31	30	33	37	33	40	34	36	35	42	42	40	42	36	41	39	36	38	44	43	44	49	39	47	37	50	52	56	49	53	55	46	50	58	51	58	62	71	69	70	76	78	78	82	0	6	0	1	1	1	6	6	3	7	14	7	12	9	12	10	12	13	16	16	16	0	20	0	0	20	16	24	24	17	21	31	26	42	23	25	28	42	29	36	53	27	29	31	23	37	25	51	41	34	42	40	26	60	63	61	19	52	44	48	48	58	52	0	62	58	65	63	63	66	66	70	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	2	1	2	4	1	2	1
41500	-549.980235779058717	-556.835723730018117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717899913447533	-4	11	2	2	5	5	5	20	11	14	14	20	16	8	19	25	29	18	24	22	27	30	30	28	33	27	31	30	37	32	38	36	36	36	36	39	34	39	36	41	44	42	38	41	44	40	44	42	50	39	44	44	49	52	55	49	48	50	47	49	45	58	55	58	62	68	70	73	73	79	82	82	0	5	0	1	4	4	4	6	14	1	9	2	10	3	10	12	10	13	20	12	16	0	16	0	0	19	23	24	24	17	33	19	26	20	23	25	28	27	24	36	26	27	28	31	27	37	25	38	31	33	34	40	41	60	40	61	50	52	44	48	38	58	58	0	62	47	65	66	66	69	69	70	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	3	1	1	1	1	1	1	3	2	1	1	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1
42000	-574.008447578424239	-580.863935529383639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567128345383931	-5	8	3	0	4	-2	12	14	6	10	17	20	19	17	24	22	26	30	25	18	30	26	26	27	33	29	30	30	37	33	38	33	37	36	37	41	38	39	45	40	45	38	41	39	42	42	46	43	49	48	42	44	48	49	54	55	49	51	49	47	47	53	54	59	63	69	66	77	75	80	82	83	0	6	0	1	1	1	2	2	3	4	9	10	10	3	12	20	10	12	20	10	16	0	16	0	0	19	23	24	24	17	21	21	26	16	23	25	28	27	24	25	26	27	37	21	27	28	25	38	41	42	38	25	33	60	47	61	34	36	44	48	38	52	25	0	62	63	63	63	63	69	69	69	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	3	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	3	2	3	2	1	3	2	2	2	2	1	2	1	3	2	1	1	2	1	2	2	1	2	1	4	1	2	4	1	4	2	1	1	1
42500	-557.787942668667597	-564.643430619626997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684638469467057	-1	11	4	3	4	4	6	21	7	14	19	18	17	13	22	26	25	30	23	20	29	25	25	30	33	32	31	32	36	29	38	34	34	39	36	41	41	40	44	37	39	39	41	41	48	44	46	42	50	47	45	42	46	51	53	46	42	46	54	41	52	60	51	51	63	73	68	70	65	73	83	80	0	1	0	1	1	1	1	6	3	4	14	4	10	9	12	20	10	13	12	12	19	0	20	0	0	16	23	24	24	17	32	21	26	19	27	25	28	27	29	25	26	23	28	31	38	37	25	38	34	57	38	40	26	60	40	48	31	52	34	27	56	63	36	0	63	69	65	69	63	69	72	70	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	3	2	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	3	1	2	1	1	1	2	2	1	1	1	1	1	2
43000	-555.700902922073851	-562.556390873033251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595546300417522	-3	10	3	3	7	5	11	19	7	10	16	17	17	13	25	30	26	27	23	26	25	29	26	18	34	30	33	28	38	30	36	35	34	39	38	40	39	38	41	42	40	39	41	39	44	41	46	42	48	38	43	45	45	53	55	56	48	52	51	45	45	58	55	55	62	68	69	75	71	77	80	81	0	5	0	1	1	1	1	1	3	4	14	10	10	9	12	20	8	12	10	19	19	0	19	0	0	21	23	24	28	17	19	21	26	20	27	25	28	27	29	25	26	27	28	31	27	28	25	38	31	20	38	40	33	60	40	61	50	52	44	38	48	63	36	0	58	52	65	63	55	63	52	66	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	1	1	1	2	1	2	3	2	3	1	3	4	2
43500	-562.346330982777204	-569.201818933736604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710844346119860	-1	5	0	4	6	3	8	12	10	18	14	9	16	19	23	29	22	27	24	19	28	24	31	24	32	31	35	27	35	30	34	34	37	37	34	37	38	40	38	43	40	41	34	43	49	31	43	43	48	46	44	47	47	52	51	54	49	45	56	47	49	59	53	54	60	69	66	77	72	81	78	85	0	1	0	1	6	1	1	6	3	12	9	4	1	9	10	19	10	13	20	13	19	0	19	0	0	21	23	24	24	17	21	21	26	16	23	25	43	27	29	36	26	27	28	31	48	28	36	27	21	34	38	58	33	60	40	61	50	36	44	27	48	52	52	0	52	52	62	69	63	69	69	70	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	3	2	1	2	3	1	1	3	1	2	1
44000	-531.060066029590871	-537.915553980550271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633305671857706	-2	14	6	4	4	6	2	17	9	11	15	15	18	14	18	25	24	28	26	23	29	30	29	26	34	33	33	31	36	31	35	36	38	35	37	38	39	41	44	40	43	37	37	39	45	36	47	45	48	47	41	49	47	51	56	54	48	48	55	47	54	59	55	55	57	70	70	72	75	80	78	84	0	5	0	1	1	7	1	6	3	6	9	4	10	9	10	20	10	12	20	15	19	0	19	0	0	21	23	24	24	17	21	21	26	16	23	25	46	42	24	36	26	27	28	31	42	28	40	38	34	34	27	40	26	60	58	48	34	40	44	48	48	65	36	0	52	63	65	63	55	66	69	70	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	1	3	1	1	2	2	3	3	2	1	1
44500	-571.365160955496322	-578.220648906455722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677037690516708	-3	10	4	2	2	4	5	17	9	7	15	12	19	16	20	28	25	28	26	24	29	28	27	25	32	31	33	28	36	35	33	37	39	37	38	37	38	37	40	41	38	41	42	43	44	35	45	43	45	45	44	46	43	53	55	56	49	49	46	49	52	56	53	56	61	64	71	73	76	80	82	83	0	1	0	1	1	1	1	6	3	4	9	7	2	9	2	20	12	13	20	12	19	0	20	0	0	21	23	24	24	17	21	21	26	20	23	25	46	27	29	25	26	27	29	31	27	28	25	42	31	19	38	25	26	60	47	61	35	25	44	48	51	58	25	0	62	52	65	66	68	69	69	70	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	3	2	1	1	1	1	2	2	2	1	2	2	1	2	1	2	3	2	2	2	2	1	1	1	3	1	1	2	1	4	1	1	4	3	2	1	2	1	1
45000	-550.051210213571949	-556.906698164531349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653116684047771	0	10	4	4	5	6	12	19	8	12	15	16	20	14	21	28	29	27	25	23	31	27	30	19	31	31	32	31	33	33	33	35	40	38	39	40	39	38	43	40	39	39	41	39	48	37	50	43	50	47	45	44	46	51	55	52	46	51	48	45	53	59	56	54	57	69	69	78	71	82	81	78	0	6	0	1	1	1	1	10	3	4	9	10	12	9	10	19	15	13	20	4	19	0	20	0	0	20	23	24	24	17	21	21	26	16	23	25	46	23	29	25	26	27	28	21	27	28	25	38	33	34	38	36	26	60	52	48	34	36	44	48	48	63	52	0	58	63	65	66	47	72	63	66	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	1	1	2	2	2	3	1	3	2	1	1	1	2	1	1	2	2	1	3	2	2	2
45500	-555.424918966373298	-562.280406917332698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685128390209251	-2	13	4	1	5	0	6	18	9	6	14	10	20	14	16	28	28	30	24	19	28	18	26	28	34	32	29	33	36	31	33	36	38	36	29	38	39	37	46	44	42	36	42	40	44	42	48	42	46	49	39	44	50	49	55	52	39	51	53	45	53	58	54	54	59	68	69	79	77	75	77	72	0	1	0	1	1	1	1	6	3	4	9	10	12	9	4	19	10	13	20	15	19	0	20	0	0	21	23	24	24	17	19	21	21	16	23	25	28	42	24	36	26	27	28	20	42	28	25	38	31	57	38	25	41	60	40	48	34	40	44	48	48	63	58	0	52	55	65	70	58	66	72	66	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	2	1	1	2	3	2	2	2	1	2	2	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	1	4	2	2	1
46000	-557.440743253048026	-564.296231204007427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740825094221020	-9	11	4	-2	9	6	10	16	11	13	15	16	19	8	18	27	24	31	25	21	31	28	30	26	34	28	33	32	36	33	39	36	37	39	35	38	38	37	43	43	41	39	40	39	46	41	44	40	48	46	46	48	43	50	52	51	43	53	42	48	43	58	54	56	61	62	69	75	72	79	81	81	0	6	0	1	6	1	1	7	14	1	14	7	12	3	10	20	10	13	20	15	16	0	20	0	0	19	23	24	24	17	21	21	26	33	27	25	28	23	28	25	26	27	28	21	27	37	25	38	41	57	38	36	26	60	36	61	21	47	44	48	48	40	47	0	63	63	62	62	66	69	70	70	1	1	1	1	1	2	2	2	1	3	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	1	3	1	1	1	2	2	2	1	2	1	3	2	1	2	1	2	1	1	2	1	1	3	2	1	1	1
46500	-565.899180802181377	-572.754668753140777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636597591979771	-3	11	2	5	7	4	3	17	6	13	15	16	17	9	21	26	26	30	24	24	31	29	29	26	32	33	32	34	29	32	37	35	38	35	35	40	39	37	41	43	44	41	41	39	44	44	49	43	44	48	45	41	45	52	53	55	46	51	44	47	51	60	53	57	60	72	70	79	66	78	80	83	0	1	0	1	1	1	1	6	3	5	9	10	10	9	13	20	4	13	15	12	19	0	20	0	0	21	23	24	24	17	21	21	26	16	23	25	28	27	24	52	26	34	24	31	27	37	25	42	31	34	38	36	26	60	40	61	53	52	44	51	42	63	52	0	58	69	65	47	63	66	66	71	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	2	2	3	1	2	2	2	1	2	4	2	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	4	3	2	2	1
47000	-601.699218322259981	-608.554706273219381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610019393715018	-3	9	5	1	5	5	8	20	7	10	19	15	18	16	24	26	26	24	23	18	29	23	31	22	35	31	33	32	31	36	37	35	38	33	35	38	35	41	45	43	44	38	37	38	49	43	43	46	46	43	37	40	45	52	51	50	49	53	45	43	48	55	52	54	61	66	70	79	76	73	75	78	0	1	0	1	1	1	1	12	3	4	9	4	10	9	20	20	12	12	20	10	16	0	20	0	0	19	23	24	24	17	19	19	26	16	26	25	28	51	24	25	33	27	28	19	42	37	25	51	31	34	27	25	26	60	36	61	15	52	16	38	51	52	52	0	62	58	65	70	62	66	66	70	1	2	1	1	2	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	3	1	2	2	2	3	2	2	1	1	1	1	1	3	1	2	1	1	3	2	2	2	2	2	2	1	1	2	2	2	1	6	2	5	1	2	2	2	1	1	2	1	1	5	1	2	2
47500	-520.951338009285905	-527.806825960245305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745699623845933	0	13	4	4	4	4	8	20	11	12	18	17	17	15	20	26	27	29	20	24	24	24	32	29	34	31	29	33	36	31	35	30	36	34	36	39	39	37	44	41	44	40	37	38	42	42	49	44	51	45	45	47	46	51	53	49	48	50	46	45	52	54	54	55	60	71	63	77	75	74	81	80	0	1	0	1	1	1	6	12	3	4	14	10	10	3	12	20	12	13	10	19	19	0	16	0	0	21	19	24	24	17	21	16	26	20	23	25	28	27	29	36	33	27	28	31	27	37	25	38	31	34	42	40	33	60	58	48	34	52	31	38	56	52	47	0	62	58	65	66	66	66	66	70	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1	1	2	2	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1
48000	-533.782771813562476	-540.638259764521877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696690265605803	-2	15	4	2	4	5	10	18	10	10	17	16	16	15	21	25	21	30	24	23	27	29	31	30	25	32	33	32	35	34	34	36	36	38	33	38	35	38	45	42	42	37	41	41	43	42	41	41	49	43	45	46	47	52	55	53	52	52	48	45	51	59	53	57	58	68	68	76	71	78	82	82	0	5	0	1	1	1	6	6	3	6	9	4	10	9	10	20	10	13	15	15	20	0	19	0	0	21	19	24	24	17	21	19	26	16	19	25	28	27	29	36	26	27	28	31	42	37	25	38	34	34	38	40	26	60	58	48	50	52	44	48	48	52	52	0	47	63	65	66	66	66	66	70	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	2	1	2	1	2	1	1	1	3	1	3	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	3	2	2	2	1	1	2	1
