step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
80000	-288.949597793317594	-287.403431536926121	-1.546166256391488	0.000104938596685	0.000027933974170	0.266193517469277	0.648852189929165	-1	3	3	5	7	9	9	8	8	10	11	10	11	11	12	10	13	15	13	14	14	17	15	16	14	17	16	18	17	16	18	18	20	20	21	21	20	23	23	24	23	24	25	25	23	25	28	25	24	27	25	27	28	0	1	1	1	4	5	5	5	0	7	2	8	7	10	7	5	6	14	11	17	11	18	16	20	11	20	21	18	24	20	18	15	18	31	30	37	31	36	36	36	0	37	38	38	36	39	49	39	34	36	38	43	42	1	2	2	2	1	2	1	1	1	1	3	1	1	1	3	2	2	2	1	1	2	1	3	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	2	2	1	1	2
80500	-272.948737787128607	-271.522230137800079	-1.426507649328508	0.000097987733616	0.000035492178518	0.362210423773444	0.845774892064475	-1	3	4	5	6	8	8	9	7	10	11	11	11	12	11	12	13	14	12	14	14	16	16	16	15	17	16	17	17	16	17	18	19	19	21	22	21	24	24	24	24	24	23	26	24	23	27	24	26	25	26	28	27	0	1	2	2	3	5	5	7	0	8	10	8	7	10	10	10	12	14	10	16	17	20	25	18	16	20	12	18	25	20	18	24	28	31	26	37	34	36	46	46	0	46	34	43	36	36	39	36	38	43	43	49	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1
81000	-321.502175327749626	-319.920135176975407	-1.582040150774198	0.000133230935445	0.000033054389216	0.248098454806222	0.646361276255656	0	2	2	6	9	10	9	8	9	10	12	10	12	12	10	11	13	14	13	15	14	15	16	18	16	17	17	19	16	17	19	17	21	18	20	21	21	23	23	22	23	25	23	25	23	26	28	25	25	27	26	28	27	0	1	1	1	4	4	2	4	0	5	10	8	10	5	5	5	12	8	11	16	12	14	22	22	14	11	12	32	6	10	25	11	29	25	18	29	26	37	36	37	0	39	37	36	37	39	42	31	43	39	42	49	48	1	1	2	3	1	2	4	1	1	1	2	1	1	2	1	1	1	3	1	2	2	1	1	1	2	2	3	1	2	2	2	3	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	3	1	2	1	2	1
81500	-308.371056407784295	-306.696482649190443	-1.674573758593841	0.000106423682099	0.000022527911391	0.211681375297089	0.626454010172195	-1	4	3	6	7	9	9	9	7	8	10	11	11	12	11	11	13	12	14	14	14	16	14	16	16	15	18	18	17	17	19	18	20	19	21	22	20	23	23	22	23	24	25	26	25	25	28	23	23	27	26	27	27	0	3	1	2	4	2	5	10	0	2	8	11	7	16	10	11	11	8	14	11	8	16	16	18	18	20	16	24	18	26	25	29	29	25	29	32	31	36	40	31	0	39	49	36	40	39	38	36	40	42	42	49	34	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	3	3	3	1	2	3	1	4	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	3
82000	-303.120290951019342	-301.595122703887625	-1.525168247131716	0.000089282432730	0.000024845592243	0.278280860897370	0.687417383178298	0	3	4	7	8	9	9	9	9	11	11	10	12	12	10	11	14	15	13	14	15	17	17	17	16	18	17	18	17	16	17	18	20	19	20	21	21	23	22	23	23	24	25	24	24	26	28	23	25	26	26	27	28	0	1	2	3	4	3	5	4	0	7	4	8	4	6	5	8	11	11	16	16	16	10	16	18	8	20	18	25	7	10	18	29	28	31	26	25	34	39	25	37	0	39	39	36	39	40	46	25	42	39	48	49	48	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	2	2	1	1	2	3	3	1	3	2	1	1	3	2	1	1	2	1	1	3	1	1	3	1	1	1	2	2	1	1	1	3	1	2	1	2	3
82500	-283.173770654152861	-281.442204335952965	-1.731566318199884	0.000089546021231	0.000017390005690	0.194201880228788	0.613160362498514	0	2	4	6	7	9	9	9	8	10	10	11	11	11	12	11	12	15	13	14	14	17	16	18	14	16	16	18	16	16	18	19	20	19	21	23	21	24	22	23	22	24	23	25	24	25	27	25	25	25	27	28	27	0	1	2	3	4	5	5	5	0	4	3	8	7	11	10	5	8	25	14	16	11	16	20	29	10	20	11	11	18	20	10	18	28	25	23	37	34	36	34	34	0	36	31	40	40	36	46	40	43	39	43	49	50	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	2	1	1	2	2	4	1	1	1	1	2	3	1	2	5	2	1	3	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1
83000	-321.551193688998239	-319.767026697082315	-1.784166991915904	0.000140749901162	0.000025388626072	0.180381128958008	0.497822934267063	-1	4	3	6	8	9	9	10	9	10	11	10	11	11	10	12	14	14	12	15	14	16	15	17	16	17	16	19	17	17	16	18	20	19	22	22	21	23	23	23	23	24	24	23	24	25	28	23	24	26	27	28	27	0	3	1	2	3	4	3	5	0	5	5	3	6	7	5	2	16	19	10	13	5	11	7	18	21	14	5	29	18	27	11	18	24	22	13	25	32	37	37	25	0	39	40	31	36	39	46	37	38	40	42	49	50	1	1	1	1	2	1	3	1	1	2	1	4	1	1	1	5	1	1	2	2	4	3	2	1	1	4	4	1	2	1	3	2	1	1	5	3	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	2	1
83500	-330.995581870825163	-329.315357465154023	-1.680224405671166	0.000136419249837	0.000028622204929	0.209810601969885	0.681323402249230	0	2	3	6	8	9	9	10	9	10	12	11	10	11	12	11	13	14	13	13	14	14	17	17	14	16	16	19	18	16	18	18	20	19	22	22	22	24	21	23	20	23	24	25	25	24	28	24	25	25	25	27	28	0	1	2	3	2	5	4	7	0	7	8	8	7	7	16	10	12	8	14	12	7	10	11	18	16	20	22	29	19	22	25	22	23	25	27	29	39	37	34	34	0	39	40	34	36	18	42	39	39	39	36	38	50	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	2	1	1	1	2	1	1	3	1	2	3	2	1	1	1	2	1	1	1	2	3	6	2	1	3	1	1	1	1
84000	-314.135686449959053	-312.460750786640460	-1.674935663318578	0.000127584904370	0.000026991933293	0.211560555902160	0.594735674248687	-1	3	4	7	8	9	8	9	9	10	10	11	12	11	12	10	13	14	13	13	14	17	17	17	15	15	17	18	17	16	18	19	20	19	21	21	21	24	22	24	24	24	25	25	25	25	29	25	26	27	26	26	28	0	1	2	2	3	3	4	3	0	3	7	10	5	16	8	4	7	13	14	4	12	30	26	12	18	13	30	29	18	11	25	29	28	25	26	24	24	39	35	37	0	39	37	39	39	25	42	36	42	42	37	46	36	1	2	1	2	2	2	1	2	1	3	1	1	2	1	2	2	2	1	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	2	3	2	2	1	1	1	1	1	1	1	2	4	2	2	1	2	1	1	4
84500	-292.981569546697528	-291.409103988445565	-1.572465558251967	0.000116048525864	0.000029320042159	0.252653292586522	0.758103788130981	0	3	3	7	8	10	9	9	9	10	12	10	11	11	12	11	14	15	13	14	15	17	15	16	15	16	17	18	17	16	18	18	20	19	20	22	21	22	21	20	24	24	23	24	24	26	28	24	26	25	26	27	27	0	1	1	2	2	5	4	4	0	5	10	8	7	10	16	10	16	17	14	5	13	26	20	18	17	6	21	24	30	17	18	26	28	26	30	40	25	39	31	31	0	36	38	37	37	42	46	36	43	39	31	37	51	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	2	2	1	1	1	2	1	4	3	1
85000	-294.827441751773620	-292.992424419229508	-1.835017332544094	0.000133978076045	0.000022598244532	0.168671212476158	0.717016214808535	-1	2	4	6	8	7	9	8	7	9	12	10	11	11	11	12	12	14	14	14	14	16	15	17	15	18	17	18	17	16	18	19	21	19	20	22	22	24	23	22	23	23	25	25	24	26	29	24	24	27	26	28	25	0	1	2	3	4	3	5	4	0	5	5	8	7	10	5	15	12	4	11	16	17	18	20	18	8	20	17	29	25	18	25	24	28	31	23	35	34	39	37	34	0	40	49	40	40	39	39	37	37	40	38	43	42	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	3	1	2	1	1	2	1	1	1	2	2	2	3	1	1	3	2	1	1
85500	-304.996456646139166	-303.276338491645902	-1.720118154493268	0.000083102121825	0.000016411171687	0.197481981526275	0.646766444338370	-1	2	3	7	9	9	8	10	8	10	12	10	11	12	11	11	14	13	13	14	15	16	15	18	15	17	14	19	16	16	18	18	21	19	20	21	22	23	23	24	24	22	24	26	24	25	28	24	26	28	26	28	27	0	1	2	3	4	7	3	4	0	3	16	4	12	10	5	5	16	13	16	7	17	8	12	18	20	30	8	32	18	8	25	29	29	25	23	34	34	42	34	42	0	36	38	46	42	36	40	36	43	38	42	43	39	1	1	1	1	1	1	3	2	1	3	1	2	1	1	1	1	1	1	1	4	1	3	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	3	1	1	1	1	1	1	2	3	2	1	2	3	3	2
86000	-278.429684570514610	-276.652836933659216	-1.776847636855417	0.000101603763001	0.000018511345863	0.182191538151679	0.840373576550237	0	2	1	6	7	10	10	9	9	9	12	11	12	10	10	10	13	13	12	14	15	17	17	16	15	17	17	18	17	15	19	15	18	19	20	21	20	23	24	24	23	23	24	25	25	26	28	23	26	26	25	27	27	0	3	1	2	4	10	10	4	0	5	5	10	14	4	4	10	12	7	14	16	17	20	11	18	18	20	21	24	18	11	25	18	24	29	30	37	31	36	42	36	0	36	38	38	39	36	42	36	43	39	38	49	50	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1
86500	-312.728807387527013	-310.891991579451087	-1.836815808075900	0.000084271842830	0.000014181489505	0.168282655619466	0.584184572815376	0	2	4	6	7	10	9	10	8	8	11	11	12	12	11	11	14	13	14	15	15	16	14	17	15	18	17	19	17	15	18	17	18	19	21	22	21	22	24	23	22	23	23	25	25	25	28	24	24	26	25	27	27	0	1	2	3	3	10	10	5	0	5	5	10	8	5	5	3	15	15	11	11	16	16	12	18	11	11	10	33	14	16	25	22	20	25	22	25	34	34	42	38	0	37	37	36	42	42	46	36	43	36	42	49	50	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	5	1	1	1	2	2	3	1	2	2	4	4	1	2	1	2	1	1	2	3	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1
87000	-296.055250507136009	-294.259677781731568	-1.795572725404435	0.000106740516454	0.000018959896865	0.177626055175588	0.675011925979587	-1	4	3	7	8	10	10	9	8	9	11	10	12	11	12	11	13	15	13	14	14	16	15	17	16	16	16	18	16	15	18	17	20	20	20	21	20	22	23	24	23	24	24	26	25	26	28	25	26	26	26	27	27	0	3	1	2	4	4	4	1	0	3	12	2	7	10	11	5	16	19	5	16	16	20	11	18	8	16	10	29	18	19	18	25	28	25	26	31	31	34	36	36	0	38	34	43	39	36	40	42	43	40	34	49	51	1	1	2	1	1	1	1	5	1	2	1	3	1	1	1	2	1	1	3	2	1	1	2	1	3	2	4	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	3	1	1
87500	-296.055529036508801	-294.267384731936033	-1.788144304572789	0.000132063738023	0.000023693741027	0.179411406811444	0.806614606928036	-1	4	3	7	8	9	9	9	8	10	12	11	11	11	11	11	12	14	13	15	14	16	16	16	15	17	17	18	17	17	19	18	20	18	21	22	20	24	23	23	21	25	24	25	24	25	29	24	25	27	25	27	28	0	1	1	2	2	5	3	5	0	8	16	8	4	10	10	5	15	15	8	17	13	20	15	18	7	11	21	25	24	20	30	29	28	19	30	37	34	36	36	36	0	39	31	36	36	39	38	36	38	42	40	49	50	1	2	2	2	1	1	3	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1
88000	-287.365410843316795	-285.632586614220600	-1.732824229096182	0.000112507916441	0.000021809421142	0.193847880501472	0.721201336065161	-1	3	3	6	8	10	8	8	6	10	12	9	10	11	12	11	11	14	12	13	13	16	15	18	16	17	17	17	17	16	18	18	20	20	21	22	20	22	22	23	22	24	24	25	25	23	26	24	26	27	26	25	27	0	1	1	3	4	3	4	4	0	7	16	7	7	6	6	10	12	14	6	16	17	20	11	29	18	20	17	18	18	18	25	29	24	25	18	37	31	34	37	36	0	36	39	38	39	36	36	39	52	39	38	43	39	1	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2
88500	-318.757862644496811	-317.228502340782768	-1.529360303714019	0.000086112427230	0.000023746774522	0.275764779669697	0.670531182289714	-3	2	3	7	7	9	10	10	7	10	12	11	12	11	12	9	13	14	12	13	14	14	16	18	16	18	17	16	15	17	19	19	20	20	21	21	18	22	23	23	24	25	24	25	24	24	29	23	26	27	25	25	28	0	1	2	3	2	5	4	5	0	16	10	8	7	10	16	3	8	11	14	10	17	20	11	18	17	18	17	5	18	18	29	18	28	25	30	32	25	34	36	36	0	36	39	39	36	34	51	36	52	36	46	43	50	1	3	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	1	2	2	5	1	1	2	3	1	2	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	1
89000	-311.513537327249537	-310.034085347229109	-1.479451980020439	0.000081692689131	0.000025320736118	0.309951066457921	0.570548189169925	-1	1	3	7	8	7	9	10	8	10	9	10	11	11	12	12	14	14	12	15	15	16	17	15	16	17	16	16	17	17	19	18	21	19	21	22	20	24	23	22	22	24	24	26	24	26	29	24	25	26	26	27	27	0	1	2	3	6	3	4	5	0	5	3	11	7	4	4	12	16	16	5	16	17	8	20	16	24	14	15	18	24	20	25	18	18	25	22	37	25	37	34	31	0	36	34	39	39	36	42	36	37	40	38	43	50	1	1	1	3	1	2	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	1	1	2	3	2	1	2	2	1	2	2	1	2	1
89500	-272.741188876835110	-271.223352560555270	-1.517836316279824	0.000116053975153	0.000032822020926	0.282816860710749	0.787226325040086	0	3	3	6	7	9	9	8	8	10	11	10	11	12	12	10	13	14	13	15	14	16	17	18	15	17	17	19	17	16	18	18	20	20	21	22	21	23	21	21	23	25	24	26	24	25	28	25	25	26	26	27	28	0	1	1	2	4	5	5	5	0	4	5	8	7	10	10	5	12	17	14	10	17	10	20	18	16	20	22	29	17	17	25	29	28	31	30	40	31	40	34	31	0	39	36	42	36	36	42	40	39	40	49	49	50	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1
90000	-330.472997570738414	-328.963367051222178	-1.509630519516239	0.000097834814378	0.000028187397759	0.288112140224552	0.536928984120993	0	4	2	5	8	10	10	8	8	10	11	10	11	12	12	9	13	13	14	13	15	16	16	18	15	17	17	19	15	16	17	16	20	20	21	22	21	23	22	23	23	24	24	26	24	24	27	25	26	25	27	27	26	0	3	1	2	3	5	5	2	0	16	8	8	5	16	10	8	5	4	11	10	17	8	16	14	18	20	17	29	10	16	25	29	24	25	26	31	34	23	37	36	0	39	39	38	23	25	39	38	36	39	38	49	38	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	1	2	3	2	2	2	3	5	3	1	2	2	2	2	3	2	1	1	2	1	3	1	3	1	1	1	1	1	2	3	5	2	1	2	2	2	1	2
90500	-321.313077144465126	-319.647813807251111	-1.665263337214034	0.000142887364090	0.000030697650764	0.214838106641086	0.753668819177372	-1	2	4	7	8	8	9	7	8	10	12	10	12	11	10	11	14	13	13	14	14	16	16	16	15	17	18	19	17	16	18	18	20	19	21	23	21	23	21	24	23	25	24	25	25	22	28	24	26	28	26	27	28	0	1	2	3	4	8	8	3	0	3	5	5	7	5	5	5	13	14	16	11	12	20	20	18	17	14	25	32	25	17	18	26	18	18	28	46	31	46	34	39	0	46	32	36	36	39	49	39	40	43	31	49	43	1	2	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	3	1	2
91000	-308.171394237005416	-306.643624906536957	-1.527769330468443	0.000105158330748	0.000029098706006	0.276713274155373	0.565825172994326	-1	3	3	6	8	8	9	7	7	10	11	11	11	11	11	12	13	13	13	12	15	14	16	18	16	16	17	18	15	16	19	18	20	20	21	22	21	22	24	23	24	24	24	25	24	26	27	24	25	27	26	27	27	0	1	1	1	4	4	4	3	0	7	7	8	4	5	10	10	8	16	14	5	17	13	18	18	29	20	13	29	18	7	25	18	28	25	24	31	25	34	40	34	0	34	36	37	37	39	40	38	43	36	42	49	42	1	2	2	3	1	2	2	2	1	1	2	2	2	2	1	1	3	1	1	2	1	2	1	2	1	2	3	2	1	3	2	2	2	2	2	2	3	1	1	2	1	2	1	2	2	1	2	2	1	3	1	2	2
91500	-295.990132325406364	-294.541181441887773	-1.448950883518617	0.000089517891935	0.000030180023756	0.337139571806278	0.572757432755312	-1	3	3	6	8	10	10	9	8	8	11	11	12	11	12	11	14	13	14	14	14	16	16	17	15	17	17	18	16	16	19	18	20	18	20	23	21	23	23	24	22	24	22	25	24	25	28	25	24	28	26	27	27	0	1	1	3	1	10	10	10	0	4	3	8	7	5	11	10	18	16	14	13	12	20	20	21	18	22	11	29	18	20	25	16	28	25	26	24	34	37	37	39	0	43	31	36	43	34	39	37	43	53	46	49	46	1	2	2	1	5	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	3	1	2	1	2	3	1	2	2	4	2	1	1	1	1	1	2	1	1	3	2	2	2	1	1	2	1
92000	-289.585358209952801	-287.947027555002080	-1.638330654950704	0.000125178051460	0.000028106770982	0.224534338520597	0.772685339493736	-1	1	4	7	8	9	9	9	9	11	10	10	10	11	12	11	12	14	13	15	14	16	16	17	16	17	18	18	16	14	19	18	20	19	21	22	21	23	21	23	24	25	24	25	24	24	27	24	26	27	27	28	28	0	1	2	3	4	5	5	5	0	11	5	8	7	11	5	11	8	17	4	10	15	20	16	29	18	20	20	18	18	16	25	11	20	25	23	34	34	36	34	37	0	39	38	45	38	39	42	35	43	42	38	49	50	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	2	1	1	2	4	2	2	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1
92500	-288.849660282764034	-287.058571303068732	-1.791088979695304	0.000092865839694	0.000016595097758	0.178699700694092	0.706156068387463	-1	3	1	7	8	10	8	9	7	10	11	10	12	11	10	12	11	12	14	15	15	16	14	17	15	17	15	19	16	17	18	19	20	19	22	21	21	23	24	23	23	25	24	25	23	25	28	23	26	26	27	27	28	0	3	1	3	4	7	2	5	0	8	5	8	15	7	5	14	4	17	16	16	17	16	16	29	18	27	13	24	18	20	25	24	28	25	22	31	34	36	25	36	0	36	37	39	37	34	38	36	46	39	42	49	50	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	2	1	2	1	1	2	3	2	1	1	4	1	1	2	1	1	1	4	2	1	1	1	1	1	1
93000	-284.358595991234381	-282.655825827765341	-1.702770163469065	0.000078970500672	0.000016004410002	0.202663144662067	0.663593865734841	0	4	3	5	8	9	9	8	8	10	11	10	11	12	11	12	12	14	14	15	15	17	16	16	16	15	17	19	18	17	19	19	21	19	22	21	22	23	23	23	24	25	24	25	24	23	27	24	25	26	26	27	27	0	3	1	3	4	8	3	2	0	8	7	8	5	5	10	11	5	11	14	11	17	5	7	18	18	11	26	29	24	26	25	29	28	25	30	25	34	36	31	36	0	46	36	39	39	37	42	36	39	36	38	49	50	1	1	1	1	2	1	3	3	1	2	1	1	2	1	1	1	2	2	1	2	2	5	3	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	3	2	1	1
93500	-262.806112254201309	-261.097445084574076	-1.708667169627248	0.000084617021250	0.000016997221465	0.200872368398050	0.707775578434103	-1	3	4	6	7	10	9	9	9	9	11	11	12	11	11	12	13	14	13	14	15	16	16	17	15	16	18	18	17	16	18	19	19	19	20	22	21	23	22	23	23	24	25	24	24	25	28	24	24	27	25	27	28	0	1	2	3	3	5	5	5	0	5	5	8	11	5	10	10	12	14	14	11	12	20	10	18	16	20	21	18	18	20	25	24	28	25	20	31	31	39	34	39	0	39	49	36	39	39	48	36	39	46	38	49	50	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1
94000	-307.721752926271506	-306.118965006417909	-1.602787919853613	0.000093790663036	0.000022399044680	0.238819557886073	0.715194921605203	-1	3	4	7	8	8	9	9	7	10	11	9	12	9	12	11	13	15	12	13	14	16	15	17	16	16	18	19	18	15	19	18	21	18	21	23	22	23	23	24	23	24	24	26	25	22	27	24	26	27	26	27	28	0	1	2	3	4	2	3	4	0	5	10	5	6	5	10	5	12	11	11	5	17	20	13	18	18	20	23	29	18	17	34	24	28	25	30	29	25	46	31	46	0	46	25	43	36	34	46	36	38	45	38	36	50	1	2	1	2	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	3	1	2	1	1	1	4	1	2	2	2	1	2	1	2	2	1
94500	-273.138950675466106	-271.394110005172138	-1.744840670293974	0.000089895008070	0.000017127494726	0.190527762265729	0.690372649475535	0	3	3	5	7	10	9	8	9	10	12	10	11	12	11	9	13	14	13	14	14	17	16	18	15	16	17	18	16	16	18	18	21	20	20	21	21	23	24	23	24	23	25	25	22	25	28	24	25	25	25	27	27	0	1	1	2	4	16	4	5	0	5	6	8	7	10	5	5	12	11	14	13	8	23	20	13	18	20	17	29	18	20	25	29	28	25	29	24	31	34	37	37	0	31	38	38	36	38	46	38	38	36	38	49	50	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1
95000	-317.271913843413017	-315.884244624351027	-1.387669219061990	0.000106337835409	0.000045355198622	0.426519859534809	0.654153133278836	0	4	3	6	7	9	9	10	8	10	12	11	12	11	12	11	12	14	14	14	14	17	15	16	14	17	18	19	17	16	18	18	20	19	20	22	22	22	23	22	23	24	24	25	25	25	29	23	26	25	27	26	27	0	1	1	3	4	2	5	6	0	5	10	10	7	8	10	10	8	8	14	11	17	11	4	20	13	12	19	26	12	16	18	24	24	24	29	22	31	31	16	31	0	38	40	36	39	42	42	40	37	39	46	42	50	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	3	1	1	3	2	1	2	2	3	1	2	2	1	3	3	2	5	2	1	1	1	2	1	1	2	1	2	1	2	1	1
95500	-299.172494181520278	-297.601038629113816	-1.571455552406462	0.000093985646853	0.000023791963169	0.253144644592619	0.684418824944544	0	2	4	5	8	10	9	9	9	11	9	11	10	11	12	12	13	15	13	14	14	17	15	16	15	16	17	18	18	17	19	18	20	20	22	22	21	23	23	24	23	24	23	25	24	25	29	23	25	27	26	27	27	0	1	2	2	3	5	5	5	0	11	3	8	7	11	12	7	8	11	14	16	13	26	16	17	11	20	21	24	23	26	29	24	24	32	30	37	18	37	31	37	0	37	31	37	39	34	52	37	43	39	38	49	46	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	3	1	2	1	3	2	1	2	1	2	1	3	2	1	1	2	1	2	1
96000	-334.880302834313568	-333.181988086496688	-1.698314747816868	0.000123529799651	0.000025204662611	0.204037104263667	0.522244710227242	0	3	4	5	8	9	10	9	8	9	12	10	11	11	12	11	12	15	13	14	15	16	16	17	15	16	17	19	16	17	18	17	21	19	21	21	22	23	23	22	23	24	24	25	25	26	28	24	26	27	26	28	27	0	1	1	2	4	5	10	3	0	5	16	8	7	3	10	10	8	15	14	6	14	14	5	18	11	20	22	18	18	20	29	13	29	25	22	29	18	34	18	31	0	29	36	38	42	39	31	34	40	39	40	43	36	1	1	3	1	1	1	1	2	1	1	1	1	1	3	2	1	3	2	1	2	2	3	4	1	1	1	1	2	1	2	1	3	2	2	1	3	3	2	3	2	1	3	2	1	1	2	5	2	2	2	2	2	3
96500	-293.313223778564520	-291.788202498022997	-1.525021280541497	0.000097795430377	0.000027223320558	0.278370067527015	0.667453402271019	0	4	2	6	7	9	9	8	8	11	11	11	11	11	11	10	12	14	13	14	14	17	15	16	15	17	16	18	18	14	18	19	20	19	22	22	22	21	23	23	24	24	23	25	25	26	28	24	26	26	25	26	28	0	3	1	2	2	2	5	5	0	16	6	8	7	7	6	6	11	6	14	10	17	11	10	18	18	23	11	24	18	11	25	20	28	25	29	38	31	31	34	38	0	36	38	39	36	42	31	37	43	42	39	43	50	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	2	2	2	1	1	2	1	2	2	1	2	3	2	1	1	1	1	1	2	1	4	1	2	1	1	2	1
