step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21500	-263.848851290844550	-272.899694671295890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990708730761958	-1	4	5	0	3	6	5	5	10	6	6	8	6	8	7	9	7	9	7	7	8	7	9	8	5	11	14	8	9	8	10	7	10	9	9	11	12	12	9	11	12	8	12	13	9	10	10	6	10	11	14	15	11	14	12	15	12	14	14	14	15	15	14	14	17	18	15	18	13	18	16	13	18	12	16	15	18	16	20	21	0	5	2	1	4	5	5	4	15	2	25	19	5	48	3	10	8	21	3	7	20	13	48	32	1	11	14	32	28	13	39	5	21	6	12	28	33	50	15	19	47	8	46	40	12	35	35	3	12	48	40	14	31	37	26	69	29	74	16	40	34	43	74	41	67	54	69	65	74	65	56	50	54	33	54	59	62	61	54	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-235.450497017272340	-244.501340397723681	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989465101643608	1	3	3	5	4	7	5	5	8	6	6	8	7	7	6	9	8	8	13	9	9	9	8	7	10	8	16	10	10	9	9	10	10	10	11	12	10	12	10	8	11	7	12	12	13	12	12	12	14	12	15	14	13	9	10	13	11	13	13	14	14	13	15	14	14	19	14	16	14	17	13	10	16	15	12	18	17	20	17	21	0	1	1	3	3	5	3	2	2	8	5	10	7	4	5	13	8	15	57	24	11	24	4	10	9	14	59	15	30	11	9	12	40	18	13	21	26	35	4	8	20	5	32	29	43	28	28	31	46	37	71	36	35	6	16	41	40	25	72	45	19	72	52	53	38	77	46	61	33	73	29	54	49	56	9	73	50	50	51	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-236.541252224206090	-245.592095604657430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986961534914254	0	3	2	4	3	7	2	6	10	7	5	7	8	6	6	7	6	9	13	10	8	10	8	9	8	9	16	9	10	10	8	9	11	10	8	12	10	10	12	10	11	11	9	5	12	9	14	12	13	12	13	12	12	10	12	16	13	12	15	15	14	16	15	13	14	21	15	16	16	18	14	17	11	17	15	19	14	19	15	19	0	7	1	2	1	5	1	11	16	11	7	44	8	4	44	14	4	14	58	43	16	15	14	13	17	10	61	35	12	13	11	21	46	26	16	54	46	6	37	31	26	38	16	4	35	10	39	43	45	41	58	9	40	18	31	59	40	73	20	65	57	77	50	42	55	78	42	67	60	61	52	59	40	60	40	72	52	27	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-239.806106045136033	-248.856949425587374	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979084466669201	-1	4	2	5	4	4	5	4	11	8	6	7	7	8	1	7	7	6	11	9	8	8	8	9	10	11	16	8	9	9	9	10	11	10	10	12	10	11	11	11	12	10	13	12	9	11	14	12	12	10	15	12	12	13	12	15	14	12	14	15	13	15	15	15	16	19	14	15	17	14	17	16	17	18	10	16	18	18	18	22	0	3	15	3	3	3	2	3	16	6	3	11	2	5	1	7	2	8	21	11	11	17	4	22	30	32	57	11	22	14	12	13	21	22	20	75	20	42	20	31	75	13	53	39	4	17	49	14	38	31	9	17	22	38	45	53	54	46	34	49	37	43	61	61	64	73	33	70	41	49	56	43	67	73	21	70	51	73	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-241.018681693181662	-250.069525073633002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999409306787244	1	3	2	3	3	5	5	5	9	7	6	7	8	8	5	7	9	8	13	10	7	9	9	7	10	9	11	9	9	9	9	8	8	10	10	11	11	11	11	11	9	11	12	9	12	12	12	10	11	9	14	13	13	13	12	11	12	13	15	15	14	15	12	14	12	19	16	17	15	15	17	17	17	16	16	18	18	19	19	17	0	1	1	3	1	5	5	5	12	2	15	7	12	2	2	11	15	4	47	21	6	15	16	2	9	24	50	10	24	24	16	7	8	9	21	14	33	18	29	12	32	13	37	32	42	48	35	21	31	16	65	47	38	49	29	34	31	44	35	53	55	58	31	46	40	80	19	53	58	58	52	49	42	53	63	71	67	72	80	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-235.225645622685903	-244.276489003137243	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995541347300134	1	3	5	3	4	7	4	5	11	8	5	7	8	4	6	9	9	8	14	5	6	10	10	8	10	10	14	7	11	10	9	10	10	11	11	12	12	11	12	9	12	9	6	13	13	10	13	11	11	12	15	15	12	14	12	13	9	8	12	16	15	15	15	14	15	21	14	15	13	14	18	16	16	17	15	19	14	18	20	22	0	1	5	1	4	14	1	5	22	15	4	3	15	4	7	12	18	12	45	14	2	6	13	20	28	12	47	20	17	24	6	17	18	16	25	30	25	42	34	58	33	13	1	9	34	14	29	21	40	26	69	27	29	55	34	34	12	15	42	65	37	53	47	49	36	78	53	41	35	37	51	51	56	61	39	62	9	74	75	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-235.493959419179276	-244.544802799630617	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998622309232805	1	3	5	5	3	7	4	5	9	6	7	7	5	7	4	8	8	7	14	8	9	9	5	9	10	10	17	10	11	9	9	9	10	10	11	13	10	12	10	11	12	10	13	13	13	11	14	10	13	12	15	12	13	12	12	14	12	11	14	15	15	10	16	14	15	21	16	14	12	16	16	17	15	18	18	18	13	17	20	21	0	1	7	7	1	8	5	2	11	4	3	8	5	8	5	10	2	23	44	10	15	17	5	18	9	20	60	30	16	12	18	18	4	32	31	46	32	28	30	15	26	17	50	46	20	8	54	32	54	29	19	28	40	34	24	41	58	31	24	45	53	4	59	38	44	60	59	55	31	34	53	67	69	72	61	70	37	51	63	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-255.870547302313412	-264.921390682764752	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989999841739113	0	3	2	5	4	7	3	2	10	7	7	1	6	8	6	8	7	9	11	8	9	10	8	9	10	9	11	7	8	8	9	9	11	5	8	7	12	11	12	11	12	11	11	13	12	12	14	9	13	9	14	10	12	14	10	16	10	13	15	15	14	16	14	14	12	19	10	16	16	18	17	16	14	17	18	14	18	19	19	17	0	8	1	8	2	4	12	1	32	34	4	1	2	5	34	13	13	36	31	17	16	29	10	11	20	36	31	5	28	13	20	17	30	3	34	2	19	26	52	52	38	10	30	22	19	22	53	10	40	6	45	20	22	39	26	27	28	26	35	67	31	43	46	39	50	47	4	61	61	72	54	49	46	62	69	44	71	74	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-241.666783097852516	-250.717626478303856	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975945202508101	0	1	4	4	2	7	5	6	10	7	6	7	4	7	6	9	8	8	13	9	9	9	10	7	10	11	13	8	11	10	7	6	10	9	11	12	10	11	11	7	12	11	11	13	13	10	14	11	14	11	14	13	13	14	11	15	12	13	14	17	12	15	15	14	17	19	15	15	17	16	17	17	15	18	18	19	18	20	20	21	0	1	1	5	2	7	13	7	22	11	13	2	2	4	13	24	7	15	55	32	15	10	11	7	34	17	17	8	34	34	4	4	14	8	33	46	15	23	25	7	12	28	22	20	33	4	38	20	9	10	53	23	22	58	16	9	48	36	57	62	30	41	45	34	63	70	49	42	56	43	59	59	61	67	70	65	54	76	60	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-252.265216039588381	-261.316059420039721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997928563181683	0	1	4	4	4	5	3	5	10	7	6	7	7	8	6	9	9	5	13	8	9	10	10	4	9	9	16	8	11	8	9	8	9	8	10	12	9	11	8	11	11	11	9	13	9	12	14	11	14	11	13	15	14	13	11	14	12	14	14	14	14	15	15	13	13	17	12	17	13	17	17	17	15	16	18	19	16	19	13	19	0	1	2	2	2	7	2	7	39	8	5	8	18	24	24	10	14	2	55	15	14	24	25	2	13	20	59	12	39	13	18	8	5	18	12	50	20	25	8	39	9	43	10	50	8	38	46	45	48	28	30	53	51	33	28	67	37	55	10	44	43	19	64	57	48	69	42	19	50	47	73	27	60	47	27	27	8	70	29	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-250.448245111769893	-259.499088492221233	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974528080872207	0	4	5	5	2	7	3	6	11	6	7	8	4	7	6	9	5	8	9	6	6	10	8	7	8	11	16	10	9	9	9	10	10	10	11	12	10	8	8	12	12	10	12	13	12	10	13	12	14	13	14	13	11	14	13	16	12	12	14	15	14	15	15	14	16	20	12	14	16	15	17	14	17	17	15	18	13	16	17	17	0	5	2	13	1	3	5	2	22	7	2	8	7	3	17	13	2	20	6	13	13	7	20	10	2	46	64	15	18	14	39	15	24	20	34	53	24	7	15	32	33	24	6	43	37	6	28	19	32	48	58	58	42	67	29	59	23	34	30	72	77	45	50	45	60	80	30	26	68	43	78	36	77	52	50	63	32	62	35	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-238.070943729288160	-247.121787109739500	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996739307531223	0	4	5	5	3	7	4	6	10	6	6	8	8	8	7	8	7	8	14	10	9	7	10	8	7	10	16	9	11	10	9	9	11	11	11	11	12	8	10	12	11	10	13	9	13	12	12	13	14	12	14	14	11	13	10	15	11	12	15	13	15	16	14	14	8	17	13	17	13	16	17	14	15	14	16	19	16	19	19	18	0	5	5	7	1	11	5	2	25	2	2	15	8	4	8	8	2	3	34	38	22	4	13	6	2	8	46	12	30	16	38	12	10	21	14	26	41	11	12	30	55	24	14	6	50	30	20	35	50	42	60	46	12	39	38	51	26	15	69	57	49	61	43	47	11	60	58	59	58	61	45	50	53	47	45	56	43	27	37	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-256.044399111355403	-265.095242491806744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998141855447761	1	2	3	2	3	6	5	6	11	8	7	5	6	8	4	9	9	8	14	10	9	10	8	9	8	11	16	7	3	7	9	9	10	10	9	9	11	11	11	10	11	11	13	13	11	10	13	12	11	13	13	12	10	14	13	14	11	10	13	15	13	16	14	13	15	19	16	16	13	17	17	14	16	17	17	17	19	18	15	21	0	1	4	1	4	15	3	4	14	7	12	2	4	28	3	11	29	13	58	17	6	8	28	30	15	32	64	8	1	7	11	23	28	28	8	11	24	31	34	32	34	35	14	6	20	12	37	38	36	37	17	14	31	64	48	9	22	15	45	59	26	61	44	52	54	71	56	39	58	79	44	25	69	63	68	43	62	27	42	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-243.170476833982548	-252.221320214433888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992792060173118	1	4	5	5	3	7	4	6	8	6	7	7	5	6	6	8	8	7	9	9	8	10	10	9	9	11	13	10	10	5	9	10	9	11	10	11	10	12	10	10	12	11	12	13	12	11	14	10	14	11	12	15	12	12	11	12	12	13	14	11	13	14	15	15	16	20	11	16	16	15	16	17	18	15	17	18	17	13	19	22	0	5	2	5	1	13	5	30	6	7	13	30	2	7	13	10	14	13	11	9	6	6	19	11	21	21	43	18	15	5	11	14	12	29	31	14	14	22	24	25	35	33	24	57	40	31	61	15	51	20	46	59	29	22	23	39	20	36	46	48	29	43	58	27	40	79	29	70	70	23	63	41	43	27	63	64	26	36	78	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-240.133934321943457	-249.184777702394797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989505725167681	0	2	3	4	3	6	5	5	8	8	7	8	8	7	2	9	8	9	14	5	9	8	7	9	10	11	14	8	11	9	10	4	9	9	10	12	11	12	12	11	12	11	12	9	12	12	14	13	13	12	14	15	13	14	13	16	12	13	15	12	15	16	13	14	16	13	15	17	13	14	18	15	17	17	17	19	16	18	18	21	0	1	2	5	2	7	1	32	23	14	4	11	23	32	1	8	14	11	26	3	28	2	7	23	11	18	36	11	33	9	9	15	20	14	13	21	31	22	40	18	9	25	17	28	42	40	50	36	40	31	41	48	16	66	43	19	40	17	49	24	47	38	31	63	46	39	69	52	17	36	65	47	72	55	59	70	39	56	67	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-248.620693478088583	-257.671536858539923	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992823595720760	0	4	5	5	1	6	5	5	11	8	4	3	6	8	7	8	7	8	12	9	6	10	5	7	10	11	17	8	8	9	9	10	11	10	7	12	11	11	11	12	12	11	10	11	13	11	10	11	13	10	14	9	7	13	13	15	12	13	14	16	14	15	16	14	17	20	15	17	17	17	18	15	15	17	15	12	19	18	17	21	0	5	12	5	1	5	12	11	31	7	12	5	8	35	8	4	11	24	26	29	3	10	2	2	18	20	57	21	23	8	24	30	20	35	2	34	18	29	30	39	38	47	28	22	42	21	20	32	46	52	33	53	4	26	41	64	28	40	38	49	9	45	54	40	41	62	61	67	50	54	65	54	41	73	36	10	71	70	75	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-225.796451008097478	-234.847294388548818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994367116074451	0	2	3	4	2	7	4	6	10	6	7	7	7	6	6	9	8	9	13	10	8	9	9	8	9	8	12	8	10	10	8	4	11	10	11	12	11	11	12	11	9	11	12	12	12	11	11	9	11	12	15	14	13	14	13	14	9	12	15	13	15	14	15	13	12	20	16	18	16	18	18	13	18	18	16	17	19	19	20	20	0	1	2	2	1	10	2	32	12	5	10	8	8	32	4	11	14	12	43	41	10	15	17	15	15	11	34	32	26	11	14	1	57	24	23	30	24	11	46	57	8	30	30	37	37	22	48	24	20	38	44	35	40	39	50	38	6	29	53	40	64	19	72	20	18	73	60	76	37	63	67	35	51	39	27	61	51	70	77	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-236.587598821228084	-245.638442201679425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989805204526794	1	4	5	5	3	7	4	6	10	7	6	6	8	7	7	8	7	8	13	8	9	9	10	6	10	10	17	9	10	9	7	10	11	7	10	12	11	10	12	9	11	9	13	12	8	12	13	13	13	13	14	13	13	14	12	14	12	10	14	17	13	14	15	15	16	20	15	18	15	15	18	15	13	16	12	19	19	16	20	22	0	1	2	5	1	11	1	4	8	5	5	3	4	12	8	12	5	7	20	12	15	31	42	7	28	11	64	15	20	7	24	3	6	11	28	10	14	22	58	20	18	13	46	58	34	18	57	36	46	33	33	37	32	46	22	46	33	24	39	70	55	48	26	53	41	68	47	62	75	50	63	61	26	53	25	60	78	62	65	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-236.885367265434297	-245.936210645885637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987137241687467	0	4	4	4	2	6	5	2	9	8	3	6	6	6	6	9	8	8	14	9	7	8	9	8	8	11	15	10	7	9	9	8	10	7	11	11	10	11	12	11	10	9	13	11	12	10	13	13	12	11	14	15	7	13	13	16	13	14	14	14	14	15	14	15	17	19	16	17	17	17	17	16	16	16	16	17	19	18	17	23	0	11	8	5	1	5	4	1	6	21	1	4	11	2	2	13	14	15	35	22	12	53	22	13	13	20	54	9	4	14	53	14	30	12	24	42	30	16	50	17	32	14	49	37	41	25	49	39	22	25	21	24	3	20	17	19	50	47	33	49	9	58	36	60	51	62	57	62	64	58	60	28	61	63	19	27	52	71	27	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-249.440609768204297	-258.491453148655637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995402353239762	1	3	4	4	4	6	3	5	8	8	6	2	8	8	6	9	7	9	13	6	8	5	10	6	10	11	17	10	8	9	9	9	11	11	10	13	10	11	11	11	12	10	11	12	13	12	13	7	12	11	15	15	13	14	11	13	13	13	13	15	14	9	13	14	14	19	12	17	16	18	12	9	17	17	14	18	14	20	19	17	0	1	1	7	7	3	1	5	6	6	5	1	20	20	2	15	24	14	25	5	22	2	13	8	72	31	64	48	8	6	48	9	72	31	62	40	6	72	23	37	18	21	37	32	55	62	42	11	33	31	47	58	35	63	28	35	9	28	34	64	47	17	42	41	41	52	28	71	63	46	34	24	54	57	40	45	19	73	64	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-240.219184979887672	-249.270028360339012	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997442223884233	0	1	5	5	3	5	3	4	7	7	5	7	7	5	5	8	8	9	13	10	9	9	10	8	10	9	17	10	10	8	9	4	10	9	9	12	12	11	12	8	11	10	13	10	13	11	7	13	13	12	14	15	13	14	12	15	11	13	13	16	11	14	15	11	16	20	15	16	12	17	15	15	16	16	14	15	15	16	18	21	0	1	5	7	2	5	2	2	11	11	5	4	5	32	32	12	47	11	50	10	13	12	15	6	31	24	67	26	21	12	6	7	6	32	13	64	25	23	20	10	17	18	39	24	38	22	3	69	42	44	36	43	28	35	25	53	42	33	39	77	20	33	19	29	62	60	51	72	44	52	48	48	62	72	41	51	62	69	70	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-266.171875994368577	-275.222719374819917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994588729567673	1	2	4	5	3	7	5	5	9	6	6	7	7	6	5	5	8	9	8	9	9	10	10	6	10	11	17	9	11	5	9	8	11	10	10	6	11	11	12	6	11	8	8	12	12	10	12	11	12	12	14	15	11	14	11	10	10	11	14	15	12	14	15	15	15	18	16	14	17	16	13	17	17	15	16	19	19	18	14	18	0	1	2	2	2	36	5	5	8	5	4	4	11	7	5	1	36	8	14	43	19	11	42	30	9	9	62	42	18	5	30	4	56	31	28	15	21	9	26	7	17	5	24	18	18	20	41	6	23	56	37	47	21	47	57	9	30	21	50	29	22	61	18	45	23	70	26	26	54	46	38	74	59	35	59	78	29	70	17	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-232.351524530673856	-241.402367911125197	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986784073029410	1	4	3	4	4	6	4	5	10	7	6	7	8	6	7	6	8	9	14	8	9	10	9	8	9	10	15	8	10	7	9	9	11	10	10	12	11	12	12	11	12	7	12	12	10	10	13	13	12	13	14	13	13	15	12	15	13	13	13	16	13	12	16	14	15	20	12	12	16	18	14	15	15	18	17	9	13	18	18	19	0	3	1	3	3	5	3	7	28	16	2	5	10	7	11	3	30	20	47	16	10	76	13	15	28	25	52	10	21	11	10	13	34	15	24	45	30	29	22	21	40	14	40	26	76	32	34	43	33	33	17	62	44	71	17	57	31	67	17	56	33	46	27	47	58	80	23	26	71	65	67	50	67	51	39	30	44	54	71	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
