step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
75500	-516.057268456613315	-514.619081722285614	-1.438186734327752	0.000143165427332	0.000049890819502	0.348483711684277	0.508759774552113	1	2	3	3	3	4	3	5	5	6	8	6	8	8	6	8	8	7	8	8	6	11	9	10	10	9	11	8	10	11	11	11	12	10	13	12	12	13	12	11	13	15	13	14	13	10	14	14	16	14	15	15	16	14	15	16	16	18	17	15	18	17	17	16	18	16	18	19	20	19	23	21	23	23	21	22	25	23	23	22	23	23	24	26	24	27	25	25	26	25	24	27	27	26	25	26	28	26	27	27	28	26	28	29	27	29	30	0	1	1	1	2	2	1	7	4	2	10	6	12	21	6	10	18	5	3	21	4	26	19	21	11	12	1	18	13	7	26	1	34	20	33	10	25	11	18	20	33	34	30	37	14	19	30	36	35	35	40	43	50	15	40	13	42	44	27	19	66	33	6	38	53	6	12	48	11	59	58	43	69	80	70	67	71	33	75	63	58	69	73	72	0	77	11	26	87	73	44	63	67	79	70	83	94	90	57	71	74	73	95	99	78	98	92	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	5	1	1	4	1	4	1	1	1	3	1	2	2	2	1	3	1	1	3	1	1	1	1	1	3	1	1	3	2	5	1	1	2	3	1	2	7	2	1	4	9	2	6	1	2	4	2	1	1	2	1	7	1	3	2	1	1	2	1	1	6	5	1	1	5	6	5	2	2	1	1	1	5	3	3	1	2	1	2	1	1
76000	-504.976910534513195	-503.099197822149392	-1.877712712363796	0.000099464756542	0.000015900932318	0.159864990077020	0.465576332141231	0	1	2	3	3	3	4	4	9	6	6	6	8	7	6	9	7	9	8	8	10	10	9	7	10	8	12	10	8	11	12	12	11	12	13	13	12	14	12	11	11	14	13	12	14	11	13	12	15	14	16	14	16	15	14	16	17	17	15	17	19	16	16	16	17	15	17	20	19	18	22	20	22	22	22	22	25	24	23	24	23	24	21	25	24	27	26	25	25	25	25	27	27	25	26	26	28	25	27	26	27	27	29	28	29	31	31	0	1	2	3	2	2	2	4	29	7	1	8	10	5	5	8	10	7	15	14	3	20	26	12	2	1	25	7	7	13	29	9	29	14	16	30	6	37	28	28	25	30	26	28	12	20	15	14	48	31	41	21	42	32	39	52	37	56	47	53	57	54	38	47	43	23	23	58	67	62	57	27	72	63	69	83	74	13	74	70	67	64	61	65	0	78	61	60	69	80	70	88	76	78	76	89	95	85	81	74	69	68	75	87	81	103	98	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	4	1	1	1	4	5	1	2	2	1	3	1	1	3	2	2	3	1	1	1	1	2	2	1	4	1	4	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	2	4	4	2	1	2	2	4	1	2	2	1	2	8	1	4	3	5	1	5	1	1	2	4	3	1	2	1	2	1	2	1	2	1	2	2	4	2	4	1	2	1	3
76500	-455.421928422319638	-453.636576772007061	-1.785351650312569	0.000293255870714	0.000052812822622	0.180091271467854	0.530752324436811	1	2	2	3	4	4	3	6	8	6	7	5	8	7	7	8	7	8	8	9	9	10	10	9	10	10	11	10	10	10	11	11	12	9	13	12	11	13	11	11	12	12	12	14	13	13	14	14	16	12	15	16	14	15	14	15	16	18	17	17	18	16	16	15	18	16	17	20	20	16	23	19	21	23	21	22	25	23	23	24	22	23	24	26	25	25	26	26	25	25	25	27	27	26	26	27	27	26	28	25	27	27	28	29	29	31	30	0	1	1	1	7	4	1	5	17	5	8	7	12	5	10	12	8	8	14	5	10	13	34	7	34	13	20	12	8	17	11	9	30	15	29	18	25	21	14	30	23	39	30	14	39	25	12	15	36	28	36	32	41	23	38	44	29	52	17	57	21	31	29	36	55	34	37	61	65	44	68	15	30	73	52	70	74	51	46	76	48	58	54	43	0	50	81	77	25	78	75	71	89	77	78	89	90	83	98	8	78	84	40	80	99	80	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	1	3	1	1	1	3	2	2	2	2	1	1	2	3	1	1	2	1	1	1	1	4	1	1	5	3	2	1	2	2	1	2	1	1	2	1	5	1	4	4	2	1	2	4	4	1	1	1	1	5	5	1	2	3	1	3	4	1	5	2	4	7	1	7	4	1	7	1	2	2	1	1	2	1	2	1	1	9	1	1	7	3	1	3	3
77000	-470.169327864751551	-468.595167913129615	-1.574159951621936	0.000164792038061	0.000041500197375	0.251833752788310	0.515139611879591	0	2	4	4	4	4	2	6	9	5	8	7	8	8	7	7	8	9	7	9	8	10	10	10	10	10	11	10	10	11	12	9	11	12	12	12	12	13	11	11	13	13	12	14	13	13	13	14	16	14	16	15	17	14	13	15	16	18	16	16	18	16	16	15	16	15	18	19	20	18	22	20	22	21	21	21	26	23	23	24	23	24	24	23	25	26	25	25	25	26	24	27	28	24	24	27	26	26	27	26	29	28	28	28	27	31	31	0	1	7	1	2	7	1	6	10	4	6	6	8	6	4	7	10	13	5	12	3	11	15	13	17	11	11	5	12	6	12	1	20	28	18	20	33	12	18	3	29	6	20	26	40	30	33	34	41	38	55	47	57	34	30	54	9	53	18	48	24	50	37	15	44	8	31	53	49	54	61	54	60	56	45	45	24	76	55	58	34	67	24	36	0	83	62	81	71	91	81	76	66	27	61	85	64	80	82	80	56	96	63	83	89	97	86	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	3	1	3	2	4	1	1	2	2	1	3	1	3	2	4	2	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	4	1	3	1	2	4	1	3	3	1	3	2	2	3	3	3	5	4	7	1	5	3	6	3	5	6	1	1	3	1	2	1	1	2	7	6	3	1	4	2	2	1	8	1	6	2	2	3	2
77500	-443.850582174935710	-442.268982263097485	-1.581599911838197	0.000185417667916	0.000046039930691	0.248303903337665	0.640195186347642	1	2	3	2	4	5	3	6	9	5	7	6	8	8	8	6	8	10	7	10	9	11	10	10	8	10	10	11	10	11	12	11	12	12	13	13	11	13	10	11	13	14	13	14	13	13	13	14	15	13	15	15	14	14	16	15	16	17	17	16	17	16	16	17	18	16	16	19	19	18	22	20	22	22	22	21	25	23	22	24	24	24	23	23	25	25	25	23	25	24	26	26	28	27	27	27	27	26	27	26	28	27	28	29	29	29	30	0	1	4	1	4	1	1	10	19	7	4	10	6	11	7	4	16	13	1	25	11	21	9	25	6	19	25	15	15	24	18	8	39	20	27	18	2	27	19	16	30	46	37	36	22	8	22	23	45	33	36	35	50	43	43	43	51	37	55	44	38	38	44	53	63	18	36	67	64	13	72	56	76	61	60	69	68	59	68	59	84	68	63	56	0	83	55	72	80	84	81	72	100	86	77	86	82	84	86	88	22	82	80	93	96	78	77	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	6	2	1	2	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	3	1	1	1	5	1	2	1	2	4	1	3	3	1	5	1	2	5	3	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	6	1	2	1	1	2	3
78000	-437.062838095599034	-435.691551249457746	-1.371286846141293	0.000141422492310	0.000067255596843	0.475565065671666	0.508886344203383	1	2	3	4	4	4	3	6	7	5	8	6	6	8	8	8	7	9	9	9	10	10	10	9	10	10	11	10	10	10	11	11	12	12	14	14	11	12	12	12	13	13	13	13	13	14	14	15	15	13	15	16	15	14	16	15	16	17	18	17	18	16	16	16	17	16	17	20	20	18	22	21	21	22	22	20	25	23	23	24	23	24	24	25	24	26	25	25	25	25	25	25	27	27	25	27	27	26	26	26	28	27	28	27	29	31	30	0	1	1	3	7	2	1	5	12	4	3	5	4	5	10	3	10	13	11	17	24	11	9	8	3	16	24	8	15	16	26	9	22	22	32	25	15	20	26	24	30	28	20	19	23	16	44	33	25	37	13	36	50	13	42	37	36	47	66	28	57	34	43	51	48	13	41	52	58	62	49	40	46	69	57	59	82	72	26	62	35	30	7	79	0	59	79	76	74	73	79	43	82	87	79	84	83	81	72	80	43	81	89	60	94	75	97	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	1	1	1	1	5	1	1	4	1	2	1	2	1	3	1	2	2	1	1	7	2	2	2	1	4	5	3	1	3	1	1	1	4	4	4	7	10	1	1	4	2	4	1	2	1	5	1	1	1	1	1	2	3	1	6	2	2	4	1	3	1
78500	-439.785861725468465	-438.280926876212504	-1.504934849255936	0.000135083739211	0.000039343672544	0.291253949395802	0.733002426528943	1	2	3	3	3	5	3	6	8	3	7	4	8	9	6	7	7	10	7	10	10	11	9	7	11	10	11	10	9	10	11	11	12	13	12	14	11	14	12	10	12	13	13	13	13	11	13	13	15	13	14	15	17	14	15	15	16	17	16	18	18	16	16	17	18	15	16	20	19	18	23	20	23	23	21	21	26	23	23	24	24	24	22	25	26	25	25	25	24	25	26	27	28	26	26	28	28	27	27	25	27	26	27	29	28	29	29	0	1	1	1	2	10	2	12	16	2	15	4	5	16	12	10	6	16	4	24	13	17	8	15	23	17	5	14	3	19	14	19	14	37	19	23	11	41	11	8	18	31	35	21	18	16	46	39	48	22	16	33	54	47	33	36	38	56	25	25	62	52	48	52	38	43	31	36	31	58	50	57	72	76	61	60	81	75	62	76	78	75	69	80	0	72	82	78	68	78	71	73	95	84	82	87	92	76	100	75	74	78	77	92	102	94	93	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	3	1	1	2	1	1	3	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	2	3	1	1	1	1	1	2	2	4	3	1	6	2	1	1	2	1	1	1	3	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1
79000	-427.005619656962040	-425.512255723773308	-1.493363933188754	0.000169079978116	0.000050618525794	0.299376226315854	0.725035893627351	1	2	4	3	3	5	4	5	7	5	6	6	9	9	7	8	7	8	9	9	9	10	10	9	9	9	12	11	10	10	11	11	12	11	13	13	10	14	12	11	12	15	13	13	13	14	14	13	16	13	13	14	16	15	15	14	15	16	17	16	17	17	16	17	17	17	18	18	16	19	22	20	21	22	22	21	24	21	22	24	23	24	23	25	25	27	24	25	24	24	25	28	27	26	25	26	27	26	28	27	26	28	27	28	28	30	29	0	1	2	1	1	5	2	7	10	4	10	1	16	16	10	17	7	3	1	15	8	7	13	16	8	9	37	16	16	26	24	25	22	22	31	14	26	41	18	21	25	33	37	13	28	43	21	19	52	13	25	32	46	36	38	29	50	43	36	48	50	43	16	47	38	14	45	57	56	66	72	68	64	76	72	67	71	72	78	71	74	83	78	71	0	91	73	81	75	73	75	83	87	87	81	75	79	74	98	96	89	101	101	103	77	104	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	3	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	3	1	2	2	3	2	1	4	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1
79500	-496.172067240935519	-494.278084164375969	-1.893983076559563	0.000119679676381	0.000018756588349	0.156723254241981	0.592464598089481	0	1	3	3	4	4	2	5	7	6	8	6	9	6	7	7	6	9	8	8	8	9	10	9	11	9	12	8	10	10	11	11	12	12	12	13	11	13	12	10	11	14	13	11	13	12	14	15	15	13	15	16	16	12	12	13	16	17	16	18	19	14	17	16	17	16	17	19	20	18	22	21	22	21	21	19	25	22	24	25	23	25	24	24	24	27	25	25	25	25	23	27	27	26	26	25	27	26	27	26	27	27	28	29	30	29	30	0	1	2	1	3	7	1	2	3	6	9	6	11	3	17	6	8	12	8	1	17	28	20	9	13	9	21	8	11	21	13	19	29	20	30	40	22	41	29	13	22	35	22	28	25	24	44	12	56	37	55	15	35	26	25	22	62	48	11	66	49	32	49	48	43	54	28	27	45	25	74	10	75	60	53	62	73	61	60	76	72	63	70	69	0	73	72	69	79	69	74	52	61	76	75	78	89	77	76	84	49	85	100	93	106	90	104	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	4	3	1	1	2	1	1	3	1	2	3	2	1	2	4	4	3	4	3	1	7	1	1	2	3	1	2	3	3	1	2	2	2	1	2	2	3	1	2	1	5	4	4	2	1	1	1	3	1	5	2	1	1	1	2	1
80000	-465.880933032002247	-464.170143962578265	-1.710789069423977	0.000135783952790	0.000027188776924	0.200235568088229	0.702948232516990	0	1	3	3	4	4	2	6	9	6	8	7	8	8	8	8	7	9	7	10	10	11	9	10	10	8	11	9	11	11	12	11	11	13	11	13	11	13	11	10	12	14	13	14	12	14	14	12	15	14	16	13	16	13	16	14	16	17	18	18	19	16	16	18	17	17	15	19	20	18	21	18	22	22	22	21	25	23	24	24	24	24	23	26	25	26	25	24	25	26	24	27	24	24	27	27	27	26	27	26	27	28	26	28	29	31	28	0	1	1	7	2	7	1	5	14	5	19	8	8	8	8	8	7	19	5	28	8	25	11	13	13	8	12	17	11	23	22	8	18	33	18	32	14	35	9	16	30	41	23	34	33	33	27	26	43	48	30	37	38	28	34	54	46	26	54	44	66	56	22	49	44	53	13	11	57	55	60	35	71	69	64	58	88	69	74	69	83	68	41	91	0	93	78	74	76	89	74	57	83	74	77	103	80	76	89	89	82	92	75	100	77	77	86	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2	2	1	1	3	1	2	1	3	4	2	1	1	2	1	1	1	1	1	2	1	2	1	2	4	1	1	1	1	2	2	1	1	6	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2
80500	-474.560245039878737	-473.057551448830907	-1.502693591047841	0.000168298618775	0.000049275115239	0.292783836239434	0.533480750797184	1	2	3	3	2	4	4	5	8	5	6	6	7	9	8	8	7	9	7	9	7	11	10	8	10	9	11	10	10	11	12	11	12	12	14	13	10	14	13	11	11	14	14	12	13	11	13	14	15	13	14	15	17	14	15	16	17	18	15	17	17	16	16	18	18	17	17	19	19	18	22	21	21	22	21	19	26	23	23	24	24	24	23	25	23	26	25	25	24	25	24	26	27	26	26	27	28	25	26	26	28	27	28	29	28	31	31	0	1	1	2	1	2	1	2	8	3	4	5	6	13	6	17	10	9	8	19	3	12	19	13	18	10	26	12	8	29	14	9	18	21	40	15	16	33	20	15	17	23	50	41	5	7	17	46	39	29	20	42	49	22	31	32	36	62	20	31	54	44	42	62	59	56	47	66	50	67	68	44	65	68	66	63	91	53	55	59	76	72	46	65	0	67	74	85	67	81	64	60	98	80	79	91	94	80	76	81	99	87	77	84	68	96	101	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	1	1	2	2	2	3	1	1	1	1	1	2	1	1	4	3	2	2	1	1	2	1	2	1	2	3	2	1	4	3	1	1	1	1	1	1	1	1	3	1	2	5	1	1	2	1	1	2	4	6	1	2	6	4	1	5	1	1	3	1	3	2	1	1	1	1	1	1	3	1	1	1	1	2	5	2	2
81000	-482.929649506377700	-481.386554373302829	-1.543095133074879	0.000161612621706	0.000043293490532	0.267884340187446	0.611867425407559	1	2	3	4	4	4	3	5	8	6	7	7	8	7	5	9	7	10	8	9	10	10	8	8	10	10	11	9	10	11	11	10	13	12	13	12	11	13	12	11	12	13	13	14	12	12	12	15	15	13	16	14	15	12	14	14	16	16	18	18	19	13	17	16	17	17	17	20	19	18	22	20	23	19	21	21	25	24	23	24	24	23	23	25	25	26	25	26	26	25	23	27	26	26	26	27	27	26	26	26	29	27	28	29	29	31	30	0	1	1	3	2	7	1	2	12	2	4	1	14	10	3	10	5	17	15	9	9	23	3	17	12	13	8	13	13	16	18	24	22	20	16	22	21	45	24	16	19	27	45	22	13	22	30	33	31	54	28	45	46	30	47	54	38	62	64	48	49	25	52	17	57	47	50	63	59	43	8	74	68	66	69	70	80	79	61	53	71	33	39	75	0	80	60	91	82	81	58	80	82	71	87	93	94	71	78	81	80	82	58	88	83	107	86	1	1	1	1	1	1	1	2	1	3	1	3	1	1	1	1	2	2	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	4	1	2	1	2	1	2	1	1	1	2	2	2	6	1	4	2	1	1	3	7	1	1	1	1	3	1	1	1	2	1	5	9	2	1	1	3	2	2	1	3	1	1	2	1	1	1	2	1	1	2	2	6	2	4	1	2
81500	-465.613693802296211	-463.988265443998671	-1.625428358297557	0.000168369909331	0.000038642129882	0.229507339140137	0.533098193154000	0	2	2	4	4	5	3	6	8	4	6	7	9	8	7	7	7	10	7	9	9	10	7	9	10	8	12	10	10	9	10	12	12	12	14	14	11	13	11	11	13	15	12	12	12	14	13	15	15	12	12	15	15	14	14	16	16	16	18	18	18	15	17	17	17	15	17	19	17	18	22	19	23	22	22	21	26	23	23	25	23	23	23	23	25	25	25	25	25	26	25	27	28	26	27	27	26	25	28	26	28	27	29	27	29	30	31	0	1	1	3	2	1	1	10	17	2	7	5	16	17	4	10	8	30	7	5	26	20	4	6	9	8	24	23	7	23	14	14	29	21	27	43	17	45	16	13	18	17	37	6	17	26	34	29	51	40	14	30	28	28	32	23	55	15	67	55	58	22	41	66	32	6	44	67	57	55	61	42	76	68	72	70	80	74	72	59	26	38	74	58	0	48	84	83	78	89	78	80	94	63	87	97	78	73	71	80	77	79	95	86	87	78	103	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	1	2	1	1	5	1	3	2	3	1	3	2	1	2	3	3	2	1	3	1	4	1	2	1	2	2	1	2	3	1	1	1	2	2	2	1	1	2	1	1	1	2	3	8	7	1	5	1	4	2	1	1	1	1	1	1	4	1	1	2	1	2	1	1	3	1	1	3	2	1
82000	-517.727094714017426	-516.025936734535321	-1.701157979482071	0.000164010188695	0.000033320014647	0.203158199573590	0.481722959164282	1	2	3	2	4	4	4	6	8	5	7	6	8	7	6	9	6	10	8	8	9	11	9	10	10	10	11	10	10	9	10	11	12	12	12	13	12	12	13	12	13	13	13	13	13	13	12	15	15	11	15	15	15	15	14	15	16	18	17	16	17	15	16	16	15	17	18	20	20	18	20	21	23	21	22	22	25	22	23	24	23	24	23	25	26	26	25	26	24	25	26	27	26	26	24	27	27	26	27	25	28	28	28	29	29	30	29	0	1	1	1	4	2	2	5	4	2	17	4	12	10	4	8	6	30	15	12	3	24	17	14	15	20	26	15	8	8	20	18	28	14	19	26	29	16	21	50	32	31	28	13	34	28	11	12	22	21	33	34	22	42	22	39	55	46	54	30	25	34	53	19	45	53	47	36	53	66	43	8	74	70	67	68	75	70	65	59	61	31	17	49	0	72	60	82	76	73	75	75	78	100	59	83	80	80	68	89	77	93	100	79	94	92	99	1	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1	2	2	1	1	1	1	3	2	1	2	1	2	1	1	2	2	3	1	2	2	5	2	1	1	2	2	1	2	1	2	4	1	3	3	1	1	3	1	1	4	3	2	1	3	8	1	2	2	1	2	4	4	2	3	11	9	5	1	3	4	1	1	1	2	1	1	1	3	3	2	1	3	1	2	1	2	4	1	2	1
82500	-445.097127874930663	-443.548383600817090	-1.548744274113574	0.000163148383653	0.000043200568490	0.264793113625280	0.724600870743304	1	2	3	3	4	5	4	5	8	6	7	5	9	9	6	8	8	10	7	10	10	11	9	8	8	9	11	10	10	10	12	11	13	12	13	14	11	13	11	12	13	15	13	11	13	13	13	14	15	13	15	16	15	15	15	14	16	17	18	18	18	16	16	18	16	17	18	19	18	17	21	21	22	23	21	22	25	23	22	23	21	23	23	25	24	23	25	25	25	25	26	28	28	27	27	28	28	26	26	25	28	26	27	29	29	32	31	0	1	2	1	4	3	3	5	10	5	5	3	25	25	5	8	8	13	12	5	1	14	15	19	10	19	14	26	11	24	27	19	37	21	28	28	11	21	18	9	24	41	32	21	39	22	31	17	35	31	37	51	41	35	43	47	27	49	51	44	57	40	46	62	42	49	38	55	42	11	62	68	59	72	69	72	76	60	61	58	68	79	73	67	0	76	82	60	73	73	79	98	98	102	80	88	98	89	85	73	81	85	87	80	103	97	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	4	3	1	1	1	2	1	1	1	2	4	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1	4
83000	-424.713363136623968	-422.617584732204648	-2.095778404419310	0.000149728160985	0.000018743223570	0.125181685575474	0.605319011335958	1	2	3	3	2	3	3	5	7	5	8	7	8	7	6	8	7	10	7	9	10	10	8	10	9	10	11	11	10	10	12	11	13	11	14	13	11	13	11	11	12	12	13	12	12	13	12	14	16	13	12	15	17	15	16	13	16	16	17	17	18	16	14	17	17	17	18	20	20	18	22	18	20	22	22	21	25	24	24	22	22	24	23	24	26	26	23	24	25	25	26	26	27	26	26	27	26	25	27	26	27	27	29	29	28	30	29	0	1	1	5	1	1	5	7	5	2	4	8	12	10	5	15	5	11	7	12	12	23	15	23	9	23	11	20	3	13	24	25	28	19	43	37	22	17	13	9	32	24	34	26	18	10	7	39	31	31	22	47	57	37	42	39	56	9	36	56	35	54	33	36	56	25	53	66	18	63	62	37	48	69	68	57	78	81	66	39	65	50	50	52	0	68	61	80	80	81	80	84	97	89	89	86	98	84	60	89	71	90	101	93	102	100	96	1	1	1	1	1	1	1	1	2	2	3	1	1	2	3	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	3	4	2	2	1	1	1	1	2	2	1	2	4	2	1	3	1	1	2	3	5	1	2	5	1	3	3	2	1	1	2	1	1	2	5	3	6	5	5	1	3	3	1	2	1	2	1	1	1	1	1	1	1	4	1	2	1	1	1	1	3	1
