step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81000	-153.983843027360592	-152.404145995124196	-1.579697032236389	0.000092021030711	0.000022931296999	0.249196263304830	0.676265305037319	0	2	4	5	6	6	8	11	14	16	18	17	21	19	20	23	25	24	26	27	25	25	27	29	32	30	31	34	33	37	0	1	1	3	3	4	6	7	8	9	10	9	11	11	11	13	16	16	21	17	16	16	22	21	23	24	23	16	26	28	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	5	1	1
81500	-188.874583143186442	-186.888907131410662	-1.985676011775775	0.000059993312390	0.000008451678963	0.140877018219465	0.583667336123527	0	1	4	6	6	9	9	11	14	15	18	18	20	20	21	22	25	24	25	26	26	26	24	28	32	32	31	33	34	36	0	1	1	3	1	4	4	7	8	9	9	10	11	9	9	13	16	16	23	17	23	16	16	23	22	27	18	14	26	28	1	1	1	1	3	2	1	2	2	1	3	1	2	4	2	1	2	1	1	1	2	2	1	2	2	1	4	7	1	1
82000	-153.922592728383250	-152.413959362026588	-1.508633366356661	0.000076711063368	0.000022152029820	0.288772294995899	0.741012037112482	0	2	4	5	6	7	8	11	14	15	18	17	21	19	21	24	23	24	26	26	25	26	28	28	31	31	31	35	33	37	0	1	2	3	4	5	6	7	8	8	10	10	14	11	14	17	13	17	21	18	16	18	19	19	22	19	16	25	23	25	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	2	4
82500	-143.138779244256426	-141.478505773643690	-1.660273470612726	0.000071104209395	0.000015399000146	0.216569458782891	0.731181110934073	0	1	4	5	6	9	8	11	14	15	18	17	20	19	22	23	24	22	25	27	26	26	28	29	29	30	31	33	33	36	0	1	2	3	4	5	5	7	8	9	9	10	14	11	11	18	16	13	16	17	19	17	21	18	20	23	26	25	27	28	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2
83000	-152.256972706779948	-150.585891883735172	-1.671080823044784	0.000115290090160	0.000024540030874	0.212854642060028	0.722711662845833	-1	1	3	5	7	9	9	11	13	15	17	16	21	18	21	23	24	25	25	27	25	26	26	27	31	31	31	33	33	37	0	1	2	3	4	4	5	7	8	9	9	9	14	11	14	13	16	16	17	19	17	17	21	18	24	24	19	18	26	28	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	1	2
83500	-171.247380616504586	-169.764881233265527	-1.482499383239070	0.000109654381782	0.000033724395454	0.307551735788527	0.603065743191070	0	2	3	6	6	7	8	11	14	16	19	17	20	19	20	23	24	24	26	27	24	26	28	29	30	31	31	34	34	37	0	1	2	3	3	5	6	5	8	9	9	9	14	10	14	14	13	13	14	18	16	18	21	21	23	24	18	25	26	25	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	1	1	2	2	1	4
84000	-161.533976082140924	-160.014225273030632	-1.519750809110281	0.000062810001368	0.000017688255551	0.281615270903099	0.638214027314221	-1	2	4	6	7	8	8	10	15	16	18	16	20	19	20	23	25	24	26	26	25	26	28	28	31	30	32	34	34	37	0	1	2	2	4	5	5	7	8	9	9	9	9	11	11	13	18	16	21	18	16	13	21	21	24	24	26	25	27	25	1	3	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	4
84500	-158.035819774390831	-156.439416923768476	-1.596402850622358	0.000081450895448	0.000019678043086	0.241593944153618	0.749791455398162	0	2	5	6	7	9	8	11	14	17	18	18	21	19	21	23	22	24	25	26	25	27	27	29	31	31	32	34	34	37	0	1	2	2	3	4	5	7	8	9	10	10	11	11	14	17	14	17	17	17	16	21	18	23	23	23	26	25	27	28	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	2
85000	-144.092673433994747	-142.571361512933123	-1.521311921061614	0.000088144897454	0.000024737386827	0.280644569809621	0.698931149910562	0	2	2	3	6	8	8	12	14	16	17	17	21	18	21	23	22	25	26	27	25	26	28	28	31	31	32	34	33	36	0	1	1	3	4	4	5	7	8	9	9	10	14	11	14	17	13	16	21	18	16	16	16	21	23	24	23	25	27	28	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	1
85500	-163.601295467896591	-161.551446515694067	-2.049848952202526	0.000066383981854	0.000008719699444	0.131352461843881	0.554027049418700	0	1	4	5	6	8	8	11	14	16	18	17	20	19	21	23	24	22	26	27	25	25	28	28	30	32	31	35	33	35	0	1	2	3	3	5	5	7	8	9	9	10	9	11	11	14	18	13	17	17	13	18	19	19	23	27	21	25	27	25	1	1	2	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	1	2	3	1	1	1	2	1	3	3	1	1
86000	-157.950171489410167	-156.184738375588353	-1.765433113821814	0.000074304260636	0.000013752526549	0.185083956580348	0.726764800408065	-1	1	3	5	6	7	8	12	14	16	18	15	20	19	21	23	24	22	25	27	25	27	27	28	31	30	32	34	34	37	0	1	2	3	4	5	6	7	8	9	10	9	14	11	11	18	18	13	18	18	16	18	17	23	22	19	23	20	25	28	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	1	2	2	2	3	1	1
86500	-163.210593557523936	-161.799727191305891	-1.410866366218046	0.000051209046346	0.000019648401930	0.383690057354299	0.491421033636697	0	2	4	6	7	8	9	11	14	17	19	17	20	19	21	21	25	25	24	27	26	26	28	29	31	30	32	34	34	37	0	1	1	3	4	5	5	7	8	9	10	9	9	9	14	13	16	16	13	17	18	19	21	19	22	17	26	25	27	28	1	1	2	1	1	1	2	1	2	1	2	2	3	2	1	1	2	2	3	1	1	1	2	2	2	3	1	1	1	2
87000	-132.732850262593104	-131.327445425515037	-1.405404837078077	0.000087904271451	0.000034485289482	0.392305048575422	0.894626271794541	1	2	4	5	6	7	9	11	14	16	18	17	20	19	22	22	24	25	25	27	26	26	27	29	30	30	31	32	33	36	0	1	2	3	4	5	4	7	8	9	10	9	14	11	14	13	16	17	17	17	19	17	21	19	24	24	24	25	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2
87500	-143.123259608671191	-141.561584414421048	-1.561675194250147	0.000114540246669	0.000029553206708	0.258015916393623	0.838064878808372	0	1	3	4	6	9	8	11	14	16	19	17	21	19	21	23	23	24	26	27	26	25	27	29	32	31	32	34	33	36	0	1	2	3	4	5	5	7	8	9	10	9	14	12	14	13	13	17	18	19	17	17	19	17	24	19	24	25	25	28	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	3	1	1	1	1
88000	-169.169962461776919	-167.765870058494983	-1.404092403281944	0.000093048944913	0.000036706203057	0.394482743372085	0.703582385475162	0	2	4	6	7	9	9	11	14	16	17	17	20	19	22	22	25	25	24	26	26	26	26	29	32	32	31	34	34	37	0	1	1	3	4	5	5	4	8	9	9	10	11	10	13	13	16	16	16	16	19	17	19	23	18	17	17	25	26	25	1	1	1	1	1	2	1	2	2	1	2	1	3	2	1	1	2	2	1	2	1	1	1	1	2	3	2	1	1	2
88500	-148.474693192394312	-146.885706059368971	-1.588987133025334	0.000107026387375	0.000026211318053	0.244905192967900	0.833416262529042	0	1	4	5	6	9	8	10	14	16	18	17	21	20	22	23	24	24	25	27	26	26	27	29	32	32	32	34	33	36	0	1	2	3	4	7	5	7	8	8	12	9	11	11	11	15	13	15	18	19	19	17	19	23	20	24	24	25	26	28	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2
89000	-150.012553959972962	-148.379511034984603	-1.633042924988372	0.000130132693306	0.000029480910293	0.226544994529082	0.876273161980720	0	1	3	5	7	9	9	11	14	17	18	17	20	18	20	23	22	25	25	26	24	27	27	27	31	28	32	33	33	34	0	1	1	3	4	5	5	7	8	9	9	9	11	12	11	17	13	17	21	16	17	18	19	19	22	19	18	25	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
89500	-146.733015991254405	-145.167460485333550	-1.565555505920846	0.000053161874387	0.000013612535200	0.256058225132034	0.704179274711891	0	1	4	5	6	8	8	11	15	17	18	18	20	19	22	22	24	24	26	26	25	26	28	27	30	29	31	34	33	36	0	1	1	3	4	5	5	7	8	9	10	10	11	9	14	14	16	16	21	17	17	17	19	21	22	19	26	25	26	28	1	1	2	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	3	2	1
90000	-136.612684607801242	-135.187540095345838	-1.425144512455398	0.000094032529277	0.000034220912497	0.363926321664364	0.765565791475705	0	2	4	5	6	8	8	11	14	16	17	17	20	19	21	22	24	24	25	28	26	27	27	28	30	31	32	34	33	37	0	1	2	3	4	5	5	7	8	9	10	9	14	11	14	13	16	16	13	18	17	17	21	21	20	24	23	25	27	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2
90500	-143.316980875378903	-141.882162820658607	-1.434818054720282	0.000075738320007	0.000026680827270	0.352276460156908	0.658234653390379	0	1	3	5	6	8	9	12	15	16	17	17	21	19	21	23	24	25	24	27	26	26	27	28	32	31	31	34	33	36	0	1	2	3	4	5	5	7	8	9	9	9	14	11	14	13	16	16	16	17	19	16	19	19	17	24	24	25	27	28	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	2	2	1	1	1
91000	-142.710075582598193	-141.148326819388984	-1.561748763209217	0.000072138394748	0.000018610153785	0.257978484966474	0.703916321514836	0	1	3	4	6	7	8	11	14	16	18	18	21	19	20	23	25	24	25	27	26	27	28	28	31	31	31	33	34	35	0	1	2	3	3	4	5	7	8	9	10	10	14	11	11	13	18	16	16	17	16	17	21	22	22	21	23	25	27	28	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2
91500	-151.288835026844964	-149.926094114926286	-1.362740911918690	0.000056887190787	0.000030004165770	0.527432720005963	0.648322089827137	0	1	3	4	6	8	8	11	13	17	18	16	21	19	20	23	25	24	26	26	25	27	28	29	30	31	30	35	32	37	0	1	2	3	4	5	4	7	8	9	10	9	14	11	11	13	13	13	21	18	18	17	20	19	23	24	24	25	27	28	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	1
92000	-154.369477000878305	-152.153156794534908	-2.216320206343410	0.000059800449004	0.000006642308289	0.111074555456270	0.663571418982696	0	2	4	4	6	7	7	11	14	16	18	16	20	19	22	23	25	25	25	28	26	26	27	28	32	31	32	35	33	36	0	1	2	2	4	4	5	7	8	9	9	9	14	11	14	13	16	16	16	18	19	16	19	16	24	23	26	25	26	28	1	1	1	1	2	2	1	2	2	1	2	1	1	1	3	1	1	2	1	2	1	2	1	2	2	3	1	2	2	1
92500	-137.039987963235603	-135.575895412180898	-1.464092551054693	0.000076748424498	0.000024778483608	0.322853319404550	0.750784995705865	-1	2	3	5	6	8	8	11	14	15	17	17	21	19	21	23	24	25	26	26	25	27	28	28	31	32	31	35	33	36	0	1	2	3	4	5	5	7	8	9	9	10	14	11	14	13	16	16	21	16	17	17	16	21	22	23	24	25	27	28	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	2	1	1
93000	-142.313250452948949	-140.733070349663194	-1.580180103285766	0.000085154082159	0.000021200731465	0.248969056181949	0.803889556493654	0	1	4	5	7	8	8	12	15	16	18	17	20	20	21	22	23	23	24	27	25	26	28	28	28	30	31	34	33	36	0	1	1	2	4	5	5	7	8	9	10	9	11	11	11	13	16	16	17	18	19	16	21	21	22	23	23	25	27	28	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	4	1	1
93500	-149.035053070404331	-147.538352095768715	-1.496700974635608	0.000099791487494	0.000029635618302	0.296975413898715	0.691849647165465	0	1	3	6	7	9	9	11	14	16	18	17	20	20	21	23	23	24	25	27	26	26	27	29	30	32	30	35	33	37	0	1	2	3	4	5	5	7	8	9	10	9	11	11	13	13	13	13	16	19	17	17	19	19	19	27	23	25	26	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	3	1	2
94000	-155.330934683782573	-153.695386523546233	-1.635548160236350	0.000069818244059	0.000015750139444	0.225587733635055	0.845112662510112	0	2	3	6	6	9	9	12	14	16	18	17	20	19	21	23	22	24	23	27	25	26	28	29	29	30	31	34	33	36	0	1	2	3	3	5	4	7	8	9	10	10	12	12	14	17	13	16	17	18	19	19	21	19	22	23	24	25	26	28	1	1	1	2	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1
94500	-158.738822875546305	-157.377690245973696	-1.361132629572623	0.000047250844577	0.000027760577875	0.587514956050698	0.553637250318406	0	1	2	5	7	6	9	11	14	16	18	18	20	20	21	24	23	25	24	27	25	26	28	28	29	30	31	35	32	37	0	1	1	3	6	4	5	7	8	9	9	9	11	11	14	13	13	17	17	16	19	16	21	21	22	24	26	25	26	28	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	3	1	1
95000	-145.511194022392488	-143.640151633662470	-1.871042388730011	0.000076384818714	0.000012312137787	0.161185664830439	0.785731186422746	0	2	3	4	7	8	9	12	14	16	18	17	21	20	20	22	24	25	25	28	26	27	28	29	31	32	31	35	34	37	0	1	1	3	4	5	5	7	8	9	10	9	11	11	11	11	16	16	17	22	19	18	21	23	22	27	24	25	27	28	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2
95500	-135.792820623497221	-134.216391061675694	-1.576429561821531	0.000059312076591	0.000014872219089	0.250745209801951	0.818614303307143	0	2	3	5	6	7	8	11	14	16	18	17	20	19	22	23	24	25	24	27	25	27	27	27	31	31	32	33	34	37	0	1	2	3	4	5	5	7	8	8	10	9	10	11	11	13	16	16	16	18	19	17	21	21	20	24	26	25	27	28	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
96000	-158.680699213863903	-156.770101485890763	-1.910597727973143	0.000067765090662	0.000010410505678	0.153626381616091	0.522654112010418	0	1	3	5	6	7	8	11	14	16	18	18	20	19	22	22	25	24	25	26	24	26	28	27	31	30	32	34	34	36	0	1	2	3	4	5	5	7	8	9	9	10	9	11	11	13	13	13	18	17	13	17	13	16	17	23	26	25	27	28	1	1	1	1	1	1	1	2	2	1	3	2	2	1	3	2	2	2	1	1	2	1	4	2	3	1	1	1	1	1
96500	-146.830919834714820	-144.878490402950177	-1.952429431764647	0.000083547133843	0.000012221864674	0.146287061114466	0.579636734841611	0	1	4	3	6	7	9	11	13	16	17	17	20	20	21	23	25	24	25	27	26	27	28	29	32	32	32	34	33	36	0	1	1	2	4	5	6	7	8	9	10	9	11	11	11	13	18	16	16	19	19	17	19	19	17	19	23	25	27	28	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	2	3	3	1	1	1	1
97000	-149.804095449503336	-147.845064011786860	-1.959031437716470	0.000066342994405	0.000009631972346	0.145184467969690	0.721109445708574	0	2	4	5	6	8	8	10	14	17	16	17	19	20	21	24	22	24	25	28	26	26	24	27	32	32	31	34	33	36	0	1	2	3	4	5	5	7	8	9	9	9	11	11	11	17	13	17	23	22	17	17	17	19	22	27	19	25	27	28	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	3	1	2	1	2	1
97500	-149.881493788226919	-148.037802230065182	-1.843691558161727	0.000076380685982	0.000012741219413	0.166812057912648	0.685182375324290	0	2	4	6	6	8	9	11	14	15	17	18	20	19	21	23	25	24	25	26	25	26	28	27	30	31	31	33	33	37	0	1	2	3	3	5	4	7	8	9	10	9	14	11	14	13	16	14	13	16	16	18	21	21	17	23	23	23	26	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	3	2	1	2	1	2
98000	-149.680028528073251	-148.297495885375668	-1.382532642697570	0.000073086667291	0.000032096091987	0.439151122583564	0.787262522331917	0	2	3	5	7	8	9	11	13	16	17	16	19	19	22	24	22	24	25	28	26	26	27	27	31	30	32	34	34	35	0	1	2	3	4	5	5	7	8	9	12	9	11	11	11	17	13	17	18	16	19	18	19	19	23	21	26	25	26	28	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1
98500	-132.598435660191342	-131.088423678703151	-1.510011981488180	0.000084049909400	0.000024194655721	0.287860580621511	0.723200101716749	0	1	4	5	6	8	8	11	13	16	18	18	20	20	22	23	24	25	25	27	26	27	28	28	31	30	32	33	33	35	0	1	2	3	4	5	5	7	8	9	9	10	11	11	14	13	16	16	16	18	19	18	19	19	22	24	26	25	27	28	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1
99000	-132.306209461461577	-130.635514137597028	-1.670695323864548	0.000062467849517	0.000013304710748	0.212984933067850	0.923565510095251	1	2	3	5	6	7	8	10	14	16	17	17	20	18	22	23	22	24	26	26	24	26	27	28	31	30	32	34	33	36	0	1	1	3	4	5	6	7	8	9	10	10	11	11	13	17	13	17	21	18	16	18	19	23	22	23	26	25	27	28	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
99500	-146.915064395774806	-145.464180992812373	-1.450883402962441	0.000065391439177	0.000021920232915	0.335215636646037	0.702887373870408	-1	2	4	5	6	8	7	11	14	16	18	17	20	19	22	23	24	24	26	27	25	26	26	29	31	32	30	35	34	37	0	1	2	2	2	4	4	6	8	9	12	9	14	11	11	13	16	16	21	16	18	18	16	19	24	27	24	25	27	28	1	2	1	2	1	2	1	2	2	1	1	2	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1
100000	-148.786903177147792	-146.770799929268065	-2.016103247879721	0.000058204088249	0.000007928541440	0.136219665630715	0.656227890182256	-1	1	3	5	6	9	8	12	14	16	18	16	21	20	22	23	25	24	26	28	25	27	28	27	30	30	31	34	33	36	0	1	2	3	4	3	4	7	8	9	10	9	14	11	11	13	16	16	21	18	18	17	21	21	18	24	26	25	27	28	1	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1
