step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
90500	-182.905414958655399	-181.466197168543715	-1.439217790111694	0.000191658179634	0.000066571985422	0.347347478458825	0.525260933250205	-1	1	3	5	10	9	8	9	8	12	9	10	12	11	14	15	14	13	13	15	16	16	15	20	25	23	0	1	2	1	4	7	4	4	4	4	4	8	12	12	14	18	14	12	9	10	10	10	18	18	22	15	1	1	1	3	3	1	1	2	2	4	2	1	1	1	2	1	1	2	3	1	2	3	1	4	4	6
91000	-187.923839522808208	-186.493362066831878	-1.430477455976321	0.000204073585466	0.000072927055631	0.357356663599322	0.456373603940920	-1	1	2	5	10	9	8	9	10	11	11	10	12	11	13	14	13	16	13	14	15	14	13	18	24	24	0	1	2	1	7	3	4	4	7	4	7	7	6	7	14	14	14	12	8	6	10	6	4	16	22	18	1	1	1	3	1	4	2	2	1	4	2	1	1	1	1	1	1	4	2	3	2	2	3	2	4	5
91500	-198.793343824569320	-196.910477517902706	-1.882866306666608	0.000311922979574	0.000049551396979	0.158857795750696	0.580609171681718	0	2	1	5	7	9	8	9	11	11	10	10	13	12	13	15	14	15	14	14	14	15	16	18	24	22	0	3	1	1	4	4	5	4	11	6	8	7	12	8	14	15	14	12	8	5	9	5	22	23	18	18	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	3	1	4	1	1	4	3
92000	-224.394985288445412	-222.731882802139808	-1.663102486305612	0.000206064138184	0.000044424214613	0.215584404956890	0.396305096812195	-1	1	2	5	9	10	9	8	11	10	10	10	9	12	15	13	13	14	14	15	16	16	16	20	24	21	0	1	2	1	2	7	4	4	8	2	8	4	4	5	18	10	8	17	7	10	7	9	17	23	22	15	1	1	1	2	3	1	2	3	1	4	1	3	2	1	1	2	2	1	3	3	5	3	2	2	5	2
92500	-232.975872749277926	-231.317488001574276	-1.658384747703652	0.000371971476209	0.000080804188196	0.217232216349197	0.344630740851795	-2	2	2	5	8	9	9	9	9	11	11	10	13	8	15	15	14	15	13	14	15	15	16	18	23	23	0	1	1	2	3	3	4	1	5	9	4	5	10	1	10	19	4	6	7	11	13	5	5	2	24	16	1	2	3	2	3	3	1	6	1	1	2	1	1	6	2	1	4	4	2	2	1	4	3	5	3	3
93000	-188.355157475919867	-186.757059247466970	-1.598098228452900	0.000207714120133	0.000050028053190	0.240850516844179	0.662239764054335	-1	2	3	6	10	10	8	8	10	11	9	10	13	12	11	15	14	16	14	13	14	15	13	19	24	23	0	1	2	2	4	4	4	4	11	7	4	8	12	8	8	8	8	4	10	4	6	5	15	18	22	18	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	4	2	5	1	3	2	2	1	2	5	3
93500	-204.005225795486126	-202.320845557403629	-1.684380238082500	0.000293042951301	0.000061086474991	0.208455704939909	0.504241285806196	0	1	2	5	9	8	8	9	10	12	11	9	11	11	14	13	14	16	13	13	15	15	16	19	22	24	0	1	2	2	4	4	4	1	8	2	9	4	7	5	14	14	14	16	8	12	7	5	15	15	20	15	1	1	1	2	3	1	2	4	1	4	1	1	2	1	2	1	2	2	2	2	3	2	1	3	4	4
94000	-213.300268976080616	-211.791194582707988	-1.509074393372632	0.000228850049602	0.000066018629703	0.288479857521850	0.647326018780666	-1	1	2	5	7	9	9	9	11	9	11	11	12	12	13	14	13	14	14	15	16	16	15	20	25	22	0	1	2	3	3	4	4	4	6	1	7	8	8	4	12	17	12	12	7	10	14	18	12	18	20	16	1	1	1	2	2	2	2	2	1	4	1	2	2	4	1	1	1	2	2	2	3	1	2	3	4	4
94500	-199.599634495321283	-198.020273137514806	-1.579361357806487	0.000283085368723	0.000070588586228	0.249354413992624	0.486076356303223	-1	2	3	6	9	9	8	8	10	11	10	10	12	11	14	14	13	15	14	14	15	15	16	18	22	23	0	1	2	2	1	2	4	1	4	7	4	5	2	6	14	14	14	17	5	1	11	13	20	12	22	20	1	2	1	2	4	3	1	6	2	1	1	1	5	1	2	1	1	1	2	6	2	2	1	4	4	4
95000	-223.874049301159687	-222.254565510352904	-1.619483790806779	0.000261746600265	0.000060693054245	0.231877144472113	0.504725733739260	-1	1	0	5	9	8	7	9	11	9	10	10	13	10	15	13	12	15	13	13	15	14	14	19	25	24	0	1	1	2	4	2	4	2	10	7	4	6	11	4	23	6	11	12	8	3	13	5	16	11	22	18	1	1	1	2	2	4	1	4	1	1	4	1	1	1	1	4	1	2	3	5	1	2	1	4	5	4
95500	-208.088678782124390	-206.403360913550785	-1.685317868573605	0.000303435082147	0.000063160748823	0.208152427123956	0.415508400052309	-3	1	3	6	9	10	9	8	8	11	9	11	11	11	14	15	13	14	13	14	16	15	15	20	24	23	0	1	2	3	4	11	4	4	4	4	4	8	11	7	12	15	2	4	11	7	19	7	14	23	22	16	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	5	4	3	3	2	2	3	3	4	4
96000	-189.453899127597452	-188.016550277774314	-1.437348849823141	0.000261060429053	0.000091218539037	0.349415418367991	0.679034090268760	0	1	3	5	9	9	8	9	11	12	11	10	11	8	14	14	14	16	13	13	15	15	16	20	24	23	0	1	2	1	14	7	4	14	4	12	6	4	14	4	19	14	13	15	7	12	9	20	15	23	22	24	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	3	2	1	2	2	2	1	1	2	4	1
96500	-191.873360892304078	-190.322683552836168	-1.550677339467902	0.000168858327185	0.000044537082789	0.263754139526379	0.453539423154580	-1	1	2	5	9	8	9	10	11	11	9	11	12	12	14	13	12	14	13	15	14	15	14	17	24	24	0	1	1	2	4	4	6	6	11	11	4	4	4	8	8	12	8	13	7	5	13	5	8	12	22	12	1	1	2	2	3	2	1	1	1	2	2	3	4	2	2	1	1	1	2	2	1	3	2	2	5	5
97000	-205.218530824702157	-203.670685811922169	-1.547845012780000	0.000313054591345	0.000083047017350	0.265279665737219	0.533458034380692	-1	0	2	5	10	10	7	9	11	10	9	9	12	12	13	14	12	16	14	15	16	16	15	19	23	24	0	1	2	3	4	7	4	4	8	11	4	4	4	6	17	4	5	4	15	16	5	20	11	15	18	8	1	1	1	1	3	2	1	2	1	1	2	1	4	1	1	4	1	6	1	1	2	1	2	2	4	5
97500	-201.392638576344467	-199.855478011549906	-1.537160564794554	0.000403467531557	0.000109429928781	0.271223630706623	0.541976288062414	-1	1	3	5	10	9	7	8	10	11	8	10	12	11	14	14	13	16	14	15	15	14	15	18	24	23	0	1	2	3	8	8	4	3	11	11	7	4	12	12	13	12	8	21	12	10	12	8	10	17	20	22	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	4	2	2	4	4
98000	-194.103718310905464	-192.410124918275471	-1.693593392629982	0.000283582537719	0.000058279977788	0.205513281094898	0.655746393976240	-1	1	3	6	9	10	9	9	11	11	11	10	11	10	14	15	13	15	12	13	15	14	16	18	25	23	0	1	2	3	4	7	4	2	7	7	14	4	4	4	17	12	13	4	7	8	11	8	12	18	22	18	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	3	1	2	2	2	2	1	5	3
98500	-213.831241317569948	-212.406867378375949	-1.424373939193999	0.000189035819805	0.000068980681920	0.364907994637868	0.477878653204040	-2	0	3	5	9	9	7	8	10	11	10	8	12	10	13	14	13	16	13	13	15	15	15	18	23	23	0	1	1	1	7	4	4	4	4	6	4	3	4	4	4	17	8	16	12	14	13	12	11	23	22	15	1	1	3	2	1	2	1	2	2	1	2	3	3	2	5	1	3	1	2	1	1	4	2	2	3	6
99000	-204.667984885453876	-202.868134747866208	-1.799850137587673	0.000222531902709	0.000039302012014	0.176612932956846	0.446018776251391	0	1	3	5	9	9	9	7	10	10	11	11	11	11	13	13	14	16	13	15	15	15	16	18	24	23	0	1	2	1	4	4	4	4	7	7	9	4	10	8	8	8	15	16	7	5	12	1	16	17	20	12	1	1	1	2	2	1	1	1	1	1	1	4	1	3	3	3	1	2	2	2	2	7	1	2	3	6
99500	-214.871396909975431	-213.445976473507187	-1.425420436468245	0.000265529301625	0.000096540314568	0.363576878245614	0.438295261957211	0	2	3	5	8	10	8	10	11	9	10	10	12	11	12	12	12	13	14	15	15	16	16	19	25	23	0	1	2	1	1	7	4	7	7	5	7	1	5	7	8	7	8	7	10	14	11	5	18	16	22	12	1	1	1	2	3	1	2	1	1	1	1	5	2	2	1	2	1	3	2	2	3	2	2	2	6	6
100000	-230.724612470076352	-229.273968660046137	-1.450643810030205	0.000258328931699	0.000086657070872	0.335452441589577	0.317673260944950	-1	1	2	5	10	8	8	8	9	12	9	11	13	11	14	14	14	16	14	14	15	15	15	20	25	21	0	1	2	2	1	3	4	2	4	8	4	4	4	7	4	10	10	17	14	10	4	19	19	16	22	4	1	1	1	3	6	3	1	4	2	2	2	3	3	1	6	2	1	1	2	2	4	1	1	4	5	10
