step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21500	-226.288521618856038	-235.339364999307378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957892121681234	0	4	1	2	3	5	6	3	6	7	5	9	5	6	7	7	5	8	6	5	4	8	5	5	9	6	6	8	9	8	6	7	6	8	3	6	7	9	8	7	6	9	7	8	4	8	11	10	7	9	15	9	10	10	11	9	10	10	11	10	10	10	10	13	11	11	16	11	10	11	10	11	13	12	10	13	14	18	22	24	0	35	1	1	3	21	45	4	2	9	8	30	35	45	41	8	2	21	6	35	5	36	5	8	37	20	11	26	43	31	3	33	5	20	4	35	19	40	17	24	21	40	17	26	35	32	18	32	7	32	68	26	52	39	52	11	52	28	29	50	36	49	39	55	16	12	77	53	42	12	37	69	75	32	30	72	73	51	65	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-225.011526759774682	-234.062370140226022	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992444322794950	0	5	2	5	4	4	4	4	5	7	6	6	5	8	6	7	5	8	7	4	7	7	5	3	6	6	6	8	10	5	7	7	6	8	6	7	6	9	7	7	9	10	5	8	10	8	11	9	8	7	14	8	10	9	6	8	9	8	11	9	10	10	14	11	12	12	14	13	11	9	12	11	14	13	14	14	15	18	19	21	0	20	1	6	24	3	3	3	7	6	4	6	3	55	5	2	24	12	13	3	55	9	20	3	13	17	8	30	14	1	11	9	20	20	20	4	9	36	23	6	21	70	8	40	49	40	42	25	25	9	38	16	34	49	4	27	18	16	38	40	38	56	66	45	53	53	29	65	50	2	61	48	47	16	74	68	67	61	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-239.616074969925762	-248.666918350377102	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993663266294553	1	4	2	3	4	6	7	3	5	3	4	9	5	8	6	7	5	9	8	6	7	8	5	5	8	4	6	8	10	7	4	8	7	5	6	7	5	6	6	9	8	7	7	3	7	9	10	11	8	10	10	9	10	8	10	9	8	9	12	11	10	5	13	12	12	11	15	11	11	10	13	10	13	11	12	13	14	19	17	24	0	8	1	3	8	24	20	1	31	1	3	14	4	42	34	17	5	11	21	13	5	5	2	5	36	4	4	6	18	34	10	27	35	11	4	39	2	8	26	57	24	23	34	1	38	22	34	51	9	28	14	38	46	62	14	43	27	9	60	46	49	2	46	48	25	32	65	43	21	18	29	38	70	47	48	72	64	66	67	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-230.046286658447968	-239.097130038899309	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996829061619412	1	5	2	4	4	4	7	3	5	5	5	8	4	5	7	6	5	8	6	6	7	3	5	7	8	6	5	6	8	7	6	7	2	7	6	7	6	9	7	8	9	9	8	7	8	9	11	11	8	10	14	9	10	7	10	9	9	9	9	10	10	10	13	13	11	8	16	8	7	9	13	10	8	12	13	14	14	18	20	22	0	13	1	3	33	33	16	1	5	33	22	26	22	4	13	27	3	27	5	9	10	1	8	31	69	27	5	11	17	10	5	5	1	35	6	6	17	39	10	32	40	21	37	9	10	44	59	52	69	32	64	29	58	23	54	25	30	28	54	38	68	28	48	49	36	24	63	37	14	36	53	56	27	54	65	65	45	51	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-221.908760860406545	-230.959604240857885	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992985535454317	-1	3	0	3	2	5	5	4	6	7	4	10	6	7	6	7	5	10	8	7	7	7	5	5	7	5	7	7	8	6	6	8	6	8	6	6	7	9	7	8	9	7	7	8	10	5	11	8	8	10	11	10	9	10	10	5	10	8	11	9	10	9	9	12	12	11	15	12	11	11	6	11	14	13	14	14	14	15	21	23	0	3	1	5	1	2	11	2	17	11	5	62	26	30	11	11	11	19	28	2	13	26	4	8	7	4	24	71	22	46	56	31	17	22	23	11	31	20	46	33	11	6	71	25	41	8	61	23	13	28	53	22	27	48	32	4	32	16	44	10	44	39	23	60	52	38	54	66	61	52	7	62	65	72	74	74	74	68	67	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-235.913770655477947	-244.964614035929287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988430946743148	0	4	3	4	4	4	6	3	5	7	6	10	5	7	7	6	5	8	5	7	7	7	5	6	9	4	6	7	9	2	6	6	7	9	6	7	8	9	7	9	8	10	7	8	8	8	9	12	5	9	9	9	7	9	8	8	10	9	12	11	11	10	14	12	12	10	17	10	10	10	12	11	11	11	11	13	16	17	22	25	0	3	30	8	30	30	26	30	2	49	6	50	5	49	16	9	5	23	3	7	32	35	4	2	44	8	13	2	18	1	2	6	27	49	5	27	16	55	26	41	32	34	9	11	24	19	49	68	30	53	49	21	32	46	22	39	22	4	66	42	20	27	48	74	29	34	32	51	39	52	47	40	56	54	52	54	74	77	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-245.266787932029075	-254.317631312480415	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989242757433947	1	4	3	4	2	6	6	2	5	6	6	9	5	7	6	6	5	9	7	6	8	5	7	6	9	5	7	3	10	7	6	8	7	8	4	7	8	5	8	8	6	10	7	7	10	9	11	11	9	11	14	7	7	9	9	6	9	6	11	10	11	10	12	11	12	12	16	9	8	12	13	6	13	9	8	15	11	15	20	19	0	28	1	1	1	17	1	1	3	3	4	7	2	2	3	22	35	53	15	26	41	28	17	35	22	8	56	5	75	13	3	31	72	41	8	10	44	3	16	7	5	13	22	13	54	21	39	54	16	45	70	4	58	52	27	35	19	35	23	23	54	74	40	42	14	21	51	39	23	50	57	22	70	39	7	29	49	70	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-247.986475791685962	-257.037319172137302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998652171502773	-1	4	2	4	1	4	6	2	5	7	6	6	5	8	6	6	6	10	7	4	8	8	4	3	8	5	3	7	6	5	7	6	6	8	6	6	6	9	7	7	9	8	7	5	9	8	11	10	7	10	12	8	8	8	10	9	10	9	9	8	10	9	12	12	10	9	8	12	9	11	13	9	13	10	14	14	14	15	16	21	0	8	5	27	1	3	5	1	6	2	20	30	5	15	24	26	4	54	24	8	31	35	3	5	31	27	5	32	4	8	35	4	6	43	27	23	8	21	24	44	21	32	32	20	19	10	52	67	5	52	65	6	49	27	46	22	54	10	14	10	21	3	67	69	22	25	24	52	36	38	47	42	51	7	68	51	51	64	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-235.198132713163147	-244.248976093614488	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985189248623983	-1	6	3	4	1	4	4	2	5	7	6	10	3	5	4	6	6	10	8	6	6	7	6	7	9	6	7	7	9	8	3	7	5	9	6	5	7	10	8	7	8	8	4	9	9	8	12	12	8	11	14	9	10	8	10	9	10	9	11	9	10	10	13	11	5	11	17	13	11	9	14	10	13	14	10	8	15	18	19	21	0	14	1	5	1	13	31	5	13	33	6	42	5	8	8	4	36	43	40	15	31	13	9	11	22	4	26	23	19	23	5	9	15	26	4	43	2	39	13	43	16	4	8	76	46	20	43	52	27	75	69	32	42	10	76	16	54	15	76	23	22	46	45	44	6	75	77	18	53	46	38	41	62	68	41	11	63	77	78	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-247.877578207046042	-256.928421587497382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996824348152977	-1	5	3	5	4	3	4	2	4	4	6	9	6	7	5	6	2	9	8	7	8	8	6	6	5	3	5	7	8	4	6	5	7	7	7	6	5	8	8	9	8	10	6	8	7	7	12	12	9	10	13	10	10	8	10	10	9	9	12	9	5	9	13	12	9	10	12	11	11	12	9	11	14	13	13	14	13	11	20	23	0	9	17	26	6	1	26	1	3	8	37	31	2	10	9	5	1	27	9	5	28	24	27	4	3	17	6	9	8	8	37	26	32	16	43	32	26	35	13	36	20	57	10	43	2	15	69	69	38	39	68	45	21	36	45	71	31	14	57	43	17	44	52	68	44	39	54	62	39	29	61	60	75	49	40	55	48	46	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-244.152576115791589	-253.203419496242930	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994862848987920	1	4	2	5	3	5	5	3	6	6	6	5	4	7	4	6	5	10	7	5	7	7	4	7	6	5	7	6	7	7	6	5	7	8	4	7	8	6	8	8	9	9	5	8	9	9	10	10	6	10	13	9	7	8	10	10	7	10	11	10	7	11	9	13	11	12	14	13	10	11	12	12	11	10	13	14	15	19	19	24	0	8	1	13	1	15	35	1	7	35	43	3	5	8	5	43	15	4	26	2	28	16	3	28	6	5	28	3	25	9	13	8	32	24	5	20	43	35	26	19	14	14	3	27	19	11	57	53	12	6	65	38	38	21	27	30	8	44	57	14	31	20	36	47	69	18	62	29	39	47	48	74	38	44	63	55	75	75	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-248.291679008386950	-257.342522388838290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.931912068042222	0	4	2	4	3	3	7	3	5	6	6	7	4	8	7	7	5	10	8	5	7	7	7	6	9	6	6	7	9	8	1	6	6	8	6	6	5	9	7	8	9	10	7	8	8	9	12	10	9	6	13	9	10	8	9	10	9	10	12	11	11	11	10	10	11	10	13	11	8	11	12	11	9	12	8	14	16	16	15	21	0	3	1	8	3	31	9	3	6	9	20	17	6	32	20	13	2	8	37	4	27	33	35	17	75	4	2	9	39	50	1	20	8	7	5	9	3	9	50	36	27	30	35	43	23	15	57	52	69	3	38	2	21	16	21	27	14	16	60	41	25	41	38	75	42	73	60	64	20	38	50	56	39	61	2	71	49	74	74	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-251.363435652678845	-260.414279033130185	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994024215884678	1	4	3	5	2	3	3	2	4	7	5	8	6	6	6	4	5	4	7	7	7	8	7	7	9	4	5	6	9	6	3	7	7	9	7	5	8	9	6	6	8	9	6	7	8	7	11	10	8	10	14	8	9	9	8	9	11	2	12	10	11	6	11	10	5	11	15	10	8	11	13	11	13	14	10	14	16	18	17	16	0	3	1	6	1	5	8	1	5	11	5	24	4	26	8	58	7	58	36	4	18	40	62	17	46	6	6	4	23	2	5	36	14	20	62	3	32	55	31	2	43	20	65	18	43	15	45	44	13	54	71	13	40	43	4	30	28	1	45	44	42	65	60	49	6	49	72	55	62	55	34	53	20	73	69	29	60	29	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-225.207429464876185	-234.258272845327525	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999885977634477	1	4	2	2	3	6	5	4	4	7	4	10	3	6	7	3	6	9	8	6	7	8	5	6	9	6	5	8	4	7	5	8	6	6	7	6	6	8	6	9	9	9	8	9	9	7	10	10	7	10	14	9	9	9	11	10	10	10	10	9	8	11	13	12	11	11	16	11	7	11	14	10	11	11	12	15	15	18	21	24	0	5	1	1	4	11	11	4	4	39	1	25	1	9	2	3	8	49	7	29	2	27	5	8	46	31	11	39	5	26	13	36	29	16	1	9	29	26	2	10	30	26	26	43	22	34	46	32	24	53	50	69	22	10	25	41	42	69	44	38	4	58	50	44	29	41	71	40	31	41	68	24	41	41	66	55	47	67	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-225.399032831960739	-234.449876212412079	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995079139110300	0	5	1	3	4	5	6	3	5	6	5	6	4	8	5	6	4	8	7	5	6	7	7	7	8	3	5	5	9	7	5	7	6	8	7	6	8	10	7	6	7	9	7	9	8	8	11	9	9	10	14	9	10	10	9	9	10	10	12	10	10	10	11	12	12	12	16	10	10	10	12	12	14	14	14	14	15	15	20	15	0	26	1	1	3	26	26	1	17	27	8	20	26	39	26	1	26	6	27	13	20	6	10	40	32	1	3	26	39	6	4	33	17	16	40	31	27	41	9	15	31	43	28	11	12	31	68	21	16	55	42	41	30	19	21	24	32	43	50	55	16	37	34	38	54	29	74	14	28	42	55	54	65	71	65	47	71	73	78	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-235.562927771166386	-244.613771151617726	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993893414442182	0	6	2	5	3	5	5	3	6	7	5	9	6	4	3	6	6	9	7	4	6	6	6	7	8	2	7	8	10	8	5	8	3	7	7	6	5	9	7	8	8	10	6	4	8	8	9	10	8	9	15	9	7	10	10	10	10	7	11	7	6	11	14	12	11	9	12	13	11	10	11	9	12	12	14	11	14	17	19	22	0	7	1	33	3	33	44	26	20	43	3	10	37	15	3	7	31	30	8	15	14	44	11	7	39	1	33	27	66	10	33	24	26	22	9	14	20	41	37	8	10	34	44	33	16	21	16	40	23	34	42	19	11	21	45	32	40	7	29	36	20	70	73	52	48	35	56	62	52	30	32	37	38	66	62	50	25	67	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-247.391549647798740	-256.442393028250081	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980863177889199	1	6	3	4	2	3	6	4	3	6	3	9	4	6	6	6	4	10	7	6	8	7	6	7	9	6	4	8	8	8	6	7	6	8	5	7	6	10	6	8	9	6	7	5	10	4	9	9	8	5	9	10	9	8	10	9	10	10	10	8	9	9	12	11	11	8	12	10	11	5	11	9	13	12	11	10	16	14	21	22	0	17	1	3	1	5	8	3	5	44	1	24	9	17	27	13	1	54	14	35	16	9	35	70	39	46	5	36	42	43	8	10	70	20	27	26	46	53	5	26	42	8	20	13	31	3	32	20	39	4	24	32	43	2	40	36	43	41	60	36	2	23	58	34	61	24	40	51	23	27	12	54	65	53	27	51	78	71	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-250.334042829928762	-259.384886210380103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997970842384600	0	5	3	4	4	6	7	3	5	7	5	9	5	6	6	7	6	9	5	4	6	8	5	6	8	4	4	7	9	5	6	7	7	9	6	6	7	9	8	7	9	8	8	9	10	9	11	10	7	11	13	9	2	10	10	8	11	10	10	10	11	11	10	11	7	12	16	13	11	12	14	10	13	13	15	10	16	17	19	16	0	20	53	53	53	2	53	1	3	23	20	16	4	3	53	35	13	22	20	1	2	21	26	20	14	3	53	15	2	4	2	36	11	56	2	19	9	8	30	9	7	31	30	40	37	43	41	39	11	21	40	19	1	46	56	10	18	14	31	49	36	25	46	25	20	56	73	70	12	52	69	44	63	57	22	65	68	37	77	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-240.588906324430837	-249.639749704882178	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997327676525666	0	6	3	4	2	3	6	2	6	7	5	9	6	6	4	6	5	8	6	5	8	5	6	7	7	5	7	7	10	7	1	2	4	7	6	5	7	8	7	8	8	10	5	8	10	5	11	11	8	10	15	10	9	8	5	8	10	9	9	11	10	8	13	11	6	10	13	12	11	10	13	11	8	13	15	14	15	18	17	21	0	33	31	3	1	5	26	31	20	65	3	14	11	22	8	55	4	8	55	3	37	5	15	43	20	15	7	14	18	55	1	31	6	36	33	33	23	16	35	16	23	43	33	4	36	1	34	18	2	40	63	53	13	13	4	24	49	34	7	34	37	16	42	70	20	37	72	29	50	25	48	58	34	64	74	49	61	75	51	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-243.162325752865144	-252.213169133316484	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990114808611924	0	5	2	3	1	4	7	4	6	7	5	9	5	8	5	7	5	6	7	6	8	8	7	6	8	2	4	4	10	6	5	4	7	8	6	3	7	5	8	8	9	9	7	9	10	8	11	10	8	10	12	7	9	9	10	8	9	7	12	10	10	11	13	11	11	11	12	9	10	9	13	10	12	10	15	14	12	18	16	23	0	6	1	5	1	1	8	3	2	35	26	10	32	23	5	32	32	11	17	31	23	17	17	32	10	1	5	4	19	17	26	4	38	15	32	3	11	6	31	6	33	49	2	21	70	38	21	58	31	43	16	38	9	37	54	33	10	11	40	39	21	30	45	21	69	61	29	30	40	56	66	44	66	41	62	14	41	79	48	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-227.211066414506064	-236.261909794957404	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977181470457764	0	6	3	5	2	5	3	4	6	4	5	7	6	6	6	6	5	10	7	6	8	8	7	5	6	6	7	6	10	7	7	7	6	7	6	7	6	9	7	9	9	10	7	8	9	8	11	8	7	8	14	9	8	10	10	8	10	10	10	10	10	10	14	11	9	9	17	10	10	11	12	9	12	14	10	14	15	18	22	25	0	17	5	10	1	3	5	7	11	7	7	20	10	11	3	17	3	45	2	10	37	34	26	7	6	4	16	8	44	9	26	10	6	28	4	33	8	21	15	30	12	37	11	37	23	14	12	37	8	16	54	25	33	32	38	37	44	41	19	36	53	41	47	12	30	30	69	65	19	43	62	44	61	70	15	40	51	77	78	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-224.536706412929959	-233.587549793381299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998867819938043	0	6	2	4	3	4	4	3	4	5	3	10	6	7	6	7	5	7	5	7	8	8	7	7	8	5	7	6	4	7	6	7	6	7	5	6	8	8	7	7	8	10	8	7	10	8	8	11	9	11	11	10	9	7	6	9	10	8	12	11	9	10	13	10	11	11	16	10	10	10	12	12	14	14	14	12	15	18	22	19	0	35	1	3	1	8	5	3	3	7	3	46	7	55	10	29	5	13	5	17	30	55	15	13	26	5	9	7	5	10	7	26	19	35	8	26	24	39	9	35	54	44	36	13	54	18	27	12	18	46	70	53	30	31	26	58	22	19	56	25	39	61	60	25	68	46	73	58	49	30	43	66	60	68	57	68	74	51	80	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-232.017065843714335	-241.067909224165675	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972086616370778	1	5	2	5	4	5	7	3	6	7	4	7	3	8	7	6	6	10	7	6	8	8	6	5	5	4	6	8	9	6	7	8	5	8	7	3	7	8	3	8	9	6	7	9	10	6	12	11	9	11	15	5	8	10	10	10	10	10	11	10	9	10	10	9	11	12	15	7	8	10	13	8	13	14	13	14	15	18	16	24	0	11	1	1	3	13	11	3	26	33	39	42	1	31	9	33	13	14	52	11	52	52	26	8	5	1	25	35	53	8	16	17	39	35	20	1	52	23	1	35	7	11	2	23	72	26	59	56	35	43	74	8	20	61	61	19	46	44	29	64	15	14	53	37	61	63	41	24	42	32	44	7	66	64	18	71	76	79	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
