step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
71000	-137.208426455385165	-144.063914406344537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522736191998686	-1	6	5	7	7	7	10	11	11	11	11	11	12	13	13	12	12	12	15	16	20	0	1	0	2	2	3	5	4	2	3	2	2	2	10	7	10	8	7	13	15	14	1	4	1	1	1	1	1	2	2	2	3	2	2	2	2	1	1	1	2	1	4
71500	-148.796630873250905	-155.652118824210277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580564197934669	1	6	5	7	7	7	9	10	11	10	14	13	12	13	12	14	12	13	16	15	20	0	1	0	2	2	3	5	4	2	3	2	5	2	10	7	6	8	7	13	7	14	1	2	1	1	1	2	1	1	2	2	4	3	2	2	1	3	1	1	2	2	3
72000	-136.071421783400183	-142.926909734359555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681628639552651	1	6	5	7	8	7	9	11	12	10	14	13	13	12	13	13	13	11	15	17	19	0	1	0	2	2	3	5	4	2	3	13	7	2	10	7	6	8	7	13	15	14	1	3	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	2	4
72500	-141.764612905355960	-148.620100856315332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627938168958026	1	5	6	7	7	8	10	10	10	9	11	12	13	13	13	14	12	12	15	15	20	0	1	0	2	2	3	5	4	2	3	2	7	4	3	18	6	8	7	13	7	14	1	2	1	1	1	1	2	2	3	2	3	1	3	4	1	3	1	1	1	2	4
73000	-136.703955560592817	-143.559443511552189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541427798608358	-2	6	6	8	8	8	9	9	10	11	13	14	12	13	14	13	11	11	14	17	20	0	1	0	2	2	3	5	4	2	3	2	18	2	10	7	6	8	7	13	15	14	1	4	1	1	1	1	1	1	2	3	3	1	3	1	2	2	1	2	1	2	4
73500	-149.302383212755785	-156.157871163715157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523878191193410	0	5	5	7	7	8	10	9	11	10	13	13	13	12	13	13	13	12	15	17	21	0	1	0	2	2	3	5	4	1	3	2	9	4	10	7	10	8	7	9	15	14	1	3	1	1	1	2	2	1	6	2	6	2	2	1	2	1	2	1	2	3	3
74000	-135.594478954155278	-142.449966905114650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737628628881335	1	4	6	7	7	8	10	9	11	11	13	13	13	13	12	13	11	12	15	15	19	0	1	0	2	2	3	5	4	2	3	9	7	9	10	7	6	8	7	13	15	14	1	2	1	1	1	1	2	1	3	2	1	2	1	1	1	2	1	1	1	1	3
74500	-131.115917268195290	-137.971405219154661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641382734240063	-1	5	6	8	7	7	10	10	10	11	14	13	12	13	14	14	13	12	15	16	20	0	1	0	2	2	3	5	4	2	3	13	7	2	10	7	6	8	7	13	15	14	1	3	1	1	1	1	2	1	2	2	1	1	4	1	2	2	2	1	2	1	3
75000	-159.210567853620290	-166.066055804579662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558283249755126	0	5	4	7	7	8	9	10	8	11	12	14	11	13	12	11	13	12	14	16	19	0	1	0	2	2	3	5	4	1	3	2	7	4	10	7	3	8	7	13	12	10	1	2	1	2	1	2	1	2	3	5	3	2	2	1	1	4	1	1	1	1	4
75500	-158.546424535758518	-165.401912486717890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603905031929415	1	5	4	7	6	7	10	10	10	11	13	13	12	12	13	11	13	12	16	17	19	0	1	0	2	2	3	5	4	2	3	2	13	4	10	7	6	8	7	13	15	10	1	1	1	2	1	1	2	2	2	3	4	1	3	1	2	2	1	1	2	2	4
76000	-143.184752649995687	-150.040240600955059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522393029514699	0	5	4	7	7	7	9	10	11	11	13	13	12	12	14	12	12	11	16	16	20	0	1	0	2	2	3	5	4	1	6	9	5	8	6	18	6	8	7	13	15	14	1	2	1	1	1	2	2	2	6	2	1	2	2	3	1	2	1	1	2	1	3
76500	-141.438244165631176	-148.293732116590547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649704957370972	0	5	6	6	6	7	9	10	12	10	13	13	13	12	11	14	13	12	15	16	20	0	1	0	2	2	3	5	4	2	3	2	7	8	10	7	6	8	7	13	15	14	1	2	1	1	1	1	2	2	3	2	3	2	2	1	1	4	1	1	1	2	4
77000	-134.048446566570732	-140.903934517530104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480230234017804	0	6	5	7	7	8	9	10	11	10	14	13	12	12	14	12	11	12	14	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	10	7	6	8	7	13	15	14	1	3	1	1	1	2	1	2	2	3	2	2	2	1	3	2	1	1	1	1	4
77500	-145.550466051200857	-152.405954002160229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503305496133163	0	6	6	7	7	8	9	10	12	10	14	10	10	13	14	12	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	9	7	2	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	2	4	2	1	1	2	1	3	3	1	2	2	1	2
78000	-152.213310361759824	-159.068798312719196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461229787057423	1	6	5	8	8	8	10	11	10	12	10	14	13	11	14	13	13	12	15	16	18	0	1	0	2	2	3	5	4	1	14	2	2	4	3	7	6	8	5	13	7	14	1	3	1	2	1	2	1	1	5	1	2	4	3	3	2	2	2	2	1	2	3
78500	-152.556897649108691	-159.412385600068063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403733405142217	1	6	5	7	7	8	9	11	11	10	13	13	12	12	13	13	13	12	16	15	19	0	1	0	1	2	3	5	4	1	3	13	7	2	10	18	6	8	7	9	15	14	1	2	1	2	1	2	1	2	5	2	1	2	2	1	1	3	1	1	3	1	2
79000	-142.218117427361761	-149.073605378321133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419853169991780	1	5	5	8	7	7	9	9	11	12	14	12	12	12	14	12	13	11	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	3	7	6	8	7	13	15	14	1	2	1	2	1	1	1	1	3	3	4	3	2	4	2	2	2	1	2	1	4
79500	-143.302478180538543	-150.157966131497915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448898304894531	1	4	5	8	7	8	10	11	11	10	14	12	12	12	13	12	12	12	15	16	19	0	1	0	2	2	3	5	4	1	6	13	7	4	10	7	6	8	7	9	15	14	1	2	1	2	1	2	2	1	5	1	1	2	2	1	2	2	1	1	2	2	3
80000	-140.000040651064836	-146.855528602024208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460782135280786	0	6	5	7	7	7	8	10	11	11	12	13	11	11	13	13	12	12	16	14	20	0	1	0	2	2	3	5	4	2	3	2	7	4	3	7	6	8	7	13	18	14	1	3	1	1	1	1	1	1	3	3	3	3	2	3	2	5	1	2	2	1	4
80500	-152.916506037922431	-159.771993988881803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508339930208879	1	5	6	7	7	7	9	11	11	10	13	13	10	13	13	13	12	10	15	16	20	0	1	0	2	2	3	5	4	2	3	8	2	2	10	7	6	8	7	13	7	14	1	2	1	1	1	1	2	2	3	2	1	4	3	1	2	2	1	1	3	3	3
81000	-144.121167511683637	-150.976655462643009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539607882650475	1	5	6	7	7	8	9	9	12	11	13	13	11	12	13	14	12	12	16	15	19	0	1	0	2	2	3	5	4	1	3	13	13	4	3	7	6	8	7	13	15	14	1	2	1	1	1	1	1	1	7	2	1	1	3	3	2	4	2	2	3	1	3
81500	-134.460623867769527	-141.316111818728899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601705540564317	0	6	5	7	7	8	10	10	10	11	13	13	12	13	13	14	12	13	16	16	20	0	1	0	2	2	3	5	4	2	3	2	7	2	3	7	6	8	7	13	7	14	1	3	1	1	1	1	2	2	2	2	3	2	2	3	1	3	1	1	2	4	3
82000	-139.380472212770883	-146.235960163730255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681099706962036	1	6	4	8	7	7	10	10	11	12	13	14	13	12	14	13	12	12	15	16	20	0	1	0	2	2	3	5	4	2	3	2	7	2	6	7	6	8	7	13	15	14	1	2	1	1	1	2	1	1	2	4	2	2	3	2	2	3	1	1	1	1	4
82500	-135.865175706739024	-142.720663657698395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551124822205027	0	6	5	7	8	8	9	11	11	11	12	14	12	13	12	13	12	11	15	16	20	0	1	0	2	2	3	5	2	2	3	2	15	4	10	7	6	8	7	13	15	14	1	3	1	1	1	2	1	2	2	3	3	1	3	1	3	2	1	1	1	3	3
83000	-140.137915420780587	-146.993403371739959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433704430739153	0	6	5	8	8	8	10	10	10	11	12	14	12	13	13	12	12	12	15	15	19	0	1	0	2	2	3	5	4	2	3	2	7	2	3	7	6	8	5	13	18	14	1	4	1	1	1	1	1	2	2	2	4	2	3	3	2	2	1	2	2	2	3
83500	-145.066616934417596	-151.922104885376967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621055871325206	1	6	4	7	7	7	9	9	11	10	13	13	12	13	13	12	12	12	16	16	20	0	1	0	2	2	3	5	4	2	3	2	18	4	3	7	6	8	7	13	15	14	1	2	1	1	1	1	2	1	2	3	3	1	3	5	2	2	2	2	2	2	4
84000	-133.017145668993379	-139.872633619952751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512266352763071	0	6	5	7	7	7	9	9	11	11	13	13	12	13	14	13	13	13	16	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	10	7	10	8	7	13	15	14	1	3	1	1	1	1	1	1	2	3	3	3	2	1	2	1	2	3	2	1	2
84500	-137.294129349970859	-144.149617300930231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431093036820338	0	6	6	7	7	8	10	10	12	11	13	14	12	13	11	12	12	12	15	16	20	0	1	0	2	2	3	5	4	1	3	2	15	8	10	7	6	8	7	13	15	14	1	3	1	1	1	1	2	2	5	2	2	2	1	1	1	2	1	1	2	2	3
85000	-153.549110716365220	-160.404598667324592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462354735399740	1	5	5	7	7	7	9	11	10	11	13	13	11	12	14	13	12	12	16	17	19	0	1	0	2	2	3	5	4	5	6	2	5	5	3	18	6	8	5	13	15	14	1	2	1	1	2	1	1	3	2	2	5	3	2	4	1	5	1	2	2	2	4
85500	-134.057382802066087	-140.912870753025459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594947255524395	1	6	5	8	7	7	10	10	11	10	13	12	12	12	13	14	12	12	14	17	19	0	1	0	2	2	3	5	4	2	3	9	7	4	10	7	6	8	7	13	15	14	1	2	1	2	1	1	1	1	3	2	1	1	2	1	2	2	1	1	1	2	3
86000	-139.104652062111995	-145.960140013071367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504793499042090	0	5	6	8	7	7	9	10	11	12	12	13	13	12	12	13	13	12	16	16	20	0	1	0	2	2	3	5	4	1	3	2	7	4	3	7	6	4	7	13	15	14	1	3	1	2	1	1	1	1	5	3	3	2	2	2	2	3	2	2	2	3	3
86500	-154.588390879821446	-161.443878830780818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646978142755350	1	6	5	7	5	7	9	9	9	11	13	12	12	12	11	12	12	13	15	16	21	0	5	0	5	1	3	5	4	2	3	5	15	4	3	7	10	8	15	13	15	14	1	1	1	1	2	2	2	1	2	3	3	1	2	2	2	1	2	1	2	2	5
87000	-154.499989564888665	-161.355477515848037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726785167198769	0	5	6	7	7	8	10	10	10	12	13	13	11	10	13	13	13	13	15	16	20	0	1	0	2	2	3	5	4	2	6	2	7	2	3	7	6	8	7	13	7	14	1	2	1	1	1	1	2	2	2	1	3	1	3	2	1	4	2	2	2	3	6
87500	-138.357360871832981	-145.212848822792353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466995876245393	0	6	6	8	8	8	10	11	10	9	13	14	12	12	13	12	13	13	15	16	21	0	1	0	2	2	3	5	4	2	3	2	2	2	10	7	6	8	7	13	15	14	1	4	1	1	1	1	1	1	2	1	3	4	3	2	2	2	2	2	2	1	5
88000	-152.416744281769638	-159.272232232729010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621789474975944	-1	5	6	7	7	8	9	9	12	10	13	14	11	12	14	14	12	12	15	17	21	0	1	0	2	2	3	5	4	5	3	2	7	4	10	18	6	8	7	13	15	14	1	2	1	1	2	1	2	1	2	2	3	3	3	2	1	3	2	1	2	2	4
88500	-143.045715553635603	-149.901203504594974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462051949169340	0	6	6	7	7	7	9	10	12	10	13	12	12	12	12	13	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	2	10	7	6	8	5	13	15	14	1	2	1	1	1	1	1	1	2	2	3	1	2	1	2	2	1	2	2	2	3
89000	-139.518754999935055	-146.374242950894427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529541972325548	0	6	5	8	7	7	9	11	12	11	13	13	10	12	13	13	13	13	15	16	20	0	1	0	2	2	3	5	4	2	6	2	7	4	10	7	6	8	7	13	15	14	1	3	1	2	1	1	1	2	3	1	4	2	1	1	1	3	1	2	3	2	4
89500	-147.559967137283763	-154.415455088243135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494858144578156	0	5	6	7	8	8	9	11	10	10	11	14	12	13	14	14	12	12	15	16	20	0	1	0	2	1	3	5	5	2	3	5	5	5	3	18	6	8	7	13	15	14	1	2	1	1	3	2	1	2	2	2	1	3	1	4	1	3	1	2	2	1	4
90000	-148.593164660185721	-155.448652611145093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421647758092920	0	6	6	7	7	8	10	11	12	10	14	12	10	12	13	12	12	13	14	16	18	0	1	0	2	2	3	5	4	2	3	2	7	2	3	7	6	8	7	13	7	14	1	2	1	1	1	1	2	2	2	2	3	2	2	3	2	2	1	1	3	3	2
90500	-146.979790321058289	-153.835278272017661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429026139233466	0	5	5	7	7	8	10	10	11	11	12	12	13	13	13	14	12	13	15	16	19	0	1	0	2	2	3	5	4	2	6	2	7	2	6	7	6	8	7	13	7	14	1	2	1	1	2	2	1	1	3	2	3	1	3	2	1	3	1	2	1	3	2
91000	-148.917838354312892	-155.773326305272263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452254939488612	1	5	6	7	7	7	10	9	10	10	13	12	12	12	14	13	12	12	14	14	20	0	1	0	2	2	3	5	4	2	3	2	5	4	10	7	6	8	7	13	18	14	1	2	1	1	1	1	1	1	3	2	2	3	2	1	2	2	1	2	1	1	3
91500	-143.944009960417645	-150.799497911377017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440372329328022	0	5	5	8	7	7	9	10	11	10	13	12	13	12	13	14	13	12	15	16	21	0	1	0	1	2	3	5	4	4	3	4	7	2	10	7	6	8	7	13	15	14	1	2	1	4	1	1	2	1	1	3	3	1	4	1	2	5	2	2	1	1	5
92000	-146.115355055005693	-152.970843005965065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417420719539831	1	6	5	7	7	8	9	9	11	11	14	14	13	13	12	12	12	13	15	16	20	0	1	0	2	2	3	5	4	1	3	9	5	4	10	7	6	8	15	13	7	14	1	3	1	1	1	2	2	2	5	3	2	3	3	2	2	3	2	1	1	4	4
92500	-147.579241611641123	-154.434729562600495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472262079250520	0	6	5	7	7	7	9	10	11	10	13	14	12	12	11	13	13	12	15	16	18	0	1	0	2	2	3	5	4	2	6	13	7	2	10	7	6	8	7	13	15	14	1	2	1	1	1	2	1	2	3	1	1	2	3	1	1	3	2	2	2	3	4
93000	-138.045538304966414	-144.901026255925785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485147372351754	0	5	5	7	7	7	9	10	11	10	13	13	12	12	13	14	12	11	14	16	18	0	1	0	2	2	3	5	4	1	3	9	9	4	3	7	6	8	7	13	15	14	1	2	1	1	1	2	1	2	6	2	1	1	3	2	2	4	1	1	1	2	2
93500	-141.711639673137626	-148.567127624096997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482167892578443	1	6	6	7	7	8	10	10	11	11	13	13	13	12	14	12	12	12	15	15	21	0	1	0	2	2	3	5	4	2	3	2	7	2	3	7	6	8	7	13	7	14	1	2	1	1	1	1	2	2	2	3	4	2	4	2	1	2	1	1	1	3	6
94000	-139.443460419880324	-146.298948370839696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427224326636475	0	5	6	7	7	8	10	10	11	11	13	14	12	12	13	12	12	13	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	9	3	7	6	8	7	13	7	10	1	2	1	1	1	1	2	2	4	3	4	1	1	3	2	2	1	2	2	3	4
94500	-149.198985101260917	-156.054473052220288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324375841087626	1	6	4	8	7	7	10	10	11	10	14	13	12	12	13	13	12	12	14	16	20	0	1	0	2	2	3	5	4	2	3	9	7	4	6	7	6	8	7	13	15	14	1	2	1	1	1	3	1	1	3	3	3	2	2	3	3	2	1	1	1	2	3
95000	-142.768944917726657	-149.624432868686029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383702326352000	1	5	6	7	8	8	10	10	11	11	13	14	12	10	13	12	13	12	15	17	20	0	1	0	2	2	3	5	4	1	3	9	7	9	3	7	6	8	7	13	15	14	1	2	1	1	1	1	1	2	6	2	1	3	1	3	2	3	2	1	2	1	5
95500	-147.160687512548208	-154.016175463507579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471425550019912	1	5	6	7	8	8	10	9	11	11	13	12	12	13	14	12	11	13	16	16	20	0	1	0	2	1	3	5	4	2	3	5	7	5	10	7	6	8	7	13	15	14	1	1	1	1	4	1	1	1	2	2	3	1	2	1	2	3	2	2	2	1	3
96000	-158.014746916734708	-164.870234867694080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471399776479163	1	6	5	8	7	7	8	9	11	9	12	13	12	10	11	12	12	11	15	16	20	0	1	0	2	2	3	2	4	1	6	2	7	2	10	7	6	8	7	13	7	14	1	2	1	1	1	1	1	1	4	1	3	2	3	1	1	2	1	1	2	3	4
96500	-137.533092400562566	-144.388580351521938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773681611205381	0	6	6	8	7	8	9	10	10	10	14	14	12	13	13	11	12	12	15	16	20	0	1	0	2	2	3	5	4	2	3	2	15	2	16	7	6	8	7	13	15	14	1	3	1	1	1	1	1	1	1	2	3	1	3	1	2	2	1	2	2	2	3
97000	-135.947405049582017	-142.802893000541388	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577958295641790	0	6	5	8	8	8	9	10	12	11	14	13	13	13	12	13	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	9	18	4	10	7	6	8	7	13	15	14	1	3	1	1	1	2	1	1	3	3	1	1	2	1	1	2	1	1	1	2	3
97500	-147.652034044486641	-154.507521995446012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742852424933343	0	6	6	7	7	8	10	10	11	12	13	13	10	9	13	13	12	13	15	16	19	0	1	0	2	2	3	5	4	2	14	13	7	4	3	7	6	8	7	13	15	14	1	2	1	1	1	1	2	1	2	1	3	1	2	2	1	2	1	1	2	1	4
98000	-147.842452481475704	-154.697940432435075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506184350444679	0	5	6	8	7	8	7	10	12	10	12	12	12	12	13	14	12	12	14	14	21	0	1	0	2	2	3	2	4	2	3	2	7	4	10	18	6	8	7	13	18	14	1	2	1	1	1	1	1	1	3	2	5	3	2	1	1	3	1	3	1	1	4
98500	-153.808173269604367	-160.663661220563739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488936323367557	1	6	4	8	7	8	9	11	11	12	14	12	12	13	13	14	13	13	15	17	21	0	1	0	2	2	3	5	4	2	6	2	7	2	10	7	10	8	7	13	15	10	1	3	1	1	1	2	1	3	2	2	3	2	4	1	2	2	1	2	2	1	3
99000	-142.172985944208875	-149.028473895168247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464677840400312	0	6	6	8	7	8	9	11	11	11	13	11	12	12	14	12	13	12	15	16	20	0	1	0	2	2	3	5	4	2	3	13	7	2	3	18	6	8	7	13	7	14	1	3	1	1	1	1	1	3	2	3	1	1	3	3	1	3	2	2	2	4	4
99500	-141.799530775857249	-148.655018726816621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561486782430357	1	5	6	7	6	8	9	10	11	11	13	11	12	13	14	13	12	12	15	17	20	0	1	0	2	2	3	5	4	2	3	2	7	2	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	2	4	2	3	1	3	1	3	2	1	2	2	2	4
100000	-148.028730603148034	-154.884218554107406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584946738246903	1	6	5	8	7	7	10	10	10	9	14	12	12	11	14	13	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	2	10	18	6	8	7	11	18	14	1	2	1	1	1	1	1	2	2	3	5	1	3	1	1	3	1	1	1	2	3
