step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
77000	-590.753303234246573	-597.608791185205973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697512714686068	-1	2	1	4	5	6	6	8	7	8	7	8	8	7	7	7	8	9	9	12	11	11	11	12	10	9	12	13	12	13	11	12	13	17	13	15	15	14	18	17	15	15	16	15	17	17	17	18	19	16	18	18	17	19	20	19	19	19	19	20	19	19	22	22	21	23	21	23	21	22	23	24	22	21	24	23	22	21	23	22	24	25	26	25	23	26	25	24	25	27	26	25	24	27	27	28	28	26	29	28	29	30	29	30	30	32	33	35	31	33	35	37	37	41	0	3	1	3	3	4	4	5	3	9	6	7	14	4	6	0	11	12	12	12	15	7	16	11	12	0	12	18	22	23	25	26	25	20	29	25	30	31	50	35	35	33	33	35	0	37	37	38	50	38	36	33	30	0	43	45	46	37	47	50	53	0	48	39	54	77	58	78	62	54	62	80	65	46	57	57	57	61	80	49	54	71	88	78	63	80	85	76	76	83	78	85	0	87	84	91	88	89	92	87	95	99	94	97	97	104	105	104	105	0	0	109	0	0	1	1	1	1	2	1	1	2	4	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1
77500	-607.955367013183377	-614.810854964142777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763221120638275	0	3	2	4	4	6	6	6	8	8	8	8	8	6	8	7	8	9	10	11	11	10	12	12	11	10	12	11	11	13	14	13	13	14	12	13	14	13	18	15	14	15	16	16	18	18	14	18	20	16	18	19	18	18	18	20	16	20	18	21	19	20	21	22	22	21	20	22	21	21	22	23	22	22	24	22	21	23	20	23	23	24	27	26	22	25	26	25	25	26	25	27	25	25	28	27	26	27	28	29	30	31	29	29	29	33	34	35	32	35	35	36	38	42	0	3	1	3	3	4	4	5	5	14	6	7	14	4	6	0	6	12	7	18	15	12	16	17	19	0	22	22	19	23	38	26	25	28	22	25	30	25	50	35	35	33	33	35	0	37	23	31	39	38	36	51	57	0	43	45	30	46	47	39	57	0	48	79	54	57	53	61	62	54	62	63	70	77	77	57	57	68	31	63	54	71	88	78	79	80	85	77	77	75	78	79	0	85	84	91	75	88	87	94	95	99	94	97	75	104	105	106	105	0	0	109	0	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	3	2	1	4	1	2	1	1	2	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1
78000	-632.364614465225031	-639.220102416184432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637269731721043	0	3	1	4	5	6	6	8	5	8	7	7	7	8	7	7	7	8	9	11	10	10	11	13	11	10	12	13	11	13	14	13	14	17	12	14	16	16	15	16	15	16	17	14	16	17	17	18	19	17	18	18	18	19	19	19	19	17	19	21	19	19	22	22	22	22	20	22	21	21	22	22	22	23	23	20	23	23	22	23	24	25	27	26	23	25	26	24	26	24	27	25	26	26	29	26	28	29	27	29	30	30	29	30	30	33	33	34	33	34	35	36	38	42	0	3	1	2	2	9	4	5	4	4	6	7	3	4	6	0	6	12	12	18	15	18	16	6	10	0	19	19	19	23	25	26	25	20	29	20	23	31	31	35	35	33	33	35	0	30	37	38	39	39	43	43	37	0	27	45	58	30	46	50	46	0	38	49	54	76	58	53	62	54	62	38	54	66	76	57	66	68	48	50	54	71	90	78	48	80	79	75	74	75	84	85	0	85	84	78	75	77	85	94	84	99	94	97	97	97	105	106	105	0	0	109	0	0	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	2	1	1	3	2	1	2	2	1	1	2	1	1	2	1	2	3	1	1	2	2	1	2	1	1	3	1	2	2	2	1	1	2	1	5	1	1	3	1	2	1	1	3	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	3	2	2	2	3	1	2	1	2	1	1	1	1	1	2	2	2	3	2	2	2	2	2	1	1	2	1	1	2	1	1	2	1	1
78500	-676.981130784396100	-683.836618735355501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575990530942908	-1	3	2	4	4	6	6	8	6	9	7	7	6	7	8	8	9	10	8	11	12	10	11	13	11	11	13	12	12	12	13	12	14	17	13	15	16	16	15	16	16	16	16	15	15	17	17	18	19	17	19	18	18	18	19	19	18	19	18	21	18	19	22	21	21	22	19	22	22	22	22	23	22	22	23	20	22	23	23	24	23	25	25	25	24	25	27	25	25	27	26	26	26	26	28	27	28	28	28	28	31	31	28	28	30	32	34	35	32	34	35	37	34	43	0	3	1	2	3	4	4	5	4	14	6	7	4	9	6	0	11	12	7	12	15	12	16	17	12	0	28	19	12	16	25	26	31	29	29	25	30	31	31	35	35	33	31	35	0	30	30	31	39	39	36	36	37	0	43	45	46	53	37	49	37	0	52	49	54	76	46	76	62	54	62	60	54	47	74	57	76	68	48	48	54	71	74	78	79	72	85	75	74	76	78	51	0	79	68	68	88	89	79	92	84	99	79	66	104	90	109	106	105	0	0	109	0	0	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	1	2	1	2	2	2	1	2	2	1	3	1	1	2	2	3	1	2	2	2	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	3	1	1	1	1	2	3	3	2	3	2	1	1	2	1	2	3	2	3	1	2	3	2	2	2	3	1	3	2	3	3	1	3	1	1	2	1	1	2	1	1
79000	-607.370472637435455	-614.225960588394855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709010849601709	-1	2	1	4	5	6	7	7	6	7	7	8	8	7	7	8	9	9	10	10	12	10	11	11	11	11	12	12	13	12	14	13	12	16	13	13	16	16	16	17	16	16	16	15	17	18	17	18	20	18	17	19	18	18	20	20	19	18	17	21	19	19	22	22	21	22	21	21	21	21	23	24	22	22	24	21	22	22	21	23	22	25	26	24	24	26	27	24	25	27	25	26	25	26	29	27	28	28	28	27	29	30	29	30	29	33	31	36	32	32	35	37	38	42	0	3	1	2	3	4	4	5	4	3	6	7	9	4	6	0	6	12	12	12	15	12	16	6	20	0	19	19	22	23	36	26	25	20	28	25	23	36	31	35	28	33	33	35	0	37	37	31	39	39	43	43	47	0	38	45	53	37	37	48	53	0	79	49	54	76	37	61	62	54	62	63	54	57	66	57	76	68	48	63	54	71	75	78	79	72	85	76	77	83	84	85	0	85	78	84	66	89	72	94	96	99	100	97	97	97	88	107	105	0	0	107	0	0	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	3	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	2	2	2	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	3	2	3	1	2	1	1	1	1	1	1	3	3	2	2	1	1	3	1	1
79500	-631.455361471797005	-638.310849422756405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614123677083977	0	3	2	4	5	6	6	8	6	6	7	8	8	8	8	4	9	9	10	12	11	10	9	12	11	10	12	13	11	12	13	14	13	15	13	14	15	16	15	16	15	16	14	15	17	17	17	17	19	17	17	19	18	19	17	20	17	19	19	21	19	20	22	21	21	23	19	21	21	21	22	24	22	22	23	19	21	22	21	23	24	24	25	25	23	25	26	26	25	27	24	27	25	25	27	28	28	27	29	27	31	28	29	28	28	33	33	35	31	34	35	36	38	41	0	3	1	3	3	4	4	9	4	4	6	7	10	10	6	0	6	12	7	19	15	12	16	11	19	0	19	18	22	23	25	26	25	22	29	25	30	31	31	35	35	43	33	35	0	37	37	31	39	39	25	51	46	0	33	45	37	46	47	50	57	0	79	49	54	76	37	61	62	54	62	63	54	76	76	57	76	68	48	38	70	71	75	78	79	79	85	75	75	75	78	85	0	85	91	91	75	89	87	94	95	85	94	90	75	104	97	104	89	0	0	109	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	2	3	1	1	1	2	1	2	1	3	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	2	3	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	2	4	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	4	1	2	1	2	3	2	1	3	2	2	3	3	1	1	2	1	1
80000	-601.988146269473646	-608.843634220433046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715829190282004	0	3	2	4	5	6	7	8	6	8	7	8	9	6	8	7	9	9	10	11	11	9	11	13	10	9	12	12	11	13	13	13	14	17	12	14	15	15	16	15	15	17	16	15	18	17	17	17	20	18	16	16	18	18	19	20	17	19	18	20	19	19	22	22	21	22	20	21	21	22	22	23	23	23	24	19	22	23	23	23	22	24	27	25	22	25	27	26	24	26	26	26	25	25	28	27	28	28	28	27	30	30	29	30	28	33	33	35	32	35	35	35	37	42	0	3	1	3	2	4	4	5	4	14	9	7	14	4	6	0	11	12	22	18	11	12	16	17	12	0	19	19	12	23	25	26	25	28	29	20	30	31	31	28	35	43	33	35	0	30	37	38	39	31	36	36	57	0	33	45	37	57	47	50	53	0	38	50	54	76	46	61	62	54	62	49	70	77	58	57	46	68	63	63	54	71	90	78	38	72	94	66	66	75	84	63	0	63	91	91	90	89	92	94	95	99	94	75	75	104	104	106	105	0	0	107	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	3	1	1	1	1	3	1	2	1	1	1	1	1	4	2	2	2	2	1	1	2	2	2	1	1	4	1	2	1	1	1	2	1	1	1	4	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1
80500	-603.440884102667383	-610.296372053626783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765466831133287	0	2	1	4	4	6	6	7	5	8	7	7	8	6	8	6	9	8	10	12	11	10	10	12	11	10	13	13	12	12	14	13	13	16	12	14	15	15	16	16	16	16	16	15	17	18	17	18	19	18	17	18	18	19	20	19	18	19	18	20	19	20	21	23	22	21	21	22	21	22	23	24	23	23	23	22	21	23	22	23	23	24	26	25	23	26	25	25	25	25	26	26	25	28	29	27	28	29	28	29	31	30	30	30	29	31	32	34	32	35	34	37	38	42	0	3	1	3	3	4	4	5	4	14	6	7	14	9	11	0	6	12	18	18	17	18	16	6	22	0	19	19	18	23	25	26	25	29	18	33	30	31	31	35	44	33	33	35	0	37	37	31	39	39	36	43	37	0	48	45	37	37	47	49	53	0	38	49	54	57	58	61	62	54	62	79	65	76	57	57	57	68	48	48	54	71	90	78	38	80	85	75	74	75	78	79	0	85	91	91	75	89	92	94	95	99	94	97	88	88	105	106	88	0	0	106	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	3	2	1	2	1	1	2	2	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	3	1	1	3	1	1
81000	-625.953376999015859	-632.808864949975259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601119546213631	-1	2	1	3	3	5	5	8	7	7	6	7	6	8	7	8	8	9	9	12	11	10	11	12	11	11	12	13	12	12	13	14	14	13	13	14	16	16	15	15	16	16	15	16	18	17	18	18	19	17	18	19	18	18	20	20	18	19	18	20	19	18	23	22	20	23	18	22	21	21	23	24	22	23	23	21	22	23	21	24	22	24	27	26	22	26	26	24	25	26	24	26	25	27	28	26	28	27	27	29	31	28	29	30	29	33	34	35	32	33	34	37	38	42	0	3	1	3	2	4	4	2	4	4	6	7	4	4	6	0	11	12	13	18	15	18	16	11	14	0	18	19	18	16	25	26	25	18	18	25	16	25	31	35	35	33	25	35	0	37	37	31	50	39	36	33	46	0	42	45	46	46	37	50	46	0	79	50	54	76	46	61	62	54	69	63	70	77	76	57	76	68	38	63	54	71	75	78	79	80	85	66	76	88	78	48	0	85	91	91	88	89	87	94	95	92	94	97	97	97	109	104	83	0	0	105	0	0	1	1	1	1	1	2	1	3	2	2	1	1	2	3	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	3	1	1	2	3	2	1	3	3	2	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	2	1	2	1	1	3	1	2	2	1	2	1	1	1	2	1	1	1	1	3	1	2	3	1	1	4	1	1
81500	-590.739984525270870	-597.595472476230270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687451121310365	-1	2	1	4	4	6	6	6	8	6	8	7	8	7	8	7	8	9	10	10	9	10	11	11	11	10	12	11	12	12	13	12	13	16	13	14	16	16	17	15	15	17	16	15	17	15	18	18	20	16	18	19	19	17	18	19	18	19	18	20	19	18	21	22	21	21	21	22	21	21	23	23	23	22	24	22	23	23	23	23	23	25	26	26	23	25	26	25	25	25	27	26	25	27	28	27	28	28	28	29	29	30	29	30	29	32	34	34	31	35	35	37	36	42	0	3	1	2	3	5	4	5	10	4	6	5	10	10	6	0	6	12	18	12	11	12	16	17	20	0	19	7	22	16	25	26	25	9	28	25	46	31	50	35	35	43	33	35	0	30	37	31	39	31	43	43	37	0	43	45	46	46	37	39	57	0	48	49	54	53	58	61	62	54	62	63	70	66	76	66	76	68	63	48	54	71	90	78	48	80	79	66	77	75	78	85	0	85	78	78	75	77	92	94	91	99	85	97	97	104	109	104	105	0	0	109	0	0	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	2	1	2	2	4	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	2	2	1	1	1	2	1	3	2	4	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	4	1	1
82000	-611.588768128883771	-618.444256079843171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739666055408034	-1	3	2	5	4	5	6	5	7	7	8	7	9	8	8	7	7	9	10	11	12	11	10	12	10	11	12	12	11	13	13	14	14	16	13	14	15	14	18	17	15	15	17	15	17	16	17	16	20	17	17	18	18	17	19	20	18	19	19	19	19	19	21	22	20	22	21	21	20	21	23	24	22	22	22	21	23	23	22	23	23	25	27	26	23	26	26	25	25	24	26	26	25	27	28	26	28	28	28	28	30	31	29	28	30	33	33	36	32	34	35	37	38	43	0	3	1	2	3	2	4	5	4	4	6	7	10	10	6	0	6	12	12	12	15	12	16	17	18	0	19	18	18	23	25	26	25	22	29	20	30	20	50	41	35	36	36	35	0	30	37	31	39	48	36	33	46	0	43	45	46	46	30	34	53	0	60	50	54	57	58	61	62	54	62	49	65	76	76	57	76	68	38	48	54	71	90	78	79	72	85	75	77	66	78	79	0	85	84	78	75	89	92	94	95	99	87	83	97	104	109	106	105	0	0	109	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	3	1	1	1	4	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1
82500	-602.511779543673356	-609.367267494632756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681966655467368	-1	3	2	4	4	6	6	6	7	8	7	8	8	8	8	8	8	9	10	12	10	11	11	13	11	11	13	13	11	12	13	13	14	16	13	13	15	16	17	15	15	17	15	14	18	16	18	17	19	18	18	17	18	17	20	20	18	19	17	20	19	20	22	22	20	22	20	21	22	21	23	25	22	22	24	20	23	21	22	23	23	24	27	25	22	25	25	25	25	25	26	26	26	27	28	27	28	26	28	28	30	30	29	30	30	33	34	35	32	34	36	36	37	43	0	3	1	2	3	4	4	2	4	4	6	7	7	4	6	0	6	12	12	22	17	18	16	15	12	0	19	19	18	23	25	26	20	27	29	25	30	31	31	35	35	43	25	20	0	23	59	31	39	39	36	33	46	0	43	45	30	46	37	50	57	0	43	49	54	76	46	61	62	54	62	80	65	76	66	46	66	53	31	49	54	71	90	78	51	85	79	75	57	75	78	87	0	87	96	84	75	77	92	94	95	99	94	97	97	104	109	97	105	0	0	109	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	4	1	2	1	2	1	2	1	1	1	1	1	4	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	5	2	2	1	1	2	2	1	2	1	3	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	3	1	1	1	2	1	1
83000	-639.050479541591017	-645.905967492550417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571966829159074	-1	2	1	4	5	6	6	7	7	8	7	7	7	9	7	7	8	8	9	11	11	11	10	12	11	10	12	12	13	12	13	13	12	15	13	14	15	15	17	17	15	16	16	16	17	16	17	18	20	15	17	19	17	18	20	18	19	19	18	21	19	20	21	22	22	23	20	24	21	22	22	24	22	22	23	21	23	22	22	23	23	25	27	25	22	26	26	25	26	24	26	25	26	27	26	27	27	27	28	28	29	30	28	29	29	33	33	34	32	34	35	38	37	41	0	3	1	3	3	4	4	3	4	13	6	4	5	10	6	0	6	12	18	18	15	18	16	17	7	0	19	19	28	23	25	26	25	22	22	25	30	31	50	35	35	36	33	41	0	23	37	38	39	25	25	43	37	0	33	45	46	53	46	48	46	0	38	49	54	76	46	61	62	54	62	63	54	76	76	57	76	53	48	63	54	71	90	68	51	72	85	75	66	75	78	79	0	85	78	84	88	89	92	94	95	99	87	88	88	104	104	105	105	0	0	108	0	0	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	3	1	1	2	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	1	1	3	1	2	2	2	2	1	2	1	4	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	2	2	3	1	2	1	2	2	3	1	2	1	2	2	1	3	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1
83500	-622.422083191079651	-629.277571142039051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674409714911697	-1	3	2	4	4	6	6	7	5	6	8	7	8	8	8	7	7	8	10	11	11	11	11	12	10	9	12	12	13	12	12	12	13	16	12	14	15	15	18	16	16	17	15	16	17	18	18	18	20	15	19	18	17	18	20	20	19	20	18	21	19	19	22	22	22	20	21	22	21	21	24	23	23	22	22	23	23	21	21	23	22	25	25	26	24	26	25	25	24	27	27	26	25	27	28	28	29	28	28	29	29	30	28	31	30	33	34	35	33	34	34	36	36	43	0	3	1	2	2	9	3	5	4	4	6	7	4	10	17	0	6	12	18	18	15	12	16	11	12	0	19	7	28	23	25	26	25	22	22	25	30	31	50	35	35	43	33	35	0	53	37	38	38	31	52	43	37	0	43	45	47	46	23	39	53	0	38	49	70	57	61	78	62	54	62	38	70	66	66	66	66	61	48	48	54	71	75	78	79	72	79	75	57	83	84	85	0	85	84	91	88	76	92	94	95	99	87	88	97	97	109	106	105	0	0	109	0	0	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	1	1	3	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	2	2	3	2	1	2	2	1	2	1	1	1	3	2	2	1	3	1	1	1	1	1	1	2	3	3	1	1	1	2	2	1	3	2	4	1	1	2	2	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1
84000	-610.129602966352309	-616.985090917311709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620901317599439	0	3	1	3	4	5	5	7	6	7	8	7	7	8	7	8	8	9	9	11	11	9	11	13	11	10	12	13	12	13	12	13	14	16	13	14	15	15	17	17	15	17	15	15	17	16	17	17	19	18	18	18	18	18	18	20	18	20	18	21	18	19	21	23	21	20	20	22	21	21	22	24	23	20	22	22	22	23	21	24	22	24	26	26	23	26	26	25	25	25	26	25	25	27	28	27	27	28	29	28	30	31	30	30	29	33	34	35	32	34	35	38	38	42	0	3	1	3	2	4	4	5	4	4	6	7	4	10	6	0	6	9	10	22	15	7	16	17	12	0	22	29	19	23	22	26	25	20	19	25	23	31	38	41	35	43	25	35	0	30	46	31	39	39	43	33	23	0	33	45	46	47	37	49	46	0	48	50	54	57	53	58	62	54	62	79	54	57	66	66	66	68	48	63	54	71	75	78	79	63	85	75	77	75	78	79	0	87	91	91	83	89	92	94	96	99	94	98	97	83	106	104	105	0	0	109	0	0	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	2	1	1	2	3	2	3	2	1	1	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	4	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	3	1	1	1	1	1	2	1	2	1	2	2	1	3	2	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	3	1	2	2	1	1	3	1	1
