step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81000	-198.281409863409124	-196.671702174706212	-1.609707688702920	0.000081893954155	0.000019317889845	0.235889084173138	0.465613490485328	4	9	21	19	22	20	23	22	22	24	23	25	24	24	29	29	29	30	32	34	34	37	38	41	45	45	43	47	48	50	0	0	4	2	3	4	6	6	4	8	9	7	6	6	7	10	9	4	13	19	18	19	0	22	27	24	22	24	26	28	1	1	1	6	1	1	2	2	1	1	1	1	2	2	2	2	4	7	6	1	2	3	1	1	1	2	3	2	2	2
81500	-180.077665338864819	-178.703032549443009	-1.374632789421814	0.000081616651807	0.000037783118681	0.462933946011025	0.571133525731599	3	9	20	18	21	20	22	22	21	23	23	24	24	26	28	29	26	32	33	34	34	37	37	41	45	45	43	46	48	51	0	0	4	2	4	4	6	6	4	8	9	7	8	8	7	14	9	11	16	18	18	16	0	22	24	24	24	26	26	29	1	1	1	4	2	1	1	1	2	1	1	1	1	2	2	1	2	5	2	1	1	3	1	2	2	2	1	1	1	2
82000	-198.508970450132665	-197.146694753853524	-1.362275696279153	0.000054735455878	0.000029161390005	0.532769656114927	0.587079899745838	4	10	20	19	22	21	23	22	20	24	24	25	24	26	26	29	29	32	32	33	33	37	38	42	44	41	43	47	46	50	0	0	4	2	3	4	4	6	4	8	9	7	6	6	7	8	11	17	16	13	17	16	0	22	26	22	24	25	24	28	1	1	1	4	1	1	2	1	1	1	2	1	2	1	2	2	3	1	2	5	2	4	1	2	2	3	1	2	2	2
82500	-199.934400419377994	-198.508240325913931	-1.426160093464053	0.000105518410015	0.000038265771243	0.362645449618043	0.580627543069835	3	10	21	18	22	20	22	21	22	23	24	24	23	27	30	27	29	32	32	31	33	38	38	42	44	44	43	47	49	49	0	0	4	2	4	4	6	6	3	3	9	7	4	10	4	13	16	17	15	16	17	15	0	22	22	24	22	26	28	26	1	1	2	4	1	1	1	1	1	1	2	1	2	2	5	2	1	1	1	2	1	3	1	2	4	1	3	2	1	2
83000	-188.285832507527658	-186.434308520223738	-1.851523987303918	0.000100314215318	0.000016568398809	0.165165014314472	0.511453785479605	4	9	20	18	21	20	22	21	22	24	23	25	23	26	29	28	29	32	33	34	35	37	38	40	43	44	41	46	47	50	0	0	4	2	4	4	6	6	3	6	9	7	8	8	7	7	9	17	13	13	17	20	0	22	27	24	24	26	28	29	1	1	1	4	2	1	1	1	1	2	1	2	1	2	4	3	3	1	4	6	3	2	1	2	1	1	1	1	1	2
83500	-199.371344220533530	-197.816064306711695	-1.555279913821846	0.000068131065322	0.000017803846704	0.261317603353814	0.482734551797930	3	10	20	18	22	20	23	22	22	21	21	24	25	25	30	28	29	30	32	33	33	37	38	41	43	44	43	47	48	48	0	0	4	2	4	4	6	6	3	4	4	7	6	8	14	14	11	17	16	14	17	19	0	22	24	24	24	26	24	25	1	1	1	4	1	1	2	1	1	2	2	1	2	2	2	1	3	1	2	5	2	2	1	2	1	2	1	2	3	2
84000	-201.289459134519092	-199.917728544816072	-1.371730589703010	0.000071005972837	0.000033640017838	0.473763213062146	0.614753180130321	2	8	21	19	21	20	22	22	22	24	23	24	25	26	29	28	28	33	30	33	35	37	38	42	44	45	41	47	48	48	0	0	4	2	4	4	4	6	4	8	5	7	7	8	13	8	9	17	14	16	17	16	0	27	27	24	22	24	24	26	1	1	1	5	2	1	2	1	1	1	1	1	2	2	2	3	2	3	2	2	3	4	1	1	2	1	2	2	3	3
84500	-179.183878120386396	-177.748769673192555	-1.435108447193841	0.000084381601512	0.000029697642286	0.351944520535311	0.581721809241609	3	9	20	19	21	21	22	22	23	23	24	24	25	26	28	28	28	32	32	33	34	37	38	42	44	44	42	48	49	51	0	0	4	2	4	4	6	6	4	6	3	7	6	6	7	7	9	11	16	13	18	19	0	22	24	24	22	26	28	29	1	1	1	4	1	1	1	1	2	1	2	1	2	2	3	3	2	3	2	3	1	2	1	2	1	1	2	2	1	1
85000	-193.409913460418778	-191.996382774828390	-1.413530685590397	0.000094135236745	0.000035745369861	0.379723588074633	0.639034772567281	3	9	20	18	21	21	23	22	23	24	22	25	25	27	29	28	27	30	32	34	34	36	38	41	44	43	43	46	47	50	0	0	4	2	3	3	8	6	11	6	3	7	8	8	14	10	9	17	14	13	17	14	0	22	24	24	24	26	24	28	1	1	1	4	1	1	1	1	1	3	1	1	1	3	1	2	2	2	2	3	3	5	1	2	2	1	1	1	2	2
85500	-206.456073993760100	-204.942604966008588	-1.513469027751499	0.000062612292436	0.000017882394353	0.285605168850521	0.488151364404439	2	9	20	18	21	20	21	22	22	23	23	25	24	27	30	28	29	32	33	34	34	37	38	42	45	45	41	46	49	50	0	0	2	2	3	4	4	6	4	3	9	8	8	7	14	14	11	17	3	13	17	3	0	27	27	24	22	24	24	29	1	1	7	4	1	1	2	2	2	1	1	2	1	3	2	1	4	2	5	5	3	8	1	1	3	1	2	3	3	1
86000	-200.053663788503911	-198.637911343511917	-1.415752444991993	0.000070411884150	0.000026511648980	0.376522362671357	0.428362299841447	4	10	19	19	21	20	22	22	22	24	23	24	24	24	29	29	29	31	32	33	33	35	38	42	44	44	41	46	48	51	0	0	2	2	4	3	6	6	4	8	9	7	4	6	3	6	9	9	16	16	18	3	0	27	24	24	22	24	28	29	1	1	6	4	1	1	1	2	2	1	1	1	2	2	3	5	4	4	1	3	1	9	1	1	1	1	3	2	1	2
86500	-207.676341381806424	-206.237666311718300	-1.438675070088115	0.000085760149087	0.000029839743085	0.347944160574218	0.698609883488543	4	10	21	19	20	21	22	22	22	24	23	24	23	25	28	28	29	32	30	33	32	37	38	40	44	44	43	46	48	50	0	0	4	2	4	2	4	6	4	8	9	7	8	8	7	8	11	17	16	19	17	16	0	20	27	24	24	26	28	29	1	1	1	5	1	5	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	3	1	3	1	1	1	1	1	1
87000	-193.612438266329832	-192.172539242342822	-1.439899023987002	0.000086991694168	0.000030151570484	0.346602865624299	0.596939948961655	4	10	21	20	21	20	21	22	22	24	23	24	24	26	30	28	28	33	30	33	34	37	38	42	44	44	42	46	49	50	0	0	4	2	6	2	6	4	6	8	6	6	8	8	14	14	11	9	16	13	18	20	0	22	27	27	22	26	28	28	1	1	1	4	1	4	1	2	2	1	1	2	1	2	2	1	3	4	1	4	1	2	1	3	2	1	3	1	1	2
87500	-192.848063635755778	-191.313316518395197	-1.534747117360580	0.000073789063569	0.000020115618102	0.272609749044091	0.407102053421808	2	9	21	19	21	20	22	21	21	24	23	24	24	26	29	27	28	32	31	33	33	38	39	41	43	45	43	46	48	51	0	0	2	2	4	4	8	6	4	8	4	7	3	6	16	8	3	17	10	16	17	16	0	22	24	24	22	26	28	29	1	1	7	5	1	1	1	1	1	3	2	1	2	3	1	3	4	2	4	2	2	6	1	1	1	2	2	1	1	2
88000	-201.593921765405440	-200.213590616000374	-1.380331149405061	0.000061472611890	0.000044832846081	0.729314156383882	0.511837819024103	4	9	19	20	20	20	22	21	23	23	24	24	23	26	26	28	29	32	33	32	35	37	38	41	45	43	44	47	48	50	0	0	2	2	2	3	4	6	3	5	4	7	8	13	7	13	11	17	16	13	17	20	0	22	26	22	26	26	28	29	1	1	4	6	4	1	1	1	2	1	2	1	1	2	2	3	3	1	3	5	2	2	1	2	1	3	1	2	1	2
88500	-195.769558874813328	-194.289561441069992	-1.479997433743345	0.000083334209778	0.000025793437048	0.309517989269531	0.471041623684512	2	9	19	18	21	20	23	22	22	23	23	24	24	25	28	28	28	32	31	33	35	37	38	40	45	43	43	46	48	51	0	0	2	2	3	4	8	6	4	6	9	3	6	13	14	8	9	17	3	16	17	19	0	22	26	24	24	24	28	29	1	1	4	5	1	1	1	1	2	2	1	3	2	1	2	3	3	2	5	2	3	2	1	1	1	3	2	2	1	2
89000	-199.029901994275491	-197.629883949022826	-1.400018045252652	0.000063028531828	0.000025308750131	0.401544338689274	0.431285819474057	3	10	19	19	21	20	22	21	21	23	24	25	25	26	29	28	28	33	32	33	34	38	39	42	45	44	43	47	47	50	0	0	2	2	4	4	3	6	4	3	9	4	4	13	12	8	4	11	14	13	17	16	0	22	24	24	22	26	24	29	1	1	5	4	1	1	3	1	1	2	2	4	3	1	2	2	5	3	3	3	3	5	1	2	2	1	2	1	2	2
89500	-197.572658963784477	-196.117110033483101	-1.455548930301366	0.000082021545073	0.000027124359426	0.330697981882615	0.397191305102504	4	9	19	17	22	20	21	22	21	24	23	24	24	27	28	29	27	31	32	33	35	37	38	40	45	43	43	46	48	50	0	0	4	2	4	4	6	6	3	6	9	6	8	7	12	14	11	9	16	6	18	20	0	22	26	22	22	24	25	26	1	1	1	4	3	2	1	1	1	2	1	3	1	3	2	1	2	5	2	7	2	2	1	1	1	3	3	2	2	4
90000	-203.834526091090368	-202.243340483589861	-1.591185607500500	0.000067597385655	0.000016487899683	0.243913274507944	0.454352960051684	2	10	21	19	22	20	22	22	23	23	23	24	24	26	30	28	27	32	32	33	34	37	36	40	44	45	43	48	48	51	0	0	4	2	4	4	4	6	4	8	3	7	7	6	16	8	11	4	14	13	4	16	0	22	22	25	24	25	26	29	1	1	1	5	1	1	2	1	2	1	2	2	1	2	1	3	2	7	3	4	6	3	1	1	3	1	2	2	2	2
90500	-188.425077920691308	-187.040278631771201	-1.384799288920115	0.000066276474071	0.000028721928559	0.433365367749361	0.561036469898144	3	10	20	18	21	20	22	22	21	23	23	24	24	26	28	29	28	33	33	33	34	38	39	41	43	45	43	47	48	50	0	0	4	2	4	4	6	6	4	6	9	7	6	8	7	6	11	17	16	16	17	19	0	22	24	25	24	26	26	29	1	1	1	5	1	2	1	1	2	2	2	2	2	2	2	4	3	2	3	2	3	1	1	1	1	1	1	1	2	1
91000	-203.941655641937871	-202.571513865815916	-1.370141776121943	0.000067473814156	0.000032416693067	0.480433683390190	0.592329711940558	4	10	20	18	21	20	22	19	19	23	23	24	24	25	29	28	28	32	32	34	35	37	37	40	41	44	43	46	48	51	0	0	4	2	3	8	6	4	4	6	9	7	10	8	14	4	14	17	16	19	17	19	0	22	24	24	25	24	26	29	1	1	1	4	1	1	2	1	1	3	2	1	1	4	2	4	1	2	3	1	4	3	1	1	1	1	1	3	2	1
91500	-209.056298272303394	-207.660968904340251	-1.395329367963151	0.000068947410240	0.000028290012654	0.410312911754574	0.468940912580016	3	10	20	18	21	21	22	20	23	23	22	23	22	23	30	29	29	32	31	32	34	36	37	41	45	43	44	47	48	49	0	0	4	2	4	4	6	4	6	8	4	7	8	8	6	13	11	17	16	13	17	16	0	22	26	24	24	24	25	29	1	1	1	4	1	1	1	1	1	1	2	1	1	2	3	3	2	1	1	6	2	3	1	2	1	1	2	3	2	1
92000	-186.112178307361802	-184.564464666756209	-1.547713640605585	0.000118901199808	0.000031550542569	0.265350918409739	0.651545235122891	3	9	21	19	22	21	23	22	22	23	21	25	24	27	29	27	27	32	32	33	34	37	38	41	44	43	43	47	49	50	0	0	4	2	3	4	6	6	11	8	4	7	8	3	14	8	9	14	16	18	17	19	0	22	26	24	24	25	26	28	1	1	1	3	1	1	2	1	1	1	1	1	1	3	1	2	2	3	2	1	3	2	1	3	1	1	1	1	3	1
92500	-197.833996182788979	-196.276245233299477	-1.557750949489506	0.000081287291416	0.000021137179174	0.260030550974375	0.521056521692613	2	9	20	19	22	20	21	22	21	24	23	24	24	25	29	28	28	32	32	33	34	37	38	41	44	43	44	46	47	50	0	0	4	2	3	4	6	6	4	4	9	7	6	6	17	14	9	17	8	16	18	19	0	22	24	24	26	26	26	28	1	1	1	5	1	1	1	1	1	2	1	2	2	2	1	2	6	3	5	1	1	2	1	2	1	2	1	2	3	2
93000	-200.643157485134878	-199.226215562630244	-1.416941922504627	0.000071892245098	0.000026948518809	0.374845976396646	0.430136504460331	3	9	20	19	21	20	22	22	22	24	23	24	25	24	28	27	28	30	32	32	32	38	38	41	44	45	42	46	48	51	0	0	4	2	3	4	6	6	4	6	4	7	6	6	7	8	11	17	14	16	4	19	0	22	24	24	22	25	26	26	1	1	1	5	1	1	1	1	1	2	2	1	2	3	2	3	2	1	4	2	5	4	1	2	1	2	3	1	1	4
93500	-188.125670609954199	-186.604435280484353	-1.521235329469847	0.000100895137400	0.000028320458526	0.280692006135743	0.522014899509663	3	9	19	18	21	20	22	22	22	23	24	24	24	27	29	28	28	32	32	33	35	37	39	41	43	45	43	47	47	50	0	0	4	2	3	4	4	6	4	7	9	7	9	6	16	6	11	16	16	8	17	14	0	22	24	24	22	26	26	29	1	1	1	4	1	1	2	1	3	1	1	1	1	3	1	4	2	2	1	4	3	4	1	2	1	2	3	1	1	2
94000	-218.905789892050535	-217.543020508490940	-1.362769383559601	0.000068159593007	0.000041978590922	0.615886760332440	0.517267004586464	3	9	21	18	21	21	22	20	22	24	24	25	23	27	30	27	27	29	32	32	33	38	38	42	45	44	43	48	48	49	0	0	8	2	2	8	6	4	4	6	4	7	4	6	16	6	5	17	14	14	17	19	0	22	27	24	22	27	27	26	1	1	1	4	5	1	1	1	2	2	3	2	3	3	1	3	3	2	3	2	2	5	1	2	1	1	2	3	4	2
94500	-192.578116910311564	-191.209545317278327	-1.368571593033245	0.000079436543341	0.000038742614098	0.487717774070400	0.409670961564378	3	9	20	19	19	20	22	21	23	22	24	24	24	26	28	29	29	33	32	33	32	37	38	41	45	43	43	47	48	51	0	0	4	2	2	5	4	6	5	6	9	7	8	6	14	13	4	17	16	13	17	17	0	22	26	24	24	26	26	29	1	1	1	4	5	1	2	1	2	1	1	1	2	3	1	2	5	2	2	4	1	5	1	2	1	1	1	3	2	2
95000	-197.331741174303630	-195.887416982699477	-1.444324191604152	0.000048809445163	0.000016686959856	0.341879728410151	0.406884752988520	3	8	21	20	22	21	22	22	22	23	23	25	24	27	29	29	29	32	32	33	34	36	39	40	44	45	41	47	48	50	0	0	4	2	4	4	4	6	4	4	9	7	4	8	4	8	11	17	16	13	17	16	0	22	22	24	24	26	26	29	1	1	1	8	1	1	1	1	1	1	1	2	1	2	5	3	2	1	2	5	2	3	1	3	3	2	1	1	1	2
95500	-194.170137459672588	-192.558475841583572	-1.611661618089010	0.000082983213050	0.000019507317485	0.235075466092239	0.480551796752212	4	10	20	19	21	21	21	22	22	24	23	23	25	26	29	29	29	32	33	32	34	38	38	42	45	45	43	48	49	51	0	0	4	2	3	4	4	6	4	6	9	7	6	8	14	13	9	9	16	14	18	16	0	22	27	22	22	26	26	29	1	1	1	4	1	1	1	1	2	3	1	1	2	3	2	3	3	5	2	3	1	5	1	1	1	2	2	1	2	1
96000	-193.175655349561737	-191.745762411228583	-1.429892938333161	0.000112329252211	0.000040220434966	0.358058423558402	0.604832872999357	4	9	20	19	21	21	22	22	21	23	23	24	24	27	28	28	27	31	32	32	35	37	38	41	44	45	43	47	49	50	0	0	4	2	4	3	6	6	3	6	9	10	8	8	4	8	11	17	16	13	18	16	0	22	27	25	24	24	26	28	1	1	1	4	1	1	1	1	1	1	1	1	1	2	3	2	2	3	2	4	3	4	1	2	1	1	1	3	2	1
96500	-218.659905958575393	-217.149708326440248	-1.510197632135156	0.000136439323656	0.000039258825433	0.287738346839194	0.625171491143491	4	9	20	17	21	20	22	21	22	23	24	24	24	25	29	29	27	32	30	32	34	37	39	41	44	43	43	47	48	51	0	0	4	2	3	4	4	6	6	8	7	7	10	8	10	14	9	15	16	14	9	20	0	22	26	24	24	24	28	29	1	1	2	3	1	2	2	1	2	2	1	1	1	2	2	2	2	1	1	5	5	4	1	2	1	1	2	2	1	2
97000	-196.425774026137020	-194.954103863444999	-1.471670162692025	0.000118443791095	0.000037465004859	0.316310416215015	0.673175059292150	4	7	20	18	21	19	21	22	22	23	23	24	24	25	28	28	27	30	32	34	34	38	39	42	44	44	41	47	49	49	0	0	4	2	3	4	6	3	4	6	9	7	10	10	14	10	9	17	16	16	18	20	0	22	27	24	22	26	28	26	1	1	1	5	1	1	1	1	2	2	1	2	1	1	1	3	2	2	2	3	2	2	1	2	1	1	1	1	1	2
97500	-183.333384706507502	-181.861893389198087	-1.471491317309409	0.000060203500802	0.000019052042175	0.316460702793262	0.644745884818795	3	9	20	19	21	20	22	21	22	24	23	23	24	27	29	28	29	33	30	32	33	37	37	41	43	45	44	47	48	49	0	0	4	2	4	4	6	4	4	8	9	7	8	8	14	8	11	17	16	16	17	14	0	22	22	24	25	26	26	26	1	1	1	4	1	1	1	1	1	1	1	1	2	4	1	3	2	2	1	2	2	4	1	2	3	2	1	1	2	3
98000	-193.494424635295161	-192.083672053288240	-1.410752582006929	0.000093712500333	0.000035972734164	0.383862708133186	0.628925628422876	4	10	20	18	22	19	22	21	23	23	22	24	24	26	30	28	29	33	31	33	33	37	39	40	43	44	44	45	48	50	0	0	4	2	3	4	6	6	11	6	4	7	7	8	14	14	9	17	10	15	17	20	0	22	22	24	25	22	26	29	1	1	1	3	1	1	2	1	1	2	1	1	1	3	2	1	2	2	2	2	2	1	1	2	3	2	1	3	2	1
98500	-217.541511362124055	-215.978519379581570	-1.562991982542474	0.000103856401070	0.000026727215713	0.257347794042564	0.504484499330829	4	9	19	18	22	18	23	22	23	20	23	23	24	27	30	28	28	31	33	33	34	36	38	40	45	43	42	46	48	50	0	0	4	2	4	2	6	10	6	6	6	6	7	5	14	14	9	17	17	13	17	20	0	22	26	22	22	24	28	29	1	1	1	4	2	4	2	1	2	2	3	2	1	2	1	1	4	2	4	4	3	1	1	2	1	3	4	3	1	1
99000	-197.128803415347818	-195.748633204325870	-1.380170211021956	0.000079637653269	0.000035486719376	0.445602273793894	0.360271827479729	3	10	20	18	20	19	22	22	22	22	23	24	25	26	29	28	28	33	32	32	33	37	38	39	43	44	43	47	47	49	0	0	4	2	2	4	4	6	3	5	9	7	4	8	13	14	9	20	17	5	17	20	0	22	24	25	24	26	26	28	1	1	1	5	5	1	2	1	1	1	1	1	4	2	2	1	3	1	2	6	3	3	1	1	2	1	2	1	2	1
99500	-191.818898771280601	-190.448582628759368	-1.370316142521229	0.000069056232575	0.000033124233953	0.479670447088897	0.567586402511433	3	9	20	19	21	20	21	21	23	23	21	24	24	24	28	29	27	31	32	33	33	37	37	42	45	44	44	46	48	50	0	0	4	2	3	4	6	6	11	6	4	7	6	8	14	13	9	17	16	16	17	20	0	22	27	24	24	24	28	29	1	1	1	5	1	1	1	1	2	2	1	2	2	3	2	3	2	2	1	3	4	2	1	2	1	1	1	1	1	1
100000	-208.439725907081481	-206.894402111645775	-1.545323795435701	0.000060281688183	0.000016074405859	0.266654872201151	0.528741814737168	4	10	20	19	21	21	23	22	23	23	22	23	22	26	29	29	25	32	32	32	35	38	38	41	45	43	43	47	49	51	0	0	4	2	4	4	8	6	11	4	4	4	4	7	7	8	9	17	16	13	18	16	0	22	24	24	24	22	26	29	1	1	1	6	1	1	1	1	1	2	2	3	2	1	3	4	1	4	2	4	2	6	1	1	2	1	1	4	3	2
