step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
33500	-414.427397621812077	-412.996746269142250	-1.430651352669825	0.000146476623751	0.000052313938731	0.357148720331313	0.566633860086666	-1	1	3	1	2	5	3	4	5	5	3	3	4	2	7	7	7	7	7	7	9	7	8	8	8	10	7	12	12	11	11	11	9	10	9	8	10	11	11	12	10	12	12	10	11	13	11	13	13	13	12	13	14	15	14	15	15	15	13	13	15	15	13	15	14	14	15	16	16	14	16	16	18	17	17	19	17	20	21	20	21	22	21	21	24	23	24	24	23	27	26	28	28	26	29	30	0	1	4	1	1	1	14	5	12	8	4	5	11	1	13	12	6	5	10	10	24	8	8	11	17	18	5	41	17	44	35	35	20	36	7	17	11	19	24	4	25	41	38	36	10	45	4	30	43	33	11	22	22	41	50	7	31	52	37	17	55	59	31	52	59	48	39	26	17	43	29	40	54	72	52	64	49	64	23	42	70	76	80	41	82	84	78	82	79	83	89	67	94	86	93	94	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	3	1	2	1	1	5	1	1	1	1	3	1	4	1	1	1	3	3	4	3	1	7	2	1	1	3	1	2	1	1	1	1	1	3	4	1	3	2	1	1	2	2	2	2	5	3	3	1	1	7	1	1	1	1	1	3	1	6	1	1	1	2
34000	-434.415074840670798	-433.010350333490692	-1.404724507180090	0.000178394911215	0.000070185613360	0.393428337624793	0.500600728351449	-1	2	0	2	3	4	0	4	4	4	4	5	5	4	6	4	7	6	8	7	8	6	10	9	8	11	7	13	10	10	12	11	10	10	9	8	12	9	11	13	10	12	13	12	11	12	10	12	11	12	14	12	13	16	15	14	15	14	15	14	15	14	16	15	12	13	15	16	17	15	15	19	17	17	17	19	15	19	21	20	20	20	21	22	24	22	25	24	24	26	26	28	26	27	27	32	0	1	1	7	4	7	1	7	4	1	7	14	16	4	1	2	12	7	22	5	13	12	10	1	18	41	8	52	35	27	30	25	8	21	10	15	29	4	10	35	9	38	45	20	20	23	36	36	27	23	32	27	30	59	46	8	65	20	66	30	45	42	62	23	30	45	51	37	43	46	40	10	42	31	11	67	25	54	78	61	52	49	39	69	69	76	75	78	64	88	88	61	60	86	89	74	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	3	1	3	1	1	3	4	1	1	1	1	1	1	1	1	3	1	2	1	1	4	3	2	2	1	1	3	3	1	1	3	3	1	2	3	1	1	1	3	1	2	1	2	3	1	1	3	1	2	1	2	2	1	1	8	2	2	4	2	3	1	1	2	4	4	4	2	3	1	3	2	6	1	1	6	6	2	2	7
34500	-439.347350684769140	-437.888853961245218	-1.458496723523935	0.000173083222859	0.000056759420117	0.327931379941002	0.521655807710955	-1	1	3	2	2	4	4	4	3	5	2	4	4	5	6	7	6	8	8	8	8	8	8	10	8	10	9	12	9	11	11	12	11	10	9	9	12	10	10	12	10	12	12	11	12	13	13	13	13	10	12	11	13	15	13	14	16	16	14	14	16	13	16	15	15	14	15	14	16	14	16	18	17	16	18	19	16	19	21	19	21	22	20	21	24	23	26	24	25	26	26	28	25	29	29	32	0	1	1	1	1	5	4	3	4	13	1	5	2	4	7	5	8	10	14	9	10	15	6	19	6	36	21	30	16	27	34	20	26	22	16	19	18	21	16	26	18	22	41	10	26	9	26	20	29	8	44	34	22	34	26	20	66	68	45	29	46	42	13	43	52	37	51	48	46	42	38	57	65	43	44	65	41	54	51	72	60	68	13	76	86	81	88	73	86	78	93	74	74	87	88	86	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	3	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	6	2	2	1	5	1	1	2	2	1	4	1	1	1	2	2	1	7	2	2	1	1	1	1	1	3	1	1	2	3	2	3	2	3	1	3	3	8	1	1	1	1	3	1	2	1	6	4	2	3	6
35000	-402.135957085159191	-400.735168619521232	-1.400788465637970	0.000135724208962	0.000054313042071	0.400172102574562	0.452924553447773	-1	1	2	1	2	5	4	4	4	5	3	3	4	5	6	5	8	7	7	8	8	6	9	8	9	11	8	12	11	10	10	12	12	11	9	10	13	11	11	12	11	12	13	11	12	12	12	12	13	13	13	11	14	14	13	14	15	15	14	13	15	16	13	15	13	14	16	16	16	13	16	17	17	16	17	19	19	19	20	21	21	22	20	22	24	22	25	24	26	24	25	29	28	27	29	32	0	1	4	1	4	9	5	11	12	4	4	1	12	12	8	11	7	5	5	2	12	13	11	5	22	22	4	31	27	5	24	20	17	5	13	23	28	17	4	30	31	26	33	22	13	21	34	26	22	29	44	20	29	50	32	39	41	54	46	11	36	58	25	5	30	32	45	52	59	44	64	21	47	51	22	68	28	59	72	65	73	62	11	62	75	80	77	84	90	66	67	87	91	85	78	92	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	3	4	3	1	4	3	2	3	3	1	1	3	1	2	2	6	4	1	1	1	5	1	1	1	1	2	5	2	1	1	3	1	1	1	2	1	1	1	2	1	1	5	2	1	3	6	1	1	2	2	1	1	1	2	2	2	6	2	4	2	2	4	2	2	7	2	3	1	2	2	1	5	3	2	1	2	5	2
35500	-410.445292260352517	-409.039163142952304	-1.406129117400198	0.000164294420601	0.000064259171744	0.391122057030906	0.466901257116094	-2	2	2	0	2	3	2	4	5	5	3	4	3	5	6	7	8	8	7	8	7	5	10	8	9	8	9	12	11	10	10	10	11	10	8	9	12	11	11	12	10	12	12	11	10	11	11	13	12	13	13	12	13	16	15	13	15	16	14	11	14	13	14	15	14	15	15	16	16	16	16	19	15	17	18	20	18	19	20	20	20	21	20	22	24	23	25	25	24	26	25	29	27	28	28	32	0	4	1	1	4	4	1	7	6	13	5	7	4	13	5	22	19	15	5	15	9	2	22	15	26	2	4	47	16	19	11	18	24	9	11	24	15	15	10	31	17	47	20	8	1	25	31	43	10	32	19	25	37	40	33	9	65	61	17	27	10	41	31	48	42	33	59	37	55	43	41	47	33	30	64	70	42	74	72	69	75	79	20	25	77	71	66	53	54	79	89	70	84	85	29	88	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	3	5	1	2	2	5	1	1	2	2	1	4	3	3	1	1	1	2	3	5	1	1	1	2	1	3	2	1	2	1	3	1	1	4	1	4	1	1	1	1	2	1	2	1	2	2	3	2	3	2	2	2	1	1	3	1	1	6	6	3	4	4	5	4	3	1	7	3	3	9	4
36000	-457.631798918332606	-456.260367507728631	-1.371431410603986	0.000096213771360	0.000065763795229	0.683517487144042	0.561923507581459	-1	1	1	2	2	5	2	5	5	4	3	5	5	3	5	6	8	7	7	8	9	7	9	7	8	11	7	12	11	9	10	12	12	9	8	10	12	9	10	10	11	11	12	11	12	13	12	11	12	13	13	11	15	13	15	14	15	13	13	13	14	16	16	16	13	14	15	15	17	16	17	18	17	14	16	19	17	20	21	21	20	22	19	21	24	22	24	24	25	25	26	27	28	29	27	32	0	1	1	1	2	5	2	14	4	7	3	3	10	1	3	14	27	11	10	16	12	13	18	9	11	40	6	38	20	11	21	18	26	4	4	4	39	9	34	13	19	27	29	39	39	40	1	34	16	23	30	20	49	27	33	30	30	28	42	23	65	55	50	45	40	42	46	32	64	34	22	62	64	54	32	66	19	77	76	71	77	53	32	70	73	78	77	46	67	88	85	79	91	93	85	92	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	2	2	1	1	2	1	1	2	1	2	1	2	1	3	2	4	1	3	1	2	2	2	1	1	1	1	5	1	4	2	2	2	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	3	4	1	1	1	2	3	5	1	1	2	1	3	4	3	3	1	3	5	5	1	1	3	1	1	1	3
36500	-393.352183900462705	-391.990981031491629	-1.361202868971076	0.000165841597633	0.000097765602758	0.589511944856601	0.603965331463454	0	1	2	1	3	5	3	5	4	5	3	4	4	4	6	6	8	7	7	6	7	8	9	9	8	11	8	12	12	10	10	11	12	11	8	9	10	12	10	11	10	12	13	9	10	12	13	12	13	13	14	12	15	13	15	14	16	16	14	14	16	15	15	15	14	14	15	14	16	15	16	18	16	16	17	20	18	19	18	20	21	20	21	21	25	23	25	25	25	25	26	27	27	27	28	30	0	1	1	1	4	5	4	7	5	2	4	3	4	11	14	14	21	9	11	14	8	9	35	9	12	25	7	35	44	35	25	30	17	44	5	4	19	10	16	36	19	26	48	22	4	31	26	30	40	41	48	39	42	16	48	9	68	46	48	42	50	30	44	1	44	17	46	48	68	45	59	74	52	70	60	66	65	73	61	55	76	74	56	61	83	53	86	83	86	71	89	17	87	86	88	93	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	4	2	2	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	3	1	5	1	2	1	1	1	2	4	7	2	3	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	5	2	2	4	1	2	1	4	1	7	1	2	1	1
37000	-363.138890572516630	-361.730577940142666	-1.408312632373963	0.000135885529449	0.000052673677777	0.387632722853483	0.662950343334597	-1	1	3	1	2	5	3	5	4	4	3	4	4	4	7	7	8	8	6	8	8	7	9	6	6	10	7	13	11	11	12	12	11	10	9	9	12	11	11	11	11	12	13	11	12	12	9	12	12	13	13	12	14	15	14	14	15	14	14	14	15	15	15	13	14	13	15	16	17	16	15	18	18	17	17	20	18	20	20	20	20	22	20	18	23	23	25	23	25	24	25	28	26	28	28	32	0	1	4	1	4	9	4	5	11	5	2	7	5	4	25	7	2	25	4	19	25	25	25	10	8	18	9	33	23	47	22	39	23	2	8	22	25	16	17	16	15	15	33	15	15	38	15	30	27	30	35	34	42	31	66	22	64	48	38	36	50	43	50	34	33	39	49	32	50	53	43	74	71	53	45	74	53	84	77	70	69	76	21	32	78	54	90	84	82	73	86	89	90	89	93	94	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	3	2	2	1	2	2	1	1	1	2	1	2	1	1	2	1	5	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	1	5	3	2	3	1	2	2	4	1	1	2	1	1	3
37500	-440.894881313860253	-439.469911850002006	-1.424969463858222	0.000159979279097	0.000058256226495	0.364148574887606	0.590846244359452	-2	2	3	0	3	2	3	5	5	4	4	4	4	5	7	6	7	7	6	6	8	8	9	9	9	10	8	12	10	10	12	12	12	11	6	10	12	12	11	12	10	12	12	8	11	11	11	11	13	13	13	12	14	13	13	14	15	14	14	13	14	16	14	15	12	15	16	15	16	16	16	18	17	16	17	19	18	19	19	20	20	21	22	22	24	24	24	23	23	26	25	28	26	28	28	32	0	4	4	1	6	1	2	7	7	7	5	2	6	4	20	6	5	9	5	7	2	20	18	15	19	21	13	44	18	19	36	23	41	27	4	24	1	48	23	20	21	34	23	16	20	14	1	15	30	41	28	41	25	28	46	46	18	36	48	23	38	58	52	9	44	54	28	10	45	63	45	59	57	31	31	70	70	77	63	58	77	76	56	79	84	84	89	77	84	83	73	81	78	90	91	95	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	2	1	5	1	1	2	1	1	1	1	2	3	4	1	1	2	1	1	2	1	1	2	3	1	1	2	1	1	1	4	2	1	2	5	3	1	3	2	1	2	3	2	1	1	2	2	1	1	4	1	1	1	1	2	1	2	4	3	3	1	2	2
38000	-473.116845844155876	-471.627571422986648	-1.489274421169224	0.000213247370959	0.000064483247578	0.302387069478096	0.392009239548332	-1	1	3	1	3	4	4	5	4	5	3	5	5	3	6	7	8	7	7	8	8	6	10	8	8	10	8	12	11	10	11	9	9	10	9	9	9	10	12	13	10	11	12	10	11	11	11	10	13	12	14	13	14	15	12	12	14	14	13	13	15	15	16	15	14	15	15	14	16	15	14	19	18	17	16	19	17	20	19	20	20	21	20	21	24	23	25	23	24	26	25	27	26	26	29	33	0	1	4	1	4	1	3	7	5	14	2	5	1	1	14	5	18	13	1	7	15	14	10	8	12	36	4	1	37	19	37	5	12	25	16	10	8	25	24	36	13	35	27	8	9	34	9	4	19	32	56	30	42	22	17	23	29	4	15	20	46	38	13	28	31	32	22	35	24	39	35	51	28	51	13	53	62	61	38	69	70	74	58	72	82	79	84	52	72	89	88	81	76	86	77	90	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	2	1	2	3	2	1	1	2	1	2	1	3	6	1	2	1	3	2	1	2	2	3	1	3	3	2	1	2	3	5	1	2	5	2	2	2	2	2	5	2	1	2	6	4	3	2	4	4	2	1	3	4	4	4	1	2	2	4	2	6	2	1	4	4	2	2	2	4	1	1	1	2	6	2	1	1	2	4	2	5	4
38500	-422.447425229839610	-421.066952785384444	-1.380472444455148	0.000180191633114	0.000080140300912	0.444750400045813	0.591406541139317	0	1	3	1	3	4	3	5	5	5	4	5	5	5	7	5	7	8	7	7	9	5	10	9	8	11	7	12	11	9	11	12	11	10	9	9	12	11	12	12	10	12	13	11	10	13	12	12	14	13	13	11	14	16	14	15	16	14	14	13	16	16	14	14	14	15	16	16	16	15	16	18	17	17	18	20	17	20	20	20	21	20	21	21	24	22	26	24	22	26	24	28	27	28	28	33	0	1	4	1	4	4	2	3	5	2	4	1	2	1	11	5	3	11	16	16	17	7	30	5	5	25	16	30	6	25	20	10	22	15	15	18	36	19	11	29	19	33	38	36	10	8	38	24	46	37	41	12	38	63	31	10	58	12	39	52	27	47	29	39	50	50	65	24	53	23	32	53	53	30	54	54	56	66	75	71	80	75	62	67	89	82	88	86	76	91	86	88	87	90	68	92	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	3	2	1	1	1	4	1	2	4	3	2	1	1	1	2	4	1	1	1	1	1	3	3	1	1	1	1	1	3	2	1	2	4	1	4	2	1	4	1	3	2	1	1	1	2	1	2	2	2	1	4	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	4	3
39000	-412.341543868429312	-410.971344793412811	-1.370199075016473	0.000112815009036	0.000076274567187	0.676103010046785	0.470198004141756	-1	1	2	0	2	4	3	5	4	4	3	5	5	4	6	6	7	7	8	8	7	6	10	9	9	10	9	13	12	11	10	10	10	10	9	10	12	11	11	13	11	11	13	10	10	11	11	11	12	13	14	12	14	15	15	13	16	15	15	14	16	12	15	15	15	13	16	15	15	14	17	18	18	16	17	19	17	20	20	20	20	21	21	22	25	23	26	24	25	27	25	26	26	27	28	31	0	1	4	1	4	5	2	10	4	5	2	11	14	1	8	12	9	13	4	14	7	4	8	22	16	22	4	46	46	20	25	22	17	22	1	25	32	13	13	32	22	45	49	22	5	16	9	36	1	42	42	44	46	29	45	17	44	8	56	37	53	34	9	26	40	41	39	60	48	18	69	32	71	38	41	63	69	64	72	69	63	81	78	58	79	73	81	83	60	87	55	27	86	85	87	95	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	3	3	1	2	2	5	1	1	2	1	2	1	3	4	1	1	3	3	2	3	1	1	1	4	2	2	1	6	1	1	1	1	2	2	2	2	4	1	1	1	1	4	2	1	1	3	1	2	3	1	3	1	3	3	2	1	2	1	4	3	1	1	3	3	2	3	2	7	1	4	10	1	1	1	1
39500	-435.516375779480541	-434.067594976137457	-1.448780803343095	0.000167961579114	0.000056655193009	0.337310433180673	0.477766807770420	-1	2	2	1	3	5	4	3	4	3	3	4	4	4	6	7	7	6	8	6	9	6	9	10	9	9	8	12	12	10	10	12	10	10	10	8	10	9	10	12	11	12	12	11	11	11	13	13	14	13	12	12	13	15	14	14	14	16	13	12	16	16	15	16	14	14	15	14	16	15	16	19	18	17	17	18	18	18	20	19	20	21	21	21	22	23	26	24	25	25	26	28	27	26	28	32	0	1	1	1	4	1	11	1	8	1	4	2	5	8	6	14	18	4	20	6	17	1	19	19	14	22	9	35	30	27	36	45	17	17	10	14	11	4	15	22	25	36	26	19	25	27	11	21	40	41	19	34	60	50	28	15	46	67	46	46	31	54	1	52	29	51	53	53	28	47	67	26	71	45	21	68	67	62	74	28	76	48	72	64	76	64	55	82	76	78	88	43	62	73	64	93	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	2	1	1	1	2	1	1	2	4	2	4	3	1	3	1	2	2	2	2	2	6	2	1	1	2	1	1	1	1	5	2	1	1	1	3	1	9	1	1	1	1	1	2	1	1	5	1	3	3	1	1	1	2	4	1	4	1	2	2	2	5	1	3	4	1	5	5	5	6	2
40000	-421.760935641362380	-420.284006787842600	-1.476928853519766	0.000250334617332	0.000078098252663	0.311975441093281	0.528803815597241	-1	0	1	1	3	3	3	5	4	4	3	5	4	5	6	7	7	7	6	6	8	8	9	9	9	10	7	13	11	10	12	11	11	10	8	8	11	11	11	11	10	12	12	11	10	11	11	12	13	14	13	12	14	15	13	13	15	14	14	12	14	16	16	15	12	14	14	15	17	16	14	19	17	16	18	19	18	19	21	19	20	22	21	21	23	23	26	25	25	27	25	28	27	28	28	29	0	1	1	1	2	4	4	9	1	6	2	11	1	4	9	7	13	12	13	10	13	18	35	21	14	23	7	41	23	27	38	34	20	12	13	15	36	36	35	23	8	38	35	20	17	15	12	33	65	31	17	45	41	58	44	26	39	60	52	21	42	24	46	33	47	31	46	59	50	41	42	38	30	26	59	73	67	33	80	63	59	80	78	76	9	83	85	70	76	89	86	73	89	88	50	54	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	2	3	1	2	2	1	1	1	3	1	2	1	1	2	2	1	1	2	1	3	4	2	1	1	2	1	1	3	1	7	3	3	2	1	2	4	1	1	3	1	1	1	8	1	1	4	3	1	1	4	1	2	6	5
40500	-434.392089922088701	-433.007606585890358	-1.384483336198359	0.000119599323790	0.000051924095694	0.434150411964508	0.518969169713070	-1	1	2	2	2	3	4	4	5	4	3	4	5	5	6	6	7	8	7	8	8	8	9	8	9	10	8	12	10	11	12	11	12	11	9	10	11	11	11	13	11	13	12	10	11	12	13	13	13	14	13	12	13	15	15	14	15	15	14	13	15	16	14	15	13	14	15	15	16	16	16	18	17	17	15	19	17	19	21	20	20	22	21	21	24	23	25	24	25	26	26	28	26	28	28	32	0	1	1	2	1	1	6	4	11	11	4	5	4	11	6	12	15	9	13	14	16	15	11	12	18	19	13	17	18	18	24	23	10	24	17	27	9	17	5	23	21	32	20	19	17	18	52	30	13	41	34	36	34	26	37	12	34	10	28	38	60	49	29	21	39	32	39	36	46	60	31	31	54	52	51	70	56	61	81	50	75	49	55	72	68	83	88	83	86	89	88	20	87	87	43	86	1	1	2	1	1	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	3	2	2	1	3	3	4	3	2	1	2	1	2	2	1	1	4	1	1	1	1	3	2	6	2	6	1	1	1	2	2	2	1	1	2	3	2	2	2	2	1	3	1	2	1	2	1	3	3	3	2	1	4	1	1	2	1	1	1	9	1	2	8	3
41000	-411.399117567244957	-409.917527888228790	-1.481589679016183	0.000195185729846	0.000060168510259	0.308262854599995	0.614788707781041	-1	1	3	1	3	3	3	5	5	5	3	4	4	4	7	6	7	7	7	8	9	8	7	9	9	11	7	12	12	9	10	11	10	10	9	10	10	10	12	12	10	11	13	10	11	12	11	12	14	13	12	11	15	14	14	13	15	15	14	13	15	15	16	15	14	14	15	14	17	16	15	19	17	17	18	19	19	19	20	21	20	22	20	21	23	23	24	25	25	26	24	28	27	29	27	32	0	1	4	1	2	4	2	14	6	1	2	2	3	4	10	10	7	10	4	12	18	7	2	4	13	21	1	24	38	8	17	24	21	25	4	35	18	30	44	4	19	30	40	16	20	32	16	52	31	21	26	41	46	46	45	10	50	22	36	25	39	28	15	10	29	43	27	39	32	29	47	70	59	62	45	57	71	69	75	15	28	76	74	72	78	84	78	87	79	86	86	67	89	95	82	94	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	3	2	1	3	2	1	1	1	3	1	2	1	1	5	2	1	1	1	1	1	3	1	2	1	1	1	2	2	1	3	1	3	1	1	2	1	3	3	1	1	4	1	2	1	1	2	1	1	3	2	2	1	1	7	5	1	2	1	2	1	3	1	2	2	1	7	1	1	2	1
41500	-392.165694905629152	-390.765911195155866	-1.399783710473306	0.000116675158812	0.000046899369303	0.401965335037726	0.526721786693912	0	2	2	2	2	5	3	5	4	5	4	3	4	4	6	7	7	7	7	8	7	6	10	9	8	10	8	12	12	10	12	10	10	10	9	10	12	9	11	12	10	13	13	11	9	11	11	12	13	14	13	12	14	14	13	15	15	14	15	14	15	16	15	16	15	14	14	15	16	14	17	19	18	17	17	19	19	19	19	20	19	19	18	22	23	23	25	24	25	27	24	29	28	29	29	30	0	1	1	1	1	7	4	3	3	13	3	3	4	1	10	15	10	11	13	10	6	6	11	10	6	19	22	27	17	10	20	38	7	8	5	18	30	11	41	33	20	48	30	1	20	45	38	30	39	23	30	24	49	25	31	34	58	51	51	31	48	24	33	55	40	39	48	42	54	42	53	47	74	62	41	61	74	65	64	58	56	57	66	80	77	84	85	68	80	89	82	68	91	87	88	94	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	2	2	1	4	2	2	1	1	2	1	1	1	1	1	6	1	1	2	1	1	2	2	1	1	3	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	4	2	1	2	2	4	2	1	2	1	2	1	1	4	3	1	2	7	2	1	2	1
42000	-463.525803678960926	-462.083030391485067	-1.442773287475863	0.000149340254535	0.000051300340545	0.343513145229749	0.536321757543620	-1	0	1	2	2	5	3	4	4	4	4	5	4	3	7	6	7	8	7	8	9	6	9	9	9	10	7	12	11	11	11	9	11	11	8	9	12	10	10	13	9	12	11	10	11	11	12	13	14	13	13	11	14	16	14	14	16	15	15	13	16	16	15	14	14	14	15	14	16	15	17	18	15	15	17	17	16	19	21	20	19	19	21	21	24	23	25	24	23	26	26	28	28	27	28	33	0	1	1	2	2	1	3	2	1	1	4	13	4	1	4	13	6	8	1	15	5	6	15	22	19	20	6	38	19	44	11	35	24	35	10	8	21	10	12	9	13	5	35	20	5	24	39	15	34	29	18	18	39	67	51	26	50	66	29	52	48	63	21	25	40	18	34	23	55	46	73	37	52	51	67	67	66	77	57	28	23	75	39	81	55	79	50	81	48	76	67	42	94	34	91	95	1	1	2	1	1	3	1	3	2	2	1	1	1	3	2	1	1	3	4	1	2	1	1	2	1	1	1	1	2	1	3	1	1	2	2	3	2	3	3	3	2	5	2	1	5	1	1	4	2	1	1	1	2	1	1	1	2	1	2	1	2	1	3	3	1	3	2	2	1	2	1	2	3	1	1	1	1	1	3	4	5	2	5	1	5	1	7	3	4	4	4	7	1	8	1	2
42500	-481.873144201277512	-480.142895002468720	-1.730249198808803	0.000181938792960	0.000035400537093	0.194573881234319	0.408510319847166	-1	1	3	2	2	4	4	5	4	4	3	5	5	4	6	6	8	5	8	7	8	7	10	9	7	10	8	13	11	10	12	11	12	10	8	9	13	10	11	13	10	13	13	12	12	12	12	10	13	13	14	10	14	15	13	15	15	15	15	12	15	15	14	14	14	14	16	15	15	14	16	18	17	16	17	19	18	19	21	20	21	22	22	20	22	24	25	24	25	26	25	28	27	29	28	32	0	1	1	2	1	5	2	6	4	4	2	3	4	11	14	2	15	10	12	15	8	8	15	22	18	13	12	22	22	35	21	41	7	19	13	21	7	8	38	52	18	30	39	21	11	26	4	25	29	39	43	11	52	49	34	52	46	45	46	38	39	29	41	42	35	20	32	44	47	60	58	16	56	63	56	38	61	60	41	73	60	33	48	51	43	82	56	82	75	88	83	62	80	95	91	19	1	1	2	1	3	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	3	2	3	2	2	2	1	5	1	1	1	4	2	1	2	3	1	1	3	4	1	5	1	1	2	1	3	2	2	2	2	2	1	2	1	2	2	2	1	3	3	2	1	3	1	1	7	2	1	1	4	1	4	6	1	4	4	6	3	4	1	5	2	5	1	2	6	3	1	2	10
