step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-402.463904944385717	-411.514748324837058	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983721074394025	4	7	30	31	18	14	27	41	28	21	39	23	37	24	32	41	31	33	42	35	38	25	36	36	43	42	38	36	51	42	37	48	43	31	45	36	46	46	45	47	41	52	52	56	62	48	54	59	54	61	62	66	60	57	60	61	68	69	72	68	65	60	72	79	67	69	69	71	67	77	81	69	68	75	76	76	78	77	90	0	1	9	7	6	2	10	27	14	5	15	6	22	5	7	3	7	22	24	10	20	2	18	18	27	36	4	4	35	17	17	41	27	14	11	4	16	24	21	8	3	38	19	40	29	31	39	49	40	42	44	56	49	16	54	47	51	61	52	55	62	43	45	72	55	45	69	53	51	67	78	52	45	65	57	60	68	62	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-423.285923827622867	-432.336767208074207	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999388261265740	-1	4	30	33	13	21	20	41	27	22	35	34	34	28	31	37	36	24	38	41	37	38	32	33	32	39	34	39	52	41	33	50	48	39	40	38	47	46	43	53	47	56	51	59	60	59	49	60	51	48	56	66	56	55	57	64	61	64	66	70	60	61	63	82	67	64	64	74	73	66	79	69	74	79	78	78	82	87	97	0	1	6	10	2	5	5	17	7	7	4	3	3	2	10	27	23	7	11	23	9	12	14	15	18	16	10	12	37	31	18	35	28	7	23	13	20	8	31	38	35	49	21	40	35	29	21	51	36	22	38	49	38	16	33	61	54	29	45	65	51	41	62	74	48	40	44	45	48	55	60	51	63	72	69	60	71	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-425.575124988518553	-434.625968368969893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993475620976806	2	8	23	34	19	16	24	37	27	13	39	29	37	24	32	41	32	34	42	32	32	40	36	39	47	35	30	37	46	32	35	50	47	30	42	41	49	42	43	43	39	48	43	59	62	47	53	60	47	55	64	66	49	59	59	54	52	65	68	70	61	67	63	77	69	51	70	73	70	69	76	77	79	83	76	75	80	85	85	0	1	6	34	2	10	5	15	3	2	27	14	4	6	12	13	9	27	28	12	34	18	12	4	43	15	3	9	41	12	9	19	22	3	30	31	36	17	11	28	9	16	22	47	54	43	33	25	39	46	57	66	16	46	57	49	38	55	54	45	42	45	44	67	58	39	61	67	54	55	61	70	70	68	54	62	69	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-425.569997959904242	-434.620841340355582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979055062346195	4	10	32	21	24	12	21	40	29	30	40	30	34	26	28	34	32	32	43	40	25	34	40	40	44	38	39	31	41	32	36	50	43	39	43	47	40	49	41	53	45	53	53	62	64	47	47	65	61	58	55	66	64	52	56	56	64	60	69	73	61	64	62	74	66	65	70	70	69	72	83	77	81	79	79	74	84	87	96	0	1	9	6	7	1	2	13	7	21	3	21	12	6	4	14	12	4	37	15	6	3	13	3	27	13	28	14	30	15	16	29	13	13	13	11	3	19	16	25	21	34	17	47	58	39	25	61	29	46	38	50	50	47	11	36	40	51	65	45	51	58	55	48	63	42	52	56	62	62	59	76	70	44	76	66	60	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-421.440327104689118	-430.491170485140458	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978010816531908	4	9	29	29	23	15	28	43	21	29	37	33	32	27	27	42	26	27	39	37	33	33	33	37	41	36	40	37	50	38	44	42	41	41	43	41	44	46	33	48	45	56	36	49	47	52	54	59	64	54	55	58	67	53	57	61	69	60	65	65	66	60	71	81	69	61	61	67	71	69	77	69	76	74	78	67	86	75	101	0	1	15	9	6	2	6	43	2	17	22	9	5	5	5	19	9	6	28	14	17	15	5	21	21	3	14	21	41	4	20	24	26	39	26	30	26	43	3	30	13	47	21	8	23	38	45	51	29	37	11	36	52	40	47	51	67	44	52	50	66	47	67	74	49	47	55	48	60	52	76	66	65	65	57	58	73	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-409.778963417949058	-418.829806798400398	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996178826865004	3	8	30	31	11	14	24	44	29	25	34	30	32	26	34	41	30	34	42	39	28	39	40	36	46	41	38	41	41	42	44	50	44	43	36	46	50	52	42	50	46	56	45	53	54	60	56	51	62	61	62	65	60	58	61	63	67	69	67	72	55	60	60	64	67	67	66	75	70	73	82	74	81	80	79	71	82	86	102	0	1	21	7	2	5	6	35	7	6	10	21	6	6	21	24	7	12	24	24	10	11	11	17	29	4	4	13	24	24	24	24	15	15	14	22	26	41	24	29	39	23	30	30	8	45	37	41	48	36	53	63	44	36	34	46	53	46	51	57	37	44	36	46	64	49	50	65	57	69	75	55	60	58	70	56	72	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-421.956218279985819	-431.007061660437159	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995571399606252	2	11	18	32	19	14	25	45	28	25	41	29	35	22	34	41	33	29	37	40	35	39	42	38	43	38	33	43	47	37	41	50	44	37	32	38	49	46	43	49	45	57	51	61	62	52	52	56	63	54	64	69	64	60	58	59	64	63	69	73	60	59	70	80	68	64	67	77	70	72	81	66	76	80	83	63	76	81	97	0	1	2	6	1	2	6	20	5	3	34	10	7	2	10	17	9	6	15	13	12	17	36	34	30	15	10	22	23	4	19	20	35	17	14	4	30	24	30	33	34	38	22	55	50	28	34	8	55	28	29	51	56	48	48	37	50	50	62	59	38	8	47	69	50	55	76	67	58	54	77	57	63	63	60	56	70	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-434.687067027310206	-443.737910407761547	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998918544969194	-6	2	20	29	13	17	23	39	20	30	34	25	37	27	25	33	33	32	42	40	32	37	37	34	39	43	41	45	51	41	40	47	47	37	42	37	46	46	43	49	42	49	50	55	56	58	54	54	49	58	51	71	55	56	41	61	55	64	63	73	64	61	70	73	66	69	67	69	62	76	84	68	79	68	77	65	88	77	98	0	1	6	7	2	5	2	11	5	3	18	9	18	6	9	7	5	5	24	17	12	14	12	4	21	25	23	27	38	24	16	41	27	14	22	21	34	55	55	19	8	27	19	38	28	40	43	34	28	40	41	72	43	40	34	54	34	54	57	74	47	57	62	62	57	61	40	58	53	63	70	69	60	54	63	62	75	56	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-419.226347709249296	-428.277191089700636	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999082239163376	7	10	29	29	19	17	29	41	21	23	38	32	35	20	28	42	39	26	36	39	39	32	34	32	47	38	43	36	48	41	44	45	44	38	39	43	50	49	40	47	44	51	48	52	54	55	60	56	62	53	61	65	65	58	59	60	61	69	63	55	54	61	68	78	67	59	64	78	71	66	81	75	82	77	74	76	85	86	93	0	1	2	9	2	2	9	15	6	1	7	10	7	6	10	22	23	14	24	22	22	15	14	14	23	24	24	15	28	3	23	35	13	23	24	13	30	34	34	30	12	34	8	39	40	43	45	29	54	31	29	55	62	36	44	48	46	70	54	38	29	33	49	76	66	46	47	75	59	66	58	70	69	52	56	56	68	68	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-418.539526887041347	-427.590370267492688	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999272868289278	4	7	29	27	22	19	24	41	27	24	34	31	34	29	32	41	30	35	44	37	37	34	35	33	41	41	39	39	40	40	45	47	46	43	36	45	43	48	38	43	37	51	46	46	60	51	53	58	65	51	49	65	51	60	62	51	63	73	68	72	57	65	74	78	69	63	68	70	73	67	80	75	78	75	78	79	86	83	102	0	1	7	5	6	1	2	13	5	6	7	5	3	10	6	21	10	4	22	22	24	9	10	4	28	9	17	23	5	11	22	20	23	26	9	26	13	41	35	29	3	44	35	22	20	26	37	51	61	36	27	54	40	46	61	34	47	57	54	57	46	56	52	65	61	38	48	49	59	48	68	70	65	57	69	67	71	74	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-417.934873207958560	-426.985716588409900	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985355605007998	1	10	30	29	18	17	18	41	26	21	42	35	32	25	34	34	32	30	41	34	31	37	41	36	35	34	41	40	49	34	38	52	38	27	41	41	45	49	45	53	43	48	48	58	65	45	57	60	56	52	53	67	60	51	51	62	64	70	70	71	55	55	62	78	64	67	66	77	68	76	77	74	78	78	81	77	82	83	90	0	1	14	10	2	2	2	31	7	2	24	14	10	10	9	34	7	14	17	4	3	20	26	34	3	4	26	12	28	4	30	37	4	7	25	33	28	15	22	28	22	33	25	38	29	23	54	42	41	37	36	53	49	41	19	43	48	56	48	52	54	55	53	60	62	62	63	58	28	66	72	52	66	57	70	60	74	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-410.994183328965619	-420.045026709416959	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990073822815600	1	8	30	27	16	15	25	41	24	22	35	29	34	30	28	41	35	35	43	36	38	31	37	40	38	32	38	27	47	42	40	49	44	35	43	46	44	48	34	54	43	46	52	56	64	57	55	64	60	59	63	62	60	48	59	62	64	64	71	53	65	50	68	71	64	63	71	73	67	72	71	71	76	74	82	80	80	85	85	0	1	7	10	2	2	5	39	5	5	4	9	4	9	9	20	14	12	20	22	26	4	22	13	18	7	17	10	21	12	34	42	34	12	11	24	24	33	7	62	34	25	38	19	60	60	54	44	40	37	53	46	62	31	54	40	50	53	58	30	43	12	48	57	55	49	61	57	50	52	58	61	48	66	70	68	74	71	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-424.317189079166155	-433.368032459617496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994085955148037	1	6	29	32	24	16	27	39	29	20	42	34	27	24	28	38	36	32	30	39	40	37	38	33	43	32	37	43	49	35	37	48	37	39	41	47	48	45	43	49	46	52	52	52	62	47	54	57	58	58	63	63	64	49	53	57	67	69	67	68	59	62	59	82	69	59	67	76	61	68	74	77	81	78	77	74	89	88	98	0	1	10	13	10	1	14	18	2	6	7	3	14	10	5	18	9	7	7	17	33	14	18	19	20	15	26	16	30	18	10	33	12	26	12	17	39	28	34	28	28	25	36	21	44	28	37	36	42	43	37	29	66	16	29	43	61	45	69	42	43	44	44	75	48	29	53	58	55	48	48	65	76	45	59	52	51	64	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-412.392365520999817	-421.443208901451158	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988282079797432	1	7	31	29	20	20	23	45	29	14	34	33	32	25	28	42	35	30	42	40	34	36	39	41	46	44	34	42	52	44	32	48	45	43	41	47	45	48	41	51	43	52	50	60	65	52	54	55	61	59	62	65	55	48	50	61	63	70	70	68	51	62	59	73	66	68	66	72	66	76	79	58	79	79	73	77	82	85	102	0	1	15	7	10	2	5	19	14	2	15	9	15	6	6	13	18	7	12	12	4	4	27	27	4	21	3	15	36	20	6	20	12	12	31	17	19	26	11	25	17	38	39	55	54	33	55	25	42	46	48	55	27	8	23	40	48	52	57	44	38	72	42	66	44	51	44	65	56	60	62	42	70	70	72	68	60	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-419.060710811184038	-428.111554191635378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993412272751360	3	8	18	31	23	18	25	45	31	26	40	30	34	21	30	37	36	27	41	39	31	35	37	40	43	44	41	38	45	39	42	44	45	31	46	43	36	49	44	37	39	53	48	51	49	54	56	57	60	56	54	61	67	57	62	63	69	69	70	72	64	55	62	80	71	62	65	73	66	78	80	66	78	77	74	81	79	84	89	0	1	2	7	3	2	6	27	7	14	16	18	10	6	5	18	21	14	13	10	7	12	18	37	21	28	40	17	34	34	23	15	4	3	30	30	34	29	11	34	22	33	37	27	20	35	29	42	48	36	45	42	66	45	51	54	54	46	61	55	54	29	46	60	69	51	49	67	41	59	75	66	75	66	69	60	69	60	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-412.293662549746671	-421.344505930198011	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964258604104372	1	8	28	29	20	17	24	39	24	28	36	32	37	28	31	37	35	33	40	39	35	30	33	36	37	31	37	41	49	42	40	49	39	38	43	45	46	41	33	43	42	49	49	60	57	58	57	50	62	58	53	54	65	57	56	61	64	69	65	72	61	61	73	78	69	68	64	74	72	78	79	77	77	72	80	78	83	86	98	0	1	9	9	6	1	5	17	2	9	3	10	15	6	3	39	26	22	11	14	10	9	7	4	10	5	22	24	20	14	21	40	12	18	31	35	20	25	7	10	14	40	35	29	19	51	52	30	55	52	25	29	44	42	32	43	62	52	56	44	32	51	56	61	61	44	42	49	67	59	74	53	56	53	66	66	70	76	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-418.059804664117962	-427.110648044569302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987745256505543	0	11	27	31	23	19	20	25	24	26	37	36	35	27	32	39	33	31	33	37	34	34	35	33	43	40	35	38	52	36	47	41	45	41	45	37	49	43	43	45	43	48	47	53	61	55	43	51	61	60	59	58	64	58	47	59	57	71	71	61	55	62	73	78	55	62	67	66	71	77	81	75	76	81	80	80	81	88	96	0	1	8	9	7	2	2	7	6	6	22	19	3	5	9	13	9	7	5	18	3	8	18	14	22	23	8	19	31	15	25	13	8	28	26	21	25	16	20	28	12	39	36	35	48	16	23	47	43	29	43	25	65	46	22	42	48	67	67	54	43	50	68	72	29	57	53	62	53	69	63	68	68	73	63	69	63	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-415.670247415040819	-424.721090795492159	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988847708731154	3	11	28	30	23	18	23	44	22	29	36	29	33	20	28	38	34	34	40	32	34	37	40	32	41	35	38	35	44	43	38	50	46	44	46	39	41	47	41	54	44	56	47	52	63	55	58	65	60	57	55	55	62	55	61	55	63	62	63	66	64	54	72	74	69	65	64	79	69	79	76	68	77	77	81	75	84	86	94	0	1	7	9	2	2	6	23	2	5	20	7	5	2	5	24	4	12	21	12	3	28	21	9	17	17	21	24	19	27	10	39	36	27	39	28	26	24	13	32	22	30	22	25	52	35	54	56	46	32	29	33	42	37	51	34	32	56	46	45	50	26	69	56	58	55	62	63	62	76	63	52	60	48	64	67	69	64	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-413.029638380391077	-422.080481760842417	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978860307253714	-1	8	30	28	18	22	26	42	25	24	42	30	35	22	30	39	32	34	38	38	31	38	36	37	42	38	39	44	37	41	44	52	42	42	45	45	49	46	44	52	47	47	48	54	55	53	56	65	61	50	66	63	58	55	63	59	66	68	65	64	60	63	75	80	69	69	58	78	54	76	76	74	82	71	74	62	81	87	100	0	1	14	5	2	5	6	22	5	5	26	14	17	5	5	21	10	12	12	3	7	13	21	15	23	21	7	19	7	13	16	35	19	22	26	20	27	18	29	26	15	31	16	11	30	43	43	67	46	31	52	53	45	46	53	45	60	55	67	46	32	40	65	75	56	49	38	74	37	72	74	48	75	48	54	67	72	65	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-417.023679219915721	-426.074522600367061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995223230722691	2	8	30	29	21	23	25	39	24	27	40	28	34	17	33	37	35	35	31	40	33	32	33	39	40	43	42	39	41	36	38	46	44	36	43	44	46	46	34	49	45	48	52	55	60	53	56	63	65	50	59	59	57	56	52	61	68	67	52	70	61	60	74	80	65	61	67	74	71	71	79	70	80	71	82	77	83	78	90	0	1	9	6	14	14	5	12	1	9	18	14	4	2	7	9	10	7	5	23	3	4	4	23	34	10	30	34	30	21	39	20	20	3	17	16	39	24	9	27	23	23	38	21	40	29	32	44	45	8	47	40	59	26	11	54	61	45	40	61	43	46	65	69	45	59	44	60	54	48	56	56	70	61	63	70	78	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-431.065818093045095	-440.116661473496436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994850618508228	-4	4	30	21	13	15	25	29	21	25	43	31	32	28	36	39	25	31	28	40	36	29	36	40	45	37	41	42	46	34	45	52	35	31	35	45	47	48	38	49	36	54	49	61	53	48	56	62	64	58	56	67	64	53	60	59	62	59	65	69	53	63	73	75	73	63	59	69	63	74	75	68	78	80	76	77	77	87	92	0	1	9	6	2	2	4	5	2	9	22	17	17	7	18	21	4	7	17	41	19	9	19	35	28	8	35	7	28	18	20	36	7	10	17	23	16	27	35	21	19	25	36	45	40	11	20	47	38	43	24	62	58	27	32	32	54	43	50	61	37	61	60	58	49	61	54	48	51	68	60	55	65	60	69	63	52	74	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-418.147782572937501	-427.198625953388841	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978099941245947	3	6	22	23	16	18	24	42	28	25	35	36	27	29	33	38	35	33	34	38	37	32	29	41	46	40	34	44	50	41	36	46	42	41	41	45	48	43	44	50	34	53	46	55	59	43	57	59	63	59	61	66	54	53	60	55	61	70	66	74	64	64	64	77	73	67	64	70	72	73	86	75	68	79	79	72	82	79	89	0	1	5	5	1	5	3	14	7	3	23	9	6	7	4	23	14	3	9	23	27	9	7	31	41	22	13	34	38	15	23	34	41	17	21	31	28	11	41	24	22	29	33	32	40	23	42	24	51	29	53	48	33	37	44	25	44	51	57	50	39	37	50	69	57	63	53	55	49	66	69	76	51	65	69	51	75	60	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-407.115024604063876	-416.165867984515216	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999839587402719	4	9	29	31	18	20	23	33	25	29	34	30	34	26	32	39	34	36	41	42	37	28	38	38	39	38	40	41	50	43	38	46	42	42	40	43	47	47	36	52	44	53	45	56	58	54	56	51	59	57	57	65	61	50	54	55	67	60	67	67	61	60	75	72	70	59	67	61	67	75	82	72	75	61	78	75	87	83	98	0	1	7	22	2	5	5	22	5	9	10	7	9	5	14	12	22	15	23	12	9	6	8	10	13	3	18	9	41	13	4	19	18	31	15	18	28	43	13	15	19	33	24	24	54	38	43	37	54	48	38	47	47	30	25	48	68	40	44	53	55	42	68	69	67	40	50	66	61	60	63	52	69	56	65	49	76	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
