step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
42000	-307.938402939017237	-306.105552316761475	-1.832850622255778	0.000091712313799	0.000015512358430	0.169141501146728	0.708369534544371	0	1	2	2	3	3	4	3	4	5	5	4	5	6	6	6	6	7	8	9	11	9	8	13	12	12	14	14	13	15	16	13	16	15	15	15	16	15	16	16	14	18	17	17	17	19	17	18	19	19	19	21	20	20	20	22	24	25	26	27	27	27	28	0	1	1	2	3	4	4	3	5	2	6	8	8	9	10	11	13	5	11	23	23	18	18	22	21	0	22	25	0	23	28	21	38	28	29	32	41	29	29	30	32	25	38	30	38	33	41	0	33	37	25	47	46	51	0	50	56	56	56	59	57	57	61	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	4	1	1	3	1	1	5	2	2	1	1	2	2	2	1	1	1	1	4	1	2	2	2	2	1	2	2	4	2	1	1	1	2	1	3	3	1	2	2	1
42500	-355.774305497561613	-354.114501775805365	-1.659803721756264	0.000106857890955	0.000023159728530	0.216733910082082	0.510840582613741	0	1	2	2	3	1	4	5	2	4	4	5	5	6	6	5	6	7	6	8	11	7	10	13	12	12	14	14	13	13	16	13	15	15	15	16	16	15	16	15	14	16	17	17	16	19	19	18	19	18	18	21	20	20	21	22	24	23	26	26	26	27	28	0	1	6	2	9	1	4	11	6	4	3	4	4	9	4	3	10	10	8	18	19	19	18	23	21	0	24	25	0	23	32	21	26	30	26	30	41	26	35	32	32	34	38	31	38	38	30	0	35	28	41	47	38	47	0	50	56	54	56	57	57	57	60	1	1	1	1	1	1	2	1	1	2	2	2	2	2	4	3	1	2	1	1	4	1	2	3	1	1	1	2	1	2	1	2	2	2	2	2	2	3	1	1	1	1	1	1	1	2	3	1	2	3	2	2	2	1	1	3	2	3	4	2	2	3	2
43000	-338.335509492942890	-336.423898205246360	-1.911611287696545	0.000097292255274	0.000014928617102	0.153440960533416	0.606183149866846	0	1	3	2	3	3	4	5	4	4	4	5	5	6	4	6	6	7	8	9	11	8	11	13	12	12	13	12	13	13	15	14	15	15	14	16	16	15	16	17	16	18	17	17	17	19	18	18	19	19	18	21	20	20	21	22	24	25	26	26	27	27	28	0	1	1	2	2	4	1	2	3	3	3	1	4	4	3	11	13	7	14	8	20	8	19	20	23	0	22	23	0	20	28	20	29	32	29	28	31	35	35	41	30	37	33	31	33	45	31	0	33	42	31	31	39	51	0	54	56	52	56	58	59	59	58	1	1	2	1	1	1	4	3	1	1	1	4	1	3	1	2	1	2	2	3	1	1	2	2	1	1	4	1	1	2	3	3	1	1	1	2	1	1	2	1	2	2	2	1	2	2	3	1	2	1	1	4	2	1	1	2	2	3	4	1	1	1	2
43500	-330.767495553850893	-329.158077808019925	-1.609417745830948	0.000084442762068	0.000019929364035	0.236010328733896	0.514762901933720	0	1	3	3	3	2	4	5	4	5	5	5	5	6	5	6	6	5	8	9	11	9	11	13	12	12	12	14	13	15	16	14	16	15	15	16	15	15	16	16	16	18	17	16	17	16	18	17	19	18	19	20	19	19	21	21	22	25	26	24	26	27	28	0	1	6	1	6	1	4	3	5	6	3	2	2	9	4	11	8	4	10	12	16	18	16	27	21	0	22	25	0	20	34	25	26	25	26	37	20	29	26	32	30	41	39	37	46	26	41	0	39	37	41	50	45	47	0	54	56	56	57	57	58	60	61	1	1	1	2	1	1	1	2	1	3	2	3	1	2	2	1	1	2	3	2	4	2	3	1	1	1	3	2	1	4	1	2	2	2	2	1	4	1	2	1	1	2	1	1	1	3	2	1	1	3	3	2	1	1	1	2	1	4	4	2	1	2	2
44000	-326.942366648978862	-325.008662187225184	-1.933704461753683	0.000113502774824	0.000016968080204	0.149494849183931	0.418476844001822	0	1	2	2	3	3	4	4	4	5	5	4	5	6	6	6	6	6	8	9	11	9	11	11	12	12	14	13	13	15	16	14	16	15	15	16	15	14	16	17	16	18	17	17	17	19	19	18	18	19	18	21	20	19	20	22	23	24	26	27	27	27	28	0	1	2	2	3	3	1	2	5	8	6	1	7	5	7	4	13	11	11	19	6	16	20	22	11	0	24	23	0	28	32	28	38	23	29	21	32	26	38	36	37	41	26	31	38	26	28	0	45	51	41	41	29	42	0	54	56	51	57	57	56	58	60	1	1	1	1	1	1	3	2	1	1	2	2	1	3	2	4	1	1	1	1	6	2	1	2	6	1	3	2	1	2	2	1	2	2	2	4	1	2	2	1	1	2	4	1	3	5	4	1	1	1	2	3	6	1	1	2	1	5	3	4	3	3	1
44500	-322.270574819443482	-320.668241540878455	-1.602333278565049	0.000100327752166	0.000023979820951	0.239014833215653	0.572012290082929	0	1	3	3	3	2	4	4	4	5	4	5	5	6	6	6	5	7	8	9	11	9	11	13	12	12	14	14	13	15	16	14	16	15	15	16	15	14	16	15	16	18	17	16	17	18	18	17	19	19	19	21	20	20	19	22	23	25	25	26	27	27	28	0	1	6	2	6	2	6	4	5	8	6	1	11	9	4	11	2	11	16	16	22	11	22	21	23	0	24	23	0	28	28	23	38	32	29	28	25	29	35	32	34	31	38	34	33	38	41	0	38	37	47	51	46	42	0	52	52	54	57	57	58	58	60	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	3	2	2	2	2	4	1	2	1	1	1	3	1	1	2	2	2	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	3	2	3	1	2	2
45000	-321.109695723848574	-319.317045874525661	-1.792649849322915	0.000093743488048	0.000016716768057	0.178324579175828	0.563457746578899	0	1	3	3	3	2	2	4	4	3	5	5	5	6	5	5	6	7	8	9	11	9	10	11	12	11	14	14	12	13	16	14	16	15	15	15	16	14	16	17	16	18	15	17	17	19	18	17	19	19	19	21	19	19	21	22	24	25	26	27	26	27	28	0	1	6	2	6	2	2	4	5	2	6	8	8	5	10	3	4	11	16	18	19	11	20	22	23	0	24	25	0	25	32	30	35	32	26	25	32	26	26	37	32	41	38	31	33	33	31	0	33	42	30	28	33	42	0	36	56	42	57	58	57	59	61	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	3	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	3	3	2	2	4	1	1	2	1	1	1	2	2	1	2	1	3	3	2	1	1	6	2	5	2	1	1	1	2
45500	-306.552137898036847	-304.719782897024174	-1.832355001012657	0.000088424904260	0.000014965863118	0.169249412746471	0.588140332406355	0	1	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	7	8	9	8	9	11	13	12	12	14	14	13	15	16	14	16	14	15	16	16	15	16	17	16	18	17	16	17	19	19	18	17	19	19	20	20	20	20	22	23	24	26	27	27	25	28	0	1	2	2	3	3	2	4	5	8	4	8	8	5	10	11	13	11	11	11	11	21	20	22	21	0	22	21	0	28	21	25	35	25	29	32	34	29	26	31	34	41	39	34	35	33	30	0	29	37	41	41	33	51	0	50	56	56	56	57	59	57	61	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	3	1	2	1	2	2	2	1	3	3	1	1	4	2	1	2	2	2	2	1	3	1	2	2	1	1	1	3	4	1	4	3	2	1	2	1	1	2	1	2	2	3	1	2	1
46000	-314.405204885651756	-312.704674492820516	-1.700530392831249	0.000107886367602	0.000021938860911	0.203351557739189	0.667298506433455	0	1	2	3	3	3	4	4	4	4	5	5	5	6	6	6	5	7	8	9	11	9	10	13	12	11	14	13	13	14	14	13	15	15	15	16	15	14	16	17	16	18	16	17	16	18	19	17	19	19	19	21	17	20	20	22	24	25	26	27	27	27	28	0	1	2	2	3	3	4	2	4	2	4	4	1	5	8	12	8	16	16	14	20	14	20	22	20	0	24	25	0	28	28	25	38	31	26	31	30	29	38	37	37	32	38	41	33	45	41	0	35	41	37	50	38	42	0	50	56	56	56	59	57	59	61	1	1	1	1	1	1	1	3	1	2	2	1	4	3	1	1	1	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	2	1	1	2	2	1	3	2	3	2	2	2	1	3	1	2	3	1	2	1	1
46500	-332.979700691759945	-331.546894288864564	-1.432806402895356	0.000094315176498	0.000033444423794	0.354602780123525	0.650573645677155	0	1	3	2	2	3	4	4	4	5	5	5	4	6	6	5	6	6	7	8	8	9	11	13	12	12	11	14	13	15	16	13	16	15	15	16	15	15	16	16	16	18	17	17	17	19	19	18	18	19	19	20	19	20	18	21	24	23	26	27	27	26	28	0	1	2	1	1	1	4	4	4	1	3	1	2	9	12	6	13	16	16	18	18	20	19	27	23	0	22	25	0	16	37	25	38	28	26	37	25	29	38	37	28	41	38	32	35	33	37	0	33	37	31	32	38	42	0	54	58	56	57	59	59	57	61	1	1	1	2	1	1	1	1	2	2	1	4	1	2	1	1	2	1	1	1	1	1	4	2	1	1	2	2	1	4	1	1	1	1	2	1	2	2	1	1	2	2	1	3	2	3	2	1	2	2	2	3	4	2	1	1	1	2	2	1	1	2	1
47000	-318.119642775440923	-316.388600534404077	-1.731042241036839	0.000104485795947	0.000020306786605	0.194349733578772	0.577165721969764	0	1	1	3	2	2	4	5	4	4	4	4	5	6	6	5	6	6	8	9	10	9	11	11	11	12	14	12	13	15	16	14	16	15	15	13	16	15	16	17	16	18	16	17	17	18	19	17	19	19	19	19	20	20	21	22	24	25	26	27	26	27	28	0	1	1	1	3	3	4	11	5	2	6	4	11	11	2	10	13	16	16	16	18	11	20	22	20	0	20	23	0	32	34	28	38	32	29	28	30	26	29	23	28	37	38	32	38	33	41	0	33	42	37	41	33	52	0	54	56	56	57	59	57	59	59	1	1	1	1	1	1	1	1	2	2	2	1	1	1	4	1	1	1	2	3	1	3	2	2	1	1	4	1	1	1	1	2	1	1	2	1	1	1	3	3	2	2	1	2	2	1	3	1	3	1	2	3	2	1	1	2	2	2	2	1	2	1	1
47500	-301.635761812856742	-299.891141190496626	-1.744620622360136	0.000091212853180	0.000017384036959	0.190587580075207	0.652023558940777	0	1	2	3	3	3	4	2	4	5	5	5	4	5	6	6	6	4	7	9	11	9	11	13	11	12	14	13	13	15	16	14	14	15	15	16	16	15	16	17	16	18	17	17	17	19	19	18	19	19	19	21	20	20	21	22	24	25	26	26	27	27	28	0	1	2	8	3	3	4	2	5	1	18	8	8	9	6	11	1	6	11	19	16	19	11	19	20	0	24	25	0	21	32	28	29	28	33	30	32	33	38	37	28	28	38	31	38	38	32	0	38	41	31	47	38	50	0	41	56	57	57	57	60	60	61	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	4	1	1	2	2	1	4	3	1	1	1	1	1	3	2	1	1	2	1	1	2	1	1	1	3	3	2	1	1	4	2	1	3	2	3	1	2	1	1	3	2	1	2	2	1	1	1
48000	-324.969311113194522	-323.517720195036247	-1.451590918158269	0.000080113888948	0.000026799630660	0.334519157815657	0.566520687096305	0	1	3	3	3	2	3	4	4	5	5	4	5	6	6	6	6	7	7	9	11	9	11	13	12	12	13	14	13	15	15	13	14	15	15	16	16	15	16	17	16	18	16	17	17	16	19	18	18	18	19	21	17	20	21	22	24	25	26	26	27	26	28	0	1	6	2	6	2	1	4	5	2	5	6	8	9	10	10	13	16	11	3	14	19	19	22	20	0	22	20	0	23	23	23	29	28	26	34	32	33	38	32	25	37	35	41	38	29	34	0	35	25	28	42	33	51	0	54	56	56	58	57	59	57	61	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	4	1	2	3	1	1	2	2	1	2	3	2	1	1	3	1	2	1	1	2	4	2	1	1	2	2	3	1	3	6	2	2	2	1	1	1	2	2	1	2	1	2	1
48500	-320.801398721339240	-319.326388767494564	-1.475009953844687	0.000074127562281	0.000023241864412	0.313538766104029	0.559862502546068	0	1	3	3	3	2	4	4	4	5	5	5	5	5	6	6	6	7	8	9	11	8	11	12	12	12	14	14	13	14	16	14	16	12	15	15	16	15	15	17	15	18	17	17	17	18	18	18	19	18	19	20	20	20	20	22	24	25	26	27	26	27	28	0	1	2	1	6	1	4	1	3	4	3	2	4	5	12	3	13	11	18	11	19	11	20	22	23	0	24	34	0	23	34	23	26	20	26	32	36	29	29	32	25	37	35	34	35	33	37	0	33	37	30	47	33	51	0	54	56	56	57	58	57	57	60	1	1	2	2	1	2	1	3	1	2	2	3	2	2	1	2	1	2	1	2	2	2	1	3	1	1	2	2	1	2	3	2	1	1	3	1	1	2	2	3	3	2	1	4	2	2	2	1	3	1	2	2	3	1	1	2	1	2	2	2	2	1	1
49000	-307.605105734968447	-305.853962981409211	-1.751142753559209	0.000111977424949	0.000021144663629	0.188829700620477	0.572794543066448	0	1	3	3	3	2	4	4	4	5	5	4	5	6	6	6	6	7	7	9	10	9	10	13	12	12	13	14	13	15	16	14	15	15	14	16	15	15	16	17	16	18	17	17	17	18	17	18	19	19	19	20	20	17	21	22	24	25	26	27	27	27	28	0	1	6	2	6	2	4	4	5	4	4	4	12	9	10	11	13	11	6	18	19	19	11	19	21	0	21	25	0	32	28	23	35	28	29	28	28	29	38	37	37	28	35	34	38	33	28	0	43	47	31	28	29	32	0	51	56	56	58	57	59	59	60	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	2	3	2	4	4	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	2	2	1	2	2	1	2	1	3	3	4	1	1	1	2	2	1	2	1	1	1
49500	-320.451184625609187	-318.706286382426413	-1.744898243182762	0.000104702111242	0.000019947020928	0.190512117584169	0.603446869419752	0	1	2	3	3	2	3	5	4	4	5	5	5	6	6	5	6	7	8	9	10	9	11	13	11	12	13	14	13	14	16	13	16	15	15	16	16	14	15	17	15	18	17	17	17	19	19	18	16	19	18	21	18	20	19	22	24	24	26	26	26	27	28	0	1	2	2	6	2	2	2	5	6	4	2	4	5	4	4	13	3	18	11	19	19	21	22	20	0	18	32	0	23	32	23	38	28	26	28	32	26	38	41	30	28	35	34	33	33	28	0	38	51	37	41	33	50	0	52	56	56	57	57	57	57	61	1	1	1	2	1	1	1	3	1	2	2	2	1	3	2	1	1	3	1	1	2	1	1	2	2	1	3	1	1	2	2	2	2	1	2	2	1	1	1	1	1	4	2	2	1	2	3	1	1	1	2	3	2	1	1	1	1	1	2	2	2	3	2
50000	-308.556352792399309	-307.050521801594186	-1.505830990805101	0.000077229944528	0.000022446713290	0.290647797656546	0.521475648087773	0	1	3	2	3	2	4	5	4	4	5	5	5	6	6	6	6	7	8	6	10	9	11	12	12	12	14	13	13	15	16	14	16	15	15	16	15	15	16	17	16	18	17	16	17	16	19	18	18	19	19	20	20	20	21	22	24	25	26	27	27	27	28	0	1	6	2	6	2	6	3	5	4	1	10	2	5	13	13	13	4	16	11	20	18	18	22	23	0	24	25	0	23	28	28	35	28	26	30	25	29	35	41	28	41	35	21	38	35	28	0	33	42	44	50	39	47	0	47	56	57	57	57	57	57	61	1	1	1	1	1	1	1	1	1	2	2	1	4	3	1	1	1	5	2	1	4	2	2	1	1	1	2	1	1	3	2	1	1	2	3	1	3	2	1	1	1	2	2	3	1	1	3	1	2	1	3	1	3	1	1	2	2	1	2	1	2	2	1
50500	-303.813643953959286	-302.284463979331235	-1.529179974628060	0.000077220872983	0.000021303068796	0.275871898010399	0.677474696645589	0	1	2	3	3	3	3	4	4	2	5	5	4	6	6	6	6	7	8	9	11	8	11	10	12	12	14	13	12	15	16	14	16	15	15	16	15	15	16	14	16	18	17	15	17	18	17	18	19	19	19	18	20	20	20	22	24	25	26	27	27	27	28	0	1	2	2	3	3	2	4	5	2	6	8	4	9	4	6	13	16	18	18	19	11	20	22	20	0	22	23	0	23	32	23	38	28	26	25	32	29	35	28	37	37	33	25	33	33	41	0	39	42	47	37	33	51	0	54	56	56	57	57	57	59	60	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	2	3	1	4	2	1	2	2	2	1	2	3	2	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	2	1	1
51000	-329.982161237411219	-328.472169131877934	-1.509992105533278	0.000082748988821	0.000023821255488	0.287873674683942	0.680151294509004	-1	0	2	0	3	3	4	3	4	2	5	4	5	6	6	4	6	7	8	9	10	9	11	12	12	12	13	14	13	15	16	14	16	15	15	16	16	15	16	17	16	18	17	16	17	17	18	18	19	18	19	21	20	19	21	22	24	22	25	26	26	27	28	0	1	4	1	3	3	4	4	5	4	16	8	8	9	10	6	13	6	18	11	14	11	22	20	23	0	24	25	0	25	32	23	26	32	26	34	32	26	35	31	28	37	38	25	29	29	37	0	46	41	42	42	46	42	0	51	56	52	57	57	57	60	61	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	3	1	3	1	4	1	1	1	1	1	1	1	2	2	1	3	1	3	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	3	2	1	1	1	2	1	1	2	2	1	1
51500	-317.023961365375669	-315.571995824557803	-1.451965540817867	0.000080628304168	0.000026942114073	0.334152061747864	0.654176489530335	-1	1	3	3	3	2	3	2	4	4	5	5	5	6	6	5	6	7	8	9	11	9	11	12	12	10	14	13	13	15	16	14	16	15	15	16	16	15	16	17	15	18	17	17	17	16	19	18	18	18	16	21	19	20	21	22	24	23	26	25	27	27	28	0	1	6	1	2	1	2	2	3	4	3	2	6	8	10	6	13	11	18	19	19	19	18	22	23	0	24	18	0	23	32	25	35	28	29	34	41	29	29	32	32	41	38	51	33	35	37	0	33	31	32	31	46	47	0	50	56	56	57	57	59	59	61	1	2	1	2	2	1	1	1	1	1	2	2	2	3	2	2	1	2	1	1	2	1	2	1	1	1	2	3	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	3	3	1	1	3	1	1	2	1	1	1	1
52000	-300.263541134597006	-298.540318498683803	-1.723222635913192	0.000079323691489	0.000015593604810	0.196581935573334	0.704176412751543	0	1	3	3	3	2	4	5	4	5	4	4	5	6	6	5	6	7	6	9	10	9	11	13	12	11	14	14	13	15	16	14	16	15	15	16	16	15	16	17	15	18	17	17	17	19	17	18	18	19	19	21	20	18	21	22	24	23	26	27	27	27	28	0	1	6	6	6	1	2	4	5	4	3	4	4	9	10	11	13	11	11	16	11	19	20	22	23	0	24	23	0	25	32	20	26	25	26	28	23	26	29	37	28	47	33	30	35	49	41	0	43	54	41	47	49	37	0	54	56	56	57	59	59	59	61	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	3	1	2	1	4	3	2	3	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	1	4	1	1	2	1	1	1	1
52500	-326.726853674912434	-325.034938926412053	-1.691914748500372	0.000074074768461	0.000015262604666	0.206043231502967	0.622906061491501	0	1	2	3	3	3	3	5	4	3	5	4	2	6	6	6	6	7	8	9	10	9	11	13	12	11	12	14	13	15	16	13	16	15	15	16	16	15	16	17	15	17	17	17	17	18	19	18	19	19	18	21	17	20	20	22	24	25	26	25	26	25	28	0	1	2	1	3	3	2	2	5	1	9	10	2	9	4	11	13	16	11	18	20	8	18	27	6	0	22	19	0	28	34	23	29	25	29	25	41	29	35	28	28	41	33	31	38	38	41	0	38	37	42	31	38	47	0	52	56	54	60	57	57	57	61	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	3	1	3	2	1	3	4	1	4	1	2	4	1	1	1	2	3	1	2	3	1	1	1	3	1	2	1	1	2	2	2	1	2	2	1	4	2	1	1	1	2	2	1	1	2	1	1
53000	-316.807782569822677	-315.356736830018860	-1.451045739803836	0.000081372646417	0.000027264349694	0.335055462667226	0.618095076471565	0	1	1	3	2	3	4	5	4	4	5	5	5	3	5	5	6	7	8	9	11	9	11	13	12	11	12	14	13	13	16	13	16	15	15	16	14	14	15	17	16	18	17	17	17	19	19	16	19	18	19	21	20	20	21	22	24	24	26	25	26	27	28	0	1	1	2	3	3	6	6	14	5	6	10	10	5	4	6	10	16	18	18	20	18	20	27	23	0	22	32	0	18	25	25	38	28	29	25	30	26	29	31	32	37	33	34	38	35	36	0	29	41	28	42	46	47	0	51	56	52	60	58	60	57	61	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	4	3	1	1	1	2	3	1	2	2	1	2	2	1	2	3	3	2	1	4	2	3	3	1	1	1	2	2	3	1	1	1	2	2
53500	-326.235124955383355	-324.425045027150816	-1.810079928232533	0.000089039852378	0.000015513667256	0.174232850144227	0.564338848299817	0	1	3	3	3	2	4	4	4	4	5	5	5	6	6	6	6	7	8	9	11	9	11	13	12	11	12	14	12	14	16	13	16	15	14	16	16	14	16	17	16	18	17	17	17	19	19	16	19	19	18	21	20	19	20	22	24	24	26	25	25	27	28	0	1	6	1	6	2	4	2	5	4	3	3	2	9	4	11	12	6	18	18	19	3	20	27	23	0	18	25	0	20	28	25	35	25	26	34	28	29	35	41	32	31	33	30	35	45	42	0	35	28	41	42	46	37	0	50	56	56	57	58	57	57	61	1	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	1	3	5	1	1	1	1	4	1	1	3	2	1	2	2	2	1	2	2	2	1	2	2	1	2	2	1	1	1	4	4	2	2	1	3	1	2	1	1	2	1	1	2	2
54000	-316.292366902905883	-314.752608559823557	-1.539758343082301	0.000079942341820	0.000021564446321	0.269749995186222	0.494687151630530	0	1	2	3	3	3	2	5	4	5	5	5	5	6	4	6	6	7	7	8	11	8	11	13	12	11	14	14	13	15	15	13	16	14	15	16	16	15	16	17	16	18	17	16	17	18	19	18	19	19	19	20	20	20	21	22	24	23	26	27	26	27	28	0	1	1	1	3	3	2	2	5	4	3	4	4	9	6	4	10	11	16	18	19	11	20	22	21	0	24	32	0	28	32	21	38	25	29	25	32	29	35	36	28	41	38	34	33	35	41	0	26	42	41	41	33	37	0	37	56	56	57	57	57	57	61	1	1	1	2	1	1	1	2	1	2	3	2	2	2	1	3	1	2	1	1	3	2	3	3	1	1	1	1	1	1	2	2	1	1	2	3	2	2	1	1	2	2	2	2	1	3	2	1	5	1	3	2	2	3	1	3	2	1	2	3	1	1	2
54500	-335.977549645753697	-334.135764952018462	-1.841784693735233	0.000097459487265	0.000016296937252	0.167217555823843	0.564868286937241	0	1	1	3	3	3	4	5	4	2	5	5	5	5	6	4	6	7	7	6	11	9	9	12	12	12	14	14	13	14	16	13	16	15	15	16	15	15	16	17	16	18	16	17	17	18	19	16	19	19	16	20	20	19	21	22	24	25	26	27	26	27	27	0	1	1	10	3	1	6	4	5	1	3	6	16	9	11	3	16	11	16	6	20	6	11	18	21	0	19	32	0	21	32	25	26	25	29	30	28	29	38	30	25	51	35	31	33	38	42	0	38	31	37	32	33	42	0	54	56	57	57	59	56	59	61	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	1	2	3	1	2	4	2	3	1	1	5	1	1	3	3	1	3	2	2	1	1	1	1	3	4	2	1	1	1	2	1	1	2	2	1	4	3	1	1	2	2	1	1	1	2	1	1
55000	-342.464543234624898	-340.893655020434210	-1.570888214190701	0.000101250204740	0.000025658987127	0.253421582635323	0.604585080824268	0	1	2	3	3	3	4	5	4	5	4	4	3	6	6	6	6	4	8	9	11	7	11	12	12	12	14	14	13	12	16	13	16	15	15	15	16	14	16	17	16	18	17	17	17	19	18	17	19	19	19	21	20	20	21	21	24	25	26	27	27	27	26	0	1	2	2	3	3	4	6	5	4	3	4	2	9	4	18	13	3	22	19	16	11	19	20	21	0	24	30	0	20	34	30	38	21	26	23	28	29	35	41	32	32	38	34	35	35	37	0	29	34	47	28	29	37	0	54	52	52	57	57	59	59	54	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	3	2	1	1	2	2	3	1	1	1	2	2	1	3	1	1	2	3	2	2	1	1	1	1	2	5	2	2	2	3	2	1	4	3	1	7	4	2	1	1	2	2	1	1	1	1	2
55500	-316.052092251704494	-314.319385051150732	-1.732707200553742	0.000096763311922	0.000018760544652	0.193880762028337	0.530491380248670	0	1	1	3	2	2	4	4	3	5	4	5	5	5	6	6	6	7	8	9	11	9	11	13	12	12	14	14	13	13	16	14	16	15	15	16	16	15	14	17	15	18	17	17	17	19	19	17	19	19	19	21	20	20	21	22	23	25	26	27	27	27	28	0	1	1	2	3	3	4	2	5	1	6	11	8	9	10	6	13	6	10	11	18	19	16	22	21	0	30	25	0	16	41	23	38	28	26	34	32	39	29	28	32	32	38	30	35	33	41	0	29	37	37	51	29	42	0	50	56	42	57	57	59	58	61	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	2	1	2	2	4	2	1	2	2	1	1	1	2	1	4	1	3	1	1	1	1	2	1	1	2	1	3	1	2	1	2	3	1	4	2	2	2	7	2	1	3	1	4	2	2	1	2	1
56000	-321.897051425952043	-320.388158936789353	-1.508892489162704	0.000104390268831	0.000030127071923	0.288600386416622	0.600717524216618	0	1	2	3	3	3	3	3	4	5	5	5	5	6	6	6	6	6	8	9	11	9	11	13	12	12	14	14	13	15	16	14	16	15	15	16	16	14	16	17	15	17	15	17	17	19	18	17	18	18	18	19	20	20	21	22	22	25	25	27	27	27	28	0	1	1	2	3	3	2	2	4	6	6	3	4	9	10	11	4	12	18	10	22	11	18	22	23	0	24	25	0	25	41	25	35	28	29	28	41	26	38	30	32	25	38	30	38	33	37	0	33	37	37	34	33	42	0	52	54	57	57	59	59	59	61	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	2	2	2	2	2	1	1	1	1	1	3	1	2	1	1	2	1	1	2	2	1	1	4	1	1	1	2	2	1	2	2	2	2	2	2	1	3	2	2	3	1	2	2	1
