step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
89500	-354.206433837770760	-363.257277218222100	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984352532741413	6	16	12	13	21	27	25	27	30	36	39	36	33	49	35	45	39	52	37	46	41	44	41	43	52	60	48	41	46	43	46	46	45	56	51	42	51	52	46	47	37	51	58	47	59	50	43	56	63	58	53	73	64	51	62	61	66	66	62	57	72	69	61	82	76	73	75	70	84	82	0	1	1	1	4	5	5	5	7	9	9	8	6	10	8	21	13	44	8	41	12	17	12	17	14	60	23	12	21	10	17	28	17	32	29	19	44	22	23	28	6	31	25	47	18	33	23	30	35	20	31	58	45	24	35	50	31	46	37	38	60	26	37	67	26	56	62	43	68	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-374.928774537137656	-383.979617917588996	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974085177179053	1	18	9	4	20	32	30	26	32	33	34	26	35	48	37	37	37	55	43	47	39	38	43	41	46	61	43	47	42	44	47	40	40	54	49	44	50	52	46	45	53	59	53	44	60	47	49	51	63	54	54	68	50	57	61	62	69	56	65	65	67	69	71	82	73	78	74	68	80	80	0	3	1	1	3	5	12	5	8	8	8	5	7	24	12	10	8	38	21	13	6	7	13	7	24	54	32	6	11	15	13	13	8	46	20	21	23	44	33	33	28	48	30	17	34	19	32	8	54	37	48	42	40	28	43	54	51	43	14	54	51	42	52	63	60	65	61	56	68	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-371.019357783837904	-380.070201164289244	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996900886893326	-1	21	6	11	20	25	29	29	26	37	39	39	35	47	32	40	29	51	42	48	40	35	34	45	48	64	32	41	42	45	44	51	48	55	47	46	44	56	50	51	45	48	57	50	55	52	54	58	67	49	61	62	58	54	61	57	68	63	65	63	65	73	56	84	66	79	78	75	86	72	0	4	1	3	4	5	6	2	5	13	17	9	17	21	2	15	6	25	15	12	15	9	2	21	29	47	5	17	13	22	10	33	28	40	37	10	11	50	29	16	19	31	34	30	25	25	30	42	61	22	50	48	50	41	56	44	48	48	60	36	32	53	39	67	58	62	57	55	67	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-370.925460285670567	-379.976303666121908	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991358434564016	2	19	15	10	21	35	28	26	29	29	34	33	33	45	38	46	28	46	28	44	42	42	42	42	49	55	47	45	41	35	41	48	43	52	50	48	48	51	42	48	54	57	52	48	52	58	46	54	70	58	57	66	59	56	58	64	69	57	64	62	70	75	62	84	74	81	79	70	87	74	0	3	4	1	3	5	5	5	4	2	10	8	2	2	13	24	2	24	3	29	30	17	13	11	20	37	22	24	9	9	30	17	30	22	14	31	24	47	30	39	38	32	32	13	40	36	30	20	48	45	28	46	36	18	39	34	63	43	42	48	46	49	45	62	58	62	65	46	68	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-354.010279934782830	-363.061123315234170	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991156992443135	-2	22	10	13	16	31	28	29	33	36	40	40	32	48	35	33	38	50	37	43	43	43	41	41	54	56	43	40	42	28	41	54	47	51	52	48	47	53	41	45	43	51	52	42	55	59	55	56	64	55	51	70	48	55	61	62	66	59	69	65	64	76	65	88	64	76	78	67	83	81	0	4	1	3	3	2	4	2	7	6	8	13	7	17	13	30	15	22	16	12	15	17	13	6	41	14	19	10	19	2	15	20	17	12	53	44	28	37	19	39	16	33	40	9	51	45	37	35	54	27	33	65	31	27	50	36	49	54	55	55	25	57	51	70	32	57	57	56	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-362.676236909462034	-371.727080289913374	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994874110188835	4	23	12	11	18	37	27	32	28	36	28	30	31	52	34	42	38	53	36	45	41	42	42	38	47	59	44	42	42	44	46	56	45	57	37	50	48	54	49	45	36	48	51	33	47	58	55	50	62	53	54	68	61	56	62	64	65	68	67	62	71	74	64	86	64	66	75	69	81	77	0	5	1	1	4	44	3	11	2	11	2	11	7	31	9	15	8	40	13	6	35	41	11	15	17	42	17	6	41	35	24	14	10	50	12	35	27	6	40	6	11	10	22	7	19	18	42	24	51	33	45	49	38	50	46	30	49	53	60	18	65	56	51	69	18	26	61	49	67	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-374.526983999169886	-383.577827379621226	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990786402216304	5	21	13	10	19	35	26	28	28	30	41	36	29	48	38	33	32	45	36	40	47	44	33	40	37	61	41	42	46	35	32	50	46	50	48	41	44	55	45	41	51	56	56	45	56	60	52	57	68	58	53	66	53	55	61	63	69	55	60	63	63	74	49	86	77	73	77	68	78	76	0	3	1	1	3	10	5	5	2	7	12	31	5	19	13	7	5	11	16	16	36	24	7	23	7	39	7	12	24	2	13	37	28	7	20	17	13	39	12	30	27	37	44	27	29	47	27	18	59	53	19	26	28	39	63	54	45	34	32	42	33	49	40	69	57	49	49	61	57	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-387.410318486371864	-396.461161866823204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982461336607351	3	19	13	12	19	37	25	29	22	35	34	37	24	45	32	44	31	35	41	48	34	44	39	38	52	57	43	41	48	41	30	43	48	53	45	51	43	54	47	47	41	53	56	43	57	57	49	54	69	47	58	66	48	54	52	61	64	61	58	57	71	71	60	89	78	79	76	71	82	73	0	1	1	1	3	15	5	4	3	17	13	11	4	30	2	24	9	2	10	32	7	27	21	11	15	20	10	8	19	6	7	18	24	19	6	33	41	40	37	19	23	14	39	12	54	40	19	20	56	24	34	63	44	40	47	47	43	60	40	22	49	59	54	65	57	59	70	59	52	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-370.967261364002127	-380.018104744453467	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964191143894249	4	13	13	10	17	31	30	26	27	33	43	34	27	47	36	40	39	47	42	45	39	42	42	34	50	60	47	44	45	43	41	56	44	56	48	42	49	55	40	47	51	54	52	48	50	57	50	59	61	57	50	72	58	54	54	59	51	65	54	63	69	69	56	83	76	78	80	54	76	69	0	1	4	1	4	9	8	5	5	8	15	6	5	33	13	6	6	31	8	33	7	12	10	8	33	25	20	17	39	15	12	57	21	51	23	8	39	30	7	28	19	14	11	31	30	54	15	34	54	41	20	70	18	22	45	41	11	46	20	53	60	46	39	65	70	62	69	25	52	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-363.134003583487925	-372.184846963939265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988280199547271	5	20	9	14	17	34	24	31	29	32	39	37	35	50	37	42	40	53	41	28	40	45	42	46	51	56	46	41	44	45	46	49	38	52	51	53	45	45	44	49	52	45	60	52	58	57	48	55	73	52	53	65	55	49	52	64	69	63	58	63	73	73	63	77	68	80	82	62	77	76	0	3	1	3	3	20	5	7	5	9	6	8	8	27	9	15	10	16	10	7	20	6	11	17	47	14	21	6	9	17	30	39	9	37	24	27	28	11	17	21	42	28	14	23	39	25	42	14	60	32	22	63	27	30	22	45	68	46	32	26	52	63	36	49	60	65	64	43	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-363.210030975195309	-372.260874355646649	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995613574625113	4	22	13	8	19	35	14	18	31	37	33	34	30	46	36	40	35	55	39	40	44	46	42	45	36	60	46	44	37	42	43	52	40	53	48	48	39	55	47	45	51	57	53	48	54	51	44	58	69	55	55	70	58	59	56	62	59	66	68	60	60	75	50	81	76	75	78	62	84	70	0	3	1	1	7	9	3	7	8	12	2	2	5	20	2	29	9	44	9	11	25	15	25	10	9	38	28	12	11	12	15	22	13	47	16	47	6	44	37	37	14	46	35	31	39	23	20	24	42	23	47	57	18	41	22	18	35	61	26	18	38	59	30	52	59	70	59	42	65	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95000	-357.568076964414161	-366.618920344865501	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997504838301829	2	21	13	9	12	33	24	18	29	30	38	36	25	49	32	38	37	46	37	47	49	41	36	41	49	62	47	43	38	44	46	50	43	57	51	48	41	46	48	44	54	57	58	51	51	52	51	59	66	54	52	71	56	51	61	56	66	59	64	63	71	75	68	85	73	75	81	65	83	80	0	5	1	1	4	10	8	5	7	13	9	6	5	29	9	13	2	30	9	24	12	12	15	17	19	56	28	12	7	16	28	33	16	20	40	30	12	22	30	23	20	44	35	19	16	25	38	31	53	21	30	63	38	18	35	21	26	27	44	56	53	63	26	65	58	57	65	58	65	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-358.254823838781476	-367.305667219232816	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991303270498646	5	21	11	9	15	34	23	29	30	37	39	34	24	50	38	44	39	47	40	42	45	45	39	26	48	62	49	44	42	41	44	57	45	51	45	47	50	54	48	49	52	58	55	48	49	49	50	58	70	57	56	67	59	53	64	58	63	58	67	55	69	70	55	81	78	78	74	75	86	78	0	4	1	1	1	24	5	7	7	12	7	24	3	29	8	11	12	16	9	8	17	19	6	2	23	51	19	15	10	12	17	46	20	20	6	21	31	39	29	35	29	27	25	22	11	33	21	36	55	41	40	42	56	39	36	44	48	47	48	18	53	26	40	68	68	56	49	52	68	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-365.071784343603099	-374.122627724054439	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978676012357920	3	19	8	14	22	37	29	30	32	26	39	36	32	49	38	45	38	52	25	37	48	44	42	45	52	59	43	31	44	41	48	50	26	51	45	49	42	56	35	48	49	52	53	52	50	56	49	57	65	52	54	63	55	49	60	58	64	64	59	64	73	74	64	87	66	76	83	68	88	78	0	4	1	1	2	9	19	3	5	2	8	8	33	20	28	17	10	36	5	8	23	20	12	30	35	34	20	5	9	12	29	29	5	20	39	27	12	45	28	24	22	20	24	29	27	23	29	42	53	37	24	56	21	30	14	25	53	26	42	59	55	49	48	70	53	57	62	60	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-379.928176630564167	-388.979020011015507	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968002425677637	-3	22	8	8	18	35	15	25	25	31	37	38	29	49	35	36	38	52	43	47	45	38	41	40	54	60	47	47	41	45	29	56	41	56	47	52	50	51	43	43	46	54	54	46	49	59	52	51	60	56	57	62	48	55	56	58	65	60	63	63	66	68	69	80	69	65	78	68	86	69	0	4	1	1	3	7	3	4	5	13	31	10	8	28	9	10	13	24	11	33	24	10	31	10	44	55	23	12	9	11	2	30	15	43	24	30	21	33	31	16	6	41	47	19	11	42	35	12	27	48	38	32	23	41	47	35	46	28	56	55	34	26	61	61	66	46	52	26	62	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-375.781223781111578	-384.832067161562918	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996234775299643	2	20	9	10	16	24	27	26	30	32	33	34	35	41	28	37	29	42	41	47	46	44	44	43	40	54	41	41	42	38	44	47	36	50	47	53	46	56	45	46	53	54	49	46	50	58	49	54	68	58	58	71	59	55	51	43	64	62	64	65	64	72	62	82	73	75	78	71	86	76	0	4	1	1	3	5	2	2	8	2	6	7	9	33	6	15	8	33	11	30	28	12	17	14	12	28	17	33	10	12	15	28	9	21	39	28	8	34	30	30	43	55	14	7	39	55	24	37	63	41	35	54	55	44	28	7	38	46	53	58	44	58	44	70	52	61	68	49	66	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97500	-364.164566559596039	-373.215409940047380	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994364169417810	1	23	11	14	20	39	27	28	31	37	40	34	29	50	36	40	34	51	42	48	40	34	44	41	45	59	46	38	39	43	47	51	45	51	47	52	47	56	36	49	43	56	54	52	52	60	51	48	72	53	57	69	59	45	58	60	61	63	61	64	67	62	64	81	77	75	69	72	82	73	0	4	1	3	4	8	3	2	5	13	12	7	7	25	13	22	5	54	9	29	8	2	39	10	15	44	16	22	9	39	24	11	7	11	30	6	33	27	17	21	16	23	47	35	31	18	24	23	62	35	32	46	31	21	47	50	32	47	50	26	58	36	55	65	61	68	58	26	66	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-364.369743992042572	-373.420587372493912	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982055410373320	4	18	12	13	21	38	22	28	30	32	38	40	28	38	36	39	40	50	36	43	40	42	40	35	46	62	41	43	45	44	40	54	45	54	46	52	50	46	35	51	42	52	58	47	59	55	51	49	71	57	58	68	60	47	62	58	62	63	61	64	70	74	57	71	67	78	73	75	81	81	0	3	1	1	3	9	3	5	7	3	24	39	2	8	8	39	8	20	8	15	19	16	15	10	12	34	39	6	23	21	39	25	16	27	27	12	6	27	9	38	10	35	32	16	34	44	44	35	65	44	44	60	42	31	63	37	56	42	51	26	58	65	30	43	50	67	60	49	46	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-373.360174676506404	-382.411018056957744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991650278417203	-1	20	11	13	7	34	31	28	26	35	36	39	34	47	21	41	32	50	40	44	45	43	39	42	47	59	45	41	45	42	45	53	43	53	51	47	42	54	48	52	53	48	59	51	58	56	52	50	62	55	60	67	63	49	60	59	67	65	57	63	69	75	69	75	68	78	74	67	85	74	0	3	5	5	1	2	8	2	15	2	8	7	9	30	3	17	3	28	6	16	13	28	10	17	19	40	24	23	30	13	24	20	6	29	14	37	12	19	23	37	36	33	34	39	48	31	16	6	38	25	32	60	39	27	6	34	50	55	40	51	36	68	58	57	43	61	68	55	70	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-372.817375609929627	-381.868218990380967	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973529512034780	5	22	11	11	16	36	24	28	21	29	30	38	30	46	38	42	35	41	36	42	38	43	42	40	52	57	41	41	39	41	46	53	43	54	43	45	48	52	50	48	53	51	51	47	55	54	48	58	66	54	55	71	42	58	57	45	58	65	62	57	66	72	63	89	71	72	74	68	81	79	0	5	1	1	3	9	4	2	4	5	8	17	7	13	8	17	9	12	7	19	11	30	15	17	40	14	15	13	17	15	29	53	21	28	6	29	11	31	22	24	14	35	24	16	43	35	14	38	34	33	44	61	19	37	37	12	38	48	47	39	55	61	36	69	58	49	52	55	65	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99500	-369.819488501167598	-378.870331881618938	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994590696128632	-2	20	7	13	19	34	25	31	30	26	35	41	30	45	38	43	36	50	29	50	48	42	42	42	50	57	42	35	43	40	46	53	42	50	42	51	44	47	49	47	41	55	60	43	58	53	48	51	69	58	52	67	62	49	64	60	59	55	64	54	67	74	69	83	66	78	76	72	83	72	0	4	1	1	3	8	2	5	10	5	13	17	5	6	10	27	10	15	2	14	29	8	11	19	29	23	17	8	13	9	24	16	6	44	11	22	23	17	29	35	11	34	26	11	51	21	22	29	45	36	41	42	38	44	42	48	48	34	56	36	57	49	57	70	51	70	52	57	66	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100000	-361.426230043011174	-370.477073423462514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993661151417340	5	19	9	11	18	37	25	27	30	29	38	38	29	51	37	40	26	51	38	45	43	42	35	43	56	55	47	45	45	45	46	52	36	52	45	48	47	52	48	47	42	55	59	51	53	51	52	44	69	60	54	67	63	54	56	52	65	64	58	58	66	68	69	85	76	78	78	70	85	80	0	3	1	1	4	9	5	5	8	7	10	13	8	29	17	33	5	39	8	6	6	12	10	33	34	31	19	23	24	16	41	37	8	20	6	29	19	30	11	7	23	19	54	48	37	28	19	6	58	45	35	57	55	35	48	35	34	25	34	38	55	60	58	66	52	18	63	43	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
