step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
24000	-800.130353083815635	-798.753360576205182	-1.376992507610414	0.000073876050076	0.000033621431220	0.455105967158614	0.612142799303419	3	2	4	8	8	18	14	19	24	21	26	26	25	22	31	32	30	33	25	28	37	29	33	36	35	40	37	31	43	41	38	38	36	39	40	39	40	41	36	46	43	47	45	40	57	34	53	43	48	47	52	47	46	50	49	54	58	61	52	57	50	51	60	59	58	61	59	65	65	73	63	55	71	78	65	70	66	67	64	71	68	72	75	69	73	73	62	73	69	77	73	81	81	0	0	2	3	2	2	5	2	2	3	7	0	6	4	13	8	9	13	8	7	17	7	6	23	18	18	23	13	19	22	25	19	14	15	39	24	27	25	6	26	25	14	35	27	9	28	54	18	32	32	37	14	16	53	33	32	51	65	32	51	50	42	31	61	50	62	51	58	79	79	58	26	65	85	55	72	64	75	62	72	65	89	78	59	81	58	52	68	58	87	78	88	86	1	1	1	1	1	3	2	2	2	3	2	1	1	2	1	2	2	1	1	3	1	3	3	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	4	1	1	2	3	2	1	5	2	1	3	2	1	1	2	1	1	1	4	3	2	2	2	1	1	2	1	3	2	1	2	2	1	1	3	5	1	1	1	3	1	2	3	2	1	3	1	1	2
24500	-761.636089037041529	-760.220221102233609	-1.415867934807870	0.000081312411774	0.000030602615483	0.376358477325583	0.606625305991044	0	4	12	10	7	23	15	17	22	18	30	25	25	23	34	33	31	31	29	27	31	32	34	32	27	41	35	30	38	40	34	38	37	36	33	36	38	40	40	45	35	39	43	45	54	45	51	48	39	52	53	49	43	49	52	54	55	61	49	58	53	59	64	63	56	56	59	63	64	73	64	62	69	78	65	72	65	68	63	71	69	72	77	66	74	69	75	74	68	81	75	80	82	0	0	2	2	2	10	5	4	8	2	7	0	14	10	28	25	9	25	9	2	9	7	13	9	10	41	25	13	19	22	25	6	20	3	20	24	27	18	24	13	18	19	49	23	29	27	48	28	35	40	44	36	25	15	42	13	44	65	14	51	35	66	56	61	52	55	57	45	55	55	58	26	58	73	55	72	68	75	62	56	68	77	75	55	81	58	82	89	58	88	69	86	87	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	4	2	3	2	2	2	1	1	1	2	1	1	3	2	3	1	1	1	1	2	3	1	2	1	3	3	2	1	4	2	1	1	2	1	2	2	4	2	1	2	1	3	1	2	2	2	1	1	2	2	3	1	3	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	3	3	1
25000	-850.172081840555734	-848.643490485679536	-1.528591354876149	0.000114996450090	0.000031764576759	0.276222237593244	0.542648978819771	-3	7	8	12	10	15	18	19	22	19	32	20	25	23	31	34	32	29	26	32	37	24	24	35	33	42	37	31	42	42	35	40	34	34	39	39	41	40	39	38	43	44	46	44	61	45	49	47	46	46	52	53	49	50	47	57	54	61	52	55	55	57	55	62	48	58	60	65	65	74	62	56	70	75	61	74	69	66	69	72	64	64	75	66	69	74	76	72	66	82	73	78	85	0	0	2	3	3	3	6	3	4	5	7	0	6	3	23	19	19	23	3	18	13	7	8	14	18	25	20	14	28	22	14	17	19	20	13	24	27	25	17	20	18	23	29	37	49	37	15	15	14	10	27	10	42	14	19	37	34	36	29	51	65	48	34	54	24	50	56	32	66	66	56	54	45	77	62	52	45	75	69	50	65	61	78	56	45	61	64	82	49	58	78	88	88	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	2	1	3	1	1	3	1	2	1	2	2	2	2	1	1	1	3	1	1	2	2	1	2	4	1	1	4	1	3	3	4	4	2	7	1	4	3	4	3	5	2	1	2	2	3	4	2	2	1	4	1	4	1	1	2	1	1	4	2	1	1	5	2	2	2	2	2	3	2	1	3	3	2	1	1
25500	-833.145630868387343	-831.747119535070283	-1.398511333317029	0.000110173454762	0.000044541093262	0.404281533683327	0.685033179826609	-2	4	12	7	12	22	17	17	27	15	32	16	26	24	31	31	30	32	29	29	36	30	32	36	35	41	30	35	39	42	35	34	35	33	38	41	41	38	40	44	40	39	46	46	61	43	50	49	44	51	52	47	49	48	48	59	58	60	53	58	52	57	56	59	58	58	60	63	61	67	63	64	69	78	60	67	65	60	64	73	68	70	77	65	70	69	78	74	72	83	76	82	83	0	0	4	2	4	8	5	10	8	4	14	0	14	3	6	13	9	3	14	10	8	7	4	20	14	31	13	18	8	22	13	17	14	13	9	24	28	25	17	9	33	18	35	31	65	25	54	41	25	9	25	25	23	29	29	40	51	65	9	37	52	52	26	52	59	54	51	58	62	79	66	53	68	77	55	29	64	55	66	76	71	77	84	32	81	71	88	82	68	77	75	87	87	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	3	1	2	2	2	2	1	3	1	1	1	3	1	2	1	2	2	2	1	1	1	1	3	1	1	2	1	1	2	1	1	3	3	3	2	3	2	2	2	1	1	3	2	1	2	2	2	1	1	2	1	1	1	1	3	2	1	2	3	1	3	1	1	1	1	3	5	1	1	1	1	2	4	2	1	1
26000	-851.266374948244788	-849.838852015616339	-1.427522932628436	0.000098537019308	0.000035566851680	0.360949132928236	0.536783927336717	5	3	10	8	12	17	17	21	25	16	30	22	21	16	23	32	28	26	26	34	36	27	33	34	35	39	35	32	41	36	37	31	34	37	37	39	36	37	41	36	42	46	43	43	57	45	52	45	47	48	53	53	51	40	47	58	55	56	46	57	54	56	61	62	60	53	50	62	59	65	65	64	68	83	64	67	65	69	66	72	67	68	77	64	70	72	77	76	71	83	73	80	85	0	0	2	2	2	2	5	5	2	3	7	0	4	2	14	9	3	8	8	9	18	14	10	8	18	6	32	14	6	11	27	4	19	15	18	28	9	23	35	20	25	32	35	29	23	25	32	18	43	40	34	43	48	6	29	48	27	34	9	50	42	24	29	35	58	55	27	52	55	66	52	29	68	65	55	56	45	75	66	53	29	68	78	66	73	65	82	82	62	89	75	88	87	1	1	2	1	1	2	1	2	2	2	2	1	2	2	1	1	3	1	1	2	1	2	4	2	2	4	2	3	5	2	1	4	2	4	1	1	1	1	1	1	1	2	1	1	3	2	4	2	1	2	3	2	1	3	1	2	2	3	4	2	2	3	2	4	1	2	2	2	2	2	1	3	1	4	3	2	1	1	2	4	4	1	1	2	1	2	2	2	3	2	1	1	2
26500	-819.321447651098651	-817.946878737688166	-1.374568913410483	0.000090182204071	0.000041768495904	0.463156742881642	0.488985176508520	3	2	9	7	6	24	18	15	27	18	26	26	25	22	33	35	23	31	29	31	36	30	31	35	33	39	37	29	44	39	36	40	34	36	39	41	37	38	37	44	44	40	48	45	56	40	53	48	43	51	56	50	53	50	50	53	57	63	48	50	52	58	57	64	58	59	58	61	65	66	67	64	72	75	67	74	67	70	67	66	62	65	77	69	67	68	77	76	74	79	75	80	75	0	0	2	2	2	3	5	3	8	2	7	0	3	2	28	10	10	28	6	10	8	11	28	3	18	18	6	6	24	11	25	17	19	9	6	14	14	20	2	28	25	19	35	27	35	9	48	31	35	40	52	21	18	20	59	26	39	36	32	39	36	59	41	36	24	55	60	52	55	42	68	18	68	86	66	26	65	75	55	32	61	65	78	66	68	68	68	73	71	82	78	93	77	1	1	1	1	1	2	2	1	3	4	2	1	3	3	1	2	1	1	1	3	2	1	1	4	1	1	1	1	2	3	1	4	1	1	2	2	2	1	7	2	2	1	1	1	2	2	1	2	1	1	2	3	2	3	1	3	3	5	2	3	3	2	1	4	4	2	2	2	3	3	1	4	2	1	2	4	2	1	3	3	1	2	2	2	1	1	1	1	2	3	1	1	2
27000	-828.779805429130420	-827.348655772537768	-1.431149656592627	0.000120682502551	0.000043029943962	0.356554952478323	0.533433953099306	5	0	4	7	11	24	16	20	24	18	30	22	20	21	31	33	29	30	30	33	36	31	32	35	32	43	38	37	41	41	36	34	36	32	37	30	42	44	38	42	40	43	40	42	51	43	54	47	39	48	48	48	52	48	52	57	58	58	49	57	49	59	64	65	50	60	53	63	62	61	63	59	69	72	65	74	68	69	68	73	66	67	75	68	70	77	77	75	75	83	74	82	82	0	0	2	2	3	5	5	4	7	4	7	0	10	3	13	14	9	14	9	9	23	7	13	3	8	25	20	10	19	11	15	6	9	14	22	14	27	32	34	23	18	32	36	15	52	27	54	18	35	20	28	35	26	24	59	50	40	52	42	44	15	19	6	58	39	55	28	58	55	43	21	53	68	64	66	48	71	75	63	63	68	58	78	66	71	68	77	82	77	88	78	77	88	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	3	1	2	1	2	1	3	2	4	2	2	1	4	2	2	1	2	2	3	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	4	3	7	2	2	2	1	1	1	6	4	1	2	2	1	5	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1
27500	-848.872619501201029	-847.331135848376221	-1.541483652824855	0.000099349039112	0.000026703191482	0.268781577767991	0.497038388933923	-4	7	9	12	13	20	18	18	26	21	33	23	25	25	28	33	30	29	27	32	31	29	29	36	31	39	39	36	42	39	34	32	32	37	30	41	41	41	39	43	42	45	43	43	55	43	49	49	43	46	51	48	53	51	54	62	53	59	53	57	49	58	55	63	57	61	59	60	58	74	62	51	70	81	62	62	67	69	63	71	70	65	77	66	68	74	76	76	69	78	73	80	82	0	0	2	2	2	3	5	4	4	3	7	0	4	2	13	15	10	13	8	14	14	7	8	13	4	18	25	23	6	22	18	13	4	20	9	21	6	13	35	23	6	28	39	28	49	27	29	20	39	16	25	8	31	47	24	53	37	61	29	44	10	55	26	68	41	29	57	45	29	14	41	18	61	73	69	48	64	75	69	26	71	64	78	62	58	37	82	71	21	86	78	71	89	1	1	1	1	1	2	1	1	2	3	2	1	3	3	1	2	1	1	1	1	1	2	2	2	6	2	1	2	4	2	1	1	4	1	1	1	3	2	1	3	3	2	1	2	2	1	1	2	1	2	3	6	3	1	2	2	2	1	2	1	5	1	2	1	2	3	2	1	2	6	3	4	3	2	1	2	1	2	1	4	2	1	1	2	3	5	2	3	6	1	1	2	3
28000	-839.497344581778407	-838.123172119027231	-1.374172462751180	0.000082848557336	0.000038487605961	0.464553725478307	0.587028711622291	7	4	9	8	10	23	15	12	22	17	25	22	27	21	30	36	26	32	28	29	35	28	32	37	32	39	39	36	42	39	35	41	30	39	36	39	39	43	38	44	40	42	47	45	57	47	52	41	45	52	52	48	54	48	42	59	57	59	54	47	53	49	57	65	57	56	52	58	62	69	56	61	69	81	64	70	70	69	64	71	69	58	77	67	71	68	64	77	65	79	67	80	72	0	0	2	2	2	2	5	2	4	4	7	0	9	2	19	15	2	14	10	9	9	7	15	31	3	20	13	9	3	22	9	34	6	13	19	35	13	18	35	34	18	19	35	34	48	44	54	31	35	40	60	24	41	40	31	54	27	52	62	25	24	55	41	24	52	62	60	14	59	62	52	25	89	82	69	56	71	91	59	56	68	14	78	59	52	89	65	77	58	87	75	93	87	1	1	2	1	2	2	1	1	2	1	2	1	1	2	1	1	3	2	2	1	2	2	1	1	5	1	2	3	4	2	3	1	1	3	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	3	1	2	2	2	2	1	3	3	1	2	6	3	2	1	6	2	4	1	3	1	4	1	1	2	1	2	2	2	4	2	3	4	1	1	1	1	3	1	2	1
28500	-883.876327414152342	-882.279013679916034	-1.597313734236281	0.000132519327068	0.000031962853773	0.241193903408887	0.483597276501555	-1	3	9	6	10	23	15	15	22	13	30	24	26	21	25	31	26	30	26	30	28	27	31	34	37	40	30	36	38	41	34	39	31	27	36	35	36	39	34	49	46	45	46	44	57	42	51	46	42	47	53	51	50	47	48	59	52	55	40	54	50	55	63	60	59	56	58	65	65	59	60	61	68	79	66	68	65	71	67	68	67	68	74	70	71	77	72	76	76	69	59	76	81	0	0	4	2	4	8	5	3	3	3	22	0	14	8	8	21	8	13	14	13	5	7	4	6	18	6	8	13	19	11	18	6	6	6	21	17	13	27	3	29	31	59	49	28	43	34	28	25	35	35	40	24	15	41	59	40	15	19	29	44	14	61	31	23	26	55	61	71	65	59	24	18	32	64	69	48	65	69	66	57	45	77	70	66	68	52	82	82	68	61	62	90	88	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	3	3	4	1	2	3	4	2	2	1	1	4	2	1	2	2	1	2	5	2	2	1	1	1	2	4	2	2	1	1	1	2	4	1	2	1	5	5	1	2	6	1	5	3	3	2	2	1	1	2	3	7	3	4	1	2	1	1	2	4	2	1	2	1	1	6	1	2	2	3	2	1	1
29000	-827.643577815625349	-826.216374684155767	-1.427203131469598	0.000109843004061	0.000039691210103	0.361344907146510	0.606050472168870	-2	5	8	12	10	16	18	17	24	15	32	23	22	26	31	35	29	34	29	29	28	31	33	36	29	40	37	36	44	43	38	30	40	35	30	39	42	43	36	49	41	34	45	43	57	41	52	44	49	42	47	45	52	50	47	58	53	65	47	58	55	54	64	61	58	60	59	57	65	73	64	64	71	81	65	65	71	72	67	72	69	66	77	72	74	77	72	73	70	77	68	74	83	0	0	2	3	2	4	5	3	13	4	9	0	8	3	13	13	10	25	4	13	3	19	21	35	13	25	23	15	39	22	18	6	42	20	14	24	27	26	35	50	18	19	26	26	43	27	52	25	43	23	44	35	50	52	19	54	51	61	19	51	35	42	53	17	61	55	51	32	64	29	56	48	89	71	59	38	71	91	66	48	58	65	78	55	87	89	61	58	58	82	75	52	92	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	3	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	3	2	1	3	2	2	2	3	2	3	5	2	5	1	2	3	4	1	4	2	3	1	4	4	4	1	1	1	3	1	2	2	3	1	2	4	1	1	1	1	5	2
29500	-798.838664809045667	-797.316926268961652	-1.521738540084031	0.000118047768411	0.000033098315988	0.280380700399503	0.604668035445816	3	1	4	8	8	15	13	23	25	19	25	22	26	23	29	33	29	31	29	31	38	30	34	31	36	34	37	38	38	42	36	30	30	36	27	37	40	40	35	49	40	46	45	42	59	44	55	43	45	52	50	50	49	37	50	54	55	59	53	58	53	54	61	66	59	61	57	64	60	71	63	63	67	82	63	67	70	65	69	68	62	66	76	68	67	74	75	69	63	86	77	77	80	0	0	2	3	2	4	5	6	10	4	7	0	6	4	13	14	14	9	9	6	32	11	15	14	26	18	23	13	20	22	32	10	35	13	4	24	32	25	24	34	18	29	39	27	61	44	54	25	21	28	27	24	48	13	42	40	51	43	29	57	52	32	48	89	50	55	44	39	62	47	58	50	66	71	62	53	64	75	66	53	58	45	78	66	81	89	88	68	45	87	70	87	87	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	3	2	3	2	2	2	1	2	1	1	2	2	3	1	1	3	3	1	2	2	2	3	1	3	1	2	1	5	2	3	1	1	1	2	1	1	3	2	1	2	1	1	1	3	1	1	1
30000	-787.983433522502992	-786.591148217990281	-1.392285304512732	0.000085276392829	0.000035512445346	0.416439347019013	0.600729966053367	5	4	9	11	8	20	19	17	27	15	31	24	23	18	28	36	28	34	27	34	37	28	33	40	30	41	33	39	42	42	34	30	35	36	39	37	38	43	38	46	41	43	43	43	55	45	41	46	41	52	52	48	52	52	47	50	53	63	56	56	55	59	51	55	58	56	58	56	65	70	64	62	72	75	63	72	66	68	67	67	67	71	71	70	73	76	67	75	72	77	71	73	79	0	0	2	2	2	3	4	3	13	2	7	0	8	3	13	32	4	25	2	13	15	7	19	21	19	18	13	9	33	22	15	14	19	20	21	14	27	25	4	39	25	4	19	37	20	37	28	18	35	40	37	24	25	47	29	48	44	64	55	51	24	55	47	52	64	55	60	36	66	79	68	53	64	73	42	48	64	75	66	26	68	77	69	69	81	73	68	82	87	92	75	77	88	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	4	1	3	4	2	2	5	1	1	2	1	1	2	1	1	2	1	4	2	2	1	1	1	2	1	2	2	2	1	1	2	1	3	2	1	1	2	2	1	3	4	1	2	2	5	1	1	1	1	1	1	1	1	1	1	2	1	1
30500	-866.419665363882018	-865.012535796381826	-1.407129567500180	0.000115552456902	0.000045008746486	0.389509212461726	0.504395415079655	3	3	13	12	13	24	18	22	27	18	27	26	24	24	29	31	30	32	21	31	36	30	30	37	33	42	33	38	42	42	38	36	38	34	32	38	37	43	43	49	45	46	42	43	55	44	47	49	47	51	50	52	48	52	51	59	52	55	48	60	52	52	60	66	57	58	60	59	61	75	66	62	66	75	59	72	66	71	65	69	67	72	70	72	73	75	74	68	65	83	66	75	81	0	0	4	2	2	8	5	10	14	4	7	0	10	8	13	5	6	14	4	15	15	7	13	6	15	18	13	14	14	22	25	14	19	20	8	9	27	28	4	44	25	32	24	27	52	37	21	25	29	34	27	32	18	53	33	14	28	36	42	8	21	33	14	52	24	59	51	51	55	69	52	41	45	71	59	48	45	66	66	18	68	32	62	69	65	82	89	68	45	88	66	73	86	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	3	3	2	1	2	4	1	2	1	1	1	5	1	1	1	1	3	1	1	1	4	1	1	3	2	2	1	3	5	3	2	1	5	3	2	5	1	3	2	2	2	2	1	2	2	2	1	2	3	2	2	1	7	1	4	3	3	2	1	1	3	2	2	1	1	2
31000	-874.877255909856331	-873.489941040490294	-1.387314869366066	0.000082989947000	0.000035464824874	0.427338806154299	0.503809695654684	3	-2	8	9	10	23	17	16	25	20	29	26	21	21	27	28	28	26	29	30	31	30	25	38	33	38	35	31	44	41	38	41	34	39	35	35	38	44	42	45	43	40	43	45	51	47	53	43	46	51	54	50	52	47	53	57	50	60	51	46	49	50	63	62	60	54	57	61	68	62	63	59	69	76	66	73	69	70	67	65	67	65	74	69	72	75	73	73	74	80	76	77	86	0	0	2	2	3	4	3	4	2	4	7	0	4	5	14	13	4	8	14	14	6	7	10	6	13	13	16	15	37	22	9	26	9	20	21	21	13	18	35	42	26	19	21	6	36	37	54	18	31	40	57	24	37	41	42	40	44	21	29	9	48	32	31	21	45	62	44	31	75	62	45	48	24	73	59	72	58	55	17	41	52	58	84	62	64	82	71	82	65	89	78	81	77	1	1	2	1	1	2	2	1	3	2	2	1	3	1	1	2	3	2	2	1	1	2	1	2	1	2	1	2	1	2	3	1	2	3	1	1	3	3	1	1	1	3	2	2	2	2	1	3	1	2	1	2	2	1	3	2	1	5	2	2	1	2	4	3	2	1	3	5	1	2	3	3	4	2	2	2	2	3	6	3	2	2	1	5	1	3	2	2	2	2	1	2	2
31500	-853.674387444232934	-852.205247882296703	-1.469139561936285	0.000125041186218	0.000039819999100	0.318455065122431	0.518616607291994	2	6	9	12	12	20	16	21	23	19	31	24	18	16	32	34	29	30	31	32	33	27	28	39	32	34	40	28	43	41	36	36	38	38	37	40	35	38	36	46	42	41	39	37	59	43	51	51	45	49	55	48	51	47	48	59	56	61	46	59	52	57	61	57	59	58	61	62	64	70	64	63	68	78	60	69	65	68	67	68	67	67	76	69	73	77	75	75	70	82	70	79	75	0	0	2	3	3	4	5	14	3	13	5	0	4	2	28	23	3	6	28	8	28	7	13	20	13	18	37	13	19	22	15	9	23	20	21	23	15	18	19	29	26	32	35	20	61	44	8	15	9	49	47	15	55	23	3	61	10	65	32	51	52	59	31	35	61	32	51	24	59	54	52	28	58	73	42	57	65	75	63	48	65	71	84	62	54	61	82	82	32	93	75	87	66	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	3	1	1	2	1	2	2	2	2	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	4	2	1	1	2	1	3	5	2	6	1	3	1	1	2	5	2	2	6	1	5	4	2	3	5	2	2	3	2	1	2	1	2	1	1	1	3	3	4	2	2	5	1	2	1	2
32000	-877.106326635233017	-875.699334831056717	-1.406991804176257	0.000127995489447	0.000049883665159	0.389729867622488	0.483555546549425	-6	5	11	11	8	16	12	21	28	15	25	24	26	24	30	35	26	29	29	29	28	32	34	35	32	40	26	34	45	40	37	35	37	30	33	41	37	40	38	45	45	47	45	40	57	45	49	48	45	47	51	54	51	44	46	60	56	64	51	59	51	50	63	55	58	56	56	61	63	71	66	61	73	77	65	75	64	69	68	69	70	66	75	71	63	67	76	76	74	83	70	81	81	0	0	2	2	2	4	5	2	4	4	7	0	10	6	27	21	10	27	14	3	6	11	6	25	3	18	8	18	19	22	18	14	9	19	14	24	27	21	14	26	28	29	32	25	59	15	35	26	44	28	41	39	31	26	39	24	27	9	19	51	46	43	52	35	8	41	51	37	65	52	59	48	39	81	65	31	45	58	62	65	77	64	65	58	44	44	82	61	81	73	58	87	86	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	2	1	1	4	2	1	3	1	4	2	1	1	3	2	2	1	2	1	3	1	2	2	2	1	3	1	3	4	1	2	3	2	1	2	1	4	3	1	1	5	6	5	4	1	1	1	1	3	8	2	1	4	1	1	2	2	5	1	1	4	2	1	3	2	1	2	3	1	5	4	2	5	1	2	1	1	2
32500	-811.969284911594173	-810.451227000148265	-1.518057911445865	0.000107869940621	0.000030492366873	0.282677145252198	0.606028331907079	6	6	9	10	13	21	18	19	23	22	30	20	22	14	33	32	30	31	29	31	36	25	31	38	36	34	36	36	43	34	35	39	34	30	35	39	42	42	38	37	42	40	44	43	54	44	46	51	44	48	56	48	52	51	53	57	58	60	52	47	53	57	62	63	56	61	59	62	62	73	66	61	70	77	64	70	69	68	66	69	69	68	76	67	70	72	72	74	71	84	74	79	82	0	0	2	2	3	2	3	2	14	14	7	0	14	2	8	13	9	13	14	6	8	7	4	21	26	18	15	18	32	22	15	15	19	8	16	10	23	18	6	15	18	28	24	15	36	13	46	29	21	40	37	24	25	47	29	21	46	52	19	46	52	59	46	56	52	62	51	45	59	66	64	48	58	81	69	72	65	75	66	53	64	45	78	56	52	64	65	32	64	88	78	82	88	1	1	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	2	1	1	2	3	1	1	1	1	1	2	1	1	1	2	2	1	3	2	2	2	1	2	1	1	2	2	3	1	2	1	2	3	2	3	2	3	4	2	2	2	1	1	1	3	1	1	1	1	2	2	4	1	2	2	1	1	3	2	1	1	2	1	2	2	2	4	2	2	5	2	2	2	2	1
33000	-806.439523618915814	-805.012418451303233	-1.427105167612629	0.000079935129780	0.000028893865297	0.361466421295884	0.537387077775219	-3	0	10	5	8	22	14	19	27	14	30	26	26	24	30	35	19	31	32	28	39	31	35	34	36	44	32	39	45	41	35	40	38	36	34	36	38	35	39	45	41	45	42	35	59	43	50	50	45	51	43	49	52	52	47	61	51	59	52	56	54	57	61	66	59	57	57	61	61	69	62	57	67	84	65	71	71	64	67	72	68	71	70	72	72	74	71	76	72	83	73	74	86	0	0	4	2	4	2	5	3	3	2	7	0	6	3	13	8	10	9	14	8	35	14	15	6	18	25	13	9	19	22	15	14	3	20	19	9	27	18	35	20	18	6	32	15	21	28	9	25	43	32	28	21	41	32	19	50	51	24	47	28	36	21	48	71	52	19	51	24	42	59	58	26	65	85	69	53	68	69	66	53	68	73	78	70	61	58	45	82	58	87	83	89	86	1	1	1	1	1	2	1	2	3	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	3	2	2	1	3	5	1	1	2	1	1	1	3	2	4	1	2	4	1	4	2	1	2	1	2	2	2	2	1	2	2	1	4	2	4	1	1	2	2	2	4	2	3	1	2	1	2	1	3	1	1	1	3	1	1	2	1	4	2	2	1	2	2	1	1	2
