step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
57000	-257.413985416010519	-264.269473366969919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610830841838619	1	3	6	8	11	11	9	10	12	12	13	14	15	15	18	17	19	18	18	19	19	19	21	21	22	22	23	23	23	23	24	24	24	24	27	26	27	30	28	29	29	30	30	29	34	0	1	0	0	4	7	3	7	6	6	7	10	6	0	16	11	13	14	11	19	18	0	20	21	23	22	21	22	24	20	18	22	28	24	30	23	28	35	36	32	39	19	39	36	36	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	3	1	1	1	2	1	1	2	2	2	1	2	3	2	1	2	2	2	3	1	1	2	1	7	1	1	3
57500	-262.097174018455064	-268.952661969414464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573410629363037	-1	3	6	5	10	10	8	12	13	12	13	14	15	15	17	16	17	17	18	20	18	18	21	20	22	22	24	22	22	22	23	24	26	23	27	25	27	29	27	28	29	29	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	9	0	11	11	13	14	16	8	18	0	19	21	23	22	21	22	24	19	18	22	32	29	23	20	33	25	36	28	39	35	41	39	39	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	3	1	1	2	1	1	2	2	2	1	2	3	3	1	1	3	3	1	5	1	3	1	1	1	2	3
58000	-265.699552869947354	-272.555040820906754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514680872381377	1	4	7	7	11	11	9	12	13	12	13	14	14	15	18	17	17	19	18	20	18	19	20	21	22	20	23	22	22	24	24	23	26	24	27	26	28	30	28	29	29	29	29	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	16	19	14	0	7	21	20	22	21	22	24	20	18	22	28	29	20	23	22	36	35	37	39	30	35	36	43	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	2	1	5	2	1	1	3	3	1	2	2	3	1	1	4	4	4	2	1	1	1	3	1	2	3
58500	-253.970339103740031	-260.825827054699403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659570431840763	0	2	7	7	11	11	11	12	13	13	12	15	16	16	16	16	19	20	18	19	17	18	22	21	21	21	24	22	22	24	22	22	24	24	26	27	26	31	29	28	28	30	30	30	32	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	7	13	14	11	19	14	0	19	21	19	22	21	22	24	23	14	22	28	24	30	35	33	35	36	37	36	35	36	36	36	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	2	1	3	2	1	2	3	2	1	1	1	1	1	2	1	1	1	2	1	2	2
59000	-268.362625540320437	-275.218113491279837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645403799857170	-1	2	7	8	11	10	9	12	11	12	11	14	14	15	16	18	18	19	18	19	18	18	21	22	22	21	24	22	23	24	24	24	24	25	27	26	25	30	28	28	30	28	31	30	32	0	1	0	0	4	7	3	11	6	9	7	10	10	0	11	7	13	14	11	19	14	0	20	21	20	22	21	22	24	25	14	22	28	29	20	19	28	42	36	37	39	30	39	39	35	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	4	2	2	3	1	1	1	1	2	2	1	2	2	1	1	5	3	1	1	5	4	1	1	2	2	1	1	2	1	2
59500	-267.977720342683142	-274.833208293642542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640550883542198	1	3	7	7	9	11	10	12	12	13	14	15	16	16	16	15	18	18	18	19	19	18	21	22	21	20	25	21	20	23	23	22	25	24	28	25	27	29	26	28	29	28	29	29	33	0	1	0	0	4	7	3	7	6	9	7	10	10	0	11	11	13	14	16	19	18	0	19	29	20	22	21	22	21	20	18	22	32	29	19	30	33	23	11	33	36	39	36	36	44	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	2	3	2	2	2	4	1	1	3	5	2	2	1	1	2	1
60000	-265.360714832237875	-272.216202783197275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615475968400948	0	2	7	8	10	11	10	13	13	12	13	15	14	16	17	16	19	17	18	18	19	18	22	22	20	21	23	23	21	23	22	23	26	24	27	24	28	30	28	29	28	28	29	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	18	0	19	29	16	22	21	22	21	23	14	22	28	29	36	25	28	35	36	26	36	35	39	41	44	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	3	1	1	3	3	1	2	1	2	3	2	2	5	1	1	1	1	2
60500	-264.526473222671484	-271.381961173630884	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595059472964053	1	2	7	8	10	11	10	13	13	13	14	15	15	15	17	18	18	18	17	19	19	19	22	22	21	21	24	23	21	23	23	23	25	24	27	26	28	29	27	29	29	29	30	31	35	0	1	0	0	4	7	3	7	6	6	7	10	9	0	11	7	13	14	11	7	18	0	20	29	16	22	21	22	21	16	18	22	32	24	16	23	28	30	36	32	36	35	39	39	44	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	2	3	1	1	2	1	2	1	2	2	2	1	2	3	1	1	5	2	2	3	1	3	2	1	2	2	2
61000	-286.106542967101802	-292.962030918061203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428678257271810	-1	2	7	7	11	11	10	13	13	12	13	15	15	15	16	16	18	18	18	19	19	18	21	22	21	22	25	21	21	22	23	23	25	24	26	26	26	31	28	28	26	30	30	30	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	11	13	14	8	16	18	0	16	29	20	22	31	22	21	20	14	22	28	29	16	19	22	35	41	22	20	19	39	41	39	1	1	1	1	3	2	2	2	2	1	1	2	1	1	2	2	2	2	3	2	1	1	3	1	1	2	1	2	1	1	3	2	2	2	5	4	3	3	1	4	3	4	1	2	2
61500	-270.684590520546976	-277.540078471506376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638806785425944	-1	1	7	7	12	11	9	12	12	12	13	14	15	16	18	17	18	19	18	20	19	19	21	22	21	22	24	22	21	23	23	24	25	24	27	26	26	30	28	29	29	29	30	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	10	14	11	19	14	0	16	29	19	22	21	22	21	23	18	22	28	24	30	16	28	35	35	37	16	36	39	36	44	1	1	1	1	3	1	1	2	1	1	2	1	2	1	3	2	2	1	2	2	1	1	2	1	1	1	3	2	1	1	2	3	1	1	2	4	2	1	1	1	5	1	2	4	1
62000	-270.579798445583947	-277.435286396543347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750323536386229	0	2	7	7	11	11	9	12	13	13	13	15	16	16	18	17	19	18	18	19	19	18	20	21	22	21	25	22	21	22	22	23	26	24	27	26	27	31	28	29	29	29	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	16	11	18	0	19	21	20	22	21	22	21	19	18	22	28	24	23	30	32	35	30	37	39	23	36	39	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	3	2	1	1	2	1	1	2	2	2	2	3	2	1	2	2	2	2	1	4	2	2	2	3	1	1	3	3	1	1
62500	-265.630186635208247	-272.485674586167647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577947546319142	1	2	8	6	11	11	10	12	12	12	13	15	14	16	18	18	17	18	19	19	19	18	21	21	21	20	24	21	23	24	23	23	26	24	28	25	28	30	28	28	29	29	30	31	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	7	18	0	16	21	19	22	21	22	24	19	18	22	26	21	16	20	32	25	36	32	39	30	39	39	44	1	1	1	1	3	1	1	2	1	1	2	1	1	1	2	2	2	1	1	5	1	1	2	1	1	1	3	2	1	2	2	2	3	3	4	2	2	4	2	1	1	2	1	1	2
63000	-273.806772468490522	-280.662260419449922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562593584968522	1	3	6	7	12	11	10	12	13	12	13	14	16	16	18	18	18	19	19	20	19	18	22	20	22	20	25	22	23	23	22	23	26	22	27	26	26	29	29	28	30	28	31	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	11	14	0	19	21	16	22	29	22	24	19	14	22	28	24	23	20	28	36	20	28	36	35	39	39	36	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	1	1	4	1	1	2	1	2	2	1	2	2	2	2	2	2	1	3	3	2	1	4	4	2	1	2	1	3
63500	-258.845301489499832	-265.700789440459232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443535633084874	0	3	8	6	9	11	11	13	12	12	13	14	14	15	16	17	17	19	18	19	18	19	21	22	21	21	24	22	23	24	23	24	25	24	27	26	27	30	28	29	30	29	30	30	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	21	11	11	14	0	7	21	16	22	21	22	24	25	18	22	32	24	16	20	32	30	35	37	39	23	39	39	44	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	3	2	1	6	2	2	1	3	2	1	2	3	2	1	1	4	5	1	3	1	2	1	4	1	1	1
64000	-253.205118119016987	-260.060606069976359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671480495955988	1	3	7	7	11	11	10	12	13	13	14	15	15	16	17	16	18	18	17	19	19	19	22	21	22	21	25	23	23	23	23	24	26	24	27	25	25	30	28	28	30	30	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	9	0	11	7	13	14	11	16	18	0	20	21	16	22	21	22	24	25	18	22	32	29	25	20	28	39	36	32	39	35	39	36	44	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	1	3	2	1	1	1	1	3	1	4	2	1	1	2	2	2	1	2	2	1	1	2	2	1	1	1	2	3
64500	-264.457476399972052	-271.312964350931452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667818776408305	1	3	7	7	11	11	10	12	13	13	13	14	16	15	16	16	19	18	18	20	19	18	21	21	20	21	25	22	23	24	23	23	25	24	26	25	27	29	28	28	29	30	30	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	19	14	0	19	21	19	22	21	22	24	20	18	22	26	24	23	30	28	30	36	33	36	30	39	36	44	1	1	1	1	3	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	2	2	2	4	2	1	3	2	3	2	1	2	1	2	3	2	1	2	3	2	4	2
65000	-263.088775038289327	-269.944262989248728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606702691084751	1	3	7	7	12	11	9	12	13	12	14	14	16	16	17	17	17	18	19	19	19	18	21	21	21	21	23	22	23	23	23	24	25	25	27	25	27	31	28	29	30	30	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	11	11	14	0	20	18	20	22	21	22	24	25	14	22	28	29	23	19	22	35	36	33	39	35	39	39	44	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	2	3	1	1	1	2	1	2	2	2	2	1	4	2	2	1	2	4	5	2	1	2	1	1	1	1	2
65500	-253.728193045899985	-260.583680996859357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711641460052099	0	2	7	8	10	11	11	13	12	13	14	14	15	15	17	16	18	18	18	20	19	18	22	20	20	21	24	22	22	24	22	24	25	23	27	25	28	29	27	27	29	29	31	30	34	0	1	0	0	4	3	3	7	6	6	8	6	6	0	16	11	13	14	16	19	18	0	20	21	19	22	21	22	24	23	18	22	32	24	23	30	32	30	36	32	36	23	41	39	44	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	3	1	2	2	1	1	2	5	1	2	2
66000	-268.500550552898233	-275.356038503857633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583981912114292	0	2	7	7	11	10	9	12	13	11	13	14	16	15	18	17	18	19	17	19	17	18	22	21	21	21	24	22	22	23	23	23	24	24	27	26	26	29	28	28	30	30	30	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	7	8	14	0	19	21	15	22	21	22	18	20	18	28	28	24	30	25	32	30	36	33	39	35	39	39	44	1	1	1	1	2	1	1	2	2	1	2	2	2	1	3	3	1	2	3	3	1	1	2	2	1	1	3	2	1	2	2	1	1	1	1	3	1	3	1	2	1	1	1	1	3
66500	-255.963918070752499	-262.819406021711870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597001351071635	-1	2	7	7	11	11	10	13	13	12	14	14	15	14	15	17	18	19	18	19	18	18	21	21	21	22	24	22	22	24	24	23	25	23	27	26	26	30	28	28	29	29	31	30	35	0	1	0	0	4	3	3	7	6	6	7	10	9	0	7	11	13	21	16	19	14	0	19	21	16	22	21	22	21	19	18	22	28	24	25	20	28	42	35	37	39	35	41	39	44	1	2	1	1	2	2	2	2	1	1	2	1	1	1	3	2	1	1	1	1	2	1	2	2	2	3	2	2	2	2	2	3	2	1	4	4	2	1	1	1	1	1	1	1	2
67000	-274.738159826858237	-281.593647777817637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526495150027316	0	4	6	8	12	9	11	13	12	12	14	14	15	15	18	17	17	17	18	20	18	18	22	22	21	21	24	22	19	23	23	23	25	24	27	26	28	31	28	27	29	29	31	31	35	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	7	13	14	16	19	18	0	19	29	20	22	21	22	18	25	14	22	32	29	20	16	28	35	35	32	39	20	36	39	36	1	2	1	1	2	2	3	2	2	1	1	1	2	1	3	3	1	2	1	2	1	1	2	2	1	2	3	2	1	1	4	2	1	2	4	4	3	2	1	2	1	5	3	2	4
67500	-258.491211821323020	-265.346699772282420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701188749619235	1	3	8	8	10	10	9	11	12	12	13	15	16	15	17	16	18	18	18	20	19	19	19	22	21	21	24	22	20	24	21	23	26	25	28	26	27	30	28	25	29	28	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	18	0	16	29	19	22	21	22	21	23	14	22	32	24	30	20	33	42	36	32	39	25	36	36	43	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	3	2	1	2	2	3	1	1	1	2	1	2	2	1	2
68000	-249.056527782296797	-255.912015733256169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777796171998465	-1	1	7	7	12	10	10	13	12	13	14	15	15	15	16	17	17	18	19	18	19	18	21	20	20	22	24	23	22	23	23	24	25	25	26	27	26	30	29	29	29	28	29	30	34	0	1	0	0	4	3	3	7	6	9	7	10	10	0	11	11	13	14	11	11	18	0	25	18	20	22	21	22	24	20	18	28	28	29	23	35	32	42	36	37	36	35	36	39	44	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	1	2	3	2	1	1	1	1	1	3	1	2	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2
68500	-246.350181623994587	-253.205669574953959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641994031799107	0	3	7	5	11	11	10	12	13	12	14	15	16	16	17	18	19	18	18	20	19	18	22	21	21	21	24	23	23	23	22	24	26	24	27	26	27	30	28	27	30	28	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	7	11	18	0	16	21	16	22	21	22	24	25	18	22	32	24	30	23	32	42	36	32	39	20	39	39	44	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	4	3	1	1	2	1	2	1	2	2	2	1	2	2	1	2	2	1	2	1	1	1	1	4	1	1	2
69000	-253.286676133785903	-260.142164084745275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580253805125060	0	3	7	8	11	11	10	12	12	13	13	14	15	15	17	16	17	18	17	19	19	19	21	22	22	21	23	23	23	22	23	23	25	25	24	26	27	30	28	28	30	27	30	30	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	11	11	18	0	16	21	19	22	21	22	24	7	18	22	32	29	23	35	32	19	35	37	39	25	39	39	44	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	2	1	3	1	2	2	1	5	2	2	1	1	2	1	2	7	2	1	1	2	1	1	2
69500	-277.568844096174132	-284.424332047133532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579666480909046	1	3	6	6	12	11	9	13	13	13	14	13	15	15	16	17	18	18	18	20	19	17	22	21	19	20	24	22	23	24	23	23	25	25	27	26	27	29	26	28	29	27	31	30	34	0	1	0	0	4	7	3	7	6	6	7	6	10	0	11	11	13	14	11	11	14	0	19	21	16	22	21	22	24	20	18	22	28	29	19	20	28	35	20	26	35	30	39	36	44	1	1	1	1	3	1	1	2	1	1	2	1	1	1	2	2	2	2	2	3	2	1	1	1	1	2	1	2	1	2	2	2	1	1	3	2	2	1	3	4	1	2	3	3	3
70000	-275.834221876721472	-282.689709827680872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639351123291412	0	3	6	8	11	11	10	13	12	12	14	15	15	14	18	17	18	20	17	19	18	18	22	22	22	22	24	22	23	24	23	23	25	25	27	26	27	30	27	27	30	29	31	29	31	0	1	0	0	4	7	3	7	6	6	7	10	6	0	11	11	10	14	7	7	14	0	16	18	20	22	18	22	24	23	18	22	26	24	23	23	33	35	36	28	36	23	39	39	44	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	3	4	3	5	2	1	3	1	2	2	3	3	1	1	1	3	2	2	3	2	1	1	1	3	2	4	1	1	1
70500	-264.657347378182749	-271.512835329142149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533252907579833	1	3	7	8	11	8	10	13	13	12	13	14	15	16	16	17	19	19	19	19	18	18	22	20	22	20	24	22	23	23	22	22	26	25	27	26	27	30	28	28	29	29	30	30	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	16	11	14	0	19	21	20	22	21	22	24	19	18	22	32	29	25	19	28	42	36	33	36	36	41	35	44	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	3	2	2	2	2	3	2	1	3	4	2	1	1	1	2	2	1	1	2
71000	-259.959640956575470	-266.815128907534870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518821050323533	0	3	7	8	12	11	10	12	13	13	14	14	15	14	17	17	17	20	19	19	19	19	21	20	22	21	24	23	22	23	24	23	25	25	27	26	27	30	28	26	29	29	30	29	35	0	1	0	0	4	7	3	7	6	6	7	6	10	0	8	11	13	21	16	15	14	0	19	21	23	22	21	22	24	16	21	22	22	24	23	30	40	20	36	28	36	35	36	36	39	1	2	1	1	2	1	2	2	1	1	2	2	1	1	3	2	1	1	1	1	3	1	2	1	1	1	2	2	1	3	2	2	3	2	2	2	1	6	2	1	2	1	2	2	4
71500	-280.501288581856727	-287.356776532816127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648805500036058	0	4	7	7	12	11	9	13	13	12	12	14	16	14	18	17	19	18	18	19	17	17	22	20	22	20	25	22	23	23	22	23	24	24	27	27	26	30	28	25	29	30	29	30	34	0	1	0	0	4	7	3	11	6	6	7	10	10	0	7	8	13	14	16	19	14	0	20	21	20	22	31	22	24	20	18	22	22	24	30	30	40	16	35	33	39	35	35	39	44	1	2	1	1	2	1	1	1	1	1	2	1	2	1	4	2	1	2	1	1	1	1	2	2	2	2	1	2	2	3	2	3	3	3	2	2	1	5	1	1	1	2	2	1	1
72000	-273.023915607701042	-279.879403558660442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581029680405594	1	3	6	7	11	11	10	11	12	13	13	15	15	15	16	16	19	16	19	19	18	17	21	20	20	21	21	22	23	23	22	22	26	25	26	26	28	30	28	28	29	29	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	11	16	18	0	11	21	20	22	21	22	24	23	18	22	28	29	23	23	28	36	35	28	23	25	41	39	38	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	3	2	1	4	2	1	1	4	1	1	2	1	2	2	1	3	2	2	1	2	3	2	2	1	3	3	3	1	1	2
72500	-267.795113993041070	-274.650601944000471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654243022758915	1	4	8	4	9	9	10	12	12	12	13	15	15	15	18	17	19	18	19	20	19	18	22	20	21	21	24	21	23	24	22	23	25	25	24	25	26	27	29	28	27	29	30	31	34	0	1	0	0	4	3	6	7	6	6	7	10	10	0	11	11	13	14	11	11	18	0	20	21	20	22	31	22	24	23	18	22	32	29	23	23	32	35	41	37	36	38	39	39	44	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	3	4	1	1	1	1	1	2	1	2	2	1	2	3	1	1	1	2	2	2	1	1	1	1	1	1	2
73000	-260.027181603223937	-266.882669554183337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571882397594926	1	3	7	7	11	10	11	12	12	12	13	14	16	14	18	17	18	18	19	17	19	18	21	21	22	21	23	21	23	23	23	22	26	25	26	26	27	29	28	27	29	28	31	30	35	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	7	13	14	7	11	18	0	20	21	20	22	21	22	24	23	18	22	28	24	25	19	22	35	36	32	36	30	39	39	44	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	4	2	1	1	2	1	3	2	2	2	1	1	2	3	2	1	2	3	4	2	1	3	2	2	1	1	2
73500	-253.218603749565631	-260.074091700525003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594671072496713	1	3	8	7	11	11	10	12	13	12	14	14	16	15	15	18	18	16	16	19	19	18	22	21	22	22	23	22	22	22	24	21	24	24	27	26	27	29	28	29	29	30	30	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	19	13	14	11	19	18	0	20	21	16	32	21	22	24	20	21	22	28	29	20	23	28	30	20	37	36	38	41	36	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	3	1	2	2	2	1	1	4	2	2	2	3	1	2	1	1	2	3
74000	-254.956455082986821	-261.811943033946193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544024636182740	1	2	7	8	11	11	10	11	13	12	12	14	15	16	16	18	16	18	17	19	19	19	22	22	22	22	24	22	23	23	23	24	26	24	27	26	27	28	28	28	29	29	28	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	19	13	14	7	16	18	0	16	21	20	22	21	22	24	23	18	26	22	24	23	23	22	35	36	28	36	35	36	39	44	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	4	1	1	1	2	1	1	2	3	2	1	1	2	1	4	2	2	2	4	1	1	2	2	1	1	1	2
74500	-252.537104934813811	-259.392592885773183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587650830379461	-1	3	7	6	11	11	9	12	12	13	13	13	15	16	17	16	18	18	19	19	19	18	21	20	21	22	23	21	22	23	23	23	26	24	27	26	27	31	29	28	27	28	31	31	34	0	1	0	0	4	7	3	7	6	6	7	6	10	0	11	11	13	14	11	16	18	0	20	21	20	22	21	22	24	20	18	28	28	24	23	19	28	35	41	28	36	35	39	39	44	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	2	2	1	3	1	1	1	1	1	1	2	2	2	2	2	2	2	3	2	2	3	3	1	1	3	1	1	1	1	1
75000	-260.944311146224948	-267.799799097184348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623965222597604	1	4	8	7	11	10	10	12	12	13	13	15	15	15	17	17	17	18	19	20	19	19	21	21	21	21	24	23	23	23	23	24	24	25	27	25	27	28	27	29	29	29	30	31	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	16	19	18	0	20	21	20	22	21	22	24	23	18	22	28	24	36	16	28	19	20	28	39	20	41	39	44	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	4	1	4	3	3	1	3	1	2	2
75500	-273.949355634872404	-280.804843585831804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537664872243011	0	3	6	6	11	11	10	13	13	12	13	15	16	14	17	14	18	18	18	18	19	18	22	21	21	21	24	22	23	23	23	23	24	24	27	26	28	30	28	26	30	29	31	29	34	0	1	0	0	4	3	3	7	6	6	7	6	10	0	7	7	13	14	11	16	18	0	25	18	16	22	21	22	24	19	18	22	22	24	25	23	40	23	35	28	39	30	44	36	44	1	2	1	1	2	2	3	1	1	1	1	2	1	1	3	2	1	2	4	2	1	1	1	1	3	1	2	2	1	2	2	2	2	1	3	2	1	3	1	2	1	3	1	2	3
76000	-249.994188377486097	-256.849676328445469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533744337440968	1	3	7	7	12	11	9	13	13	13	14	14	15	15	17	17	18	18	18	19	19	18	21	21	21	22	24	23	22	23	23	22	24	23	27	26	27	30	28	26	29	29	30	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	10	14	16	19	18	0	19	18	19	22	21	22	24	20	18	22	26	24	25	23	28	35	36	28	39	30	39	39	44	1	2	1	1	3	1	1	2	1	1	3	1	2	1	2	2	3	2	1	1	1	1	2	2	2	2	2	2	1	2	3	2	1	1	2	3	2	1	1	1	1	2	1	1	3
