step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
45000	-303.818974846979017	-312.869818227430358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994047947417135	-1	6	9	15	18	12	15	22	19	29	33	33	26	35	38	40	44	40	44	50	41	46	39	44	35	54	50	44	40	39	51	48	50	44	44	52	55	53	51	50	53	52	58	60	51	66	59	54	60	61	53	73	79	72	80	98	84	93	0	1	1	6	3	3	3	5	4	8	8	13	5	8	14	25	23	25	12	17	10	23	14	23	13	19	21	16	12	10	19	23	24	23	25	17	31	42	17	30	42	19	26	48	16	41	51	35	45	51	40	44	52	46	51	58	54	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-309.592037033066788	-318.642880413518128	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978882282113754	-4	5	1	8	18	20	13	19	14	26	38	25	37	30	34	44	46	43	43	46	35	48	44	50	45	53	45	47	38	38	39	46	52	54	47	55	54	49	46	47	52	49	58	52	58	51	54	60	62	55	67	73	69	69	78	98	84	94	0	3	1	2	7	7	4	4	4	5	14	9	14	5	14	15	29	21	14	18	14	19	30	35	29	40	30	25	15	15	15	30	27	22	23	22	38	25	18	16	27	29	42	25	34	39	38	33	46	44	45	54	22	49	53	55	55	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-306.509197287310826	-315.560040667762166	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998421651928132	-1	3	6	13	19	13	19	20	22	29	34	29	40	28	39	43	39	41	49	41	38	39	43	35	44	53	46	40	43	43	43	49	55	52	44	54	53	49	50	42	45	59	57	63	48	65	48	54	54	59	64	76	79	67	71	100	91	95	0	1	1	2	6	1	2	6	3	3	9	7	11	5	14	17	11	12	31	24	10	11	11	14	17	27	11	11	10	22	28	23	38	20	20	32	19	21	13	11	20	48	32	26	23	36	40	35	19	48	50	54	55	46	46	58	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-316.615409625371854	-325.666253005823194	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995856579982998	-2	4	4	17	19	8	10	24	10	23	32	27	38	33	39	48	39	33	47	45	29	50	35	36	42	54	31	32	46	42	46	41	45	51	47	55	58	49	45	39	51	58	56	63	55	60	60	58	56	62	66	71	78	66	77	95	92	99	0	1	1	7	6	3	3	2	2	6	12	10	12	12	28	30	14	21	30	21	10	35	21	27	11	22	21	12	27	14	18	18	15	33	23	29	16	35	17	11	16	34	38	46	39	37	49	40	38	36	37	44	47	42	51	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-297.396859991256520	-306.447703371707860	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959039351881929	-3	1	7	8	11	14	11	20	23	26	38	31	40	31	39	43	34	42	50	48	36	43	36	44	42	55	47	44	44	44	51	49	54	54	48	50	58	52	49	54	50	48	48	64	57	62	60	55	61	64	66	72	69	64	84	96	90	92	0	1	2	1	3	4	2	5	6	8	17	10	17	9	23	15	9	23	25	24	14	13	10	21	23	29	30	21	25	15	29	24	35	25	24	27	19	24	35	24	30	29	21	33	43	16	33	31	20	37	48	54	46	31	53	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-288.664602877725940	-297.715446258177280	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986136697941689	-7	0	9	12	5	10	15	25	19	22	35	30	38	37	41	45	45	42	49	50	40	52	32	47	44	53	47	46	45	40	51	44	50	47	45	53	53	51	52	52	52	56	53	63	54	61	63	57	56	65	62	65	67	74	80	98	89	98	0	1	2	2	2	5	3	10	7	7	8	10	8	23	8	30	13	8	35	32	12	19	10	21	30	30	30	30	15	13	24	14	29	17	15	20	32	28	27	17	24	40	16	48	34	40	48	33	38	46	26	31	44	51	54	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-296.501750711239879	-305.552594091691219	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966400106646720	-3	2	7	14	16	20	12	22	17	27	38	31	36	32	42	45	43	42	46	50	35	49	38	32	44	55	47	46	34	47	52	50	47	55	44	49	54	53	51	45	49	59	59	64	56	58	52	57	63	57	60	76	73	72	84	95	90	98	0	1	2	3	2	4	2	7	7	6	12	8	21	8	24	18	23	24	18	19	12	18	10	8	23	20	23	29	10	14	33	25	17	22	15	23	36	36	30	14	35	32	31	32	39	36	18	39	37	28	15	44	44	49	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-311.880485657088570	-320.931329037539911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951801568185848	0	5	2	4	18	13	13	21	16	30	39	27	35	37	36	40	33	35	43	52	39	43	39	46	36	44	43	44	48	43	51	48	53	53	44	52	57	43	46	52	49	56	61	56	55	59	60	46	53	54	66	75	76	63	82	86	93	91	0	1	1	1	6	4	2	7	6	8	18	8	17	10	18	17	12	9	13	11	17	21	13	28	12	13	11	23	22	23	22	38	26	28	21	24	34	14	14	48	39	33	20	40	41	41	34	14	35	26	34	54	47	50	53	52	56	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-306.962241718819200	-316.013085099270540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978039300134562	-8	1	9	10	5	17	9	27	23	27	32	34	38	18	36	43	48	39	48	49	37	44	31	44	40	55	50	46	42	41	48	48	55	55	41	53	49	52	49	51	52	56	49	65	51	60	59	58	61	64	67	66	74	65	78	101	86	94	0	1	2	2	2	4	2	9	5	14	9	9	12	3	8	12	29	12	25	29	23	18	9	8	23	19	30	15	15	21	22	25	45	43	12	28	16	13	15	16	30	32	21	45	25	22	19	32	36	49	36	36	54	46	51	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-307.639903371256707	-316.690746751708048	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.943657328224966	-4	4	7	13	9	17	13	24	19	23	39	35	31	36	33	47	43	35	48	48	36	44	43	43	44	51	42	43	41	45	45	48	51	53	47	55	56	54	46	51	52	58	52	62	58	63	56	50	50	64	58	70	77	76	80	97	90	98	0	1	1	2	2	4	2	6	3	5	8	13	6	15	8	17	12	13	14	25	10	29	14	29	18	32	13	18	15	29	12	31	32	32	39	24	40	39	14	30	24	41	17	40	48	51	16	23	24	43	19	43	52	46	54	57	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-313.275652761717254	-322.326496142168594	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971003823324251	-8	0	7	12	13	17	16	25	20	21	30	28	35	29	32	39	44	40	48	50	39	41	41	45	34	55	36	36	49	42	51	46	46	51	48	49	51	47	49	44	56	56	56	59	56	68	50	45	62	61	63	72	77	67	81	100	90	96	0	1	2	2	3	2	4	6	5	5	5	10	8	9	11	11	28	28	40	24	15	16	27	22	12	18	12	15	24	28	17	22	21	24	22	21	22	25	48	27	18	22	47	35	33	49	23	18	38	36	26	50	44	49	53	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-301.975931000590037	-311.026774381041378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999542065459307	-5	3	4	16	16	18	8	24	19	31	28	24	34	38	40	46	39	43	47	46	38	52	37	50	41	53	47	46	45	45	47	44	58	55	47	50	56	47	48	51	51	52	53	60	56	66	60	45	59	61	64	73	65	69	77	100	85	90	0	1	1	3	7	5	2	9	3	8	8	9	12	13	13	25	11	17	18	18	13	29	6	18	23	30	21	25	25	21	10	13	41	40	14	18	22	29	21	32	32	41	35	24	16	43	19	21	27	40	49	46	39	51	52	58	52	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-294.758532204088112	-303.809375584539453	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980326246271280	-1	4	7	17	8	4	13	26	23	30	33	32	35	38	44	40	47	32	44	50	43	51	45	43	39	53	43	39	42	41	49	49	47	57	47	55	54	53	50	53	48	59	53	60	56	60	56	61	56	62	67	67	74	72	81	97	87	92	0	1	1	3	2	1	3	9	3	9	10	9	9	10	14	11	11	8	28	33	14	41	14	25	18	21	12	18	13	10	15	15	29	22	14	31	25	39	29	17	21	20	29	31	22	17	41	17	33	43	50	44	44	52	54	58	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-308.664136502356484	-317.714979882807825	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996850350741738	-2	4	6	15	10	20	16	26	21	24	31	34	38	31	34	41	48	34	38	44	41	48	44	48	40	50	45	48	43	50	42	49	55	54	47	49	51	47	45	53	44	62	56	61	56	61	59	57	55	67	63	72	62	58	74	87	93	97	0	1	2	5	1	3	3	10	2	4	10	7	18	8	10	11	39	10	15	19	13	25	15	23	11	20	25	29	13	41	18	29	39	29	31	31	20	31	19	41	13	48	36	24	37	48	33	41	32	47	43	50	47	34	42	50	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-289.425191295650222	-298.476034676101563	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975957671524220	-4	3	8	5	11	19	12	27	23	27	35	28	40	35	36	40	39	34	44	52	38	45	43	40	41	53	48	46	47	47	48	46	49	52	48	54	56	43	38	53	45	58	53	63	56	60	63	58	59	64	64	74	71	70	81	91	88	98	0	1	4	1	4	5	4	9	5	9	10	9	15	12	10	11	10	8	25	41	14	25	18	14	10	31	38	24	39	24	24	24	19	41	17	30	26	24	12	30	25	29	41	22	25	36	40	20	22	20	42	54	51	50	52	55	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-308.317569854851342	-317.368413235302683	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994105538734937	-2	2	10	14	15	15	17	25	20	29	36	33	34	36	43	44	47	40	35	52	38	49	45	45	41	49	51	42	44	45	47	46	58	51	38	52	59	49	46	52	50	61	56	65	60	64	64	48	60	50	65	68	74	64	85	93	96	96	0	1	2	3	3	2	6	6	4	6	5	8	8	9	14	28	29	11	7	15	19	25	21	13	11	29	18	13	19	14	25	12	27	30	8	22	29	16	13	32	16	50	28	49	40	24	37	29	48	15	38	49	51	42	53	55	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-302.390525274654124	-311.441368655105464	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998521048705869	-3	4	10	15	16	14	12	21	21	28	30	27	41	39	40	36	39	36	46	46	42	50	31	46	39	52	50	42	40	48	51	45	53	54	44	49	45	52	49	54	41	61	58	57	45	66	58	56	52	66	66	74	78	72	83	95	90	94	0	1	2	7	3	3	2	3	4	9	9	8	11	23	23	11	12	10	21	21	11	45	4	11	18	28	16	23	10	41	45	15	39	24	14	37	10	36	18	28	14	27	27	49	15	22	36	49	24	47	48	46	54	31	53	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-297.219378539561603	-306.270221920012943	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989814995062166	0	5	7	10	15	18	18	24	18	26	33	32	35	33	42	47	44	40	47	48	38	38	41	44	43	44	48	44	49	45	47	46	54	54	49	50	54	51	49	51	43	58	54	61	59	61	62	54	58	64	66	68	73	62	81	91	84	94	0	1	1	1	4	3	4	6	5	9	8	10	8	8	13	21	14	11	17	41	11	14	22	14	22	18	25	12	17	11	26	21	30	15	16	27	38	30	24	16	18	34	16	16	30	38	45	24	27	54	44	45	46	42	53	57	46	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-291.481641897426755	-300.532485277878095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994389736832260	-3	5	8	15	11	16	17	24	12	29	40	29	37	36	37	41	45	40	44	44	42	48	45	34	36	50	44	33	41	47	53	49	56	54	41	49	50	54	49	51	45	57	56	65	59	67	66	55	64	63	60	74	70	62	78	97	90	98	0	1	1	9	2	3	9	4	3	6	15	8	10	10	24	13	11	24	25	11	25	29	16	10	8	41	13	8	28	21	40	27	40	27	25	11	18	32	27	18	28	40	40	48	33	42	33	37	48	38	34	49	47	36	44	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-307.758096671310966	-316.808940051762306	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996035387382231	-3	5	4	2	11	18	19	23	16	25	33	30	39	31	32	43	39	42	43	50	36	44	44	44	43	52	47	40	47	47	46	52	58	48	38	53	53	51	48	48	55	61	56	49	53	57	60	59	57	67	69	74	73	71	77	94	85	95	0	1	1	1	4	5	3	7	5	5	12	10	12	8	10	14	6	15	13	30	14	35	17	12	35	18	16	11	35	22	14	27	26	13	15	39	22	25	19	23	27	37	34	25	27	31	31	30	32	33	36	50	50	50	54	55	54	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-317.156073432044820	-326.206916812496161	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985632632600160	-9	-4	4	8	13	12	13	17	14	28	35	28	40	37	43	31	45	30	44	48	40	47	35	43	42	45	49	43	48	37	52	49	46	53	39	46	59	48	50	47	40	57	59	53	57	65	52	60	57	65	64	60	64	74	74	94	85	100	0	1	2	3	4	4	3	7	3	5	10	9	16	12	18	10	15	8	18	28	11	19	12	35	11	21	15	23	33	18	29	28	11	32	12	30	44	17	33	24	11	38	22	28	39	31	38	27	28	31	49	45	45	51	51	57	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-304.810406693078392	-313.861250073529732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982344125370552	-5	4	9	13	15	13	17	23	18	29	28	33	38	38	34	39	38	36	50	48	34	42	46	45	40	55	44	46	47	47	46	46	49	48	43	51	57	52	45	53	41	50	50	58	54	65	62	57	52	67	53	75	72	65	85	99	92	95	0	1	2	3	3	2	4	4	6	8	7	10	15	11	10	12	11	11	30	27	8	18	17	41	8	14	18	25	17	16	17	41	22	25	16	17	34	35	14	32	12	27	16	38	35	47	44	39	28	37	23	53	50	31	53	57	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-292.184676648364757	-301.235520028816097	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993075970865603	-4	1	1	11	11	17	4	15	23	27	35	32	38	27	43	45	47	41	47	50	38	49	47	39	42	52	44	37	36	47	48	41	56	50	44	57	53	56	42	52	50	55	59	61	54	59	66	59	61	60	65	75	76	70	85	95	91	98	0	1	1	7	7	7	1	2	6	6	9	9	10	6	21	24	32	13	25	15	14	24	35	29	12	31	32	12	12	13	32	13	22	13	28	26	23	37	24	30	27	20	42	45	31	20	33	40	38	26	36	47	54	45	53	57	53	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-301.969754973654460	-311.020598354105800	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970460171084780	-4	1	3	15	12	18	11	26	21	31	36	29	40	33	39	39	45	42	38	50	37	48	43	45	41	50	43	37	45	43	46	43	52	47	44	50	53	44	50	41	46	60	49	58	59	58	55	60	65	67	68	74	59	76	75	100	84	95	0	1	1	7	2	4	2	6	4	8	14	6	12	8	14	14	15	10	12	23	12	29	19	16	21	38	13	10	16	12	16	15	17	19	21	30	20	13	40	11	25	41	17	37	37	47	24	33	53	42	48	42	33	46	53	57	52	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-288.057506130596892	-297.108349511048232	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966879699682308	-3	1	9	11	13	18	16	22	20	29	31	31	31	35	42	34	46	39	43	48	34	38	41	42	44	52	47	38	46	42	47	45	54	53	42	54	51	50	50	52	53	59	57	62	52	62	57	56	63	63	70	75	72	67	84	101	92	97	0	1	2	1	2	3	5	7	5	9	6	9	8	10	16	12	19	16	12	25	10	13	10	21	12	31	24	21	25	22	35	35	27	17	28	15	19	19	15	19	19	26	45	38	29	48	40	27	41	48	46	46	42	42	52	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-304.477096863762995	-313.527940244214335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990528012363511	-7	-1	0	4	12	17	18	23	20	30	34	31	39	38	44	43	44	36	50	51	36	46	41	47	40	43	49	41	45	44	52	39	55	47	47	51	48	51	44	50	46	53	55	59	54	65	63	55	60	59	55	70	66	69	79	89	93	97	0	1	1	1	4	3	5	9	5	8	12	8	11	11	18	21	28	10	34	26	10	30	10	16	10	25	34	11	13	32	40	10	19	18	23	32	23	22	12	15	25	34	27	38	35	40	51	30	36	33	24	51	33	33	44	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-304.132041049345446	-313.182884429796786	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998642629212911	-1	4	5	17	8	17	13	25	22	27	35	21	34	35	35	48	46	37	43	46	43	52	41	42	31	54	47	43	47	47	51	50	56	53	47	50	56	50	50	49	36	59	59	63	57	69	61	49	60	68	69	75	68	71	84	96	89	101	0	1	1	2	2	2	3	9	6	12	6	7	9	9	9	18	24	13	41	23	13	17	25	13	12	48	13	15	21	21	18	30	32	17	11	20	35	18	28	17	25	22	34	42	27	43	33	27	40	22	36	53	34	33	52	57	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-286.894212202957476	-295.945055583408816	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993674463426852	-4	4	5	10	9	13	16	23	19	28	36	29	40	32	44	43	47	33	50	44	39	39	40	45	36	55	44	47	47	43	45	48	56	55	46	52	56	51	48	43	52	60	57	64	55	57	64	61	58	63	64	68	75	68	82	95	92	99	0	1	1	3	2	4	2	7	6	8	10	7	11	10	25	25	13	8	29	23	10	25	11	30	14	28	11	23	15	11	21	25	32	19	15	17	19	15	40	18	24	17	17	49	32	39	45	26	27	41	45	44	51	49	53	57	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-309.787920398311371	-318.838763778762711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992432131996683	0	5	7	13	8	16	14	19	9	17	34	27	39	37	44	31	40	33	42	48	43	46	45	49	36	48	36	47	47	43	48	48	52	53	46	43	52	45	47	48	52	50	55	64	53	66	56	51	57	68	60	73	79	59	83	96	81	101	0	1	1	2	2	1	1	7	2	4	12	8	16	16	17	12	27	12	16	19	25	15	14	38	12	30	12	21	13	14	38	22	26	29	13	17	39	19	14	38	23	40	40	43	21	48	22	13	34	54	42	46	50	24	53	57	50	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-308.216059461323709	-317.266902841775050	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952999657841364	-5	1	5	11	17	16	16	23	22	28	36	31	26	33	41	38	43	37	34	46	38	52	43	49	42	48	40	42	49	49	36	46	52	53	45	49	56	45	43	53	41	57	54	61	57	54	62	61	64	51	56	72	66	67	81	99	93	100	0	1	2	2	3	4	3	7	4	9	12	6	6	13	14	10	21	14	10	41	19	19	16	21	14	27	11	27	41	32	12	15	16	38	15	38	29	31	27	41	12	40	41	37	34	29	40	51	44	23	20	45	47	48	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-317.988425550741965	-327.039268931193305	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984773335113944	-7	-3	0	13	10	10	5	17	21	30	26	29	37	33	36	42	43	41	48	48	40	48	44	46	43	51	49	35	46	44	43	44	56	46	46	53	60	52	44	52	53	59	59	60	52	67	49	55	61	55	61	71	72	63	83	89	89	94	0	1	2	5	2	1	1	6	4	11	9	11	10	9	10	14	21	15	35	32	28	30	28	31	13	30	24	10	23	10	12	14	17	17	21	16	22	20	13	30	17	22	19	50	13	37	29	31	34	32	33	30	44	27	46	55	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
