step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
46000	-429.757941519487986	-436.613429470447386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706706487011108	-1	0	3	5	6	5	6	6	7	7	9	9	11	10	10	11	12	11	13	11	13	12	14	15	14	13	13	13	15	14	14	15	12	15	15	15	16	16	16	14	15	17	17	16	16	18	17	17	18	20	20	20	20	19	19	20	19	20	21	21	23	22	22	21	22	21	23	23	25	26	27	27	26	31	32	0	1	2	3	4	3	3	0	3	6	10	10	14	4	10	12	13	5	12	9	5	14	14	19	11	17	16	33	17	26	27	27	0	19	14	26	22	23	29	21	27	41	21	23	25	42	37	40	41	45	21	46	44	35	47	45	47	43	57	37	58	54	55	57	34	54	60	64	51	66	67	69	65	72	70	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	2	2	1	3	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	4	1	2	2	1	2	1	2	1	3	1	1	2	2	3	1	1	1	2	2	1	2	1	2	3
46500	-445.569256028304608	-452.424743979264008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552947089653978	-1	0	2	4	6	4	6	6	6	6	8	7	11	11	11	11	12	12	13	14	13	13	14	15	14	11	14	14	16	15	12	15	13	15	15	15	16	17	16	15	18	18	17	15	17	16	15	17	19	20	20	18	20	17	19	19	19	20	20	22	24	21	21	24	24	24	25	22	25	26	27	26	26	30	32	0	1	2	3	6	3	4	0	3	6	9	7	9	9	12	12	15	14	6	15	9	13	21	13	17	9	31	33	17	26	12	31	0	27	22	17	44	21	20	25	46	32	35	22	13	15	14	40	41	45	34	27	35	44	47	45	47	21	37	34	54	23	57	68	34	60	65	59	19	66	67	60	60	69	69	1	1	1	1	1	1	1	1	2	1	1	1	3	3	3	2	1	1	5	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	2	2	1	1	2	3	2	2	1	2	2	2	3	1	2	1	2	4	3	3	3	4	1	1	3	1	1	1	6	1	1	2	2	2	4
47000	-409.502867577312031	-416.358355528271431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599406483752710	0	1	3	5	5	6	7	6	6	8	7	9	11	10	11	12	11	12	11	13	13	14	14	14	16	13	12	14	14	15	12	15	13	16	15	16	16	17	16	15	18	18	17	16	16	18	17	16	18	19	20	19	18	19	20	19	20	20	21	22	24	19	21	24	24	22	24	23	25	27	26	26	28	30	32	0	1	2	2	3	4	2	0	3	11	9	9	9	10	14	11	9	15	4	19	14	14	16	12	4	17	17	33	16	26	7	27	0	19	21	26	6	23	17	17	32	32	35	35	29	31	44	13	32	45	34	31	44	44	47	45	47	54	47	51	58	22	57	59	51	51	60	59	65	60	66	69	71	73	74	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	3	3	1	3	2	2	2	1	2	5	1	1	1	1	2	3	2	1	3	1	2	4	2	2	2	2	2	1	1	1	3	1	2	2	2	1	3	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1
47500	-477.109869746676111	-483.965357697635511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583897393875202	-2	1	3	2	6	5	5	6	7	8	7	9	9	11	12	12	12	12	11	12	12	11	14	13	16	12	13	14	15	15	13	15	12	15	15	15	15	16	16	15	18	18	17	16	17	16	16	18	19	19	18	20	19	19	18	18	20	20	21	20	22	20	21	23	23	21	24	24	25	26	26	26	26	28	32	0	1	4	1	3	4	3	0	7	5	7	9	9	12	10	4	13	12	10	12	6	12	14	17	10	10	17	33	19	26	12	27	0	21	12	26	23	23	20	21	32	31	36	29	19	16	37	40	41	56	37	42	35	44	16	25	47	54	47	15	58	35	55	57	44	51	51	59	66	66	60	65	65	69	74	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	6	1	2	1	2	3	1	2	1	5	1	1	1	1	2	2	1	1	2	4	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	3	1	2	1	3	3	1	2	1	3	3	2	3	1	2	3	2	3	1	1	2
48000	-455.369891795424849	-462.225379746384249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564203560071374	-1	2	3	5	6	5	6	6	6	8	8	9	9	10	11	13	13	13	13	12	12	13	15	15	15	11	13	14	15	16	14	11	13	15	13	16	15	16	15	14	18	16	17	16	16	18	18	17	18	20	21	20	19	18	19	19	20	20	20	20	24	22	21	24	24	22	25	24	26	27	26	26	28	30	32	0	1	2	3	4	3	6	0	3	4	9	6	9	10	10	7	13	12	14	13	14	14	21	12	35	12	32	33	26	26	27	13	0	4	2	26	35	23	17	13	32	31	22	19	13	42	44	17	29	39	43	16	54	43	37	10	16	54	47	43	43	58	47	59	60	51	60	37	51	72	60	65	69	73	74	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	4	2	1	1	2	1	1	2	3	1	1	2	1	2	2	1	1	1	6	6	2	1	1	1	2	4	1	2	1	3	1	2	2	2	3	3	4	1	1	2	4	2	1	1	1	4	2	2	2	2	1	2	4	2	1	3	1	1	1	1
48500	-418.025693059684329	-424.881181010643729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665521180095093	-1	1	3	4	6	6	5	7	7	7	9	9	10	10	10	12	12	12	12	13	13	12	14	14	16	12	14	13	15	14	12	14	12	15	16	15	15	16	17	15	17	17	17	16	17	18	17	17	18	19	20	20	16	19	19	19	20	21	22	22	22	22	19	23	23	23	24	24	24	27	26	27	26	30	31	0	1	2	3	4	4	4	0	4	7	9	4	9	6	7	10	13	10	15	13	22	14	22	9	12	13	31	33	17	26	13	31	0	16	16	30	22	23	17	17	32	27	37	22	25	42	37	40	31	11	35	41	22	35	47	13	47	54	57	44	54	35	47	57	34	51	66	59	60	69	65	60	65	60	74	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	3	4	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	3	4	2	1	1	2	1	3	2	1	2	2	1	3	1	2	4	2	1	1	1	2	1	2	1	2	1
49000	-434.544127947523009	-441.399615898482409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544951777023866	-1	0	3	4	6	4	6	5	7	8	8	10	10	11	11	12	12	12	13	13	13	14	14	14	16	12	13	13	13	16	13	14	12	15	15	15	15	16	17	14	19	17	16	17	17	18	16	17	17	20	20	19	19	20	19	18	20	20	22	22	22	21	21	23	24	21	24	24	25	27	25	25	26	29	31	0	1	2	3	6	3	4	0	4	6	9	4	9	9	7	15	13	10	16	17	18	14	21	15	29	9	13	33	13	34	12	31	0	10	14	26	22	23	35	9	42	32	21	21	34	42	22	25	32	45	18	27	35	44	47	45	35	21	57	54	58	54	55	47	19	15	60	57	40	60	67	65	65	73	74	1	1	1	1	1	1	1	1	1	3	1	2	2	2	3	1	1	3	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	3	2	2	1	1	1	3	1	1	2	2	1	1	1	1	2	2	4	2	2	1	2	1	2	3	1	1	1	1	1	3	5	4	1	2	7	2	1	1	1	2	1
49500	-425.070257396713203	-431.925745347672603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649904810562696	0	2	3	5	7	5	6	7	7	7	9	9	10	10	10	12	12	12	11	12	12	13	14	13	14	12	14	14	14	14	13	14	12	14	15	15	15	16	16	15	18	17	18	16	17	19	17	17	17	18	21	19	18	20	19	19	20	19	20	22	23	21	22	24	24	23	24	22	25	28	27	27	27	30	32	0	1	2	3	4	3	3	0	4	7	9	7	9	10	10	7	12	6	15	15	19	21	14	12	13	15	15	33	13	26	15	31	0	7	21	26	19	23	13	14	32	31	29	21	25	42	37	22	27	25	58	42	35	37	47	29	47	22	37	48	54	58	59	55	60	51	51	55	65	65	65	51	66	73	74	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	3	1	2	1	1	1	2	2	1	3	1	2	1	2	1	1	3	2	2	3	1	3	3	2	2	1	2	2	1	1	2	1	3	1	1	2	2	2	3	2	3	2	2	2	1	1	3	1	2	2	1	1	2	1	3	1	1	1
50000	-416.901264497085435	-423.756752448044836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635201473289776	-1	1	3	4	6	4	7	5	6	8	8	8	10	11	10	13	13	12	11	13	13	13	13	15	16	12	13	14	15	15	12	15	13	14	14	15	15	16	15	16	18	17	17	17	15	18	17	17	18	20	19	19	18	19	19	19	20	20	21	21	23	21	21	22	24	22	24	22	25	27	26	27	28	30	32	0	1	2	3	3	3	4	0	3	4	7	7	7	15	12	12	13	7	10	19	14	18	18	34	3	13	31	33	17	26	13	27	0	10	12	16	10	23	11	17	27	27	22	35	16	42	35	17	25	45	35	25	21	44	47	45	47	54	55	51	54	44	7	55	60	51	66	59	51	60	65	69	65	73	74	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	5	2	1	1	1	1	1	1	1	2	2	1	3	2	4	2	2	2	2	2	1	1	1	2	1	2	2	2	3	1	1	2	2	1	1	1	1	2	5	2	2	2	1	1	3	2	1	2	2	1	1
50500	-410.989210652455654	-417.844698603415054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706971868019310	-2	1	3	4	6	5	6	7	5	5	7	9	11	10	11	9	9	13	12	13	12	13	15	14	14	12	14	14	14	15	13	15	13	15	16	15	16	17	16	15	18	18	16	15	15	17	18	17	18	19	20	20	18	18	20	17	20	20	21	21	23	21	21	23	24	23	24	23	25	27	26	26	27	30	32	0	1	2	3	3	3	3	0	3	4	5	11	14	5	7	3	9	16	16	17	14	21	12	21	13	17	31	33	13	26	17	27	0	18	21	13	44	23	29	19	27	31	22	22	29	27	37	29	27	45	35	42	35	25	47	29	12	54	55	34	58	54	57	59	51	51	60	59	66	51	67	69	65	73	74	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	3	1	1	1	2	2	1	2	2	1	1	1	2	1	2	5	1	1	3	2	2	1	2	2	2	2	1	1	3	1	1	2	2	1
51000	-423.352501407727061	-430.207989358686461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594955780534065	-1	1	3	4	7	5	7	6	6	5	8	9	11	11	11	13	12	12	11	13	12	13	15	13	15	13	12	14	13	15	13	15	12	16	15	15	13	17	17	16	18	17	17	16	17	18	18	17	17	20	20	19	18	19	19	20	20	21	21	21	23	21	21	24	24	23	24	21	26	26	26	27	28	29	31	0	1	2	3	4	3	10	0	3	3	9	3	7	6	9	19	9	15	10	21	10	18	22	19	29	19	13	33	13	26	27	31	0	12	22	26	21	23	25	29	31	31	17	35	21	42	35	34	27	45	43	42	34	44	14	45	55	43	47	47	50	43	47	68	60	51	51	57	65	65	67	69	66	51	74	1	1	1	1	1	1	1	1	2	1	1	4	1	3	2	1	4	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	2	3	2	2	1	2	1	2	1	2	2	2	1	1	2	4	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	3	1
51500	-457.400207053389863	-464.255695004349263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504012405090425	-1	1	2	5	7	6	7	6	5	8	9	9	10	11	10	13	13	13	12	13	13	12	13	12	14	11	12	13	15	14	13	15	12	14	13	15	15	16	15	15	17	17	17	16	16	18	16	16	18	20	20	19	19	19	19	19	20	19	21	22	23	20	22	23	24	22	24	24	23	27	25	25	27	29	31	0	1	2	3	6	2	9	0	3	6	7	10	12	9	6	15	9	6	15	14	22	14	14	26	13	4	7	33	13	26	6	31	0	15	5	26	14	21	25	17	32	31	22	22	29	31	37	13	32	45	18	17	35	43	47	45	47	37	57	16	58	53	35	47	51	51	17	55	51	69	51	69	60	60	74	1	1	1	2	1	3	1	1	2	1	1	1	1	3	2	1	4	3	1	1	1	1	1	1	2	3	3	1	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	4	2	2	3	3	4	1	2	2	2	2	1	3	2	1	4	3	2	1	5	2	1	2	2	1	3	2	1
52000	-428.392175065077424	-435.247663016036825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671188775345859	0	2	3	4	7	6	6	7	7	8	8	9	11	10	10	12	12	11	12	14	13	13	14	15	15	13	14	14	14	16	13	14	13	16	14	15	15	16	17	16	19	17	15	16	16	19	18	17	17	19	21	19	18	19	20	18	21	20	21	21	24	22	22	23	23	24	24	23	24	26	26	27	27	30	32	0	1	2	3	3	4	3	0	6	4	7	4	10	10	10	9	13	12	11	9	13	14	16	15	17	13	31	33	16	26	13	31	0	19	14	26	16	16	19	29	42	27	35	20	29	42	37	20	27	45	37	42	34	35	47	29	55	54	37	25	54	58	57	59	34	51	51	57	59	51	67	67	65	65	74	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	4	1	1	2	3	1	2	1	3	2	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	1	3	3	2	1	1	1	4	3	2	1	1	2	2	1	2	3	1
52500	-465.344224724731021	-472.199712675690421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659658686988312	-1	1	2	4	7	5	7	5	7	7	9	10	10	11	11	12	12	13	11	14	12	13	14	11	13	13	12	14	15	16	13	14	13	14	16	13	16	15	16	15	18	16	17	17	16	17	17	17	17	18	20	18	19	19	19	20	21	19	21	22	23	21	21	23	25	23	24	24	25	27	26	26	28	29	32	0	1	2	3	6	4	6	0	6	6	9	10	9	12	3	12	12	10	12	17	14	17	17	4	17	24	24	33	13	13	15	31	0	16	16	24	29	18	25	14	42	31	22	25	17	32	21	40	32	39	34	42	38	22	9	39	58	21	47	39	35	54	55	59	58	53	51	59	54	66	67	67	72	65	74	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	3	1	1	1	1	2	3	1	1	1	1	2	2	1	1	2	2	1	1	2	2	3	1	3	1	2	1	3	1	3	3	4	3	1	4	2	3	3	1	1	1	2	2	2	1	3	2	1	1	1	2	2
53000	-402.647394209886670	-409.502882160846070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617369565061576	-1	1	3	4	6	4	6	7	6	8	8	9	10	11	10	13	13	12	12	13	13	14	14	15	16	12	12	14	16	16	14	15	13	16	16	15	15	17	16	13	16	18	17	17	16	17	17	17	19	20	19	20	19	19	20	19	18	20	20	21	22	22	22	23	24	23	25	23	24	27	27	26	27	30	32	0	1	2	3	4	3	6	0	6	6	9	7	11	7	9	13	13	15	15	13	14	14	7	19	13	13	13	33	17	26	27	27	0	16	21	26	21	37	20	13	31	41	21	21	13	31	37	40	27	17	34	32	44	35	47	45	37	54	57	51	39	58	59	61	60	60	66	59	60	69	67	69	65	73	74	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	3	1	3	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	3	2	1	2	3	2	1	3	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1
53500	-448.351564417561519	-455.207052368520920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622498790067338	0	1	3	5	6	5	6	6	6	7	8	8	11	10	11	11	11	12	12	13	13	13	14	14	15	12	14	13	14	16	12	13	12	15	13	15	15	16	16	15	18	16	17	17	16	18	18	18	19	19	21	20	18	19	18	17	20	20	21	21	24	22	22	22	24	23	25	23	25	27	26	26	27	29	32	0	1	2	3	4	3	3	0	3	6	9	6	7	10	12	5	9	12	4	17	6	14	35	17	31	14	13	33	31	26	12	16	0	15	17	26	22	23	25	17	16	13	22	35	17	42	14	39	41	45	54	32	19	43	37	45	44	35	55	44	14	53	47	55	60	51	65	64	66	66	58	25	51	73	74	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	3	2	2	2	1	4	1	1	1	2	1	2	1	1	2	3	1	1	3	1	2	1	1	1	1	4	3	3	2	2	1	4	1	1	2	1	5	3	1	2	1	2	3	1	2	5	2	1	2	2	1	1	1	1	1	3	4	2	1	1
54000	-448.155532087699157	-455.011020038658557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526236431544338	-1	0	2	4	5	6	7	6	7	6	8	9	10	9	11	12	12	12	13	13	12	13	14	13	14	11	14	14	16	15	13	14	13	16	15	14	15	17	16	14	16	16	17	16	16	18	18	16	18	19	19	19	19	19	17	17	20	20	21	20	23	21	21	22	23	22	24	24	25	27	26	27	26	30	32	0	1	2	3	4	3	2	0	3	3	10	3	6	7	12	10	11	14	5	9	5	15	21	18	17	9	13	33	25	26	12	12	0	19	22	26	14	23	12	16	31	32	34	35	17	42	55	40	42	39	21	27	12	15	37	17	47	44	54	39	35	53	57	59	54	51	65	64	60	67	67	67	65	73	74	1	1	1	2	1	3	3	1	2	2	1	4	2	1	1	3	2	2	3	3	3	1	2	1	1	2	2	1	1	2	2	3	1	2	1	1	2	1	5	1	1	1	1	1	2	1	1	1	1	2	4	2	4	5	1	2	2	2	1	4	3	1	1	1	3	2	1	1	2	2	1	1	1	2	1
54500	-438.061506663980595	-444.916994614939995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651401968507402	0	1	3	5	6	2	7	6	7	7	9	9	10	10	10	13	12	11	13	13	13	12	15	14	15	12	12	14	14	15	11	14	12	15	15	15	16	17	16	15	18	16	16	17	16	18	16	18	18	20	18	19	18	19	19	19	21	20	21	21	23	20	21	24	25	22	25	23	25	27	27	26	26	30	31	0	1	6	3	4	2	4	0	6	4	4	5	12	12	12	15	13	7	15	13	14	10	21	9	29	13	31	33	13	26	10	27	0	7	29	26	24	34	40	17	32	32	12	43	29	42	21	29	42	45	19	42	29	25	47	45	44	35	55	54	58	34	37	59	60	60	60	59	60	60	65	66	51	73	73	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	2	2	3	1	4	1	1	1	1	2	2	2	1	1	3	1	2	2	1	1	2	1	1	3	1	1	1	2	2	2	2	2	2	2	2	2	2	3	2	1	1	2	2	2	2	2	1	1	1	2	2	1	3	4	2	3
55000	-448.393968384469929	-455.249456335429329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604504821013991	-1	1	3	5	6	2	6	7	7	7	8	9	11	11	11	13	10	12	11	14	13	13	14	12	15	11	12	13	15	15	12	15	12	15	14	15	16	17	16	15	18	17	18	17	16	18	16	15	17	19	20	17	19	19	19	19	20	20	22	21	21	22	22	23	24	23	24	23	25	26	27	27	28	30	31	0	1	6	6	4	2	3	0	7	3	4	10	9	6	7	15	11	9	7	13	12	18	22	15	18	17	13	33	17	26	17	27	0	13	22	26	35	23	13	20	31	32	24	35	13	31	29	10	48	45	34	39	44	44	47	25	47	44	55	51	54	58	47	47	60	60	51	59	60	60	65	51	70	72	73	1	1	1	2	1	1	1	1	1	2	2	1	2	5	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	2	3	1	2	2	3	1	3	3	1	4	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	3	2	1	3	1	2	2	2	4	2	2	2
55500	-451.543387945610732	-458.398875896570132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537536703523608	-2	1	2	4	7	5	6	6	6	8	8	9	10	10	11	13	11	12	10	13	13	14	14	14	14	13	14	14	15	15	13	14	13	16	15	14	15	16	15	15	19	16	16	17	16	18	14	18	18	19	19	19	18	19	19	19	20	20	20	21	22	21	22	23	24	23	22	23	25	26	26	24	27	29	30	0	1	2	3	7	3	3	0	4	6	9	5	7	12	13	19	13	5	7	17	14	12	15	15	17	6	16	33	10	26	9	31	0	39	14	19	21	23	10	26	42	29	23	15	25	42	19	40	32	45	19	29	22	43	44	45	14	44	55	34	58	16	57	59	54	67	60	57	67	66	66	60	65	73	74	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	3	1	2	3	2	1	1	3	1	1	3	1	3	1	1	1	2	2	1	1	3	1	1	1	1	3	1	1	2	2	2	2	3	2	2	2	1	2	6	2	1	2	1	3	1	2	3	1	1	1	2	1	2	2	2	1	1
56000	-427.347323654178126	-434.202811605137526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623715395715944	-1	0	2	4	7	4	6	5	6	7	8	10	11	9	10	13	12	12	11	14	13	13	14	13	14	13	14	14	16	15	12	13	12	15	16	15	15	15	16	16	16	17	17	16	16	17	17	17	19	18	20	20	19	19	18	19	20	21	22	22	22	22	22	24	22	23	24	24	26	27	27	26	26	30	32	0	1	2	3	9	3	4	0	3	9	7	3	15	5	9	4	13	15	10	17	14	14	22	17	13	13	31	33	19	26	12	31	0	22	19	26	21	23	17	17	27	27	29	37	16	25	16	25	29	35	39	42	35	43	16	45	47	39	47	53	44	58	57	55	51	51	51	59	67	73	72	60	65	73	74	1	1	1	1	1	2	2	1	2	1	1	3	1	1	1	4	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	3	2	1	1	2	2	2	2	3	1	3	1	1	2	1	2	1	1	1	1	1	3	2	2	1
56500	-434.567886680981303	-441.423374631940703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541463122204112	-1	1	2	4	7	5	7	6	6	7	8	9	10	10	11	12	12	13	12	12	12	14	14	15	14	12	13	14	14	14	14	15	11	15	14	14	15	16	16	14	18	15	17	15	16	17	15	18	18	17	20	20	18	20	19	20	20	19	20	21	22	21	22	23	24	24	23	23	26	27	26	27	26	29	31	0	1	2	3	4	3	4	0	6	3	9	4	12	12	9	10	13	16	10	7	14	14	21	15	13	13	15	33	16	26	27	31	0	25	14	17	22	23	29	17	32	27	44	17	17	16	15	40	27	45	16	42	22	58	35	50	22	35	47	34	54	58	59	59	60	51	25	59	65	65	65	58	65	73	74	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	3	1	1	2	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	2	1	5	3	2	1	2	2	3	3	2	2	2	1	2	2	1	2	3	1	1	2	1	3	1	1	1
57000	-484.841753324627575	-491.697241275586975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497161800177011	0	1	2	4	5	6	6	6	6	6	8	8	10	11	12	11	12	13	11	13	13	13	14	14	12	13	14	13	15	15	12	14	12	14	15	14	15	17	16	15	18	16	17	15	16	19	16	16	18	19	21	19	18	19	19	19	20	18	19	22	24	20	21	22	24	23	24	24	24	28	26	27	27	29	31	0	1	2	3	4	4	4	0	4	2	9	7	11	6	2	7	9	2	7	16	14	14	14	16	16	13	15	33	25	10	13	31	0	19	22	17	18	16	25	7	42	32	14	14	25	27	16	13	32	45	44	42	17	43	44	18	47	21	47	24	54	34	59	59	34	51	19	64	60	58	51	69	58	65	74	1	1	1	1	1	1	2	1	1	3	1	1	2	3	6	3	3	5	2	2	1	1	2	2	1	3	1	1	2	3	1	2	1	2	2	1	1	3	2	3	1	1	3	2	2	2	2	2	2	2	3	1	3	1	2	3	2	3	1	4	3	3	1	2	5	2	6	1	1	5	2	2	3	2	1
57500	-435.120486425240415	-441.975974376199815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614665240522284	-1	1	3	4	7	5	6	6	5	7	9	9	11	10	11	11	12	13	11	13	12	13	14	14	15	12	11	14	15	15	13	14	13	16	16	16	16	16	16	14	17	17	17	16	17	17	17	17	19	20	21	19	18	19	19	19	21	17	20	19	23	21	20	24	25	23	25	23	25	28	26	25	27	30	31	0	1	1	3	6	4	4	0	4	3	9	6	4	5	7	9	10	19	12	17	14	7	13	16	17	15	9	33	17	26	15	27	0	13	21	26	15	23	16	15	13	13	35	14	29	32	37	22	42	45	34	42	44	47	47	45	55	34	47	34	54	58	55	59	66	51	60	59	66	65	51	51	72	73	74	1	1	3	1	1	1	1	1	1	2	2	2	3	2	2	3	1	1	1	1	1	4	1	2	1	1	2	1	3	3	1	2	1	2	2	2	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	3	1	1	1	3	2	1	1	1
