step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
75000	-633.322386565499301	-631.682218163762059	-1.640168401737212	0.000168301596487	0.000037673333215	0.223844182122164	0.604079828058223	2	1	4	3	4	3	3	3	4	2	5	4	3	5	4	4	4	4	5	4	5	5	6	2	5	5	5	4	3	8	5	5	6	6	6	6	6	6	7	9	7	7	8	7	7	8	7	10	8	9	9	8	7	8	7	7	9	9	9	10	10	9	11	9	8	9	8	9	8	9	9	10	10	11	8	11	10	12	9	10	11	11	10	11	11	12	11	13	11	11	11	11	11	12	12	12	12	13	14	13	13	13	13	12	13	13	14	13	13	15	17	17	17	18	2	0	7	10	13	2	1	1	4	2	5	4	24	15	13	6	1	8	29	6	4	15	14	2	17	1	18	29	10	47	17	20	20	20	26	27	26	1	23	21	19	32	32	35	35	47	27	75	26	18	52	34	33	38	35	38	38	47	45	27	33	43	79	36	38	47	44	55	56	69	56	49	65	60	33	20	38	46	36	66	60	71	56	48	68	68	20	72	64	62	64	71	80	48	66	93	45	69	79	70	84	97	45	81	68	55	60	92	55	108	80	69	103	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	3	1	4	2	2	2	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	2	4	2	1	2	3	2	2	1	2	1	1	2	2	2	1	2	5	2	2	1	1	1	1	2	1	2	2	6	2	1	2	1	1	1	2	2	1	4	3	3	3	1	1	3	1	3	4	2	1	2	2	4	5	3	4
75500	-599.127194403828639	-597.541149529936206	-1.586044873892378	0.000126291217845	0.000031098779854	0.246246575051835	0.619583026304683	2	1	4	3	4	4	3	3	4	2	5	4	3	5	4	3	4	4	5	4	5	4	6	2	5	5	5	5	3	7	6	6	6	6	5	6	6	6	7	10	7	7	6	8	7	7	7	10	7	9	9	7	8	7	8	8	8	9	9	10	10	9	11	9	8	8	8	9	9	9	9	8	10	11	10	10	10	10	10	10	10	11	10	11	10	12	11	13	10	12	9	11	9	12	12	12	11	13	15	13	13	12	13	10	12	13	13	13	15	14	16	17	16	18	2	0	1	10	13	16	1	1	4	2	2	4	24	22	13	1	1	8	29	2	9	13	14	2	3	3	8	29	10	31	3	11	11	3	24	25	26	8	38	39	28	20	20	23	35	31	31	53	17	66	42	33	43	35	45	46	47	30	44	47	53	33	60	72	37	37	14	55	56	56	56	25	66	50	62	62	91	72	25	93	66	71	70	30	55	97	62	71	72	48	49	64	66	75	104	93	44	56	110	70	84	68	68	93	85	85	82	92	106	108	104	71	105	68	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	3	1	2	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	3	1	2	1	1	1	2	4	1	2	1	1	2	2	1	2	4	1	2	2	2	1	2	2	2	3	4	1	2	2	2	3	1	2	3	2	1	2	1	3	3	3	4
76000	-622.150491097647659	-620.454402587237269	-1.696088510410425	0.000166379169893	0.000034062896933	0.204730537812598	0.666385006236750	2	1	4	3	4	3	3	3	4	2	5	4	3	5	4	4	4	4	4	5	5	5	6	2	5	5	5	5	4	8	6	6	5	6	6	6	6	6	7	8	7	7	7	8	7	8	7	10	7	9	6	8	7	8	8	8	9	6	8	9	10	9	10	9	8	9	9	9	8	9	9	10	10	11	9	11	10	12	10	10	10	11	10	11	11	12	11	11	11	12	10	10	9	12	12	13	12	13	12	11	12	13	11	12	13	13	13	13	15	14	16	17	15	18	2	0	1	10	13	2	1	1	4	2	16	4	24	13	13	6	7	8	10	2	12	5	22	2	17	3	15	29	10	39	7	20	2	33	27	18	26	8	58	14	29	51	20	35	35	36	27	75	36	65	20	43	20	35	35	36	27	11	45	8	52	27	56	56	37	26	44	55	1	56	49	46	50	50	33	75	69	46	56	50	50	56	70	62	68	85	61	49	72	75	40	64	37	76	80	80	55	82	79	56	60	97	68	80	97	68	56	79	105	108	104	60	105	105	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	4	1	2	2	1	2	2	1	1	4	1	2	1	1	2	2	1	2	2	2	1	1	3	1	1	2	1	1	3	1	1	1	1	2	1	1	2	3	2	1	3	2	1	2	2	1	3	3	3	2	1	2	5	2	3
76500	-628.257272637950905	-626.693965446685638	-1.563307191265235	0.000146636659836	0.000037713253821	0.257188440214042	0.552667794631089	1	0	4	2	4	4	2	3	4	3	5	3	4	5	3	3	4	4	5	5	5	5	6	5	5	5	5	5	4	8	6	6	6	6	5	6	6	5	4	10	7	7	8	7	7	8	7	10	8	9	9	6	8	8	8	8	9	6	8	9	10	9	12	9	9	8	9	9	7	9	8	10	10	11	10	9	10	12	10	10	11	11	10	11	11	11	11	13	11	11	10	11	10	12	12	13	12	12	15	13	13	12	10	13	13	11	13	13	15	14	15	17	16	18	2	0	7	2	15	16	1	7	12	4	17	2	15	3	2	2	8	8	10	2	9	15	22	39	17	18	8	29	4	36	25	20	20	20	39	17	26	8	15	30	9	32	52	35	35	25	22	62	22	26	42	20	52	45	44	69	3	11	35	47	43	43	69	17	37	37	59	14	36	36	36	64	65	57	62	20	49	79	49	50	65	57	36	48	45	68	76	70	91	61	49	79	66	62	81	95	106	91	108	49	84	45	55	74	103	103	63	92	106	108	104	71	105	109	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	3	1	2	2	2	1	1	1	1	2	2	1	2	1	1	1	3	1	2	2	2	1	3	2	3	1	1	2	1	2	2	1	1	2	1	3	2	2	2	1	2	2	4	1	3	2	2	3	1	1	2	1	2	2	1	1	1	2	1	4	2	3	2	2	3	1	1	2	3	1	2	6	3	2
77000	-684.547169835002478	-682.871704788741113	-1.675465046261409	0.000165149652845	0.000034910006508	0.211384074421231	0.556592631240706	3	0	4	1	3	4	1	3	4	3	3	2	4	5	3	3	4	4	4	5	5	5	6	5	5	5	5	5	4	7	5	6	6	5	6	6	6	3	7	10	7	6	8	6	7	8	7	9	8	9	9	8	8	8	8	8	9	8	9	10	9	9	12	9	9	8	9	9	9	9	9	10	10	11	10	11	10	11	10	10	11	11	10	11	11	12	11	11	11	12	11	11	11	12	12	13	12	10	15	13	13	13	13	13	13	13	13	13	15	15	17	16	17	18	7	0	1	2	2	2	2	7	4	12	2	4	38	15	2	2	5	38	12	38	4	15	13	15	17	18	7	29	11	15	5	20	5	1	24	27	16	7	38	8	29	6	33	7	35	7	20	32	1	66	8	42	33	39	45	36	58	13	24	18	43	34	36	49	47	27	46	55	27	56	25	51	46	50	48	75	36	72	64	50	80	60	27	48	54	59	75	98	69	62	56	79	65	48	50	93	55	69	79	70	84	59	68	65	85	97	56	92	103	108	104	88	106	103	1	1	1	1	3	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	3	1	1	1	1	1	4	1	1	2	2	1	2	1	1	1	2	2	3	3	3	2	2	4	1	5	2	2	2	1	5	2	2	1	1	2	1	2	1	4	1	3	4	1	1	2	1	1	2	1	4	1	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	3	1	1	2	2	2	2	2	1	4	2	1	3	4	2	2	1	2	2	2	1	2	4	2	2
77500	-679.867401121248804	-678.354263263262169	-1.513137857986665	0.000121271668170	0.000034661789324	0.285819349622298	0.538432514984451	3	0	4	3	3	4	1	3	4	3	2	4	4	4	4	4	4	4	5	5	5	5	6	4	5	5	5	5	4	8	6	5	6	6	6	6	6	6	6	10	6	7	8	8	7	8	6	10	8	9	9	7	8	8	8	7	9	7	9	8	9	7	12	9	9	8	9	9	9	9	9	8	10	11	10	10	10	12	10	9	11	11	10	11	11	10	11	11	11	12	11	11	11	11	12	13	12	13	14	12	13	13	12	10	13	13	14	13	15	15	17	17	17	17	7	0	7	11	2	1	2	7	4	11	2	4	1	2	2	2	7	11	29	11	4	13	14	11	8	8	18	3	10	39	7	14	14	3	14	25	26	7	24	54	19	32	33	20	35	3	3	20	31	58	32	14	52	58	45	1	47	5	54	27	20	33	83	56	37	1	54	55	49	46	36	8	66	66	53	33	72	49	1	66	73	72	1	48	68	44	33	64	64	75	14	64	80	33	104	95	68	88	92	56	84	59	45	80	85	68	63	79	85	108	95	88	109	109	2	1	3	1	1	1	1	2	1	1	2	1	1	3	3	2	2	2	1	2	2	1	1	2	2	2	1	1	1	1	3	1	2	1	2	1	1	2	1	2	1	2	2	3	1	2	2	3	1	2	3	1	1	1	1	3	2	4	1	3	2	1	2	2	2	3	1	1	1	1	3	3	2	2	2	4	1	2	5	1	1	3	3	1	2	1	4	1	2	2	4	1	2	2	2	1	1	2	1	2	2	1	3	1	2	3	2	3	2	1	3	4	2	2
78000	-638.717980032750120	-637.038795984971216	-1.679184047778884	0.000160362049412	0.000033700492423	0.210152542612385	0.621238813977489	3	1	4	3	4	3	2	3	4	3	2	4	3	5	4	4	4	4	5	5	5	5	6	5	5	5	5	5	4	7	6	6	6	6	6	6	6	6	7	10	5	6	6	8	7	8	5	9	8	9	9	8	7	8	8	8	9	9	9	10	9	9	12	9	9	8	9	9	8	9	9	10	10	11	10	9	10	11	10	10	8	11	9	10	10	11	10	13	11	12	11	11	11	11	12	13	11	11	14	12	13	12	12	12	11	11	14	12	15	15	16	17	17	17	7	0	7	11	13	2	2	7	4	11	2	4	11	5	13	6	7	8	29	17	4	5	5	13	1	8	8	29	10	26	17	20	14	20	14	14	25	7	14	58	29	20	20	35	35	25	18	33	38	27	42	43	43	35	24	25	27	30	45	47	52	52	78	69	66	1	35	55	36	69	46	30	81	50	48	17	38	49	49	50	37	71	17	61	55	54	76	71	49	48	49	79	66	75	50	93	44	71	38	82	84	85	85	73	68	55	46	79	102	108	95	49	85	59	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	1	2	2	3	3	2	1	2	1	2	3	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	2	3	2	2	1	2	2	2	1	1	2	1	2	2	2	2	1	2	1	2	2	3	2	6	1	3	1	1	1	2	2	3	2	3	2	2	5	5	4
78500	-609.955983607640064	-608.261853295221158	-1.694130312418919	0.000144125030988	0.000029595259985	0.205344344294149	0.653277073713253	3	1	4	3	4	4	2	3	4	2	3	4	3	5	4	2	4	4	4	5	5	5	6	5	4	5	5	5	5	8	6	6	4	6	6	5	6	6	7	10	7	6	6	8	7	8	5	10	8	7	9	8	8	8	8	7	8	9	9	10	9	9	11	9	8	9	9	9	9	9	8	10	10	9	10	11	10	12	10	9	11	11	10	10	11	10	11	13	9	12	11	11	11	11	12	11	11	12	15	10	11	13	12	13	13	11	11	13	15	15	17	17	17	18	7	0	13	10	11	16	2	7	4	2	2	4	2	25	11	2	13	8	13	33	4	5	22	5	7	6	18	19	19	39	17	20	11	20	13	25	3	27	27	39	29	25	33	35	35	18	8	53	3	26	42	43	11	35	45	36	38	15	45	30	42	43	72	49	50	50	39	55	71	56	56	30	66	65	61	61	46	56	64	50	50	89	56	62	68	59	62	69	56	75	77	79	80	62	80	80	35	82	108	69	48	68	68	96	85	68	71	79	103	108	104	98	109	109	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	3	1	1	3	2	1	2	4	2	1	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	2	1	2	1	1	3	2	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	2	3	4	2	2
79000	-592.559865347928849	-590.940018025548284	-1.619847322380542	0.000103426547762	0.000023967110678	0.231730742217584	0.655127158047942	3	1	4	3	3	2	2	3	4	2	5	4	4	5	3	4	4	4	3	5	5	5	5	5	4	4	5	4	5	8	6	6	5	3	5	6	6	6	7	9	7	7	8	8	7	8	7	10	6	8	9	7	8	8	8	8	9	9	8	9	10	8	11	7	9	9	9	9	9	9	8	9	9	11	9	11	10	12	10	10	11	10	10	11	10	10	10	12	11	12	11	10	11	12	12	13	12	13	15	13	13	12	13	13	13	13	14	13	15	15	17	17	17	18	7	0	1	10	2	2	2	7	4	2	13	4	15	5	2	15	1	8	10	34	9	13	15	5	1	8	7	19	19	11	17	33	34	2	15	25	18	27	24	5	29	20	20	39	35	49	38	20	27	37	42	20	33	24	45	36	47	24	45	3	75	52	60	36	50	50	44	55	56	46	36	31	37	50	62	48	49	72	64	50	73	56	70	48	55	44	62	56	72	75	77	64	80	76	50	93	68	82	92	70	48	55	68	93	55	59	88	92	103	108	104	107	109	109	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	2	5	1	2	1	1	2	2	1	3	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	3	2	1	2	1	1	1	2	2	2	4	2	2	1	2	1	1	3	2	2	2	3	1	2	3	2	2	3	3	2	3	2	2	3	2	1	3
79500	-603.145978308508120	-601.221498039068251	-1.924480269439921	0.000128786220730	0.000019462239497	0.151120511084459	0.639710142547676	3	1	4	3	4	2	2	3	4	2	4	4	4	4	4	4	4	4	3	5	5	2	6	5	5	5	5	5	5	8	4	6	6	4	6	6	6	6	7	7	7	7	8	8	7	8	7	8	8	8	9	7	8	8	8	7	9	9	9	9	10	9	11	8	9	9	9	9	9	8	8	8	10	11	10	11	10	12	10	9	10	11	10	10	11	12	11	13	10	11	11	11	11	9	10	13	11	11	15	11	11	13	13	13	13	13	14	13	15	14	15	17	17	18	7	0	7	10	22	2	2	7	4	2	2	4	22	22	22	6	7	8	10	34	9	2	13	22	31	18	8	19	19	39	1	20	34	2	15	8	26	13	23	11	19	32	33	35	22	15	38	20	17	37	42	20	2	15	35	36	47	30	44	18	53	53	89	36	50	50	54	44	56	56	56	25	66	66	62	62	36	49	64	50	50	69	70	48	68	59	43	56	64	48	72	79	95	48	80	93	68	71	92	70	84	44	68	80	85	97	98	92	86	108	104	107	86	106	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	2	2	2	3	1	1	1	3	1	1	2	2	2	3	1	2	3	2	2	2	3	2	2	1	2	1	1	4	2	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	3	2	2	1	2	2	2	2	2	3	3	4	2	2	2	1	1	1	1	2	2	3	2	2	1	3	1	3	2	2	2	1	2	1	2	3	2	5
80000	-640.724932433762888	-638.986779126688816	-1.738153307074024	0.000174991750911	0.000033661739062	0.192361862124346	0.587772571346648	3	1	4	3	4	2	2	3	4	2	3	4	3	5	4	4	4	4	5	5	5	5	6	5	5	5	5	5	5	8	5	5	6	6	6	6	6	5	6	10	7	7	8	7	7	8	7	10	8	9	8	7	8	8	7	8	9	9	9	10	9	9	12	9	8	9	9	9	9	9	9	10	10	11	10	9	8	12	9	10	11	11	10	11	11	11	11	12	11	11	11	11	10	12	11	13	12	10	15	13	13	13	12	13	12	13	14	13	14	15	17	17	17	17	7	0	13	10	1	2	2	7	4	2	2	4	2	5	13	6	7	8	4	3	12	15	22	13	8	3	18	10	10	24	17	16	20	20	14	31	26	18	20	30	29	32	52	15	5	13	1	43	36	1	42	33	52	35	35	25	47	15	54	30	43	33	69	56	37	37	44	55	36	25	56	19	66	80	20	30	3	72	46	37	50	98	69	20	59	68	76	71	69	75	72	79	66	62	66	95	59	71	92	56	48	68	68	66	55	68	98	69	102	108	93	70	109	109	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	3	1	2	2	4	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	3	2	1	2	1	1	2	1	3	1	1	3	2	1	1	4	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	4	2	3	3	2	3	4	1	3	1	2	5	4	2	2
80500	-627.667198228881034	-625.982668627899670	-1.684529600981411	0.000149226750567	0.000031099949296	0.208407334329719	0.701952189461182	3	1	3	3	4	2	2	3	4	2	3	4	4	5	3	4	4	4	4	4	5	4	6	5	5	5	5	5	3	8	6	6	6	6	6	6	6	6	7	9	7	7	7	8	5	8	7	10	8	9	9	8	7	8	8	8	7	9	9	7	9	8	10	9	8	9	9	9	9	9	9	10	10	11	9	11	9	12	10	10	11	10	10	11	11	12	11	12	10	12	11	11	11	12	12	13	12	13	14	13	12	13	12	13	13	13	14	13	14	15	17	17	14	15	7	0	7	10	11	2	2	7	4	2	7	4	1	22	2	6	1	8	4	2	12	11	27	13	17	18	8	29	10	34	25	20	20	20	24	25	27	8	24	44	29	32	32	35	5	7	5	43	36	65	32	32	33	35	45	47	38	52	55	16	32	5	77	13	37	65	54	55	56	49	56	49	47	50	33	48	46	46	64	50	66	69	16	43	68	85	43	71	25	76	77	64	80	84	66	95	85	64	92	89	18	85	59	80	85	97	71	92	105	108	104	56	102	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	3	3	2	1	1	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	3	2	1	2	2	4	1	2	2	1	1	2	1	1	2	2	2	4	2	2	2	1	1	3	1	1	1	2	4	1	1
81000	-645.598102502160714	-643.803938359141284	-1.794164143019411	0.000148155068769	0.000026365979627	0.177962049126719	0.659623077438810	1	0	4	3	3	4	3	3	3	2	5	4	4	5	4	2	4	3	5	5	4	4	6	5	5	4	5	3	4	8	6	6	6	6	5	6	6	6	7	10	6	7	8	8	7	8	7	10	8	8	9	7	6	6	8	8	9	9	9	9	9	8	10	9	8	9	9	9	9	9	9	10	10	9	10	11	10	10	10	9	10	11	10	11	11	12	11	12	11	12	10	11	11	12	11	13	12	13	14	12	13	13	11	13	13	13	14	13	15	15	16	17	17	18	2	0	8	10	10	2	1	1	10	2	2	4	5	13	5	2	1	16	29	3	9	5	13	8	7	8	22	10	4	11	25	20	20	20	17	17	26	7	6	11	19	32	52	35	35	36	1	43	17	26	42	33	20	35	45	36	6	13	55	3	47	33	56	49	27	50	45	55	27	17	56	25	66	25	62	62	36	30	58	50	50	71	57	48	68	59	33	71	72	48	49	79	80	87	74	80	68	71	79	69	84	85	44	95	85	68	98	79	106	99	104	88	106	106	1	1	1	1	1	4	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	4	1	1	1	3	2	2	3	2	2	3	2	1	1	1	1	2	3	3	1	3	1	2	2	1	3	1	2	1	2	4	1	2	1	4	2	2	3	2	1	1	1	2	1	1	2	1	4	1	1	1	2	1	2	1	1	3	2	1	3	2	2	1	3	2	1	2	1	3	1	1	2	2	4	2
81500	-648.736236409855110	-647.170259946959959	-1.565976462895138	0.000170690466932	0.000043670789663	0.255847853998925	0.660461169906053	2	1	4	3	4	4	3	3	4	2	2	4	3	5	4	3	4	4	4	5	5	5	6	5	5	5	5	5	5	8	6	6	5	6	6	6	6	6	7	10	7	7	7	8	6	7	7	10	8	7	9	8	6	8	8	8	8	9	9	10	10	9	12	9	9	9	9	9	9	8	8	10	10	10	9	11	9	11	10	10	11	11	10	11	11	10	11	12	11	11	10	11	11	10	12	13	12	12	14	10	11	12	12	13	12	13	12	13	15	15	17	15	16	18	2	0	1	10	13	16	1	1	4	2	2	4	11	5	13	2	7	8	4	1	3	13	27	15	17	8	1	19	19	47	25	3	11	11	24	20	26	17	24	69	29	32	53	24	22	27	38	75	36	37	42	43	27	45	45	34	26	14	55	18	62	33	60	46	50	50	35	45	36	25	25	46	26	50	33	61	36	60	30	66	66	100	56	75	55	59	52	60	77	48	58	64	80	53	50	74	55	72	73	71	48	55	55	93	85	44	69	92	105	108	93	72	106	113	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	3	1	1	1	1	2	2	4	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	3	1	5	1	4	1	2	2	2	2	3	2	2	2	3	4	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	1	2	1	2	3	2	4	2	3	2	1	3	2	2	1	2	3	2	3	1	3	2	1	2
82000	-718.963564521623994	-717.270581761292874	-1.692982760331154	0.000176291862155	0.000036264248969	0.205705745722765	0.457814895628903	2	1	4	3	4	3	3	3	4	2	5	4	3	4	3	4	3	4	5	5	5	5	5	5	4	5	5	5	4	5	6	5	6	6	5	6	6	6	7	10	7	7	8	6	7	7	6	10	7	9	9	8	8	8	7	8	6	9	8	9	10	9	12	9	9	9	9	9	9	7	9	10	10	8	10	10	10	11	10	10	11	10	9	11	11	11	11	13	11	12	11	11	11	11	12	13	12	11	15	13	13	13	13	12	13	13	14	13	15	15	17	14	17	18	2	0	1	10	2	2	1	1	15	2	14	4	2	2	2	13	1	8	29	5	4	2	25	25	1	5	18	29	15	13	11	5	13	3	14	7	13	25	23	3	4	22	22	13	44	25	25	52	25	26	32	33	34	24	5	37	27	49	36	33	52	43	89	56	74	47	22	55	22	22	49	69	74	37	43	62	25	40	49	50	50	83	70	33	39	45	22	71	79	84	72	64	80	22	80	95	15	58	49	87	48	54	68	73	45	44	88	79	87	98	95	56	109	113	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	4	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	6	2	2	2	3	1	2	2	2	2	1	2	1	2	3	2	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	3	1	3	1	1	1	1	3	3	3	6	2	1	1	1	1	1	5	2	1	6	2	5	1	2	3	3	2	4	4	1	3	3	3	2	4	1	1
