step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-438.643490225933988	-447.694333606385328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973943859125676	-2	2	10	1	8	17	35	18	33	22	30	32	32	25	20	31	30	26	29	37	29	34	36	40	53	39	45	40	41	38	40	25	36	38	40	46	39	47	44	51	48	51	53	49	46	40	52	43	54	50	61	47	54	56	59	68	61	52	40	57	52	60	59	66	53	75	81	68	70	76	79	75	81	89	100	91	95	93	88	89	90	93	0	1	2	1	2	3	14	3	15	6	10	32	14	8	6	14	10	10	10	21	15	14	9	9	41	9	33	7	23	11	12	6	17	19	12	34	30	20	35	48	23	30	46	45	30	13	26	30	38	30	55	27	26	61	50	53	60	28	23	65	37	61	49	34	38	64	66	53	64	69	51	51	70	66	78	71	79	80	66	67	73	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-432.044614105480605	-441.095457485931945	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971702338549434	-5	4	3	14	14	19	29	20	27	20	24	30	33	29	23	26	22	27	33	37	26	39	41	39	52	42	33	39	37	41	43	31	42	39	40	49	43	49	46	50	53	50	51	38	47	49	53	48	52	45	58	47	56	48	49	67	60	59	51	54	53	56	63	69	63	71	81	63	80	75	79	76	68	91	105	86	98	87	88	93	96	98	0	1	1	3	2	5	4	5	11	3	10	17	14	5	4	5	4	10	8	14	10	6	27	21	23	28	17	19	7	20	22	16	19	19	27	39	13	14	29	37	46	31	50	27	24	22	40	33	48	30	59	23	47	27	23	57	53	31	23	54	40	36	43	62	62	73	72	47	70	65	56	66	51	79	82	71	80	64	69	79	76	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-427.119009569067998	-436.169852949519338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992715126201237	0	3	6	11	6	14	21	24	30	23	26	34	28	29	28	26	28	27	34	36	31	41	42	43	48	33	41	34	46	43	44	38	34	46	37	51	39	42	37	36	50	51	48	44	42	48	50	45	53	41	62	52	54	53	57	66	59	56	48	43	56	68	58	71	53	78	82	73	77	70	85	71	75	89	94	88	99	95	95	95	96	98	0	1	1	1	1	5	2	4	8	4	7	11	7	7	8	7	8	7	16	13	10	28	35	40	30	14	28	26	24	33	40	12	14	27	14	39	12	33	9	11	48	48	60	38	32	45	29	50	59	14	42	23	59	34	47	54	49	42	50	39	59	58	36	61	50	73	64	53	68	56	67	51	72	67	74	67	80	76	74	74	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-427.731632445666378	-436.782475826117718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992028133945372	-2	5	8	12	15	19	33	23	25	12	32	31	18	27	25	32	28	29	32	38	31	44	35	35	46	28	36	42	47	39	44	40	42	43	44	46	39	39	46	48	51	49	53	46	42	46	52	51	50	52	63	54	53	48	57	64	57	55	46	58	54	67	49	73	65	75	71	64	75	74	83	80	82	90	95	85	96	96	94	87	93	99	0	1	2	3	3	5	26	5	6	2	17	14	10	13	6	14	15	8	17	16	17	16	26	15	30	8	12	38	31	16	30	16	24	21	11	24	14	27	24	44	46	32	28	20	30	20	27	33	21	36	43	25	54	44	41	58	50	39	21	63	54	65	37	62	55	65	57	50	51	56	69	66	62	70	72	69	71	72	76	71	76	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-431.817301542846678	-440.868144923298019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991211544326861	-1	5	9	9	13	19	30	19	29	25	32	28	33	27	23	25	31	31	30	36	29	34	35	39	50	44	42	33	43	41	42	34	39	41	43	49	46	48	45	49	47	49	47	38	43	46	48	49	53	46	64	37	55	58	52	65	56	51	48	56	51	63	59	61	65	73	76	69	80	71	71	80	76	90	104	89	98	94	90	91	95	96	0	1	1	1	3	5	12	5	15	6	9	10	12	15	4	5	15	6	16	7	10	16	7	21	52	15	32	9	32	24	52	7	18	20	30	20	52	31	24	27	44	31	30	32	52	24	37	22	37	29	53	19	36	25	35	49	38	31	22	43	30	40	40	49	64	51	65	54	66	51	63	71	71	72	81	62	81	79	69	69	78	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-433.258723061745457	-442.309566442196797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996309105535045	-2	3	9	7	16	16	37	19	26	19	27	21	31	28	16	32	32	20	32	32	25	41	35	45	52	39	42	40	45	37	39	41	42	45	46	53	39	50	48	48	50	51	47	45	45	47	54	48	50	53	59	50	52	51	56	66	60	55	52	57	56	64	57	72	48	64	80	63	71	75	83	78	75	88	91	86	94	90	86	84	93	84	0	1	1	1	4	4	9	3	18	15	8	6	6	6	3	14	14	5	14	10	6	16	11	28	65	19	7	7	32	23	13	19	13	26	28	45	23	22	31	31	33	44	26	26	22	26	35	24	33	24	36	45	27	48	52	47	41	34	27	22	40	57	59	66	29	50	73	41	56	64	73	64	64	72	72	80	75	79	71	73	82	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-438.796157808574719	-447.847001189026059	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986665689836652	-5	6	3	10	11	19	29	21	27	17	29	31	34	18	26	22	24	27	31	32	32	38	41	43	49	41	37	42	47	39	42	38	44	43	41	49	39	35	46	46	44	46	56	43	47	34	51	46	50	48	55	45	50	54	51	68	58	54	56	60	52	65	55	74	57	74	70	72	77	74	67	78	80	89	97	77	82	90	82	95	86	99	0	3	1	3	3	4	10	5	16	4	5	6	11	4	16	14	14	17	15	8	15	11	46	27	52	38	46	12	38	18	32	12	35	22	21	31	20	11	28	30	27	22	55	27	32	9	45	27	32	42	28	27	45	52	30	45	55	34	39	44	50	49	25	67	54	71	60	71	71	71	40	62	64	66	78	68	69	68	76	79	72	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-422.674700828985294	-431.725544209436634	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959832169537599	-4	4	7	-2	9	16	35	14	26	21	33	26	33	31	29	24	24	27	32	39	27	45	41	42	48	41	41	38	44	45	41	36	46	44	41	47	46	39	49	52	52	46	50	47	43	46	51	34	51	55	62	52	52	47	50	65	59	58	47	56	57	60	62	71	64	78	81	60	81	73	75	81	78	77	102	87	97	91	84	91	96	102	0	1	2	1	2	8	14	3	10	5	18	10	21	12	16	5	8	17	18	12	17	48	11	7	27	19	48	48	28	35	32	15	32	14	13	23	7	19	27	42	44	31	27	26	14	23	36	21	30	52	62	39	25	28	20	52	42	49	35	41	39	49	52	62	58	64	70	53	74	62	64	74	64	64	77	72	80	72	74	67	66	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-437.684583639956315	-446.735427020407656	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985615519535656	0	4	9	9	10	17	35	20	31	21	24	33	24	21	28	30	27	31	31	39	34	42	36	36	49	43	39	39	46	46	36	41	45	42	46	46	42	47	43	49	52	38	52	43	49	51	46	47	47	44	61	50	51	55	55	65	56	45	55	56	51	58	65	70	56	69	79	69	80	72	71	78	78	71	102	80	92	93	93	87	98	98	0	1	2	2	2	5	16	6	8	3	14	17	14	6	6	11	6	15	10	31	18	18	9	9	29	12	19	19	37	24	10	23	7	21	32	44	18	37	7	39	49	17	47	23	21	20	24	42	20	42	55	29	34	25	26	35	40	23	53	49	22	19	46	38	52	43	66	57	66	63	63	71	68	63	78	70	76	67	80	67	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-438.495653398392335	-447.546496778843675	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976624952696787	-2	5	7	9	14	20	32	19	27	18	26	29	33	11	18	27	21	25	33	34	31	42	37	43	50	43	37	39	47	44	31	42	44	42	46	37	41	44	43	51	46	47	41	47	44	48	41	47	58	41	62	50	52	53	55	63	56	55	54	59	56	61	57	76	54	63	77	66	77	74	62	82	82	85	97	87	88	85	94	93	88	96	0	1	1	1	3	14	16	14	17	4	8	6	10	2	14	8	15	17	18	18	11	13	16	47	33	28	31	16	43	47	15	12	27	23	21	12	31	28	36	38	43	26	23	26	47	28	27	39	61	7	58	30	29	27	26	61	31	48	42	48	52	65	48	68	29	55	68	71	64	60	60	67	64	70	80	73	69	69	72	81	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-420.629738673710392	-429.680582054161732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994119804116942	-5	2	7	10	10	17	24	18	28	24	32	32	34	26	21	29	31	27	34	35	22	40	41	35	51	39	40	37	47	43	39	37	39	44	42	34	46	46	38	50	38	46	51	52	41	43	50	44	52	49	62	55	48	48	59	64	60	54	51	59	59	68	64	65	66	75	78	72	76	77	80	74	67	87	101	89	93	90	94	92	97	98	0	1	1	2	1	3	6	4	15	8	15	10	15	15	5	14	10	8	21	16	5	17	12	7	46	20	20	19	22	19	36	16	12	33	31	14	22	22	13	48	11	32	30	53	41	41	37	39	13	33	59	42	32	31	50	61	25	38	35	25	25	60	34	57	61	64	64	51	51	62	73	62	61	69	81	70	78	69	74	74	80	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-426.386102115458129	-435.436945495909470	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995351537309578	-2	6	6	11	15	16	28	17	27	21	33	32	33	26	22	28	26	24	32	30	23	43	37	41	50	39	44	41	45	45	36	33	40	39	43	48	43	41	45	38	51	46	50	48	46	43	52	51	45	52	58	49	43	52	46	64	58	55	56	62	56	60	63	72	55	76	74	68	76	67	81	79	78	89	95	86	90	93	94	87	82	97	0	1	1	3	4	3	8	5	10	8	15	16	17	10	8	4	6	8	16	9	8	24	20	31	22	32	16	20	26	26	9	14	11	12	12	34	13	31	11	14	37	53	24	24	24	8	45	23	38	34	39	55	40	33	28	57	36	27	38	58	29	61	61	56	48	64	60	57	70	56	68	67	68	81	71	72	76	76	76	71	73	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-427.402331860232721	-436.453175240684061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986225800454245	-1	2	5	8	8	10	31	21	31	16	19	29	32	27	27	22	16	19	32	35	32	39	36	40	51	41	41	42	47	45	39	36	39	47	44	41	42	42	36	40	49	48	55	44	44	41	54	44	56	53	58	48	51	53	57	68	54	52	54	56	48	66	64	74	65	72	80	67	81	73	77	71	80	92	98	83	101	88	88	90	95	100	0	1	1	3	3	1	15	3	14	2	10	16	15	11	8	17	5	17	12	12	12	39	10	39	38	23	32	23	31	20	9	12	19	46	21	32	19	13	21	39	48	37	45	24	23	39	38	40	57	24	57	36	40	37	34	59	22	41	53	29	28	50	51	72	55	68	71	55	63	62	68	65	64	76	79	66	79	71	71	69	80	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-434.339505410942593	-443.390348791393933	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988110298253103	-4	-2	2	10	16	15	33	22	29	19	29	28	36	29	24	30	24	22	19	39	31	35	35	39	53	42	40	42	39	46	34	34	43	42	40	50	39	42	45	52	48	43	52	51	44	40	49	47	49	51	62	55	50	49	54	66	59	57	57	59	52	68	57	71	66	78	79	65	80	71	73	55	75	84	97	83	94	83	78	87	97	85	0	1	1	3	4	4	9	10	19	6	8	10	9	6	19	17	19	10	6	16	17	16	9	7	42	29	11	23	7	20	10	16	29	22	12	29	32	31	16	28	24	32	41	46	22	32	27	31	24	41	54	48	24	28	53	61	52	39	44	54	39	51	25	56	58	62	73	50	66	51	62	61	64	66	69	66	82	70	64	79	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-422.579724275695469	-431.630567656146809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991986566869827	-3	2	8	9	11	16	31	21	19	16	33	26	32	27	23	34	24	26	27	38	28	37	41	43	44	36	36	42	42	46	39	33	39	44	38	48	46	48	44	46	52	53	54	49	41	49	47	44	57	54	64	48	48	50	56	65	55	57	54	58	53	65	59	60	61	78	82	74	79	69	78	71	80	90	102	88	85	94	86	94	90	83	0	1	1	2	2	5	19	4	10	4	21	6	19	8	6	15	9	17	8	13	17	18	27	20	23	18	12	35	27	16	13	12	16	22	32	33	20	23	26	28	25	46	52	31	26	30	23	23	37	53	55	24	39	28	45	49	52	46	38	40	34	61	36	49	36	72	69	70	51	51	62	51	72	71	74	82	67	74	73	68	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-439.155636167586067	-448.206479548037407	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999898355082808	-1	4	9	11	14	21	26	22	31	22	28	27	33	29	23	25	24	29	34	34	32	38	32	42	50	35	38	34	46	41	37	39	41	47	44	40	39	40	43	49	47	45	55	36	47	47	48	49	52	54	54	50	42	46	53	67	56	59	54	57	51	57	62	71	65	72	82	63	72	76	83	61	83	82	99	85	95	91	89	87	97	92	0	1	1	2	2	3	8	5	17	5	17	6	15	8	5	5	4	16	6	9	16	19	5	7	27	16	13	17	24	28	9	13	23	44	32	26	28	15	38	42	13	38	48	16	30	24	42	37	54	31	29	26	31	36	54	72	55	62	22	59	53	49	35	72	35	43	64	61	56	69	66	57	70	70	77	70	78	67	73	67	78	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-426.142703656400101	-435.193547036851442	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992181176531963	-2	0	6	7	12	19	24	15	31	23	24	30	31	29	26	32	28	29	26	32	25	44	36	40	51	39	40	40	42	47	45	40	37	41	42	36	42	42	48	38	53	37	54	48	45	43	49	47	54	51	62	50	55	53	58	60	59	57	55	50	51	63	65	72	66	78	82	68	75	76	73	68	84	88	103	83	97	92	92	91	95	101	0	1	2	1	4	5	8	1	15	6	3	10	11	15	8	14	11	10	8	19	6	24	19	11	48	23	18	23	23	35	27	9	6	13	40	9	20	18	34	21	47	18	47	23	16	38	31	33	48	36	53	40	39	31	43	60	59	50	47	37	24	49	49	68	56	68	66	58	68	68	65	62	66	66	77	69	78	74	73	74	80	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-423.150628910429759	-432.201472290881100	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985741905741751	-2	6	6	12	13	19	36	15	28	18	33	29	33	22	22	26	26	31	28	30	33	38	43	40	44	36	45	40	45	43	39	37	42	35	40	46	44	49	43	43	46	49	54	49	39	42	50	50	54	44	59	54	51	52	59	60	53	51	57	58	56	66	53	76	66	72	80	59	75	76	76	81	80	84	95	86	80	87	85	98	92	95	0	1	1	3	3	4	13	2	15	5	16	15	14	4	8	10	15	14	14	16	19	18	7	32	31	18	22	18	7	11	9	11	21	14	26	33	28	37	9	11	11	39	37	41	21	22	22	50	27	32	43	31	36	27	63	29	37	13	39	52	41	55	38	66	56	65	64	52	65	66	66	66	66	67	81	70	70	67	71	79	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-443.052889505097482	-452.103732885548823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996993757161838	-7	2	-4	10	8	19	34	14	32	23	24	22	31	19	27	29	22	28	30	31	25	38	37	41	52	36	34	40	48	43	45	33	46	46	44	52	36	36	42	52	48	49	42	49	46	47	42	39	55	45	58	48	46	52	56	59	49	51	54	48	55	60	54	73	64	76	73	67	80	68	71	76	78	80	100	85	79	97	80	93	93	89	0	1	1	5	3	5	16	5	16	8	8	6	17	5	14	12	8	17	6	18	10	9	9	26	45	21	13	20	43	48	30	14	28	38	22	50	20	13	38	29	47	30	26	31	24	31	7	20	31	48	63	28	28	50	25	33	43	39	35	35	57	45	25	51	49	54	70	62	68	61	65	67	64	72	80	74	67	80	67	76	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-437.058282859861890	-446.109126240313230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997128357774150	-4	7	8	12	14	21	34	20	29	18	26	31	29	24	27	26	27	22	30	34	23	32	38	41	51	40	42	34	38	48	43	40	39	38	39	52	38	46	46	49	52	43	48	45	49	41	35	46	45	47	63	47	55	54	55	66	56	53	48	54	45	69	58	73	59	76	82	65	78	79	82	71	75	90	102	88	99	88	94	95	97	91	0	1	1	3	1	2	4	4	11	3	18	11	11	4	4	21	6	10	21	18	10	11	19	23	44	47	20	11	11	31	33	37	22	7	12	38	11	19	23	42	30	26	39	33	26	28	9	33	33	27	40	27	49	31	39	60	38	48	44	30	42	51	60	56	25	64	64	45	62	62	56	57	64	67	81	70	74	67	67	76	78	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-429.357826774659372	-438.408670155110713	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980677382649112	1	7	8	12	9	15	34	19	32	23	21	26	31	27	27	31	29	27	21	37	30	32	39	38	57	41	42	44	37	44	42	27	38	44	38	50	37	40	44	48	53	49	55	48	42	43	40	38	52	45	60	47	48	50	57	62	56	56	50	58	55	60	56	76	65	77	83	74	82	79	78	70	76	90	103	88	99	84	90	96	99	95	0	1	1	3	1	2	17	4	14	8	4	19	11	8	11	19	12	6	6	7	8	18	15	21	59	22	21	21	21	9	20	10	16	35	14	45	22	22	7	38	40	28	44	45	29	33	23	17	54	29	43	24	33	30	41	63	54	40	35	57	28	43	40	72	59	56	73	51	66	72	72	25	72	78	80	67	82	70	76	67	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-430.809565552939034	-439.860408933390374	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988820468291929	-2	6	7	13	12	16	28	23	33	20	30	29	29	26	23	26	28	31	28	37	34	42	38	38	55	43	36	43	48	43	38	34	42	44	42	48	41	42	49	49	53	46	50	43	37	47	49	47	55	49	63	45	47	51	56	68	59	48	47	62	56	65	63	67	63	74	81	73	79	76	84	72	80	82	96	85	87	89	96	94	90	98	0	1	1	3	2	5	4	6	7	4	15	16	6	3	2	6	15	8	4	18	14	27	17	11	47	11	21	7	32	45	21	19	31	20	45	35	20	13	52	42	52	45	21	23	14	35	26	34	52	9	61	32	33	23	47	65	49	22	22	47	37	52	55	25	54	63	56	62	66	66	70	51	66	66	73	73	70	74	71	81	77	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
