step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
78500	-181.424790321534601	-179.302218182363958	-2.122572139170640	0.000257457630678	0.000031358597129	0.121801000987712	0.362173550905371	0	2	2	5	6	5	6	7	7	9	14	13	13	18	16	17	16	18	19	18	19	20	21	21	23	23	26	23	26	25	27	0	1	1	3	2	3	0	4	5	3	9	4	9	3	13	4	5	6	16	16	18	8	19	8	13	23	10	19	22	26	30	1	1	1	2	2	1	1	1	1	3	4	4	2	8	1	6	4	6	1	1	1	6	1	6	5	1	7	1	2	1	1
79000	-166.132247228715613	-164.141629630399052	-1.990617598316568	0.000193911311009	0.000027167414110	0.140102266178103	0.444637104395504	0	2	2	5	5	5	6	8	7	10	14	12	13	19	17	16	16	18	19	18	17	20	22	20	20	23	26	23	25	27	28	0	1	1	1	2	2	0	5	5	8	12	10	10	10	11	11	5	9	20	17	17	11	20	4	14	19	14	19	23	21	23	1	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	1	1	3	3	8	1	2	4	2	2	5	3
79500	-205.144417969138686	-202.811392793841975	-2.333025175296707	0.000290975359851	0.000029012390050	0.099707377506229	0.359010299768205	0	2	2	4	5	4	7	6	7	9	13	13	12	15	17	15	17	18	19	18	18	21	22	20	22	23	25	24	26	27	28	0	1	1	2	2	3	0	3	6	8	10	7	1	5	12	10	16	4	20	16	13	10	19	10	22	19	6	6	20	28	26	1	2	1	1	1	1	1	2	1	1	2	3	5	4	3	3	2	8	1	2	3	6	2	6	1	2	9	8	3	1	2
80000	-194.242580274790157	-192.192105857777250	-2.050474417012905	0.000200842814325	0.000026363637706	0.131265028300770	0.505024112845365	0	2	2	3	5	5	5	6	7	9	12	13	14	16	16	17	16	18	18	19	17	21	22	21	22	24	25	24	25	27	29	0	1	1	2	3	2	0	5	2	5	10	5	5	9	12	9	8	8	15	19	15	10	19	10	12	20	18	25	16	27	26	1	1	1	1	2	2	1	1	2	1	2	5	4	4	1	5	6	5	1	1	1	5	2	5	4	3	4	1	2	1	1
80500	-214.652438602503082	-213.002927795995504	-1.649510806507570	0.000256049680629	0.000056433953059	0.220402356763554	0.248907765618909	0	2	2	5	6	4	5	7	8	9	13	12	12	19	17	15	18	19	18	18	17	19	21	20	21	23	25	24	25	26	29	0	1	1	3	2	3	0	1	8	5	6	7	9	10	4	10	6	10	13	21	11	3	17	3	20	17	4	21	4	12	20	1	2	1	2	2	1	1	4	1	1	4	4	3	4	7	3	8	6	2	1	2	11	2	7	2	2	9	4	9	6	7
81000	-205.264561772432558	-203.263255246864361	-2.001306525568194	0.000188769755024	0.000026135391488	0.138451159641020	0.349185071067850	0	2	1	5	5	4	7	8	8	9	13	13	13	18	17	15	17	17	19	18	19	21	21	20	23	22	26	23	23	25	29	0	3	1	6	2	2	0	5	5	3	4	4	7	9	10	13	13	11	20	15	14	3	12	8	20	19	10	19	26	28	29	1	1	1	1	2	1	1	2	1	3	4	6	3	6	5	1	3	2	1	1	1	9	6	5	1	1	9	2	1	2	3
81500	-192.661553300705833	-190.566245260135759	-2.095308040570065	0.000232259258286	0.000029088710986	0.125242417461372	0.431263060007372	0	2	2	5	6	6	6	8	7	8	13	14	13	19	18	16	15	17	18	19	18	20	22	20	22	23	25	22	25	26	28	0	1	1	3	1	2	0	2	4	2	6	10	5	8	18	17	6	10	16	19	12	6	16	9	21	19	5	14	17	15	23	1	1	1	2	4	1	1	2	1	3	4	3	4	7	1	1	5	5	1	1	2	6	2	6	2	2	8	1	5	5	3
82000	-208.876902889897423	-206.940994323141013	-1.935908566756422	0.000379962466267	0.000056656553563	0.149110921715933	0.288614735823643	0	3	3	4	5	5	5	6	7	8	13	13	12	19	18	15	18	17	19	17	18	20	21	19	21	23	24	23	25	25	28	0	1	1	2	2	1	0	1	7	2	10	7	10	5	5	12	11	8	16	13	11	8	19	5	24	17	3	5	23	17	23	1	1	1	1	1	2	1	3	1	3	3	3	2	6	6	1	2	4	2	3	3	7	1	6	1	3	11	9	2	4	3
82500	-190.742978873190850	-188.558379415104127	-2.184599458086709	0.000217830153953	0.000024947198288	0.114525917717866	0.411351628068910	1	2	2	4	5	6	5	7	6	9	13	14	12	18	17	16	18	18	19	19	16	21	21	20	23	21	24	23	25	26	28	0	1	1	3	2	7	0	5	1	8	10	9	5	9	11	12	12	2	12	17	7	8	20	10	21	19	11	23	25	18	26	1	1	1	1	1	1	1	1	2	1	2	4	3	5	2	1	2	5	3	1	7	8	1	5	2	2	6	1	2	3	3
83000	-219.089962631334402	-217.221747385949612	-1.868215245384778	0.000303330521232	0.000049064114854	0.161751328731846	0.321087879849885	0	2	3	5	5	6	6	8	7	9	11	13	13	19	16	16	17	18	18	17	18	20	20	20	23	24	25	24	26	26	29	0	1	2	3	1	2	0	5	1	3	3	10	10	10	8	13	12	9	9	11	7	9	15	4	14	23	4	19	22	22	23	1	1	1	1	3	2	1	2	3	3	3	2	2	6	4	1	2	5	3	3	6	5	2	7	2	2	10	3	3	3	5
83500	-194.173577551612425	-191.722997636339812	-2.450579915272612	0.000309095539317	0.000027820162730	0.090005060543202	0.516719386846564	0	2	2	4	4	5	6	7	7	8	14	13	12	19	17	17	16	18	18	19	19	20	21	20	21	20	24	22	24	26	28	0	1	1	3	2	2	0	2	6	4	13	10	8	9	5	13	11	10	12	19	17	10	20	5	15	20	18	21	22	29	21	1	1	1	1	1	1	1	3	1	2	1	4	3	5	7	3	1	3	2	1	2	5	1	8	3	1	2	1	1	1	4
84000	-192.905243788741501	-191.137788412880440	-1.767455375861058	0.000207468760012	0.000038291519837	0.184565232062946	0.548101091845009	0	3	2	4	5	5	6	7	8	9	13	12	12	16	17	14	17	18	18	18	19	21	21	21	22	23	26	23	25	27	28	0	1	1	2	2	3	0	2	6	2	12	10	6	12	16	8	13	14	12	17	17	8	20	5	19	23	18	24	28	29	26	1	2	1	1	1	3	1	2	2	4	1	2	4	2	1	3	3	1	2	1	1	5	1	6	3	1	5	2	1	1	3
84500	-183.353281831699206	-181.452837676428800	-1.900444155270406	0.000161332133865	0.000025088103454	0.155505929621029	0.386379533381676	0	2	3	5	4	5	6	8	8	9	13	13	13	17	17	16	18	18	17	19	19	20	21	20	22	24	23	22	24	26	28	0	1	2	3	2	5	0	2	7	5	5	10	9	10	13	12	15	10	13	15	15	10	20	8	18	19	4	8	27	24	26	1	1	1	1	1	1	1	2	2	2	4	2	4	4	2	1	1	4	3	1	1	5	1	5	2	3	6	7	1	4	2
85000	-190.645263856819383	-188.799195851946450	-1.846068004872941	0.000308281580135	0.000051270060801	0.166309192973700	0.466738315271740	0	3	1	1	5	5	7	7	6	9	12	14	12	18	18	16	16	19	18	18	19	20	20	20	22	24	24	23	25	26	28	0	1	1	1	2	3	0	5	6	8	8	13	10	13	17	12	12	14	17	16	17	18	19	2	17	19	22	25	28	24	19	1	1	1	1	1	2	1	1	1	1	2	1	2	3	2	2	1	1	1	1	2	1	1	5	4	3	3	1	2	3	5
85500	-207.828799336900971	-205.732111985879754	-2.096687351021223	0.000227782671194	0.000028487517609	0.125064463681186	0.554875566602994	-2	2	3	3	4	5	4	8	7	10	12	12	13	18	18	15	17	18	19	19	18	20	21	19	22	22	25	22	26	25	28	0	1	2	2	2	4	0	5	6	3	7	10	10	12	13	13	10	8	21	16	12	8	19	5	19	20	22	22	20	22	26	1	2	1	1	1	1	1	2	1	4	4	1	2	3	3	1	3	4	1	3	2	5	1	4	1	1	2	2	2	2	3
86000	-181.022868292092880	-179.020201509367780	-2.002666782725103	0.000259033652188	0.000035809699717	0.138243426728710	0.330579054608925	1	3	3	4	6	6	6	8	8	8	14	13	12	18	17	15	17	19	16	18	19	21	21	21	22	24	25	23	25	26	28	0	1	1	1	2	2	0	5	7	6	9	1	9	8	12	12	11	6	16	19	15	6	20	6	22	23	6	24	25	22	26	1	1	2	1	1	1	1	1	1	1	3	7	1	5	2	1	2	6	1	1	1	8	2	8	1	1	9	2	2	1	1
86500	-224.591937008531488	-222.981187012286796	-1.610749996244698	0.000445649948893	0.000104930205988	0.235454320702952	0.442715647684498	0	2	3	4	5	5	6	7	7	10	13	13	14	18	16	15	17	17	18	19	18	21	20	21	22	24	25	21	25	25	26	0	1	2	3	2	1	0	2	4	4	8	3	7	4	8	11	16	10	12	15	16	10	15	10	28	21	4	13	14	17	23	1	1	1	1	1	3	1	2	1	2	3	5	3	6	3	1	1	3	2	2	1	6	2	5	1	3	11	4	3	5	4
87000	-187.762120027686734	-185.919384643183065	-1.842735384503669	0.000277148525971	0.000046288007209	0.167015166495006	0.455581791074725	0	2	2	5	5	4	6	7	8	10	13	13	12	18	17	15	17	19	19	18	17	20	21	20	22	23	24	22	26	25	28	0	1	1	2	1	3	0	2	4	4	10	10	1	5	16	11	11	5	20	16	16	8	19	4	20	23	10	16	27	27	26	1	1	1	1	2	1	1	3	2	2	2	1	6	5	1	1	1	5	1	2	2	5	1	8	2	1	7	3	1	1	1
87500	-198.848037133481000	-197.265780174940971	-1.582256958540025	0.000284822689174	0.000070635290244	0.247997413581108	0.352189810683690	1	3	3	4	5	5	6	7	7	10	13	12	13	19	18	16	17	16	18	19	19	20	21	21	21	23	26	23	25	26	28	0	1	1	1	2	2	0	5	6	8	10	5	10	10	12	5	5	10	12	16	11	10	15	5	19	20	18	16	22	23	26	1	1	1	1	1	1	1	1	1	2	1	4	2	5	3	6	5	2	6	2	4	5	1	6	2	2	7	4	3	2	2
88000	-183.045114247956775	-181.234180476705092	-1.810933771251682	0.000205621400775	0.000035785705233	0.174036871154408	0.491485489080063	1	2	3	5	5	6	7	7	7	9	13	14	13	17	17	15	14	17	17	18	19	20	21	20	22	22	24	23	25	25	27	0	1	1	3	2	5	0	3	4	9	10	8	8	4	11	12	11	10	13	19	18	4	20	13	24	23	24	24	22	26	26	1	1	1	1	2	1	1	2	1	1	2	3	3	6	2	1	1	5	2	1	1	8	2	3	1	1	2	2	3	2	3
88500	-193.694269204395880	-192.318180622076653	-1.376088582319235	0.000173834635198	0.000079619167136	0.458016706767536	0.323419723754617	0	3	1	4	6	5	7	5	7	9	12	13	12	17	18	17	16	16	16	18	18	21	21	20	22	23	23	22	25	24	28	0	3	1	2	8	1	0	2	5	5	7	11	2	8	17	18	11	8	12	19	17	6	20	10	22	23	24	24	24	11	26	1	1	1	1	1	3	1	1	1	2	3	1	5	6	1	1	2	6	1	1	1	8	1	3	1	1	2	1	3	8	4
89000	-193.630684633348380	-191.580758330086667	-2.049926303261723	0.000151287981629	0.000019870412173	0.131341643656564	0.430212725253109	0	2	3	4	5	6	7	7	7	10	13	13	11	19	17	15	18	16	17	19	18	20	21	19	22	23	24	23	25	26	29	0	1	1	2	2	2	0	5	3	4	6	4	8	10	16	5	18	9	16	19	13	10	20	5	24	19	10	20	25	28	28	1	1	2	1	1	2	1	2	2	3	5	5	2	4	1	4	1	4	1	1	3	5	1	6	2	2	7	2	2	2	2
89500	-203.206364761782055	-201.674658387391361	-1.531706374390698	0.000199112517159	0.000054632516789	0.274380122196407	0.342518628556497	0	2	3	3	5	4	6	8	7	9	12	13	12	18	18	16	15	18	18	19	19	20	22	21	21	23	26	23	24	26	27	0	1	2	2	2	2	0	3	7	4	7	8	10	8	16	10	13	4	12	19	17	8	20	4	18	19	14	9	14	24	19	1	1	1	1	2	1	1	3	1	3	3	3	2	5	1	3	2	7	3	1	2	6	3	10	1	2	4	8	2	3	4
90000	-210.166614755868181	-207.992020803866637	-2.174593952001539	0.000318871130672	0.000036877682629	0.115650741260187	0.375242591463253	1	3	3	4	6	6	7	7	7	8	13	11	12	19	17	13	16	18	18	19	18	19	22	19	21	23	25	23	25	26	29	0	1	1	3	3	3	0	3	6	1	10	7	6	5	16	7	11	10	16	21	17	5	20	3	22	19	8	8	23	25	23	1	1	1	1	1	2	1	1	1	4	1	2	3	5	2	3	2	5	1	1	1	6	2	8	1	2	8	9	2	3	3
90500	-196.047337109652403	-194.567598819527007	-1.479738290125404	0.000231431495777	0.000071679783003	0.309723543730529	0.423314427368570	0	3	3	4	5	5	5	7	6	10	13	13	14	18	18	16	18	19	17	18	18	19	21	20	22	22	24	22	26	26	29	0	1	1	3	2	4	0	5	5	8	10	9	11	6	16	13	13	4	12	16	13	8	20	10	24	23	13	11	27	24	26	1	2	2	1	1	1	1	1	1	2	2	3	1	7	1	1	1	9	2	1	2	4	1	4	1	1	6	4	1	3	4
91000	-184.306059463715627	-182.491317907089353	-1.814741556626269	0.000188036275402	0.000032561829684	0.173167808257270	0.382094988133249	1	3	3	5	5	6	6	7	8	9	13	14	12	18	17	16	17	19	19	18	18	20	21	20	22	23	25	22	25	26	28	0	1	1	3	3	2	0	5	3	8	1	3	3	9	11	7	13	10	15	17	12	4	19	8	19	20	9	11	26	20	26	1	1	1	2	1	2	1	1	3	1	5	6	6	5	2	4	2	5	1	1	3	7	1	6	1	3	7	4	2	4	3
91500	-202.029776548610243	-200.437112629676022	-1.592663918934208	0.000276358384286	0.000067224505707	0.243251189503890	0.442819050110460	-2	2	1	4	5	5	6	7	8	10	13	14	13	18	16	16	17	18	18	19	19	20	22	19	22	23	26	24	24	26	27	0	3	1	3	2	3	0	5	2	5	9	9	9	9	11	13	16	10	15	19	13	6	19	18	22	19	18	25	15	25	22	1	1	2	1	1	1	1	1	2	2	4	2	4	5	2	2	1	3	1	1	3	8	2	1	2	1	4	1	4	2	3
92000	-212.844267129695652	-211.078684844473571	-1.765582285222067	0.000289348923502	0.000053542744879	0.185045599032602	0.499193118211026	0	3	1	5	6	6	5	8	7	9	13	14	14	19	17	16	18	18	18	17	18	21	21	19	21	23	24	22	26	26	26	0	1	1	2	2	7	0	5	4	2	10	11	7	8	12	12	10	10	20	13	16	2	20	13	13	15	16	16	27	20	26	1	1	1	1	2	1	1	1	1	3	3	1	4	5	2	1	3	4	1	1	1	6	3	3	4	3	5	2	1	4	1
92500	-191.976440248694303	-189.321568086713029	-2.654872161981260	0.000197305351274	0.000015049031539	0.076272799705567	0.550970434953819	1	2	3	4	6	5	6	6	7	10	11	13	13	18	15	16	16	17	18	19	18	21	21	18	22	24	23	24	25	26	25	0	1	1	2	4	2	0	2	4	2	10	6	10	6	11	13	12	6	16	19	13	9	20	13	22	23	24	22	27	28	20	1	1	1	1	2	1	1	2	1	4	1	3	1	6	2	2	2	6	1	1	2	7	1	3	1	1	3	2	1	1	3
93000	-197.722200762550187	-196.212548214582768	-1.509652547967413	0.000212779723126	0.000061301327253	0.288097598553301	0.343404568607949	0	3	2	4	5	5	5	7	6	10	12	13	14	17	15	16	16	18	19	18	18	20	20	21	22	22	24	23	25	25	27	0	1	1	1	1	4	0	2	2	4	8	7	12	8	13	12	8	9	15	15	16	4	16	3	22	20	5	22	18	18	23	1	1	1	2	3	1	1	2	2	4	2	3	1	5	1	2	4	6	2	1	1	7	2	9	1	1	7	2	4	4	3
93500	-188.495682398403346	-186.086810096927024	-2.408872301476322	0.000158152665245	0.000014751281671	0.093272419080579	0.444160160533398	0	2	2	5	5	6	7	8	5	8	11	13	12	17	17	17	17	18	18	17	19	19	21	20	22	23	23	24	25	25	29	0	1	1	1	2	4	0	2	2	4	3	13	6	5	8	12	12	13	20	12	18	5	19	8	8	23	21	21	19	21	26	1	1	1	2	2	1	1	2	2	2	3	1	3	4	5	2	2	2	1	2	1	6	2	6	6	2	2	2	3	3	3
94000	-187.229765618129875	-185.431185165112936	-1.798580453016925	0.000398183432905	0.000070443643218	0.176912541800909	0.381578483365545	1	2	3	4	4	5	6	7	6	10	14	12	11	18	15	16	17	18	19	18	17	19	20	21	21	23	24	23	25	25	28	0	1	1	3	2	3	0	2	5	5	8	10	10	5	12	11	16	4	20	16	3	3	17	5	14	23	10	24	28	27	19	1	1	1	1	1	1	1	2	1	3	3	1	1	8	1	1	1	6	1	1	9	7	1	8	2	1	7	1	1	1	4
94500	-204.358067402780705	-202.359337040642771	-1.998730362137944	0.000323762656336	0.000044953164076	0.138846044151312	0.367746105355071	0	2	2	4	5	6	6	7	7	8	13	13	14	18	18	15	17	19	17	17	19	20	20	20	23	24	26	23	25	25	29	0	1	1	1	1	2	0	1	4	6	4	8	10	5	11	12	16	10	9	11	19	5	15	13	17	11	24	20	28	24	28	1	1	1	2	2	2	1	2	1	1	5	3	3	6	2	1	2	5	4	1	1	8	1	2	2	7	2	2	1	2	4
95000	-192.086742717188315	-190.330768303149938	-1.755974414038384	0.000233034166655	0.000043704917753	0.187547252748808	0.414133848895773	0	2	3	4	4	5	7	8	6	9	13	13	13	18	16	16	17	19	19	18	18	21	22	20	22	21	25	23	25	25	29	0	1	2	1	2	5	0	1	4	9	10	5	5	10	12	12	12	11	17	16	15	8	19	9	18	19	11	25	28	28	26	1	1	1	2	1	1	1	4	1	2	2	4	5	6	3	2	2	4	1	1	2	6	1	7	2	1	6	1	1	1	6
95500	-210.076265998026059	-208.273892397648268	-1.802373600377779	0.000314102443619	0.000055288391367	0.176020252278846	0.272458347823221	-1	2	3	5	5	6	6	7	8	9	13	12	13	18	16	16	15	19	18	18	19	21	21	19	22	23	24	23	24	26	28	0	1	2	1	2	5	0	5	5	2	7	5	3	6	17	8	13	3	13	17	13	3	19	3	18	19	4	9	24	27	29	1	1	1	3	2	1	1	1	1	5	3	3	4	4	1	4	1	7	2	2	3	8	2	7	1	2	7	7	3	1	3
96000	-195.291449185714669	-193.511164946055288	-1.780284239659384	0.000219450869546	0.000039794626208	0.181337291076939	0.314716763739882	1	2	2	4	4	5	5	7	7	10	13	13	12	17	17	16	17	18	18	19	18	20	22	20	22	23	26	23	25	25	28	0	1	1	3	2	3	0	6	6	6	9	7	9	9	5	5	4	10	17	15	14	10	20	9	22	23	9	17	24	2	26	1	1	1	1	1	2	1	1	1	3	3	3	2	5	7	7	6	4	1	2	1	6	2	6	1	1	9	2	3	13	2
96500	-197.210992451975528	-195.426594899088769	-1.784397552886765	0.000185425486388	0.000033436785547	0.180324647910183	0.483410530454055	-1	2	2	4	5	6	6	7	5	10	14	13	14	18	17	17	17	17	18	19	17	19	21	21	22	23	25	22	24	27	28	0	1	1	2	4	9	0	3	2	6	12	10	10	8	11	11	11	6	21	19	13	4	20	12	20	23	14	13	14	5	26	1	1	1	1	1	1	1	2	1	1	1	1	2	6	1	1	2	6	1	1	2	5	1	5	1	1	3	4	3	10	3
97000	-196.979944680128654	-194.760227955878747	-2.219716724249904	0.000193617881777	0.000021436397966	0.110714969964313	0.414421603572044	0	2	2	5	5	5	6	6	8	9	13	13	14	16	18	17	15	18	15	17	19	20	21	20	21	23	25	23	26	23	27	0	1	1	2	2	2	0	6	7	4	8	5	12	12	11	19	12	11	12	19	19	8	20	14	20	19	24	24	22	11	25	1	2	1	1	1	1	1	1	1	2	3	3	1	1	2	2	1	2	1	1	3	7	2	2	2	4	2	1	3	5	3
97500	-190.461625742241466	-188.258429759920659	-2.203195982320806	0.000211832071327	0.000023827265590	0.112481860942404	0.353627157412346	0	3	2	4	5	5	7	7	7	9	13	14	13	19	15	16	17	18	18	19	17	19	19	21	21	21	25	23	25	26	29	0	1	1	1	3	2	0	6	3	3	4	13	8	8	10	15	2	6	17	19	10	3	19	4	18	19	13	19	14	27	26	1	2	1	2	1	1	1	1	2	4	3	1	3	6	3	1	7	7	1	1	3	6	1	9	1	1	5	2	3	1	4
98000	-189.327311110479144	-187.742164091568725	-1.585147018910411	0.000137716199660	0.000033968956703	0.246659120619315	0.430117099411320	0	2	3	4	5	6	7	7	7	10	14	13	14	16	17	15	17	17	18	19	19	20	22	19	21	22	24	24	25	26	28	0	1	1	2	2	4	0	2	5	5	2	3	12	9	16	12	12	4	17	19	18	16	19	10	17	19	6	20	26	28	29	1	2	1	1	1	1	1	3	2	2	5	3	1	5	1	1	3	7	1	1	1	1	2	5	2	2	8	3	1	1	3
98500	-179.142741004903939	-177.551955249608341	-1.590785755295603	0.000172228242380	0.000042039713457	0.244093029551656	0.426049975304419	0	2	2	5	4	6	7	7	7	9	13	13	14	18	16	16	17	19	18	19	18	20	21	19	22	23	25	24	24	26	27	0	1	1	2	2	4	0	1	2	4	6	9	11	6	9	13	15	11	11	19	16	11	20	12	17	23	22	17	16	23	26	1	1	1	2	1	1	1	3	3	2	3	3	1	6	4	1	1	2	2	1	1	3	1	3	2	1	2	4	3	3	2
99000	-221.343318582199657	-219.959030073154509	-1.384288509045153	0.000166183696291	0.000072229720556	0.434637826500980	0.459491759159306	0	3	2	5	5	6	7	7	7	10	13	13	11	17	17	16	16	17	18	18	19	19	22	21	23	22	26	23	26	25	28	0	1	1	1	2	5	0	5	4	5	5	9	10	10	10	13	11	6	16	16	18	10	20	5	11	19	14	19	14	24	28	1	2	1	4	1	1	1	1	1	2	3	3	1	3	3	2	2	5	2	1	2	4	3	8	5	1	4	2	4	2	3
99500	-177.250005261637199	-175.322685211003488	-1.927320050633697	0.000187059298745	0.000028174262815	0.150616745622313	0.394230801822146	0	2	3	4	5	4	5	7	6	10	12	13	13	17	17	16	16	16	19	18	17	20	20	19	21	23	25	23	24	26	27	0	1	2	2	3	2	0	4	7	8	4	11	11	8	12	11	12	11	20	21	16	4	19	8	14	23	18	17	15	26	26	1	1	1	1	1	1	1	1	1	1	4	1	1	5	1	2	2	2	1	1	1	5	1	8	2	2	5	3	4	2	2
100000	-170.492303244828776	-169.008643535578045	-1.483659709250733	0.000236896939480	0.000072644663586	0.306650916407932	0.658656962575772	-1	2	2	4	6	5	6	7	8	10	13	13	14	18	17	16	16	17	19	17	18	19	21	20	20	24	24	23	26	26	27	0	1	1	3	2	3	0	5	5	8	5	8	11	18	12	13	11	11	20	12	17	9	19	14	21	19	24	23	24	27	26	1	2	2	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	6	1	1	1	2	2	1	2	1	1
