step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
25000	-263.958082602822742	-262.147262826698352	-1.810819776124362	0.000000360188648	0.000000671803456	1.865143333783991	0.935762686283987	-1	1	5	4	3	5	5	7	7	6	8	6	9	8	8	9	11	8	10	10	12	13	14	12	11	12	12	12	12	15	13	13	13	13	11	14	14	14	14	14	15	15	15	16	16	16	15	17	14	16	16	18	17	16	18	20	18	18	19	19	21	19	20	19	21	23	20	21	22	20	25	24	25	23	25	29	28	27	31	33	33	34	32	34	37	36	35	39	41	0	1	5	2	2	4	5	4	6	5	12	7	12	7	3	9	20	12	11	13	13	28	32	19	16	19	18	16	20	23	35	19	19	21	9	35	32	34	24	27	37	26	22	38	23	37	32	43	16	32	32	46	44	39	38	60	30	29	52	54	67	24	58	45	60	68	58	60	63	60	74	67	65	56	66	77	78	66	76	83	79	83	79	83	87	82	81	85	88	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
25500	-216.627560469863738	-214.202406375099429	-2.425154094764320	0.000000448724905	0.000001583897999	3.529775103333487	0.989252375735645	0	2	6	4	5	5	5	7	6	3	7	6	8	9	8	8	11	9	10	9	11	11	13	13	12	12	11	13	12	15	10	13	12	13	11	14	13	14	13	13	15	15	15	16	16	17	16	16	16	15	16	18	17	14	17	20	18	18	19	19	18	19	21	20	21	22	21	21	20	23	25	25	25	26	24	27	28	29	32	32	33	34	33	35	38	36	37	38	39	0	1	6	2	10	10	4	12	7	2	12	10	12	8	8	11	14	13	11	9	19	18	21	21	31	20	19	22	15	39	13	22	21	29	8	25	35	40	22	29	24	40	34	41	39	45	41	37	42	32	37	51	42	17	41	59	41	48	55	55	44	52	62	55	62	64	60	60	57	66	66	70	66	75	63	72	72	77	78	77	79	81	79	80	87	82	84	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-232.208035007231075	-228.719502024385122	-3.488532982845960	0.000000121504330	0.000000912353982	7.508818697477724	0.933811434320340	1	2	3	4	4	3	5	6	8	5	7	6	8	9	9	9	11	9	10	11	11	13	13	13	10	12	12	12	14	14	13	15	11	11	12	12	13	14	13	14	13	15	15	16	16	14	16	17	15	16	16	18	17	16	17	19	18	18	18	20	20	19	21	20	21	23	21	21	20	22	23	24	25	24	25	27	28	30	31	32	32	33	33	33	37	35	36	37	40	0	1	2	1	1	1	3	4	12	3	7	6	12	9	11	11	14	11	15	16	25	28	15	20	7	25	12	33	23	35	33	46	25	9	19	21	25	23	25	27	34	38	31	36	31	35	30	54	41	32	40	51	47	49	33	50	48	32	53	58	52	52	61	58	58	65	58	62	57	65	65	70	74	63	66	74	73	77	78	78	78	80	79	81	86	82	81	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
26500	-240.233536366693443	-237.893098397655820	-2.340437969037610	0.000000320311078	0.000001049890043	3.277720055904742	0.931279774083249	1	2	6	5	5	3	4	6	6	5	8	7	7	9	7	8	12	8	10	10	12	13	14	13	11	12	11	13	11	13	13	14	12	12	13	13	14	14	13	13	14	16	14	16	16	16	16	16	16	15	17	19	17	16	18	20	18	18	18	18	20	18	20	21	18	22	21	20	22	23	24	23	25	25	25	28	29	30	31	32	34	34	33	32	35	35	37	38	40	0	1	7	6	7	1	6	7	6	1	10	10	4	15	3	12	19	9	18	18	19	27	34	27	11	20	14	26	11	26	33	29	19	20	27	26	34	21	25	20	26	32	22	34	23	37	41	41	36	24	47	55	26	24	54	51	46	45	23	45	57	47	60	56	38	52	55	62	54	64	70	64	72	72	61	73	75	77	77	79	83	83	79	79	81	83	81	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
27000	-273.770626865229588	-272.323043927670142	-1.447582937559427	0.000000213761819	0.000000205004433	0.959032034994843	0.788977562715163	1	2	6	4	4	4	4	7	6	3	8	6	9	8	9	7	12	10	10	8	12	12	12	14	12	13	12	12	13	14	13	13	11	11	12	14	12	14	12	14	14	15	14	16	16	17	16	17	16	14	16	18	16	17	17	20	17	18	19	19	21	19	18	20	20	22	20	22	21	22	25	24	26	25	26	28	28	29	30	33	31	35	32	32	38	35	37	38	40	0	1	4	2	1	1	2	5	4	1	7	6	3	12	16	12	13	13	8	6	15	14	15	21	12	11	18	14	18	11	34	34	19	13	34	35	15	32	18	22	39	33	35	26	31	53	50	51	24	37	50	51	40	21	22	63	47	44	29	57	60	49	51	51	52	40	31	67	47	56	68	66	74	61	72	73	75	77	76	81	76	80	79	77	82	81	86	83	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	2	1	1	1	1	2	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1
27500	-237.134520312722373	-235.620285867714216	-1.514234445008169	0.000002359217472	0.000002686406516	1.138685410353858	0.907428887121609	1	2	3	4	5	4	5	6	7	6	6	7	9	9	9	9	10	8	10	10	12	11	13	13	11	12	11	12	13	14	13	14	13	12	12	13	13	13	12	12	15	14	15	15	16	17	16	16	16	15	15	19	18	17	17	21	18	18	20	18	20	20	20	19	20	22	21	19	21	23	25	23	24	25	25	28	27	30	30	33	33	34	32	35	36	35	38	35	40	0	1	2	2	4	2	6	3	4	3	5	7	12	9	12	11	16	11	13	15	14	14	34	39	16	22	16	25	16	39	25	26	22	20	27	39	22	21	13	14	36	40	38	21	50	43	50	41	21	39	33	53	46	51	49	64	48	48	68	54	68	58	55	48	53	68	52	53	52	67	70	67	66	70	66	74	73	76	76	79	79	80	78	82	80	80	86	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1
28000	-221.400225586866469	-220.022108755560424	-1.378116831306031	0.000000003397897	0.000000001534563	0.451621465538645	0.987601672880004	1	2	6	4	5	4	3	6	8	4	7	6	8	8	8	8	11	9	10	9	13	12	14	14	12	12	12	12	14	13	10	14	11	12	12	13	12	11	13	13	15	15	15	15	17	17	17	16	15	16	16	19	18	15	18	20	18	16	18	19	19	20	19	19	19	20	21	20	21	23	24	22	26	25	26	28	28	29	31	33	33	34	33	34	37	34	36	38	40	0	1	7	2	2	2	2	10	3	2	7	4	12	6	3	5	18	14	9	11	22	38	37	27	31	19	33	15	36	28	9	17	20	31	38	38	17	18	17	37	21	30	32	32	54	51	42	24	21	29	27	48	51	34	58	53	58	23	44	45	57	65	53	55	46	60	65	45	65	67	66	61	71	70	71	75	74	76	78	79	79	81	79	81	86	81	83	87	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-272.420498687042084	-270.712558681046687	-1.707940005995399	0.000000220967042	0.000000044434596	0.201091509891584	0.833556171695558	0	2	5	5	4	5	3	6	8	5	7	6	9	7	9	8	11	10	11	10	11	11	13	14	11	11	13	12	12	13	12	14	12	12	12	13	13	14	10	13	14	14	14	16	17	16	16	16	15	12	17	20	16	16	18	20	17	18	18	19	20	20	19	21	21	22	21	19	22	21	24	23	24	25	26	27	27	30	30	32	32	34	33	34	38	35	37	38	40	0	1	5	5	2	2	1	10	8	2	4	3	12	5	3	8	15	14	15	3	18	39	18	29	15	15	22	25	39	35	14	29	22	19	19	16	21	27	9	28	33	34	27	24	48	24	41	41	30	19	41	58	37	30	41	63	41	44	32	46	23	58	51	68	59	67	55	57	52	52	72	61	54	70	73	74	74	75	76	79	76	80	79	81	86	83	84	82	88	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1
29000	-242.727737009304349	-240.237611808913613	-2.490125200390727	0.000000012355064	0.000000046068997	3.728754225014441	0.892587377269605	1	2	5	4	4	4	4	6	7	5	6	7	7	8	9	8	11	10	9	9	12	13	14	14	11	12	11	13	13	14	11	14	12	12	13	13	12	13	14	12	14	16	15	17	16	17	17	16	14	15	15	19	18	15	16	21	17	18	18	19	19	19	21	17	21	23	19	21	22	22	23	23	26	26	26	28	27	31	30	33	33	33	33	33	38	35	36	38	39	0	1	7	2	1	2	2	10	8	6	3	11	10	8	14	13	13	19	4	9	27	34	37	26	15	18	20	33	40	27	15	27	25	15	17	18	20	34	21	31	26	51	37	50	32	23	40	43	36	31	23	46	45	37	51	55	51	42	55	45	46	57	62	23	67	65	48	62	67	56	63	65	71	66	69	74	73	76	76	79	78	78	79	78	87	82	84	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-221.675112674707776	-220.239836333347824	-1.435276341359957	0.000000728987065	0.000000672822748	0.922955673392056	0.917824284770672	1	2	5	5	5	3	3	6	6	6	7	6	9	8	8	9	11	9	10	11	12	10	13	13	12	13	11	11	13	15	10	14	13	12	11	13	13	13	13	13	14	15	15	17	16	15	17	16	15	15	16	18	17	16	16	20	17	17	19	19	19	19	20	20	21	21	21	21	21	22	24	24	25	26	26	28	28	31	31	32	32	34	32	34	36	35	37	38	40	0	1	7	6	6	2	1	4	7	7	5	7	11	9	9	15	9	11	15	16	22	16	19	28	20	34	18	13	22	33	18	29	35	19	16	17	34	27	20	35	20	33	38	51	36	37	42	32	38	34	26	57	30	42	41	52	30	50	48	57	52	32	61	60	63	63	52	63	44	68	68	69	67	73	70	74	75	77	76	77	78	80	78	80	86	81	86	85	88	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-221.345496904493331	-219.978366537691016	-1.367130366802307	0.000000971851413	0.000000481261077	0.495200265034149	0.962452013178700	0	2	5	4	3	4	5	6	8	5	6	7	8	8	7	7	10	9	10	10	12	12	13	14	12	12	12	9	13	14	13	14	12	10	12	13	12	12	14	14	15	16	15	16	15	15	16	16	16	15	16	19	16	16	17	20	16	19	18	19	21	19	21	20	20	22	21	21	21	23	24	24	24	25	26	28	29	31	31	33	33	34	32	32	38	35	37	37	40	0	1	2	2	2	2	5	4	16	5	6	3	3	16	11	7	15	3	9	15	28	34	21	35	18	20	17	16	37	26	21	38	28	9	19	19	28	34	29	37	29	24	36	45	32	29	37	24	30	37	40	43	29	32	57	62	40	44	42	51	59	49	60	59	52	67	56	60	52	68	68	63	66	63	74	75	74	77	77	78	78	84	79	79	88	82	86	86	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-260.215300462695154	-258.684588016085968	-1.530712446609166	0.000000056971937	0.000000067267101	1.180705888322195	0.838027861898487	1	2	6	5	3	4	4	6	7	6	8	5	9	8	8	6	10	9	9	11	13	12	12	14	10	13	12	12	13	15	13	14	12	11	12	11	14	13	14	13	14	16	15	16	16	16	16	15	14	16	17	18	17	17	17	20	17	18	19	20	20	20	19	20	20	22	20	20	20	23	22	24	22	25	26	28	28	30	32	34	31	35	34	34	38	36	37	38	40	0	1	1	7	2	2	2	6	4	6	4	5	3	10	7	6	11	15	11	18	34	36	18	20	8	22	19	19	13	38	35	20	17	13	13	11	40	35	35	36	15	32	24	29	43	38	37	21	26	31	47	35	48	32	30	50	46	50	53	63	44	48	50	58	58	56	63	44	57	66	56	65	64	64	74	72	75	76	81	78	76	84	79	79	86	84	82	87	88	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1
31000	-257.924390154755599	-256.010592889752047	-1.913797265003580	0.000002226009682	0.000004722087166	2.121323731968979	0.857331645187434	1	2	5	3	3	4	3	7	7	5	8	6	9	9	8	6	11	9	9	9	11	12	12	14	10	13	13	12	13	14	12	13	13	11	12	12	14	11	13	13	14	15	16	16	16	15	17	16	15	14	16	20	18	16	17	21	17	16	20	19	20	19	20	21	18	22	20	21	22	22	25	23	25	24	25	28	29	31	32	34	33	35	34	33	37	36	38	38	40	0	1	2	2	2	7	2	2	10	7	3	2	8	16	16	5	14	8	15	11	20	14	21	22	8	21	36	20	38	33	21	31	25	14	38	19	32	20	17	36	29	27	50	23	32	32	48	37	34	29	31	65	44	30	45	62	42	42	53	48	62	51	55	52	51	59	57	53	59	61	72	56	70	70	74	74	74	77	77	78	76	83	79	78	82	83	86	82	88	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1
31500	-221.461035460635145	-220.030999038251565	-1.430036422383566	0.000000748035366	0.000000267711204	0.357885757717121	0.982445256852451	1	2	3	4	5	4	4	6	7	6	7	7	9	8	8	9	11	10	11	10	12	12	14	13	12	11	11	10	14	15	11	14	12	11	13	13	13	13	13	13	14	15	16	15	16	15	16	16	16	14	16	19	16	16	14	20	17	18	19	20	20	18	19	21	20	22	18	21	21	22	24	24	25	23	26	28	28	30	32	31	32	33	30	35	37	34	38	37	41	0	1	1	3	3	3	2	6	6	5	10	8	9	11	10	11	16	14	15	16	27	13	25	27	13	16	13	14	24	37	16	25	18	13	27	19	33	31	18	26	21	55	36	38	29	40	29	37	32	21	42	51	44	41	35	62	47	30	47	62	45	53	48	63	62	60	47	67	52	61	74	66	72	64	70	75	73	77	83	76	78	80	76	79	79	81	84	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
32000	-269.574162472213573	-267.864853835276108	-1.709308636937445	0.000000024673108	0.000000039915326	1.617766453986652	0.876862901650593	1	2	5	3	5	4	3	5	7	5	7	6	8	9	8	7	10	7	11	10	12	12	13	13	11	12	12	13	13	15	13	15	12	13	12	13	13	13	13	12	14	15	15	17	16	17	16	16	13	15	15	19	18	15	16	21	17	17	20	18	20	20	18	21	19	22	19	22	21	22	24	23	25	26	26	27	28	30	31	32	31	34	33	34	37	36	37	39	39	0	1	1	1	4	2	1	6	2	7	10	6	12	18	8	4	11	8	20	9	25	11	26	25	17	14	11	25	20	23	26	38	17	17	14	33	27	26	33	17	24	24	34	50	31	50	23	50	26	49	23	46	33	35	36	62	47	48	57	21	58	60	29	48	50	59	44	54	67	61	69	59	71	71	73	73	75	71	76	77	77	79	72	81	84	84	84	85	87	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	2	1	1
32500	-222.882139405363347	-221.488581016929459	-1.393558388433886	0.000000026736820	0.000000011064539	0.413831521440398	0.935450343494313	1	2	5	4	4	5	4	6	7	5	7	3	8	9	8	8	11	10	10	10	12	12	13	13	12	13	13	12	14	14	12	15	12	12	11	14	14	14	14	14	14	15	15	17	16	16	17	16	14	15	16	18	17	17	18	20	17	19	16	18	21	20	20	21	18	22	20	22	22	22	24	24	26	25	25	28	27	28	30	33	32	34	32	34	37	36	38	39	40	0	1	4	1	2	7	2	5	10	5	10	2	11	10	10	9	20	13	13	8	35	19	25	17	17	22	17	18	28	28	17	24	17	17	13	31	27	31	34	22	27	26	38	23	39	39	43	41	33	23	26	46	32	43	59	58	43	55	37	53	58	52	65	63	41	63	55	62	64	61	67	56	74	72	71	77	75	75	74	79	79	81	79	81	86	84	84	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2
33000	-241.529467203644856	-239.013358357082836	-2.516108846562011	0.000000621405754	0.000002367399518	3.809748306352120	0.915709589730050	1	2	4	3	5	5	3	7	7	6	6	6	8	8	8	8	10	10	11	9	12	13	13	12	11	11	12	11	14	15	11	13	13	11	12	12	14	14	14	13	14	15	15	17	16	16	15	15	16	16	17	19	18	16	18	18	17	19	19	19	20	18	20	19	20	21	21	21	21	22	24	24	25	26	24	26	28	28	31	33	32	34	33	34	37	35	38	39	41	0	1	4	1	3	2	2	3	5	3	6	5	8	12	3	10	8	15	18	5	19	25	18	17	14	13	18	8	21	23	13	17	35	13	18	28	26	23	27	34	24	33	21	46	27	42	37	32	39	29	43	51	51	40	43	44	31	50	50	51	62	46	60	51	53	60	64	52	52	61	69	70	68	72	68	72	76	76	78	81	79	81	79	81	80	80	85	87	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-223.288089794347371	-221.904006071888205	-1.384083722459158	0.000001470954498	0.000001097427974	0.746065208083428	0.966286716971029	0	2	5	3	4	2	4	6	8	5	6	3	9	8	8	7	11	10	10	10	13	12	12	13	11	11	13	13	13	14	12	13	12	13	12	13	12	14	12	14	14	16	15	16	17	16	16	16	15	14	15	19	17	16	16	19	16	19	18	18	21	20	20	20	19	23	19	21	21	21	24	24	25	25	26	27	28	30	31	33	33	35	33	34	37	36	38	38	39	0	1	12	6	2	1	12	7	3	12	5	2	9	11	16	5	20	14	9	9	23	26	17	17	15	13	17	26	31	28	19	33	26	37	19	31	17	33	26	17	17	41	40	38	34	50	49	41	33	23	29	60	42	41	38	57	43	45	54	50	58	67	67	59	51	62	53	64	67	56	70	64	72	66	72	74	74	76	78	76	79	79	79	79	82	82	86	82	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
34000	-233.686722248547909	-231.715021910656986	-1.971700337890930	0.000000026100810	0.000000059211674	2.268576125808826	0.990885064770308	1	2	5	4	4	4	5	6	7	6	8	6	8	9	7	8	10	9	9	11	12	12	14	13	9	13	11	13	13	11	12	14	12	12	12	13	14	13	12	13	12	15	16	14	16	15	15	15	15	16	17	18	17	16	18	19	17	18	18	19	20	19	20	20	21	22	21	21	21	22	24	21	26	24	25	28	29	30	31	34	33	34	34	33	37	34	37	38	40	0	1	5	2	2	2	5	5	7	7	8	5	8	15	3	12	10	12	12	16	18	14	29	20	15	30	14	33	20	25	27	24	30	18	18	20	36	18	25	25	30	21	47	28	46	44	44	33	44	40	49	54	37	36	47	58	47	53	42	59	56	58	55	55	56	64	61	55	58	56	63	52	75	66	71	73	76	77	76	81	79	81	84	79	80	79	80	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-230.729627495054928	-228.168611726303595	-2.561015768751342	0.000000117523239	0.000000464413804	3.951676333091500	0.899845292848168	0	2	5	4	5	5	3	6	7	6	7	7	9	9	9	8	10	10	11	11	12	13	12	12	10	12	11	12	13	15	13	14	12	13	12	13	14	13	14	12	14	15	14	15	16	17	15	17	14	14	17	19	17	16	16	20	15	17	18	19	20	20	20	19	20	22	20	21	21	22	25	24	26	23	26	28	27	29	31	32	33	33	34	33	37	35	37	38	39	0	1	2	7	7	4	2	6	6	3	3	6	11	11	8	6	14	13	13	17	17	24	11	12	14	14	8	9	33	29	26	19	15	28	27	20	35	19	26	19	33	31	31	22	44	42	29	30	35	36	41	59	41	37	50	59	29	37	55	53	59	60	59	58	48	56	55	61	52	61	72	74	72	69	71	73	73	77	78	79	79	80	80	79	86	79	84	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
