step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-391.476633193157681	-389.009773735914564	-2.466859457243114	0.000120959260428	0.000010738458484	0.088777481325787	0.636382373002774	-1	1	2	3	4	6	7	8	7	9	10	9	9	6	9	9	12	8	9	9	11	11	11	11	10	11	11	13	11	13	14	13	12	15	15	15	16	16	16	16	18	16	17	19	19	15	19	18	19	20	20	21	20	22	22	23	23	25	25	28	25	27	28	30	29	33	31	32	31	32	34	37	0	1	2	2	2	5	2	14	6	18	19	18	7	5	9	9	14	7	18	7	12	16	7	16	9	0	12	22	0	33	22	29	26	20	22	31	36	33	35	21	37	0	0	37	38	21	37	40	41	0	37	51	44	42	49	37	52	56	56	56	56	59	52	59	62	64	65	62	64	64	69	66	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	2	1	1	2	2	3	2	2	1	1	2	1	1	3	1	3	1	1	1	2	1	1	3	4	1	2	1	3	1	1	2	2
36500	-408.602130149534958	-406.722847187817024	-1.879282961717955	0.000125501711699	0.000020024664430	0.159556902919553	0.632330882247169	-1	1	3	4	5	6	7	9	7	8	9	9	10	8	9	9	11	9	10	10	10	11	11	12	10	10	12	13	9	13	13	13	12	15	15	15	16	14	17	16	17	19	18	19	18	16	18	19	18	20	22	20	20	23	20	22	23	23	26	28	25	29	29	30	29	33	33	32	31	31	33	37	0	1	2	2	2	4	2	5	6	5	14	5	12	2	9	7	15	4	12	11	7	16	7	16	9	0	21	22	0	33	22	29	26	13	22	31	36	30	22	20	37	0	0	41	30	27	41	23	37	0	47	37	39	42	49	52	52	56	56	59	56	58	57	62	60	69	64	64	62	62	70	71	1	1	1	2	2	1	5	2	1	2	1	1	1	3	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	3	2	1	1	1	3	4	1	1	1	2	2	2	1	4	1	1	3	2	1	2	1	1	2	1	3	1	1	2	2	1	1	1	2	1	1	1	1	2
37000	-403.869370010263310	-401.950235905166494	-1.919134105096830	0.000111917628063	0.000017020092428	0.152076958052989	0.565647140149341	-1	1	3	2	4	6	7	7	8	8	9	8	9	9	10	9	11	10	10	11	10	11	11	12	11	10	12	10	11	12	15	14	14	16	13	13	15	16	16	16	17	17	17	18	18	17	18	19	20	21	21	21	20	21	21	24	20	23	25	26	26	28	29	30	30	32	33	33	32	32	33	37	0	1	2	2	2	4	6	5	2	7	7	2	7	8	6	6	8	10	11	11	7	28	9	22	14	0	21	16	0	26	36	29	30	21	16	28	35	30	35	10	37	0	0	41	38	27	39	21	37	0	44	37	41	42	49	57	37	52	56	56	56	59	62	62	59	62	64	64	62	65	65	66	1	1	1	1	1	3	1	2	4	1	1	3	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	2	4	1	1	1	1	1	2	1	5	2	1	2	3	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	3	2	1	2	3
37500	-407.873997047675346	-405.703419569548828	-2.170577478126525	0.000129228126591	0.000015004333731	0.116107337676791	0.681762034300297	0	1	3	3	5	4	7	9	7	5	8	8	10	9	9	8	11	10	9	10	10	11	11	11	9	10	12	13	12	11	14	14	14	16	15	13	15	16	16	16	17	19	16	19	15	18	19	20	20	19	21	21	19	23	21	23	23	24	25	26	26	29	28	30	29	31	33	32	33	31	35	36	0	1	2	2	6	2	10	9	5	4	4	7	7	5	11	6	15	12	12	11	12	16	13	16	5	0	11	22	0	26	36	29	30	27	22	22	22	26	28	18	37	0	0	41	26	20	39	21	37	0	41	44	37	42	47	52	52	56	57	57	59	59	59	62	59	65	64	64	66	65	69	66	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	3	1	1	3	1	2	1	1	1	1	2	2	2	2	1	2	2	2	3	1	1	1	1	3	4	2	5	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2
38000	-380.296691163856167	-378.579312512489309	-1.717378651366866	0.000095575861890	0.000018951058221	0.198282891158564	0.644763351144081	-1	1	3	3	4	5	6	7	7	8	9	10	8	8	9	7	11	10	9	10	11	11	10	11	11	10	13	13	11	12	14	13	13	14	14	13	16	17	17	15	16	17	17	19	19	18	19	18	19	20	21	21	19	22	20	23	22	24	25	27	26	29	29	30	29	31	33	30	32	33	35	36	0	1	2	2	2	5	2	6	6	7	7	10	7	6	9	5	5	10	7	19	11	16	13	16	5	0	12	22	0	26	36	29	30	19	22	22	22	30	35	21	31	0	0	31	38	40	37	12	37	0	41	49	37	50	49	52	52	56	44	59	59	59	60	65	56	65	64	65	62	66	69	69	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	1	2	1	1	2	1	2	3	1	2	1	1	1	1	1	1	3	1	1	3	2	2	2	1	1	1	3	2	2	2	4	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	2	1	1	1	2	2
38500	-387.176231076076874	-385.581355549696696	-1.594875526380197	0.000085570954737	0.000020731099611	0.242267947978688	0.715881694758032	-1	1	2	3	4	6	6	9	8	9	8	9	10	8	9	8	10	10	10	10	10	11	12	11	10	11	12	12	11	13	15	13	12	16	15	13	17	16	16	16	17	18	17	18	15	17	18	19	19	20	21	20	21	21	22	22	23	24	24	27	26	29	29	31	29	31	34	33	31	33	34	37	0	1	2	2	2	5	4	6	6	7	1	7	7	6	6	6	5	11	12	10	12	16	7	16	9	0	20	22	0	33	36	29	26	13	36	28	31	45	35	27	36	0	0	37	33	40	41	40	41	0	44	37	52	42	37	52	52	56	56	59	59	59	59	62	59	62	59	66	63	66	69	69	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	1	2	2	2	2	1	4	1	1	1	1	3
39000	-392.460506225546965	-389.940658504882322	-2.519847720664671	0.000108469129103	0.000009214979221	0.084954855797120	0.628637940187405	-1	0	2	3	2	5	6	8	7	9	9	9	9	7	9	9	10	8	11	10	11	11	11	11	11	8	12	13	11	13	15	13	11	16	13	14	15	16	16	17	16	17	16	18	17	18	18	19	20	21	21	21	20	22	22	23	23	25	25	28	26	28	28	29	28	32	32	32	31	32	34	37	0	1	2	2	2	5	4	14	6	18	7	7	7	6	9	9	9	7	11	18	12	16	11	16	9	0	21	22	0	33	22	29	26	11	22	22	22	33	35	12	37	0	0	41	30	27	39	34	44	0	41	37	44	42	49	52	52	56	57	56	59	59	59	65	59	65	64	64	65	62	63	70	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	1	2	2	2	2	5	1	1	1	1	2	3	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	2	2	3	2
39500	-390.910838270369652	-388.424914989063382	-2.485923281306291	0.000152618813709	0.000013334669904	0.087372386010245	0.807923360237303	-1	2	3	3	4	5	7	7	7	8	10	9	10	9	9	8	10	9	11	10	9	10	12	12	10	11	13	12	10	12	13	13	13	17	14	14	16	16	16	16	18	19	18	17	18	18	18	20	19	21	21	21	19	22	21	22	22	24	25	27	26	28	29	29	29	31	31	31	31	33	34	37	0	1	2	2	2	5	5	6	6	6	7	7	21	8	9	9	9	10	11	12	7	16	21	16	15	0	10	22	0	26	16	29	30	11	22	28	36	30	36	19	44	0	0	37	33	40	37	46	41	0	41	49	41	42	44	52	51	56	56	59	59	59	60	59	59	64	59	62	62	69	66	71	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1
40000	-375.744910371082881	-373.523643636188979	-2.221266734893912	0.000098020591090	0.000010836322858	0.110551494721180	0.696908432457725	-1	1	2	3	4	5	8	9	7	9	8	7	9	9	10	8	11	9	10	10	10	11	12	12	11	10	13	13	10	12	15	13	14	17	14	13	15	16	17	15	18	19	16	18	18	15	17	19	20	20	21	21	20	22	22	23	23	25	25	27	26	28	28	30	29	30	32	32	32	31	35	37	0	1	2	2	2	5	4	6	6	12	12	4	12	9	9	9	9	12	11	7	7	16	13	16	8	0	7	22	0	26	36	29	30	21	28	22	24	30	31	21	37	0	0	47	38	7	37	27	44	0	44	44	41	42	41	52	52	56	56	59	59	59	60	62	59	60	64	64	66	66	69	71	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	2	1	1	2	2	2	4	1	1	1	2	2	2	2	1	1	1	1	4	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1
40500	-366.912542858815812	-365.226234576773265	-1.686308282042543	0.000103164932538	0.000021441080537	0.207833030172254	0.834664687949905	-1	1	3	3	4	6	7	8	7	8	8	8	10	9	10	9	10	10	11	10	10	12	12	11	9	11	12	13	11	13	15	13	14	16	14	15	16	16	16	17	17	18	17	18	18	14	18	19	20	20	21	20	20	23	21	23	23	24	24	26	26	29	29	31	29	32	33	33	32	31	34	36	0	1	2	2	2	5	4	6	6	7	7	7	7	9	9	5	9	10	11	12	7	16	13	16	9	0	21	22	0	26	22	29	30	27	22	28	22	30	35	46	37	0	0	41	30	21	41	34	41	0	37	47	41	42	49	52	52	57	56	59	59	56	60	62	61	65	64	64	62	62	69	69	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	2	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	2	2	2
41000	-399.072542015551392	-397.618279771065204	-1.454262244486177	0.000092319285645	0.000030643215229	0.331926476841711	0.652081387933254	-1	1	2	3	5	5	7	8	8	8	8	9	10	8	9	9	12	9	10	11	10	11	11	11	10	10	13	12	11	13	15	13	13	16	14	13	17	15	17	16	15	18	18	18	19	15	19	18	18	20	20	21	20	22	21	23	23	25	24	28	26	28	29	29	29	33	33	31	29	32	34	37	0	1	2	2	4	2	6	6	6	4	4	7	12	6	9	8	9	10	7	7	10	16	12	16	9	0	21	22	0	26	28	29	26	19	28	22	41	33	31	21	36	0	0	41	38	7	41	21	37	0	41	49	37	50	37	52	52	56	56	61	59	59	62	62	59	65	64	64	59	62	68	66	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	4	2	1	2	1	1	3	1	1	1	2	2	5	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	3	2	2	3
41500	-388.970946059386222	-386.993276804615050	-1.977669254771173	0.000075856550919	0.000010782860673	0.142148048420171	0.715499103898886	-1	1	2	3	3	5	7	9	6	8	8	8	9	8	10	8	11	10	11	10	10	11	12	12	10	9	13	14	11	12	13	14	14	15	14	14	16	15	16	16	17	19	15	19	19	18	18	19	20	19	21	22	18	22	22	24	21	25	25	27	25	29	28	30	27	32	33	30	33	32	34	38	0	1	2	2	2	5	4	5	6	7	4	7	7	6	6	6	8	10	11	12	7	16	19	16	6	0	21	22	0	26	22	29	30	27	22	31	22	30	35	21	37	0	0	41	38	34	41	46	41	0	41	57	37	42	51	52	37	56	56	61	57	59	60	62	56	62	64	59	64	62	66	69	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	3	1	1	1	3	2	1	1	2	1	2	2	3	1	1	2
42000	-386.806326864190282	-384.947352081713461	-1.858974782476800	0.000100929270312	0.000016514582280	0.163625301446632	0.717211263942998	-1	1	2	4	5	5	7	8	7	7	8	8	9	7	9	8	11	8	9	10	11	11	12	10	10	10	11	12	12	11	12	13	13	15	14	14	16	16	16	16	17	18	17	18	18	16	18	18	18	19	22	21	19	22	19	24	22	24	25	27	25	27	29	31	29	32	34	31	31	33	35	38	0	1	2	2	2	4	5	5	6	5	5	7	7	5	9	5	9	10	11	2	20	16	12	16	15	0	7	22	0	26	22	29	30	21	28	31	22	33	28	21	37	0	0	41	38	21	36	40	41	0	44	37	47	42	49	52	52	52	56	59	58	58	60	59	58	69	68	65	65	64	69	71	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	4	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	3	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	3	1	1	1	1	1	2	2
42500	-399.054348678745839	-397.432778152686524	-1.621570526059313	0.000079928280116	0.000018466583104	0.231039415306467	0.721457815560469	0	1	2	3	3	5	7	8	6	8	8	9	9	8	9	8	11	10	10	11	9	11	11	11	10	11	12	12	11	13	12	13	14	16	15	14	16	16	16	16	18	18	17	17	16	15	19	19	19	19	21	21	20	21	22	23	22	25	25	27	25	28	29	28	30	30	33	30	32	31	35	37	0	1	1	2	2	5	4	9	6	7	4	11	11	6	9	9	15	10	11	7	7	16	13	16	9	0	21	24	0	26	22	29	30	27	22	31	36	33	35	21	37	0	0	36	30	21	44	46	37	0	44	37	41	42	41	52	52	56	56	61	56	52	62	59	59	59	68	64	59	62	66	69	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	1	1	2	2	1	2	1	1	2	3	1	2	2	1	1	1	2	1	1	5	1	1	2	2	2	1	3	2	2	2
43000	-384.559642576789997	-382.800511972374977	-1.759130604415016	0.000098719044181	0.000018432664109	0.186718421574615	0.781892806482282	-1	0	2	2	4	4	6	9	7	8	9	10	9	7	9	9	11	10	11	10	11	11	10	10	9	10	10	13	12	12	14	14	13	17	14	15	16	14	17	17	18	18	17	18	18	14	19	18	17	20	21	21	20	21	21	23	22	24	25	28	26	29	26	30	29	31	33	32	32	33	34	36	0	1	2	2	2	4	5	5	6	7	5	10	7	6	9	14	8	10	23	7	27	16	7	16	9	0	8	22	0	26	28	29	30	20	28	31	31	33	35	21	37	0	0	37	38	12	41	21	37	0	44	49	44	42	41	52	52	56	56	63	59	59	59	56	56	65	62	65	64	65	69	71	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	1	2	2	1	2	3	1	1	1	1	1	1	2	1	3	3	1	2	1	1	2	1	1
43500	-351.137904581288922	-349.370528626067994	-1.767375955220901	0.000072317471703	0.000013348760450	0.184585552230283	0.763638725815990	-1	1	3	3	4	5	7	7	7	8	9	8	8	8	9	8	10	10	10	11	10	10	12	10	10	11	12	12	11	12	15	13	13	16	14	13	16	15	17	16	18	18	17	19	18	16	19	19	19	21	18	21	20	22	20	24	23	25	25	28	26	28	27	30	28	32	33	32	32	33	34	37	0	1	2	2	2	5	4	6	6	7	12	4	7	8	9	9	9	10	11	7	7	16	12	16	15	0	18	22	0	26	36	29	30	27	28	28	31	33	35	27	37	0	0	37	38	27	51	46	41	0	37	49	51	42	49	52	52	56	52	63	59	59	59	62	59	62	64	64	62	66	69	71	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1
44000	-370.068627245227219	-368.387969719765010	-1.680657525462205	0.000086015719949	0.000018034793339	0.209668573946312	0.753752065784646	0	1	3	4	4	5	7	6	8	8	8	9	9	8	9	8	12	10	11	11	10	11	11	12	10	11	12	12	11	12	14	13	14	15	14	15	17	16	15	16	16	18	15	19	17	16	18	19	19	19	20	21	20	22	20	22	23	24	24	27	25	28	29	28	28	31	33	30	32	32	35	37	0	1	2	2	2	2	4	5	4	4	7	7	7	8	6	5	25	10	11	12	7	16	13	16	9	0	21	22	0	26	22	29	30	27	28	28	41	26	35	21	31	0	0	41	33	27	41	40	37	0	44	49	44	42	49	52	52	56	56	59	59	59	62	59	59	64	64	62	66	66	69	69	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	3	1	1	1	2	2
44500	-402.647154826892006	-400.546765916768436	-2.100388910123592	0.000131225027456	0.000016349190916	0.124588969293647	0.606097213816266	-1	0	2	2	3	5	7	8	8	7	8	9	10	7	9	8	11	9	11	11	10	11	11	12	11	11	12	12	11	12	15	13	13	16	13	14	16	16	17	14	17	18	17	18	19	17	18	18	19	19	21	22	21	23	22	23	22	24	25	27	26	29	29	29	30	32	33	32	31	32	34	38	0	1	2	2	4	4	6	14	6	6	5	10	12	6	6	6	11	10	12	12	11	16	7	16	15	0	21	16	0	26	36	29	30	12	22	28	36	30	35	12	31	0	0	37	30	23	41	12	37	0	44	47	49	42	49	52	41	52	52	56	52	52	60	60	56	69	64	62	62	69	69	71	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	3	2	1	1	1	4	2	1	4	2	1	2	2	1	2	2	1	2	1	2	2	2	4	1	1	3	1	2	1	1	1	2	2
45000	-418.682942827908505	-416.971309048795547	-1.711633779112939	0.000096644841077	0.000019327340862	0.199983161503468	0.570499781907115	-1	1	3	3	3	6	7	8	7	8	10	9	9	9	8	8	11	9	11	11	11	12	12	11	9	10	12	12	12	11	15	13	14	16	14	14	14	16	17	16	17	17	18	17	17	16	18	20	19	21	20	21	21	21	20	23	23	24	25	28	26	27	29	31	30	31	33	32	32	33	35	38	0	1	2	2	2	5	5	6	5	5	10	10	7	6	9	9	4	7	11	18	12	16	13	16	9	0	17	24	0	26	36	29	30	18	28	28	22	33	22	27	37	0	0	37	30	21	44	12	37	0	47	41	37	42	44	52	52	56	55	61	49	56	60	60	52	61	65	62	65	66	69	71	1	2	1	2	1	1	2	1	2	3	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	3	2	2	1	1	2	3	2	1	5	3	1	1	1	4	2	1	1	1	1	3	1	3	2	1	1	5	2	1	3	1	1	2	1
45500	-409.848935447507870	-408.098447576661954	-1.750487870845921	0.000107910952124	0.000020395688907	0.189004809113528	0.643645421195831	-1	1	3	2	3	5	8	7	6	6	10	9	9	9	9	8	11	10	9	10	11	10	11	12	9	10	11	12	11	11	15	14	13	15	15	13	14	15	17	15	17	17	17	17	18	17	18	19	19	20	20	22	21	22	21	23	23	25	25	28	25	28	28	31	27	30	32	33	31	32	34	37	0	1	2	2	2	5	10	6	6	4	7	7	7	8	9	9	9	10	10	7	10	16	18	16	9	0	19	22	0	26	22	29	26	27	28	28	36	33	31	20	37	0	0	37	30	18	37	21	44	0	37	47	37	50	44	52	53	56	56	65	52	59	61	65	52	59	69	67	62	66	69	66	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	1	1	3	1	3	3	2	1	1	1	1	3	2	1	1	2	3	2	3	4	2	1	2	2	3	1	2	1	2	1	1	1	2	2	2	2	3	2	1	1	1	1	2	4
46000	-365.742580777491526	-363.529394143112540	-2.213186634378971	0.000116915152746	0.000013025280457	0.111407975369283	0.786807119907763	-1	2	3	3	4	6	7	8	8	8	9	8	9	9	10	9	11	10	11	10	11	10	12	10	11	10	13	13	11	12	15	13	14	16	15	14	15	16	14	16	17	19	17	19	18	17	18	17	19	21	20	21	19	22	22	23	22	24	26	27	25	29	28	31	29	31	34	31	32	33	34	38	0	1	2	2	2	5	4	6	6	7	7	4	7	8	9	5	9	10	11	11	7	16	7	16	5	0	23	16	0	26	36	29	30	23	39	28	28	30	28	27	37	0	0	37	38	27	37	27	41	0	41	44	41	42	51	52	51	56	61	52	56	59	60	62	59	62	64	65	62	66	69	71	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	4	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2
46500	-357.597992278548020	-355.604094722413038	-1.993897556134978	0.000095059273815	0.000013269518734	0.139592048214817	0.715018632189513	-2	0	2	4	3	6	7	7	8	8	8	8	9	8	9	8	12	9	10	9	10	10	11	9	10	11	13	12	12	12	15	13	14	16	15	13	16	16	16	16	18	17	18	19	19	18	19	19	19	20	21	20	20	21	21	23	22	25	26	25	24	28	27	30	29	32	34	32	31	33	35	37	0	1	2	2	2	5	4	5	6	4	7	7	7	6	9	6	9	7	11	7	12	16	13	16	9	0	21	22	0	26	36	29	30	21	28	28	31	33	28	21	37	0	0	37	38	21	41	27	37	0	49	49	49	42	49	52	52	56	61	56	56	59	60	62	59	69	64	64	62	69	70	71	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	3	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1
47000	-369.480445343173415	-367.459875701987414	-2.020569641186009	0.000106821969942	0.000014480581105	0.135558079602972	0.805928118093765	-1	1	3	3	4	5	7	8	7	9	9	8	9	9	9	8	11	9	11	10	10	10	10	11	10	10	13	12	11	12	14	12	14	17	15	15	16	15	17	16	18	18	17	18	17	17	18	19	20	19	21	20	19	23	22	22	23	25	26	27	24	29	28	29	28	31	32	32	32	32	34	36	0	1	2	2	2	5	4	6	6	12	12	7	7	8	9	6	15	12	11	7	12	16	7	16	9	0	21	22	0	26	28	29	30	27	28	31	31	30	35	21	37	0	0	37	33	13	37	21	37	0	37	41	44	50	51	52	56	57	57	59	56	60	60	65	61	62	64	62	66	66	69	69	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	1	3	1	3	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2
47500	-401.304846454199435	-399.142803528738682	-2.162042925460766	0.000128452616152	0.000015040177879	0.117087361312036	0.713167342427540	-1	0	2	3	3	5	6	7	7	9	9	10	9	8	9	8	11	10	11	11	10	11	11	11	10	10	13	12	12	12	12	13	14	17	14	15	15	17	16	16	17	18	18	19	19	17	18	19	19	20	22	21	21	22	21	23	23	23	25	27	26	28	28	30	30	32	33	32	32	30	34	37	0	1	2	2	2	4	5	6	4	7	7	7	5	6	6	5	25	10	11	13	10	16	11	16	6	0	12	16	0	26	22	30	30	19	17	31	28	33	22	19	37	0	0	41	30	27	37	46	37	0	47	49	49	50	49	52	52	51	58	59	59	59	59	62	59	65	60	64	64	62	69	66	1	1	1	2	2	1	2	1	3	1	2	2	3	1	3	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	3	1	2	2	2	3	3	1	1	1	1	3	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	1	1	1	3
48000	-364.856898129362435	-363.060151967010142	-1.796746162352288	0.000091509432103	0.000016228927831	0.177347050002452	0.696397888653443	-1	1	2	3	3	4	6	9	6	8	8	9	9	7	8	9	11	7	10	10	11	11	11	11	10	11	11	13	12	12	14	13	14	15	14	15	15	16	16	16	17	18	18	17	18	17	18	19	19	21	20	20	21	23	21	22	22	24	24	26	25	29	29	31	28	29	33	33	32	32	35	37	0	1	2	2	2	5	4	14	6	7	7	11	7	6	9	14	9	7	7	7	7	16	13	16	8	0	13	22	0	26	22	29	30	27	22	31	35	33	35	7	37	0	0	37	38	27	44	34	44	0	37	44	49	50	49	52	52	56	56	59	59	59	60	60	59	65	64	62	62	62	69	71	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	5	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1
