step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
5000	-477.318642975918976	-475.364356752490949	-1.954286223428002	0.000010853345631	0.000024138060948	2.224020294613095	0.510594492300486	1	3	7	5	3	5	7	6	8	7	9	9	12	9	9	10	10	9	11	9	11	9	10	11	10	12	12	13	12	11	13	13	15	12	10	13	13	14	14	16	13	15	15	16	14	15	18	17	14	16	16	15	18	16	16	18	19	18	17	16	18	21	19	19	20	19	18	19	18	18	19	19	19	20	21	19	18	22	20	20	22	21	22	21	22	23	22	20	23	21	21	24	20	23	23	24	24	24	24	25	27	28	0	1	4	2	1	5	6	1	3	2	5	10	25	3	3	5	18	10	12	3	18	3	11	9	9	35	4	19	16	9	19	17	7	16	7	9	16	15	25	17	20	31	20	11	19	16	50	33	20	38	39	17	34	38	39	39	38	59	36	41	54	4	53	56	39	25	42	1	55	33	49	42	25	43	17	60	39	76	25	77	88	64	47	60	93	57	56	77	91	15	67	52	32	61	87	81	87	56	50	60	0	79	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	3	1	2	2	2	3	3	3	1	1	4	3	2	2	1	1	3	1	1	2	4	1	1	2	2	1	2	2	1	7	1	1	2	4	1	11	1	1	2	2	4	3	5	1	2	2	4	1	1	1	3	3	1	2	1	1	1	4	2	2	4	3	1	1	1	3	4	5	1	3
5500	-469.358292806665418	-467.551710936256029	-1.806581870409377	0.000019399287219	0.000035980495927	1.854732883731372	0.439417505633483	0	2	6	3	3	5	7	6	5	6	8	9	12	9	10	8	11	10	10	7	11	12	11	11	10	11	12	12	11	11	13	14	14	12	11	14	14	14	14	14	15	13	16	16	14	14	18	17	16	16	15	17	17	17	16	18	20	18	18	18	18	21	18	19	20	20	20	18	18	17	20	19	20	20	22	18	20	22	20	21	22	20	23	20	23	22	21	22	22	21	20	26	24	24	26	23	24	25	24	26	27	29	0	1	2	1	1	2	6	2	4	2	4	16	17	5	11	7	14	3	16	9	5	18	14	12	14	5	12	12	11	16	15	16	21	1	3	13	22	16	21	10	11	2	37	33	31	6	53	32	34	32	22	9	38	21	46	32	52	70	18	19	28	5	45	35	70	2	63	4	38	43	43	58	46	58	57	32	41	91	47	77	62	43	60	37	54	57	82	84	61	6	43	21	59	32	82	67	89	33	77	96	0	4	1	1	2	2	2	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	3	1	1	1	1	4	1	1	1	1	2	3	2	5	3	1	1	2	1	2	2	4	2	1	1	5	1	2	2	1	1	5	1	3	2	2	2	1	4	4	4	8	2	4	2	6	1	9	1	1	2	1	3	1	1	1	3	1	1	1	1	1	2	3	3	1	1	1	2	8	2	8	2	5	3	1	1	5	2	2	1	14
6000	-534.113830096030938	-532.499130484946818	-1.614699611084076	0.000035703902706	0.000049573386399	1.388458477675385	0.443320283855227	0	2	7	5	2	6	7	7	7	6	9	10	12	8	9	8	12	8	10	9	11	11	11	10	10	12	11	13	12	13	14	13	13	10	13	13	14	15	13	15	14	13	16	14	12	15	17	18	16	16	16	15	17	17	17	18	21	18	18	18	16	21	18	19	20	18	18	18	19	18	20	20	19	21	22	18	18	22	19	21	23	20	22	20	23	22	21	21	23	22	22	26	21	23	25	23	25	26	24	25	26	29	0	1	1	5	1	5	6	2	4	5	18	8	3	6	3	1	3	10	16	7	16	20	20	4	9	16	2	16	9	7	45	7	4	4	18	15	36	32	16	37	2	34	36	29	2	19	39	61	52	16	11	30	32	50	45	16	66	33	44	30	24	44	61	50	35	61	50	40	34	38	66	67	45	54	79	35	61	72	51	61	80	67	26	76	45	68	71	66	54	65	52	72	71	60	84	90	75	81	74	65	0	5	1	1	3	1	1	2	1	2	1	2	1	1	3	1	1	4	2	1	1	1	2	1	1	2	1	2	4	2	3	3	1	2	4	2	4	2	1	1	2	1	5	1	2	2	5	2	2	1	1	5	3	1	2	1	3	6	1	1	2	3	2	4	1	2	3	1	1	1	3	2	2	1	3	2	2	2	1	1	1	4	1	1	3	1	6	2	1	1	2	1	3	3	1	3	2	1	2	1	2	2	1	15
6500	-443.139166438630753	-441.740621891493106	-1.398544547137658	0.000086148400665	0.000034822941733	0.404220408787835	0.553293766896345	0	2	7	4	4	5	7	6	7	6	9	9	12	9	9	11	12	10	9	10	11	10	12	10	10	11	12	13	12	12	12	12	13	12	13	13	14	13	14	15	14	14	16	16	14	15	19	18	16	13	15	16	17	17	15	17	20	17	18	17	17	20	19	19	20	20	20	19	18	18	20	20	19	21	21	20	16	22	18	21	23	22	23	18	22	22	22	21	22	22	22	27	23	24	24	22	24	25	24	25	26	30	0	1	4	1	2	4	5	6	8	5	3	3	18	6	5	2	25	6	3	12	24	14	9	4	8	5	26	23	3	22	15	20	13	2	30	11	14	19	16	14	6	21	39	32	34	13	54	61	29	22	26	34	40	41	11	23	84	39	58	37	27	19	49	60	4	38	79	21	35	56	59	37	13	65	69	48	38	67	52	66	32	88	61	58	62	66	26	70	44	64	45	36	82	46	88	62	96	69	91	89	0	45	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	4	1	2	1	1	1	1	3	3	2	4	1	1	2	1	2	1	1	5	1	2	2	2	1	2	5	1	1	2	2	2	1	1	2	2	2	2	1	2	3	3	1	1	1	1	3	5	1	1	5	3	1	3	3	1	1	2	2	1	2	1	3	1	1	1	5	1	2	1	1	1	5	1	2	2	3	5	1	3	1	1	2	3	2	1	1	8
7000	-462.889798484956430	-460.986862764122804	-1.902935720833651	0.000203453815765	0.000031543675273	0.155040961777420	0.492104322161139	1	3	6	4	3	5	7	6	7	6	9	8	11	9	10	10	11	9	10	8	12	12	10	10	10	11	11	13	13	12	13	13	15	12	11	14	14	14	14	16	14	14	15	15	15	15	19	17	15	16	15	17	17	16	16	18	21	18	19	16	18	18	20	20	19	20	20	18	19	17	20	19	19	21	23	18	19	22	19	21	21	22	22	20	23	21	20	23	23	19	21	24	23	23	25	22	25	25	25	25	26	30	0	1	4	2	1	5	6	5	4	2	10	1	9	7	12	14	23	10	18	3	14	16	12	1	20	14	9	21	20	2	26	17	18	13	19	27	22	25	26	20	18	7	16	41	19	14	48	37	9	26	5	44	33	42	23	1	87	9	35	29	54	50	30	62	22	35	23	27	39	33	69	55	21	68	38	48	54	49	70	59	68	48	74	46	81	63	40	81	72	50	25	54	61	72	88	87	94	38	48	78	0	7	1	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	1	2	1	1	2	1	1	4	1	2	2	1	3	4	1	1	2	1	1	1	1	2	2	4	2	3	3	1	2	2	1	1	3	2	5	1	2	1	3	8	1	3	5	1	1	2	4	1	3	3	5	3	3	1	1	2	3	1	6	1	1	4	1	1	1	3	1	2	1	1	2	1	2	2	6	3	3	2	1	1	1	4	3	1	1	10
7500	-447.438073498411711	-445.956292553006847	-1.481780945404862	0.000219013572794	0.000067480925168	0.308112982710897	0.451138757296312	0	2	6	4	4	6	6	5	7	7	10	10	12	10	9	11	11	9	9	10	11	11	10	10	11	11	13	13	11	12	14	13	14	13	12	13	15	14	15	14	14	14	15	17	15	15	18	16	15	16	16	16	17	18	15	19	20	17	16	17	18	19	19	19	19	21	20	19	20	18	20	20	19	20	22	19	19	22	18	21	22	21	21	20	23	23	21	22	22	22	22	26	23	23	25	23	22	25	25	25	26	28	0	1	5	1	1	4	2	5	1	7	3	15	7	5	5	6	24	5	6	7	20	10	3	6	4	6	23	26	7	25	35	3	9	25	24	21	24	14	34	17	21	30	20	59	28	30	46	37	18	39	55	20	27	45	11	21	43	32	31	25	53	25	37	53	20	52	20	50	61	51	61	59	39	17	18	46	24	71	49	24	73	65	76	52	87	56	72	18	57	80	26	63	74	39	78	77	54	45	94	86	0	40	1	1	1	2	2	1	2	1	2	1	2	1	2	2	4	2	1	2	2	2	1	1	2	2	5	2	2	1	2	1	1	4	3	1	1	1	3	2	1	2	2	1	4	1	1	2	2	1	3	1	1	3	2	1	1	5	3	2	1	4	1	3	2	1	4	3	4	1	1	1	1	2	3	5	6	2	4	1	1	5	3	1	1	2	1	3	1	6	1	1	5	3	1	4	1	2	2	7	1	1	1	6
8000	-427.360754879251715	-425.563318210311309	-1.797436668940379	0.000170069994025	0.000030133554273	0.177183250023076	0.507618897008917	1	3	7	5	4	6	6	7	7	6	9	9	11	9	8	10	11	10	10	10	12	11	11	9	10	10	12	13	13	12	13	13	15	12	13	13	14	15	14	15	14	14	14	16	14	15	18	18	15	14	14	16	16	17	17	19	20	18	19	16	18	19	17	18	21	18	19	19	20	18	21	19	18	20	21	19	19	22	18	21	22	22	23	20	23	20	21	23	22	18	22	26	23	24	25	23	24	26	25	25	27	28	0	1	4	2	1	5	2	6	2	2	10	7	5	3	7	9	26	12	9	12	18	15	10	1	10	3	5	22	7	20	22	14	3	23	13	11	24	29	15	27	31	21	13	39	27	23	42	29	21	24	7	50	28	4	6	79	61	39	51	28	55	54	51	42	63	37	66	20	48	37	90	43	49	60	18	53	22	61	31	79	80	77	81	35	71	73	84	65	61	35	44	4	80	81	75	80	57	96	81	82	0	49	1	1	1	1	1	1	1	1	2	2	2	2	3	1	1	2	1	1	2	1	1	1	3	3	2	1	4	1	3	1	1	2	5	1	1	3	3	1	3	1	1	1	2	1	1	2	2	2	1	2	4	1	1	6	6	1	2	3	3	2	1	1	2	2	3	4	1	3	1	2	2	2	1	2	4	1	3	2	2	1	1	1	1	3	1	1	1	1	2	2	2	9	1	1	2	1	2	1	1	1	1	8
8500	-454.938548601246055	-453.279419102137069	-1.659129499108978	0.000162353694147	0.000035225944146	0.216970388821115	0.544796763824826	0	1	5	3	2	6	7	6	5	5	10	9	11	9	8	11	11	10	11	9	11	12	12	9	11	9	12	13	12	12	13	13	14	12	13	12	15	13	14	15	15	14	16	16	14	14	18	17	15	16	16	16	16	17	17	18	19	18	18	16	18	17	18	19	20	21	20	20	19	18	20	18	19	21	22	20	19	22	20	19	21	21	22	20	22	23	21	22	23	21	21	27	24	22	25	24	25	25	23	25	26	27	0	1	2	5	1	4	3	5	5	2	15	6	14	4	2	18	18	14	26	6	14	17	15	1	14	9	4	30	11	5	25	10	35	12	13	11	32	19	27	11	7	38	33	12	27	14	52	53	32	23	25	36	35	28	20	37	58	12	44	39	38	21	48	33	72	40	53	32	40	21	25	27	46	71	22	58	72	87	56	36	62	64	40	56	69	66	65	77	66	47	64	18	88	80	89	83	86	47	54	99	0	99	1	1	2	1	2	1	1	2	1	2	1	2	1	3	3	1	1	1	1	2	1	1	2	6	1	2	6	1	1	4	1	3	1	2	1	1	1	1	1	2	4	1	1	3	1	2	1	1	1	2	2	3	1	3	5	1	1	4	1	1	2	3	1	3	1	3	2	5	1	4	3	2	3	1	3	1	1	1	1	4	2	1	3	1	2	1	1	1	1	3	1	8	1	2	1	1	1	4	2	1	1	2
9000	-466.541133869924920	-464.639248397045435	-1.901885472879463	0.000321505680404	0.000049909466506	0.155236655363715	0.461218273163754	1	3	7	5	3	6	7	5	7	6	9	9	12	8	9	9	11	9	10	7	11	12	11	10	11	11	12	13	13	13	14	13	13	13	12	14	15	15	13	15	14	14	15	16	15	16	18	16	15	16	16	16	17	17	17	18	19	18	18	17	18	19	19	20	21	20	19	19	20	19	20	18	18	19	23	19	19	23	19	22	22	18	21	20	24	22	22	22	21	21	21	26	23	23	25	23	24	25	25	25	26	29	0	1	4	5	1	2	6	1	8	2	20	20	1	10	7	20	7	6	12	10	7	19	3	16	18	16	3	15	23	17	25	27	4	12	16	22	41	29	18	34	13	14	4	27	26	9	49	24	30	41	49	19	43	51	6	45	41	21	28	31	40	14	22	51	32	21	51	3	47	37	53	52	7	47	26	54	45	33	53	63	62	39	68	56	86	62	83	22	63	17	73	77	80	46	58	53	87	93	93	70	0	86	1	1	1	1	1	2	1	2	1	1	1	1	4	1	1	1	2	1	1	1	2	1	3	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	3	4	1	2	3	3	4	1	1	1	3	1	1	6	2	2	4	3	2	1	4	3	2	5	5	3	6	1	2	1	1	3	1	4	1	3	6	1	1	2	3	1	1	1	1	1	3	1	3	2	4	1	3	3	4	1	1	1	3	1	4
9500	-426.552289492899718	-424.635448604448868	-1.916840888450876	0.000217892566725	0.000033226543500	0.152490486481181	0.545800940772216	0	2	7	5	3	5	7	6	7	7	9	10	11	9	9	11	11	9	10	10	12	12	10	10	10	11	11	13	12	12	13	12	14	12	12	13	14	14	14	15	13	14	15	17	14	15	18	16	16	16	15	17	17	16	16	17	21	18	18	17	19	21	19	18	20	19	20	19	20	19	20	19	19	21	21	20	20	22	19	21	22	21	22	21	23	23	21	21	23	21	20	25	22	23	25	24	24	23	23	26	26	29	0	1	2	5	1	5	8	1	4	5	7	6	7	4	3	3	11	7	14	8	27	11	11	4	9	25	9	34	7	20	16	25	20	3	19	17	35	29	22	32	32	3	22	49	35	2	44	38	42	17	33	22	46	40	3	32	91	9	53	32	60	23	51	48	7	19	79	5	58	60	64	56	18	65	40	72	70	55	64	68	76	53	88	68	65	69	59	58	67	39	64	70	67	87	79	91	78	81	83	92	0	47	1	1	3	1	1	2	1	2	1	2	1	2	2	2	1	3	2	1	1	3	1	1	1	2	2	1	3	1	2	1	1	1	2	3	1	1	1	1	1	2	1	4	2	1	1	6	1	1	1	2	1	2	2	1	4	1	1	7	1	3	2	3	2	1	5	4	1	5	2	1	1	1	4	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	5	1	3	1	1	3	2	1	1	1	1	1	5
10000	-444.192629044204011	-442.535725183522629	-1.656903860681408	0.000255949201960	0.000055734157004	0.217754759838956	0.534870793048029	0	3	6	4	2	6	7	6	8	4	9	9	11	10	8	9	11	9	10	8	10	8	11	9	9	12	13	12	11	11	13	13	14	11	12	14	15	13	14	15	14	14	16	17	15	15	18	17	16	16	15	16	17	17	16	19	19	19	19	16	18	19	18	19	20	18	20	18	20	18	21	20	19	19	22	18	19	23	18	21	22	21	22	21	22	23	21	21	22	21	20	27	23	24	26	23	23	25	24	25	26	29	0	1	4	5	1	4	10	2	6	5	3	8	19	25	5	7	20	9	22	5	10	4	18	22	4	14	19	21	18	3	34	13	22	19	7	35	16	4	30	16	25	9	22	52	26	11	55	51	19	30	27	51	60	40	20	39	66	44	42	3	43	53	27	70	43	13	60	18	61	19	42	74	32	49	61	45	54	75	53	66	58	17	67	69	67	80	30	58	82	38	48	16	62	35	85	87	66	49	69	96	0	60	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	2	3	2	1	1	3	1	1	1	1	2	1	1	3	1	2	1	3	5	1	2	3	3	4	1	1	2	1	1	2	4	1	1	1	1	2	1	1	1	2	6	2	2	2	1	1	4	2	3	1	5	4	1	4	2	2	1	1	1	1	2	2	4	1	1	1	1	5	1	1	3	2	6	2	6	3	1	2	5	2	1	1	4
10500	-473.534583457779149	-471.834635444569926	-1.699948013209229	0.000339504531692	0.000069099802897	0.203531312389454	0.553868460148738	0	2	7	5	2	5	7	4	7	7	9	9	11	8	9	11	10	8	9	10	10	12	11	11	10	12	12	14	12	11	12	14	14	12	11	13	15	15	14	16	15	15	13	16	14	14	18	17	16	16	16	16	15	16	16	18	20	18	17	18	16	19	19	18	20	20	18	19	18	18	18	19	20	20	20	19	18	22	20	19	21	21	21	20	23	22	21	22	21	21	21	25	22	23	25	23	25	25	23	24	26	30	0	1	6	1	1	8	6	5	4	4	4	3	15	9	9	20	15	9	9	19	14	13	15	9	15	6	2	24	23	18	30	43	31	18	15	9	36	20	16	30	19	17	22	32	34	18	41	42	39	39	38	45	32	28	16	39	3	20	18	55	46	18	51	42	16	72	48	18	49	52	61	45	24	61	23	55	28	58	59	17	68	75	69	63	86	45	48	70	41	11	79	40	80	73	69	88	88	52	83	93	0	74	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	4	3	1	1	2	1	1	1	1	1	3	1	4	2	2	2	3	1	1	1	4	2	2	1	1	1	1	1	1	1	3	8	3	3	1	1	5	2	2	4	1	1	7	2	1	1	2	5	1	4	2	3	1	1	5	1	1	2	1	1	3	2	2	4	6	1	6	1	1	4	1	1	5	1	1	1	6
11000	-483.003772268783678	-481.418633212776456	-1.585139056007209	0.000148415081699	0.000036608477565	0.246662786190157	0.471949167327374	0	2	7	4	4	6	6	5	7	5	9	7	10	8	10	11	11	10	9	9	11	10	12	9	10	11	11	13	12	10	12	14	13	11	12	13	14	15	15	14	15	14	14	17	13	15	16	17	15	15	14	16	16	18	16	18	19	18	16	15	19	20	19	20	21	21	19	18	19	18	19	18	19	21	22	19	19	22	19	22	22	20	20	20	23	21	21	23	21	20	22	25	23	23	26	22	24	25	24	25	26	28	0	1	8	2	2	4	8	4	7	5	10	2	11	6	4	8	20	19	9	1	10	9	15	4	11	6	20	26	21	11	30	23	25	25	15	23	27	23	28	45	17	17	13	11	34	1	39	27	30	27	23	20	42	40	9	25	32	33	2	34	36	6	33	57	40	54	39	17	44	22	39	52	45	77	39	48	55	76	50	66	65	58	38	58	83	82	67	69	54	56	31	87	71	75	97	61	96	91	90	88	0	71	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	2	1	1	1	4	4	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	3	4	1	7	1	2	3	2	1	3	1	2	4	2	2	2	6	1	3	6	3	1	3	2	1	2	1	4	2	1	3	1	4	1	1	2	2	1	1	1	3	1	2	1	1	2	1	1	5	3	2	1	1	2	1	1	1	1	1	5
11500	-441.322968434819416	-439.670825429963088	-1.652143004856319	0.000234363173667	0.000051431512635	0.219452193920680	0.451680563290214	0	2	7	5	4	4	6	6	8	6	9	7	11	9	9	10	12	10	9	7	11	11	11	11	9	11	12	12	13	12	13	13	13	13	13	14	13	14	14	14	14	15	16	17	13	15	17	17	16	17	15	15	18	17	17	18	20	17	18	17	17	21	19	20	21	20	19	19	19	19	20	18	19	20	22	19	19	23	20	22	22	20	20	20	23	22	20	22	22	21	21	26	23	22	26	23	25	25	24	26	26	30	0	1	4	2	2	2	5	2	4	2	2	10	9	20	9	9	19	12	3	4	11	11	14	5	20	6	16	9	11	16	18	18	18	17	16	11	27	30	34	30	28	33	35	27	16	3	43	42	21	49	18	17	36	42	20	52	44	17	11	29	34	52	25	67	12	13	38	6	27	50	56	54	18	73	28	48	13	31	68	71	70	55	77	41	46	30	72	48	53	42	67	52	65	68	44	59	74	85	77	66	0	94	1	1	1	2	1	1	1	2	2	2	3	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	2	2	1	1	3	2	2	3	5	2	2	2	5	1	6	5	2	8	3	2	1	1	3	1	4	1	4	5	1	1	1	2	1	2	4	4	1	2	2	2	1	9	1	1	4	3	2	1	3	5	1	5
12000	-449.828819199977204	-448.015833695443234	-1.812985504533967	0.000251866103542	0.000043715795722	0.173567602419431	0.500583001993022	1	2	7	5	4	5	6	7	7	7	9	9	12	9	9	11	12	10	11	9	12	12	11	10	10	10	12	12	13	13	13	13	14	12	12	12	15	15	14	16	13	14	15	16	15	15	19	17	14	16	16	16	17	17	15	19	20	18	15	17	18	21	18	19	19	19	19	16	19	18	20	19	18	20	23	20	20	22	19	22	21	21	22	20	23	22	21	21	23	20	21	25	22	23	24	23	23	25	24	25	27	28	0	1	7	1	2	2	2	4	5	6	7	9	16	7	5	15	15	2	10	10	26	18	12	6	10	5	5	16	9	35	25	34	18	4	6	23	31	23	25	21	23	16	18	43	23	23	30	59	35	45	32	21	46	31	20	5	31	52	7	37	26	17	16	42	40	54	70	11	60	44	54	42	32	12	49	40	73	47	14	60	22	64	65	61	66	64	66	70	43	50	77	3	90	72	77	88	57	94	76	64	0	76	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	4	2	1	1	1	1	3	1	4	4	1	3	1	1	1	2	3	3	1	2	3	2	2	2	1	4	1	3	2	2	1	1	1	2	2	1	2	4	6	4	1	4	2	5	5	3	2	2	1	1	3	1	1	1	3	2	5	4	2	1	2	6	1	4	1	1	1	1	2	1	2	3	2	1	8	1	2	2	1	2	1	2	3	1	2
12500	-478.304314057563090	-476.329128265295310	-1.975185792267755	0.000160536629323	0.000022883901965	0.142546296516170	0.601910054878689	0	2	7	4	4	6	6	5	8	7	9	10	12	8	10	10	12	9	11	9	12	10	9	10	11	11	10	13	12	11	13	13	15	12	13	11	15	14	15	14	14	14	16	16	14	13	18	17	16	16	15	16	16	17	15	18	20	17	18	18	16	21	20	20	20	18	19	20	19	19	20	19	18	20	23	20	19	22	19	22	20	21	22	20	24	22	21	22	23	19	21	24	23	22	26	21	24	25	25	26	27	28	0	1	8	2	2	5	8	2	7	6	7	9	27	2	3	14	12	14	16	6	22	6	3	5	5	9	9	22	20	6	29	26	22	25	25	3	35	31	41	16	22	9	25	25	46	16	25	55	38	28	18	46	37	38	17	19	9	40	6	35	30	70	54	56	49	22	28	3	40	37	79	37	25	31	52	66	59	76	58	56	47	79	81	56	43	57	48	64	90	49	48	37	68	70	80	27	71	89	96	79	0	57	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	2	1	2	5	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	5	2	1	1	3	1	1	2	3	2	1	3	2	6	4	2	5	3	1	1	1	1	2	5	3	7	2	3	1	2	4	3	3	1	1	1	1	2	1	1	1	1	4	1	1	1	2	1	2	3	1	2	3	4	3	1	2	3	1	4
13000	-488.821393325280837	-487.441814408391224	-1.379578916889628	0.000109654693522	0.000049047796782	0.447293181960020	0.544492910007685	1	2	7	5	3	5	6	5	7	4	10	10	12	9	9	10	11	9	10	9	11	11	12	8	11	12	11	11	13	13	12	13	15	13	11	13	14	13	14	15	14	13	15	15	14	15	18	17	14	16	14	16	16	17	15	19	20	18	18	17	19	19	19	18	17	20	18	19	20	17	20	17	19	20	23	18	18	22	19	21	20	20	22	19	23	22	21	23	21	20	21	27	23	24	26	23	24	26	24	25	27	30	0	1	6	5	1	1	5	5	10	1	8	9	12	4	9	24	14	3	20	9	14	19	19	9	15	3	7	20	17	7	19	22	13	7	3	28	38	23	28	10	31	35	3	36	23	6	44	33	4	26	16	8	36	42	13	52	52	1	13	23	67	46	65	53	5	73	37	46	32	33	33	21	49	53	91	53	70	74	53	79	77	65	14	38	91	71	61	83	79	22	81	84	66	88	71	84	66	68	74	90	0	81	1	1	1	1	2	2	2	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	3	2	1	1	1	1	4	1	1	2	1	1	4	2	1	3	1	2	6	3	3	1	2	1	9	4	2	1	2	1	1	6	1	2	3	4	1	2	3	2	2	1	1	1	1	2	1	1	2	6	4	1	1	1	1	1	5	1	6	1	1	3	2	2	2	2	3	1	5
