step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61
71500	-437.664276000021744	-436.067781037751047	-1.596494962270703	0.000173593171173	0.000041932025123	0.241553425402849	0.478567170221201	0	2	4	5	4	5	6	5	6	7	7	6	9	8	8	8	7	11	10	8	10	9	11	10	13	12	13	14	14	13	12	14	15	14	13	14	14	16	16	15	15	17	15	15	16	16	16	17	21	20	19	21	23	23	27	30	29	30	30	31	34	0	1	2	2	2	5	8	3	1	7	3	5	16	6	10	8	8	7	12	0	12	17	0	20	8	6	19	27	16	14	15	25	37	18	13	9	0	25	33	4	16	34	30	0	31	43	32	33	0	37	29	51	51	36	53	39	42	53	42	58	53	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	3	3	1	1	4	2	2	1	1	2	2	4	1	2	1	5	3	1	1	1	2	1	1	1	1	3	2	1	2	4	1	6	6	3	5	1	6
72000	-377.092191531816127	-375.369496634854954	-1.722694896961159	0.000278169689049	0.000054725539779	0.196734374495851	0.432037110402990	0	1	3	5	3	5	6	4	6	7	6	7	9	8	8	10	8	10	9	9	9	9	12	11	13	12	12	13	15	10	13	15	14	14	13	14	15	13	13	14	16	16	15	15	16	17	18	18	19	20	21	20	23	23	26	29	28	30	32	32	34	0	1	1	2	1	5	8	1	8	3	3	1	11	11	7	15	11	17	5	0	7	17	0	15	19	1	5	24	10	15	8	27	35	38	11	8	0	4	13	26	29	18	23	0	9	39	39	40	0	49	12	48	48	42	49	42	55	51	45	56	6	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	1	2	1	3	1	2	1	1	2	2	6	5	1	5	1	4	1	1	1	3	5	1	3	2	1	1	2	2	1	3	2	3	2	1	1	8	1	4	2	3	8	1	5	7	3	14
72500	-418.720367594859283	-417.215501413733534	-1.504866181125760	0.000301412322041	0.000087801568101	0.291300526488215	0.396494048789535	-1	1	2	6	2	6	7	4	7	7	6	7	9	9	7	8	7	11	9	8	8	9	12	11	13	12	11	13	15	13	12	14	13	15	14	14	16	14	15	16	14	15	15	16	17	17	18	19	18	19	20	20	23	22	26	29	28	30	30	32	33	0	1	1	5	1	5	8	2	11	11	5	1	12	9	8	15	4	22	6	0	11	15	0	7	31	13	16	9	12	6	14	26	17	18	23	18	0	27	13	34	15	25	25	0	7	19	30	47	0	40	12	44	18	34	46	25	28	53	26	46	11	1	1	1	2	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	5	2	1	2	3	2	1	2	1	2	3	1	2	1	1	1	5	4	2	1	1	2	5	1	7	3	4	7	7	3	9	7	16
73000	-368.619251288412443	-367.085868934314021	-1.533382354098403	0.000244815692520	0.000066932852895	0.273400990785924	0.369774438101028	0	2	3	6	3	5	5	4	6	6	4	6	8	9	7	8	7	10	8	7	10	10	12	10	13	11	12	13	14	12	12	15	14	13	13	15	16	16	14	16	16	17	15	14	17	17	17	17	20	18	21	21	23	23	27	30	28	30	32	31	34	0	1	1	2	2	3	5	3	1	11	2	5	12	12	11	9	3	17	12	0	13	10	0	16	22	7	15	22	15	17	24	39	8	21	23	28	0	32	31	33	25	25	18	0	13	28	38	39	0	37	36	29	48	41	33	15	19	57	9	33	54	1	1	2	3	1	1	2	1	4	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	3	3	1	4	2	1	1	5	1	1	1	1	1	1	1	1	3	2	1	4	2	1	1	1	1	2	4	3	3	7	11	11	1	13	8	7
73500	-409.023873590009487	-407.298302521813923	-1.725571068195557	0.000322330310963	0.000063146555398	0.195906352118470	0.361206203271140	0	2	3	5	3	5	6	5	6	7	7	6	8	9	6	9	7	11	8	8	9	10	13	9	12	11	11	11	15	12	14	13	14	14	14	14	16	15	16	15	17	17	15	14	13	18	18	18	20	18	21	21	20	23	25	27	28	30	31	32	33	0	1	1	1	1	3	8	2	4	7	7	8	7	8	3	8	4	17	12	0	11	19	0	4	17	11	13	19	7	24	10	21	7	21	25	8	0	10	18	28	32	6	7	0	14	39	28	28	0	37	9	16	48	26	23	26	29	47	8	9	26	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	2	2	1	1	5	2	4	3	4	2	1	5	1	4	3	1	3	7	4	1	3	1	4	4	1	1	6	4	1	8	6	8	7	4	13	16	10
74000	-377.105717167874161	-375.564515325353796	-1.541201842520361	0.000198984293545	0.000053514677428	0.268939203566444	0.369119922161852	0	2	4	6	3	6	6	6	7	7	7	6	8	8	8	10	8	9	9	8	9	9	13	10	14	10	12	14	15	11	12	14	15	14	14	13	16	16	14	15	17	17	16	15	15	17	17	18	20	18	20	20	22	23	26	30	28	30	30	33	33	0	1	5	2	1	2	3	3	2	7	2	5	7	11	6	15	12	10	3	0	2	14	0	8	4	2	17	10	7	14	26	19	16	30	16	11	0	44	24	13	33	16	8	0	7	23	11	44	0	44	26	33	52	21	46	24	54	52	45	28	25	1	1	1	2	2	2	2	1	3	1	2	2	1	1	1	1	1	1	2	1	3	1	1	2	4	3	2	3	5	1	1	3	3	2	2	2	1	1	2	4	1	4	4	1	4	2	6	1	1	1	4	2	1	8	4	10	2	8	7	11	9
74500	-397.002499565046946	-395.340172143636323	-1.662327421410649	0.000261098133609	0.000056358913046	0.215853373850361	0.469176754786276	-1	2	3	4	4	5	7	5	7	6	6	7	9	8	7	9	7	10	8	8	10	8	12	11	13	12	12	12	14	12	13	13	13	14	13	13	15	14	16	15	17	15	14	16	14	17	17	17	21	17	22	22	22	23	25	26	27	29	32	31	34	0	1	1	1	2	3	2	1	10	4	3	1	8	2	10	10	11	22	2	0	19	2	0	21	14	22	21	15	26	15	30	28	11	6	30	27	0	2	10	24	42	9	33	0	11	45	38	11	0	37	22	34	34	33	49	26	54	31	22	40	4	1	1	1	3	1	1	2	2	1	1	1	6	2	3	1	2	1	1	3	1	1	3	1	1	3	2	1	2	1	3	1	1	4	5	1	1	1	5	5	2	1	4	1	1	3	3	1	4	1	1	7	5	4	5	2	5	2	8	11	9	14
75000	-409.985867481438902	-408.393450734807800	-1.592416746631099	0.000323753989757	0.000078789294490	0.243361617100284	0.374037982822297	-1	2	3	6	3	5	5	6	7	6	6	6	8	7	7	9	8	11	9	7	9	9	12	10	13	11	12	12	14	13	13	15	14	14	14	14	15	14	14	15	17	16	15	14	17	17	18	19	21	20	21	21	22	24	26	28	29	31	31	32	33	0	1	1	1	2	1	5	1	1	5	1	2	20	1	8	1	1	22	7	0	3	2	0	17	5	14	4	12	9	21	19	27	22	6	21	26	0	23	30	39	40	29	26	0	3	8	33	27	0	34	5	25	21	18	32	42	54	45	26	21	29	1	1	3	4	1	3	1	4	3	2	4	1	1	3	1	5	5	1	1	1	3	2	1	2	6	1	3	3	3	2	2	2	2	4	2	2	1	1	1	1	1	1	2	1	6	5	3	3	1	2	9	4	6	8	6	6	1	11	10	10	10
75500	-378.378437199252744	-376.805578372738808	-1.572858826513947	0.000309107943899	0.000078038179277	0.252462548497007	0.350644504131173	0	3	3	6	2	5	7	5	5	6	7	6	9	8	8	8	8	10	9	8	9	9	12	11	13	12	11	13	15	12	13	14	12	14	14	13	15	15	14	14	16	16	15	15	16	18	17	18	19	19	21	21	22	23	26	29	29	31	32	32	33	0	1	1	1	1	2	8	1	3	2	12	5	5	3	2	12	12	11	11	0	20	14	0	15	3	13	10	24	11	11	23	16	21	19	30	5	0	39	22	7	33	12	26	0	43	25	43	22	0	37	11	48	43	18	54	29	52	53	14	53	29	1	1	2	3	1	1	1	3	1	2	1	2	3	3	3	1	1	2	1	1	1	1	1	1	5	2	3	1	3	2	1	3	1	2	1	6	1	1	2	3	2	6	1	1	1	3	1	4	1	1	7	1	3	4	1	6	3	5	12	5	9
76000	-402.519204627101885	-400.702483950260159	-1.816720676841752	0.000309717245909	0.000053494131972	0.172719254994203	0.363864462039767	-1	2	3	6	4	5	6	4	7	7	6	5	8	7	8	10	6	10	9	8	10	9	12	11	13	12	11	12	14	12	13	14	14	13	12	14	15	15	15	15	15	16	14	14	16	15	18	17	20	17	21	22	21	23	26	26	28	30	32	33	33	0	1	1	2	2	1	8	2	1	5	8	1	5	8	5	14	8	17	1	0	5	7	0	4	4	16	8	21	19	17	7	23	31	28	27	10	0	23	15	29	32	5	30	0	11	21	35	23	0	37	17	23	37	17	37	29	50	21	34	57	30	1	2	2	2	1	3	1	1	5	1	1	2	2	1	2	1	2	2	4	1	3	1	1	3	3	1	3	1	3	3	4	1	1	1	1	4	1	2	4	1	1	5	1	1	5	3	3	3	1	1	8	4	2	10	6	7	5	7	9	2	13
76500	-368.172326428524059	-366.443896256377855	-1.728430172146232	0.000230439612198	0.000044956442402	0.195089906521080	0.437227252749149	0	2	4	4	4	6	6	5	7	7	4	5	8	9	7	9	6	10	9	7	9	8	11	10	14	12	12	12	14	11	14	14	14	14	13	14	14	16	15	13	16	15	16	16	15	17	18	17	21	19	21	21	22	23	25	29	29	31	31	32	33	0	1	2	1	1	4	2	11	8	17	2	2	2	17	7	20	4	22	3	0	15	12	0	14	27	11	8	6	15	24	40	14	16	23	22	27	0	28	28	30	26	29	28	0	31	31	25	15	0	37	11	23	52	8	46	3	53	54	40	56	36	1	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	4	3	3	4	1	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	1	1	6	1	3	9	6	1	10	5	13	4	3	11	1	6
77000	-429.267586880902059	-427.530538014089643	-1.737048866812443	0.000370804865331	0.000071442244100	0.192668033188269	0.406426355612201	0	3	2	4	4	5	7	5	7	7	5	7	9	9	8	9	7	10	9	8	9	10	12	11	10	12	13	13	13	12	14	14	14	13	12	13	16	15	14	14	16	15	14	15	16	17	17	18	20	19	21	18	22	23	26	29	25	31	32	32	33	0	3	1	1	3	4	11	4	2	8	1	1	17	9	8	10	8	11	17	0	15	8	0	8	8	19	30	35	22	19	21	22	9	12	14	15	0	31	36	15	28	30	30	0	4	38	21	44	0	37	38	10	38	4	57	42	49	52	32	13	32	1	1	1	2	1	1	1	1	3	1	2	3	2	1	2	2	1	4	1	1	1	3	1	4	3	2	1	1	1	1	2	2	4	3	1	2	1	1	1	2	1	1	1	1	6	1	3	1	1	1	3	5	4	8	1	7	2	8	11	9	11
77500	-377.455134465544006	-375.655078664855978	-1.800055800688049	0.000251428390614	0.000044393325795	0.176564490932188	0.353654470642959	0	2	4	3	3	6	6	5	6	5	6	6	9	8	8	9	7	10	10	9	9	9	12	11	14	12	11	12	15	12	13	14	15	14	12	14	15	15	16	15	16	17	14	16	16	17	17	15	21	20	21	21	20	24	25	30	28	30	32	32	32	0	1	2	1	2	2	3	4	2	2	8	2	11	9	11	9	2	11	12	0	8	8	0	20	17	18	7	21	18	17	30	19	13	9	11	26	0	28	25	27	33	31	26	0	15	35	48	22	0	44	36	47	41	42	54	28	7	48	38	34	48	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	2	1	2	2	1	1	4	2	1	1	3	2	1	2	2	4	4	1	1	2	1	2	1	2	1	1	3	2	2	3	1	2	5	3	2	5	1	10	9	7	10	7	8
78000	-418.884767620477419	-417.142482947462042	-1.742284673015370	0.000212064416315	0.000040551977171	0.191224807420210	0.386277683410308	0	3	3	4	3	5	5	5	6	7	6	6	9	8	7	10	5	9	8	8	8	10	12	9	12	11	12	14	14	12	14	14	14	14	12	13	15	15	16	16	16	13	16	14	16	16	17	18	18	19	20	22	22	23	25	28	29	28	30	32	34	0	1	1	1	1	5	2	5	4	4	4	5	12	10	7	13	2	6	12	0	17	8	0	15	10	4	5	20	26	24	17	25	26	16	22	2	0	6	19	18	31	11	27	0	27	33	42	40	0	49	4	29	51	15	54	39	56	33	15	47	24	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	4	1	1	2	4	4	3	2	2	4	1	1	2	1	5	1	4	3	2	1	3	2	1	2	1	3	1	1	1	8	3	1	8	1	6	1	5	10	7	14
78500	-376.968180389049394	-375.055001770641184	-1.913178618408200	0.000274949825235	0.000042109942570	0.153155007587278	0.466120913120283	-1	3	2	6	4	4	7	5	6	7	6	6	8	7	7	8	7	11	9	9	9	9	13	10	13	11	13	14	14	13	13	13	14	12	14	15	15	15	15	14	16	17	15	16	16	16	16	18	20	19	21	21	23	22	26	29	27	30	30	30	31	0	3	1	3	3	2	5	1	2	9	2	1	15	12	9	11	4	22	1	0	11	2	0	13	19	5	26	30	31	34	26	20	16	9	12	3	0	26	30	30	33	22	26	0	40	23	28	36	0	37	29	39	38	25	53	42	55	40	4	53	25	1	1	1	2	1	1	2	5	1	1	1	3	1	1	1	1	1	1	5	1	1	3	1	2	2	3	2	1	1	1	1	2	4	3	4	5	1	2	1	1	1	2	2	1	1	2	1	1	1	2	4	2	3	5	1	6	1	7	10	2	6
79000	-364.239673202312531	-362.692165740580378	-1.547507461732176	0.000194076570327	0.000051520116240	0.265462833320961	0.515368123074382	-1	2	4	5	3	4	6	5	6	5	7	7	9	8	7	9	7	10	9	8	10	9	13	10	13	9	13	13	12	12	13	14	14	14	14	13	14	15	16	16	17	16	15	16	16	18	18	18	19	19	21	21	21	22	27	30	29	31	31	32	33	0	1	5	2	1	5	8	2	6	5	3	3	14	7	9	12	4	8	12	0	11	17	0	20	21	11	12	21	7	26	16	29	8	29	25	7	0	29	31	29	35	11	36	0	27	40	44	45	0	37	25	23	41	9	52	29	39	55	25	52	40	1	1	1	2	3	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	3	2	2	1	4	1	1	4	1	1	1	2	1	5	1	1	1	1	1	1	1	2	5	4	3	7	3	8	7	2	7	7	9
79500	-426.204635429482153	-424.440176564427190	-1.764458865054985	0.000477185683087	0.000088439133344	0.185334842344373	0.337542999758021	0	2	3	5	4	5	7	5	7	7	4	6	8	8	8	9	8	11	9	9	9	9	11	11	12	11	13	12	14	13	14	14	14	15	12	14	14	15	16	15	16	16	15	15	16	16	16	18	21	20	20	21	22	24	26	27	28	29	31	32	34	0	1	1	2	2	11	4	11	5	11	1	1	4	8	12	8	8	22	4	0	4	10	0	11	5	4	25	24	5	24	28	8	2	18	13	8	0	15	37	9	29	4	27	0	10	33	37	32	0	37	18	51	51	26	49	25	23	35	34	43	25	1	1	2	2	1	1	1	1	1	1	2	4	1	1	1	1	2	2	2	1	2	1	1	3	3	4	1	1	4	1	1	6	8	1	2	5	1	4	1	3	1	4	1	1	5	2	2	3	1	3	4	1	1	5	3	8	9	8	9	12	12
80000	-414.734186278496395	-413.038100560593421	-1.696085717902993	0.000292255691989	0.000059833920063	0.204731410553349	0.366451943641611	0	2	2	5	3	4	5	5	7	7	6	7	9	8	8	7	8	10	10	9	8	7	12	11	13	12	12	13	11	11	12	12	15	15	14	14	15	15	15	14	17	15	15	15	16	18	17	18	20	19	20	21	22	22	24	29	25	29	31	33	32	0	1	1	1	1	2	5	1	7	7	2	2	8	5	11	7	5	14	7	0	11	3	0	22	29	5	19	30	13	7	13	16	36	27	29	17	0	4	19	23	23	11	3	0	21	9	13	33	0	37	18	25	50	25	33	11	51	16	34	32	28	1	1	1	3	1	1	1	2	1	2	2	2	2	2	1	1	3	1	2	1	1	2	1	1	1	5	1	1	1	3	1	3	1	1	1	4	1	4	2	1	2	4	5	1	3	5	4	2	1	2	4	6	1	3	4	12	2	10	6	17	6
80500	-379.056780418600511	-377.465499970853102	-1.591280447747395	0.000239436236741	0.000058391478118	0.243870681032162	0.419333036349841	-1	2	3	5	3	6	6	5	6	6	6	5	8	8	7	8	6	10	10	7	9	10	11	10	12	11	12	13	14	12	14	13	15	14	12	14	15	14	16	15	14	16	15	15	17	17	16	17	20	20	21	20	22	23	26	29	28	29	31	31	33	0	1	1	1	1	5	4	1	12	4	8	5	5	9	4	12	2	17	12	0	9	4	0	12	3	16	9	30	9	9	26	13	30	24	19	19	0	19	36	41	22	11	36	0	38	2	33	41	0	37	38	15	41	45	11	51	33	13	43	53	51	1	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	3	1	2	2	1	3	5	2	3	1	4	2	2	2	1	2	1	2	1	2	1	1	2	5	1	1	2	5	1	2	1	3	3	8	3	4	10	3	6	11	7	4	6
81000	-403.483371398637757	-401.893256655853975	-1.590114742783810	0.000354445919573	0.000086624929458	0.244395335575890	0.334354540893717	0	2	3	5	4	5	7	4	5	6	7	7	8	8	8	9	8	11	8	8	9	8	12	11	14	11	11	13	13	11	13	14	15	15	13	13	15	16	15	14	15	16	15	16	15	17	18	17	21	19	21	21	22	22	26	29	28	30	31	32	33	0	1	1	1	3	3	9	1	2	5	4	1	11	1	11	6	1	19	9	0	4	1	0	12	18	2	14	9	14	14	19	27	29	26	11	11	0	40	35	18	36	18	28	0	17	34	40	25	0	39	18	36	52	18	39	3	21	46	19	38	24	1	2	2	2	1	1	1	3	1	1	1	4	1	4	1	2	4	2	2	1	3	4	1	2	1	5	2	3	4	2	3	1	1	2	3	3	1	1	1	2	1	3	2	1	3	2	3	2	1	3	5	4	1	4	4	13	9	6	13	7	10
81500	-484.784324899338287	-483.170300984614585	-1.614023914723711	0.000208708102915	0.000048858513715	0.234099745207895	0.530454829467597	0	1	3	5	4	6	6	4	6	7	7	7	8	8	7	9	7	10	9	9	8	9	12	10	14	11	12	12	14	10	14	14	14	13	13	14	12	15	15	16	16	15	16	16	17	17	18	18	20	17	22	21	23	23	26	30	28	29	31	32	30	0	1	2	1	3	5	3	3	5	4	4	7	6	2	1	1	6	5	12	0	17	4	0	14	22	8	20	12	27	4	35	13	27	24	22	24	0	33	28	37	23	15	35	0	28	3	28	21	0	37	27	41	44	45	52	35	55	52	45	58	54	1	1	1	3	1	1	1	1	1	1	1	1	1	4	3	4	1	3	1	1	1	2	1	1	1	4	2	3	2	2	1	3	1	2	2	2	1	1	1	2	2	4	1	1	3	6	3	3	1	2	5	3	3	3	2	7	1	5	7	2	4
82000	-426.573163616887484	-425.017048847321746	-1.556114769565755	0.000315020602543	0.000082182934726	0.260881142574247	0.336199159123989	-1	1	4	5	2	4	6	6	6	6	6	4	9	8	8	10	6	10	9	8	8	10	11	10	14	11	11	13	14	13	12	13	14	14	13	15	16	16	14	15	15	15	16	14	17	15	18	18	19	19	20	22	21	23	26	30	28	30	32	32	33	0	1	1	2	2	2	3	1	12	3	3	2	17	6	6	3	2	11	14	0	3	19	0	13	5	5	8	13	11	19	16	3	19	7	19	18	0	31	15	15	35	11	33	0	25	35	45	37	0	30	46	22	16	18	39	22	55	53	11	52	33	1	1	2	3	1	1	1	5	1	1	1	3	2	1	2	3	3	2	1	1	3	1	1	1	4	4	3	2	5	3	1	3	4	5	2	3	1	2	3	3	1	5	1	1	2	1	1	1	1	2	2	6	5	4	6	12	1	5	13	3	7
82500	-403.738473774895965	-402.186440673070763	-1.552033101825218	0.000303038652397	0.000079708566551	0.263031022348818	0.395937567001287	-1	2	3	3	4	4	5	6	6	6	5	7	9	9	7	9	8	9	10	9	9	6	12	10	12	12	12	13	13	12	14	15	13	15	14	14	13	14	15	14	16	17	15	16	15	16	17	18	20	20	21	21	22	24	27	29	28	30	31	32	33	0	1	1	1	2	2	6	2	5	3	3	22	10	2	4	15	1	3	18	0	15	3	0	16	12	16	5	4	26	14	26	24	22	14	23	26	0	33	33	16	38	16	26	0	25	38	35	29	0	37	18	49	50	14	54	36	41	39	42	53	36	1	1	2	3	1	1	1	2	1	2	1	1	2	3	2	2	3	3	1	1	1	3	1	1	2	2	4	4	1	1	1	3	4	3	1	1	1	1	1	2	1	4	1	1	2	1	2	3	1	5	5	1	1	8	1	7	6	8	8	7	9
83000	-380.288820848586283	-378.753033595717909	-1.535787252868354	0.000238784303124	0.000064951796624	0.272010328040584	0.407134875444525	0	2	3	5	2	5	5	6	7	7	5	5	9	8	7	10	7	9	10	9	10	8	12	10	14	11	12	14	14	12	13	13	14	14	13	13	15	16	15	15	16	17	16	15	17	18	17	18	21	19	21	22	22	22	24	29	27	29	32	32	34	0	1	5	2	1	2	2	11	6	12	2	1	11	7	6	17	7	22	4	0	11	7	0	15	17	16	8	22	15	16	26	26	22	27	18	19	0	26	31	36	33	36	35	0	29	36	14	19	0	44	40	48	34	24	53	19	55	54	51	55	28	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	2	1	1	4	1	3	2	1	1	2	1	3	3	5	2	2	1	4	1	2	1	1	3	1	1	1	1	1	1	2	3	5	4	1	2	2	2	5	5	1	11	1	2	6	4	9
83500	-380.504664951183656	-378.989636650116267	-1.515028301067409	0.000235457828744	0.000067011763163	0.284601975312334	0.336909545095851	0	1	4	4	3	6	6	5	7	6	6	5	8	9	7	9	8	10	9	7	8	10	12	10	13	11	12	13	13	12	13	13	14	15	11	14	16	16	16	15	17	16	15	14	15	17	15	18	21	19	22	22	23	21	25	29	27	28	31	31	33	0	1	5	2	2	2	5	2	11	12	4	2	9	9	2	12	6	2	2	0	6	17	0	20	11	19	14	22	12	24	16	18	30	26	3	27	0	22	43	32	24	11	22	0	10	43	29	37	0	44	36	54	54	10	37	19	53	55	43	57	16	1	1	1	1	1	3	2	3	1	1	1	2	1	1	3	2	1	5	4	1	1	2	1	1	3	2	2	2	3	1	1	1	1	2	4	1	1	3	1	1	3	6	3	1	6	1	1	1	1	3	4	1	1	5	5	11	1	1	6	2	13
84000	-375.112965249462775	-373.424096382466757	-1.688868866996018	0.000194254122964	0.000040212890832	0.207011775185053	0.360474225102833	0	1	3	6	3	6	7	4	5	5	3	5	8	8	7	9	7	10	10	8	10	10	12	10	11	12	11	14	14	11	13	15	12	13	14	15	15	15	16	14	16	16	16	15	16	16	17	17	19	19	21	21	22	24	26	29	28	28	31	33	32	0	1	1	8	2	8	12	11	5	11	2	2	3	4	9	13	10	7	13	0	20	17	0	20	11	11	22	33	2	9	24	27	19	14	5	27	0	40	10	26	25	13	9	0	25	29	44	44	0	44	9	22	32	26	52	54	54	55	9	58	42	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	5	1	1	8	2	3	2	1	2	5	1	1	1	3	2	2	4	5	1	2	1	1	1	1	2	10	6	3	4	2	3	2	1	13	3	4
84500	-348.703465378117016	-346.815943809008388	-1.887521569108636	0.000217846693914	0.000034410557659	0.157957676751611	0.447971224622476	0	2	3	5	2	4	5	6	5	3	4	7	7	8	7	9	8	10	10	7	9	9	12	11	13	11	12	12	15	11	13	15	15	14	13	14	16	13	15	16	17	16	14	16	15	18	17	19	20	19	21	21	21	22	25	29	29	30	31	33	32	0	1	2	10	1	2	10	11	11	1	2	9	7	5	9	4	6	17	7	0	15	4	0	10	8	11	13	14	7	17	23	38	25	6	9	30	0	16	28	36	42	24	15	0	38	23	44	40	0	37	28	34	48	33	15	29	55	57	51	58	29	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	3	4	3	2	2	4	1	1	1	1	6	3	2	1	2	1	1	1	2	3	1	1	2	1	1	1	1	4	4	1	4	8	8	2	1	5	2	9
85000	-395.944658752746022	-394.193613027370645	-1.751045725375363	0.000149846416492	0.000028299338698	0.188855625384663	0.368038710225508	-1	2	4	4	4	5	6	5	7	6	6	6	7	8	7	8	8	10	8	5	9	7	12	11	13	9	12	13	14	13	13	14	15	15	13	14	15	16	15	15	16	14	15	14	16	17	17	19	20	19	22	22	23	21	25	28	28	29	32	32	33	0	1	1	2	1	4	3	2	4	1	6	6	8	13	20	9	3	9	3	0	13	2	0	20	7	22	22	27	14	18	5	25	25	23	4	11	0	37	35	30	42	22	11	0	6	45	37	38	0	37	14	48	40	46	53	29	33	55	41	58	42	1	1	3	1	3	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	3	1	4	2	1	3	1	2	1	4	1	2	2	5	5	1	1	1	1	1	5	5	1	6	1	1	1	1	2	7	2	3	4	2	5	6	2	7	2	9
85500	-398.056532812275691	-396.285198760226308	-1.771334052049368	0.000302860721095	0.000055598553802	0.183577961515895	0.415119646277452	0	2	3	4	4	5	7	5	6	6	6	5	8	8	8	9	7	10	9	9	9	9	11	11	13	11	12	14	12	12	13	15	14	14	14	15	16	15	15	15	17	17	16	15	15	17	18	18	21	18	22	18	23	23	24	29	29	29	31	32	33	0	1	2	1	2	3	6	1	5	2	8	3	3	10	11	14	4	8	4	0	13	14	0	19	24	11	15	13	22	14	16	29	29	20	21	11	0	29	35	24	38	33	39	0	31	37	33	43	0	37	40	33	50	25	53	22	41	30	9	59	30	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	3	2	4	1	1	2	2	2	3	2	6	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	5	1	10	6	6	13	1	9
