step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
90500	-170.268828808942544	-168.430012189577241	-1.838816619365292	0.000469078811116	0.000078735954827	0.167852294669797	0.768087674544871	8	10	10	13	12	11	13	12	13	13	11	14	16	14	16	17	15	17	17	16	19	19	20	20	22	25	0	1	1	3	2	1	11	1	3	8	1	5	12	9	9	15	14	13	17	12	18	15	16	16	16	24	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2
91000	-187.200305383855977	-185.119974183018883	-2.080331200837106	0.000356811747499	0.000045387201925	0.127202095342819	0.473357115209980	8	11	10	12	12	12	13	13	14	13	14	14	15	14	15	15	14	18	18	15	19	19	21	21	22	26	0	3	1	3	1	1	3	1	3	3	7	3	8	3	3	7	4	6	4	8	12	8	10	19	4	18	1	1	1	1	2	2	1	2	3	1	1	1	1	2	2	1	1	2	4	1	2	3	4	2	3	4
91500	-188.859742225071756	-186.703362158622184	-2.156380066449579	0.000360424809790	0.000042438255487	0.117745100597851	0.440805570465796	7	11	9	13	12	11	14	11	13	12	13	15	16	14	15	16	16	17	17	15	20	19	21	20	22	26	0	3	1	2	8	3	6	3	8	3	1	1	9	2	5	6	6	8	4	9	18	9	22	18	9	22	1	1	1	1	1	2	2	1	1	1	3	5	2	1	2	2	2	3	2	1	2	4	1	2	5	4
92000	-171.993292797821510	-169.228820935457321	-2.764471862364186	0.000336208601904	0.000023590982128	0.070167693492826	0.640388915581124	9	11	10	14	12	11	12	11	13	14	14	13	16	15	16	17	15	18	17	16	18	19	20	21	23	26	0	1	1	3	6	1	1	1	3	5	7	3	12	9	4	11	1	20	20	1	14	15	21	18	23	25	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	4	2	2	1	1	2	3
92500	-177.266492285139662	-174.645431154665800	-2.621061130473855	0.000386640935885	0.000030280459887	0.078316745787048	0.451239052658207	8	10	10	14	12	11	13	12	14	13	12	13	16	15	16	16	15	18	16	17	18	19	21	21	22	25	0	1	1	1	1	1	6	3	3	3	3	1	9	1	1	12	5	3	4	12	9	20	17	17	22	24	1	1	1	2	1	2	1	1	2	2	1	2	1	2	5	2	2	3	1	2	2	1	3	2	1	3
93000	-179.297340149650097	-176.733185984585447	-2.564154165064645	0.000401328012173	0.000032888030129	0.081948005449762	0.651950462582333	9	10	11	13	13	11	14	13	13	14	13	14	16	15	16	16	16	17	17	16	19	19	22	20	19	25	0	1	2	3	3	2	5	3	3	4	6	9	1	9	9	5	1	1	9	4	9	9	14	21	17	23	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	3	4	2	1	3	3	2	1	1	3
93500	-194.926326644025067	-193.084516758772367	-1.841809885252705	0.000518801927704	0.000086750005027	0.167212187145134	0.660544591771544	9	10	11	12	12	10	13	13	11	13	14	14	16	14	14	16	15	18	15	15	19	19	19	22	22	25	0	1	1	1	1	1	3	9	1	5	7	5	14	9	8	15	12	15	3	12	16	16	11	8	22	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	4	1	4
94000	-190.467945892611056	-188.391048356068239	-2.076897536542829	0.000411199488822	0.000052493144128	0.127658583132556	0.698305394800973	9	11	10	13	12	12	11	13	12	14	13	14	16	15	15	15	15	18	17	16	17	20	21	19	22	26	0	1	1	3	1	1	1	1	3	4	7	1	16	8	6	1	3	8	5	17	11	18	16	12	22	23	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	2	2	1	2	1	3	2	1	2
94500	-184.138130485560453	-182.197119902044733	-1.941010583515719	0.000283975522758	0.000042093346841	0.148228785469431	0.551572993682208	9	10	11	14	12	11	13	11	13	13	12	15	14	15	16	15	16	18	17	16	17	19	20	21	21	24	0	1	1	1	3	1	11	1	1	5	3	4	3	8	1	11	4	3	14	16	4	21	5	6	18	14	1	1	1	2	1	1	1	1	2	1	1	1	2	3	3	1	1	3	1	1	2	1	4	4	2	3
95000	-196.862820711167956	-194.417725519807220	-2.445095191360735	0.000303758275230	0.000027467202479	0.090424540561341	0.699377829704932	8	10	11	13	11	11	12	13	13	14	13	15	15	13	15	16	16	17	18	17	17	19	19	21	22	25	0	1	1	3	2	1	1	5	6	4	7	9	9	1	5	9	14	14	17	9	1	3	17	22	7	17	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	1	2	4	5	1	1	6	5
95500	-171.797039226159029	-169.815847317978466	-1.981191908180567	0.000287898288100	0.000040762490389	0.141586428519523	0.762821386611108	9	10	11	13	12	12	14	12	13	12	12	14	16	11	15	16	15	16	17	17	20	19	21	22	21	25	0	1	1	2	3	3	11	3	14	1	3	9	17	1	9	11	9	2	17	3	15	12	13	18	16	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	3	3	3	3	2	2	2
96000	-190.717025091822507	-188.570231314982550	-2.146793776839953	0.000534568019941	0.000063545384791	0.118872402427530	0.654840910695889	8	11	10	10	12	11	13	12	13	13	14	14	15	14	16	14	16	17	17	16	19	19	19	19	23	24	0	1	1	1	3	1	6	1	3	5	3	5	9	3	12	5	16	14	4	9	12	18	12	18	3	18	1	3	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	4	1	3	1	3	1	6	2
96500	-173.057278429750454	-171.116422432631538	-1.940855997118914	0.000338988815376	0.000050256915506	0.148255379607111	0.543933390289484	8	10	11	13	12	12	14	13	14	13	13	15	16	14	15	16	15	17	18	17	18	18	20	19	21	24	0	1	2	3	2	3	3	5	3	3	2	9	6	5	14	3	4	7	17	13	15	18	20	18	11	18	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	4	3
97000	-180.173780978360526	-178.409305198143073	-1.764475780217441	0.000295973396660	0.000054852891942	0.185330480917308	0.619994711131142	9	11	10	13	12	11	13	13	13	14	13	15	16	12	15	15	14	17	18	17	19	19	20	21	22	25	0	1	1	6	3	1	3	3	14	5	6	9	7	3	9	2	1	16	7	16	15	18	18	18	20	18	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	3	4
97500	-173.661801133121031	-170.969136232825775	-2.692664900295266	0.000459003449088	0.000034003558806	0.074081270790292	0.609870188720445	9	10	11	14	11	11	13	13	12	12	13	14	17	14	15	17	16	18	17	15	19	18	22	20	22	25	0	1	1	9	1	1	3	9	1	5	1	9	17	9	4	7	4	15	4	3	20	14	10	22	21	18	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	4	1	2	3
98000	-170.537628013312087	-168.283201682948487	-2.254426330363591	0.000467206426732	0.000050058837863	0.107145011281361	0.620092245192364	8	10	10	13	12	11	13	12	13	14	12	14	15	14	15	15	16	18	17	17	20	19	21	21	21	24	0	1	1	3	3	1	11	1	6	9	3	5	5	9	5	3	9	15	13	15	9	13	22	14	4	25	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	4	2	1	3	3	2
98500	-163.675157506412035	-161.914305191730108	-1.760852314681917	0.000333504409905	0.000062121604530	0.186269214693381	0.732166150859785	8	10	10	14	12	12	12	12	13	14	14	15	17	14	16	17	16	17	17	16	18	19	21	21	23	26	0	1	1	5	3	3	3	3	2	5	7	9	14	3	14	17	5	17	17	4	13	8	22	18	19	18	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	3	1	2	3	3
99000	-175.500180883119214	-173.290585016824423	-2.209595866294801	0.000195576756095	0.000021863922779	0.111792030991636	0.713106816826818	8	10	10	12	12	11	12	12	12	13	13	14	17	15	16	17	14	17	17	15	19	18	21	22	19	25	0	1	1	3	6	1	3	1	1	5	7	9	17	8	9	11	3	6	17	1	15	9	25	22	15	24	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	3	2	3	2	2	1	2	2	2
99500	-186.151637566976120	-184.274500198612714	-1.877137368363419	0.000240009007890	0.000038396194736	0.159978140294824	0.672018803105075	9	10	11	14	12	12	12	13	13	13	13	14	14	15	16	17	16	17	15	17	18	18	21	21	20	24	0	1	1	3	3	1	1	3	1	3	7	3	3	9	9	7	3	3	3	3	15	18	16	13	5	24	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	2	3	2	1	1	2	3	3	1
100000	-183.636891344965903	-180.936005431144423	-2.700885913821485	0.000398132680225	0.000029309333733	0.073617000533910	0.706152432930357	9	11	10	12	12	11	14	12	13	13	13	15	17	14	16	17	16	17	17	16	20	19	21	21	22	26	0	3	1	1	3	3	11	1	2	5	3	3	8	3	14	12	14	14	2	14	20	20	12	12	24	13	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	3	1	2	2	3	4	1	2
