step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
75500	-614.028972779833794	-620.884460730793194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528978851120017	-1	2	1	3	3	3	5	4	6	5	7	5	7	6	7	4	6	5	8	8	7	8	7	10	11	7	10	10	10	11	9	9	9	12	10	12	12	13	12	12	13	14	13	13	12	13	14	15	15	16	14	15	15	18	16	17	15	17	16	17	19	18	18	18	16	19	18	19	21	20	20	20	21	22	22	22	24	25	28	28	27	30	33	34	32	35	31	32	32	34	34	33	34	37	40	36	35	38	38	42	0	3	1	2	2	1	8	6	2	16	14	4	14	8	2	2	10	5	4	26	6	3	17	17	15	18	31	14	16	20	23	16	15	2	23	21	27	23	27	7	34	32	19	32	24	31	29	7	19	27	43	42	38	65	14	41	39	51	51	49	38	46	46	59	28	41	59	56	68	68	64	60	66	66	70	48	76	71	77	76	69	79	88	89	82	92	76	87	82	83	87	87	87	0	94	89	0	18	96	98	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	2	1	1	2	3	1	1	3	1	5	1	2	1	2	1	3	1	4	3	2	1	2	2	4	2	2	1	1	1	2	4	2	1	2	1	1	3	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	3	3	2	2	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2	1	15	1	2
76000	-633.856100339149862	-640.711588290109262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569094880134691	-1	1	0	2	3	4	5	3	5	4	5	6	6	6	7	7	8	8	5	8	6	8	8	11	10	9	7	10	8	11	9	9	7	12	10	11	13	12	12	12	13	15	13	14	12	11	14	14	15	15	13	15	15	17	17	17	16	15	16	17	18	19	18	19	18	18	17	18	19	17	21	20	22	22	22	22	23	26	27	28	28	30	32	34	33	34	30	32	32	34	33	35	35	36	39	36	36	37	38	43	0	1	1	3	2	8	4	2	2	2	8	7	6	8	9	19	10	12	10	21	11	5	27	25	12	23	19	20	16	20	23	17	9	22	27	11	23	20	27	28	24	16	29	32	18	17	29	41	43	47	4	32	51	58	48	48	35	29	43	49	35	54	58	59	56	56	42	56	65	41	67	63	41	69	48	61	68	64	76	77	78	77	87	89	88	88	79	87	82	88	87	88	86	0	83	89	0	73	84	98	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	3	2	2	2	2	2	1	1	4	2	2	2	2	2	1	2	1	4	3	1	1	2	1	3	3	2	1	4	1	2	2	1	1	1	1	1	3	1	1	5	1	4	3	2	2	1	2	1	3	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	7	2	2
76500	-687.405464015305483	-694.260951966264884	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533447299514744	-1	1	0	2	3	2	5	3	4	5	6	4	6	6	6	6	7	8	8	7	5	9	9	9	11	10	10	9	10	9	8	10	10	11	11	11	13	13	13	13	12	14	13	13	12	11	15	14	16	16	13	15	15	17	16	16	17	17	17	18	18	20	18	20	19	18	18	20	19	19	21	20	22	22	22	23	24	26	25	27	26	30	33	33	33	36	32	34	34	34	33	35	35	35	39	35	35	38	36	42	0	1	1	2	2	2	8	6	4	4	21	4	8	8	9	10	10	13	16	11	8	12	31	19	7	22	23	20	10	20	12	24	15	22	23	11	46	32	35	36	28	4	45	16	10	23	29	36	29	38	16	44	23	43	41	18	31	44	29	43	55	57	56	60	47	56	51	41	55	38	59	37	66	55	42	41	6	50	75	79	76	79	87	82	82	93	82	83	82	83	87	89	83	0	96	89	0	62	89	98	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	2	1	2	1	1	2	1	1	1	1	2	5	1	3	3	1	2	1	2	2	3	1	3	2	2	4	5	2	3	2	1	1	1	2	1	1	3	3	2	2	2	4	2	4	4	7	10	5	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	8	2	3
77000	-677.253078751883891	-684.108566702843291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505337585825224	-1	2	0	2	4	4	3	3	6	6	6	5	7	5	8	6	8	7	7	7	4	8	8	11	10	10	7	9	10	8	9	8	8	12	10	11	12	11	13	11	13	14	13	12	12	13	14	14	15	16	14	15	15	17	17	17	15	16	17	18	18	20	18	17	17	17	18	19	20	18	20	20	21	22	22	22	24	26	28	28	28	30	32	34	31	35	31	34	34	34	34	36	35	35	39	35	36	36	38	42	0	3	1	1	7	8	3	2	7	7	21	8	6	8	9	7	16	6	10	21	8	7	27	10	15	23	16	14	16	20	27	16	9	22	31	6	27	21	31	18	6	29	19	26	10	23	29	28	43	23	29	44	46	45	18	48	46	29	51	49	57	66	18	10	52	48	49	61	41	55	67	24	69	62	48	22	18	47	69	76	76	79	87	82	79	88	81	83	82	83	83	84	88	0	94	89	0	55	84	98	1	1	1	1	1	1	2	1	3	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	4	4	2	2	2	3	2	3	1	2	3	2	2	1	4	2	1	1	3	7	1	1	3	2	2	2	2	4	5	1	1	2	1	3	1	1	5	1	1	3	5	11	8	4	3	3	1	1	3	1	1	2	1	2	1	1	1	1	1	2	1	1	7	3	3
77500	-661.861277278973034	-668.716765229932435	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512004676378680	0	1	1	2	3	4	4	3	6	5	6	5	6	7	7	6	8	7	8	8	5	7	9	10	8	10	9	9	7	9	8	9	9	11	11	13	11	13	13	13	13	13	13	14	11	14	14	13	16	16	12	16	15	17	17	18	15	14	17	17	19	19	18	19	18	18	20	19	21	20	21	19	21	22	23	20	22	26	27	29	27	30	33	34	32	34	32	34	35	34	34	36	34	36	39	36	35	36	38	41	0	1	1	1	3	2	4	2	2	4	21	8	5	8	2	4	16	16	16	21	8	3	31	14	9	17	31	18	16	21	10	10	15	14	31	21	31	34	45	14	5	32	10	29	23	35	51	13	58	45	32	32	38	29	41	55	27	18	51	50	44	54	59	54	58	48	64	56	56	56	64	60	76	69	68	48	48	65	48	76	71	80	87	87	81	87	77	83	87	83	83	88	87	0	92	84	0	65	84	98	1	1	1	1	1	1	1	2	2	2	1	1	1	2	5	2	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	3	1	2	2	5	1	1	1	3	5	2	4	4	1	2	1	4	1	3	1	3	1	6	2	1	3	2	3	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	3	3	7	4	7	4	3	1	1	2	3	1	5	1	1	1	1	1	1	1	2	1	1	9	2	3
78000	-679.948767275075170	-686.804255226034570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602192316480055	-1	1	0	2	3	3	4	4	3	5	7	6	7	6	6	7	7	6	7	8	6	8	6	10	9	10	9	9	10	10	8	10	6	10	10	12	12	13	12	12	11	14	12	14	12	13	14	13	17	15	15	16	15	17	17	16	16	17	17	14	19	18	19	18	16	18	19	18	21	18	21	19	20	23	21	22	25	27	28	28	26	29	33	33	33	36	32	35	34	35	34	36	33	35	37	35	36	36	38	42	0	1	1	2	4	2	5	6	2	2	21	4	7	8	9	10	7	10	18	14	8	2	7	15	15	13	10	14	19	20	23	18	9	2	31	11	35	20	35	20	7	29	29	32	41	35	32	41	50	31	29	32	45	51	48	41	35	51	42	12	59	57	58	52	48	41	64	56	55	55	67	49	68	75	68	72	41	70	76	77	75	79	87	82	87	85	79	83	82	83	85	90	79	0	98	84	0	78	89	98	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	4	1	2	1	1	2	2	1	2	1	1	3	4	2	2	1	4	1	1	2	3	2	2	1	1	2	1	1	3	2	3	1	2	2	2	2	1	2	4	1	1	1	1	1	3	1	1	3	1	1	1	1	1	2	1	5	3	4	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	9	2	4
78500	-583.497621542487536	-590.353109493446937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539919109237585	0	1	1	2	3	4	4	3	5	5	7	6	6	5	7	3	7	7	7	7	6	9	8	10	10	7	7	9	9	10	9	10	9	11	11	12	13	12	13	12	11	15	14	14	11	13	12	13	16	16	13	15	15	17	17	17	16	17	18	18	18	19	18	19	19	16	20	18	20	19	18	19	21	23	22	21	24	27	27	29	27	30	32	31	33	34	31	35	34	35	33	35	34	36	39	35	34	37	39	42	0	1	1	1	2	8	3	2	2	16	21	4	6	8	9	4	10	4	10	21	14	7	17	23	15	10	16	6	26	11	27	26	15	3	23	11	31	22	26	21	18	38	51	32	30	31	26	41	43	17	29	32	39	51	48	48	24	29	58	49	38	49	34	71	40	48	59	66	68	66	43	68	72	72	68	66	76	75	77	78	71	79	87	82	87	87	79	83	84	86	83	87	85	0	84	82	0	34	89	98	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	2	1	2	1	6	2	3	2	2	3	4	2	2	1	2	1	2	4	1	1	5	2	3	1	2	2	2	3	4	1	1	4	2	3	1	3	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	5	2	1	1	1	2	3	1	2	1	1	2	1	1	4	2	1	14	2	3
79000	-643.402442303076214	-650.257930254035614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518364783122968	-1	1	1	2	4	2	3	3	5	6	4	5	7	6	7	5	7	8	7	7	6	7	8	9	10	10	9	8	9	11	10	9	8	11	10	13	13	12	12	11	12	14	12	12	12	13	14	15	16	16	13	14	14	17	17	17	16	17	16	17	19	18	16	19	18	19	20	19	20	20	20	19	22	24	23	22	24	25	28	28	26	30	32	33	31	35	32	35	35	35	33	36	34	36	39	35	35	37	38	43	0	1	1	2	2	2	6	6	4	16	7	7	6	8	5	2	12	11	16	11	11	5	19	14	15	28	17	6	10	20	27	16	15	28	23	24	35	26	31	6	13	19	19	32	18	16	10	41	43	51	16	26	38	42	41	48	38	49	47	38	55	44	17	42	50	56	59	56	56	56	59	57	70	69	68	70	53	64	77	76	72	79	79	87	80	87	76	87	84	83	87	93	87	0	89	85	0	53	96	98	1	1	1	1	2	1	1	1	2	1	1	1	4	2	1	2	1	2	2	2	1	2	1	1	2	1	1	3	1	2	1	2	1	1	1	2	3	1	2	4	2	3	3	2	2	3	5	2	2	2	5	2	1	1	2	1	2	1	1	3	1	3	4	3	1	1	2	2	1	2	2	2	1	2	2	1	3	3	2	3	3	1	3	1	1	2	4	1	2	1	1	1	1	1	2	2	1	15	2	3
79500	-609.288084504596782	-616.143572455556182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481032671878261	-1	1	0	3	4	4	5	3	5	5	6	6	6	4	7	7	6	7	8	8	6	8	9	10	10	9	10	10	10	11	8	9	10	10	10	12	13	13	11	12	12	11	14	13	13	14	15	14	16	17	14	14	16	16	16	17	16	16	17	17	16	19	18	19	18	18	20	18	19	20	18	19	22	23	21	21	24	26	26	27	28	30	33	32	32	35	32	35	33	34	34	36	34	36	39	35	34	38	38	43	0	1	1	2	2	8	4	2	2	4	7	7	6	8	9	10	10	8	10	21	14	3	31	17	15	31	31	18	19	20	17	5	12	2	31	28	39	15	31	11	28	17	42	32	30	37	42	41	43	23	16	32	51	51	41	48	23	51	7	49	38	43	44	53	8	55	54	55	68	68	53	56	65	75	56	56	76	67	76	76	79	81	81	82	82	83	77	83	85	87	87	91	87	0	93	84	0	53	89	98	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	5	1	2	2	1	1	2	1	1	1	3	3	5	1	1	1	2	2	4	1	2	2	2	1	1	2	1	1	2	2	1	2	1	2	2	3	1	7	1	1	2	3	1	8	1	2	1	1	1	1	1	2	1	2	2	2	4	2	3	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	1	16	3	2
80000	-674.078325927854053	-680.933813878813453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540393957015572	-1	2	1	2	3	3	5	3	5	5	6	7	7	6	7	5	8	7	6	8	5	8	8	11	11	9	10	10	10	10	10	9	10	11	10	11	12	13	12	13	12	14	13	13	12	12	14	14	17	17	15	14	16	17	16	16	16	17	15	17	19	19	18	16	17	19	19	19	20	19	21	17	21	23	22	22	25	26	27	29	27	30	33	32	30	36	33	34	33	35	32	35	35	34	37	35	34	37	39	41	0	1	1	1	2	1	6	2	2	1	21	6	6	8	9	4	7	16	10	11	6	12	7	23	15	18	7	14	16	21	10	10	15	7	17	20	35	34	23	13	28	29	26	32	30	10	43	41	29	27	44	32	52	64	41	48	27	43	29	51	58	17	59	29	56	56	53	41	56	56	67	43	70	75	62	68	76	67	77	76	66	77	85	82	78	83	77	83	84	83	82	87	76	0	88	84	0	2	95	98	1	1	1	1	1	2	1	1	2	4	1	2	2	1	1	2	1	1	1	2	1	1	2	1	3	1	2	3	3	3	3	2	1	3	1	3	2	1	2	2	1	3	2	2	1	2	1	1	4	3	1	2	1	1	3	2	2	2	3	1	1	6	1	2	1	2	1	3	2	2	1	2	1	1	1	1	2	3	1	3	4	4	1	1	2	2	4	1	1	1	1	1	6	1	2	1	1	16	1	2
80500	-597.670512021916124	-604.525999972875525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594673549147616	-1	1	0	2	3	3	2	3	5	6	5	5	7	6	7	4	6	7	8	7	6	9	9	10	9	9	9	10	9	10	10	8	9	12	8	12	12	13	11	12	13	15	13	13	12	11	14	13	17	16	14	15	15	16	15	17	15	17	16	16	17	19	17	19	19	17	18	18	20	18	21	20	22	21	22	22	24	26	28	28	27	28	33	32	33	36	32	34	34	35	33	35	34	35	40	35	35	38	38	42	0	1	1	3	7	2	2	2	2	16	8	8	14	7	9	7	7	17	5	21	11	19	35	27	2	4	35	14	10	20	27	18	15	22	17	30	46	46	35	20	6	47	29	32	31	31	29	14	60	37	29	44	38	42	48	40	39	53	43	47	54	63	42	67	49	55	43	56	68	41	67	70	70	69	69	48	76	37	77	76	68	76	87	82	84	88	82	83	84	91	87	91	83	0	98	84	0	78	96	98	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	3	3	1	1	2	2	1	1	1	2	1	1	1	1	2	3	6	1	2	3	1	1	2	3	1	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	4	1	2	2	1	1	4	1	6	3	3	4	3	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	10	2	3
81000	-658.783084532127646	-665.638572483087046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547792697839779	-2	2	1	2	4	4	4	3	5	3	5	7	7	6	7	6	7	7	6	7	6	8	9	10	11	8	8	11	9	10	10	8	8	11	11	12	11	12	12	12	13	15	13	12	12	14	13	15	16	15	14	14	16	17	14	18	16	17	18	16	19	19	19	19	18	18	19	19	20	19	21	20	20	22	22	21	23	27	27	27	27	30	32	33	34	35	31	34	35	34	33	36	33	37	40	35	33	38	39	42	0	3	1	1	2	8	3	4	7	2	8	7	6	7	7	7	10	11	10	11	11	7	12	27	15	11	17	12	16	20	27	17	15	22	23	21	23	31	27	11	18	47	44	32	10	24	44	45	44	24	29	44	38	42	45	55	35	29	51	43	45	57	60	26	25	55	49	48	48	56	29	57	56	72	66	53	73	77	76	45	77	81	87	82	84	83	79	83	84	83	87	91	87	0	98	84	0	45	89	95	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	2	1	2	2	2	1	1	1	2	2	3	1	1	2	3	3	1	1	2	4	2	1	1	3	2	2	1	2	1	1	2	3	4	3	1	3	2	1	6	3	2	2	2	2	1	5	2	1	1	3	3	2	2	3	9	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	22	2	1
81500	-665.820694215587537	-672.676182166546937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521310745758847	-2	0	0	2	3	4	4	2	5	4	5	5	7	7	8	6	8	5	7	6	7	8	9	10	10	9	9	9	9	10	10	10	9	12	11	10	12	10	11	13	14	15	13	13	12	13	13	15	15	16	14	16	16	17	16	18	16	18	17	17	18	20	17	19	17	17	19	19	20	16	17	19	21	21	23	22	25	24	27	27	27	30	32	33	34	35	34	34	34	33	33	34	35	34	40	35	34	37	39	42	0	1	1	2	1	8	4	2	4	4	8	10	8	8	13	10	19	6	4	11	11	2	17	17	15	10	17	18	12	20	27	29	15	22	27	11	31	15	23	38	19	44	29	32	36	37	29	28	19	31	19	44	48	42	7	41	35	43	42	47	55	57	51	59	45	48	59	70	56	41	42	55	56	70	66	72	76	75	48	5	74	77	79	82	65	88	83	83	84	83	80	91	91	0	97	84	0	24	84	98	1	1	1	1	2	1	1	1	2	1	1	1	3	3	1	1	1	1	2	1	1	4	1	1	1	2	1	2	2	3	1	1	1	2	2	3	1	1	2	1	4	2	2	2	1	1	2	3	4	3	4	1	1	1	6	2	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	5	13	3	2	2	2	7	1	2	1	1	1	4	1	1	1	3	1	1	12	3	2
82000	-652.925655686221262	-659.781143637180662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567033410372033	-2	1	0	3	3	3	4	3	6	5	6	6	4	6	8	4	7	7	7	7	5	7	8	11	10	10	9	11	9	10	10	10	10	10	11	13	10	13	12	11	14	15	14	13	12	13	12	15	17	15	13	15	15	17	17	17	16	16	18	16	18	20	19	19	18	18	20	19	20	16	20	19	22	22	21	22	24	25	27	28	28	30	31	33	34	35	34	34	34	35	33	35	34	35	39	35	36	38	38	43	0	1	1	2	3	2	6	2	2	16	21	7	6	21	12	4	10	10	16	21	8	2	17	12	15	20	23	13	16	21	17	29	15	2	27	26	27	33	27	6	5	12	47	32	32	37	29	28	24	31	35	44	51	42	48	70	23	51	29	47	50	59	57	58	43	28	49	70	48	26	51	66	48	68	56	41	73	75	77	7	78	79	73	82	78	83	83	91	84	88	83	84	83	0	98	89	0	80	84	95	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	4	1	2	2	1	1	3	2	3	2	1	1	4	1	1	1	1	2	3	5	4	2	2	1	2	2	3	3	3	1	1	1	1	2	1	3	2	6	2	2	1	2	2	2	3	2	2	3	3	3	1	4	1	2	2	1	2	2	16	2	1	4	2	4	2	2	1	1	1	1	1	2	1	1	1	1	9	3	2
82500	-652.557221157714821	-659.412709108674221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417547354479039	-1	2	0	2	3	2	4	4	4	5	6	4	6	6	7	6	6	7	7	8	6	8	8	11	10	10	7	10	9	11	10	8	8	12	10	11	9	13	13	13	13	14	12	13	12	14	15	15	15	15	15	15	15	17	17	17	14	17	16	17	17	17	18	20	18	18	18	19	20	19	21	18	21	23	22	22	24	24	27	27	28	29	32	33	33	35	33	34	34	34	31	34	34	36	39	35	34	36	38	39	0	1	1	3	4	1	4	6	4	8	12	2	6	8	9	7	7	2	10	21	8	18	27	19	15	27	17	8	19	11	27	19	15	22	27	11	27	12	31	30	6	24	16	43	24	37	24	41	24	31	24	44	32	53	18	41	31	53	24	43	16	38	39	67	25	56	51	56	48	41	59	49	68	56	66	55	76	36	77	73	43	80	76	82	67	93	91	85	84	83	77	91	83	0	97	89	0	55	89	98	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	3	1	2	2	1	1	2	2	2	1	4	1	1	4	1	2	1	1	2	1	2	2	3	2	1	3	1	6	2	2	1	3	3	6	2	3	2	4	1	2	2	3	2	1	2	1	3	2	3	2	7	1	3	8	1	5	2	7	1	1	1	1	2	3	1	1	1	3	1	1	10	1	1
83000	-636.588909215445597	-643.444397166404997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664527606398874	-1	2	0	3	4	4	5	3	6	5	7	6	7	6	8	5	8	6	8	7	4	8	7	9	10	10	9	10	9	10	10	7	10	12	11	13	12	12	11	12	13	15	13	13	11	13	15	14	16	16	13	16	15	17	17	17	16	17	17	18	18	19	19	20	19	18	18	18	20	20	20	18	22	24	22	22	23	26	28	25	26	29	31	33	34	35	32	34	33	34	32	36	35	36	40	35	35	35	38	42	0	3	1	1	2	3	8	1	2	2	21	16	8	7	9	2	10	8	4	21	8	7	16	12	15	27	23	18	16	20	27	16	9	2	23	24	17	30	26	6	45	51	2	32	24	23	17	41	47	26	29	44	45	42	48	48	46	42	52	49	44	36	56	59	54	56	59	56	18	68	59	53	66	73	56	69	76	74	77	77	57	79	82	79	81	90	82	83	79	83	83	96	85	0	94	84	0	69	84	85	1	2	1	3	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	3	2	2	2	1	1	3	1	1	6	2	1	2	3	1	1	2	2	3	2	1	2	1	2	1	1	1	2	3	1	1	1	1	1	1	6	1	2	3	2	1	2	1	1	1	2	1	4	1	1	3	5	1	1	2	2	2	1	1	1	1	1	1	1	5	2	4
83500	-616.762877130319225	-623.618365081278625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616903300915607	-2	1	0	0	2	3	4	3	4	6	7	7	6	6	8	7	7	8	6	7	5	7	7	11	7	10	9	9	9	9	9	8	10	12	10	12	11	12	12	10	13	14	13	13	13	13	15	15	17	16	14	15	15	16	15	17	16	17	18	15	18	19	18	20	19	17	19	17	20	20	21	20	19	23	22	22	24	26	26	28	28	30	33	33	32	34	32	34	35	35	34	34	34	37	40	34	35	37	38	42	0	3	1	1	1	2	3	2	2	2	21	7	8	8	25	10	10	23	7	21	6	2	7	27	9	25	23	14	16	20	23	10	9	22	31	11	23	29	27	20	26	24	24	32	26	31	24	41	60	35	24	44	38	24	41	48	37	47	42	43	57	56	43	67	16	14	47	55	68	62	67	58	56	56	68	66	62	71	77	79	76	75	87	82	82	83	82	83	85	83	83	85	85	0	84	84	0	72	84	98	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	4	2	1	2	2	2	1	1	1	2	1	3	2	2	2	1	1	3	1	1	2	2	2	1	2	1	2	1	1	1	2	1	4	5	1	1	2	1	1	2	1	3	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	6	3	3
84000	-583.078716877735133	-589.934204828694533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669663380853875	-1	2	1	1	3	4	5	3	4	6	6	5	6	6	7	6	8	7	8	7	7	5	8	10	10	9	10	9	9	10	9	10	8	12	11	11	12	11	12	12	13	14	13	13	12	14	13	14	17	17	13	16	15	17	17	18	16	17	17	18	18	17	18	19	18	17	20	19	20	18	20	18	22	24	22	22	25	27	28	28	26	30	32	33	32	35	30	34	35	34	33	35	35	36	39	35	35	37	38	42	0	1	1	1	2	8	3	2	4	4	8	8	6	8	9	2	10	22	10	7	11	2	16	20	15	10	23	21	16	20	23	29	15	2	23	11	27	17	31	30	18	47	10	32	32	26	29	41	43	51	29	43	36	51	48	48	17	51	29	59	42	52	52	54	55	41	64	55	65	66	49	59	66	75	69	56	76	74	77	77	74	79	87	85	80	83	77	83	84	83	87	90	87	0	96	85	0	97	89	98	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	5	1	2	1	1	1	1	3	1	2	2	1	1	2	1	2	1	2	3	3	2	2	3	3	2	5	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	3
