step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
45500	-226.248269709134263	-224.479979445156943	-1.768290263977318	0.000066916587869	0.000012336198569	0.184351876894943	0.727873718880698	0	1	2	2	3	6	5	4	6	6	6	6	7	7	9	8	7	7	9	8	8	8	7	9	8	8	9	10	10	9	10	10	10	11	12	12	11	13	13	12	13	14	14	16	15	15	16	17	16	17	19	15	17	18	19	21	19	0	1	1	2	2	0	0	4	0	0	0	7	7	9	21	9	12	12	13	13	14	23	12	17	23	18	13	13	14	18	24	17	24	22	33	31	24	35	37	31	37	35	31	45	38	41	39	44	46	45	45	39	49	50	54	55	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1
46000	-260.462842776899322	-259.042875541991236	-1.419967234908104	0.000049354986998	0.000018295556156	0.370693161284238	0.648252359680724	0	1	1	2	2	4	4	6	6	6	5	6	6	6	9	8	7	8	9	8	8	8	8	9	8	8	9	10	9	10	10	7	10	9	10	12	12	13	13	13	12	14	13	14	15	15	17	16	17	17	20	16	17	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	14	12	17	7	13	6	12	32	12	12	12	20	20	11	24	22	12	24	23	22	31	35	35	35	31	35	38	36	37	42	42	52	39	46	38	46	42	46	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	1	3	2	3	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	3	2	2	1	1	2	1	1	1	1	2	3	2	2	2	1	1	2	1
46500	-256.233732421414118	-254.870465010163969	-1.363267411250170	0.000060554207648	0.000031620364974	0.522182787982200	0.722101647007929	0	1	2	2	3	6	4	6	6	6	6	6	7	7	10	8	7	8	9	7	7	7	8	8	8	8	8	10	9	9	10	10	10	11	12	12	11	13	13	11	13	14	14	15	15	15	17	16	14	17	20	16	17	16	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	9	12	17	20	7	11	12	17	17	17	12	13	20	21	12	26	24	24	31	37	40	33	35	37	32	35	39	36	39	42	42	52	44	39	46	53	39	49	46	54	54	54	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	3	4	2
47000	-251.965695605181565	-250.443544931475174	-1.522150673706389	0.000058765080223	0.000016461647873	0.280126357532833	0.689255382365983	-1	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	8	8	7	8	9	8	8	9	10	10	10	10	10	9	10	12	12	11	13	13	13	13	13	14	14	15	15	17	17	16	17	20	15	17	16	17	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	9	11	6	12	12	13	7	11	12	12	17	12	12	13	23	21	24	18	24	23	12	37	31	33	35	37	23	33	35	40	41	42	42	52	46	45	54	45	41	42	46	54	54	54	1	2	1	1	1	1	1	4	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	1	2	2	1	2	2	1	2	1	1	3	1	2	2	1	2	2	3	1	1	1	2	2	2	1	1	1	2	2	3	1	1	4	3
47500	-257.621381379578509	-256.258186901415286	-1.363194478163202	0.000060436265168	0.000031600343199	0.522870549840519	0.674756667389458	0	1	2	2	3	6	5	6	5	4	6	6	7	7	9	8	7	8	9	8	7	8	8	9	8	8	9	8	10	10	10	10	7	10	12	11	12	13	11	13	13	13	13	16	15	14	16	17	16	17	18	17	17	17	18	21	21	0	1	1	2	2	0	0	5	0	0	0	7	7	6	11	6	12	12	13	13	9	12	12	17	12	12	13	7	15	18	22	23	12	18	39	31	39	37	32	36	39	35	36	45	42	42	45	45	42	45	41	47	42	45	50	55	42	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	3	3
48000	-279.512620201128300	-278.119950643390609	-1.392669557737710	0.000058961322624	0.000024506980389	0.415645024552160	0.490985411931122	-1	0	0	2	3	3	5	5	6	6	6	6	7	6	10	8	7	8	9	8	8	8	8	8	8	8	9	8	10	10	10	10	10	10	10	12	11	13	13	10	13	14	12	16	15	15	17	17	17	16	20	14	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	6	9	12	12	24	13	11	12	17	12	12	12	13	13	10	12	18	23	12	23	18	31	18	37	30	18	30	35	31	45	42	37	52	44	41	45	38	39	46	50	54	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	3	6	2	1	2	1	1	1	2	1	2	1	2	1	1	3	2	2	2	2	2	2	2	3	2	2	2	2	3	2	1	1	3	3	1	3	1	3	1	2	2	1	2	2
48500	-239.500392719127746	-237.998063242598988	-1.502329476528753	0.000072052608489	0.000021113884344	0.293034281287156	0.728631419860181	0	1	2	2	3	6	5	5	6	6	6	6	7	7	10	8	7	7	8	8	8	8	8	9	8	8	8	9	8	10	10	7	10	9	12	12	11	13	13	12	13	14	14	16	15	13	17	17	16	16	19	17	17	17	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	16	6	12	12	13	13	6	18	17	23	12	32	13	13	9	23	34	12	34	32	37	31	34	35	35	31	37	46	36	35	37	35	44	45	42	45	49	44	49	42	45	55	55	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	1	3	1	1	2	2	2	1
49000	-283.550754643516427	-281.520430985892347	-2.030323657624053	0.000133256377872	0.000017873951591	0.134132053390465	0.668717200593974	0	1	2	2	3	6	4	5	6	6	6	6	7	7	9	8	7	8	9	7	8	6	8	9	8	8	9	10	8	10	10	10	9	9	11	12	12	11	13	12	13	14	14	16	15	15	17	17	17	17	18	17	16	18	19	21	21	0	1	1	2	1	0	0	1	0	0	0	7	22	11	11	11	12	17	13	12	11	7	17	12	17	17	12	22	11	23	23	18	17	12	33	31	34	26	34	31	37	35	31	46	38	41	30	44	53	45	52	45	46	50	54	55	55	1	1	2	1	1	1	1	4	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	3	1	1	2	2	2	2	2	2	2	2	2	2	1	3	1	2	1	2	3	1	3	2	4	1	1	2	1	1	1	1	1	2	2
49500	-231.882563120019682	-230.359858235009341	-1.522704885010329	0.000066290883189	0.000018547208528	0.279785207788568	0.616864632822557	0	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	8	8	7	8	9	8	8	9	10	9	9	10	9	10	11	12	12	12	13	11	13	13	14	14	15	15	15	16	17	16	16	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	29	6	12	12	13	7	6	12	22	18	12	22	20	19	10	23	24	17	30	17	39	31	39	39	33	31	37	41	40	42	42	42	34	47	45	38	45	47	38	50	50	55	50	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	3	1	3	2	1	2	4
50000	-261.738243251574261	-259.879022104011312	-1.859221147562947	0.000070893442400	0.000011596382942	0.163574832170183	0.623144871952669	0	1	2	2	2	6	5	6	6	3	4	6	7	7	10	8	7	8	9	8	7	7	8	9	7	8	9	8	10	9	10	10	10	10	10	12	12	11	13	13	12	14	14	16	13	15	16	17	17	14	17	17	16	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	9	9	12	17	28	7	6	12	12	12	12	17	13	7	21	12	24	18	30	12	24	31	35	35	35	31	35	39	36	42	38	39	46	46	53	41	42	45	42	42	54	55	55	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	2	1	1	1	2	1	1	2	2	1	1	2	1	3	2	1	2	1	3	1	2	2	1	1	3	2	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2
50500	-230.683760383996542	-229.176833077401767	-1.506927306594775	0.000053215318307	0.000015427679314	0.289910495789403	0.737583057041700	-1	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	8	8	8	7	9	8	8	9	7	8	10	10	9	9	11	12	12	11	13	13	13	13	13	14	16	15	14	14	17	15	17	19	15	17	18	19	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	11	16	14	12	17	28	13	11	23	12	23	12	17	13	7	11	32	24	23	23	32	37	31	33	35	35	31	35	35	40	46	39	42	35	44	42	46	44	47	49	50	54	55	55	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	3	1	2	1	1	1	2
51000	-269.419866402492858	-267.742234463066382	-1.677631939426494	0.000102010464859	0.000021490010418	0.210664763143040	0.732901915075727	0	1	1	2	3	6	5	5	6	6	6	6	7	7	10	8	7	8	9	8	7	8	8	9	8	8	9	8	10	9	10	10	10	11	12	12	10	13	13	13	13	14	14	15	15	14	14	15	17	17	19	17	17	16	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	6	21	11	12	17	28	7	11	12	12	26	17	17	22	13	16	20	30	18	30	23	37	31	26	35	35	31	18	35	40	42	42	35	41	37	45	54	46	46	42	41	54	55	41	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	2	1	3	1	1	2	2	2	1	2	2	4
51500	-272.334026271024527	-270.734286987256780	-1.599739283767762	0.000080570901975	0.000019347942149	0.240135603231326	0.530206606712951	0	1	2	2	3	5	3	6	6	6	4	6	7	7	10	6	7	8	9	8	7	8	8	8	8	8	9	10	10	10	10	10	10	9	11	12	12	13	13	12	13	14	14	16	14	15	16	15	16	17	20	17	17	18	19	21	21	0	1	1	2	3	0	0	3	0	0	0	7	7	6	9	11	12	17	12	12	6	12	17	17	17	17	13	22	14	34	18	18	24	18	33	31	32	35	35	17	35	39	34	46	38	42	46	35	48	41	39	47	49	37	54	55	54	1	1	2	1	1	1	1	4	1	1	1	2	4	2	2	2	1	1	3	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	4	2	1	4	1	1	1	1	3	1	2	5	1	1	2	1	2	2
52000	-260.288794176737554	-258.774503118698419	-1.514291058039162	0.000088590061283	0.000025254831390	0.285075222036785	0.695680388775996	0	1	2	2	3	6	5	4	6	6	4	6	7	7	8	8	7	7	9	8	8	8	7	9	8	8	9	10	9	9	10	10	10	9	11	12	12	13	13	13	12	14	14	16	14	15	15	17	17	16	20	17	16	18	18	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	6	9	12	12	13	7	14	17	12	17	18	12	13	17	15	18	26	23	24	22	33	31	35	35	35	24	35	41	36	42	35	39	38	46	38	42	44	47	47	50	50	54	54	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	2	3	1	2	1	3	1	1	1	2	1	2	1	3	1	1	1	1	3	1	2	2	2	2	2	1	1	1	1	3	2
52500	-238.804660603284447	-237.358139076598206	-1.446521526686242	0.000081339044521	0.000027623089337	0.339604300740893	0.724409409435725	0	1	2	2	3	6	5	6	6	6	5	6	7	7	10	8	7	8	9	8	8	8	7	8	8	8	8	10	10	10	10	9	9	11	11	11	12	13	13	12	12	12	14	16	13	15	17	17	16	14	18	14	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	9	11	12	12	20	7	14	17	12	17	17	12	13	19	21	24	26	25	23	24	33	31	35	41	41	36	35	35	36	45	42	45	44	46	46	42	49	42	49	46	54	54	55	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2
53000	-237.030903296571495	-235.629184973168634	-1.401718323402865	0.000052528729698	0.000020934775158	0.398539528349263	0.777874656045443	0	1	2	2	3	6	5	6	6	3	3	6	6	7	9	8	7	7	7	8	8	8	8	8	7	7	9	10	9	9	10	10	10	8	12	12	10	12	13	13	13	14	14	16	15	15	16	17	16	17	17	17	17	18	19	20	21	0	1	1	2	3	0	0	4	0	0	0	7	7	6	9	6	12	12	13	13	6	17	18	12	12	12	13	19	11	24	24	17	30	17	37	31	30	37	37	31	37	41	31	45	42	42	41	44	42	49	45	47	49	50	54	55	55	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2
53500	-238.945888487101797	-237.385188697192120	-1.560699789909685	0.000074084963523	0.000019151952884	0.258513360510424	0.803752601271967	0	1	1	2	2	6	5	5	5	6	5	6	7	7	10	6	7	8	9	6	8	8	8	9	8	8	9	10	10	10	10	10	9	9	11	12	12	12	13	12	10	14	14	16	15	14	16	17	17	17	20	17	16	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	11	11	12	12	13	7	9	12	17	23	13	17	7	13	21	23	24	17	18	26	41	31	41	41	37	31	33	41	31	46	46	39	46	44	53	44	49	47	46	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	1	1	1	2	1	2	1	2	1	2	3	2	1	1	1	1	1	1	2	1	2	1	1	1	2
54000	-278.480878442244091	-276.871989216324380	-1.608889225919736	0.000078668665610	0.000018584031118	0.236231680986401	0.546264270700073	-1	1	1	2	3	6	5	3	4	6	6	6	6	7	9	8	7	8	7	7	8	7	7	8	8	8	9	8	10	10	10	9	10	8	12	12	12	13	13	12	10	13	12	16	15	15	14	17	17	17	20	17	17	17	19	20	21	0	1	1	2	2	0	0	3	0	0	0	7	7	6	6	6	12	12	13	13	6	12	12	7	17	17	28	13	21	12	23	12	34	23	41	31	24	33	33	31	34	35	31	45	42	42	39	45	38	39	42	45	45	45	50	55	54	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	3	1	1	1	2	2	3	3	2	2	1	2	2	3	3	2	2	2	1	2	1	2	2	1	2	4	2	5	2	1	2	2	1	2
54500	-238.380684175829515	-236.834941875129715	-1.545742300699804	0.000066822914943	0.000017803325586	0.266425456010965	0.708189761549886	-1	1	1	2	3	6	5	4	5	6	6	6	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	10	9	10	10	9	10	11	12	12	12	13	13	13	11	14	14	16	14	13	15	17	17	17	19	17	16	18	19	21	21	0	1	1	2	2	0	0	5	0	0	0	7	7	9	11	6	12	12	13	13	9	18	12	23	17	17	13	27	16	23	22	17	18	24	41	31	41	37	41	31	33	46	40	45	46	37	42	46	53	44	42	47	42	50	54	55	50	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	4
55000	-275.237526752648137	-273.601425487874451	-1.636101264773709	0.000077776004995	0.000017528963349	0.225377522933055	0.553636601668910	0	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	7	8	8	8	9	8	8	9	9	10	9	10	9	10	8	10	12	12	12	13	13	13	14	14	16	13	15	15	15	17	15	20	17	17	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	9	10	14	12	12	13	7	9	17	12	17	17	12	13	34	21	12	23	17	18	12	34	31	35	35	37	24	35	33	31	39	37	45	38	35	45	35	39	47	50	50	54	55	51	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	2	2	1	2	2	1	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	2	3	2	3	1	2	3	3	4	2	7	2	1	3	1	1	1
55500	-259.857653254953846	-258.446981141891058	-1.410672113062766	0.000086095925536	0.000033059541700	0.383984973671453	0.569983824461037	-1	0	2	2	3	6	5	6	4	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	10	10	10	9	9	10	12	12	10	11	13	13	13	14	14	16	15	14	17	17	17	17	20	17	17	18	19	20	20	0	1	1	2	4	0	0	3	0	0	0	7	7	6	16	14	12	17	20	12	14	17	12	7	12	17	13	13	10	17	23	17	12	32	37	31	33	33	37	24	37	41	24	39	42	35	35	44	44	44	47	44	46	50	54	50	54	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	2	1	2	3	2	2	1	2	1	1	2	2	1	1	2	4	2	1	3	2	1	2	2	1	1	1	1	1	2	1	1	2	2
56000	-241.519489192051537	-240.041478303265421	-1.478010888786105	0.000055948797570	0.000017405839410	0.311103011442556	0.650467516148954	0	1	2	2	3	6	5	6	5	5	6	6	7	7	9	8	7	8	8	8	8	8	8	8	8	8	8	10	10	9	10	9	10	11	12	12	12	11	13	13	13	14	14	16	15	15	16	17	17	17	20	17	17	16	18	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	9	11	12	17	13	13	14	12	12	12	17	17	13	13	15	24	24	17	23	32	38	31	38	33	38	31	35	37	40	42	37	41	45	44	42	35	46	47	37	41	54	55	51	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	1	3	3	3	1	4	2	1	1	1
56500	-270.347739049896916	-268.567314617289185	-1.780424432607714	0.000086065735975	0.000015603941899	0.181302602277703	0.701351742050376	-1	1	2	0	2	6	5	5	6	6	6	6	7	7	9	8	7	7	9	8	8	8	8	9	8	8	9	10	7	10	10	9	10	9	12	12	12	13	11	13	13	14	14	16	15	15	16	17	16	17	20	16	17	18	19	21	20	0	1	4	1	1	0	0	3	0	0	0	7	7	6	16	6	12	12	26	13	9	12	18	17	12	17	13	19	6	23	19	23	17	7	39	31	39	32	24	31	35	38	31	42	39	42	38	44	42	43	41	38	49	50	54	57	50	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	3	3	1	2	1	2	2	2	1	1	4	1	3	1	3	1	2	1	3	2	1	1	1	1	2
57000	-255.841225034833656	-254.438244036813074	-1.402980998020587	0.000081360186765	0.000032248126431	0.396362492684671	0.659096208668073	0	1	2	2	3	6	5	6	4	6	6	6	7	7	8	8	7	8	9	8	8	8	8	7	8	8	9	8	7	7	9	8	9	11	12	11	11	12	13	12	13	14	14	16	15	15	16	17	17	17	19	15	17	18	19	21	20	0	1	1	2	3	0	0	4	0	0	0	7	7	6	9	14	12	17	13	13	6	12	12	12	24	12	13	13	6	12	32	24	32	26	33	31	33	37	38	31	38	37	31	38	39	42	52	37	46	42	37	42	46	50	54	55	54	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	3	2	2	1	1	2	1	2	2	2	2	1	1	5	2	2	5	1	2	1	1	1	2
57500	-239.338719377111772	-237.563974095718152	-1.774745281393613	0.000069810611154	0.000012755645429	0.182717859341749	0.683767596448640	-1	1	2	2	3	6	5	5	5	5	5	6	7	7	8	8	7	7	9	8	8	7	8	9	8	8	9	10	9	9	10	10	10	11	11	12	12	13	13	13	13	14	14	16	15	15	17	17	17	17	19	14	17	18	19	21	20	0	1	2	2	3	0	0	4	0	0	0	7	7	11	11	11	12	12	13	13	11	12	17	18	18	12	13	27	14	18	24	12	30	17	33	31	35	35	35	31	35	37	31	39	42	42	52	44	41	38	41	38	45	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	3	1	3	1	2	1	2	2	2	2	1	3	3	1	1	1	1	3	2	5	1	2	1	1	1	2
58000	-263.601713762611269	-262.101040105730590	-1.500673656880656	0.000074454134573	0.000021902916923	0.294179994816543	0.738769033125192	0	1	1	2	2	6	4	6	5	6	5	5	6	7	10	7	7	7	9	7	8	8	7	8	8	8	9	10	9	9	10	10	9	11	12	12	12	13	13	12	13	14	13	16	15	15	17	17	17	16	20	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	29	11	12	12	24	7	11	12	12	12	18	12	13	24	21	23	17	18	26	28	23	31	34	37	37	31	33	37	31	45	32	42	45	44	42	42	49	46	45	45	54	55	55	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	1	2	1	2	1	2	3	2	1	1	1	1	1	1	4	1	1	1	1	2	2	1	2	1	3	1	2	1	2	2	1	1	1	2	1	2	1
58500	-249.486120146421314	-247.343039871437639	-2.143080274983678	0.000085316137340	0.000010179396721	0.119313848915472	0.599699056304592	-1	1	1	2	3	6	4	5	6	6	6	5	7	7	10	8	7	6	8	8	7	8	7	8	8	8	9	10	10	10	10	8	9	11	11	12	12	13	13	13	13	14	13	15	15	15	16	17	17	17	19	14	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	11	9	6	18	12	13	13	11	17	12	23	23	23	7	19	16	22	22	18	24	22	33	31	35	35	35	31	35	41	31	41	42	38	52	46	45	39	49	39	46	50	54	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	2	1	2	2	1	2	1	2	1	1	2	2	2	2	3	2	1	1	1	1	2	2
59000	-269.531854709818219	-267.842887803300755	-1.688966906517438	0.000076364038176	0.000015805863696	0.206980459300822	0.674886824013225	0	1	2	2	3	5	4	6	6	5	6	6	7	6	9	8	7	8	9	8	8	8	7	9	8	8	9	9	9	10	10	10	9	10	11	12	12	12	10	11	13	14	14	16	15	13	14	15	17	16	20	17	15	17	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	12	10	11	6	7	23	13	13	9	12	12	18	12	12	17	13	11	24	17	18	7	23	39	40	33	39	33	31	35	46	40	45	46	39	46	41	42	45	52	47	41	46	50	55	55	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	3	3	1	1	3	2	1	1	2	1	2	1	2	2	1	2	2	1	2	3	2	3	2	2	2
59500	-241.653063842161686	-240.291220140788340	-1.361843701373355	0.000052442643719	0.000028247207664	0.538630504893102	0.786925307562785	0	1	2	2	2	6	4	3	6	6	6	5	7	7	9	8	6	7	9	8	7	8	8	9	8	7	9	10	10	9	10	10	10	10	12	12	12	13	10	11	13	14	14	16	15	15	17	17	16	17	17	16	17	16	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	16	21	12	17	13	26	9	18	12	22	18	12	20	17	16	17	23	24	30	18	39	31	34	35	23	31	37	41	31	42	42	42	52	44	46	54	46	45	49	45	50	55	54	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2
60000	-240.986249702813296	-239.441942335943395	-1.544307366869908	0.000060045571434	0.000016045015485	0.267213969349804	0.582654461904154	0	1	2	2	3	6	4	4	3	6	6	6	6	7	10	8	7	8	9	8	8	7	8	8	8	8	9	10	10	10	10	9	8	11	10	12	12	12	13	13	13	14	13	16	15	15	17	17	17	17	20	15	17	18	19	21	21	0	1	1	2	3	0	0	2	0	0	0	7	7	6	14	6	7	12	20	7	6	12	12	17	17	12	20	19	6	32	17	24	17	24	33	31	33	35	37	31	37	37	31	45	42	42	52	44	46	45	46	42	46	50	54	55	54	1	1	2	1	1	1	1	3	1	1	1	2	2	1	2	1	2	2	1	3	2	1	2	1	1	1	1	1	3	1	2	1	1	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	2	1	3	1	2	1	1	2	2
60500	-261.483808219442835	-259.968900011856533	-1.514908207586307	0.000106127604319	0.000030212293287	0.284678934202788	0.603874482747432	0	1	2	2	3	6	5	6	6	3	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	9	10	10	10	10	11	12	12	12	11	13	13	13	14	14	16	15	15	17	17	16	17	18	17	17	18	18	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	11	16	11	12	17	13	13	9	12	12	17	17	12	18	19	6	17	23	20	23	23	38	31	30	33	35	31	35	38	34	42	41	35	46	46	46	42	45	46	45	46	50	55	54	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	3	2	2	2	2	2	1	2	2	1	1	3	1	2	2	2	2	1	2	2	1	1	3	2	2	3	1	2	2
