step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
81500	-189.380413903017342	-196.235901853976713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478697661237603	3	8	21	19	22	20	22	22	22	22	24	24	24	24	30	29	28	33	32	32	35	38	39	40	43	44	43	47	47	50	0	0	4	2	4	4	4	6	4	6	9	4	8	6	7	8	11	17	16	13	18	16	0	22	24	24	22	26	27	29	1	1	1	5	1	1	2	1	2	1	2	2	2	2	4	4	2	3	2	4	1	5	1	1	2	2	4	2	2	2
82000	-182.858740589930704	-189.714228540890076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623837503767883	3	10	20	19	21	20	22	20	22	24	23	24	23	25	29	27	28	32	32	32	34	38	38	41	42	45	43	48	47	50	0	0	2	2	4	4	4	4	3	6	9	7	6	8	3	7	9	17	16	16	17	19	0	22	24	24	25	24	26	29	1	1	5	3	1	1	1	1	1	2	1	1	1	3	5	2	3	2	2	2	2	2	1	2	1	2	1	2	1	2
82500	-191.253239735325792	-198.108727686285164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540961634264882	4	10	19	19	21	20	22	22	23	23	23	24	25	25	28	28	28	32	32	33	34	38	38	41	44	45	44	48	47	51	0	0	2	2	3	4	6	6	4	4	3	7	6	8	13	14	11	11	16	16	18	19	0	22	22	24	24	24	25	29	1	1	4	3	1	1	1	1	2	2	2	1	4	1	3	1	2	4	3	2	1	4	1	2	3	2	1	3	2	2
83000	-186.213635727492061	-193.069123678451433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433662926064800	3	10	20	18	22	20	23	21	20	22	23	25	23	26	29	28	27	32	32	33	34	38	36	42	44	44	44	48	47	50	0	0	4	2	4	4	4	6	4	6	9	7	8	3	14	14	9	17	14	14	17	19	0	22	22	24	24	26	22	22	1	1	1	4	2	1	2	1	1	1	2	2	1	3	1	1	2	3	4	4	3	2	1	2	3	1	1	2	5	5
83500	-188.496339948148545	-195.351827899107917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380451587541221	2	10	21	19	21	20	22	22	21	23	23	23	24	26	29	28	28	32	32	33	34	36	38	41	44	43	43	47	49	47	0	0	4	2	4	4	6	6	4	6	4	4	4	6	14	6	11	17	16	14	18	20	0	22	22	24	22	26	30	26	1	1	1	4	1	1	1	1	1	2	2	2	3	4	2	4	3	2	3	4	1	2	1	4	3	1	4	2	2	2
84000	-190.718982127720949	-197.574470078680321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513482793125701	2	8	20	18	21	19	23	22	22	24	23	25	24	26	28	27	29	31	33	33	33	37	38	41	41	44	43	47	48	50	0	0	4	2	4	2	4	4	4	8	9	6	8	10	14	7	11	17	16	16	17	19	0	22	22	24	25	24	26	28	1	1	1	4	1	6	2	2	2	1	1	2	1	1	1	3	3	2	3	3	2	3	1	1	2	2	1	2	2	1
84500	-169.385067201214525	-176.240555152173897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588312160822495	3	10	20	19	21	20	22	22	21	23	24	24	25	26	29	28	27	32	33	32	34	36	38	42	45	44	44	47	49	51	0	0	4	2	4	4	6	6	4	8	9	4	6	6	14	8	11	17	16	13	18	19	0	22	26	24	24	26	28	29	1	1	1	4	1	1	1	1	1	1	2	2	3	4	2	2	2	3	2	2	1	2	1	3	1	1	1	2	1	1
85000	-178.709806414913089	-185.565294365872461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490995097780715	3	9	21	19	22	20	23	21	21	23	23	25	22	26	29	28	28	31	32	33	34	38	39	41	44	44	43	47	48	51	0	0	4	2	3	4	6	6	4	4	9	7	6	8	7	6	11	17	6	19	17	19	0	22	24	24	22	26	28	29	1	1	1	5	1	1	1	1	1	2	1	2	1	2	4	3	4	2	6	1	2	3	1	2	1	1	2	2	1	2
85500	-173.099992369966202	-179.955480320925574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497253771051584	3	9	21	19	21	20	22	21	21	23	23	24	24	26	29	28	29	31	33	33	33	37	38	42	44	44	43	46	49	50	0	0	4	2	4	4	8	6	4	8	9	7	4	8	14	13	11	17	13	13	17	14	0	22	24	24	22	26	24	28	1	1	1	4	1	1	1	1	1	1	1	1	2	3	2	2	3	1	4	5	2	4	1	2	1	1	2	2	4	2
86000	-200.337743933266694	-207.193231884226066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423860239637021	3	10	20	18	21	20	23	21	22	24	24	25	22	25	27	28	28	30	32	33	32	36	38	41	45	44	43	46	49	50	0	0	4	2	4	4	6	6	4	4	4	7	6	8	12	10	9	17	14	19	17	10	0	22	22	24	24	26	24	28	1	1	1	4	2	1	2	1	3	3	3	1	1	2	1	2	3	2	3	1	3	4	1	2	4	1	1	1	4	1
86500	-185.159319579092397	-192.014807530051769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484140532758295	3	10	20	18	21	20	22	21	22	24	24	24	23	26	30	29	27	32	32	32	33	36	39	40	44	44	43	47	47	51	0	0	4	2	4	4	6	6	4	13	3	7	6	6	14	14	9	9	16	13	18	20	0	22	24	24	24	25	25	29	1	1	1	4	2	1	1	1	1	1	2	1	1	3	2	2	2	4	2	4	1	1	1	2	2	2	2	2	2	2
87000	-174.704262297610995	-181.559750248570367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582529965495829	3	9	20	19	21	21	23	20	22	24	24	25	23	26	29	27	26	31	33	33	34	37	38	42	44	45	43	46	48	50	0	0	4	2	4	8	8	4	4	6	4	7	8	6	14	6	11	17	14	13	18	19	0	22	27	24	24	26	28	29	1	1	1	4	1	1	2	1	2	1	2	1	2	3	2	2	1	2	4	5	2	2	1	3	1	1	1	1	1	1
87500	-176.444444805682423	-183.299932756641795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599769651204839	2	9	18	19	19	20	22	22	22	23	24	25	25	27	29	27	28	32	32	32	33	37	39	41	44	43	43	46	48	50	0	0	2	3	3	3	3	6	3	3	9	7	8	8	14	10	11	17	14	13	17	16	0	22	24	24	24	26	26	29	1	1	4	1	1	1	2	1	2	2	1	1	2	3	1	3	2	2	2	3	2	6	1	2	1	1	1	1	2	1
88000	-203.556177186885378	-210.411665137844750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509225613924250	3	9	17	20	20	20	22	21	19	22	23	24	25	26	29	29	29	31	33	33	35	37	38	41	45	45	43	47	48	50	0	0	2	3	3	3	8	5	3	8	9	7	6	8	12	14	9	11	16	14	17	16	0	22	27	24	22	26	26	26	1	1	5	1	2	2	1	1	1	1	2	1	3	3	1	3	4	5	2	4	3	5	1	2	1	3	3	1	1	3
88500	-187.060522477784446	-193.916010428743817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483158659347323	3	10	18	19	22	20	22	22	21	22	23	24	24	26	30	29	28	32	32	34	34	37	39	39	45	44	41	46	49	51	0	0	2	3	3	3	6	6	3	6	9	7	6	8	14	8	11	9	14	13	18	16	0	16	27	22	24	26	28	28	1	1	4	1	2	1	1	1	1	1	1	2	3	2	2	4	2	6	2	5	1	4	1	3	2	3	1	1	2	2
89000	-176.313173705038366	-183.168661655997738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486434397477061	2	10	19	18	22	21	21	22	22	23	24	24	24	26	30	28	29	32	32	33	35	37	38	41	45	44	43	47	48	50	0	0	2	2	3	4	3	6	3	4	9	7	8	8	14	8	9	17	16	13	17	16	0	22	26	24	24	26	26	29	1	1	5	4	2	1	1	1	1	2	1	2	1	2	2	3	4	2	1	3	2	4	1	1	1	2	1	2	1	1
89500	-190.824586919479486	-197.680074870438858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434568294525915	3	9	18	19	22	20	23	22	21	23	24	25	25	27	30	29	27	32	31	33	34	38	38	41	44	44	43	48	48	49	0	0	2	2	3	3	8	6	3	6	9	7	8	13	7	8	11	11	16	14	17	16	0	22	27	24	22	24	26	28	1	1	4	6	3	2	1	1	2	1	1	1	2	1	3	2	2	3	1	3	3	4	1	1	1	1	2	3	2	1
90000	-195.270898873781022	-202.126386824740393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564269205476392	3	9	20	17	21	19	23	22	21	21	23	24	24	26	29	28	27	33	30	31	34	37	38	41	45	44	43	47	48	50	0	0	4	2	3	4	8	6	6	4	9	8	8	8	14	13	11	17	16	14	17	20	0	22	27	24	24	25	26	29	1	1	1	3	1	2	1	1	1	2	1	1	1	3	2	3	1	4	1	2	3	4	1	2	1	1	1	1	2	1
90500	-190.212568092174791	-197.068056043134163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416357892590038	4	8	21	19	21	20	21	21	22	23	23	23	24	25	29	26	29	32	31	32	35	38	39	42	44	43	43	45	47	50	0	0	4	2	4	4	4	6	4	8	4	7	8	6	12	8	11	17	13	14	17	19	0	22	22	24	22	26	28	29	1	1	1	5	1	1	1	1	2	1	2	2	2	3	3	2	3	2	4	3	3	4	1	2	4	1	3	1	1	2
91000	-172.176924816014946	-179.032412766974318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516248684161566	3	9	20	19	22	20	23	21	22	23	24	25	24	26	29	28	28	33	33	33	33	35	39	41	45	44	44	47	49	51	0	0	4	2	3	4	6	6	3	4	9	7	6	8	14	14	9	17	16	16	17	19	0	22	27	22	24	26	28	29	1	1	1	4	1	1	1	1	1	2	1	1	2	2	2	1	4	2	3	2	2	1	1	3	1	4	2	1	1	1
91500	-185.629532478425944	-192.485020429385315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571068877218505	4	10	21	19	21	20	22	22	23	24	22	24	25	26	29	29	29	31	31	34	35	38	39	42	44	44	43	44	47	50	0	0	4	2	4	4	6	6	4	4	4	7	8	6	14	8	9	17	14	14	17	14	0	22	24	24	22	22	24	29	1	1	1	4	1	1	1	1	2	2	2	1	2	3	1	3	2	1	2	4	3	4	1	1	1	1	2	3	2	1
92000	-191.750972207643940	-198.606460158603312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615533698616292	3	9	20	19	22	20	22	21	23	23	22	24	24	26	30	29	29	33	33	33	34	37	38	41	45	43	43	47	48	51	0	0	4	2	3	4	8	6	11	6	4	7	8	10	7	14	11	17	13	13	17	19	0	22	24	22	24	22	25	29	1	1	1	4	1	1	1	1	1	2	2	1	1	1	5	1	3	2	2	4	2	3	1	2	2	2	1	6	1	1
92500	-196.695852854394218	-203.551340805353590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498548014884091	4	10	21	18	21	20	22	22	20	24	24	25	23	26	29	27	28	33	32	32	34	38	39	39	43	45	43	47	48	50	0	0	4	2	4	4	6	6	4	8	9	7	6	6	12	4	9	17	16	16	17	19	0	22	24	25	24	24	22	26	1	1	1	3	2	1	1	1	1	1	2	2	2	3	2	4	3	2	2	4	4	4	1	1	2	1	2	5	4	3
93000	-184.065757057362617	-190.921245008321989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481883815824329	3	10	20	19	22	20	23	21	22	24	24	23	24	26	29	28	28	30	31	33	34	38	38	42	44	45	44	46	48	50	0	0	4	2	4	4	8	6	4	8	9	4	6	6	6	14	11	17	16	13	17	20	0	22	22	24	24	22	26	29	1	1	1	4	1	1	1	1	2	1	2	2	2	3	3	1	3	2	2	4	2	2	1	2	3	2	1	4	2	1
93500	-184.606294806358449	-191.461782757317820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504132592002534	3	8	19	17	21	20	23	21	23	24	21	25	24	26	30	28	28	31	32	34	34	37	39	41	44	44	43	47	48	51	0	0	4	2	3	4	6	6	11	6	4	7	8	8	7	14	11	17	16	14	17	20	0	22	22	24	24	24	26	29	1	1	1	4	1	2	1	1	1	3	2	1	2	3	4	1	3	2	3	4	4	2	1	1	4	2	1	2	1	2
94000	-197.928938004562553	-204.784425955521925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558756400009004	4	10	20	18	19	20	23	21	22	22	24	25	24	26	29	29	27	33	32	33	33	36	39	41	44	45	42	47	49	51	0	0	4	2	4	4	8	6	4	4	9	7	6	6	14	10	14	11	16	16	11	19	0	22	27	25	22	26	28	26	1	1	1	4	1	2	2	1	2	2	2	2	2	3	2	3	1	5	2	2	4	1	1	2	1	1	3	1	1	3
94500	-196.545355115173180	-203.400843066132552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541816935543431	3	10	20	18	22	20	22	22	21	23	23	25	25	25	28	29	28	32	32	32	34	37	39	42	43	44	43	46	48	50	0	0	4	2	4	4	4	6	3	8	9	7	7	8	13	8	9	17	16	8	4	16	0	22	22	24	22	24	25	24	1	1	1	5	2	1	2	2	1	1	1	2	2	2	2	3	3	2	1	4	9	4	1	2	3	1	3	2	2	4
95000	-183.895207202742967	-190.750695153702338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509064842568244	3	10	19	18	22	20	23	22	22	23	24	24	24	26	30	28	28	32	33	34	34	34	38	41	45	43	43	47	48	50	0	0	4	2	3	4	6	6	4	6	9	7	4	6	7	14	11	17	16	16	18	16	0	22	26	24	22	25	28	29	1	1	1	5	2	1	1	1	2	2	1	1	2	3	3	1	2	2	3	2	1	3	1	4	1	1	4	1	1	1
95500	-190.497466016271090	-197.352953967230462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521581898054372	4	9	19	17	21	21	22	20	23	23	23	24	25	27	29	28	28	33	32	33	34	38	38	42	44	44	44	46	49	51	0	0	4	2	4	8	8	4	3	6	3	7	6	8	14	6	11	17	14	16	17	14	0	22	24	24	24	26	25	28	1	1	1	4	2	1	1	2	2	1	3	1	2	2	1	4	3	2	2	2	3	5	1	2	1	1	2	1	2	3
96000	-191.508920386375934	-198.364408337335306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561503530017149	3	9	20	19	21	20	22	22	23	24	23	25	24	25	29	28	29	33	33	33	34	38	38	41	45	44	41	46	48	51	0	0	4	2	4	4	4	6	3	8	4	7	6	8	7	14	11	17	15	16	17	16	0	22	27	24	22	24	24	26	1	1	1	5	1	1	1	1	2	1	2	1	2	1	4	3	3	2	1	2	2	5	1	2	2	2	2	2	4	4
96500	-183.551361782693135	-190.406849733652507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601921720582341	4	9	20	18	22	20	23	21	22	23	23	25	23	26	27	28	28	31	31	31	35	38	38	41	44	42	44	46	49	51	0	0	4	2	3	4	6	6	4	8	9	7	6	13	14	14	9	17	16	14	17	16	0	22	26	24	24	26	28	29	1	1	1	4	1	1	1	1	2	1	1	2	1	2	1	1	3	2	1	2	4	6	1	2	1	1	1	2	2	1
97000	-181.741440752672332	-188.596928703631704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634181966380812	4	9	20	18	22	20	23	22	21	24	23	25	24	27	29	28	27	31	33	32	35	37	37	41	44	44	42	46	47	50	0	0	4	2	3	4	8	6	4	6	9	7	6	8	7	14	9	17	14	10	17	20	0	22	27	22	22	25	28	29	1	1	1	4	1	1	1	1	1	2	1	2	2	2	3	1	3	2	2	4	3	3	1	2	1	4	3	1	1	2
97500	-186.402013869192729	-193.257501820152100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453312829801129	3	10	21	19	21	21	23	20	21	24	23	24	23	26	26	29	29	31	32	32	33	37	38	42	44	44	44	47	49	51	0	0	4	2	4	8	8	4	4	4	9	7	4	10	4	6	11	17	14	13	17	16	0	22	24	22	24	24	28	29	1	1	1	4	1	1	2	1	1	3	1	1	2	1	4	3	3	1	2	4	1	5	1	3	1	4	1	3	1	1
98000	-194.370007171963778	-201.225495122923149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447597832478637	4	10	20	18	21	20	23	21	23	23	22	22	24	27	29	26	28	32	32	33	35	37	37	41	42	44	44	47	46	50	0	0	4	2	4	4	8	6	11	6	4	4	8	8	13	8	9	17	14	19	18	19	0	22	22	22	25	29	26	24	1	1	1	3	2	1	1	1	1	2	2	3	3	2	3	2	2	2	3	1	2	2	1	2	2	2	1	1	1	4
98500	-184.284897480867386	-191.140385431826758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450359213545390	3	9	20	19	21	21	23	21	22	22	23	24	24	26	27	28	27	33	32	33	34	38	39	40	44	44	43	47	49	50	0	0	4	2	4	3	4	2	8	6	9	8	4	6	7	7	9	17	14	13	17	20	0	22	24	24	22	26	26	29	1	1	1	5	1	1	3	5	1	1	1	2	2	2	2	2	2	2	3	5	5	2	1	1	2	2	2	1	2	1
99000	-191.075058314578058	-197.930546265537430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550054020697713	3	10	19	19	22	20	22	22	22	24	23	24	24	25	29	29	27	32	32	33	34	38	38	41	45	44	44	46	48	50	0	0	2	2	2	4	6	6	3	3	9	7	4	8	7	6	9	17	8	16	5	19	0	22	26	22	24	26	28	29	1	1	4	4	5	1	1	1	1	3	1	1	3	1	2	3	2	3	3	3	6	2	1	2	1	3	2	1	1	1
99500	-190.621853867644234	-197.477341818603605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589792831486250	4	9	20	18	21	20	22	22	21	23	24	24	24	26	29	28	28	33	33	34	34	37	38	42	45	44	43	46	47	51	0	0	2	2	4	4	6	6	4	3	9	7	8	8	7	6	11	17	16	13	17	16	0	22	26	24	22	26	26	29	1	1	5	4	1	1	2	2	2	2	2	1	1	3	4	5	2	4	3	4	3	5	1	3	1	1	3	1	2	2
100000	-196.925848210374141	-203.781336161333513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519566121888952	3	10	21	18	22	21	22	22	21	22	24	23	24	26	30	29	28	32	32	34	34	37	38	41	44	44	41	48	46	51	0	0	2	2	6	4	4	6	4	6	9	7	3	8	3	6	11	17	16	15	3	16	0	22	24	24	22	29	26	24	1	1	6	4	1	2	2	1	1	1	2	1	2	2	4	4	2	2	2	3	6	4	1	2	1	1	2	1	1	7
