step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
33000	-479.001402657789583	-485.856890608748984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645772600100215	1	0	4	3	2	6	5	7	8	9	11	12	10	11	10	8	14	12	13	13	12	12	13	13	11	14	13	15	14	14	14	13	16	17	16	15	17	16	17	18	16	17	17	17	19	18	18	17	19	18	19	20	19	19	20	19	22	20	22	21	22	24	24	27	25	24	26	28	26	27	27	30	30	28	32	33	34	33	35	34	2	0	5	1	2	3	4	7	8	16	16	16	9	9	9	0	12	9	10	13	14	15	9	8	10	10	11	18	10	16	18	16	23	28	36	21	26	28	33	30	27	23	36	26	36	29	38	12	39	41	47	48	48	21	46	47	52	44	56	46	27	58	59	39	59	58	58	64	49	65	62	69	64	69	72	72	75	69	75	75	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	2	3	1	2	1	1	2	2	1	3	2	1	1	2	1	1	1	2	2	2	1	1	2	2	2	3	2	1	1	2	1	3	1	1	2	1	1	2	3	2	1	3	2	2	3	1	5	1	2	2	1	1	1	1	1	3	2	1
33500	-472.070719435912963	-478.926207386872363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532569332166837	1	0	4	2	4	6	6	7	9	10	10	11	12	12	10	8	15	12	13	13	12	13	13	13	14	13	15	15	14	14	14	15	15	16	17	15	16	16	17	18	15	16	16	17	18	19	17	16	20	19	19	19	19	21	21	18	21	21	23	23	23	23	23	27	27	24	26	29	26	27	28	30	30	31	32	34	35	33	35	36	2	0	1	2	1	5	4	4	8	16	16	10	15	15	8	0	11	15	10	15	15	15	14	9	11	16	25	9	10	10	18	19	14	28	36	21	25	28	14	41	29	23	21	19	36	26	38	30	42	41	47	48	48	45	46	47	52	30	47	46	57	58	47	49	59	58	66	64	49	63	66	64	64	64	69	64	75	69	75	75	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	2	1	3	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	2	2	1	1	1	4	3	2	2	1	2	3	2	1	2	1	3	2	2	2	2	2	2	4	1	3	2	2
34000	-471.965740788076914	-478.821228739036314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598753570372072	1	0	4	3	3	6	5	8	10	10	9	13	12	10	12	8	15	12	13	14	12	12	13	14	15	13	15	14	14	14	15	15	14	17	16	16	17	16	17	17	16	16	18	18	19	19	18	17	19	18	20	19	19	20	20	19	21	21	22	22	22	23	25	25	25	23	25	28	27	27	27	30	30	31	32	34	34	33	35	35	2	0	5	1	1	3	4	7	7	16	16	10	14	8	14	0	11	9	16	15	9	8	14	22	26	16	30	18	16	16	18	12	23	28	33	21	29	28	14	17	26	23	39	17	22	48	38	17	24	41	47	17	19	36	30	47	52	53	51	46	57	58	59	39	59	58	62	64	33	59	66	64	68	69	69	69	75	69	75	75	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	3	1	1	2	1	1	1	3	1	1	3	3	1	2	1	2	1	2	1	1	4	1	2	2	1	1	4	1	1	1	2	1	2	2	3	2	3	1	1	1	2	2	1	1	3	2	2	1	1	1	6	2	2	2	1	2	3	4	1	3	2	2
34500	-451.572110768556399	-458.427598719515800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721665216593283	2	0	4	3	3	7	6	8	9	10	11	12	12	11	10	9	15	12	11	12	13	11	13	13	14	13	15	14	15	14	15	15	15	16	17	16	17	15	18	17	15	16	17	18	19	18	18	16	20	17	19	19	19	20	20	20	22	20	22	22	22	23	24	24	26	25	26	28	27	26	28	29	29	31	33	35	35	33	35	36	2	0	5	1	2	1	4	4	6	16	10	10	9	15	9	0	11	9	16	9	9	8	13	9	12	10	26	18	19	12	9	26	14	28	36	21	29	28	23	26	26	20	21	48	36	29	38	30	42	41	38	44	46	45	46	51	52	48	56	46	52	58	59	49	59	58	66	64	64	63	62	69	69	69	69	75	75	72	75	75	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	4	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	3	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	2	1	2	2	1	2	3	1	1	2	2	2
35000	-475.298268391689021	-482.153756342648421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486962912894163	2	1	4	4	3	6	6	6	9	10	11	12	12	12	11	8	15	12	12	14	12	13	13	13	13	13	14	16	15	14	15	14	15	15	16	16	16	16	15	16	17	18	17	18	18	18	18	17	19	18	20	20	20	21	20	19	20	20	22	22	22	23	24	26	27	24	25	28	26	26	28	29	31	32	32	34	34	34	34	36	2	0	5	1	1	2	4	4	8	16	16	10	15	15	9	0	30	9	16	14	9	14	14	14	10	16	10	34	10	12	18	10	15	18	21	21	27	34	15	19	19	33	21	30	36	48	18	29	15	41	47	44	44	45	30	47	44	44	56	46	52	58	59	9	56	58	58	49	22	59	58	68	72	69	69	68	75	72	64	75	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	3	2	1	2	2	2	2	2	1	3	2	1	1	2	3	2	1	2	2	1	1	2	1	4	1	1	1	1	2	5	1	1	2	2	2	1	2	1	10	4	2	2	3	5	2	3	1	1	4	3	3	2	3	4	2
35500	-492.559359390553823	-499.414847341513223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493544255924481	2	1	5	4	3	5	7	7	8	10	11	12	12	10	10	9	14	13	12	15	12	12	14	14	13	13	14	14	14	14	16	15	15	17	16	16	15	16	17	17	17	16	18	18	19	19	17	18	20	19	19	19	19	21	18	19	19	21	21	21	21	23	24	25	25	25	26	29	26	27	28	28	29	32	31	34	34	34	35	36	2	0	5	2	2	1	4	6	8	16	16	11	14	9	9	0	11	15	16	15	9	15	14	15	12	16	19	18	10	16	18	10	9	28	21	21	29	28	9	30	29	23	36	30	36	10	38	26	23	41	47	19	30	36	19	47	44	46	56	52	46	58	59	49	59	62	62	49	49	59	66	69	69	68	72	72	68	72	75	75	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	2	1	1	3	2	1	3	3	2	2	3	1	2	4	2	2	1	1	3	1	5	1	2	3	1	1	5	4	2	3	1	1	1	1	1	1	2	2	3	2	2	2	4	3	2	1	1	1	2	3	2	2	2	3	2
36000	-439.245663550508084	-446.101151501467484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656218094491995	2	0	5	3	4	6	6	7	10	10	10	12	12	10	12	9	15	12	11	14	12	13	14	12	14	13	14	16	13	13	15	14	16	15	16	16	15	14	17	17	16	15	17	19	18	18	17	17	20	17	19	19	20	20	20	19	21	19	23	22	22	23	24	26	26	25	26	28	26	25	27	30	30	31	32	35	34	34	35	35	2	0	5	2	1	3	4	7	8	16	16	10	9	8	14	0	11	14	11	15	9	15	15	9	12	19	19	34	10	19	18	12	15	18	21	14	27	18	23	17	29	9	36	17	33	30	38	25	23	41	47	48	48	45	46	47	52	48	56	44	52	58	59	49	59	62	58	49	39	59	66	68	68	73	72	72	75	72	75	77	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	3	1	1	2	1	2	1	1	2	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	3	3	4	1	1	1	1	1	1	2	1	3	2	1
36500	-494.289123412493154	-501.144611363452555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555196637646583	1	0	3	4	5	7	6	7	8	10	10	12	12	11	11	8	13	11	12	14	13	13	13	13	14	14	14	15	13	14	15	15	16	13	16	16	16	15	17	16	15	17	16	18	19	19	17	17	20	18	19	19	21	20	21	20	21	20	21	22	23	23	24	26	25	25	27	28	26	26	26	28	30	32	32	35	35	33	34	34	2	0	1	2	3	1	4	7	4	16	16	10	9	9	9	0	11	9	10	13	18	18	18	15	12	10	12	23	10	19	18	19	23	18	8	21	12	34	20	27	26	23	21	48	36	44	38	30	42	41	47	44	44	45	46	38	44	48	56	27	57	58	56	49	59	58	66	49	33	65	66	64	68	73	72	72	78	72	75	75	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	3	2	3	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	5	2	2	2	2	2	2	2	3	4	1	1	1	1	2	2	3	1	2	1	1
37000	-452.706383192400722	-459.561871143360122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588802343556008	1	0	4	3	3	5	7	7	9	10	11	12	10	12	11	9	13	13	11	14	11	11	14	14	14	13	14	15	13	14	15	14	16	16	16	16	17	15	17	18	16	16	18	18	18	17	18	18	19	18	20	19	21	21	19	20	21	20	22	23	23	23	24	27	27	24	26	29	26	27	28	30	30	31	31	33	34	32	35	36	2	0	5	1	1	1	1	4	8	16	10	16	8	9	9	0	11	14	10	13	8	9	15	14	10	10	16	18	19	29	18	26	15	28	21	21	27	18	9	19	29	23	36	30	39	29	38	19	42	41	47	48	48	45	46	47	52	48	47	46	52	58	59	49	63	58	62	49	49	59	62	64	69	73	68	72	68	69	77	77	1	1	1	1	1	2	3	2	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	4	4	1	1	1	2	1	2	2	3	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	3	3	2	1	3	3	2	2	2	2	1	1	2	2	3	1	1
37500	-477.361601815088420	-484.217089766047820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537155231255491	1	0	4	3	3	7	7	8	9	10	11	12	11	11	12	8	15	12	12	14	12	13	14	13	13	13	15	14	14	15	16	14	14	15	16	16	14	16	17	18	17	17	17	18	17	18	18	16	19	18	19	19	20	21	19	20	21	20	23	22	22	23	24	26	26	22	26	29	25	25	27	29	31	31	31	33	33	34	35	37	2	0	4	1	1	3	3	5	7	16	10	16	9	9	9	0	11	14	10	9	9	14	14	14	10	10	26	18	10	10	18	26	14	28	33	21	25	14	14	30	26	23	36	25	21	29	34	12	39	41	47	48	44	45	48	47	52	44	47	44	52	58	56	49	63	58	62	49	49	59	62	69	69	68	68	69	75	64	75	77	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	3	3	2	1	2	1	1	2	1	3	3	2	2	2	1	3	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	4	1	1	2	6	3	1	3	2	3	1	1	5	1	4	2	2
38000	-475.306715256392977	-482.162203207352377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584287823226172	2	1	4	3	3	6	6	6	9	10	10	13	11	11	9	9	14	13	12	13	12	13	13	13	14	13	15	14	14	13	15	15	16	16	16	15	16	15	16	16	16	18	17	17	20	18	17	17	18	19	19	20	18	19	20	20	21	20	21	22	22	24	23	26	25	23	26	29	25	27	27	27	29	31	32	33	34	33	34	35	2	0	5	2	2	3	4	4	8	16	16	19	9	8	8	0	11	14	10	15	14	15	15	14	19	16	19	18	12	16	18	30	23	28	36	21	30	28	24	29	30	23	21	26	36	48	38	29	9	41	47	30	44	36	48	47	52	30	56	46	52	58	59	69	59	58	62	64	33	63	66	69	69	69	69	69	78	72	76	75	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	2	3	2	2	1	1	1	5	1	1	3	1	2	2	2	1	3	1	2	1	2	1	1	2	1	2	2	5	2	2	1	2	3	3	5	1	5	1	2
38500	-465.469672597485726	-472.325160548445126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623209359752765	1	-1	3	4	5	6	7	5	9	10	10	12	11	10	12	8	14	12	12	14	12	12	14	12	14	13	14	15	12	14	14	15	16	17	16	16	16	16	18	17	16	18	18	18	18	17	17	17	19	18	20	19	20	21	20	20	21	20	22	22	23	24	23	25	25	23	26	29	26	26	27	29	30	31	33	34	35	33	35	36	2	0	1	1	3	2	4	4	8	16	16	16	7	9	14	0	11	14	16	15	9	9	15	14	10	29	26	31	16	10	18	10	23	28	21	21	19	18	20	41	19	23	36	29	36	30	38	12	23	41	47	48	44	45	30	47	52	44	56	17	52	44	59	49	59	58	62	69	64	59	66	69	68	73	72	72	76	64	75	75	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	2	3	2	2	2	1	3	2	1	2	1	2	1	3	2	1	2	1	1	2	3	1	2	1	1	3	3	2	1	2	2	1	2	2	1	1	2	1	1	1	2	3	1	3	1	1
39000	-445.713736549981320	-452.569224500940720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617420973673365	1	-1	4	3	5	7	5	8	9	10	10	12	11	11	11	9	15	13	12	14	13	11	14	13	14	13	13	14	14	14	15	13	13	17	15	16	14	16	17	16	15	18	17	19	18	18	17	17	20	18	19	19	20	21	21	20	21	20	22	21	22	23	25	26	26	24	26	28	26	26	27	30	30	31	32	34	34	33	35	36	2	0	1	1	3	4	4	7	8	16	16	10	9	9	9	0	11	13	16	15	9	9	9	14	19	19	12	18	16	16	33	19	9	28	21	21	27	28	23	19	12	33	36	19	36	30	38	26	39	41	47	48	19	45	46	47	52	48	47	44	52	58	59	49	63	62	66	69	49	63	66	68	68	64	72	72	75	69	75	77	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	3	1	1	1	2	1	2	1	1	2	2	2	2	1	4	1	2	1	2	2	2	1	1	3	2	1	2	1	1	4	1	1	1	1	3	1	1	1	2	2	1	2	1	1	3	2	2	1	4	2	1
39500	-478.177892141569885	-485.033380092529285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498743832337894	1	0	3	2	4	6	5	6	8	10	11	12	10	11	11	9	14	12	12	14	13	11	14	14	14	13	15	15	14	15	16	14	15	16	17	16	16	16	16	18	16	16	18	18	19	16	18	17	20	18	19	20	21	18	20	19	21	18	21	22	22	23	25	27	25	24	26	29	27	27	27	30	29	32	30	34	34	33	35	36	2	0	4	2	3	2	2	4	8	16	16	10	7	9	9	0	11	9	10	22	9	9	14	14	16	16	10	13	12	16	9	19	14	28	21	21	29	28	33	30	30	23	36	26	54	26	38	10	33	41	47	48	48	36	46	47	48	48	51	46	52	58	59	49	59	58	62	49	49	63	62	69	64	73	64	72	75	75	77	77	1	1	1	1	1	3	3	3	1	1	2	1	2	2	2	1	2	2	2	2	3	1	2	1	3	2	2	4	2	3	4	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	3	2	1	1	2	2	1	2	1	2	1	1	3	1	2	2	4	2	4	2	4	3	1	2	1	1	1	2	2	2	1	1	1
40000	-463.403954681710673	-470.259442632670073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585036919357507	2	1	3	3	5	7	6	8	9	9	11	13	11	12	10	8	15	11	13	14	13	12	14	13	15	12	14	14	14	15	15	15	15	16	16	16	15	15	16	17	16	17	17	19	19	18	18	17	18	19	19	19	21	19	19	19	21	20	22	22	20	22	24	26	26	24	25	28	26	27	27	30	30	32	32	34	33	32	35	37	2	0	1	2	3	2	1	7	8	16	16	16	9	15	9	0	11	9	10	14	15	15	14	22	12	10	16	18	10	12	18	26	14	28	21	21	27	28	21	19	19	22	21	48	36	25	34	12	23	41	47	48	44	21	25	47	52	17	56	30	52	58	59	39	59	62	66	49	39	63	66	68	64	73	68	72	75	72	77	75	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	3	1	2	1	2	2	1	1	1	2	3	1	2	1	2	1	2	2	1	2	1	1	2	2	1	3	2	1	2	2	1	3	2	1	1	1	1	2	2	1	1	3	1	5	1	2	1	6	2	1	1	5	4	2	2	1	2	1	2	2	1	1	1	2
40500	-460.662710967690089	-467.518198918649489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628980785695983	1	0	4	3	5	7	6	6	9	10	10	13	10	12	10	9	14	12	13	14	13	12	14	11	14	13	14	14	15	14	15	15	15	17	15	15	17	15	16	16	17	17	17	18	19	19	17	17	19	19	20	18	21	20	21	19	21	20	21	22	21	23	23	26	26	24	26	28	24	27	27	29	30	31	32	34	34	33	35	36	2	0	2	1	3	8	3	4	8	16	16	16	9	15	9	0	16	15	16	14	24	9	14	8	16	16	19	18	10	10	20	19	14	28	21	21	17	28	14	17	19	23	21	30	36	48	38	17	22	41	47	12	19	49	46	47	52	44	56	55	52	58	59	49	59	62	62	33	49	63	66	64	64	73	68	72	75	68	78	77	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	2	2	1	3	2	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	3	1	2	2	3	1	1	1	2	1	1	1	3	2	1	3	2	1	1	7	2	2	1	1	2	1	2	3	1	2	1	1
41000	-515.725169710949217	-522.580657661908617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505574755617276	1	-1	5	3	3	5	6	7	8	10	11	12	10	10	11	8	14	13	13	13	12	13	13	14	14	12	15	15	14	15	14	14	13	17	17	15	17	15	17	18	15	16	15	18	19	19	17	17	20	18	19	19	20	20	20	20	20	19	22	21	23	24	23	26	27	24	26	28	25	27	27	30	29	31	33	35	35	33	33	35	2	0	5	2	2	4	4	5	4	16	10	16	7	8	9	0	12	14	10	14	14	9	8	14	12	16	19	18	19	10	23	12	15	28	36	22	27	18	15	41	12	22	21	48	21	29	38	19	42	41	47	19	10	21	46	47	46	48	47	48	57	58	59	49	63	58	66	14	49	63	62	68	22	73	73	72	75	68	73	75	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	2	1	2	4	2	3	1	2	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	4	3	2	2	2	2	2	3	5	3	1	2	1	1	3	3	2	2	1	3	3	2	1	7	4	2	1	1	8	2	2	2	1	3	2	1
41500	-503.218074491426592	-510.073562442385992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487247061383998	2	0	3	4	4	6	7	8	9	9	10	12	11	11	11	8	14	12	10	13	13	13	14	13	14	13	13	14	15	15	14	14	15	17	16	17	15	16	17	16	17	17	18	17	19	17	18	17	19	18	20	19	21	20	20	19	22	20	23	23	20	22	24	26	25	24	26	29	25	25	27	29	30	32	32	34	34	33	34	35	2	0	1	2	1	1	4	4	8	16	16	16	9	9	9	0	11	9	16	15	15	18	14	13	26	10	19	18	12	10	15	26	14	28	21	21	10	28	15	12	10	14	21	26	21	29	38	26	14	41	56	44	26	21	46	47	52	29	56	46	48	29	59	39	56	62	58	33	42	63	66	64	49	68	72	72	75	68	68	77	1	1	1	2	1	2	2	3	1	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	2	2	2	2	3	1	2	2	5	3	2	3	3	1	1	1	5	1	1	1	4	4	2	1	1	3	2	2	1	4	1	3	3	1	3	7	4	1	2	2	5	2	2	3	1	2	3	1
42000	-492.425769862245204	-499.281257813204604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529901699393982	2	1	5	3	3	6	6	7	9	9	10	12	12	10	11	8	14	13	12	13	13	12	13	13	14	13	15	14	14	14	15	14	14	16	15	15	17	15	16	17	17	18	17	18	18	17	18	17	19	19	20	20	21	20	19	19	20	20	23	23	23	22	25	26	26	25	25	27	25	26	27	28	30	32	32	34	34	33	34	37	2	0	5	2	1	1	4	4	7	16	16	11	8	8	8	0	12	9	10	14	14	14	15	15	10	11	26	18	12	12	18	19	9	38	9	21	26	18	33	25	25	33	21	26	36	19	34	27	23	41	56	48	44	45	46	47	10	48	56	55	57	57	59	42	59	58	62	49	33	63	66	64	68	68	68	68	75	64	75	75	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	3	1	2	1	1	3	1	1	2	1	1	1	1	4	2	3	2	1	1	1	3	2	2	2	4	6	1	1	1	2	2	2	3	2	4	2	2
42500	-488.337171937907044	-495.192659888866444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536601531216473	2	1	4	3	4	6	6	8	9	10	10	12	11	10	11	9	14	12	12	15	13	12	14	13	15	12	13	14	14	14	14	14	14	16	16	15	16	16	18	17	17	17	18	19	18	19	18	17	19	18	20	18	19	18	21	19	21	21	21	21	23	23	23	26	26	25	25	28	25	26	27	30	30	31	31	35	35	33	34	35	2	0	2	2	2	2	4	4	3	16	16	16	7	7	8	0	11	9	16	21	14	15	18	13	30	10	19	18	16	10	18	10	7	28	21	33	29	18	20	29	29	23	21	29	21	19	38	29	15	41	47	48	48	21	30	47	52	48	56	44	52	58	59	39	59	62	62	69	15	56	66	68	68	64	69	72	75	64	75	75	1	1	2	1	1	3	2	1	2	1	1	1	3	3	2	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	3	4	1	2	1	1	3	2	2	1	1	2	2	3	3	1	2	3	1	1	1	2	3	3	1	2	2	1	2	2	1	1	4	2	1	1	1	8	3	2	1	1	3	3	2	2	4	2	2
43000	-473.422195517331829	-480.277683468291229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657007718578890	1	0	4	3	2	6	6	7	9	10	10	12	12	11	11	9	13	12	12	14	13	12	14	13	15	13	14	14	15	14	15	14	15	16	17	17	17	15	17	18	16	17	18	18	17	16	18	15	18	18	20	20	20	20	20	19	22	21	22	20	22	24	24	26	26	24	26	28	25	26	27	30	30	31	32	34	35	34	34	36	2	0	5	2	2	1	4	4	8	16	16	16	15	9	9	0	11	9	10	14	8	9	14	14	26	10	10	15	10	16	15	12	15	28	21	21	27	28	33	29	10	33	45	48	21	30	38	30	23	41	47	29	44	45	46	47	52	48	56	30	52	58	59	49	63	58	66	69	21	63	62	69	64	64	72	72	75	68	75	77	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	2	2	3	2	1	2	2	2	2	2	1	2	1	3	1	1	2	2	1	1	1	2	1	1	3	1	2	2	1	1	4	2	3	1	2	1	3	1	2	1	2	5	1	1	3	2	2	1	2	1	3	1	1
43500	-478.979005524360048	-485.834493475319448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599694692342334	2	1	4	3	4	6	6	7	8	10	11	12	10	11	12	9	14	12	10	14	13	12	13	13	14	13	15	14	12	14	14	15	14	16	16	16	16	15	18	15	17	16	17	18	18	17	18	15	19	18	20	18	20	20	19	19	22	20	23	22	22	23	24	26	27	24	26	28	26	27	27	30	29	30	32	33	35	33	35	36	2	0	1	2	2	4	4	7	8	16	19	16	8	9	9	0	26	8	16	23	13	9	9	18	29	19	19	18	16	10	18	12	22	18	21	21	27	28	13	19	40	33	36	48	36	12	38	26	23	41	47	48	29	45	12	47	52	30	51	44	52	58	56	49	63	58	62	69	23	63	66	64	64	69	64	72	75	72	75	77	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	3	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	3	1	2	1	1	3	1	1	1	1	2	1	2	1	1	3	1	1	1	4	1	3	1	2	3	2	2	2	2	2	2	1	1	1	1	5	1	2	2	2	2	3	2	2	2	2	1
44000	-473.509283014098571	-480.364770965057971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653664892267826	2	1	5	3	4	6	7	8	10	10	10	12	11	11	12	8	13	12	12	14	13	11	13	13	13	12	12	14	14	15	16	13	14	17	16	16	17	14	17	17	15	17	18	19	19	18	17	16	20	18	20	19	20	21	20	20	21	20	22	21	23	24	24	27	26	24	26	28	27	25	27	30	30	32	32	34	35	33	35	36	2	0	5	2	2	1	4	6	7	16	16	10	8	9	9	0	11	9	10	23	22	9	14	18	27	16	16	18	19	10	18	12	9	28	21	14	26	18	9	12	26	33	36	48	36	19	38	10	23	41	47	48	44	45	29	47	52	48	56	44	57	58	59	49	59	58	62	64	42	63	67	64	68	73	72	72	75	72	75	75	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	3	2	3	1	3	2	1	2	1	2	2	3	1	2	3	2	1	2	1	1	3	1	1	2	2	1	1	2	1	3	2	2	2	1	4	1	1	1	1	1	1	2	2	2	2	2
