step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
33000	-444.052091823698106	-450.907579774657506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667175313577088	0	4	7	11	12	14	15	16	17	17	18	17	18	22	18	20	21	22	22	23	22	25	25	25	26	27	25	26	23	27	27	28	28	27	27	27	29	28	29	30	29	28	30	28	29	31	31	29	32	33	30	32	31	33	33	34	32	36	34	34	34	34	38	35	35	37	38	38	35	40	39	40	41	46	45	49	48	48	0	0	2	0	4	5	5	5	8	8	9	7	8	12	12	13	0	16	15	0	17	16	20	20	20	29	18	24	21	23	25	20	20	22	28	25	34	30	30	44	33	18	38	36	31	34	44	31	43	43	25	32	39	53	53	53	53	50	51	48	41	55	66	55	43	61	54	32	55	58	65	68	71	73	70	74	75	0	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	2	2	1	1	3	1	1	2	2	2	1	1	1	1	3	3	1	1	1	1	1	2	2	1	4	1	1	1	2	3	1	1	1	2	2	1	1	1	2	1	2	2	3	4	1	1	1	3	2	5	3	1	3	2	1	1	3	2	1	2	1
33500	-391.902457776402457	-398.757945727361857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719955653952281	1	4	6	10	11	14	14	17	17	18	19	16	19	20	21	20	20	21	23	22	24	25	23	24	25	26	26	26	25	27	27	27	28	28	27	27	29	29	28	29	29	30	29	28	30	32	32	30	32	34	30	32	31	34	34	34	33	37	35	34	34	35	37	36	36	38	37	36	38	40	38	39	42	46	46	48	48	50	0	0	2	0	4	5	5	7	7	9	9	6	8	12	12	9	0	16	15	0	17	16	20	20	20	21	18	24	21	23	25	25	32	22	28	28	27	30	30	44	32	27	30	36	31	37	44	33	38	49	40	45	43	53	53	53	49	50	40	33	48	54	50	57	49	58	62	48	56	66	65	68	70	73	73	74	75	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	2	1	1	2	2	2	1	2	2	2	1	1	2	2	1	1	2	1	3	2	1	1	1
34000	-439.573798251321591	-446.429286202280991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616923477087602	1	2	7	11	13	13	14	16	17	16	18	18	18	23	22	21	20	22	22	23	23	25	24	24	27	26	26	26	26	28	28	28	28	27	27	27	29	29	27	30	29	30	30	28	30	32	31	31	32	34	31	33	31	33	34	33	32	35	34	35	34	34	37	35	35	37	38	37	36	41	38	40	42	46	46	47	49	47	0	0	2	0	4	4	6	6	8	7	6	6	7	12	12	13	0	16	12	0	17	16	20	20	20	21	22	24	21	23	39	20	20	8	28	28	22	23	23	44	32	27	32	35	31	42	44	41	43	39	40	32	38	38	53	43	53	62	40	52	32	53	53	49	62	65	64	52	62	50	65	68	66	73	73	74	75	0	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	2	4	1	1	2	3	2	1	1	2	2	1	2	2	2	1	1	4	1	2	1	2	2	2	1	1	2	1	3	2	3	2	1	1	2	2	1	3	2	2	2	1	1	1	2	1
34500	-407.620680758994922	-414.476168709954322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752916233859583	0	4	9	11	13	14	16	15	17	19	17	17	18	22	21	20	20	22	23	22	24	22	24	24	28	26	25	25	26	26	28	26	28	28	27	26	28	28	29	29	30	31	30	28	30	33	32	31	32	34	31	32	31	34	34	33	33	36	35	33	33	34	38	35	35	38	37	35	37	39	38	38	43	45	46	47	48	48	0	0	2	0	4	5	5	5	5	13	6	7	8	12	10	13	0	16	15	0	17	16	20	20	32	21	22	24	21	23	35	20	32	22	32	28	27	30	30	44	25	37	30	36	31	42	44	33	38	43	40	41	39	56	53	53	53	64	47	48	45	56	65	53	38	65	55	41	64	39	55	41	71	73	73	73	75	0	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	4	2	3	2	1	1	2	1	1
35000	-440.533126882855186	-447.388614833814586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552504843467166	0	4	7	10	12	14	15	17	18	19	18	18	19	22	21	21	21	21	23	23	24	23	24	24	27	26	26	26	27	25	28	26	29	29	27	28	28	29	29	30	28	29	28	29	31	33	32	31	33	32	30	32	31	31	33	33	32	36	35	32	35	34	38	35	35	38	36	38	37	41	38	40	42	46	46	47	48	49	0	0	2	0	4	5	6	5	7	7	6	8	8	12	7	8	0	13	15	0	17	16	20	20	32	21	16	24	21	23	32	20	32	16	28	35	27	43	30	44	32	16	30	36	31	42	44	25	39	39	35	25	43	38	54	54	53	50	40	48	33	53	53	55	50	58	55	52	64	71	50	61	63	63	71	74	73	0	1	1	1	1	2	1	1	2	2	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	3	1	1	1	1	2	1	1	3	2	1	2	3	2	2	1	1	2	2	2	1	1	2	1	2	2	1	2	2	3	1	1	1	2	3	1	1	3	2	2	3	5	1	3	1
35500	-440.061110162074385	-446.916598113033785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449213103518497	0	4	8	9	11	13	15	16	18	18	17	18	18	21	20	20	20	21	23	23	24	22	25	24	27	27	26	25	26	27	28	27	29	28	27	26	28	30	29	29	29	29	29	28	31	31	31	31	31	32	32	32	30	32	33	32	32	37	35	34	35	34	37	36	36	37	37	36	37	41	38	41	42	47	45	49	48	50	0	0	2	0	4	5	6	7	5	6	7	6	8	12	12	12	0	12	15	0	17	16	24	20	20	29	22	24	21	23	25	20	20	22	28	28	27	43	23	44	20	16	30	36	31	22	40	20	39	39	44	32	43	53	57	53	53	50	44	33	45	53	48	43	50	49	54	60	62	63	50	48	63	75	73	74	75	0	1	1	2	1	1	1	1	1	3	2	1	3	1	2	2	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	1	2	3	2	1	1	2	1	2	1	3	4	2	1	2	3	2	4	1	1	2	3	1	2	1	2	1	2	5	2	2	2	3	4	2	3	2	1	1	2	2	3	2	1	2	1	2	1
36000	-439.127093902632510	-445.982581853591910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650801025086178	1	4	9	10	13	12	15	16	18	18	18	17	19	19	21	20	19	22	23	23	24	24	25	24	26	25	27	26	27	28	27	26	29	28	28	27	28	29	30	29	29	31	29	30	31	32	31	31	32	33	30	33	31	34	33	33	32	36	34	33	34	35	37	36	36	36	38	38	38	40	38	39	43	45	45	48	48	49	0	0	2	0	6	4	6	6	7	8	7	6	11	12	12	8	0	16	15	0	17	16	20	20	23	21	22	24	17	25	32	24	25	22	32	28	27	25	30	36	25	34	30	40	31	18	51	41	39	49	35	48	43	53	53	53	53	50	51	20	48	53	58	55	49	50	56	41	56	63	50	25	70	73	73	74	75	0	1	1	2	1	1	1	2	2	1	1	2	4	1	1	2	2	1	2	1	1	2	2	1	1	1	1	2	1	3	1	1	2	2	2	2	1	1	1	1	2	2	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	1	2	2	2	2	3	2	1	2	5	1	1	1	2	2	1
36500	-409.909868661057317	-416.765356612016717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780919662727450	0	3	8	9	11	13	14	15	18	16	18	16	18	22	20	19	21	21	24	23	25	24	25	25	27	26	27	26	26	27	28	26	29	29	27	27	28	29	30	29	30	31	29	30	31	33	32	31	32	33	28	33	31	33	33	32	33	37	34	34	34	35	36	35	35	35	37	34	38	39	39	41	43	45	46	48	48	49	0	0	2	0	4	5	6	5	5	7	12	7	8	11	8	8	0	16	15	0	17	18	20	20	32	17	18	24	17	23	32	20	32	37	28	28	22	30	23	51	25	27	30	51	31	42	40	33	43	43	36	39	43	53	53	53	56	66	40	52	25	56	50	53	50	50	62	41	49	58	65	68	71	73	74	74	75	0	1	1	2	1	1	1	1	1	4	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	3	1	2	3	2	1	1	1	1	1
37000	-420.433323675275346	-427.288811626234747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662311668471192	0	3	8	11	12	14	14	16	16	17	18	17	18	23	21	20	20	22	23	23	23	24	25	24	26	26	26	26	25	26	27	25	28	29	27	28	29	30	29	30	29	31	29	30	30	31	31	32	31	33	29	32	31	33	32	33	33	36	35	34	34	32	38	35	36	36	37	37	38	40	38	41	42	45	47	47	49	49	0	0	2	0	4	5	5	7	7	7	6	5	8	15	7	8	0	16	12	0	17	18	20	20	32	29	22	24	21	23	32	20	25	22	28	35	27	43	30	51	25	27	33	51	31	34	51	33	43	52	28	41	43	53	53	53	55	50	44	48	41	53	56	53	55	50	58	61	56	65	58	68	63	63	74	74	75	0	1	1	3	1	1	1	1	1	1	2	3	2	1	1	3	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	3	1	1	2	2	1	1	1	2	1	2	2	1	2	1	3	2	2	2	1	2	2	2	1	2	2	5	1	1	1	1
37500	-409.513089032583366	-416.368576983542766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721575503588178	0	4	8	10	12	14	15	16	17	19	16	17	16	21	19	20	21	21	23	22	24	23	24	24	27	26	26	26	27	27	28	26	28	29	28	27	28	28	28	29	30	30	30	30	31	32	32	31	33	33	31	32	32	33	31	33	32	36	33	34	34	34	38	35	35	37	37	38	37	40	39	41	42	45	45	48	49	49	0	0	2	0	4	5	5	7	7	7	4	6	5	9	12	11	0	11	15	0	17	18	20	20	32	21	22	24	26	23	32	24	23	22	28	28	27	30	23	36	32	27	38	40	31	34	40	25	43	43	40	25	55	57	43	55	55	50	40	48	33	55	50	55	50	50	62	52	64	71	58	68	66	63	73	74	75	0	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	1	1	1	2	2	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	3	1	2	2	2	3	1	1	2	1	2	3	1	1	2	1
38000	-442.696769055536492	-449.552257006495893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505990637688277	0	3	8	10	12	14	15	16	18	19	17	17	18	23	20	20	20	22	23	23	22	25	24	25	27	27	24	25	24	26	28	25	29	29	28	26	29	29	29	29	29	29	30	28	30	32	31	30	31	33	30	32	32	33	31	33	33	37	34	34	33	34	35	35	36	37	37	37	35	40	38	41	42	45	46	48	49	48	0	0	2	0	4	4	5	7	7	6	5	8	6	12	13	7	0	16	15	0	17	16	20	20	32	29	18	20	21	23	32	20	32	22	28	28	22	23	30	24	32	18	38	36	31	42	39	25	43	38	44	48	55	55	39	55	53	63	51	48	32	53	50	53	43	43	56	60	56	71	58	61	66	73	73	74	75	0	1	1	2	1	2	3	2	1	1	2	3	1	3	3	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	3	2	2	2	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	4	1	1	2	3	5	2	2	1	1	1	5	2	1	2	2	2	1
38500	-426.830390991660124	-433.685878942619524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669875037654690	0	3	7	10	12	13	15	16	18	18	19	17	19	20	21	20	21	21	22	22	24	24	24	25	26	26	26	26	27	25	27	24	28	29	27	27	28	28	29	28	29	28	29	29	31	32	32	31	32	33	32	32	32	31	34	33	33	37	35	32	34	34	37	35	35	38	37	37	38	40	38	41	42	46	45	48	48	49	0	0	2	0	4	5	6	6	7	8	6	7	8	12	12	11	0	16	11	0	17	18	20	32	32	21	18	24	26	23	25	20	25	22	28	28	27	30	30	36	32	16	38	40	31	22	40	25	39	38	44	33	39	43	56	53	53	65	52	25	60	49	50	54	50	65	56	61	64	58	65	68	70	73	73	74	75	0	1	1	2	1	1	1	2	2	2	1	4	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	3	1	1	1	2	2	1	2	4	1	1	3	4	2	2	2	2	2	2	2	1	1	1	1	1	3	3	1	1	2	3	1	2	2	2	1	2	2	3	1	1	1	1	2	1
39000	-378.230425185716854	-385.085913136676254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765540826478649	0	1	8	10	12	14	16	17	17	18	16	18	17	22	21	19	20	21	22	23	23	24	25	24	27	24	26	26	25	27	28	27	29	28	28	27	29	29	29	28	29	28	29	30	31	32	31	32	31	33	31	32	31	32	33	33	32	37	34	34	34	33	36	35	35	37	37	38	37	40	38	40	42	45	46	49	49	49	0	0	2	0	4	5	6	11	11	11	5	7	6	12	12	7	0	16	15	0	17	18	20	20	20	21	22	24	26	23	25	20	25	18	28	28	34	30	30	36	25	22	30	40	31	34	40	33	43	49	40	33	43	53	53	53	53	50	44	48	33	53	50	53	50	50	55	52	64	71	64	68	70	73	74	74	75	0	1	1	4	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	1
39500	-405.386096534153751	-412.241584485113151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780614641773641	0	4	8	10	12	14	15	16	16	17	19	18	18	21	20	20	20	22	24	23	24	25	25	25	27	26	27	26	27	27	28	26	29	27	28	27	29	29	29	28	29	30	29	30	31	32	32	32	32	34	31	32	31	33	33	33	32	35	35	35	32	34	37	35	35	38	36	37	37	39	39	39	43	45	46	47	47	49	0	0	2	0	4	5	5	6	6	7	9	10	8	12	12	8	0	16	15	0	17	18	20	20	20	21	22	24	26	23	25	24	32	18	28	28	34	30	30	28	32	27	30	40	31	42	40	20	38	56	40	33	43	43	53	53	53	56	44	41	32	53	50	53	50	55	62	28	62	58	64	60	70	73	73	74	75	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	2	1	1	4	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	4	1	2	2	2	2	1	2	1	1	1
40000	-403.282189242375750	-410.137677193335151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602650997458394	0	4	6	11	13	12	15	17	17	19	18	17	19	20	19	20	20	22	23	23	24	24	24	24	28	26	26	26	26	27	27	25	27	28	27	27	27	29	28	28	30	30	30	29	29	32	31	28	32	33	31	32	31	33	34	33	33	36	33	34	33	34	37	35	35	38	38	37	36	40	38	40	42	46	47	48	49	49	0	0	2	0	6	4	6	5	7	7	9	6	12	12	12	8	0	16	15	0	17	16	20	20	32	21	16	24	21	23	32	20	32	22	24	28	22	30	30	36	20	34	39	40	31	42	40	32	43	38	40	48	38	53	49	53	53	50	40	52	25	56	55	53	50	58	64	48	64	58	65	52	58	73	74	74	75	0	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	2	2	1	1	2	1	3	2	1	1	1	1	2	2	2	1	2	2	1	1	3	1	1	1	2	1	2	2	1	2	2	3	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	4	1	2	2	4	3	2	1	1	1	1
40500	-443.369448826094072	-450.224936777053472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609202223502214	0	3	8	9	11	13	15	15	15	18	17	17	17	22	20	20	20	21	20	22	25	25	24	23	28	25	24	24	27	28	27	25	28	28	27	25	27	29	28	29	30	31	29	29	30	31	32	31	32	33	31	32	32	34	33	31	33	37	34	34	35	34	36	35	35	38	37	37	37	41	38	40	42	43	45	48	48	49	0	0	2	0	4	5	6	5	6	8	9	7	8	12	10	8	0	16	12	0	17	16	20	20	20	17	18	20	26	23	32	20	20	27	28	28	22	30	23	36	32	37	30	36	33	34	44	32	38	43	36	30	56	53	56	43	56	38	40	52	52	56	62	56	50	55	53	61	57	66	65	48	58	73	73	74	73	0	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	3	1	1	1	1	2	2	1	1	3	3	2	1	1	2	1	1	3	2	2	1	1	1	1	2	2	2	1	2	1	2	2	4	1	3	3	1	1	1	2	1	1	4	2	1	2	2	1	2	1	2	2	1	2	1	2	3	3	1	2	2	3	1
41000	-443.669022733796794	-450.524510684756194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576300436282005	0	4	9	11	12	14	15	15	17	18	18	17	19	23	21	21	20	20	23	23	23	23	24	24	25	26	26	26	26	26	27	28	29	27	28	27	29	29	28	28	29	29	29	30	31	33	32	31	31	33	32	30	32	34	33	30	32	37	35	35	34	34	36	35	35	35	38	36	37	40	38	39	41	46	45	48	48	48	0	0	2	0	4	5	6	5	7	4	7	6	5	12	11	18	0	9	13	0	17	18	20	20	20	21	22	24	21	23	25	25	31	22	28	28	22	39	30	36	25	27	39	40	31	34	40	52	43	57	40	41	56	53	56	43	38	63	44	33	33	55	50	56	50	39	55	48	49	66	65	68	71	73	73	74	75	0	1	1	1	1	1	1	1	1	2	3	2	1	4	3	2	1	1	2	3	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	4	1	1	1	2	2	1	2	2	3	2	1	1	1	2	1	2	1	2	1	2	1	2	3	2	1	2	2	1	4	3	2	2	2	2	1	1	2	1	1	2	1
41500	-423.731557199444580	-430.587045150403981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662841674628364	-1	3	8	11	12	13	16	16	18	17	17	17	18	22	21	19	19	22	24	21	24	25	24	24	27	25	23	26	26	26	28	25	29	27	28	27	27	28	29	28	27	30	29	29	29	32	32	32	32	33	32	32	32	34	34	31	33	36	34	33	34	35	38	36	35	37	37	38	38	41	38	40	43	46	45	47	48	49	0	0	2	0	4	5	5	6	11	5	7	7	7	15	12	8	0	16	15	0	17	27	20	20	32	17	16	24	26	23	32	20	25	18	28	28	22	30	30	36	32	22	38	40	32	37	44	33	39	43	44	41	56	53	56	43	56	50	44	31	31	55	58	56	50	50	54	61	64	49	65	68	66	73	73	74	75	0	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	3	2	1	1	1	3	3	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	2	1	1	2	1	1	2	2	3	3	1	1	2	1	3	1	2	1	4	2	2	3	1	1	1	2	1
42000	-400.585168342537997	-407.440656293497398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687982151804038	-1	3	5	10	13	14	15	16	17	18	19	16	18	22	21	20	21	22	24	23	24	25	24	24	27	26	26	27	25	27	27	26	28	28	27	26	28	27	29	28	30	30	29	29	30	32	32	32	32	33	30	32	31	32	33	30	32	37	34	35	35	34	38	35	35	36	37	36	37	39	38	40	42	47	46	48	49	48	0	0	2	0	4	5	6	5	7	7	9	7	8	12	12	8	0	16	15	0	17	18	20	20	32	21	18	24	17	23	32	20	32	22	36	24	27	23	30	36	25	22	38	40	31	42	44	25	43	43	40	41	56	53	53	30	56	65	44	48	48	53	58	54	50	62	55	48	64	71	65	68	58	73	73	74	75	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	4	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2	3	2	1	2	1
42500	-404.402250629491334	-411.257738580450734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642015746987568	0	4	8	10	12	13	16	16	18	19	17	18	18	22	21	20	20	22	23	20	24	25	24	25	27	26	27	25	25	26	28	26	28	29	27	27	27	30	29	28	30	31	29	29	30	32	31	31	32	32	30	31	31	34	33	34	32	36	34	34	34	34	37	34	35	38	37	38	37	40	38	39	43	46	45	47	49	50	0	0	2	0	4	5	5	4	11	8	6	6	6	12	12	8	0	16	15	0	17	16	20	20	32	21	22	23	17	23	25	23	32	27	28	28	22	30	30	36	25	27	30	40	31	34	40	25	43	38	40	33	43	53	53	53	53	50	44	48	52	55	58	53	50	58	53	52	64	71	65	68	66	73	73	73	75	0	1	1	1	1	1	1	2	2	1	1	1	3	2	2	1	3	1	2	1	1	1	2	2	2	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	2	2	5	1	1	2	1	2	1	1	2	2	1
43000	-422.648625692723954	-429.504113643683354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702540937429303	1	4	8	9	10	13	15	16	17	18	18	18	18	22	21	20	20	21	23	22	24	24	24	24	25	26	26	26	27	27	28	27	27	29	27	28	29	28	29	30	28	31	30	29	30	33	32	29	30	34	32	33	31	33	32	34	33	36	34	34	32	35	37	36	35	36	37	38	36	40	37	39	41	47	46	49	49	49	0	0	2	0	4	5	5	6	7	8	9	7	8	12	12	12	0	16	15	0	17	16	20	20	20	21	22	24	26	23	32	25	25	27	28	28	27	23	23	28	33	27	38	41	31	42	44	20	38	49	44	33	43	53	53	53	55	65	51	52	38	56	50	62	50	50	54	41	55	66	65	32	50	75	73	74	75	0	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	4	2	1	2	6	2	1	2	1	1	1
43500	-395.432407176920037	-402.287895127879437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623134273773088	0	2	6	9	12	13	15	16	18	18	18	17	18	22	21	20	19	21	23	23	23	24	25	24	26	26	26	26	26	28	27	26	28	29	27	28	28	29	29	30	30	30	30	29	30	33	32	32	32	33	32	31	31	33	33	34	33	35	34	35	32	35	38	34	34	37	37	35	37	40	39	40	43	46	47	48	49	49	0	0	2	0	4	4	6	6	8	12	7	6	8	11	12	13	0	16	12	0	17	18	20	20	20	21	22	24	17	23	25	24	32	27	28	35	27	23	30	44	33	22	30	36	31	27	40	41	30	43	44	32	38	53	53	53	53	50	47	61	32	53	38	53	50	58	57	61	56	58	65	68	70	70	73	74	75	0	1	1	2	1	1	2	1	2	1	1	1	2	1	2	3	1	1	1	2	1	2	1	1	1	2	1	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	4	2	1	1	2	2	1	2	2	2	1	3	2	1	1	1
44000	-436.631589417027044	-443.487077367986444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666593896399677	0	3	8	11	12	14	16	16	17	18	18	18	19	22	21	20	19	22	24	22	24	25	24	24	25	25	26	26	27	28	26	27	27	29	28	27	28	29	28	30	28	30	30	28	30	32	32	31	33	33	31	32	31	34	33	34	33	36	34	35	34	35	37	34	35	36	38	38	37	40	39	39	42	47	45	49	49	50	0	0	2	0	4	5	6	5	6	4	7	7	7	10	12	8	0	16	15	0	17	18	20	20	24	21	18	23	21	23	24	25	25	27	28	24	27	39	23	44	25	37	39	36	31	42	44	41	43	30	35	41	43	53	53	53	53	50	44	52	41	55	58	53	50	50	55	48	56	66	63	32	67	73	73	74	74	0	1	1	2	1	1	1	1	2	2	3	2	1	2	3	2	2	1	1	2	1	2	2	2	1	1	1	2	1	3	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	3	1	1	3	2	2	1	1	2	2	1	2	3	2	3	1	1	1	1	2	4	3	2	1	1	6	2	2	2	1	1	1
