step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
37500	-187.596998943692000	-186.134916859173131	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982907805462162	3	2	5	4	4	5	5	6	6	8	7	11	11	8	9	9	9	10	10	10	12	12	13	12	15	11	12	14	16	13	16	17	16	17	19	18	17	19	21	21	20	22	23	21	23	23	24	24	24	24	24	24	22	26	24	25	27	26	26	26	27	27	26	27	27	30	30	33	36	2	0	5	1	2	1	2	7	7	9	4	17	20	3	9	7	14	7	11	10	15	18	26	17	27	14	26	21	23	13	23	31	13	25	37	32	28	29	35	41	34	39	44	36	41	42	46	38	46	40	45	43	35	50	53	52	58	50	45	51	54	60	49	58	63	65	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-173.361214148795085	-171.899132064276216	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.929837364136586	3	2	5	3	4	5	5	5	7	8	7	10	11	9	7	10	10	12	10	10	13	9	12	12	14	12	13	13	15	14	16	16	17	18	19	17	18	19	21	20	21	23	22	22	24	24	24	23	23	25	23	25	24	26	26	25	26	25	26	26	24	26	27	24	27	30	32	34	38	2	0	5	2	2	4	1	4	3	3	6	15	12	15	3	15	22	19	10	22	23	5	16	19	21	20	18	26	28	16	28	30	31	31	32	29	33	36	38	37	34	41	40	35	41	42	48	44	41	46	41	51	42	50	61	48	45	51	48	42	42	47	45	44	62	58	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2
38500	-219.353455120768160	-217.891373036249291	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.790504613246968	4	1	5	4	3	5	6	6	7	9	8	11	12	9	6	10	9	11	11	9	12	11	11	11	13	12	13	14	14	15	16	16	16	16	19	18	18	20	20	21	22	24	22	23	23	23	21	23	24	25	23	25	25	27	24	26	26	24	25	27	26	26	27	28	26	29	31	34	37	2	0	5	5	2	5	1	3	4	7	8	11	23	6	4	11	6	14	10	7	16	14	14	3	18	22	22	26	13	12	28	29	19	28	37	27	31	37	37	38	47	48	38	40	38	35	35	36	41	51	47	51	41	65	40	40	55	31	44	42	45	43	55	65	51	37	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	3	1	1	2
39000	-206.546903927462722	-205.084821842943853	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.841219433914174	4	1	4	3	3	5	4	5	7	8	8	10	11	8	8	10	9	10	10	10	12	11	13	12	13	12	14	14	15	14	15	16	16	17	19	17	18	19	20	21	19	23	23	22	23	24	24	21	25	26	23	25	24	27	25	26	27	27	27	25	27	25	26	28	28	30	28	35	37	2	0	2	2	2	5	2	1	6	4	4	14	19	9	8	10	10	14	17	15	22	12	16	17	22	12	12	26	30	18	24	29	26	33	37	31	36	34	33	41	37	40	40	39	44	51	42	38	51	46	32	43	40	50	47	46	43	49	45	45	62	47	52	60	59	67	56	47	61	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	5	3
39500	-181.139890972918863	-179.677808888399994	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.876701336755502	3	2	4	4	4	4	6	6	7	6	7	10	11	8	9	8	10	12	9	10	12	11	11	11	14	10	13	14	16	14	15	16	16	17	20	18	18	19	20	20	21	24	22	23	24	23	25	23	24	25	23	24	23	26	25	25	26	27	25	26	26	26	25	26	27	30	29	33	37	2	0	1	2	2	2	6	4	5	4	6	15	17	5	11	10	19	15	9	10	24	20	9	17	27	19	13	21	28	21	28	31	28	32	29	33	29	29	37	38	36	43	37	41	40	43	44	43	43	53	41	46	41	55	53	53	52	55	46	49	63	63	45	47	47	50	62	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2
40000	-166.604474687484895	-165.142392602966027	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.904769066938028	3	2	5	3	4	5	4	7	6	8	7	10	12	9	8	10	9	11	10	10	12	11	12	10	14	11	13	15	14	14	15	16	16	17	20	19	19	18	19	20	21	24	22	22	23	24	24	23	24	24	23	24	25	26	26	24	25	26	27	24	27	27	26	28	26	29	31	35	38	2	0	5	2	4	1	2	3	5	7	6	15	19	8	5	17	8	17	14	17	12	19	20	10	13	14	22	25	19	23	25	25	27	23	39	33	32	34	38	39	38	44	40	40	41	48	44	43	51	44	43	48	44	49	42	51	48	46	54	43	63	51	60	54	52	62	66	67	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
40500	-183.004800323078996	-181.542718238560127	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.812283954891284	4	2	3	4	5	6	5	6	6	6	8	10	11	10	8	11	10	12	9	10	12	11	13	12	14	11	14	14	15	13	15	16	17	18	19	18	19	20	19	20	22	22	22	22	23	23	24	24	24	26	24	25	25	27	26	25	25	25	26	27	26	25	26	27	27	31	32	34	36	2	0	2	2	2	3	1	1	7	1	8	15	20	10	9	19	7	17	10	10	10	19	20	20	13	15	24	30	20	26	25	30	31	33	33	29	33	32	34	34	40	35	38	40	40	42	42	45	44	47	41	40	46	59	49	49	51	49	62	58	51	46	48	52	56	65	66	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-216.044641396072251	-214.582559311553382	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.759897812952771	3	1	4	4	3	5	5	6	7	9	6	11	11	8	8	10	7	10	9	9	13	12	11	10	13	10	13	14	14	15	15	17	16	17	20	18	19	19	20	20	21	24	21	23	23	22	24	23	25	25	23	24	23	25	26	26	26	27	25	26	27	27	26	26	27	31	29	33	36	2	0	5	2	2	3	3	3	11	14	4	20	18	7	9	10	6	8	15	17	18	23	19	20	26	9	16	22	21	25	29	31	25	30	24	32	34	13	21	37	38	40	38	39	38	38	46	43	52	44	35	51	43	53	54	47	48	64	39	54	59	63	54	42	64	61	50	66	68	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	4	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
41500	-209.245991160021987	-207.783909075503118	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.924991066272777	3	1	4	3	4	6	5	5	7	9	8	10	12	10	8	9	7	11	10	10	12	12	12	12	12	11	13	14	14	13	15	16	16	17	18	19	19	19	21	21	21	23	22	22	22	24	25	23	23	25	22	24	23	25	25	24	25	24	24	25	27	27	26	26	27	29	29	33	35	2	0	1	2	2	3	4	4	6	5	6	11	11	11	6	15	7	12	9	16	20	20	18	19	14	20	18	23	26	18	21	26	28	29	31	32	34	32	38	34	38	41	36	41	35	44	48	44	40	48	37	43	41	48	41	42	58	41	43	58	57	46	42	55	42	60	55	67	68	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1
42000	-215.607685255610647	-214.145603171091778	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.800736456329308	3	2	4	4	4	5	5	7	7	8	7	10	11	10	7	11	9	10	10	11	12	9	12	11	13	12	14	14	14	14	14	15	16	15	18	19	19	20	21	21	21	23	22	21	22	23	25	24	24	24	22	23	23	25	25	25	26	27	25	26	26	25	27	27	27	30	31	34	37	2	0	1	2	2	1	1	3	4	15	1	17	8	22	1	22	10	15	8	19	19	15	10	11	16	12	20	10	24	24	26	31	27	24	33	35	35	36	33	36	38	44	38	38	39	41	45	45	40	24	35	37	43	49	53	42	49	56	40	43	48	42	62	55	62	63	54	66	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	6	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1
42500	-172.415423802011901	-170.953341717493032	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.901766500725546	4	2	3	4	5	5	5	6	7	9	8	10	11	8	8	10	9	12	7	9	12	11	12	11	14	10	12	14	15	14	15	17	16	16	20	18	18	19	21	21	21	23	22	23	22	24	23	23	24	25	23	24	24	26	25	24	26	27	26	24	27	26	24	26	27	30	32	35	37	3	0	2	3	3	3	4	5	7	9	8	9	16	6	19	11	8	20	4	15	24	17	22	10	26	9	22	22	21	21	28	33	28	28	38	32	32	36	36	36	38	41	35	41	41	43	40	43	39	47	40	48	47	46	51	45	47	59	56	51	50	52	48	63	59	61	66	67	68	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
43000	-188.967298236426700	-187.505216151907831	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.930114409535673	4	2	5	4	4	5	6	6	7	7	7	10	11	10	8	10	9	11	11	10	13	11	12	12	14	10	13	12	15	14	14	17	16	17	19	19	18	20	21	21	21	23	22	21	21	21	24	23	23	25	23	25	23	26	24	24	27	25	25	25	26	27	27	27	27	29	32	34	36	2	0	2	2	2	1	6	1	6	4	4	10	15	17	1	15	5	17	16	1	22	12	13	16	27	17	18	14	23	20	21	33	30	29	32	33	29	34	35	36	36	46	40	35	35	35	43	45	40	47	43	47	46	55	45	41	50	47	51	56	55	52	59	58	49	65	62	67	68	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1
43500	-198.899186182364105	-197.437104097845236	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.869241120396678	4	1	4	3	4	6	3	6	6	8	6	10	11	9	9	10	9	12	10	7	11	12	12	12	14	10	14	15	15	14	16	16	16	17	20	19	18	19	19	21	21	23	22	22	21	24	24	24	25	25	23	25	23	27	26	25	26	26	25	26	27	26	25	27	28	30	32	34	36	7	0	2	2	7	7	2	3	5	8	7	17	14	20	11	14	8	14	20	4	15	20	19	17	18	10	18	25	27	22	27	27	17	33	34	33	25	34	34	39	36	44	35	35	36	44	44	39	42	40	40	42	41	49	48	40	46	63	51	46	59	59	51	63	54	64	66	67	68	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
44000	-210.917105192688240	-209.455023108169371	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.766390668880756	4	2	4	4	5	3	5	6	7	9	7	11	12	9	8	11	10	10	8	10	12	11	12	10	13	12	14	14	15	13	15	17	16	17	18	19	18	19	20	21	21	24	22	21	23	22	24	22	24	24	22	24	25	27	25	24	26	27	25	26	23	25	25	27	28	30	32	34	37	2	0	2	2	6	2	2	5	4	11	7	10	12	3	8	11	9	11	7	19	16	14	20	7	12	22	13	26	25	16	30	31	31	13	34	35	29	29	30	35	36	36	44	36	48	41	44	38	46	51	41	38	47	50	40	44	42	51	47	49	40	52	45	61	64	59	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1
44500	-158.499269385671795	-157.037187301152926	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.984672957220180	4	2	3	3	5	5	5	6	7	9	7	10	10	9	7	10	8	11	11	11	12	12	12	12	14	12	13	14	15	15	13	14	15	17	19	18	18	19	20	21	21	23	21	22	21	23	25	24	24	24	23	22	24	26	25	25	26	27	26	26	26	26	26	27	28	30	32	33	37	2	0	2	2	4	2	3	1	5	15	8	15	14	9	5	17	1	10	10	13	13	13	16	12	21	13	18	26	25	31	18	26	22	25	36	34	33	34	34	35	39	40	38	41	35	39	46	44	42	46	43	40	39	53	42	48	56	47	50	48	55	50	51	49	60	62	66	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-159.383044671791936	-157.920962587273067	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.990053551502592	4	2	4	4	4	5	5	6	7	8	7	10	11	8	6	10	9	10	10	9	11	12	12	12	14	10	13	15	13	14	16	15	16	17	20	18	18	19	20	20	20	22	22	23	22	23	24	24	24	25	23	24	24	26	26	24	26	27	26	26	25	26	26	26	28	30	30	34	37	2	0	2	2	2	2	5	2	15	15	7	17	26	8	6	10	10	17	10	9	19	11	26	18	23	20	24	27	23	29	25	29	32	32	36	33	31	34	37	37	34	39	40	43	41	35	45	45	42	51	45	45	43	48	52	44	49	49	53	49	53	42	49	49	54	59	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
45500	-200.346239207062240	-198.884157122543371	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.905101242125063	4	2	4	3	4	6	5	5	6	8	6	9	12	8	8	11	9	11	11	10	12	11	13	10	15	12	12	14	15	13	15	16	15	17	20	17	18	18	20	21	21	24	22	23	24	22	24	23	22	25	22	23	24	26	23	24	27	26	27	25	26	27	26	27	26	29	30	35	37	4	0	4	2	2	1	1	1	8	9	3	10	24	8	3	20	9	15	17	12	18	17	21	10	28	24	20	18	28	16	30	28	30	23	37	21	32	34	25	37	39	51	40	41	41	40	43	40	34	53	37	46	46	43	40	46	53	53	61	45	43	53	53	56	42	63	59	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
46000	-225.768675893650908	-224.306593809132039	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.779091886120358	4	1	4	3	3	5	5	6	6	6	7	8	11	8	9	8	9	11	9	11	13	11	13	11	14	11	13	14	15	15	16	16	17	18	19	19	19	19	20	20	22	21	23	21	23	22	24	23	24	25	23	24	24	26	26	25	27	25	26	26	27	27	26	28	27	31	30	34	36	5	0	2	2	2	3	5	6	3	4	7	6	19	7	8	9	11	6	11	10	19	8	13	11	13	19	24	21	27	23	25	25	32	32	25	34	30	24	38	31	42	36	39	35	42	42	44	42	45	46	46	40	37	47	53	48	59	49	58	46	52	41	53	50	51	53	65	66	68	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1
46500	-173.717437171426837	-172.255355086907969	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.977943110857925	4	2	5	3	4	5	5	7	5	9	7	10	11	10	9	11	9	12	8	9	12	11	13	12	14	11	12	15	15	15	14	16	15	17	19	17	19	19	20	21	21	23	22	22	23	22	24	24	25	25	22	24	23	26	24	23	26	26	24	26	27	25	27	27	27	30	29	34	37	4	0	1	2	2	4	4	6	4	8	7	19	15	17	8	10	8	13	7	19	10	15	22	26	23	15	26	26	21	31	27	28	23	18	36	33	34	36	37	38	38	37	41	41	41	40	51	42	55	44	37	51	40	47	43	46	55	55	43	56	47	53	42	50	58	58	63	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-172.139448999807087	-170.677366915288218	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.946254365686189	4	2	5	3	4	5	6	7	7	6	8	11	11	9	9	10	9	11	10	11	12	9	13	11	14	11	14	14	14	15	15	16	16	18	20	19	18	20	21	20	21	24	22	22	23	24	25	23	23	24	23	24	24	26	26	24	26	25	26	26	26	27	27	28	27	30	32	34	36	2	0	2	2	2	2	1	5	5	5	10	22	10	10	8	6	7	14	11	17	19	9	18	14	18	14	22	26	21	21	27	27	29	32	37	37	31	34	34	34	36	49	41	40	35	48	53	38	41	41	41	51	43	56	42	41	46	48	58	56	56	59	55	57	54	64	66	66	68	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
47500	-202.781650811971076	-201.319568727452207	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.841045926036235	4	2	4	3	4	5	6	7	5	6	8	10	12	9	8	9	9	11	11	9	12	11	13	12	15	11	12	14	15	14	14	16	17	17	17	18	18	18	20	19	21	21	23	22	22	23	25	23	24	22	24	23	24	25	25	25	26	26	26	27	26	25	26	26	28	30	32	33	37	4	0	4	2	2	4	5	6	3	1	5	11	11	11	2	8	11	11	14	8	19	12	24	14	19	16	18	21	23	27	24	31	29	27	29	33	32	34	33	15	38	38	45	39	42	42	41	41	44	35	43	42	50	46	49	43	55	53	55	47	62	44	51	47	55	57	59	67	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
48000	-216.057948531312604	-214.595866446793735	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.876754455227584	3	2	5	4	5	5	4	6	6	8	6	10	12	10	8	10	8	11	10	10	12	11	12	12	14	12	13	15	14	15	16	15	13	17	19	18	19	19	20	21	21	23	22	23	22	23	25	22	24	26	23	24	25	27	25	24	25	24	26	25	26	27	26	27	26	29	31	33	37	2	0	4	2	2	4	1	6	6	6	7	11	20	11	9	10	8	17	10	15	22	16	22	22	16	19	21	26	21	18	30	25	23	13	34	21	34	32	34	34	39	40	35	41	41	35	43	41	46	53	41	44	58	52	42	44	56	44	52	48	58	42	58	55	58	43	62	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	5	2	1	1
48500	-187.263177005503991	-185.801094920985122	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.890248887335414	2	0	4	3	4	5	4	7	6	8	7	10	11	9	8	10	9	10	11	11	13	11	13	12	14	12	12	14	14	14	15	16	17	15	20	18	18	19	20	21	21	23	23	21	23	24	24	24	25	25	23	24	25	26	24	25	26	26	26	25	27	27	25	26	27	29	30	32	36	2	0	1	1	4	4	1	7	5	9	9	15	14	10	11	10	9	15	12	12	18	17	20	19	21	16	16	24	24	13	21	23	28	21	38	33	31	30	37	39	38	41	36	38	44	45	44	41	51	42	44	44	44	47	39	45	46	42	49	52	49	60	51	60	58	54	66	55	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1
49000	-210.556855026628142	-209.094772942109273	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.812850885956688	3	2	4	3	5	6	5	4	7	8	7	11	11	9	9	10	9	11	10	10	12	11	12	12	13	11	13	15	13	13	16	17	17	17	19	18	18	20	21	19	22	23	22	22	22	23	25	23	24	25	23	24	24	26	25	25	26	26	26	26	26	25	24	27	27	28	29	33	35	2	0	2	2	4	1	2	1	5	6	5	10	17	10	6	10	10	19	15	9	16	17	14	13	26	17	21	27	16	13	27	31	30	22	21	34	31	35	35	36	40	44	33	38	33	38	37	44	45	51	40	41	39	63	63	63	52	51	50	43	55	53	43	45	53	58	65	50	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1
49500	-192.972299787913329	-191.510217703394460	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884297409806967	3	2	4	4	4	6	6	7	5	8	8	10	10	9	8	10	9	11	11	9	12	11	12	9	14	12	13	15	16	13	14	14	16	17	20	18	18	19	21	21	21	24	21	23	23	24	24	23	23	25	23	21	25	26	25	24	26	27	23	26	26	27	26	26	27	30	31	34	36	2	0	1	2	1	3	4	1	2	4	3	8	24	8	8	11	3	20	17	7	24	13	18	11	21	24	22	23	27	22	26	23	32	25	37	33	33	28	37	37	35	43	38	43	39	49	48	41	39	42	35	35	59	46	44	59	53	53	39	42	53	60	56	40	63	50	54	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1
50000	-192.699435223541116	-191.237353139022247	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.965869108225611	4	2	4	3	5	5	5	6	6	8	7	10	8	8	9	11	9	10	11	10	11	12	12	12	15	11	11	14	15	15	13	17	16	16	20	18	17	20	20	19	22	24	22	21	23	23	24	23	24	25	21	22	24	26	24	24	25	27	24	26	26	27	26	28	25	30	31	33	36	2	0	2	2	3	1	4	4	1	7	1	13	6	9	11	15	7	17	18	13	18	21	14	12	26	17	17	26	31	31	21	25	30	28	36	30	25	32	37	32	39	43	38	40	51	44	41	44	52	59	40	35	48	43	35	39	52	57	52	56	47	59	42	43	35	64	62	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1
