step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17
82000	-95.305529346059629	-102.161017297019001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565912681189022	4	6	6	7	9	8	10	11	11	13	11	13	13	13	16	24	28	0	1	1	0	3	4	2	5	5	9	6	6	5	6	12	12	16	1	1	1	1	2	1	2	1	2	1	1	2	3	3	1	6	2
82500	-99.341107978635264	-106.196595929594636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468049644879797	2	5	6	8	8	9	9	11	11	13	11	13	13	16	17	23	28	0	1	1	0	1	4	2	5	5	3	6	6	3	12	14	14	16	1	1	3	1	3	1	2	3	1	3	1	2	4	2	1	2	2
83000	-96.838605168327490	-103.694093119286862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558717355676957	4	6	7	8	8	9	10	9	11	12	12	14	13	14	17	23	27	0	1	1	0	3	4	2	5	7	9	6	4	5	11	12	15	16	1	1	1	1	1	1	3	1	1	1	2	3	3	1	2	3	2
83500	-98.638951985534689	-105.494439936494061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366886436145718	3	4	6	8	8	9	11	11	10	12	11	13	13	15	14	23	29	0	1	1	0	3	4	2	5	5	3	6	6	8	6	6	14	16	1	1	2	1	1	1	3	1	2	3	2	2	1	4	2	4	3
84000	-89.681831652616580	-96.537319603575952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464080283468323	2	5	6	8	8	10	10	10	11	13	12	14	14	14	17	23	29	0	1	1	0	1	4	2	5	5	9	6	11	8	6	12	15	16	1	2	2	1	4	1	3	1	1	1	1	1	2	2	2	3	2
84500	-107.532948306190079	-114.388436257149451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541448887902458	2	6	7	8	5	10	10	11	11	10	11	12	14	14	16	22	28	0	1	5	0	1	4	2	3	1	3	6	11	5	11	11	15	16	1	2	1	1	1	1	2	2	4	1	1	1	5	1	3	2	3
85000	-84.838286676913768	-91.693774627873140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569382055905014	4	5	6	7	8	9	10	10	11	12	11	14	13	14	17	23	27	0	1	1	0	1	4	2	5	5	5	6	6	8	11	12	15	16	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2
85500	-91.282819925453765	-98.138307876413137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432079321022482	4	5	7	8	8	10	10	9	10	12	11	14	14	14	16	23	28	0	1	1	0	1	4	2	5	3	9	6	6	5	11	12	15	16	1	1	2	1	2	1	3	1	2	1	1	2	3	2	1	4	2
86000	-92.145875115141891	-99.001363066101263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470663863129272	3	5	5	7	7	9	11	10	12	13	11	14	12	15	17	24	28	0	1	1	0	1	4	2	5	5	9	6	11	5	4	11	14	16	1	1	1	1	3	1	3	2	3	1	1	2	2	4	3	4	2
86500	-93.958389775322814	-100.813877726282186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618263554097710	3	5	5	7	8	9	9	10	10	12	11	14	13	15	15	23	28	0	1	1	0	3	4	2	5	3	9	4	6	5	11	12	12	16	1	1	1	1	2	1	3	1	3	1	1	2	3	2	1	3	2
87000	-100.453637417024623	-107.309125367983995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478019037817632	3	6	7	8	9	9	9	12	10	13	12	15	13	15	16	24	27	0	1	1	0	1	4	2	3	5	5	6	11	3	11	11	14	16	1	2	1	1	4	1	2	2	1	3	2	2	2	2	2	4	2
87500	-105.406998634602843	-112.262486585562215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690086530423524	3	6	6	7	8	10	10	10	10	12	11	15	13	14	16	23	27	0	1	1	0	3	4	2	1	5	8	4	4	8	6	12	14	16	1	1	2	1	1	2	2	2	1	1	1	3	2	2	1	4	1
88000	-98.204030333097975	-105.059518284057347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582626942097078	4	6	6	7	8	9	9	11	11	11	11	15	12	15	15	24	28	0	1	1	0	3	4	2	3	3	3	6	11	3	11	11	14	16	1	1	1	1	1	1	2	2	2	2	1	3	3	2	1	3	2
88500	-91.891047056199525	-98.746535007158897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486200121493779	3	5	6	8	8	10	10	10	11	12	12	14	12	16	17	23	29	0	1	1	0	3	4	2	1	8	8	6	11	3	11	11	15	16	1	1	2	1	2	1	3	3	1	1	1	2	3	2	2	3	3
89000	-103.340990505709740	-110.196478456669112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611684242166628	3	5	5	7	8	9	8	12	11	12	12	14	13	15	15	23	29	0	1	1	0	3	4	2	1	3	9	4	11	8	11	6	15	16	1	1	1	1	2	1	2	4	3	1	3	1	1	1	4	5	2
89500	-100.057628156493820	-106.913116107453192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559639118570247	2	5	7	8	8	9	10	12	12	12	11	14	13	14	15	23	27	0	1	1	0	1	4	2	5	3	5	6	4	8	6	12	12	16	1	2	2	1	3	1	3	3	2	2	1	3	1	1	1	5	2
90000	-107.774289845354332	-114.629777796313704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602311910278702	3	5	6	7	6	10	10	11	12	10	11	15	13	15	17	23	27	0	1	1	0	1	4	5	1	10	5	4	6	3	6	14	14	16	1	1	2	1	2	2	2	3	1	3	3	3	3	2	1	4	2
90500	-92.308477266231236	-99.163965217190608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676588648828292	4	6	6	8	8	10	10	10	11	11	12	14	12	15	16	23	27	0	1	1	0	3	4	2	5	5	8	4	6	8	12	14	11	16	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	4	2
91000	-89.726864639114382	-96.582352590073754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567542910987694	4	6	6	8	8	9	10	11	10	12	11	15	13	15	16	24	29	0	1	1	0	3	4	2	5	3	9	6	11	5	11	6	15	16	1	1	1	1	1	1	2	1	2	1	1	3	3	2	5	5	2
91500	-93.436888674922258	-100.292376625881630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708843294559826	3	6	5	8	8	9	10	12	10	12	11	15	13	15	17	23	28	0	1	1	0	3	4	2	5	3	9	6	11	3	11	12	14	16	1	1	1	1	1	1	3	2	3	1	1	2	3	2	1	2	2
92000	-103.481362645858695	-110.336850596818067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520118414965174	4	6	6	5	8	7	11	10	11	13	10	13	13	15	16	22	27	0	1	1	0	3	4	2	5	3	9	6	6	5	11	14	12	16	1	1	1	1	1	2	3	1	2	1	2	3	2	2	1	5	3
92500	-88.897878148612435	-95.753366099571807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658852629641600	4	6	6	8	8	9	10	11	11	12	11	14	13	16	17	23	28	0	1	1	0	3	4	2	3	5	5	6	11	8	4	11	14	16	1	1	1	1	1	1	2	2	2	2	1	2	1	3	3	3	2
93000	-97.567966800000093	-104.423454750959465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497821456058613	3	5	6	8	8	9	9	9	10	11	11	15	13	15	15	24	29	0	1	1	0	1	4	2	1	5	5	6	4	5	6	6	15	16	1	1	1	1	3	1	2	3	1	2	2	3	3	2	3	4	3
93500	-96.787458744123583	-103.642946695082955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395140688542242	2	4	7	8	8	10	11	11	12	11	11	13	13	15	16	23	28	0	1	1	0	1	4	5	5	5	5	4	6	3	11	6	15	16	1	1	2	1	3	1	2	1	3	2	1	2	3	1	3	3	2
94000	-98.621333059492684	-105.476821010452056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397290711562349	3	5	5	8	8	10	10	9	11	12	9	13	13	15	17	24	28	0	1	1	0	1	11	2	5	5	5	4	11	3	11	11	12	16	1	1	1	1	2	1	3	1	2	2	1	2	4	2	3	5	2
94500	-95.076136881732396	-101.931624832691767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485611010242203	2	6	5	8	9	9	11	10	11	12	11	14	13	14	16	21	28	0	1	1	0	3	4	2	5	5	9	6	6	5	6	11	15	16	1	2	1	1	2	1	3	1	1	1	1	3	2	3	3	2	5
95000	-90.992096969703383	-97.847584920662754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431557220297568	3	6	6	7	8	9	10	11	12	11	11	14	14	15	16	22	28	0	1	1	0	1	4	2	5	3	5	6	6	5	11	12	14	16	1	2	2	1	2	1	2	2	3	2	1	2	3	2	1	3	3
95500	-106.226659881203375	-113.082147832162747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373033211508929	3	5	6	8	8	10	11	10	11	13	11	15	14	14	16	23	29	0	1	1	0	1	4	2	5	3	5	6	4	5	4	14	12	12	1	1	2	1	2	1	3	2	4	2	1	3	3	3	1	6	6
96000	-93.282784168982872	-100.138272119942243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439808318760940	3	5	6	7	9	8	11	11	11	12	11	14	12	15	17	22	28	0	1	1	0	3	4	2	3	5	5	6	6	3	4	12	14	16	1	1	1	1	2	1	3	3	1	2	2	3	3	5	2	3	3
96500	-99.107126134011551	-105.962614084970923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494035151613108	3	6	6	7	8	10	9	10	11	12	12	12	14	16	16	24	28	0	1	1	0	3	4	2	1	8	8	4	6	5	4	11	14	16	1	2	1	1	1	2	2	3	1	1	3	1	2	5	2	4	1
97000	-105.370885240693823	-112.226373191653195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484444202231371	3	5	5	8	8	10	10	12	11	13	11	15	14	14	17	23	28	0	1	1	0	3	4	2	5	5	9	6	4	8	4	14	14	14	1	1	1	1	1	2	2	2	2	2	1	3	1	3	2	4	4
97500	-90.801175065812529	-97.656663016771901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557011143163583	4	6	6	8	9	10	10	11	11	12	12	13	12	15	16	23	27	0	1	1	0	3	4	2	3	5	3	6	6	5	6	12	15	16	1	1	1	1	2	1	1	2	1	3	1	2	2	2	2	4	2
98000	-96.809205466709059	-103.664693417668431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476439119314877	2	5	6	7	8	9	11	12	10	12	12	14	14	15	17	23	28	0	1	1	0	1	4	2	5	5	9	6	6	5	6	11	14	16	1	1	2	1	4	1	2	2	1	1	1	3	2	3	2	4	3
98500	-86.633489746023500	-93.488977696982872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794417317587521	4	6	6	8	8	10	10	10	11	12	11	14	14	15	16	23	28	0	1	1	0	3	4	2	5	5	9	6	6	8	11	12	14	16	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2
99000	-94.386168283874582	-101.241656234833954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658163440941896	3	5	6	6	8	9	9	11	11	13	12	14	12	16	17	23	28	0	1	1	0	3	4	2	5	3	9	4	6	8	6	12	14	16	1	1	1	1	1	1	2	1	2	2	3	2	1	4	1	3	3
99500	-86.084848102663017	-92.940336053622389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617938620089251	3	5	6	8	8	10	10	11	10	13	12	14	13	14	16	23	26	0	1	1	0	3	4	2	5	3	9	6	11	8	11	11	15	16	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	3	1
100000	-105.493031017630088	-112.348518968589460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530337900577350	4	6	5	8	8	9	11	11	11	12	10	13	14	16	13	23	28	0	1	1	0	3	4	2	1	3	3	6	6	5	11	11	14	16	1	1	1	1	1	1	2	4	2	3	1	2	3	2	1	3	2
