step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
50500	-578.948308194085485	-577.264413220953429	-1.683894973132066	0.000188123385316	0.000039244985820	0.208613010838542	0.299683982175567	1	4	4	3	5	6	7	5	7	8	8	11	11	8	10	10	9	14	13	13	15	14	15	16	17	15	17	14	14	18	19	20	19	20	23	22	21	24	23	24	26	27	29	28	30	29	30	31	29	29	31	32	30	30	30	33	34	33	32	33	34	35	34	37	35	38	41	41	52	0	4	4	1	1	3	1	2	1	1	1	10	8	0	14	5	11	11	5	2	17	16	12	17	17	17	22	5	10	22	27	17	19	22	36	31	31	0	18	37	27	39	27	42	25	39	46	40	42	42	29	53	34	50	40	55	46	47	46	37	52	54	0	51	55	65	62	32	24	1	1	1	1	3	1	4	1	5	4	3	2	4	1	1	2	1	3	3	4	4	2	4	5	5	3	3	4	3	2	1	6	3	4	1	2	2	1	4	1	3	2	8	1	6	3	1	3	2	1	8	2	4	1	2	2	2	1	2	5	1	3	1	2	2	1	4	11	16
51000	-551.335348416442002	-549.428750166535565	-1.906598249906449	0.000184418856880	0.000028467248713	0.154361919352187	0.381697742421035	1	4	5	2	3	4	7	6	8	9	9	11	9	8	10	9	11	14	13	11	16	13	13	15	17	16	18	15	17	18	18	21	21	21	22	23	21	20	23	24	26	26	28	27	28	29	30	28	28	29	30	32	31	30	33	33	34	34	33	32	34	35	33	37	36	37	41	43	52	0	4	6	1	1	4	1	2	1	5	1	9	8	0	14	9	16	22	16	13	18	7	12	17	7	5	18	10	21	18	21	17	21	31	31	34	18	0	18	39	35	30	42	32	41	27	45	31	39	41	45	45	45	49	41	52	50	41	54	41	41	48	0	59	61	55	54	62	11	1	1	1	1	1	1	3	1	3	3	5	2	2	1	1	1	1	1	4	2	1	2	1	3	5	6	3	2	1	2	1	5	2	2	2	1	2	1	4	1	2	3	1	3	2	6	1	6	3	1	1	2	2	1	3	1	2	4	1	2	4	5	1	2	1	2	5	4	16
51500	-536.400381667313582	-534.804016662734966	-1.596365004578667	0.000179652608193	0.000043405973813	0.241610596416540	0.507745846448895	1	4	5	3	5	4	7	6	9	8	9	10	11	8	10	9	11	13	13	12	15	15	14	15	16	17	17	14	14	19	20	20	21	21	23	22	22	23	23	24	25	26	29	27	28	28	29	32	28	29	29	33	30	30	32	31	34	34	32	33	33	34	33	36	37	38	40	43	52	0	4	4	1	1	4	5	2	1	5	7	10	8	0	14	10	16	16	17	8	28	18	5	29	19	21	22	7	16	21	26	25	21	31	29	30	21	0	30	31	32	41	33	40	42	36	41	45	41	41	42	56	46	50	46	43	59	48	50	55	43	54	0	62	55	65	43	64	33	1	1	1	1	2	1	2	1	3	2	1	1	1	1	2	1	1	2	1	3	1	1	4	1	2	1	1	4	2	2	2	2	3	1	4	2	5	1	2	2	3	1	5	1	1	3	3	2	2	2	1	1	1	1	2	1	2	1	3	1	1	2	1	1	2	1	4	3	14
52000	-549.398675802087837	-547.791760046077570	-1.606915756010284	0.000199563884712	0.000047309040894	0.237062136581072	0.407679603496838	1	4	5	3	5	4	8	7	7	7	10	11	11	8	10	10	10	12	14	14	15	15	14	14	14	17	16	14	17	19	19	20	20	21	22	22	22	23	24	25	26	26	28	28	30	30	29	31	29	29	31	32	30	30	33	32	33	33	32	32	35	35	35	35	36	37	42	42	53	0	4	6	1	1	4	1	2	4	1	5	10	8	0	14	10	9	11	10	8	17	18	9	10	17	27	18	12	17	26	27	30	21	26	19	21	22	0	18	33	37	31	35	40	44	39	41	45	41	42	31	40	41	41	49	45	56	44	44	44	42	49	0	51	52	39	62	64	39	1	1	1	1	1	1	3	2	3	2	2	2	2	1	1	1	1	1	5	5	3	2	4	4	2	1	2	1	5	2	2	1	2	2	4	3	3	1	7	1	1	4	3	2	1	4	1	1	1	2	6	3	2	2	3	1	1	3	2	2	5	4	1	2	2	7	3	3	11
52500	-559.521332457881272	-557.688913937434108	-1.832418520447155	0.000191445382274	0.000032399369474	0.169235575648137	0.355048009035552	0	4	5	2	4	4	8	7	8	7	9	10	12	8	10	9	10	13	13	13	16	14	14	15	17	16	18	14	17	18	19	19	19	20	22	22	22	23	23	25	26	26	29	28	29	29	29	32	28	30	29	32	30	30	32	31	34	33	30	33	35	33	33	37	36	38	40	43	53	0	4	6	1	1	4	1	2	1	1	10	5	8	0	14	10	16	7	16	8	18	16	11	17	16	24	26	7	22	26	26	24	7	30	27	18	30	0	34	34	29	33	40	18	40	29	7	59	41	43	34	49	41	42	36	49	48	25	37	42	49	52	0	54	51	42	47	64	58	1	1	1	1	2	1	4	2	5	3	1	5	2	1	1	1	1	3	2	3	2	2	3	2	6	1	1	3	2	1	2	2	7	2	2	4	2	1	1	3	4	3	3	6	2	5	10	1	2	1	3	2	3	2	4	2	1	9	3	4	4	1	1	3	3	6	5	3	12
53000	-554.739808756957814	-552.933211705454028	-1.806597051503841	0.000178964829107	0.000031325376366	0.175036494724673	0.378206344632746	1	4	5	2	5	3	7	7	8	6	9	11	11	8	9	10	9	14	12	13	14	13	14	15	16	16	17	15	16	19	19	18	21	20	23	21	22	23	24	23	26	26	29	27	29	28	29	31	29	28	31	32	29	31	32	33	33	33	32	31	35	35	35	36	36	39	41	41	52	0	4	6	1	1	4	1	2	7	5	9	17	8	0	14	17	7	11	7	8	17	19	7	19	16	22	26	5	24	19	21	24	29	22	29	34	29	0	31	19	35	40	42	35	40	44	28	46	46	42	26	45	42	50	42	53	44	48	54	30	48	59	0	44	48	45	62	47	51	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	3	2	2	1	3	2	3	2	1	4	1	3	2	2	2	4	3	1	4	1	2	5	3	2	2	2	4	1	7	1	1	1	9	2	2	2	3	3	3	1	1	6	2	2	1	5	2	5	3	6	11
53500	-562.762672182731535	-561.052745303872257	-1.709926878859304	0.000192004018247	0.000038495623219	0.200493841589210	0.420607783504267	1	3	4	2	6	5	8	6	9	8	9	11	11	9	10	9	10	13	13	13	15	14	15	15	16	15	17	13	17	19	19	20	17	20	21	23	21	24	23	25	24	27	27	27	29	29	27	32	28	29	29	31	31	31	32	33	33	32	31	31	34	33	35	36	36	39	41	43	50	0	4	4	1	1	3	1	2	1	1	1	10	8	0	14	5	16	17	7	8	17	18	12	11	7	22	26	10	18	26	26	24	26	25	30	31	30	0	35	30	37	30	9	40	43	37	41	45	21	44	30	50	45	41	52	46	60	42	43	49	54	40	0	51	58	61	66	49	38	1	1	1	1	3	1	3	2	5	2	3	2	3	1	1	2	1	2	4	3	2	1	2	2	4	1	1	2	2	2	2	1	1	2	1	2	1	1	1	4	2	4	7	1	1	3	1	2	5	1	4	1	1	4	1	2	1	3	2	2	2	3	1	4	2	4	1	7	7
54000	-508.709007197701112	-507.117415814606375	-1.591591383094716	0.000149087825150	0.000036337347248	0.243731151159457	0.516019016403128	0	4	4	2	5	6	7	7	9	8	9	10	12	8	10	10	10	13	13	13	16	14	13	15	14	17	16	14	15	19	19	20	21	20	19	20	22	23	22	25	25	27	30	29	30	29	28	31	28	29	30	32	29	30	32	32	34	34	32	31	34	33	33	37	36	37	41	42	52	0	4	4	1	1	3	5	2	1	7	7	11	8	0	14	10	9	7	16	13	18	19	5	16	16	29	29	9	18	26	26	29	31	30	26	26	26	0	33	37	37	40	29	47	33	42	41	42	41	49	41	47	41	50	60	53	51	52	54	41	56	50	0	62	43	65	62	64	43	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	3	2	1	3	1	3	3	2	1	1	3	2	1	2	2	1	1	2	2	2	1	1	2	2	1	7	1	4	2	2	2	2	1	2	3	2	1	1	2	1	1	1	3	1	2	1	2	2	1	4	3	8
54500	-524.697875213234283	-522.872348048357708	-1.825527164876593	0.000182752154933	0.000031204734922	0.170748930066078	0.409924734998497	0	4	3	2	5	6	6	7	9	8	9	11	12	9	10	9	9	12	13	13	15	14	15	15	17	16	18	16	16	18	20	21	20	21	22	23	21	22	23	23	25	26	29	27	29	30	29	30	28	30	30	32	30	30	33	32	34	34	32	32	35	34	34	36	36	39	42	42	51	0	4	4	1	1	3	1	2	5	1	10	1	12	0	14	10	1	9	16	8	22	18	7	19	22	21	29	23	21	9	26	29	29	33	26	37	21	0	26	35	31	37	44	40	12	49	44	49	41	49	30	46	41	49	46	48	55	48	41	46	52	54	0	59	55	65	64	62	45	1	2	1	1	2	3	3	3	2	3	1	5	1	1	1	1	6	2	2	2	1	1	5	2	2	1	2	1	1	6	2	3	2	1	3	1	3	1	3	1	2	3	1	2	8	1	1	1	2	1	6	1	2	1	2	1	1	2	3	2	1	2	1	2	2	2	3	3	8
55000	-526.553305495832547	-524.896320209944747	-1.656985285887791	0.000183841430552	0.000040027052267	0.217725961697575	0.497627582691260	1	4	4	2	6	6	8	6	9	8	9	10	11	9	10	9	10	14	13	13	16	15	12	15	16	16	18	16	16	19	18	19	20	21	22	23	21	23	24	25	25	24	30	29	29	30	28	30	28	29	29	31	30	30	31	30	33	31	32	32	34	34	33	37	37	39	42	42	52	0	4	4	1	1	3	1	2	10	1	5	10	8	0	14	5	10	5	17	8	16	18	5	17	10	24	29	9	22	29	26	18	29	31	34	30	30	0	35	31	34	37	50	37	42	42	41	40	41	41	49	45	7	40	51	42	46	56	54	41	46	53	0	41	50	61	64	62	53	1	1	1	1	3	1	3	1	1	2	2	2	3	1	1	2	1	3	2	3	3	1	2	3	4	1	1	3	1	2	1	2	2	2	1	2	2	1	1	4	3	1	1	3	2	2	2	2	2	3	1	1	9	2	1	2	2	1	1	3	3	2	1	5	3	2	3	4	10
55500	-513.426380950298153	-511.845676265129100	-1.580704685169056	0.000155392153635	0.000038649578121	0.248722842286975	0.572360333432673	1	4	3	2	4	5	8	7	8	8	9	11	10	9	10	10	9	12	13	13	15	14	14	15	16	16	17	14	16	19	19	20	21	21	22	20	22	23	23	24	26	26	29	28	28	28	30	32	28	29	31	31	30	31	32	32	34	33	31	31	33	34	34	36	36	39	41	43	49	0	4	4	1	1	3	1	2	1	1	5	9	8	0	14	9	5	11	10	8	22	17	10	16	17	9	22	10	21	29	27	25	25	21	30	26	30	0	22	31	34	37	41	37	41	37	42	49	41	42	46	50	45	49	52	51	52	53	46	46	54	59	0	62	61	65	62	62	38	1	1	1	1	1	1	3	2	4	3	2	1	2	1	1	1	3	2	3	3	1	2	4	3	3	4	1	3	1	2	1	2	2	3	1	2	2	1	5	2	2	2	1	3	1	4	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	4	9
56000	-535.267757812157470	-533.760546024173550	-1.507211787983922	0.000196826900418	0.000057024676171	0.289719931829369	0.538204209269256	0	4	3	2	6	6	8	6	6	7	8	10	10	9	10	10	11	13	14	13	15	15	13	15	16	16	17	15	17	19	19	20	19	21	23	22	21	24	24	24	25	26	29	29	27	28	28	31	28	29	30	32	30	30	31	33	33	33	32	32	34	34	34	36	37	38	41	41	52	0	4	4	1	1	3	1	4	1	1	1	1	6	0	14	11	16	11	17	8	16	17	5	17	17	19	18	20	17	26	22	24	27	31	33	29	31	0	37	30	40	31	40	46	41	31	45	45	41	42	41	55	45	49	54	49	54	53	51	46	52	59	0	62	61	65	64	62	38	1	2	1	1	3	2	5	3	3	3	4	6	3	1	1	1	1	3	2	4	2	2	2	1	3	1	2	1	4	2	2	3	1	1	2	3	1	1	2	2	1	4	2	1	1	4	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	4	3	10
56500	-556.628697315375121	-554.980771351627936	-1.647925963747157	0.000199921382602	0.000044178333590	0.220978531735753	0.408782016091764	1	3	4	2	5	6	7	7	8	8	9	11	12	8	10	9	10	14	13	13	15	13	14	14	17	15	16	14	16	17	20	19	20	22	22	22	22	23	24	25	24	26	28	29	29	29	29	29	29	29	31	31	31	30	33	32	33	33	32	32	34	35	34	36	37	36	41	43	53	0	4	4	1	1	3	1	5	1	7	1	5	8	0	14	1	10	7	17	8	7	9	5	5	19	17	18	7	18	11	22	17	29	27	29	22	24	0	18	33	33	40	40	18	42	42	40	43	26	41	48	48	48	31	52	42	51	47	37	45	54	41	0	45	50	61	59	49	44	1	1	1	1	3	2	3	1	3	1	3	3	2	1	1	4	1	3	2	3	3	3	3	4	2	4	1	4	1	4	3	5	2	3	4	4	2	1	5	2	3	1	2	7	2	2	2	1	6	2	1	1	1	5	1	2	1	2	4	1	2	5	1	4	5	1	3	7	13
57000	-533.856968520533201	-532.134674372629775	-1.722294147903413	0.000142843465107	0.000028118776862	0.196850285320062	0.399241507246939	1	3	4	2	6	6	7	6	9	8	9	8	11	9	10	9	11	13	10	13	14	15	14	15	15	16	18	14	16	19	19	20	20	21	21	22	20	24	23	24	25	25	28	29	30	30	28	31	28	30	30	31	31	31	33	32	34	33	33	32	34	35	33	35	36	38	41	42	51	0	4	4	1	1	3	1	2	1	7	5	7	8	0	14	10	5	19	16	8	16	18	9	9	28	9	26	17	18	29	22	19	21	18	37	21	21	0	30	31	37	40	31	34	42	37	42	44	26	41	41	47	41	44	51	43	44	51	54	46	50	54	0	59	46	65	64	64	49	1	1	1	1	3	1	3	2	4	1	1	1	3	1	1	1	3	2	1	3	3	1	3	2	1	4	1	2	1	2	2	5	3	4	1	3	2	1	3	2	2	1	4	3	3	6	2	2	7	2	3	3	3	1	1	2	2	1	1	1	2	3	1	1	3	1	3	5	13
57500	-590.585317366230356	-588.908478523440181	-1.676838842790192	0.000224169575840	0.000047283520376	0.210927465062556	0.386143201378777	1	3	4	2	5	6	7	6	9	8	9	9	10	9	10	9	9	13	11	14	15	13	15	14	16	14	18	16	16	18	18	20	20	21	23	22	21	24	24	25	26	27	30	28	26	27	30	31	29	28	30	32	30	29	32	31	33	32	32	31	35	34	34	33	37	37	41	41	52	0	4	4	1	1	4	1	4	1	7	5	5	8	0	14	1	7	12	10	7	26	7	19	17	23	22	26	20	26	26	26	7	26	31	21	30	27	0	37	37	37	30	40	22	37	36	9	53	27	39	22	46	46	41	60	41	48	44	54	46	55	35	0	54	45	56	47	41	32	1	1	1	1	2	2	3	2	3	1	1	2	2	1	1	3	1	1	2	4	1	3	3	2	1	1	2	2	1	3	2	6	4	1	5	3	3	1	2	1	3	5	2	7	3	2	10	1	6	2	8	2	2	1	1	4	1	2	2	2	2	6	1	3	5	2	4	7	16
58000	-571.597167861614480	-569.964699315279063	-1.632468546335363	0.000248256110051	0.000056295960820	0.226765660706869	0.364024045589267	1	3	3	2	6	4	7	5	8	8	6	10	11	8	9	8	10	13	12	13	15	14	15	15	16	16	18	15	17	19	20	20	20	21	19	22	21	23	23	23	25	26	28	28	28	29	29	31	28	29	30	31	28	30	33	31	32	33	33	32	35	34	34	36	37	37	42	42	53	0	4	4	1	1	3	1	2	4	11	1	1	8	0	14	5	16	10	16	2	17	18	18	10	10	21	26	9	22	26	22	24	26	29	24	29	24	0	26	30	34	36	35	34	40	40	33	40	33	40	39	37	42	41	49	35	46	57	32	48	52	51	0	48	46	43	56	62	20	1	1	1	1	3	1	3	1	2	1	1	4	3	1	1	2	1	3	2	4	2	1	1	3	4	1	1	5	1	1	3	3	2	2	3	3	3	1	4	2	2	2	4	4	2	3	4	4	3	3	4	3	2	2	2	6	2	1	9	1	2	2	1	3	3	3	4	3	19
58500	-498.615919440125253	-496.839527567850098	-1.776391872275152	0.000173905579382	0.000031703925548	0.182305396182765	0.414254513834086	1	4	4	3	5	5	7	7	9	8	10	11	11	8	9	9	11	13	14	12	15	15	15	16	16	17	18	15	16	18	19	19	20	21	22	22	21	23	23	23	25	27	28	29	29	30	30	31	27	28	29	32	31	31	32	32	33	33	32	32	34	33	33	36	35	38	41	42	53	0	4	4	1	1	3	1	2	7	5	7	1	8	0	14	5	16	17	16	8	18	18	9	9	9	21	29	12	18	21	18	24	22	26	29	33	21	0	19	30	39	41	41	31	29	49	44	41	39	40	33	54	42	35	40	46	46	42	46	46	52	50	0	54	48	65	64	62	12	1	1	1	1	2	1	2	2	2	1	2	5	2	1	1	1	1	1	3	2	1	2	3	3	3	1	1	2	2	1	3	1	3	2	3	1	3	1	5	2	1	1	2	4	7	2	1	4	2	2	4	1	2	4	5	2	2	3	1	1	1	2	1	3	2	2	3	3	19
59000	-551.772710904423207	-550.085053601666232	-1.687657302756956	0.000164336917842	0.000034083403344	0.207399553256162	0.389073386827903	0	4	4	2	6	6	7	7	8	6	9	11	10	9	10	9	10	12	13	13	15	14	13	16	17	15	18	15	16	18	19	20	20	22	22	23	20	24	23	25	26	26	29	27	30	28	30	32	29	26	31	32	30	30	32	33	34	33	32	30	34	34	35	35	36	39	42	41	53	0	4	4	1	1	3	10	2	1	1	7	7	8	0	14	5	16	5	16	2	22	17	5	17	21	19	22	5	19	21	29	17	29	33	29	31	21	0	30	26	30	31	31	35	24	42	40	44	35	35	41	46	40	46	46	41	47	47	41	41	47	50	0	44	41	65	64	62	32	1	1	1	1	3	1	1	1	4	2	1	2	1	1	1	2	1	4	2	4	1	2	4	3	1	1	2	5	1	2	2	5	2	1	3	2	2	1	2	5	3	4	5	4	6	1	3	2	5	2	2	2	2	1	3	4	1	2	3	2	2	5	1	5	4	2	3	3	18
59500	-538.897751390687972	-537.300231173499242	-1.597520217188772	0.000203514652965	0.000049068078781	0.241103419662332	0.397235228740981	0	4	5	3	6	6	9	6	8	8	10	10	11	8	9	10	9	13	13	13	15	14	15	15	17	17	17	13	17	18	17	21	20	22	22	23	21	21	23	25	24	26	30	28	29	29	27	31	27	30	31	32	30	31	32	33	34	34	32	32	33	34	34	37	36	39	41	41	52	0	4	4	1	4	4	1	2	1	1	5	10	2	0	14	17	9	16	16	8	19	18	5	17	24	19	18	10	18	31	24	29	30	31	26	32	22	0	37	32	31	40	46	35	40	47	32	42	40	45	37	42	32	49	44	46	32	48	50	47	45	59	0	57	51	61	62	62	20	1	1	1	1	1	1	5	1	4	4	2	1	3	1	1	1	1	2	2	3	2	1	4	2	1	2	1	2	2	1	1	3	1	3	3	1	4	1	1	1	4	1	1	2	2	2	3	2	1	1	4	2	4	2	2	2	7	1	1	2	3	2	1	1	3	3	4	3	19
60000	-527.526570389801350	-525.991061566556937	-1.535508823244402	0.000211092392084	0.000057453117749	0.272170480337594	0.384962695719629	1	4	4	2	5	6	6	6	8	8	8	10	11	7	9	9	11	13	13	13	15	14	15	16	16	15	16	15	17	19	18	20	20	21	23	22	22	23	21	24	25	24	30	27	30	29	29	31	28	29	30	32	30	30	32	33	33	33	31	32	32	34	34	36	35	39	42	42	51	0	4	4	1	1	4	1	4	1	5	1	11	8	0	14	5	7	17	7	8	18	18	11	18	22	22	26	19	21	22	25	22	29	31	29	19	26	0	29	33	26	37	35	40	42	19	42	42	44	49	44	44	30	47	42	37	42	42	50	43	43	55	0	46	32	53	65	64	23	1	2	1	1	2	2	2	2	4	1	3	1	2	1	1	2	3	1	3	4	1	1	4	1	1	1	1	1	1	3	1	4	2	1	3	5	3	1	2	2	5	1	3	1	3	5	3	3	1	1	1	2	5	1	5	5	3	5	1	1	1	1	1	4	7	5	4	3	16
60500	-564.562744898958954	-563.081990234717637	-1.480754664241322	0.000155162349690	0.000047932660715	0.308919404806661	0.407498070410689	0	3	4	2	6	5	9	6	8	8	10	11	11	8	10	10	10	13	13	13	15	14	15	15	14	17	18	16	16	18	19	19	20	21	22	22	21	23	24	25	24	24	28	26	28	29	29	31	28	30	29	31	30	31	32	32	34	33	33	32	34	34	34	35	37	39	42	41	52	0	4	4	1	1	3	1	2	1	5	5	10	8	0	14	5	10	16	17	8	19	18	16	19	18	7	18	9	18	21	11	16	30	19	31	31	19	0	33	31	30	21	30	40	32	44	26	43	44	44	41	46	40	49	51	46	59	46	41	46	52	50	0	59	55	46	62	62	20	1	1	1	1	3	1	4	2	4	2	2	1	4	1	1	2	1	2	2	2	1	1	2	1	1	4	2	3	2	2	4	5	1	4	2	1	4	1	3	4	2	4	4	1	6	2	7	1	1	2	2	1	2	1	2	2	1	2	4	2	1	2	1	1	2	7	3	4	17
61000	-572.620240974790136	-570.924034902596759	-1.696206072193325	0.000197730177001	0.000040474141892	0.204693802967105	0.424981200923382	1	4	5	3	5	6	7	6	8	8	8	10	10	9	10	8	11	13	13	11	15	15	13	16	16	15	17	15	16	18	20	18	19	21	23	22	22	23	23	24	25	26	29	28	29	27	30	32	29	28	29	32	30	29	33	30	32	33	32	33	35	34	33	35	35	38	39	43	52	0	4	4	1	1	3	5	2	7	1	5	11	8	0	14	5	5	16	16	2	17	17	7	17	19	18	18	5	19	29	30	18	22	30	33	30	31	0	30	21	30	37	34	42	33	39	41	46	21	40	40	36	41	40	46	46	43	47	54	43	44	44	0	59	47	51	54	64	40	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	2	2	2	3	3	2	3	2	2	1	1	5	1	1	1	2	1	2	2	2	1	1	2	4	3	3	4	2	8	2	3	3	8	2	3	5	3	2	3	1	1	2	2	2	3	2	1	2	3	5	4	5	16
61500	-571.430475007423524	-569.469686363884421	-1.960788643539060	0.000263987298308	0.000038250023194	0.144893422674513	0.436221838001212	0	3	5	4	6	6	8	6	9	9	9	11	11	9	10	10	11	12	14	11	15	15	13	13	16	16	17	15	17	18	19	21	20	18	21	22	21	24	24	24	24	25	26	28	29	27	29	32	28	28	31	31	30	31	32	32	33	33	30	33	35	34	33	36	36	38	42	42	51	0	1	4	2	1	4	2	2	4	2	1	10	2	0	14	11	16	7	17	8	24	18	10	7	19	21	26	10	16	26	26	24	26	16	21	27	21	0	27	26	18	30	36	37	43	43	50	43	39	39	35	46	46	45	46	39	46	44	42	51	48	54	0	59	55	55	44	62	32	1	2	1	1	3	1	3	2	4	3	4	1	3	1	1	1	1	2	2	3	1	2	2	3	1	1	1	3	3	1	2	4	2	4	3	4	2	1	3	4	5	3	2	4	1	1	1	3	1	3	5	2	2	1	2	5	3	2	2	1	2	1	1	3	2	2	7	4	18
62000	-552.062865715076896	-550.236504715261844	-1.826360999815017	0.000165450255978	0.000028219941029	0.170564505095902	0.504951642950631	1	3	5	2	6	4	8	6	8	8	10	10	10	8	10	9	10	14	12	10	15	12	14	15	16	16	18	13	16	19	20	19	20	21	22	23	21	24	22	23	25	25	30	27	29	29	28	29	29	28	28	33	30	31	31	32	33	32	32	32	34	34	35	37	36	38	40	42	52	0	4	6	1	1	4	1	2	1	1	10	9	8	0	14	7	16	22	16	8	18	5	10	19	16	21	25	9	22	18	26	23	18	29	29	30	22	0	31	29	31	37	42	35	41	41	42	51	33	42	37	42	51	50	49	51	56	48	44	44	37	59	0	62	45	65	46	67	10	1	1	1	1	3	1	5	1	2	3	1	1	2	1	1	1	1	1	2	2	1	3	3	1	2	1	2	2	2	3	2	3	3	2	4	2	3	1	1	4	2	2	2	3	2	4	1	1	4	1	2	3	1	2	1	2	1	2	2	2	6	1	1	3	3	1	5	1	21
62500	-560.850252549587594	-559.173126116637604	-1.677126432949991	0.000190509368998	0.000040165495867	0.210832129036960	0.408211452053582	1	4	5	3	6	5	9	7	8	8	10	10	10	9	10	9	10	12	13	13	15	15	15	13	17	16	17	15	16	18	20	19	20	21	22	22	21	23	23	25	25	27	30	28	29	29	29	32	28	29	27	31	29	31	31	32	31	34	32	32	34	34	35	37	36	38	42	43	53	0	4	4	1	1	4	1	2	1	5	5	16	9	0	14	1	10	9	17	16	19	11	11	16	19	22	24	1	18	26	26	24	26	32	30	34	9	0	30	30	34	41	51	35	31	21	41	54	42	33	35	35	51	41	47	52	40	48	40	55	59	57	0	57	55	45	46	64	37	1	1	1	1	2	1	3	2	3	1	2	1	1	1	1	4	1	2	2	2	1	1	2	3	2	1	2	6	2	1	2	2	2	1	3	1	7	1	4	4	3	1	2	3	3	7	3	1	1	5	1	5	1	3	2	1	4	2	4	1	1	1	1	3	5	4	6	2	14
63000	-552.245764220469709	-550.480985995426977	-1.764778225042773	0.000203042067807	0.000037614056939	0.185252530891874	0.470595173651905	1	4	4	2	5	6	5	6	7	8	8	10	11	9	10	9	11	13	14	13	14	14	15	14	16	17	18	14	16	18	18	20	20	21	23	22	22	24	21	24	25	26	29	28	29	29	28	30	27	29	29	33	31	30	33	31	33	34	30	30	34	34	34	37	36	38	39	43	52	0	4	4	1	1	3	1	2	1	7	7	10	8	0	14	9	16	16	17	8	17	17	9	17	17	22	29	11	21	29	21	25	26	31	30	30	34	0	29	31	30	37	37	26	42	37	40	42	37	40	49	37	51	46	48	40	49	49	26	50	45	56	0	62	58	57	64	64	41	1	2	1	1	2	2	2	2	3	2	2	1	3	1	1	1	1	2	2	5	1	2	3	1	2	2	1	2	2	1	2	2	3	2	3	2	1	1	2	3	4	2	2	6	2	4	2	2	2	3	1	6	1	1	2	3	3	3	6	1	2	2	1	2	1	3	1	3	13
