step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20
73000	-100.657840673907700	-98.914245096915650	-1.743595576992047	0.000035258101128	0.000006729597500	0.190866702545726	0.623124224847876	0	3	5	6	6	5	5	8	10	9	11	12	15	16	18	19	21	20	21	22	0	0	2	7	2	2	2	7	8	6	8	10	12	10	14	14	14	14	16	14	1	1	1	1	2	1	1	2	1	1	2	1	2	4	1	2	2	2	2	3
73500	-89.101133397971722	-87.439262431016218	-1.661870966955503	0.000045667716708	0.000009864779165	0.216012095109884	0.595708826592103	-1	2	3	4	5	4	5	7	7	9	11	12	15	16	18	20	20	20	21	23	0	0	2	2	4	2	6	7	6	8	10	10	12	13	14	15	14	15	16	17	1	1	1	1	1	1	1	1	2	1	1	2	3	1	2	1	2	1	1	1
74000	-79.649525778140088	-78.066617784119842	-1.582907994020249	0.000072192897452	0.000017881787129	0.247694548350495	0.927166627291708	-1	3	4	5	5	5	6	7	7	9	11	12	14	17	19	20	20	21	22	23	0	0	2	2	2	2	2	7	5	9	10	10	12	13	14	15	14	15	16	17	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
74500	-79.916356196494121	-78.531453437213145	-1.384902759280969	0.000053640048813	0.000023232025941	0.433109709163181	0.944115189880050	-2	3	4	5	5	4	5	7	9	9	11	11	15	16	18	21	20	20	19	23	0	0	2	3	2	2	2	7	8	8	10	10	12	13	14	19	15	15	15	17	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2
75000	-100.240155804716281	-98.753291565178955	-1.486864239537321	0.000069416389221	0.000021116356143	0.304198423168664	0.654227584642274	-2	2	5	4	6	3	4	6	8	9	11	13	15	14	18	20	20	20	22	22	0	0	7	6	7	2	2	4	5	9	10	11	10	10	13	15	13	14	16	16	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	3	1	1
75500	-101.133928965003903	-99.623743068723456	-1.510185896280447	0.000049717861909	0.000014306119375	0.287746070027523	0.720178214881454	0	4	5	6	6	5	6	6	9	9	10	11	15	16	19	22	19	21	21	21	0	0	2	2	2	2	2	2	4	4	5	10	12	12	13	19	14	17	17	17	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	1	3	2	1	1
76000	-113.062875170472950	-111.691310952236364	-1.371564218236591	0.000091199127195	0.000043267930271	0.474433600424916	0.573911384359073	0	3	5	5	6	5	4	7	8	10	9	13	14	16	18	20	20	20	20	22	0	0	2	7	6	7	2	5	7	8	8	7	10	13	10	12	14	14	14	16	1	1	1	1	1	1	1	1	2	1	1	3	1	1	4	4	2	2	2	2
76500	-96.255501765364926	-94.825142094260201	-1.430359671104731	0.000041353363487	0.000014783733388	0.357497725497123	0.815479003070011	-1	3	5	4	4	4	6	7	9	10	11	12	13	16	18	22	20	20	19	24	0	0	5	2	2	2	5	7	8	5	9	10	10	13	14	19	15	19	14	17	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	2
77000	-112.639449357015124	-111.155601386129661	-1.483847970885462	0.000037460978937	0.000011481992688	0.306505409468885	0.692829965907667	-1	2	5	4	5	4	4	6	9	9	10	11	14	16	18	22	20	20	19	23	0	0	6	2	2	2	2	3	4	6	10	10	11	7	14	19	15	15	14	19	1	1	1	1	2	1	1	1	3	2	1	1	2	4	1	2	1	2	2	1
77500	-92.049905877074636	-90.367474994320901	-1.682430882753739	0.000066602629661	0.000013925881002	0.209089056586702	0.792660888730628	-1	3	4	5	6	4	5	7	8	7	10	12	15	16	18	21	19	20	21	21	0	0	2	6	6	2	3	5	5	5	10	9	12	13	14	15	14	14	14	17	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1
78000	-85.543251540703281	-84.013950369374811	-1.529301171328464	0.000051677535234	0.000014252658757	0.275799894344195	0.865114945273748	0	2	4	5	4	4	5	7	9	9	11	13	14	16	17	21	19	19	20	23	0	0	2	2	2	2	6	7	8	8	10	10	10	12	14	19	15	15	14	17	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2
78500	-86.281950213185183	-84.630479842968313	-1.651470370216866	0.000071523643131	0.000015713329550	0.219694199877266	0.828091791413525	-1	2	4	6	5	4	6	7	9	9	11	12	14	17	19	22	19	20	21	22	0	0	2	5	6	2	5	7	7	8	10	10	12	13	14	14	14	14	15	17	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1
79000	-101.790862686014194	-100.411664777386406	-1.379197908627793	0.000031888534959	0.000014298830626	0.448400362220229	0.701256295352775	0	2	4	5	4	5	5	7	10	9	11	11	15	17	18	22	19	21	21	24	0	0	2	2	2	2	2	7	4	8	10	10	10	7	14	19	14	14	15	17	1	1	1	2	1	2	2	1	1	1	1	1	2	4	1	1	1	2	1	3
79500	-87.846612838563914	-86.317368538710767	-1.529244299853149	0.000062124229303	0.000017135954566	0.275833676452313	0.925921697784754	0	3	5	5	6	5	5	7	8	9	10	10	15	17	17	20	20	20	21	22	0	0	2	2	7	2	2	4	5	8	10	10	11	12	13	14	14	14	16	17	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1
80000	-99.054117111783341	-97.240454024263954	-1.813663087519380	0.000071983744654	0.000012482927074	0.173413138400975	0.589689506376133	-1	3	4	5	4	5	5	8	9	10	9	12	15	16	18	22	20	20	21	22	0	0	2	2	2	2	2	5	5	4	8	10	10	13	14	19	13	14	17	14	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	1	3	2	1	3
80500	-98.764284135585157	-97.007468254462324	-1.756815881122840	0.000076760294987	0.000014379168112	0.187325597364569	0.645789057121894	0	2	4	6	5	3	5	6	9	8	10	13	15	16	18	20	20	20	21	22	0	0	2	5	6	2	6	6	4	4	10	10	11	12	12	13	13	14	15	15	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	2	1	2
81000	-95.665163106726666	-94.113771280853896	-1.551391825872763	0.000064937689542	0.000017102800920	0.263372488924189	0.713981348283474	-1	4	5	6	6	5	6	7	10	8	10	12	15	16	18	21	20	19	20	24	0	0	2	2	2	2	6	2	10	5	10	3	11	12	14	14	14	15	15	17	1	1	1	1	1	1	1	1	1	1	1	5	2	2	1	2	2	1	1	2
81500	-92.654735526835182	-90.793848868805725	-1.860886658029462	0.000054453695822	0.000008888715115	0.163234377036739	0.574234883537836	-1	3	5	5	5	4	6	8	7	9	11	10	14	16	18	21	21	21	22	23	0	0	2	6	6	2	6	4	7	9	9	10	12	13	14	15	14	14	16	17	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1
82000	-87.091983917658240	-85.672586646310322	-1.419397271347914	0.000055651464903	0.000020672503078	0.371463772135856	0.824703432336453	0	3	5	5	5	4	6	7	9	9	10	12	15	17	19	20	20	20	21	23	0	0	2	2	2	2	6	5	8	4	10	11	12	13	14	14	15	14	15	17	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2
82500	-84.523650930067731	-83.054749705960106	-1.468901224107618	0.000061188397735	0.000019498239199	0.318659090945442	0.856111205552932	-1	3	5	5	5	5	5	7	10	10	10	12	15	16	18	19	20	20	21	22	0	0	2	2	2	2	2	5	8	4	4	11	12	12	14	15	14	14	16	17	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1
83000	-106.811424113770357	-104.994392488065543	-1.817031625704808	0.000033352417984	0.000005758260772	0.172648974796793	0.812939024788124	0	3	5	6	5	4	6	8	9	9	11	13	15	13	18	22	21	20	20	23	0	0	2	2	2	2	6	2	5	6	10	10	14	10	10	19	15	15	13	17	1	1	1	1	1	1	1	2	1	3	1	2	1	1	3	1	2	1	3	1
83500	-86.196707342482924	-84.566462096471199	-1.630245246011732	0.000066236509868	0.000015077023184	0.227624058308612	0.948278137389536	0	3	4	5	6	5	6	7	9	9	11	11	14	16	18	20	20	21	21	22	0	0	2	2	6	2	2	5	5	7	10	10	12	13	14	15	15	15	16	17	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
84000	-91.621103830018527	-89.892138023701520	-1.728965806317012	0.000058906432197	0.000011483083363	0.194937682264892	0.702561460941006	-1	3	4	6	6	5	5	7	9	9	11	12	15	16	18	20	20	20	22	22	0	0	2	7	7	2	2	2	8	8	10	10	11	11	14	14	13	14	16	17	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	2	1	1
84500	-105.747951634059731	-103.291031376417664	-2.456920257642073	0.000138201978485	0.000012372375846	0.089523869208219	0.607859601928962	-2	3	5	5	5	5	4	6	9	9	9	13	15	17	18	22	20	21	21	23	0	0	7	2	2	2	2	7	6	6	5	7	11	13	14	17	14	14	14	19	1	1	1	1	1	1	1	2	2	2	2	3	3	1	1	1	2	2	2	2
85000	-98.699653841702997	-96.387598533542686	-2.312055308160311	0.000066381161444	0.000006744978427	0.101609828451412	0.522279446518792	-1	2	4	6	6	4	6	7	8	9	10	12	15	16	18	22	20	20	20	24	0	0	2	2	2	2	2	2	5	5	5	11	12	12	14	19	14	15	14	17	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1
85500	-94.058293179085823	-92.697067547020509	-1.361225632065311	0.000053032427279	0.000031295445656	0.590119050955307	0.844662095243231	-1	3	4	5	6	4	5	8	9	8	10	12	14	16	18	21	20	20	20	22	0	0	2	2	6	2	2	6	4	4	10	9	12	11	14	17	14	14	15	17	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1
86000	-85.117218726265989	-82.630287787261878	-2.486930939004107	0.000062695259157	0.000005473237711	0.087299068301313	0.931746303528270	-1	3	5	6	5	4	6	6	8	9	10	12	15	16	18	22	21	21	20	23	0	0	2	6	2	2	5	6	7	9	10	11	12	13	13	19	15	15	15	17	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1
86500	-96.425434870572317	-94.503825643574388	-1.921609226997936	0.000051178135357	0.000007760285668	0.151632833324329	0.554258827284932	0	3	5	5	5	4	6	8	8	9	10	12	14	15	18	22	21	20	21	23	0	0	2	2	2	2	5	6	4	7	8	10	12	12	12	15	14	14	15	17	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	4	2	2	1
87000	-99.650131584926640	-98.289292342183302	-1.360839242743336	0.000044055313644	0.000025220965379	0.572484072696737	0.573835973305299	-1	3	4	6	5	4	6	6	7	9	10	11	15	17	19	22	20	19	21	23	0	0	2	5	2	2	2	3	6	9	8	10	12	13	13	15	14	14	15	17	1	1	1	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	1	2
87500	-94.317486238591115	-92.557636259211449	-1.759849979379667	0.000071196707259	0.000013280356113	0.186530481873281	0.820218243614785	-1	2	4	5	6	4	4	7	9	9	11	12	14	17	19	21	20	21	20	24	0	0	2	7	7	2	2	7	5	8	10	10	11	13	14	19	13	15	14	17	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	2
88000	-111.372828700027085	-109.556931110736954	-1.815897589290127	0.000051908869596	0.000008975331235	0.172905542059051	0.623576076595090	-2	2	3	5	6	4	5	7	8	9	10	12	15	16	18	22	18	20	19	21	0	0	2	6	2	2	2	7	5	6	4	6	10	13	14	19	13	15	15	15	1	1	1	1	1	1	1	1	1	2	4	4	3	1	2	1	1	2	1	1
88500	-89.051195854559765	-87.690358765494423	-1.360837089065337	0.000034008562268	0.000019454277488	0.572040574207399	0.751861108271875	-2	3	5	5	4	4	6	7	8	10	10	13	14	16	18	21	21	20	22	23	0	0	2	5	2	2	6	4	7	7	9	9	12	12	14	15	15	14	16	17	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1
89000	-94.069753175936114	-92.634293640376185	-1.435459535559935	0.000052679676345	0.000018519249567	0.351544482658636	0.817618380314099	-1	3	5	5	5	4	6	6	9	9	11	11	16	17	19	22	20	21	20	21	0	0	2	2	2	2	5	6	6	8	9	10	9	13	14	19	15	19	14	15	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1
89500	-100.540877750846363	-98.910065549767978	-1.630812201078378	0.000057548853321	0.000013086869242	0.227404517837942	0.589379800240630	-1	2	5	5	6	3	6	7	9	9	11	12	15	17	18	21	19	20	22	23	0	0	2	6	2	2	2	4	7	2	10	10	12	12	13	14	14	14	15	14	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	2	2	4
90000	-92.464307611988957	-91.008167199490472	-1.456140412498481	0.000037726163992	0.000012454823979	0.330137566632934	0.899293596795853	-1	3	5	4	6	5	6	7	8	7	9	11	15	16	19	20	21	21	21	23	0	0	4	2	4	2	6	4	7	4	10	10	12	13	14	14	14	15	15	17	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1
90500	-95.047591345844012	-93.567445566633893	-1.480145779210122	0.000046474497675	0.000014379232008	0.309400482565133	0.724800066935332	-1	3	5	5	5	4	6	8	9	9	10	13	15	16	18	21	21	20	21	23	0	0	6	2	2	2	2	5	4	7	10	9	10	13	14	15	15	14	14	15	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	2
91000	-86.006435375045712	-84.644956782250830	-1.361478592794888	0.000044945145986	0.000024483381810	0.544739176455030	0.977427462774121	-1	3	4	5	6	4	5	6	10	7	9	11	14	16	18	20	20	19	21	24	0	0	2	2	6	2	2	6	8	7	10	10	12	13	14	15	15	15	16	17	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
91500	-93.566371759382974	-91.782232268642687	-1.784139490740283	0.000050552736892	0.000009119100439	0.180387868191462	0.648758081480609	0	3	4	5	5	5	5	7	9	8	10	13	15	16	18	22	21	20	20	23	0	0	2	2	2	2	2	4	10	4	10	9	12	9	10	19	14	15	14	17	1	1	1	1	2	1	1	1	1	2	1	2	1	4	5	1	3	1	2	1
92000	-100.404477928627173	-99.038342009484793	-1.366135919142376	0.000051186586855	0.000033172441205	0.648069020483055	0.651339359081605	-1	2	4	4	5	4	5	6	7	8	10	12	15	16	18	20	21	20	22	23	0	0	2	2	6	2	4	4	6	9	10	9	4	12	13	15	14	13	16	17	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	2	2	1	1
92500	-96.279869457394909	-94.917712650534355	-1.362156806860556	0.000043390971236	0.000023182795668	0.534276947659323	0.787210678623094	-1	3	5	5	6	5	6	7	10	9	10	13	15	17	19	22	21	20	21	24	0	0	2	2	4	2	2	6	7	7	8	10	9	13	14	19	14	14	15	17	1	1	1	1	1	1	1	2	2	2	2	2	3	2	1	1	2	2	1	1
93000	-105.955224369692075	-104.437307871584977	-1.517916498107105	0.000078820994391	0.000022287919908	0.282766286826383	0.653892208677189	-2	3	4	6	5	4	5	8	9	9	9	13	16	16	18	21	19	18	21	24	0	0	2	7	2	2	6	6	7	5	8	11	11	12	14	14	14	14	14	13	1	1	1	1	1	1	1	2	2	2	1	2	3	1	2	2	2	1	1	3
93500	-98.129134399774713	-95.229819368965849	-2.899315030808868	0.000096773807548	0.000006154700328	0.063598823728663	0.778228198255789	-1	3	4	4	6	4	4	7	9	9	11	13	15	17	18	21	20	20	21	23	0	0	2	2	7	2	2	4	8	5	10	9	10	12	14	10	15	14	15	16	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	5	1	2	1	2
94000	-106.294530808052258	-104.814892523981271	-1.479638284070993	0.000063495713253	0.000019671160271	0.309802965633576	0.438504286964935	0	3	5	6	5	4	5	8	8	9	10	13	16	15	18	20	18	21	21	23	0	0	2	5	2	2	2	5	4	4	5	10	2	12	12	14	13	15	16	17	1	1	1	1	1	1	1	1	1	1	3	2	8	1	3	3	1	2	1	3
94500	-97.059584535835782	-95.696115846715657	-1.363468689120123	0.000037554915348	0.000019541358901	0.520340911966281	0.770562896719966	-1	2	5	6	6	4	6	7	10	10	10	13	16	16	18	22	19	20	20	24	0	0	2	6	6	2	6	7	8	8	8	10	12	12	14	19	14	14	15	17	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2
95000	-118.436805597446778	-117.073138103700657	-1.363667493746114	0.000042637147615	0.000026691814066	0.626022507581471	0.614664371490145	-1	3	5	5	6	4	5	7	9	10	9	12	14	16	18	21	20	18	22	22	0	0	2	2	4	2	2	7	4	5	8	11	3	6	13	17	11	14	16	17	1	1	1	1	1	1	1	1	2	1	1	2	5	5	2	1	5	2	1	1
95500	-95.540529344994113	-94.132012577777033	-1.408516767217082	0.000036895064084	0.000014289909254	0.387312222081928	0.779404510939557	-3	3	4	5	5	4	5	7	10	9	10	11	15	17	18	19	19	20	21	23	0	0	2	2	2	2	2	4	6	6	10	10	12	13	14	14	14	14	15	17	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	2
96000	-89.721841881551001	-88.054598189237822	-1.667243692313175	0.000074597546717	0.000015975715630	0.214158726838837	0.853821442903849	0	2	5	3	6	5	6	7	8	9	11	12	15	17	18	20	21	20	21	23	0	0	4	2	4	4	6	4	7	5	10	11	12	12	14	15	14	14	16	17	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1
96500	-97.426935694203152	-95.861626943963472	-1.565308750239684	0.000048368369421	0.000012391092125	0.256181721098594	0.559799646781841	0	2	4	6	6	4	4	7	10	9	9	13	15	16	18	21	21	20	22	23	0	0	2	2	6	2	2	6	5	6	8	9	12	9	13	15	14	14	16	17	1	1	1	2	1	1	1	1	2	1	1	2	2	3	2	1	2	2	1	1
97000	-92.314033379575548	-90.949702870720401	-1.364330508855143	0.000046494615598	0.000023861768949	0.513215748581007	0.721892510437114	0	3	5	5	6	4	6	7	10	9	11	13	13	16	17	20	19	20	22	23	0	0	6	2	6	2	2	4	8	5	10	10	11	13	14	15	15	14	16	17	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	2
97500	-91.113719596136534	-89.667391096597001	-1.446328499539538	0.000035034329431	0.000011904749407	0.339802405246648	0.698424737251162	-1	3	5	6	4	4	6	5	9	9	10	12	12	16	18	20	20	20	22	23	0	0	6	6	2	2	6	6	4	8	10	11	10	12	14	15	14	14	16	17	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2
98000	-106.892734454498751	-105.308818586274910	-1.583915868223838	0.000083745121458	0.000020704078697	0.247227281266568	0.706699181044705	0	2	3	5	5	3	4	7	9	9	10	13	14	15	19	22	18	20	20	23	0	0	2	7	2	2	6	6	8	2	9	11	10	13	17	19	12	17	15	17	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	2	1	1	2
98500	-98.942143766057271	-97.545083032847558	-1.397060733209713	0.000051421736619	0.000041018969866	0.797697093941627	0.801884727826602	0	1	5	5	6	4	5	7	8	10	10	12	14	16	17	19	19	20	21	23	0	0	6	6	4	2	6	4	6	8	9	10	12	13	13	15	15	15	16	17	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2
99000	-99.844152826665194	-98.157077040031226	-1.687075786633970	0.000060090698824	0.000012473999180	0.207586189273998	0.623903105748413	-1	2	5	6	5	3	5	7	9	10	11	12	15	15	18	21	20	20	22	22	0	0	6	7	6	2	6	5	8	8	4	10	10	12	13	15	13	14	15	17	1	1	2	1	1	1	1	1	1	1	3	1	4	1	2	1	2	3	2	1
99500	-91.036949658976539	-89.621861211717714	-1.415088447258823	0.000037868182467	0.000014294078698	0.377469362598831	0.750815353025384	0	2	4	5	6	3	5	8	8	9	10	12	15	17	19	22	20	21	19	24	0	0	6	2	7	2	2	4	7	9	10	10	12	13	14	19	15	15	14	17	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
100000	-100.606692143167749	-98.807763886160615	-1.798928257007137	0.000060865296011	0.000010762833205	0.176830376430240	0.587530913263941	-3	3	5	5	6	4	5	7	8	10	10	12	15	16	18	21	19	19	20	23	0	0	2	2	7	2	6	2	5	8	6	10	12	13	14	19	15	13	15	17	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	1	2	1	4
