step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
39000	-339.874739871255372	-348.925583251706712	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970162081783634	26	0	14	7	9	17	33	19	17	23	23	41	35	32	34	29	38	38	32	32	41	55	41	40	44	39	34	35	38	54	58	43	50	45	51	66	49	57	64	48	58	63	72	69	84	77	92	84	89	93	94	84	86	75	88	95	88	94	99	87	91	98	102	9	0	5	2	4	3	8	4	5	9	6	13	19	1	11	9	27	14	1	8	15	35	29	28	27	20	11	20	20	25	37	27	21	26	23	31	20	25	38	29	33	30	36	36	54	43	52	46	52	53	60	54	43	43	52	57	43	45	51	43	48	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-321.831345630936653	-330.882189011387993	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982175662594448	16	3	8	13	13	9	23	18	20	23	27	39	34	28	32	34	32	35	40	41	40	52	40	39	45	36	32	40	42	50	54	45	56	48	47	67	53	50	66	57	62	71	72	71	82	79	89	85	81	90	92	85	92	81	90	99	97	92	96	96	97	94	108	5	0	2	6	3	2	1	2	8	1	9	14	27	5	11	14	11	7	26	18	26	34	17	13	12	11	10	18	7	32	30	19	35	12	26	40	34	20	33	30	33	37	39	36	42	42	52	45	43	52	50	49	45	46	45	47	62	52	50	58	45	47	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-342.087824864637128	-351.138668245088468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980399496690994	22	4	13	8	9	17	31	19	14	21	24	41	31	30	22	34	35	39	39	36	39	44	33	29	47	47	35	40	37	45	54	52	49	52	54	59	52	44	59	50	56	71	72	67	80	84	97	83	84	73	89	88	91	84	80	97	86	92	96	92	87	100	111	9	0	5	2	2	3	11	5	4	9	5	14	15	8	6	24	11	17	13	14	23	14	14	8	29	28	15	9	14	19	40	26	30	38	22	33	26	17	37	22	23	41	44	31	42	55	61	50	55	36	45	48	52	42	50	52	45	61	51	48	55	60	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-342.302060643108234	-351.352904023559574	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976191462091505	10	2	8	13	11	16	32	20	17	22	24	33	32	31	25	26	38	37	38	39	38	48	28	40	47	42	40	43	39	51	50	52	54	45	50	66	52	46	63	53	54	67	70	61	80	81	95	72	79	81	89	87	90	86	92	92	95	76	94	97	88	102	106	2	0	2	2	2	5	9	5	1	8	9	11	15	15	10	6	7	11	7	14	14	29	8	21	27	24	12	18	13	34	17	17	28	24	25	30	28	24	33	22	25	32	36	38	43	58	54	42	39	43	50	49	50	36	50	52	56	44	50	59	45	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-349.647949490086489	-358.698792870537829	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999964256671594	21	3	8	9	10	14	33	15	20	24	22	40	31	33	31	31	36	39	35	34	40	39	29	28	40	51	41	46	48	45	50	30	46	45	52	61	50	56	61	44	55	70	62	67	78	78	91	86	76	92	95	88	80	84	87	86	99	81	97	88	89	102	108	5	0	2	2	2	3	9	3	4	1	3	14	11	32	11	10	10	13	10	9	13	20	10	1	32	18	13	22	18	20	40	6	25	21	40	29	28	26	12	15	31	43	31	36	41	42	58	58	39	55	50	53	42	45	49	53	51	45	50	46	54	51	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-332.241895018673233	-341.292738399124573	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975396553929441	23	5	10	14	11	14	32	12	24	17	16	39	27	27	29	31	31	38	37	37	40	54	38	45	43	44	43	34	38	46	55	52	49	42	57	63	51	49	65	51	53	73	72	63	77	80	93	89	90	92	93	86	82	91	92	97	96	93	91	93	96	92	110	8	0	2	5	2	3	14	2	11	8	8	17	10	1	9	9	10	7	15	17	17	24	9	29	17	21	19	14	15	34	30	30	26	18	31	31	30	30	32	26	24	36	36	33	42	45	54	52	42	48	45	53	45	46	46	59	52	48	53	49	55	46	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-332.344173094084283	-341.395016474535623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994475688726026	25	2	10	9	9	12	27	16	19	21	22	37	27	28	34	31	36	31	41	39	40	53	26	43	34	50	44	40	40	52	50	48	32	48	41	68	45	46	65	58	42	72	70	65	82	75	91	88	90	96	85	81	88	89	93	93	94	97	92	92	96	96	113	10	0	2	2	2	3	11	5	6	6	6	16	9	10	1	10	25	11	15	11	17	32	11	20	13	38	25	25	12	35	41	35	11	29	33	39	17	20	30	26	25	36	39	40	42	43	53	52	51	47	52	42	45	52	49	48	45	54	52	52	48	49	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-316.519399863214687	-325.570243243666027	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999531674149610	20	5	12	12	9	15	28	19	20	26	24	37	32	25	35	34	37	37	41	43	33	49	40	34	44	42	45	42	44	50	55	51	53	51	51	66	57	47	62	57	58	64	65	72	80	75	96	84	87	90	85	78	92	82	87	92	96	87	98	92	96	98	110	3	0	2	2	2	3	1	6	3	8	8	1	8	4	13	11	10	13	13	16	10	26	12	10	17	17	15	24	17	20	38	13	27	26	29	41	31	17	35	28	32	40	40	37	44	36	51	52	45	51	46	43	55	44	54	55	58	54	53	58	50	53	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-338.031769088700059	-347.082612469151400	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990586806174681	24	7	9	11	14	15	30	19	23	25	26	41	35	28	35	27	37	40	34	40	39	51	44	35	33	48	35	37	45	54	52	32	53	50	38	67	54	38	62	59	54	72	67	74	80	85	96	87	88	98	80	72	87	83	93	97	97	92	99	81	96	98	107	5	0	2	2	4	3	10	5	6	8	8	27	7	6	1	1	1	35	11	19	10	23	21	9	14	12	32	25	24	31	21	16	22	23	7	30	34	15	30	33	26	36	40	36	44	45	48	51	45	61	43	43	45	52	54	55	58	53	49	52	48	55	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-330.771649583797341	-339.822492964248681	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987107738294138	20	-4	11	12	15	7	34	14	21	18	21	36	25	33	26	29	34	34	40	40	30	39	42	37	47	49	38	47	44	46	54	46	44	50	54	63	52	49	61	54	51	64	67	72	74	79	92	83	89	95	94	84	87	84	93	98	100	89	100	96	96	103	110	10	0	2	6	6	2	15	4	5	8	3	21	4	21	10	11	13	13	7	18	15	18	27	1	20	25	9	19	27	14	25	20	12	12	38	41	19	32	28	32	29	31	31	42	43	45	54	46	48	49	49	46	46	45	49	53	61	52	61	55	55	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-337.941803702837660	-346.992647083289000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994559073993430	22	7	11	14	11	18	35	18	22	20	25	38	30	32	29	35	30	37	37	28	24	54	33	40	38	47	38	43	44	48	57	34	50	48	52	65	48	49	61	58	42	68	70	72	84	81	96	88	89	96	89	82	86	88	88	93	99	94	94	91	99	101	110	8	0	2	3	2	3	14	3	6	2	5	23	8	10	4	17	11	20	20	6	4	38	11	27	23	25	23	14	7	23	37	21	29	29	12	40	21	12	31	22	12	39	39	43	36	43	54	45	46	51	52	39	46	53	45	48	50	53	49	55	55	51	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-325.132582379347923	-334.183425759799263	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993545382056089	25	5	7	10	11	17	33	15	23	27	22	38	31	24	32	33	34	41	35	39	31	46	41	43	46	48	42	46	41	46	52	53	48	41	45	62	48	54	60	56	52	67	55	72	81	75	94	91	85	98	90	83	89	91	92	99	87	95	91	97	99	97	101	9	0	2	2	2	4	21	2	4	9	6	16	10	5	10	10	10	17	21	17	9	19	13	19	34	29	12	20	19	23	26	24	24	16	29	43	35	28	43	28	33	39	22	42	44	36	48	49	44	58	45	44	45	45	57	47	44	49	53	59	59	53	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-338.554866471377409	-347.605709851828749	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960755163230607	16	-1	5	7	12	18	27	21	19	24	13	41	25	26	14	30	34	39	39	40	37	48	37	44	43	50	35	46	36	46	54	50	48	50	57	63	54	56	57	57	48	64	67	73	76	78	95	81	86	99	87	83	88	90	93	97	92	93	92	93	97	98	111	4	0	2	2	2	1	6	15	1	9	4	27	9	15	4	10	7	10	21	17	10	25	29	20	18	19	7	25	7	21	26	21	12	23	32	39	30	28	24	32	12	40	35	42	43	44	59	45	48	55	49	36	48	48	49	57	49	51	52	49	49	59	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-324.910884097292922	-333.961727477744262	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992362447512352	20	3	12	11	12	17	36	14	18	26	27	35	33	32	33	36	31	38	42	43	42	44	42	42	42	38	42	45	43	45	54	49	49	54	52	65	50	41	62	55	57	72	65	74	79	78	94	84	85	93	90	86	91	87	90	91	93	89	97	87	98	101	109	6	0	2	2	2	3	14	5	3	6	9	1	9	11	11	13	10	7	15	13	26	13	16	18	13	17	17	24	16	13	24	23	22	28	20	37	23	15	19	21	21	36	41	43	44	43	54	46	45	55	49	44	52	45	49	52	52	49	51	45	56	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-336.621496949061736	-345.672340329513077	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988720858497485	24	4	12	9	8	14	27	16	20	19	19	37	26	33	30	28	35	40	36	38	38	45	34	25	49	45	39	43	32	48	54	39	45	50	47	60	50	55	62	58	47	68	60	75	73	82	93	87	81	99	84	87	91	86	89	96	95	93	91	90	92	102	109	3	0	2	2	2	5	8	5	4	4	6	23	8	16	24	11	16	15	16	17	14	27	29	10	12	12	13	17	7	29	25	15	14	1	28	34	28	30	31	31	27	43	37	42	39	44	55	44	44	59	46	46	52	44	46	45	52	48	54	49	54	47	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-336.076788401476165	-345.127631781927505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996721250862475	23	5	11	14	13	17	33	20	21	25	23	35	26	31	34	30	31	39	41	28	39	51	40	42	43	47	42	43	43	52	49	51	47	50	56	65	53	56	60	60	54	52	67	72	76	62	97	89	81	93	90	84	92	91	88	95	92	86	92	93	83	89	102	6	0	2	3	2	5	8	5	5	5	6	1	6	20	10	13	10	7	21	1	7	31	17	7	17	12	18	9	7	24	28	12	27	24	30	40	18	34	42	41	22	25	39	36	44	33	53	58	44	52	61	36	48	49	61	57	55	52	55	62	44	52	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-331.567788637154763	-340.618632017606103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945814448141984	24	1	4	13	12	14	22	12	17	19	23	42	33	31	30	32	30	37	41	42	34	47	38	35	49	47	42	33	48	48	52	53	51	44	52	56	51	53	63	55	59	65	69	73	79	80	92	81	89	93	95	85	92	91	86	100	99	94	96	94	99	95	104	6	0	2	2	3	3	10	3	4	6	9	1	11	1	11	5	7	21	24	23	14	19	15	1	23	23	28	7	27	20	26	25	22	16	29	38	34	30	40	31	37	38	39	43	42	39	49	43	45	49	47	48	49	45	46	51	50	52	47	49	51	54	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-334.898760021112651	-343.949603401563991	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999343130861347	26	8	11	13	14	14	25	20	21	20	23	36	31	31	24	29	30	38	41	36	38	53	41	33	46	44	31	49	43	45	47	51	52	44	54	60	55	51	64	61	58	72	64	75	82	78	94	90	87	89	87	69	89	89	76	99	86	91	99	96	93	96	109	15	0	2	2	2	2	10	6	6	2	10	27	15	8	5	9	1	17	20	15	17	33	24	7	23	20	11	23	24	18	24	30	28	23	14	35	25	18	41	28	28	39	34	42	42	52	57	57	46	46	45	39	46	55	43	48	46	57	53	58	49	50	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-335.393360288954398	-344.444203669405738	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997272734296854	23	6	10	14	13	19	26	12	24	26	25	40	30	22	32	31	37	36	41	36	44	51	40	41	47	44	35	30	43	44	56	47	52	40	42	65	48	54	65	47	59	62	67	74	81	84	92	88	86	95	94	80	86	87	92	100	90	91	90	91	88	91	101	6	0	2	2	2	4	11	3	14	14	6	20	11	3	9	14	28	6	27	16	23	35	13	18	19	15	13	1	34	23	33	29	30	18	20	32	34	26	42	19	32	31	42	41	36	52	46	52	45	55	58	44	52	45	49	62	54	49	53	53	52	52	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-329.729626658861889	-338.780470039313229	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966816151899463	26	5	10	13	13	15	29	11	21	22	26	37	31	19	34	29	38	40	35	37	43	51	34	27	47	49	45	47	47	50	59	53	44	53	49	62	57	54	64	57	54	65	70	76	81	79	98	82	90	94	92	83	89	85	90	96	96	97	88	87	90	102	112	9	0	2	2	2	3	11	2	5	5	9	24	11	8	7	9	16	13	24	15	20	20	24	10	17	14	17	17	12	25	32	19	23	25	27	38	22	28	36	26	21	36	31	43	44	44	49	44	44	60	59	44	48	44	48	49	59	53	48	46	54	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-333.310445757930324	-342.361289138381665	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983576686541023	18	3	13	13	7	15	27	17	18	24	26	42	29	19	26	34	38	36	32	32	29	48	41	39	47	44	40	40	40	46	51	48	54	50	47	57	54	51	66	49	56	70	72	60	84	76	92	89	86	93	90	83	89	87	91	92	96	94	94	88	94	98	94	4	0	5	5	2	5	1	4	5	4	14	17	15	4	9	21	19	13	13	15	5	28	20	19	23	24	13	1	18	24	29	29	25	23	12	40	23	28	30	12	31	39	31	37	46	43	52	49	46	49	45	43	45	52	60	60	55	46	60	52	54	50	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-334.462703275795320	-343.513546656246660	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997537526629034	8	3	10	12	15	16	33	19	20	25	23	29	31	31	37	30	34	23	25	37	43	47	41	42	43	39	35	45	37	46	55	47	46	50	52	49	54	47	64	54	61	71	71	73	82	76	90	77	86	86	95	89	92	84	84	97	92	96	94	96	96	94	103	2	0	2	2	1	1	9	5	2	9	4	10	11	9	12	8	16	3	6	18	17	25	20	26	7	27	10	15	13	15	32	23	14	23	28	28	28	23	31	25	31	41	41	41	46	42	45	44	48	45	52	45	45	43	48	47	49	49	49	47	57	49	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-319.240241854914245	-328.291085235365586	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992966600817132	17	3	14	10	12	13	33	17	21	25	20	38	26	32	29	34	34	37	29	40	41	40	38	34	44	51	42	42	46	41	49	50	49	49	57	62	53	51	64	60	58	69	72	63	81	73	90	89	86	96	93	86	88	84	75	98	96	92	97	85	91	102	110	5	0	4	2	2	4	10	3	4	8	8	19	11	19	9	19	13	19	11	19	12	18	16	15	12	21	18	23	22	7	17	29	30	21	25	40	29	25	40	38	32	40	40	35	55	44	45	54	55	48	49	46	46	43	39	58	48	49	58	45	60	51	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-326.667028519122937	-335.717871899574277	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975956956041917	20	1	5	10	5	15	30	21	20	19	25	38	33	31	35	31	38	33	33	39	36	46	37	41	42	48	37	42	47	53	51	43	50	47	54	66	54	55	64	62	63	68	68	74	75	79	87	80	81	94	95	86	87	88	91	100	90	94	95	90	95	103	102	6	0	2	5	2	5	11	6	4	3	9	13	8	11	14	11	11	8	7	16	16	24	13	18	16	13	18	15	12	26	12	21	17	25	22	37	32	32	38	33	31	38	40	40	40	44	46	36	45	55	57	44	48	42	53	58	53	60	52	54	55	55	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-331.369715541262622	-340.420558921713962	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998165953792640	25	4	8	14	13	9	31	21	16	26	22	43	31	31	30	37	37	39	32	36	34	50	30	40	45	48	41	41	48	43	58	51	55	40	52	67	46	54	63	50	63	71	68	70	87	79	93	79	83	96	91	89	90	87	94	93	96	83	99	91	93	94	107	9	0	2	3	6	2	1	4	3	9	5	17	8	11	10	21	14	21	15	7	15	23	11	23	20	24	16	17	30	21	40	30	30	10	29	41	34	28	32	30	31	43	41	41	46	44	45	44	36	52	49	42	46	49	52	54	51	48	51	58	52	51	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-340.203197283906775	-349.254040664358115	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989836566298056	21	5	9	14	13	16	35	19	21	23	22	40	37	29	32	32	40	33	35	39	44	46	33	30	41	48	44	48	40	49	54	46	50	48	53	63	56	51	65	61	60	70	67	64	81	84	87	85	79	92	90	87	85	89	75	91	97	92	93	92	73	96	99	6	0	2	3	2	4	10	5	6	5	8	15	14	10	3	10	13	10	10	23	13	29	14	1	14	22	12	20	14	32	34	19	25	29	17	40	35	32	37	31	22	39	41	41	55	49	45	45	43	52	53	53	49	45	31	52	59	54	56	54	40	52	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-331.274913637954342	-340.325757018405682	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982088014910616	16	5	9	14	12	16	28	20	22	22	25	41	29	32	34	30	38	40	36	41	39	49	35	42	41	49	41	49	46	50	39	48	49	51	47	60	55	48	64	58	55	71	60	69	75	79	87	87	72	88	82	81	88	84	86	89	90	93	97	96	95	91	103	2	0	2	2	2	2	8	4	4	6	8	14	4	9	16	10	7	23	11	19	19	27	9	19	15	27	8	25	31	17	11	31	14	18	17	38	24	24	43	28	28	36	22	39	44	42	51	51	40	51	49	49	45	46	52	51	55	54	62	53	54	51	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-337.195017464818761	-346.245860845270101	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998418243267892	21	-1	5	8	10	13	34	19	17	24	23	29	19	27	36	35	35	39	38	36	32	46	37	41	46	50	38	42	38	48	57	53	47	44	49	60	50	53	59	48	59	75	62	73	84	77	90	86	75	90	91	79	90	87	87	97	95	93	98	92	94	103	104	6	0	2	2	3	4	12	6	3	9	8	8	6	13	10	21	10	7	20	7	14	24	12	27	23	40	21	17	21	27	18	33	28	27	34	30	17	40	32	34	30	39	38	36	52	49	52	42	39	52	54	49	52	45	52	55	55	52	60	48	54	57	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-336.443208901737876	-345.494052282189216	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995490008293643	24	8	10	11	13	15	26	19	21	19	20	38	32	34	35	30	41	25	37	35	39	55	39	41	44	45	45	48	45	49	50	51	48	50	46	65	54	51	64	46	56	70	72	72	78	74	88	92	82	81	88	81	86	80	93	94	100	87	87	92	94	86	109	10	0	2	2	2	3	11	6	3	5	4	16	1	1	13	11	15	11	7	9	16	29	16	7	17	16	17	24	21	29	26	24	29	21	15	41	25	17	30	24	27	39	39	41	44	42	49	50	54	42	54	45	54	43	47	50	56	49	45	59	59	50	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
