step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
79500	-230.441572744277721	-237.297060695237093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.347316931466569	-1	12	14	12	16	17	19	18	17	18	20	20	20	22	22	25	24	25	25	26	30	35	45	51	52	55	54	56	57	59	63	0	1	2	0	3	2	2	2	4	2	6	9	4	8	12	15	7	8	8	0	19	18	22	23	24	27	25	26	25	27	24	1	5	1	1	2	3	4	4	3	3	1	2	3	2	1	2	2	4	4	1	2	6	4	3	1	1	1	1	3	2	6
80000	-231.569586990224337	-238.425074941183709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506853853498635	-1	12	16	13	15	15	19	18	17	18	20	18	20	22	21	24	25	26	24	26	30	35	44	50	52	55	54	56	59	60	64	0	1	6	0	2	2	10	5	4	2	6	9	12	11	9	12	3	8	2	0	18	18	22	23	24	27	25	26	27	29	24	1	5	1	1	2	1	1	1	2	2	2	1	1	1	3	4	5	5	7	1	2	4	4	3	1	1	1	1	3	1	8
80500	-237.847205839217366	-244.702693790176738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459869604898768	-1	12	14	13	15	16	18	18	16	19	21	18	20	20	23	24	26	24	21	25	30	35	44	51	52	55	57	57	59	60	63	0	1	2	0	3	2	2	2	4	5	6	9	9	2	12	13	18	8	8	0	18	18	22	23	24	24	26	24	24	27	29	1	5	1	1	1	2	3	3	2	3	2	1	2	4	3	3	1	4	1	1	2	6	4	4	1	1	1	3	3	1	2
81000	-225.283767614124429	-232.139255565083801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370214887769889	0	10	13	13	15	17	19	18	16	18	20	18	20	22	23	25	26	25	24	27	30	34	44	51	52	54	56	55	57	60	63	0	1	2	0	3	2	2	2	4	2	2	9	12	6	9	13	3	19	8	0	19	21	22	23	24	25	26	26	24	24	29	1	5	2	1	1	4	4	4	1	4	6	1	1	2	3	2	5	1	3	1	3	3	4	3	1	1	2	1	4	5	2
81500	-229.245681842661213	-236.101169793620585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362900579847831	-1	10	12	14	15	16	16	17	16	18	20	19	20	22	22	23	22	25	23	27	30	35	45	51	52	55	56	57	59	61	64	0	1	2	0	3	3	2	5	4	7	2	9	9	11	12	13	11	19	2	0	18	19	22	23	24	24	25	26	25	27	29	1	5	1	1	1	2	3	1	2	1	7	1	2	1	2	1	1	1	5	1	3	5	5	3	1	2	1	1	3	3	3
82000	-227.960719498515260	-234.816207449474632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384585576255182	0	11	15	12	16	17	19	18	15	17	19	19	21	21	23	24	25	26	25	26	27	36	44	52	53	54	57	55	58	61	63	0	1	2	0	3	3	10	3	4	2	2	9	9	11	12	13	11	19	8	0	2	21	22	23	24	25	26	26	27	27	29	1	5	2	1	1	1	1	1	1	3	4	2	3	1	2	2	3	1	3	1	8	3	3	3	1	1	1	1	1	1	2
82500	-223.570581993099154	-230.426069944058526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412211658617276	0	12	16	14	15	16	16	17	17	18	20	19	19	22	21	25	26	26	23	26	29	34	43	51	52	55	56	57	59	59	63	0	1	2	0	2	2	2	3	4	7	6	9	9	11	12	13	3	19	2	0	2	21	19	23	24	25	26	26	27	27	29	1	5	2	1	1	2	2	1	2	1	2	1	1	1	1	2	3	2	5	1	8	2	10	5	1	2	1	1	1	1	3
83000	-227.233182254803694	-234.088670205763066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386472137455016	0	11	14	13	16	16	18	18	18	18	21	19	20	22	23	24	24	25	23	26	30	35	44	50	52	56	56	55	58	61	64	0	1	2	0	3	2	2	3	4	2	6	9	9	6	12	9	10	8	2	0	18	19	22	23	24	28	24	24	27	25	30	1	6	2	1	1	2	3	1	2	3	3	1	1	2	2	3	4	4	8	1	3	5	5	2	1	1	3	3	1	4	1
83500	-222.214828865663975	-229.070316816623347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.290852860009967	-1	11	15	13	14	17	19	17	17	18	21	20	20	22	22	24	24	25	24	26	30	36	44	50	52	55	56	57	59	60	63	0	1	2	0	2	2	2	3	4	2	6	9	9	11	12	15	2	8	2	0	18	19	22	23	24	25	26	26	26	27	29	1	6	2	1	1	4	3	1	2	2	3	1	3	1	1	1	7	4	6	1	3	7	5	3	1	2	1	1	2	2	2
84000	-220.165842273657603	-227.021330224616975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399654434874933	-1	11	14	13	15	15	18	19	17	15	20	19	21	22	22	25	25	25	24	27	30	36	45	52	53	56	55	56	58	61	63	0	1	2	0	3	2	10	2	4	2	2	9	12	11	12	13	8	19	2	0	18	19	19	23	24	27	25	24	26	26	29	1	4	2	1	1	2	2	5	2	2	4	2	1	1	1	2	4	1	6	1	3	6	10	3	1	1	1	2	1	2	3
84500	-219.025143182481742	-225.880631133441113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494032239166060	-1	12	15	12	14	17	19	18	17	18	20	19	20	22	22	24	25	25	24	27	30	32	44	52	53	55	56	54	59	58	63	0	1	5	0	2	2	10	6	4	2	6	9	9	11	12	13	3	19	2	0	18	19	22	23	24	24	26	24	27	27	29	1	5	1	1	1	3	1	1	2	3	2	1	2	1	2	2	5	1	4	1	2	4	7	4	1	1	1	1	1	1	2
85000	-225.029300979347113	-231.884788930306485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526963439840347	-3	12	15	13	14	17	18	17	18	17	20	20	19	22	22	23	24	25	25	26	31	32	44	51	53	54	56	56	59	60	64	0	1	2	0	2	2	10	3	4	2	6	9	9	11	12	13	6	8	2	0	18	19	19	23	24	24	25	26	27	27	29	1	7	2	1	2	2	1	1	3	2	2	1	1	1	1	2	3	3	6	1	3	3	7	3	1	2	2	1	1	2	3
85500	-227.107381624935300	-233.962869575894672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362366243117660	0	12	16	14	14	15	16	18	16	18	18	20	21	22	23	23	25	26	24	25	30	36	45	51	53	55	56	56	58	61	63	0	1	2	0	2	2	2	2	4	7	2	9	9	2	9	13	14	19	8	0	19	19	19	23	24	25	25	24	27	26	24	1	6	2	1	1	1	2	2	1	1	4	2	2	4	4	1	2	1	3	1	3	7	9	3	1	1	1	3	1	3	6
86000	-218.316213416406271	-225.171701367365642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360470104950189	0	11	16	14	15	16	18	19	17	16	20	19	20	22	22	25	25	26	24	25	29	35	44	50	51	55	56	56	59	59	63	0	1	2	0	2	2	10	2	4	2	3	9	9	8	9	13	3	19	3	0	18	19	22	23	24	25	26	26	27	26	29	1	5	3	1	2	3	2	5	2	2	2	1	2	1	2	3	4	1	3	1	2	4	4	2	1	2	1	1	2	2	2
86500	-234.127844175340073	-240.983332126299445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405535431162821	-1	12	13	13	15	17	17	19	16	18	18	18	21	22	22	24	25	26	25	26	29	35	44	50	53	54	56	57	58	60	63	0	1	2	0	3	2	2	3	4	3	6	9	12	11	12	13	8	8	8	0	18	19	22	23	24	24	25	24	24	29	29	1	7	1	1	1	2	2	4	2	3	1	1	2	1	2	2	2	3	4	1	1	5	5	4	2	2	2	4	4	1	2
87000	-226.262438628023546	-233.117926578982917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538323400936620	0	11	16	12	14	16	19	19	15	18	20	20	21	22	22	25	25	25	24	26	29	35	44	51	52	54	57	56	59	61	63	0	1	5	0	2	2	2	3	4	2	6	9	9	11	12	13	7	19	8	0	18	19	22	23	24	24	28	26	27	27	24	1	5	2	1	1	2	5	2	2	2	4	2	2	1	1	3	3	1	2	1	2	6	5	3	1	1	1	1	1	3	5
87500	-234.470378325473945	-241.325866276433317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500457831662739	-1	12	16	14	16	17	19	18	17	18	21	20	21	23	22	24	25	24	25	26	31	35	44	51	52	54	57	56	59	61	62	0	1	2	0	2	2	10	3	4	2	2	9	12	11	9	13	11	8	8	0	18	19	22	22	24	25	26	26	24	26	29	1	7	2	1	2	2	1	1	1	2	3	2	1	2	3	2	2	2	3	1	4	4	4	7	1	1	2	1	4	4	3
88000	-228.517069173212803	-235.372557124172175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495447759833104	-1	9	14	13	15	16	15	18	17	17	20	19	21	22	22	25	26	24	25	26	30	34	44	52	52	56	53	57	59	60	62	0	1	2	0	2	2	2	3	4	7	6	9	9	11	12	13	6	8	18	0	18	21	22	23	23	24	24	26	26	25	29	1	5	3	1	3	3	3	2	2	1	2	1	2	1	2	2	6	3	1	1	3	3	5	5	4	2	1	1	1	3	2
88500	-246.771929881952275	-253.627417832911647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447264462672357	-1	10	12	14	15	16	19	19	17	18	20	19	20	21	23	24	26	22	24	26	29	34	43	51	50	53	54	57	56	60	62	0	1	2	0	3	3	10	5	4	2	10	9	9	11	12	13	6	8	18	0	18	18	22	23	23	25	24	27	24	29	29	1	5	1	1	1	2	1	2	1	5	1	1	2	1	2	2	6	2	1	1	5	5	4	3	4	2	1	1	3	2	3
89000	-230.775161726922846	-237.630649677882218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479800567222955	0	12	16	14	14	17	18	18	16	19	18	19	20	22	22	24	25	23	25	25	30	35	45	51	52	54	56	55	57	58	62	0	1	5	0	2	2	2	2	4	7	2	9	12	11	12	13	7	8	18	0	18	21	22	23	23	24	26	25	25	25	29	1	8	1	1	1	3	3	4	1	1	2	2	1	2	1	2	2	2	1	1	4	2	5	3	3	2	1	2	2	2	4
89500	-229.727088605696053	-236.582576556655425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466638445826859	0	12	14	14	15	16	17	19	17	18	20	19	21	22	22	24	24	24	25	27	29	36	45	52	52	55	56	56	57	61	64	0	1	2	0	2	2	2	7	4	7	6	9	9	11	12	13	7	8	18	0	18	18	22	23	23	24	24	26	26	26	29	1	5	1	1	2	2	3	1	3	1	2	1	2	1	2	2	5	2	1	1	2	4	3	3	4	2	2	1	1	3	5
90000	-222.037370428172125	-228.892858379131496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449268869823544	-1	11	15	14	15	17	18	18	16	16	20	18	21	22	22	23	24	22	25	27	29	35	45	51	53	55	55	57	57	60	64	0	1	2	0	2	3	2	3	4	2	6	9	12	2	12	13	7	8	18	0	18	21	22	23	24	24	25	27	26	25	30	1	6	2	1	2	1	4	1	1	1	1	1	2	5	2	1	3	2	1	1	4	4	5	2	1	2	1	1	1	5	2
90500	-238.464886628680745	-245.320374579640117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376334633790173	-1	10	16	13	14	16	18	18	18	19	21	20	21	22	22	24	26	23	24	26	30	36	45	50	52	53	55	55	58	59	63	0	1	2	0	2	2	2	3	4	2	2	9	9	2	12	15	11	8	18	0	18	21	22	23	24	25	23	26	27	26	30	1	6	3	1	2	3	5	1	3	5	5	1	2	6	1	1	3	4	1	1	4	3	5	4	1	1	5	1	2	2	2
91000	-228.297896097952901	-235.153384048912272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.392478157678347	-1	10	16	13	15	17	18	17	17	19	20	20	20	21	23	24	24	24	25	25	29	36	44	50	52	54	56	56	58	59	63	0	1	2	0	2	2	2	3	4	7	6	9	9	11	12	13	6	8	18	0	18	18	22	23	24	25	25	26	27	26	29	1	8	3	1	3	3	4	1	3	1	2	2	2	1	1	2	3	3	1	1	2	8	4	3	1	1	3	1	1	2	2
91500	-237.761825492145533	-244.617313443104905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405420544715837	0	12	15	13	15	17	19	19	18	18	21	19	20	22	22	22	26	22	23	27	30	36	44	51	52	56	54	57	58	61	63	0	1	2	0	2	2	2	2	4	2	6	9	9	2	12	13	2	8	18	0	19	19	22	23	24	24	25	27	27	26	29	1	6	1	1	2	2	4	3	2	2	2	1	1	4	2	2	7	1	1	1	4	5	4	5	1	3	1	2	2	3	3
92000	-228.616820607136020	-235.472308558095392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387222137747242	-1	11	16	13	15	16	16	19	15	18	20	20	19	23	23	23	25	23	25	24	30	35	45	50	52	55	56	56	57	60	62	0	1	5	0	2	2	2	5	4	6	2	9	9	2	12	13	11	8	18	0	18	21	22	23	24	24	25	25	24	27	30	1	6	1	1	2	3	2	3	1	1	5	2	2	6	2	2	2	2	1	1	3	3	4	3	1	2	2	3	4	2	1
92500	-228.589971799189613	-235.445459750148984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391403910255858	0	11	15	12	15	16	18	18	18	18	20	19	21	23	21	24	24	24	25	25	30	35	43	50	53	54	57	56	58	60	64	0	1	2	0	2	3	2	3	4	2	6	9	9	11	9	13	8	8	18	0	18	21	22	23	24	25	24	26	26	27	27	1	5	3	1	2	1	3	1	2	4	2	1	1	2	2	2	3	4	1	1	4	2	3	3	1	1	3	1	2	2	3
93000	-237.214106746242209	-244.069594697201580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461902766105267	0	11	15	13	14	17	18	19	17	17	20	19	20	21	23	25	25	23	25	26	29	35	44	51	52	56	55	55	58	61	62	0	1	5	0	2	2	10	3	4	2	6	9	4	11	9	15	3	2	18	0	18	18	22	23	24	24	25	25	25	29	28	1	7	1	1	1	3	1	2	2	3	1	1	4	1	3	2	5	6	1	1	3	5	5	4	1	2	2	2	3	1	3
93500	-218.281254131491067	-225.136742082450439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402009131274710	-1	12	16	13	14	16	17	18	17	18	17	19	20	22	21	24	24	26	23	26	30	35	44	51	53	55	56	56	58	61	63	0	1	5	0	2	2	2	3	4	2	2	9	9	11	12	13	11	19	8	0	18	18	22	23	24	24	26	26	24	27	29	1	8	2	1	1	2	3	1	2	3	3	1	1	2	1	2	3	2	2	1	2	4	4	4	1	2	1	1	4	3	3
94000	-219.922005051891205	-226.777493002850576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423951056312455	-1	11	16	14	14	16	17	18	17	19	21	19	19	22	22	23	25	25	24	27	30	34	44	49	53	54	55	56	57	61	63	0	1	5	0	2	2	2	2	4	7	6	9	9	11	12	13	11	19	8	0	19	18	22	23	24	25	25	26	25	29	29	1	6	2	1	2	2	3	4	1	1	3	2	1	1	2	2	2	1	3	1	3	5	5	3	3	1	1	1	2	2	4
94500	-219.639846040207743	-226.495333991167115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330064794499411	0	11	15	14	13	16	16	19	17	17	20	19	21	22	22	24	26	26	24	25	29	36	45	51	52	55	57	56	58	60	63	0	1	5	0	2	2	2	3	4	7	6	9	9	11	9	13	8	19	8	0	19	19	22	23	23	25	24	25	26	24	29	1	5	1	1	1	3	2	3	1	1	2	2	2	1	2	3	3	1	3	1	3	6	4	2	3	2	2	2	2	4	3
95000	-220.497291314360524	-227.352779265319896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499657015063155	0	11	16	13	15	16	17	18	17	19	20	19	20	22	22	24	25	26	24	27	30	35	45	50	53	54	56	57	58	60	62	0	1	2	0	2	2	2	3	4	7	6	9	9	11	12	13	7	19	2	0	19	19	22	23	24	25	26	24	25	27	28	1	6	3	1	2	2	4	1	3	1	3	1	2	2	2	2	4	1	5	1	3	4	7	2	2	1	1	4	2	2	2
95500	-229.417849313432782	-236.273337264392154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434048149431356	0	11	15	14	14	15	19	17	17	18	20	19	20	22	23	24	25	25	23	26	30	33	43	51	53	54	56	57	59	58	62	0	1	2	0	2	2	10	2	4	2	6	9	4	11	13	13	11	19	10	0	19	19	22	23	24	25	26	26	30	27	29	1	5	2	1	1	2	1	3	1	4	4	1	3	2	2	2	3	1	3	1	3	4	4	5	1	1	1	1	1	1	1
96000	-228.985180679519175	-235.840668630478547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385887155538875	-1	12	15	14	14	17	18	18	16	18	20	17	19	22	21	23	24	25	24	27	30	35	44	51	53	55	56	56	58	60	62	0	1	5	0	2	2	2	2	4	2	6	9	9	6	12	12	7	8	2	0	18	19	22	23	24	25	24	26	27	24	29	1	6	1	1	1	2	5	3	2	3	1	1	2	2	2	3	2	4	5	1	3	4	4	4	1	1	2	1	1	4	3
96500	-219.521453188123047	-226.376941139082419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376974984041355	-1	11	14	14	16	16	19	18	17	18	20	19	20	22	22	23	25	25	24	26	30	36	45	51	52	54	56	56	58	60	63	0	1	2	0	2	2	2	3	4	2	6	9	4	11	9	9	5	8	8	0	18	19	22	23	24	24	25	26	24	26	29	1	5	1	1	3	3	4	3	2	3	2	1	3	1	4	3	4	3	2	1	3	7	4	4	1	2	2	1	4	3	2
97000	-230.887649210923968	-237.743137161883340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432869402778895	-1	12	15	13	16	17	19	17	17	18	18	20	21	23	20	23	25	26	24	24	30	36	44	50	52	54	56	55	59	60	63	0	1	2	0	3	2	10	3	4	2	6	9	9	11	9	4	2	8	8	0	18	18	22	23	24	25	25	26	27	26	27	1	5	1	1	1	2	1	1	2	2	1	2	2	2	2	3	5	4	3	1	2	4	4	2	1	1	2	1	2	2	3
97500	-234.828466645513089	-241.683954596472461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452573434013089	0	12	16	13	15	17	19	19	16	17	20	19	21	23	22	24	26	26	24	26	31	35	44	50	53	55	54	57	57	58	64	0	1	5	0	2	2	10	6	4	2	6	9	4	11	12	9	6	19	8	0	18	19	22	22	24	25	25	27	26	27	29	1	5	1	1	1	3	1	1	2	3	2	2	4	1	1	4	3	1	4	1	2	5	5	7	1	1	1	2	1	2	4
98000	-247.524651583403767	-254.380139534363138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388669199863143	0	12	16	13	14	15	18	18	17	18	17	19	20	23	22	23	26	25	25	26	31	36	44	51	53	55	55	56	58	59	63	0	1	2	0	2	2	2	2	4	2	6	9	9	6	9	9	3	2	2	0	18	18	22	22	24	24	25	27	28	27	26	1	5	2	1	1	2	3	3	2	3	1	1	2	5	3	4	5	5	6	1	2	5	3	9	2	3	1	1	1	2	4
98500	-252.524077012818424	-259.379564963777796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312032182550191	0	12	14	13	16	15	18	18	14	19	20	20	20	23	23	24	25	26	24	25	30	35	43	49	52	55	57	56	58	61	61	0	1	2	0	3	2	2	3	4	2	6	9	9	2	9	12	2	2	8	0	18	19	22	23	24	25	26	26	26	27	24	1	8	1	1	1	2	4	1	1	3	2	5	3	6	5	1	6	7	3	1	2	6	3	4	2	2	1	1	2	2	6
99000	-236.302419493676979	-243.157907444636351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590265469338349	0	12	16	13	15	16	19	18	18	18	20	19	20	22	23	25	25	26	24	26	31	36	44	51	52	54	55	56	58	61	61	0	1	5	0	2	2	10	5	4	2	6	9	9	6	12	13	3	19	8	0	19	19	22	22	24	25	26	27	28	27	24	1	6	1	1	1	2	1	1	2	4	2	1	1	4	2	3	3	1	3	1	4	6	3	7	1	1	1	1	1	3	5
99500	-226.141608308309173	-232.997096259268545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465263261496718	0	11	16	12	15	16	17	18	16	17	21	18	20	23	22	25	24	25	24	27	29	36	44	49	52	54	57	56	58	60	62	0	1	5	0	2	2	2	3	4	2	6	9	12	11	12	13	11	19	8	0	18	19	22	22	23	25	26	26	27	27	27	1	6	1	1	3	2	3	1	2	3	2	2	1	1	2	3	1	1	2	1	2	5	3	8	4	1	2	1	1	2	3
100000	-227.458363024680125	-234.313850975639497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.321157621731260	-1	12	13	13	15	16	19	18	17	18	19	20	20	21	23	25	25	24	24	27	30	35	44	51	51	54	56	55	58	60	62	0	1	2	0	3	2	2	3	4	2	2	9	9	2	9	13	10	8	8	0	18	19	22	23	23	24	28	24	27	27	29	1	6	1	1	1	2	3	3	2	5	3	2	2	4	3	3	6	3	2	1	3	5	4	3	4	2	1	2	1	2	2
