step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32
77000	-206.032794663029534	-212.888282613988906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648832923924884	3	4	5	7	8	6	8	9	9	8	10	9	11	9	12	11	11	11	11	12	15	16	13	14	15	16	18	18	18	19	21	26	0	1	1	3	2	2	3	5	10	2	7	10	10	10	6	11	2	10	5	5	10	25	13	18	23	25	24	20	21	23	28	31	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	4	1	1	2	1	1	1	2	3	3	2	3
77500	-206.638273967655294	-213.493761918614666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686673634225307	2	4	7	9	7	6	9	10	8	8	10	10	12	10	12	9	10	9	11	12	14	16	14	15	15	17	20	16	16	18	21	26	0	1	1	3	2	2	5	3	5	1	16	10	10	16	6	3	10	1	10	9	10	13	13	18	13	25	24	20	21	23	28	31	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	1	1	3	2	2	2	2	1	3	1	1	2	3	1	2	3	2
78000	-200.023518309881808	-206.879006260841180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702603371572713	2	4	7	8	7	6	9	9	9	8	9	10	12	11	12	10	11	11	11	13	15	15	13	14	14	16	20	18	18	19	22	27	0	1	2	5	2	1	10	10	3	6	3	10	17	3	6	11	2	10	10	6	16	23	13	18	23	25	24	20	21	23	28	31	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	3	2	2	4	3	1	1	1	1	1	3	2	2	2	2	2
78500	-211.759195805076899	-218.614683756036271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550906490531198	3	4	5	7	8	6	8	9	7	8	10	10	12	10	11	11	8	11	11	13	14	16	13	14	14	16	19	18	18	16	21	27	0	1	1	3	2	1	6	10	1	1	10	5	5	9	6	11	3	4	6	6	14	13	13	18	13	25	24	20	21	13	20	31	1	1	2	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	2	4	2	1	1	2	1	1	2	3	2	2	3	2
79000	-227.206736581235958	-234.062224532195330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545248018467929	1	3	7	6	7	5	7	8	8	8	9	9	10	10	11	8	10	10	10	12	14	16	13	11	14	16	20	16	18	19	21	26	0	1	2	1	4	1	4	3	4	6	16	4	3	16	10	4	4	4	6	16	19	13	13	18	13	23	24	20	21	23	28	31	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	1	2	4	2	3	2	2	2	1	2	1	4	2	2	2	2	3
79500	-219.431993753786088	-226.287481704745460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517651003328575	2	4	5	8	9	6	7	8	10	9	8	11	12	11	13	10	10	12	12	13	14	16	14	15	15	16	19	17	18	19	22	24	0	1	1	6	6	1	3	7	3	4	7	5	6	16	19	11	7	4	6	10	10	13	13	18	23	23	24	20	7	23	20	31	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	1	2	1	3	2	3	2	1	2	1	1	2	2	6	3	3	1
80000	-205.010472618166148	-211.865960569125519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475996289787276	2	4	5	6	8	6	8	9	10	7	9	11	12	10	12	10	10	11	12	12	13	15	14	13	15	16	18	15	18	19	21	26	0	1	1	1	2	3	3	5	7	1	7	10	5	11	10	11	1	10	6	9	4	13	13	18	23	25	24	20	21	23	20	31	1	1	2	2	2	1	2	1	1	2	1	2	2	1	2	1	4	2	3	1	3	2	2	1	1	1	2	2	3	2	6	2
80500	-220.822479410996834	-227.677967361956206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613707022132766	2	4	6	7	7	6	8	9	9	7	9	10	11	11	10	10	10	10	9	13	14	15	13	15	14	16	19	18	17	19	21	25	0	1	2	2	1	2	10	10	10	6	4	8	6	16	10	11	7	3	6	3	4	13	13	18	23	25	24	20	21	22	20	31	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	4	4	2	1	2	1	1	2	2	2	2	4	2
81000	-207.514300611988915	-214.369788562948287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568108703899620	2	3	7	9	8	6	7	9	9	8	10	10	11	8	13	10	9	10	11	12	14	16	13	15	14	16	18	19	18	19	21	27	0	1	2	10	3	1	1	6	6	6	3	6	11	6	19	7	7	3	6	7	10	25	13	18	13	25	24	20	21	25	28	31	1	1	2	1	1	2	3	3	1	1	2	2	1	1	2	1	1	2	2	2	3	1	1	3	2	1	2	3	2	2	1	3
81500	-198.166088686555042	-205.021576637514414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580137564562839	3	4	6	9	8	6	9	8	10	7	9	11	11	11	11	10	10	12	11	12	14	15	13	15	15	16	19	18	18	19	22	27	0	1	1	1	6	1	10	10	7	3	10	10	17	10	4	11	2	10	6	9	10	13	13	18	23	25	24	20	21	22	20	31	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	2	2	1	1	1	1	2	3	2	2	4	2
82000	-197.424272590068767	-204.279760541028139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625737228242702	2	4	5	8	6	6	8	9	9	5	9	10	12	11	12	9	11	11	10	13	15	16	14	14	15	16	18	18	19	20	21	26	0	1	1	1	10	2	10	3	6	1	10	4	4	4	4	3	4	8	6	4	16	23	13	18	23	25	24	20	21	23	28	31	1	1	2	3	1	1	2	3	1	1	2	1	2	2	2	2	1	1	2	2	3	1	1	1	1	1	2	3	1	3	2	2
82500	-193.086834763006920	-199.942322713966291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601722894926420	2	4	6	9	8	6	8	7	10	8	8	9	12	9	11	10	10	12	12	11	14	15	13	14	14	17	17	18	17	18	21	24	0	1	1	8	1	1	3	1	5	6	3	8	5	11	6	11	5	5	6	5	16	13	13	18	13	25	24	20	21	13	28	28	1	1	1	1	4	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	3	2	4	1	3
83000	-208.466979388659212	-215.322467339618584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512572494544344	2	4	6	9	7	6	8	10	9	8	10	10	11	11	13	10	10	10	11	12	14	16	13	14	14	16	19	17	18	19	22	26	0	1	1	10	3	1	3	10	3	1	4	10	6	3	6	10	2	10	6	9	14	23	13	18	13	25	24	20	21	23	20	20	1	2	3	1	1	2	1	1	1	2	1	1	3	3	4	1	2	1	2	2	2	3	1	2	2	1	2	3	2	2	4	7
83500	-220.748777040561123	-227.604264991520495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628413761776869	2	4	6	8	7	5	8	9	9	7	9	10	11	10	11	11	10	11	12	12	13	15	13	14	15	17	18	18	17	17	21	26	0	1	6	10	6	1	3	10	10	6	10	10	7	11	6	11	2	6	12	1	12	13	6	18	13	23	18	20	21	23	28	31	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	3	4	1	5	2	2	3	2	2	2	4	3	2	2	2	2
84000	-202.793053295364587	-209.648541246323958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588273886241277	3	4	7	6	7	6	6	9	9	7	9	10	11	11	12	8	10	10	11	12	14	15	13	14	14	16	19	18	18	19	20	26	0	1	1	1	2	2	1	10	10	1	16	10	10	11	10	4	7	10	6	10	12	13	13	18	23	25	24	20	21	23	20	28	1	1	2	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	2	3	2	2	1	2	1	1	3	2	2	3	4	3
84500	-197.313000482211720	-204.168488433171092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610326167520203	3	4	5	9	8	7	8	10	9	8	8	11	10	10	12	10	11	11	11	11	14	16	13	15	14	16	19	18	19	19	21	25	0	1	1	5	2	3	3	10	7	1	1	8	10	11	10	5	11	10	5	9	10	23	13	18	23	25	24	20	21	25	28	31	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	4	2	2
85000	-228.806893734765566	-235.662381685724938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456516918607985	3	4	6	8	8	7	8	9	8	7	9	11	11	11	13	8	8	12	11	13	14	15	14	13	14	16	18	17	19	20	22	26	0	1	1	10	6	1	3	16	1	1	16	10	2	16	11	10	2	10	7	6	3	13	13	18	13	25	24	20	21	25	20	31	1	1	2	1	1	2	1	1	2	1	1	2	3	2	3	1	1	3	2	3	5	2	2	1	2	1	2	1	3	4	4	1
85500	-217.164901659525754	-224.020389610485125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518467083312863	2	4	6	8	8	6	8	8	8	8	9	8	12	10	11	10	10	11	12	12	14	14	13	14	15	14	19	17	18	18	21	26	0	1	2	6	3	1	2	6	6	2	1	3	5	7	3	11	10	10	15	7	7	23	7	18	23	23	24	20	21	23	20	31	1	1	1	1	1	2	2	1	1	2	3	1	2	1	3	1	1	2	1	1	3	1	3	1	1	1	2	2	2	2	4	3
86000	-229.993927257711334	-236.849415208670706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654715855048956	2	4	6	8	9	6	8	10	10	7	9	10	11	11	11	10	9	11	8	13	13	16	13	14	15	16	19	19	17	19	21	25	0	1	1	6	2	2	6	3	11	1	6	10	6	16	6	11	10	10	6	9	15	13	13	18	23	25	24	22	21	23	28	31	1	1	2	1	2	1	1	1	1	2	1	2	3	1	2	1	1	2	1	2	2	3	1	1	1	1	3	3	2	4	1	2
86500	-206.084847974479317	-212.940335925438688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548893917616535	2	3	6	8	9	6	8	9	10	8	9	11	12	10	12	10	10	11	10	11	14	16	14	15	15	17	17	18	18	19	20	27	0	1	1	6	6	1	3	7	10	6	10	10	5	11	19	2	5	5	6	9	1	13	13	18	23	25	18	20	21	23	28	28	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	4	1	1	2	1	5	1	1	3	1	1	3	3	2	3	1	5
87000	-220.295913882060404	-227.151401833019776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445161836830597	2	3	5	8	7	7	8	10	9	7	9	10	12	11	12	7	10	11	11	13	14	15	13	13	15	16	19	18	18	20	20	26	0	1	1	3	2	1	3	4	16	1	16	6	5	16	3	3	6	6	1	6	9	13	13	18	23	22	24	20	21	25	28	28	1	1	1	1	2	2	1	1	1	2	1	1	2	2	4	1	2	1	4	2	2	3	1	1	1	1	2	3	2	2	1	5
87500	-225.975057025208002	-232.830544976167374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549100106263300	2	4	5	8	8	6	8	10	9	8	10	10	12	10	12	11	10	11	9	11	13	15	14	14	14	16	19	18	18	20	21	26	0	1	1	6	6	3	1	10	7	6	10	5	17	7	6	11	19	4	6	10	10	13	13	18	13	25	24	20	21	26	28	31	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	1	2	1	2	3	3	2	2	1	3
88000	-208.371913827152497	-215.227401778111869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679460572069868	2	4	6	9	7	6	9	10	8	8	9	11	11	10	13	8	11	12	11	11	12	14	14	14	13	16	18	18	19	19	21	26	0	1	2	9	1	2	3	10	5	5	16	7	7	11	7	5	5	7	6	9	7	13	13	18	13	25	24	20	21	23	28	28	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	1	1	1	2	2	4	3	3	1	3
88500	-217.789808518538280	-224.645296469497652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695215678603399	2	4	5	5	7	7	8	9	9	8	9	11	11	10	13	10	11	9	10	13	14	14	12	14	14	17	19	19	18	17	21	25	0	1	1	1	3	4	1	10	6	6	1	11	6	11	6	10	11	3	6	9	19	23	13	18	23	25	24	20	21	25	28	28	1	1	2	2	1	1	3	1	1	1	3	1	2	1	2	1	1	2	1	1	2	1	1	3	1	1	3	2	2	1	1	2
89000	-195.501377247491916	-202.356865198451288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655776919537072	3	4	6	8	7	6	8	10	9	8	10	11	11	11	11	9	11	12	12	11	13	16	13	14	12	16	19	19	19	19	21	26	0	1	1	1	2	1	3	9	10	3	1	16	16	11	6	6	11	11	11	11	11	23	25	18	13	25	24	20	21	22	28	31	1	1	1	3	1	2	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	3
89500	-190.198807492818275	-197.054295443777647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678157382652212	3	4	6	8	9	7	8	10	9	8	9	11	11	10	12	10	10	11	11	12	13	14	13	13	14	16	19	18	18	19	20	26	0	1	1	3	10	1	3	4	10	1	10	10	10	10	10	10	10	10	16	10	10	23	13	18	23	25	24	20	21	23	20	28	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	2	3	3	3	4	5
90000	-212.934336749314582	-219.789824700273954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724451172994208	1	3	6	7	6	7	9	9	8	8	9	11	11	10	12	10	11	10	9	12	14	14	12	15	14	16	20	18	19	17	22	26	0	1	2	1	2	3	3	3	5	3	3	11	4	9	6	5	4	4	6	9	7	13	13	18	23	25	24	20	21	25	28	31	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	3	2	1	2	2
90500	-196.347333132297649	-203.202821083257021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693283895820545	2	4	5	8	8	6	7	8	10	8	10	10	11	11	13	8	10	11	10	12	14	16	13	14	14	15	18	18	19	19	21	26	0	1	1	7	2	3	1	3	10	6	16	10	5	11	6	6	5	7	6	9	10	23	13	18	23	25	24	20	21	23	28	31	1	1	1	1	2	1	3	2	1	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2	1	1	2	3	3	2	1	2
91000	-216.266641963815914	-223.122129914775286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462433587733557	3	4	6	7	8	5	8	9	9	8	10	10	12	11	12	9	10	11	12	12	14	15	13	14	14	17	20	17	19	20	21	24	0	1	1	1	2	1	3	10	1	1	6	7	11	16	9	7	3	1	11	9	6	23	13	18	23	25	24	20	21	23	20	28	1	1	1	3	2	1	1	1	3	1	3	1	1	1	2	1	2	5	1	1	4	1	1	1	1	2	3	3	2	4	6	3
91500	-191.674357734154114	-198.529845685113486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504374930989344	2	3	6	9	8	5	8	9	7	8	10	10	10	10	12	10	11	11	11	13	15	14	13	14	14	16	20	17	18	19	20	25	0	1	6	6	3	1	3	10	6	9	4	10	5	5	6	1	16	16	16	16	11	23	13	18	23	25	24	20	21	23	20	31	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	5	1	1	1	2	2	1	1	1	1	1	3	3	2	3	4	3
92000	-209.373097156894659	-216.228585107854030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681529320308204	3	4	6	8	9	5	8	10	9	7	9	10	11	10	11	10	11	12	10	12	15	15	13	14	15	16	19	18	18	18	20	27	0	1	1	3	10	1	3	11	3	1	10	3	10	11	6	11	3	14	3	10	4	13	13	18	23	25	24	20	21	23	20	31	1	1	2	1	1	1	2	1	1	3	1	2	2	1	3	1	2	1	2	2	2	2	1	1	1	1	2	3	3	1	4	3
92500	-213.479153838541066	-220.334641789500438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597112614300431	2	4	7	8	8	6	8	9	9	5	9	10	11	11	13	11	11	11	11	12	15	14	12	14	13	15	19	18	18	16	21	26	0	1	10	10	6	1	3	10	10	1	6	3	8	11	16	11	6	9	4	9	19	25	13	18	23	25	24	9	21	23	20	31	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	3	3	2	4	2
93000	-222.688298030318549	-229.543785981277921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689185509462022	3	4	7	8	8	6	7	9	9	7	9	9	11	11	12	11	9	11	10	13	15	15	13	15	15	17	19	18	19	20	22	26	0	1	1	3	2	1	2	7	5	1	10	3	7	11	19	11	5	11	6	7	9	13	13	18	13	25	24	20	21	23	20	31	1	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	3	2	1	3	2	1	2	2	1	3	5	2
93500	-209.463846388070465	-216.319334339029837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656353123028195	3	4	7	7	7	7	9	9	10	8	8	10	10	11	12	9	9	11	11	12	13	15	13	14	14	16	18	18	15	19	20	26	0	1	1	2	2	1	4	10	10	3	4	10	2	16	6	11	4	9	6	9	7	13	13	18	13	22	24	20	21	26	20	31	1	1	2	2	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	4	3
94000	-214.626878893353563	-221.482366844312935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766106069778053	2	4	7	9	7	6	8	10	10	9	9	10	11	8	13	11	10	11	8	13	14	15	13	14	14	16	19	17	19	19	19	26	0	1	6	7	2	2	1	10	10	7	14	19	7	6	12	11	4	7	6	9	8	23	13	18	23	25	24	20	21	23	28	31	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	3	1	2
94500	-202.806491613762148	-209.661979564721520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602598067879413	2	4	7	7	8	6	8	9	9	7	10	10	11	11	13	9	9	11	10	13	13	14	13	14	14	16	19	17	19	18	21	26	0	1	6	1	2	1	4	10	3	1	16	5	5	16	10	10	5	4	3	9	10	13	13	18	23	25	24	20	21	23	28	31	1	1	1	2	2	1	1	1	1	2	1	1	2	1	3	1	1	2	1	3	2	1	2	2	1	1	3	2	4	2	2	3
95000	-220.166501975946062	-227.021989926905434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458892420797918	3	4	6	9	8	5	7	9	9	8	10	10	10	11	11	9	11	12	12	12	13	15	14	15	14	17	20	18	16	19	21	25	0	1	1	7	2	1	1	7	3	1	3	3	7	16	7	1	11	10	3	9	10	25	13	18	13	23	24	20	21	23	28	28	1	1	2	1	2	1	2	1	1	3	2	2	1	1	3	3	1	3	3	1	4	1	3	2	2	1	2	2	2	3	1	3
95500	-198.952035409482789	-205.807523360442161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517453227705160	2	4	7	8	8	6	9	8	10	7	9	10	11	11	12	11	9	12	12	11	13	14	13	14	14	15	18	18	18	18	21	25	0	1	1	10	6	1	6	10	3	1	3	1	12	11	6	8	6	12	6	12	7	23	13	18	23	25	24	12	21	23	28	28	1	1	2	1	1	3	2	1	1	1	1	4	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	4	2	3	1	4
96000	-205.641874133646070	-212.497362084605442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739877108923355	2	4	6	8	6	7	8	9	8	7	9	11	11	10	13	10	11	11	12	13	15	15	13	14	15	17	20	17	17	19	22	26	0	1	1	6	2	3	3	10	10	3	2	11	7	4	6	8	11	11	4	9	10	23	13	18	23	25	24	20	21	23	28	31	1	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	3	2	4	1	1	1	1	2	2	3	1	2	2	2
96500	-215.756431492657811	-222.611919443617182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570825817888798	2	4	6	8	8	7	9	10	10	6	8	10	11	10	11	10	10	10	12	12	13	15	13	15	14	15	19	19	15	19	21	23	0	1	2	10	2	10	3	5	10	1	6	10	10	10	6	11	3	1	6	10	8	23	13	18	23	23	24	20	21	23	28	28	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	3	2	3	1	1	1	1	1	1	2	4	1	2	1	2
97000	-207.778139708329803	-214.633627659289175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713544000201720	3	4	6	8	9	5	8	9	8	8	9	10	12	11	12	10	11	11	12	13	14	15	14	13	13	16	18	18	17	19	20	26	0	1	1	3	2	1	3	10	2	6	4	10	5	11	6	11	2	9	6	9	10	13	25	18	13	25	24	20	21	23	20	31	1	1	2	1	2	1	1	1	3	1	1	1	1	1	2	1	5	1	3	3	2	1	1	2	1	1	2	2	2	3	4	2
97500	-203.148238548709145	-210.003726499668517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639277846373517	2	4	7	8	8	6	8	8	8	6	9	11	11	10	11	10	10	10	11	12	14	15	13	15	15	16	19	17	17	19	21	26	0	1	6	6	1	1	3	1	6	2	6	11	8	8	8	10	8	8	8	9	6	13	13	18	23	23	24	20	21	26	28	31	1	1	1	1	3	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	3	2	1	2	1	2	2	4	1	2	2	2
98000	-221.943588006423596	-228.799075957382968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631105907714740	1	3	5	7	7	7	9	9	8	7	7	9	9	11	12	9	11	11	12	11	14	15	13	13	14	16	17	18	18	20	20	24	0	1	2	3	2	3	3	10	10	3	3	5	3	10	6	11	10	3	10	10	14	23	13	18	23	23	24	20	21	26	28	28	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	3	2	2	1	1	2	1	1	2	2	4	2	2	1	3
98500	-232.546438995105376	-239.401926946064748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449625643514005	2	4	6	8	8	7	9	8	10	8	9	10	10	10	13	10	10	11	11	12	14	14	12	15	14	16	18	17	19	16	21	26	0	1	1	3	2	1	4	6	7	6	6	6	7	11	6	4	3	11	8	11	19	13	13	18	23	25	24	20	21	23	28	31	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	2	1	1	3	3	4	2	2	3
99000	-190.114294059840603	-196.969782010799975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776091603569131	3	4	6	9	8	6	9	9	9	7	9	10	11	10	12	10	11	12	11	12	14	15	13	15	15	16	19	19	17	19	21	26	0	1	1	10	6	2	1	10	6	1	10	10	9	11	16	11	7	7	10	9	6	13	13	18	23	25	24	20	21	25	28	28	1	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	2	3	1	2	1	3
99500	-193.480829477547815	-200.336317428507186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619403782212820	2	3	7	8	8	6	8	10	9	6	10	10	12	9	13	9	11	11	9	11	14	16	13	14	15	17	18	18	17	18	22	26	0	1	10	10	2	1	6	6	2	2	16	6	14	1	14	6	14	9	6	9	3	13	13	18	23	25	24	20	21	22	28	31	1	1	1	1	2	2	1	2	3	1	1	3	1	5	2	1	1	1	1	1	3	2	1	2	1	1	2	3	2	1	2	2
100000	-220.747393455431791	-227.602881406391162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466121500891547	3	4	5	7	9	5	8	9	9	8	9	10	10	10	12	11	10	11	11	11	14	15	12	15	14	17	19	17	19	19	20	26	0	1	1	6	3	1	1	2	7	4	7	8	7	11	1	11	2	4	4	7	10	23	13	18	23	25	18	20	21	25	28	31	1	1	1	1	1	1	3	3	1	1	1	1	1	1	4	1	3	2	2	1	3	2	1	2	1	2	4	2	2	2	1	2
