step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
25000	-619.692893759803724	-626.548381710763124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.297289776736235	2	1	2	6	5	6	8	6	5	7	9	9	10	9	10	9	8	10	11	11	10	12	10	7	9	11	11	11	10	15	15	11	11	11	14	12	11	14	12	11	13	13	14	12	14	14	14	15	15	16	16	17	16	17	15	16	17	15	19	17	20	17	20	18	22	19	20	19	22	21	22	24	22	21	24	23	24	21	24	23	25	24	23	22	24	26	24	28	26	30	34	2	0	2	2	3	2	4	1	3	4	1	5	4	10	3	3	6	24	9	29	4	9	3	2	24	9	11	10	17	4	16	2	6	10	34	37	3	20	23	3	2	14	1	16	39	39	12	21	39	21	26	10	21	22	20	20	4	15	23	10	2	58	38	35	54	31	0	12	42	6	74	17	4	58	42	73	30	38	10	4	80	54	78	20	11	87	48	76	21	88	72	1	1	1	2	2	3	1	2	1	1	4	3	2	1	3	3	1	2	3	1	3	2	4	3	1	4	1	3	1	7	3	5	3	2	1	1	5	3	1	4	7	3	6	2	1	1	3	2	1	4	3	3	3	2	1	3	6	3	5	5	10	1	5	2	3	2	1	5	6	7	1	12	10	4	6	1	4	4	9	5	1	3	1	5	7	1	5	2	9	1	5
25500	-543.048496418058335	-549.903984369017735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.306855640396534	2	0	1	6	6	6	9	6	7	9	9	7	10	10	8	6	9	10	11	10	10	10	11	9	12	10	11	11	9	16	13	13	12	12	14	12	12	13	14	12	13	13	13	14	15	16	14	13	15	17	15	16	18	16	16	16	18	18	18	16	17	20	20	20	21	19	19	19	20	21	21	21	21	23	24	23	24	21	24	21	22	25	23	23	25	28	27	29	28	31	33	2	0	2	2	3	3	9	1	6	4	12	2	12	4	4	3	9	17	3	29	11	3	6	8	9	2	10	3	5	4	19	12	22	5	32	26	1	27	31	4	16	6	12	26	48	47	27	11	26	12	1	1	21	47	45	38	49	28	11	25	12	27	4	68	57	30	0	31	1	47	45	56	12	2	67	70	62	51	40	29	50	12	63	50	42	12	63	53	52	79	2	2	1	1	2	3	3	1	2	1	1	1	3	1	2	1	2	1	1	5	1	1	5	3	1	1	5	1	5	2	5	1	3	1	3	1	1	5	1	1	2	5	4	4	3	1	1	2	2	3	5	7	7	6	1	1	2	2	2	4	2	3	5	6	1	2	1	1	3	8	3	3	2	7	10	3	1	3	2	5	7	3	8	1	4	4	11	4	5	10	3	13
26000	-510.986861315632154	-517.842349266591555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.291156619957787	2	1	2	5	5	8	7	6	7	7	9	8	10	10	8	9	10	10	11	10	10	12	10	10	11	10	10	10	11	15	13	12	11	12	15	14	12	14	12	12	12	14	15	12	15	15	13	13	15	15	15	17	17	16	16	16	18	17	16	18	21	18	20	20	21	19	20	18	18	21	21	23	21	22	24	23	23	21	25	24	23	24	23	24	26	27	27	28	27	31	35	2	0	2	1	2	4	3	4	5	4	7	4	10	4	4	10	1	10	23	15	4	4	15	15	1	12	3	10	2	18	15	4	15	1	39	47	1	29	14	4	1	33	38	26	21	38	18	2	24	29	3	32	13	19	8	23	21	48	29	40	38	3	2	29	68	28	0	54	3	52	45	4	2	59	12	58	65	17	47	38	4	65	78	34	4	40	73	64	73	89	17	1	1	1	1	2	1	3	1	1	1	1	1	2	2	2	1	4	2	1	1	4	3	1	1	4	1	4	2	5	2	3	4	3	4	1	1	3	2	1	3	4	1	1	1	2	1	1	6	2	2	6	3	4	3	5	3	3	3	2	3	5	7	11	5	1	4	1	1	9	2	3	9	11	2	6	2	1	4	4	3	9	2	1	8	13	7	2	4	6	3	15
26500	-630.066096088353220	-636.921584039312620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330070766896580	2	0	2	5	5	7	7	7	8	6	10	8	11	7	9	9	10	11	11	11	9	10	11	10	12	12	11	8	10	15	15	10	11	12	15	13	13	15	12	13	14	13	15	13	15	13	14	15	14	16	15	17	17	14	15	17	17	16	18	18	19	18	18	19	20	19	21	18	21	22	21	21	20	21	24	22	24	21	22	22	23	24	23	25	26	27	26	29	27	31	34	2	0	2	3	3	4	4	10	14	3	9	6	3	3	1	4	10	3	29	9	10	4	17	7	9	4	15	4	4	19	9	2	32	9	36	13	5	14	28	15	29	29	20	17	24	1	12	39	18	42	26	24	29	36	34	37	3	19	21	50	4	29	2	2	23	30	0	19	3	54	3	38	10	32	18	48	50	53	2	10	2	48	41	13	64	65	55	89	29	86	38	1	1	1	2	2	1	1	1	1	2	1	1	5	2	3	2	2	4	1	2	2	3	1	1	2	3	1	1	2	3	4	6	1	2	1	1	4	3	2	2	2	1	3	2	2	4	3	2	1	2	2	3	3	1	1	2	7	3	6	1	7	8	9	10	4	2	1	3	4	4	9	5	6	7	4	2	4	3	9	8	13	4	5	8	6	7	4	2	7	2	6
27000	-671.931854530716123	-678.787342481675523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.294392990166712	2	0	2	5	4	7	7	6	8	8	10	9	11	11	9	9	10	10	11	11	10	11	11	10	9	10	11	10	10	14	14	12	11	13	14	13	13	14	13	12	12	14	14	12	15	15	14	13	13	16	16	16	16	16	16	17	18	18	17	18	21	19	19	21	20	20	19	19	22	21	20	23	22	22	23	23	23	22	24	22	23	23	24	26	25	28	27	27	26	31	34	2	0	2	5	3	4	2	1	5	5	15	5	18	9	4	3	3	7	12	16	10	3	8	8	10	1	28	4	6	9	22	22	8	10	41	32	14	24	23	3	16	18	12	10	48	18	13	44	13	19	3	9	1	43	37	46	28	16	1	46	67	2	28	3	48	17	0	42	53	45	3	31	31	61	53	78	66	68	2	68	3	52	80	81	3	4	18	78	10	12	86	1	1	2	1	1	1	4	2	2	2	1	3	1	1	1	4	4	1	1	2	1	6	1	3	1	4	1	2	2	3	1	1	2	3	1	1	1	2	1	5	1	2	2	2	1	2	3	1	1	3	5	3	7	1	1	1	2	4	8	1	1	9	7	9	5	5	1	3	5	3	7	6	4	1	2	1	2	2	13	2	10	4	1	1	10	14	7	2	7	10	3
27500	-755.714712315017096	-762.570200265976496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.347154917270397	1	0	2	6	5	5	8	6	9	5	8	8	10	10	8	9	10	11	9	12	10	12	11	11	11	11	11	9	10	15	14	12	11	12	14	14	12	14	14	13	13	13	15	13	14	13	15	13	15	15	15	14	18	16	15	18	18	17	19	16	21	20	19	19	22	19	21	20	21	21	21	22	21	22	25	23	23	22	22	24	24	25	23	25	22	27	27	26	26	30	34	2	0	1	5	3	1	2	10	6	3	8	1	12	28	4	3	9	7	3	9	4	29	10	9	10	11	8	10	12	33	32	17	8	10	34	18	2	19	34	4	12	17	2	17	12	21	15	10	13	4	44	12	2	31	39	49	24	40	34	49	12	2	3	12	58	57	0	45	3	50	40	20	20	21	24	45	66	68	12	78	60	85	61	13	5	72	76	64	65	63	90	1	1	1	1	2	2	3	1	2	2	1	5	1	1	1	5	1	2	4	1	3	2	3	1	5	2	2	2	1	3	1	2	1	4	1	1	7	3	1	3	3	1	6	1	3	2	4	3	2	4	1	3	10	1	1	2	4	2	4	1	7	11	9	3	3	1	1	2	11	2	4	6	4	5	5	4	2	1	4	2	4	1	1	7	7	2	2	3	1	5	2
28000	-535.253206743358078	-542.108694694317478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.295107787071169	2	1	2	6	6	8	7	5	7	8	9	8	9	11	8	10	10	10	12	12	9	11	9	10	11	12	10	10	10	16	14	11	10	12	14	13	12	14	12	12	13	14	14	14	14	16	12	14	15	17	15	17	15	16	15	16	19	17	19	18	20	20	20	19	22	19	20	20	21	20	21	22	21	21	23	23	23	22	25	21	23	25	23	25	25	25	26	26	26	31	33	2	0	2	1	3	3	3	3	1	4	12	5	4	23	3	4	3	13	4	33	12	3	9	1	3	23	10	2	10	1	25	4	15	10	34	25	23	28	14	33	10	40	3	18	14	31	27	4	13	46	4	45	2	41	41	28	1	38	2	47	3	1	23	10	6	43	0	10	9	48	20	2	35	36	4	71	60	62	57	10	60	39	33	58	10	44	68	78	4	57	90	1	1	1	3	2	3	3	1	2	1	1	1	3	2	3	2	4	1	3	1	1	4	2	4	5	1	1	6	1	5	2	2	1	2	1	1	1	2	1	1	2	1	4	2	2	1	1	5	3	1	6	2	5	1	1	3	9	2	8	3	8	11	6	4	7	2	1	5	7	2	5	10	4	4	7	1	2	1	3	5	2	5	5	5	8	6	2	2	7	6	1
28500	-636.842570682404244	-643.698058633363644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337192422200223	1	0	1	5	5	7	9	7	7	8	9	9	10	8	10	8	9	11	12	10	10	11	10	10	12	12	10	11	10	15	14	12	11	13	13	14	12	15	13	12	14	14	13	13	13	16	13	14	14	15	15	18	18	17	14	17	18	18	17	19	20	19	18	18	21	19	19	18	20	21	21	22	19	21	23	23	23	22	23	22	24	23	24	25	25	27	26	28	27	31	35	2	0	2	3	2	1	4	4	4	9	2	16	2	9	11	1	4	5	23	4	5	6	14	6	1	7	14	21	14	4	20	4	29	26	32	21	21	24	28	18	21	6	3	7	11	34	22	10	20	4	11	32	42	48	32	50	2	16	49	63	67	1	4	1	14	46	0	1	4	62	58	36	56	45	21	74	44	66	57	59	33	65	65	10	2	32	85	78	63	86	90	1	1	1	2	2	3	1	1	1	1	4	1	6	1	1	3	1	3	1	2	3	3	1	1	5	1	1	1	1	6	3	5	1	1	1	2	1	2	1	1	2	3	6	1	3	1	1	4	3	6	2	4	4	2	1	1	5	4	1	1	1	8	6	8	6	1	1	8	8	1	1	4	1	4	5	1	3	1	1	2	5	1	1	11	8	8	1	3	5	2	2
29000	-521.366261560692692	-528.221749511652092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315957428006703	2	1	2	5	5	7	8	6	8	9	9	8	8	11	9	10	11	10	11	11	9	12	8	11	11	12	10	10	9	15	14	13	11	11	14	12	13	15	13	12	13	14	15	13	15	15	13	15	16	17	12	15	17	16	15	17	17	18	19	18	19	20	17	21	21	19	19	19	21	21	19	23	20	21	23	23	23	20	22	22	24	24	22	24	25	24	27	29	27	31	32	2	0	2	1	3	4	3	3	3	4	23	5	1	9	9	1	1	21	1	9	3	1	8	1	3	2	9	10	23	47	5	20	18	4	15	25	27	16	20	3	11	32	33	6	10	47	21	24	41	44	27	9	4	32	32	23	18	54	9	22	43	26	55	31	59	54	0	2	9	67	24	4	33	67	24	68	42	43	31	4	3	74	64	50	21	9	27	64	72	17	87	1	1	1	1	2	1	3	3	3	2	1	2	3	1	1	4	4	1	4	1	4	5	1	5	5	7	1	1	1	1	5	2	1	2	3	1	2	2	1	5	1	1	1	2	3	1	2	2	1	3	1	3	5	2	1	5	4	1	6	3	2	4	1	6	1	2	1	9	7	1	3	10	4	1	8	1	4	2	3	7	12	2	1	3	4	9	9	3	3	9	2
29500	-972.655556574414618	-979.511044525374018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337934136652303	1	0	2	6	6	7	7	4	7	8	8	8	9	10	9	10	10	10	11	12	10	12	10	9	12	11	10	11	11	14	14	12	12	13	14	13	13	15	11	12	13	14	12	13	13	14	15	13	14	16	16	17	16	16	15	17	18	17	15	18	21	17	19	20	21	19	20	19	21	20	20	24	21	22	25	22	20	22	25	22	25	24	21	25	25	27	24	29	27	32	34	2	0	2	8	3	2	3	2	5	4	7	4	2	24	2	24	1	9	4	24	11	14	4	2	2	2	5	24	14	4	11	10	14	20	17	39	4	16	11	23	24	41	8	22	4	23	35	2	17	3	27	28	24	41	24	39	3	14	27	42	55	24	2	60	60	28	0	4	4	47	49	32	64	16	13	30	22	31	20	19	4	78	42	80	4	57	57	72	85	24	20	1	1	1	1	2	3	2	2	1	1	1	1	4	1	5	1	5	1	2	2	1	1	2	5	5	5	2	1	1	4	4	3	1	1	3	1	4	2	2	2	1	1	2	1	2	2	1	6	1	6	3	3	4	1	4	4	9	3	2	2	3	3	9	1	1	3	1	6	6	3	3	5	1	6	7	4	4	3	6	5	8	2	4	2	10	4	3	2	2	8	12
30000	-498.005871843942373	-504.861359794901773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.323269412020159	2	1	2	6	6	8	8	6	9	8	9	9	9	11	9	10	9	10	10	11	7	12	10	11	12	12	10	10	11	16	14	12	11	12	14	13	12	15	14	9	12	15	14	14	14	15	14	13	15	16	16	18	17	16	15	17	18	17	19	16	19	19	20	21	21	18	20	19	22	21	21	22	21	22	24	23	23	21	24	24	24	23	21	24	25	27	26	28	27	31	32	2	0	2	3	1	4	1	1	5	4	21	1	1	15	4	2	4	8	12	12	2	1	9	6	3	5	6	4	11	9	41	4	5	21	20	22	18	34	14	10	3	35	2	32	10	34	25	12	48	10	12	4	21	24	35	55	12	48	2	7	2	30	52	55	62	44	0	45	67	54	45	40	50	31	53	14	71	59	12	3	73	57	37	6	52	3	71	40	79	85	85	1	1	1	3	2	1	3	3	2	1	1	4	3	1	2	5	1	2	1	1	2	5	1	2	3	3	1	2	1	4	1	3	3	3	1	1	1	2	2	1	6	1	7	1	3	2	1	2	1	3	5	6	4	3	1	1	3	2	7	5	5	1	1	3	1	3	1	2	1	3	5	4	3	5	4	6	1	1	7	12	1	2	4	8	5	10	3	9	3	3	4
30500	-572.220006357912098	-579.075494308871498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324158068375624	2	1	2	5	5	8	8	5	6	7	9	8	11	10	8	9	10	9	11	12	8	10	9	10	11	11	9	10	10	16	14	11	12	13	14	13	11	15	12	12	14	14	14	13	13	15	14	11	14	16	16	17	17	15	15	16	18	16	19	18	20	19	18	19	21	18	20	19	20	22	21	22	21	20	24	24	23	22	24	23	24	21	24	26	26	27	26	27	26	30	35	2	0	2	3	1	3	3	2	8	9	1	2	9	6	3	12	21	12	3	4	3	3	6	12	23	3	2	2	27	34	39	27	18	4	23	27	18	43	48	1	1	13	4	24	4	34	23	3	33	27	55	35	21	39	35	40	11	49	18	41	4	1	9	3	42	58	0	35	29	20	26	28	2	54	67	80	52	35	2	3	23	28	73	79	24	72	83	30	29	89	78	1	1	1	3	1	3	3	2	1	1	4	4	3	1	3	1	1	1	5	3	3	5	1	2	1	6	4	5	1	1	1	2	1	3	3	2	1	1	1	5	5	2	5	1	4	1	2	3	2	3	1	2	3	1	1	2	6	1	7	3	8	8	7	8	4	1	1	2	5	4	5	5	8	3	2	1	3	4	11	10	12	6	2	1	10	3	1	7	6	1	6
31000	-547.513403418998678	-554.368891369958078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383198673742222	2	1	2	5	5	7	7	7	8	7	9	9	8	9	9	6	7	10	12	11	9	11	11	10	12	9	10	10	10	15	13	13	11	13	11	14	12	15	12	12	13	13	13	14	15	14	15	13	14	16	15	17	18	16	15	17	18	16	18	17	21	19	19	20	22	19	21	20	21	21	21	23	20	21	24	22	23	23	25	24	22	24	24	25	25	27	26	28	24	30	34	2	0	2	3	1	4	3	2	17	16	13	3	2	4	4	3	3	14	7	21	6	1	7	6	9	9	2	1	4	1	35	21	26	4	18	35	2	46	21	3	2	22	4	10	39	3	42	1	24	35	34	1	11	46	40	47	28	32	39	51	4	3	3	4	43	24	0	60	1	60	49	3	15	46	67	67	81	81	28	4	54	69	49	65	63	12	70	63	3	85	63	1	1	1	1	2	1	2	2	1	1	1	4	3	2	3	2	3	1	2	1	2	4	2	2	3	1	3	4	2	6	1	1	1	4	1	1	6	1	1	5	6	1	4	4	1	6	1	7	1	4	2	6	5	1	2	1	3	2	3	1	8	9	5	8	4	5	1	2	9	2	5	9	5	4	2	1	1	1	8	10	2	2	4	3	2	9	2	5	10	3	8
31500	-597.150163272655050	-604.005651223614450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.298208438339937	2	0	1	6	6	8	8	6	8	8	8	6	10	11	8	9	9	9	12	11	8	10	10	9	11	12	10	9	10	16	14	12	12	11	15	14	12	13	12	11	14	15	14	12	15	15	14	14	12	16	14	17	17	17	16	16	17	18	18	19	19	19	20	20	22	20	20	19	20	21	22	23	20	22	23	23	22	21	23	23	24	25	24	22	25	28	26	28	27	31	33	3	0	2	1	2	3	2	2	4	1	8	1	4	12	4	11	9	3	24	23	4	3	17	7	18	1	10	3	8	12	14	1	18	21	44	19	27	17	5	4	10	33	18	1	31	1	8	10	6	42	44	4	44	30	13	38	27	20	39	46	2	12	44	7	63	45	0	4	1	66	39	44	38	43	44	58	57	42	66	21	47	54	76	38	35	82	55	75	3	3	39	1	1	1	2	4	3	4	3	1	4	1	1	3	3	1	1	1	4	2	1	1	4	1	1	1	5	1	4	1	6	1	7	2	1	1	2	2	2	4	4	2	1	2	5	1	8	4	3	2	1	1	5	2	1	3	2	3	3	4	2	12	5	3	7	1	1	1	6	9	1	4	5	4	3	4	4	3	2	2	7	5	4	1	4	4	1	5	2	12	12	6
32000	-569.106677547149843	-575.962165498109243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.308409403496847	2	1	2	6	6	8	8	6	8	9	10	8	9	10	9	8	10	10	11	12	8	11	10	10	9	12	10	10	11	15	14	12	11	12	13	13	10	15	13	10	13	14	14	13	12	15	14	13	15	14	15	18	17	16	16	18	19	16	19	19	20	19	20	19	21	20	20	19	21	22	21	23	21	21	25	22	24	22	25	23	24	25	22	25	26	26	26	27	25	32	35	2	0	2	3	3	3	2	3	2	4	7	4	3	9	2	2	12	4	9	12	5	15	7	7	21	12	16	2	27	33	20	4	25	10	14	22	12	16	7	9	3	34	16	5	4	45	12	1	11	19	2	22	3	35	9	1	4	51	47	43	31	1	58	45	67	58	0	26	2	59	58	44	59	57	61	42	12	40	4	2	18	60	61	33	57	57	30	71	63	3	10	1	1	1	3	2	2	3	2	5	2	1	1	4	1	5	4	1	1	2	2	2	1	1	1	1	2	1	4	1	2	1	2	1	3	2	1	1	4	2	1	6	1	5	3	3	1	3	6	2	2	6	4	6	2	5	7	5	1	3	3	3	7	4	3	1	2	1	3	9	2	2	3	1	1	1	4	11	8	11	11	3	3	2	6	5	4	7	3	5	11	13
32500	-577.653882800507063	-584.509370751466463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.295398326816565	2	0	2	6	5	8	6	7	9	8	9	8	9	10	10	9	9	7	11	10	9	11	10	11	11	11	10	10	9	15	14	12	11	13	15	13	13	14	12	13	13	12	14	13	13	15	13	14	15	17	16	18	15	17	15	17	17	17	17	18	19	20	19	18	21	19	20	20	22	21	21	23	22	23	23	23	23	23	24	23	24	24	24	25	25	27	27	29	28	30	34	2	0	2	1	1	2	1	1	10	2	18	2	12	4	1	4	3	5	6	12	8	12	4	11	3	1	5	4	7	12	22	3	14	18	22	20	15	15	19	32	27	15	1	19	10	12	39	34	7	44	27	40	38	34	4	43	2	4	12	48	1	3	1	12	11	45	0	36	20	60	45	3	2	30	61	47	47	47	3	71	34	41	40	55	1	1	85	61	66	3	57	1	1	1	2	2	5	2	3	1	3	1	5	1	2	5	1	4	2	2	1	1	2	2	1	4	4	3	2	2	2	2	4	1	3	2	2	2	2	1	1	1	1	4	1	2	3	1	1	4	3	4	2	1	2	4	1	8	5	4	1	10	10	6	6	5	4	1	3	7	1	3	8	11	4	2	4	4	6	11	1	5	4	7	4	7	9	1	5	5	15	7
33000	-551.595911595491998	-558.451399546451398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336661431887646	2	1	2	5	6	7	7	6	8	9	10	6	9	10	9	8	11	11	12	11	9	11	10	11	11	12	10	9	8	14	15	11	11	13	15	13	13	14	13	11	13	13	13	13	15	15	13	11	14	16	15	17	17	16	15	17	19	17	19	17	21	18	20	21	21	19	20	17	21	21	21	24	21	22	25	22	21	22	25	23	25	22	23	24	25	26	27	29	25	32	34	2	0	2	1	1	12	1	4	5	7	4	4	2	3	1	12	3	16	5	15	5	4	10	21	10	9	1	1	6	1	39	28	21	11	9	32	4	47	32	14	3	3	4	21	26	1	24	3	32	33	42	1	42	38	27	16	42	9	28	34	2	4	1	46	58	26	0	55	56	22	23	57	12	70	67	61	66	32	1	77	4	57	57	35	4	12	63	69	63	14	79	1	1	1	2	2	1	2	1	1	1	2	1	4	4	5	1	5	2	2	1	1	2	1	1	1	2	4	3	1	6	1	2	1	2	3	1	4	1	1	1	4	6	4	2	3	5	1	4	2	2	1	7	2	1	4	4	3	3	6	2	11	7	7	4	2	3	1	2	3	6	6	1	8	1	2	1	1	6	12	1	9	2	2	5	8	10	4	3	5	13	4
33500	-508.701256219669972	-515.556744170629372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398016390690054	2	1	2	6	6	7	8	5	9	5	10	8	9	9	8	9	10	11	12	12	9	11	10	11	10	9	11	10	10	14	15	11	12	12	14	13	11	14	13	12	13	14	15	14	13	15	12	14	15	16	12	17	17	16	14	17	16	18	18	17	19	19	17	21	21	19	20	20	21	22	22	24	20	22	25	23	22	21	24	23	24	25	24	25	23	26	25	28	26	31	35	2	0	2	10	3	4	1	3	4	2	6	4	8	3	5	3	12	6	15	17	3	23	12	21	1	5	7	10	16	4	1	1	32	4	23	47	21	7	22	28	24	22	23	34	12	35	12	21	47	2	9	21	3	45	20	30	35	20	4	11	23	12	24	54	66	41	0	23	23	60	64	38	4	61	67	62	65	66	4	30	59	20	57	64	3	31	79	67	63	38	3	1	1	1	1	2	1	3	1	1	2	1	1	3	4	1	3	1	2	2	1	4	1	1	2	6	2	1	4	1	3	6	5	1	3	2	1	1	3	1	1	1	2	4	1	2	1	1	3	2	6	1	5	7	2	1	2	1	2	6	3	5	6	3	4	1	3	1	7	5	2	1	7	7	2	3	2	1	1	11	3	3	6	5	2	6	3	1	4	6	8	12
34000	-517.506134452208698	-524.361622403168099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.319782894589100	2	1	2	6	4	7	8	6	8	9	10	8	11	10	8	9	10	11	11	12	8	12	9	11	9	11	9	8	11	15	15	13	11	13	15	12	12	14	13	13	14	14	12	13	15	15	15	14	16	16	16	18	15	16	16	18	18	18	19	19	20	19	19	20	22	19	20	20	21	20	21	22	22	21	24	21	23	20	25	23	25	24	23	25	25	27	26	29	27	31	34	2	0	2	3	1	3	1	1	8	5	28	5	3	15	4	3	1	15	1	4	4	10	5	12	12	21	6	2	7	2	24	1	5	29	32	7	4	27	25	24	3	37	1	28	20	29	28	20	44	12	20	3	1	41	14	53	38	40	2	40	20	55	17	20	32	40	0	20	4	40	36	1	62	38	67	47	73	41	52	30	20	59	72	77	63	57	82	84	55	1	1	1	1	1	2	2	2	3	3	1	2	1	1	4	1	1	3	4	2	5	4	1	2	2	1	1	1	1	4	1	7	2	7	4	1	1	2	4	3	2	1	5	1	5	2	1	3	2	1	2	5	2	8	8	1	3	1	2	2	7	3	3	1	3	4	3	3	1	3	5	3	4	7	2	4	2	3	1	2	5	5	7	2	1	1	3	5	1	1	6	11	12
34500	-697.445867364526862	-704.301355315486262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430718881290863	2	0	2	6	4	6	9	6	7	8	9	8	11	10	9	9	10	10	12	11	8	10	11	10	12	9	10	8	10	15	14	12	11	12	13	14	11	15	11	12	13	13	11	13	15	16	15	13	16	17	16	16	18	15	15	17	18	17	17	18	19	19	20	19	21	20	20	19	22	21	21	22	22	22	25	24	23	22	23	23	24	24	24	26	25	28	27	29	26	31	35	2	0	2	5	1	2	3	1	6	9	8	9	3	6	1	2	7	1	4	11	8	4	24	12	2	1	15	2	8	18	29	7	15	21	24	33	29	17	15	18	23	22	8	43	18	23	42	7	11	2	27	3	10	41	32	35	38	45	2	46	18	25	17	25	62	46	0	45	20	49	64	18	47	68	61	61	50	61	56	9	50	44	78	49	14	57	59	87	63	56	1	1	1	1	1	1	3	4	1	1	1	1	1	4	2	3	5	1	4	3	1	2	2	1	1	6	3	1	3	2	2	2	3	1	2	1	1	1	3	1	1	1	2	2	1	2	3	1	1	5	7	3	7	6	1	2	3	2	1	8	1	4	4	7	5	1	1	1	2	6	3	1	5	4	1	3	2	3	1	2	5	4	5	1	5	6	6	6	1	2	7	13
