step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-354.174487495263463	-363.225330875714803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998440081546644	-4	-2	7	1	6	3	6	5	13	5	20	7	9	7	5	12	2	11	23	14	20	15	5	14	10	24	13	25	8	23	21	20	16	17	15	11	21	24	19	21	19	20	33	27	25	23	31	26	27	22	15	25	29	31	32	29	35	28	44	36	50	41	40	29	41	44	42	38	47	54	53	0	1	23	1	6	2	6	2	6	2	22	4	23	23	2	23	1	29	13	3	22	36	2	25	14	37	14	51	15	24	34	20	27	25	18	7	7	27	51	39	16	24	53	46	31	34	48	37	50	33	8	12	38	40	48	19	54	40	60	58	67	60	45	48	47	57	60	54	66	61	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-380.529040476298292	-389.579883856749632	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.939796993678793	-4	3	13	5	0	6	2	3	1	6	15	9	11	8	10	13	14	15	27	12	21	12	14	16	7	18	16	22	9	27	20	24	16	7	21	19	19	25	22	18	22	22	32	27	24	23	24	27	26	21	28	16	25	30	42	25	36	36	43	28	53	39	32	31	37	43	39	35	51	33	58	0	9	6	7	1	1	5	9	1	5	13	7	7	7	4	15	13	15	50	2	18	34	2	9	2	14	13	17	2	11	16	50	3	4	18	20	12	26	17	7	24	12	19	39	35	16	10	50	33	33	53	6	11	46	30	31	43	48	64	11	55	54	11	38	63	67	44	26	19	19	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-358.942970399319165	-367.993813779770505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995912172771615	-5	5	6	6	2	1	8	1	8	2	16	7	-2	12	10	11	12	12	27	4	10	17	9	5	9	22	13	18	16	26	13	19	13	15	22	17	19	24	16	19	16	23	29	28	22	17	31	23	27	25	23	23	21	31	35	24	27	31	34	33	49	43	22	28	40	39	41	42	48	50	51	0	1	10	8	1	1	5	1	24	13	16	8	1	12	7	2	8	2	52	13	3	9	2	10	10	39	15	9	5	48	20	27	3	12	37	21	18	39	27	14	23	46	30	52	18	14	26	41	26	37	39	40	18	19	38	36	26	52	43	57	68	59	39	51	59	44	55	19	66	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-372.191864258055659	-381.242707638507000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980085108283805	-6	4	10	0	3	-3	6	4	8	2	17	4	-2	9	12	10	8	12	23	14	22	13	9	15	9	21	6	25	11	28	23	19	16	17	17	17	22	19	18	12	18	24	36	20	20	24	28	27	17	26	17	21	21	22	38	24	32	28	41	37	47	45	39	26	38	45	29	37	46	42	52	0	4	2	6	6	1	10	13	2	1	18	1	1	1	7	2	12	8	3	25	11	27	12	14	8	18	5	37	13	21	34	25	7	40	22	9	35	24	17	2	17	34	47	16	33	44	39	29	24	37	8	25	3	11	30	45	50	21	55	57	64	70	30	52	58	59	41	57	55	43	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-378.636010219017464	-387.686853599468805	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992992835648920	-7	4	9	-2	4	6	6	-2	11	4	15	8	5	9	13	9	13	7	27	11	16	8	14	16	16	23	12	20	16	21	23	16	20	15	13	12	20	23	13	21	18	24	36	18	16	19	32	23	23	25	19	26	26	27	43	24	31	29	38	29	43	42	35	31	40	35	31	44	47	47	59	0	8	7	1	1	8	8	1	5	8	18	10	1	10	12	5	10	13	37	6	13	2	20	13	10	28	7	34	16	7	33	36	34	22	18	7	36	34	10	7	11	15	34	13	18	15	58	28	41	46	27	25	34	42	60	11	26	24	54	34	63	50	47	38	54	64	34	63	63	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-355.686566433361406	-364.737409813812747	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999125021299626	-4	3	9	2	4	2	5	10	8	5	22	5	5	1	11	12	8	8	29	11	21	15	14	13	15	24	15	19	15	23	10	14	16	19	14	13	20	21	17	19	22	22	28	27	22	25	30	23	25	25	27	23	16	32	43	30	33	38	42	31	54	48	39	35	33	33	38	40	45	45	55	0	1	1	1	14	1	1	10	4	6	23	4	2	1	13	5	12	2	15	12	24	13	20	7	31	25	20	31	17	35	7	3	12	17	7	7	3	36	17	31	53	32	45	48	34	41	42	40	39	33	41	22	31	37	65	41	26	65	19	41	68	55	48	60	19	11	66	19	59	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-364.954868142675764	-374.005711523127104	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996348994904798	-7	-2	10	0	4	3	6	2	5	3	20	9	12	10	5	11	12	16	31	14	20	12	9	15	6	14	10	19	14	25	21	24	15	18	19	16	18	23	18	16	15	22	36	26	19	23	27	26	20	20	24	26	15	29	42	26	31	30	44	38	51	48	42	28	42	36	39	42	44	48	48	0	1	10	2	1	4	5	2	8	4	8	10	9	9	6	25	4	16	42	7	36	15	10	16	5	8	9	18	2	22	29	26	16	26	14	13	13	39	33	3	23	26	19	36	14	18	39	31	14	24	37	34	27	34	66	46	38	38	63	32	55	68	60	50	60	51	51	54	63	43	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-361.471708757319277	-370.522552137770617	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997886807379289	-10	-5	4	0	4	0	7	9	4	1	16	9	8	9	13	11	7	14	21	10	17	16	14	12	13	17	12	16	9	24	17	21	19	5	21	18	15	26	22	16	20	16	25	23	23	24	34	17	28	29	18	22	30	27	39	27	32	24	44	30	49	44	40	36	43	38	41	37	47	47	52	0	1	10	1	6	1	6	4	6	2	7	3	9	9	7	17	4	29	26	5	27	29	16	13	5	25	5	14	4	31	17	18	24	2	18	25	13	33	21	9	14	8	32	36	51	27	56	12	19	11	24	33	48	22	57	58	43	41	47	43	55	55	47	45	46	64	47	56	55	64	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-371.097028786929457	-380.147872167380797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974820066508150	-5	6	6	0	2	-1	6	5	4	1	9	4	11	4	6	13	12	9	33	15	16	13	12	12	9	21	10	17	-1	26	19	18	14	17	14	16	11	21	20	22	22	26	35	26	23	13	32	24	27	23	26	22	25	27	40	23	30	32	32	34	49	46	40	37	31	38	34	41	52	51	52	0	10	10	1	1	1	29	29	6	6	5	1	7	10	12	18	25	7	51	17	13	37	29	14	15	23	8	24	1	20	20	46	24	37	13	27	5	33	13	37	25	32	65	17	28	15	51	39	28	22	56	20	34	46	43	39	40	51	49	22	63	68	57	45	21	44	51	56	62	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-353.990116259836157	-363.040959640287497	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992109436263473	-4	6	14	5	0	-1	3	3	5	7	20	6	7	11	9	14	6	9	28	12	17	14	13	15	12	24	11	24	13	22	18	24	19	16	14	18	14	23	22	20	18	24	34	24	22	17	31	24	26	27	27	23	25	29	45	28	29	34	42	31	50	43	39	36	39	39	42	39	47	47	52	0	7	10	7	1	1	5	5	7	7	22	5	1	13	7	20	6	12	27	4	16	15	12	10	7	35	12	37	9	20	17	11	25	23	10	29	7	33	31	34	37	34	54	34	21	14	30	34	22	42	52	36	46	38	62	30	31	28	57	45	65	66	42	3	19	53	68	50	67	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-360.761412799461368	-369.812256179912708	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997748781346745	-3	0	11	4	6	3	8	8	6	3	21	5	8	6	7	11	2	10	31	9	11	14	14	15	14	19	17	24	13	23	21	15	19	17	21	17	13	26	17	24	21	18	31	25	24	21	29	17	19	26	23	22	27	24	44	24	29	34	42	36	48	51	39	33	43	44	36	40	52	42	60	0	1	4	1	1	2	10	10	2	2	34	10	17	17	1	5	1	4	48	6	6	18	15	10	15	18	21	36	10	39	25	16	39	16	24	25	20	41	16	33	15	21	11	6	46	29	51	20	15	29	24	36	34	37	63	27	26	53	58	43	65	64	19	45	47	67	19	67	59	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-374.895613170590991	-383.946456551042331	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988545189498016	-13	1	10	-5	-1	-3	3	8	13	1	22	2	7	4	3	10	12	15	29	16	19	7	5	16	6	19	14	21	18	28	24	26	15	17	18	20	21	17	14	18	25	22	35	23	26	25	29	25	26	24	25	23	22	26	46	28	29	40	39	38	49	48	42	36	37	44	44	40	49	43	45	0	4	22	1	4	1	4	2	25	4	24	4	12	4	4	7	23	25	49	16	20	12	7	13	4	8	16	35	3	51	26	50	16	39	13	9	9	7	13	9	16	24	47	34	34	9	45	38	38	35	36	29	34	40	60	35	34	51	56	54	32	71	58	42	19	60	32	51	67	60	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-365.707254498609529	-374.758097879060870	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998797637090736	-9	5	12	-6	1	-4	8	0	11	4	20	6	5	4	8	14	13	15	12	13	20	10	12	14	11	20	17	26	17	19	23	16	16	14	23	19	21	17	23	24	20	23	33	27	24	25	31	17	24	26	31	23	22	22	45	25	32	34	33	39	53	47	42	29	42	39	36	40	45	51	56	0	5	7	1	6	4	14	4	13	8	22	5	8	1	8	14	12	8	14	13	29	4	22	12	2	16	3	38	22	24	18	34	25	19	22	33	29	15	11	38	20	36	50	52	30	41	56	18	30	9	52	29	24	17	66	54	53	56	56	57	62	63	66	27	60	57	50	58	60	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-367.201827792821632	-376.252671173272972	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.912406905857728	-9	0	6	3	3	-3	5	7	8	6	21	4	9	7	4	9	9	13	27	10	15	11	12	17	15	19	14	15	15	17	22	20	17	17	19	11	20	21	16	24	15	24	32	26	25	25	36	27	23	28	27	23	22	26	33	27	22	38	40	37	53	49	38	35	37	40	32	40	46	48	53	0	1	4	6	2	1	2	4	7	2	36	2	7	2	2	15	4	20	33	3	8	3	15	36	12	41	36	20	8	3	39	17	14	36	25	8	23	24	2	32	36	26	45	33	11	28	43	25	26	29	35	23	33	13	19	36	30	38	60	67	66	69	56	45	21	64	48	67	65	64	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-366.695987500621413	-375.746830881072754	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998307108451001	-3	5	13	1	1	5	6	9	11	3	16	9	12	7	14	11	9	14	31	12	18	15	12	14	5	22	10	25	13	27	18	25	17	9	15	16	16	21	22	14	22	25	33	20	26	8	30	26	19	25	30	20	29	31	42	4	34	35	40	35	52	46	38	32	37	44	31	39	43	51	54	0	1	13	1	1	1	1	5	25	1	15	7	25	1	2	2	56	17	21	17	25	56	6	17	1	11	25	24	12	44	34	12	7	56	23	7	27	18	3	10	15	9	50	11	41	4	50	15	37	24	42	23	42	32	43	4	47	48	60	39	55	60	47	31	64	57	48	30	30	62	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-360.900677027160214	-369.951520407611554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999007172073818	-7	6	9	2	6	2	7	0	7	6	13	7	8	7	3	14	12	7	25	10	21	17	14	14	9	13	16	15	11	29	21	18	17	10	18	16	18	23	19	23	20	18	30	28	28	22	31	25	26	29	30	23	24	27	44	22	28	34	45	38	54	46	34	34	35	36	38	32	51	50	54	0	8	2	1	8	1	8	1	4	15	12	4	15	4	1	2	8	8	26	15	29	17	12	9	4	15	12	7	12	27	20	13	12	8	13	20	29	31	34	27	8	16	40	56	41	11	41	22	41	33	37	37	23	39	63	42	52	30	66	63	67	64	28	19	44	19	65	44	59	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-370.913928975816418	-379.964772356267758	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995744206417680	-8	0	8	6	0	2	6	6	10	1	17	8	10	5	3	12	10	12	27	9	18	12	5	10	13	16	6	22	16	29	19	11	15	16	21	14	23	21	24	16	22	19	33	22	25	24	32	20	29	19	23	25	23	29	43	27	33	41	36	34	47	39	31	36	35	36	38	42	51	48	51	0	1	10	1	1	5	10	5	7	1	9	10	27	15	10	10	27	8	11	7	9	8	5	23	13	17	2	32	15	37	12	2	17	23	26	15	11	34	9	14	36	32	19	18	44	21	45	25	51	16	6	40	50	37	54	42	45	56	19	17	62	52	44	49	54	43	43	59	67	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-373.059737870362198	-382.110581250813539	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996690606260481	-6	-4	6	4	1	5	3	5	8	6	19	7	-3	6	11	7	9	13	32	15	17	10	15	16	6	22	11	22	11	18	16	21	17	14	14	11	23	22	11	17	23	27	31	28	17	21	33	27	25	24	27	18	25	31	43	28	26	34	42	28	50	41	38	32	36	40	28	39	44	47	54	0	1	5	1	1	13	2	2	12	13	36	2	1	5	7	6	8	6	38	9	15	13	15	3	13	52	12	45	25	29	39	3	27	15	15	16	15	33	16	12	36	36	23	35	36	24	56	33	36	34	26	9	52	24	57	49	46	42	19	49	68	43	56	56	26	64	38	54	68	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-355.050149770674750	-364.100993151126090	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973952096314745	-4	2	11	3	3	2	2	9	7	6	16	1	10	5	13	7	10	12	29	16	17	12	8	12	15	21	13	24	15	28	20	24	13	17	21	18	14	25	16	9	20	20	36	27	18	26	20	21	23	28	22	17	29	30	43	25	35	37	41	30	51	45	35	31	32	42	41	42	49	44	54	0	1	10	1	12	1	1	6	12	7	13	1	10	1	13	7	5	23	46	37	17	4	6	23	16	39	9	20	22	15	34	41	40	18	20	15	9	20	17	10	17	22	30	26	16	34	40	24	34	35	37	17	56	38	54	21	48	56	63	42	70	57	32	51	44	28	58	57	62	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-367.403303108171542	-376.454146488622882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979739579082333	-6	-3	12	5	1	3	6	10	9	5	18	10	7	6	14	11	6	14	29	11	18	1	11	11	10	16	15	20	10	29	21	16	15	18	19	15	16	22	18	23	19	24	29	22	28	14	33	25	23	29	21	23	18	29	35	24	31	22	45	35	52	44	35	38	27	43	41	44	37	50	50	0	1	10	5	2	2	2	7	2	5	14	4	6	2	9	17	1	23	49	7	33	2	4	17	13	20	24	29	6	58	37	12	22	12	46	20	16	39	12	10	26	41	28	16	42	7	58	36	21	49	21	24	20	34	40	13	50	27	64	30	68	47	54	63	40	64	54	47	43	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-382.982467999263292	-392.033311379714632	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988493897017016	-9	5	7	5	4	1	3	9	7	-4	19	6	10	12	10	7	12	11	25	17	18	14	-3	16	17	22	13	23	15	21	9	23	14	3	8	7	18	14	18	22	24	26	33	17	24	21	32	16	24	26	26	21	29	31	47	24	35	31	44	33	53	43	40	31	40	35	41	36	46	51	53	0	1	5	23	23	10	10	34	10	1	15	1	2	9	4	34	5	36	38	31	27	5	1	7	14	9	9	44	5	8	5	37	15	6	12	7	8	12	27	37	44	28	54	27	29	44	9	31	20	31	32	16	49	45	63	17	32	52	57	56	69	63	53	51	60	60	58	52	67	57	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-368.946169439707944	-377.997012820159284	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991877128914353	-8	5	13	1	5	3	5	9	11	-1	21	8	10	12	4	6	13	9	23	14	20	16	10	15	14	21	15	26	16	18	17	24	16	16	20	10	22	20	14	18	22	22	35	23	21	24	28	14	29	26	27	20	28	30	44	26	30	34	38	34	35	40	36	25	36	38	43	44	51	39	52	0	4	18	10	10	1	4	15	2	1	27	6	7	4	1	10	18	4	30	5	48	9	2	13	16	9	9	40	39	2	2	22	8	48	22	5	30	29	5	12	29	5	37	52	39	21	19	4	44	9	18	9	52	19	61	35	52	64	58	44	54	49	58	29	28	58	63	70	62	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-366.159857402106184	-375.210700782557524	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967269434822204	-5	2	10	6	1	0	6	8	9	2	17	8	6	4	11	9	12	12	30	15	23	15	15	17	9	21	14	24	11	15	20	17	13	12	20	16	25	20	14	22	23	25	35	17	16	24	29	26	26	27	30	18	27	31	45	26	28	33	43	25	42	44	41	34	34	31	36	44	37	52	56	0	1	5	1	1	1	6	5	14	1	3	5	5	5	2	5	13	5	52	16	22	17	16	14	5	23	25	32	14	16	8	17	3	12	24	39	52	52	5	31	3	34	48	29	17	44	26	31	40	39	28	4	32	40	63	18	32	57	69	22	69	67	67	57	46	56	48	63	19	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-360.490102666266807	-369.540946046718147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982993126731048	-7	3	11	0	2	2	5	-1	-2	8	19	6	7	2	11	8	9	9	34	10	14	10	13	17	15	18	13	22	12	21	13	16	18	17	16	13	21	18	19	23	22	21	35	26	25	22	28	24	25	18	29	20	21	30	39	25	33	31	38	34	54	46	30	32	36	40	38	35	43	48	42	0	9	10	1	9	9	4	1	1	9	15	6	1	9	12	2	6	5	54	2	17	12	7	16	3	31	5	31	9	15	22	10	18	36	29	6	11	35	36	23	32	35	49	50	24	36	33	30	46	29	52	21	34	53	19	32	56	53	43	47	69	43	45	48	64	63	47	40	60	55	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-390.910558352517967	-399.961401732969307	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993870621421136	-5	2	10	0	1	2	-2	8	4	6	21	8	12	10	11	4	11	11	33	13	23	8	12	18	8	19	10	23	16	14	14	1	17	16	9	13	21	26	20	19	24	24	33	25	23	14	21	18	20	27	29	21	31	23	27	27	31	35	43	30	51	46	41	27	31	18	32	44	48	37	56	0	7	5	7	1	1	1	2	32	7	46	16	1	32	16	4	2	25	41	17	26	6	14	14	32	13	22	24	20	6	10	7	27	23	6	35	66	11	36	13	26	49	39	37	31	5	33	46	46	28	41	20	40	23	66	30	38	44	28	52	69	60	43	47	40	17	56	63	63	19	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
