step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-563.881085960264159	-561.276865362406397	-2.604220597857789	0.000119962153959	0.000009520872947	0.079365638515340	0.676395448918076	0	7	4	4	7	5	7	16	8	13	14	10	16	17	24	20	30	23	24	23	29	30	32	27	35	30	27	32	35	33	39	37	39	38	29	37	39	35	42	40	45	36	41	41	35	44	47	42	49	41	42	44	46	49	54	48	52	48	55	47	51	58	53	56	58	72	64	73	72	80	80	78	0	1	0	1	1	1	1	5	3	12	9	4	12	9	10	12	15	13	20	16	16	0	27	0	0	20	16	24	28	17	21	21	19	20	27	0	28	27	29	25	26	27	28	34	27	37	36	38	31	34	42	40	33	60	47	48	21	52	44	51	51	58	52	0	52	63	65	62	65	63	72	69	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	2	1	2	2	1	1	2	1	2	2	2	1	1	1	2	1	2	3	3	1	2	2	2	2	2	1	3	3	1	2	1	4	1	1
36500	-578.828495275735690	-574.765536129647330	-4.062959146088362	0.000141093622120	0.000004397526375	0.031167435558062	0.620066263707809	-2	11	-1	2	7	3	13	18	7	12	19	18	14	13	18	29	30	26	22	24	25	30	28	30	35	30	28	32	36	34	41	35	39	39	35	38	38	34	43	41	45	38	43	39	48	41	49	44	50	43	43	44	45	48	56	52	46	51	55	51	51	57	49	56	61	73	66	77	73	66	83	77	0	1	0	1	1	1	1	7	3	4	9	10	5	9	13	20	10	8	15	19	19	0	20	0	0	21	20	24	24	17	19	21	26	16	27	0	28	23	29	25	26	27	28	32	23	37	25	42	57	34	38	40	26	48	58	48	34	52	16	54	27	58	52	0	47	70	62	58	65	65	70	70	1	2	1	1	2	1	3	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	2	2	1	1	1	2	1	1	1	2	2	4	1	2	1	1	1	2	1	2	1	1	1	2	2	3	1	2	1	2	1	2	2	3	5	2	1	3	2
37000	-542.625514136358788	-540.602153784767438	-2.023360351591295	0.000116010747741	0.000015678558681	0.135147466820164	0.751110625543968	-2	10	0	4	3	4	10	15	7	17	14	10	17	17	20	27	29	30	25	23	32	28	28	20	34	27	34	32	34	32	31	34	37	38	36	35	37	38	44	38	43	42	43	42	46	42	49	43	49	40	44	44	48	52	52	50	46	53	53	49	47	56	57	58	62	68	71	79	66	72	79	78	0	4	0	1	1	1	6	6	3	12	9	4	12	11	12	20	10	13	20	15	19	0	19	0	0	19	23	24	24	17	19	19	26	16	23	0	28	23	29	25	33	27	28	16	51	37	25	27	21	16	38	40	20	60	47	61	50	52	44	48	38	58	55	0	58	69	65	70	63	69	66	66	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	3	2
37500	-587.615038245266533	-583.458175846524682	-4.156862398741862	0.000130479144421	0.000003868129769	0.029645578884258	0.624087950087559	-3	11	1	5	8	2	4	15	5	16	17	13	18	12	18	24	24	29	25	19	29	29	29	19	33	29	27	29	34	34	35	37	34	36	34	39	40	32	43	42	35	36	41	40	45	41	49	41	51	43	44	49	39	52	55	53	50	52	55	48	50	56	54	52	59	66	64	73	69	66	78	83	0	7	0	1	7	1	1	6	3	12	14	4	4	9	10	20	13	13	20	7	16	0	27	0	0	19	19	24	24	17	21	21	26	16	23	0	28	27	37	25	26	27	29	31	48	29	36	42	41	34	27	40	33	60	25	51	16	25	44	51	45	52	52	0	62	65	65	55	63	58	63	69	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	3	1	2	2	3	2	6	4	2	1	1	2	1	1	1	2	1	2	2	3	3	2
38000	-556.112549649546168	-553.976004222860638	-2.136545426685557	0.000125087565798	0.000015022671910	0.120097243989949	0.693425618796829	-5	10	-1	4	-2	0	12	14	9	17	16	10	15	18	19	29	27	21	23	19	29	29	30	26	36	33	32	29	36	33	34	31	40	38	35	38	38	35	45	42	45	36	41	39	45	40	46	46	48	44	46	49	47	52	57	51	51	51	54	50	54	53	55	53	61	72	71	78	63	75	83	81	0	4	0	6	1	1	4	5	3	12	3	4	12	9	8	20	10	13	20	10	19	0	19	0	0	16	23	24	28	17	21	16	16	20	23	0	28	27	29	36	21	27	28	31	27	37	36	38	34	34	42	40	34	51	36	51	50	36	53	48	56	52	47	0	63	55	55	66	52	55	66	70	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	3	1	2	1	2	1	1	3	1	1	2	1	2	2	3	1	1	3	2	1	1	1	2	1	1	2	2	1	2	2	2	1
38500	-568.034287029858206	-565.584266715801164	-2.450020314057004	0.000103246632067	0.000009297124028	0.090047722056462	0.638458828176421	-7	6	4	5	1	6	12	8	10	14	12	17	19	16	21	29	29	27	26	22	30	25	28	23	33	34	33	34	30	34	34	38	39	38	32	38	38	40	43	44	43	42	42	41	44	43	48	44	47	43	46	42	42	52	53	48	44	52	57	48	55	56	50	52	58	71	67	75	79	81	82	73	0	1	0	1	1	1	6	6	3	4	9	10	10	3	12	20	2	13	20	12	19	0	19	0	0	16	23	24	24	17	16	16	26	16	23	0	28	27	29	36	33	27	28	31	34	37	36	35	31	20	42	36	26	60	47	38	34	52	50	45	56	63	25	0	63	58	62	63	72	72	69	66	1	2	1	2	1	3	1	1	1	1	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	2	2	2	2	3	1	1	1	1	1	1	1	2	3	1	1	2	3	1	1	3	1	2	2	2	1	1
39000	-578.219179456565371	-575.659625365726811	-2.559554090838541	0.000122535274900	0.000010078845529	0.082252604705081	0.604616473378587	-1	9	0	0	2	2	10	19	10	15	16	9	19	12	24	28	27	26	21	25	29	25	31	30	33	32	25	33	34	29	40	37	36	35	36	38	36	39	46	41	39	40	36	37	47	41	39	39	43	47	35	45	44	42	53	54	50	51	54	50	52	54	54	56	59	65	72	75	72	81	78	80	0	1	0	1	1	1	1	2	3	12	14	4	12	3	8	20	12	10	12	19	19	0	27	0	0	21	19	24	24	17	44	21	26	16	23	0	28	27	24	36	26	27	28	21	51	37	25	51	34	16	27	25	33	38	40	48	45	52	53	54	60	36	52	0	63	40	65	58	40	68	63	63	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	2	3	2	1	1	1	3	2	1	2	1	2	3	1	2	2	2	1	3	2	1	1	4	3	3	4	1	2	5
39500	-600.806877163480976	-598.044053746079271	-2.762823417401745	0.000156287065258	0.000010979801736	0.070254065608544	0.691082545452024	-2	14	3	2	3	3	14	18	6	9	10	13	17	18	21	29	29	29	22	24	27	32	31	28	34	33	31	33	37	34	38	35	39	31	34	40	38	35	43	43	43	37	42	38	37	40	49	45	49	45	41	49	46	50	48	51	45	47	54	44	55	59	55	52	64	73	68	70	68	74	74	79	0	1	0	1	1	1	1	7	3	4	3	10	4	9	12	15	12	15	7	2	19	0	20	0	0	21	20	24	24	17	32	34	26	20	23	0	28	19	29	25	26	27	28	34	27	37	36	27	57	33	27	58	26	60	40	48	16	40	31	51	38	55	58	0	47	55	65	63	63	65	62	52	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	3	1	1	1	1	3	1	1	2	3	1	2	1	2	2	1	1	2	3	1	3	1	2	2	3
40000	-594.899632643045948	-592.637435842473906	-2.262196800572029	0.000176741796915	0.000018800207226	0.106371031382143	0.650928843680362	-3	3	6	5	7	1	11	18	8	16	14	18	16	17	16	29	29	32	25	25	30	26	30	29	32	34	29	31	35	32	33	33	38	39	36	36	37	39	39	39	43	35	41	38	49	42	49	40	46	41	44	49	50	49	56	44	48	45	49	43	51	58	52	54	61	69	69	78	78	75	76	81	0	1	0	1	2	1	4	4	3	5	9	10	4	9	2	20	13	10	10	15	19	0	19	0	0	21	8	24	24	12	27	21	26	16	23	0	28	42	29	36	33	23	28	21	48	37	36	42	44	44	34	58	33	60	63	42	50	40	31	48	56	52	52	0	62	63	63	52	55	66	62	70	1	1	1	2	1	1	1	2	1	1	1	1	3	1	3	1	3	1	3	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	2	3	4	2	3	1
40500	-568.737519057289660	-566.513680439163750	-2.223838618125868	0.000130623335849	0.000014405285334	0.110281101305056	0.700554629821740	-2	16	-1	5	6	4	9	8	7	16	13	14	18	17	22	29	22	27	25	20	25	28	30	27	33	34	33	30	37	34	33	37	36	38	34	33	34	38	41	40	43	32	41	40	45	38	50	42	50	48	44	47	48	50	47	48	49	42	53	51	54	60	52	57	62	72	68	69	75	79	73	76	0	12	0	1	1	1	5	6	3	4	3	4	12	9	10	20	12	13	20	12	20	0	19	0	0	31	42	24	24	17	21	16	26	16	23	0	28	27	29	25	33	23	28	32	42	37	52	38	33	20	27	58	26	48	40	45	16	40	50	51	56	63	58	0	47	63	65	65	71	72	65	71	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	3	2	2	2	2	1	1	4	1	1	2	2	1	2	1	1	3	1	1	1	1	2	1
41000	-554.998951367878590	-552.920076303436076	-2.078875064442475	0.000121244298849	0.000015445959662	0.127395348144672	0.690888107094454	-1	15	2	2	2	4	9	16	9	18	13	9	17	15	23	24	22	30	24	21	28	27	30	23	33	35	34	32	34	35	37	34	32	28	39	39	38	38	37	41	44	39	42	41	42	44	47	42	49	43	46	47	48	44	56	44	48	43	51	48	51	51	54	56	60	69	71	77	77	78	79	73	0	1	0	1	1	1	1	6	3	12	9	4	12	3	10	20	10	13	20	2	19	0	19	0	0	33	23	24	24	17	21	21	21	16	23	0	28	27	29	36	33	27	28	21	42	37	25	38	44	34	38	36	41	48	25	48	50	36	31	54	38	40	58	0	62	58	65	72	72	72	66	63	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	3	1	3	1	1	3	1	1	1	1	1	3	2	2	1	1	4	1	1	1	1	2	2
41500	-545.130706480653885	-542.705718351020323	-2.424988129633508	0.000120680737078	0.000011101237191	0.091988476868394	0.730988371943621	-3	15	-5	3	4	1	11	19	9	11	11	17	17	14	15	22	29	29	25	24	28	27	31	26	36	34	36	32	29	34	38	35	37	38	34	40	37	40	41	39	42	35	38	38	49	42	49	42	46	47	44	45	44	49	56	49	46	50	53	51	53	58	53	57	63	71	68	73	74	80	77	79	0	5	0	1	1	1	1	7	3	4	9	4	7	11	10	10	10	13	16	12	19	0	16	0	0	19	42	24	24	17	21	21	21	20	23	0	28	42	29	25	21	23	28	21	27	28	25	38	31	34	38	40	33	48	58	48	34	52	44	54	56	63	52	0	58	62	65	40	66	71	66	66	1	3	1	1	1	1	2	1	2	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	3	2	1	3	1	1	2	1	1	1	1	1	2	2	2	3	1	1	1	2	1	2	1	1	4	1	1	1	1
42000	-572.923400273955281	-570.428622347437454	-2.494777926517785	0.000112749355184	0.000009778901459	0.086731329350189	0.534866186485876	-2	10	5	4	4	4	9	19	9	13	17	9	17	13	19	29	22	26	25	23	25	27	30	30	34	31	35	34	35	31	34	34	39	38	37	36	39	33	44	40	45	33	43	42	48	44	47	38	50	41	45	41	48	42	52	51	47	47	55	44	47	56	51	56	63	67	71	72	74	73	81	85	0	1	0	1	1	1	5	7	3	12	14	4	10	3	12	20	10	13	20	8	20	0	19	0	0	16	42	24	24	17	21	20	26	19	23	0	28	20	29	25	26	23	28	31	42	37	36	38	31	34	38	36	33	48	40	48	50	52	44	54	48	55	52	0	62	52	65	52	58	66	70	70	1	2	1	2	1	1	1	3	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	3	2	2	1	1	2	2	1	2	1	2	1	3	2	2	1	2	1	2	2	2	1	2	3	1	5	4	1	2	2
42500	-577.991464598129483	-574.401764979402515	-3.589699618726975	0.000167904631884	0.000006832752018	0.040694243759606	0.628525532767482	-1	13	1	1	4	4	10	17	6	14	9	19	14	16	19	25	32	26	23	20	26	28	29	31	27	31	36	34	34	34	38	35	40	36	32	38	39	38	41	43	42	34	37	41	45	43	48	45	48	45	40	47	46	42	53	53	48	52	49	47	55	57	53	58	59	72	71	77	73	76	76	85	0	6	0	1	1	1	5	6	3	6	9	7	4	11	13	19	18	13	20	10	19	0	18	0	0	21	42	24	24	17	16	21	26	16	23	0	28	27	28	36	26	23	28	34	42	28	36	54	21	16	38	40	26	31	47	45	31	52	21	51	48	63	52	0	63	58	65	58	52	62	52	58	1	2	1	1	1	1	1	3	1	2	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	3	4	1	1	3	1	1	1	2	1	4	1	3	1	1	1	1	5	2	3	4	3	5	3
43000	-567.883944653294066	-566.170473709512521	-1.713470943781554	0.000098586825252	0.000019661795826	0.199436342287626	0.708607973581042	1	5	1	3	4	3	14	19	9	12	18	17	17	13	21	30	29	25	26	20	27	26	34	27	33	32	33	32	37	35	37	36	34	37	37	40	40	37	46	42	42	41	40	42	43	44	44	43	49	48	44	49	45	47	56	55	51	53	57	49	50	57	54	58	63	67	68	73	71	82	81	78	0	1	0	1	1	1	1	6	3	4	14	7	10	3	12	20	10	13	20	13	20	0	19	0	0	16	16	24	24	13	20	21	26	19	27	0	28	23	29	25	33	27	28	31	38	37	25	27	31	34	38	40	33	51	52	51	53	52	49	54	51	63	52	0	63	58	65	66	63	72	63	69	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	3	3	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	2	2	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	3	2	2	1
43500	-573.117312861694813	-571.378433058044493	-1.738879803650362	0.000112641588625	0.000021645317283	0.192160973116493	0.607085808772078	0	12	-1	5	4	6	15	21	10	13	13	19	12	16	23	29	27	29	25	23	30	31	27	30	35	33	32	33	34	33	38	36	38	40	36	37	38	40	39	40	42	39	40	40	49	43	51	46	46	46	41	41	49	45	56	56	51	52	53	49	52	55	51	58	61	72	70	76	71	78	77	80	0	1	0	1	1	1	10	6	3	4	9	10	4	3	12	20	12	10	10	10	19	0	19	0	0	19	23	24	24	17	21	19	26	16	23	0	28	27	29	36	26	27	28	31	27	37	52	51	31	34	16	40	26	38	40	48	50	52	31	54	38	47	52	0	62	55	58	58	65	66	69	69	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	2	1	2	2	2	2	3	1	2	1	2	1	2	3	2	3	2	1	1	3
44000	-581.254882569610345	-577.608403663550234	-3.646478906060149	0.000119749152610	0.000004713007235	0.039357332655783	0.624523252938033	-6	14	0	-2	5	1	10	19	8	17	10	14	14	18	24	27	23	31	26	16	31	29	29	25	32	31	34	31	36	34	36	36	40	33	38	34	39	36	41	40	40	39	43	42	45	34	47	44	49	46	46	43	43	46	56	54	48	52	56	50	49	56	56	55	58	70	68	71	73	80	81	83	0	7	0	1	1	1	6	6	3	7	9	7	4	11	10	20	12	7	20	5	19	0	19	0	0	19	23	24	24	17	19	16	26	20	23	0	46	27	37	36	26	27	28	31	27	28	36	38	21	16	27	40	26	38	47	61	34	52	57	54	48	58	25	0	58	58	65	47	58	69	66	71	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	2	1	3	1	2	2	3	4	3	1	3	1	2	1	3	2	1	1	1	1	6	1	2	3	2	3	3	1	2	1
44500	-559.493680819643487	-556.724828425887608	-2.768852393755853	0.000125602825219	0.000008784527392	0.069938931524980	0.656562695080466	-1	9	0	4	7	1	5	17	7	16	17	16	20	9	25	30	29	28	24	23	29	28	27	28	33	34	31	31	37	31	38	38	40	36	37	37	37	36	42	42	45	39	42	41	39	40	47	43	47	46	45	46	41	47	50	53	48	52	56	49	48	58	56	50	60	68	66	68	62	81	82	75	0	1	0	1	1	1	1	1	3	4	3	2	12	3	4	20	15	12	10	10	19	0	19	0	0	16	23	24	24	17	21	21	26	20	23	0	28	27	29	36	26	27	28	21	27	37	25	38	31	16	23	40	26	51	25	61	31	52	44	54	48	40	52	0	55	63	62	55	63	72	72	69	1	2	1	1	2	1	1	3	2	2	2	2	1	2	5	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	3	1	2	1	3	2	2	2	2	1	1	2	2	1	1	2	1	3	1	2	2	1
45000	-588.189510529024346	-585.258285886644785	-2.931224642379509	0.000131895080171	0.000008200738546	0.062176227766021	0.627755688885927	-3	9	1	4	5	5	9	16	6	12	14	14	16	17	14	29	25	30	20	24	30	31	33	26	35	32	36	32	37	29	41	34	39	38	37	36	38	38	44	43	38	40	42	40	49	43	49	45	47	43	40	42	45	48	54	53	52	50	50	52	53	60	56	53	56	69	63	64	66	75	81	72	0	1	0	1	1	1	4	5	3	4	9	10	4	9	6	19	2	17	13	19	19	0	19	0	0	21	23	24	24	17	16	16	26	19	23	0	28	27	28	25	26	23	28	16	27	37	25	38	31	16	23	25	26	42	47	42	31	52	44	54	42	65	52	0	58	58	58	47	55	72	69	69	1	2	1	2	2	2	2	1	1	1	2	1	2	2	2	2	3	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	3	1	1	1	1	3	2	2	2	2	1	2	1	3	1	2	1	1	2	2	1	1	3	2	2	2	1	3	1	3	1	2	4	2	3	2	1	2	2
45500	-589.923012723439001	-587.235009444874891	-2.688003278564109	0.000151766798352	0.000011283325731	0.074346470065553	0.738297404371010	1	10	2	4	2	6	11	14	10	15	15	18	15	18	21	29	28	25	20	22	28	29	32	22	35	27	30	30	34	33	36	38	39	33	35	34	39	33	42	38	44	33	42	40	45	41	47	46	48	43	37	45	36	48	55	49	48	42	51	50	53	52	54	58	57	70	72	73	67	81	82	79	0	1	0	1	1	1	6	6	3	7	9	5	4	9	6	20	10	15	10	19	19	0	27	0	0	19	21	24	24	15	34	21	53	20	23	0	28	27	37	25	53	27	28	32	51	29	58	42	31	34	27	58	26	51	58	48	21	40	44	45	51	47	58	0	58	63	65	63	52	72	62	69	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	3	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	3	1	2	1	2	1	2	1	3	2	2	3	3	1	4	1
46000	-568.078789128589847	-564.248241106291289	-3.830548022298520	0.000117750180571	0.000004170188263	0.035415557261263	0.661008904076241	-3	11	3	2	5	6	7	16	6	7	17	5	17	14	20	29	31	30	26	22	24	23	30	28	32	32	35	33	35	25	40	32	37	39	37	39	39	40	40	42	45	34	41	40	44	43	48	39	44	42	46	49	48	52	55	55	50	45	51	44	49	54	52	56	60	72	70	74	75	81	77	79	0	1	0	1	1	1	1	2	3	12	14	4	10	9	10	19	30	13	20	10	20	0	20	0	0	21	23	24	24	6	32	20	26	21	42	0	28	27	29	36	26	19	28	20	27	28	25	42	31	19	38	58	26	60	47	61	50	40	44	48	45	63	58	0	62	47	65	66	63	66	66	66	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	3	2	3	1	3	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	3	2	1	2	2	1	2	1	1	1	2	1	1	2	3	1	3	2	1	1
46500	-563.429597795733912	-560.747437265596886	-2.682160530137073	0.000124191408285	0.000009274722086	0.074680867335322	0.707223873696550	-1	10	1	5	6	2	10	18	7	16	14	12	18	15	21	28	25	31	26	22	30	25	30	26	33	32	33	35	35	35	41	35	37	34	33	39	38	42	41	43	41	35	38	40	40	42	46	43	46	46	40	49	42	52	54	48	52	45	52	47	52	59	52	56	60	65	67	76	67	82	82	74	0	5	0	6	1	1	5	2	3	4	3	1	12	9	10	19	12	15	20	12	19	0	19	0	0	20	23	24	24	17	26	21	26	16	23	0	28	51	29	25	26	27	28	33	27	37	36	51	41	16	27	58	26	60	52	45	34	40	33	48	56	52	58	0	63	63	65	62	55	72	62	69	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	4	1	3	1	2	2	1	1	2	3	1	1	1	1	6	1
47000	-563.282745557196449	-560.554248532974952	-2.728497024221494	0.000096755237141	0.000006974986347	0.072088979919906	0.698500521784496	0	13	4	2	6	5	10	13	11	9	17	15	19	13	17	30	25	29	24	19	26	23	31	26	34	32	35	33	38	30	36	36	35	38	38	39	36	41	39	41	44	41	42	39	42	43	47	45	49	45	38	47	49	52	54	50	50	51	53	46	55	58	56	48	51	71	61	72	69	79	72	80	0	7	0	1	1	1	1	1	3	4	14	10	2	9	12	20	8	13	20	10	20	0	19	0	0	21	23	24	24	17	21	16	26	33	23	0	28	51	24	25	33	27	28	31	27	37	36	42	31	34	27	40	26	60	25	48	50	25	44	38	56	63	52	0	52	55	58	69	63	66	69	71	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	2	2	3	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	3	1	4	1	2	3	3	2	1	1	2	1	1	3	1	1	3	1	1	1
47500	-523.963471841739079	-521.596599551114878	-2.366872290624145	0.000106128803698	0.000010268240982	0.096752630997185	0.708636200594875	-3	11	3	1	7	4	10	19	6	11	15	19	16	15	24	22	26	27	22	18	26	27	29	28	34	31	31	32	36	34	40	36	38	39	38	33	37	42	46	43	40	38	43	40	46	42	47	42	48	45	37	47	46	51	55	51	48	51	54	46	52	57	50	56	62	63	69	77	75	81	79	85	0	1	0	1	1	1	5	1	3	4	9	13	10	9	12	20	10	12	20	10	19	0	16	0	0	21	23	24	28	17	21	19	26	16	23	0	28	51	24	36	26	27	28	21	27	37	36	42	34	34	27	40	26	60	63	48	50	52	49	48	48	58	52	0	62	58	65	66	66	69	69	71	1	2	1	1	2	1	1	3	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	4	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1
48000	-549.107383955029491	-546.170890981841808	-2.936492973187685	0.000153368098040	0.000009500510850	0.061945808625692	0.683500558888053	-2	13	3	4	5	3	12	15	7	12	17	16	17	14	23	28	29	30	24	20	26	28	30	28	34	33	32	31	33	31	40	29	39	37	35	37	37	39	44	43	42	35	40	42	48	43	47	42	46	49	43	48	50	51	53	54	52	50	52	50	54	55	53	58	58	65	68	76	71	74	81	79	0	5	0	1	1	1	1	1	3	4	14	10	10	9	10	21	8	15	8	12	20	0	20	0	0	21	23	24	24	2	21	19	26	20	23	0	28	27	29	36	26	27	28	31	27	37	25	38	34	31	23	40	41	51	40	48	31	52	44	51	48	58	36	0	62	63	65	70	66	69	72	70	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	2	2	2	1	2	1	2	1	3	1	2	1	2	2	3	1	2	2	2	2	2	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1
