step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-581.014905876019043	-578.919870600891613	-2.095035275127414	0.000079622418631	0.000009974910169	0.125277658478486	0.519052856723954	5	13	17	22	22	27	26	30	35	29	38	31	40	42	49	47	50	52	52	53	56	62	58	57	65	66	62	62	63	66	63	70	66	71	75	74	75	73	72	77	75	87	84	79	80	84	76	79	70	83	82	86	84	82	89	82	90	95	89	88	83	83	94	91	93	98	89	100	101	96	98	103	0	1	2	3	3	3	4	4	12	6	5	2	11	11	11	14	14	16	13	16	19	6	15	15	18	27	21	23	15	21	23	26	31	24	30	29	22	26	22	28	22	29	56	39	0	51	16	22	0	26	38	47	54	30	51	38	48	65	36	56	38	40	53	50	60	57	62	40	50	59	54	67	1	1	1	1	1	2	1	2	1	1	2	3	1	1	2	1	2	1	1	2	1	7	1	1	1	1	1	1	3	1	1	1	1	2	2	1	3	1	1	3	2	4	1	1	1	1	5	3	1	4	2	1	1	3	1	2	2	1	2	1	1	1	2	1	1	1	1	5	3	1	3	2
36500	-608.732998788450232	-606.693682635751088	-2.039316152699166	0.000083052348376	0.000011032648488	0.132839693322725	0.631397276130798	5	16	16	24	23	22	23	29	28	29	38	32	39	41	44	43	49	46	56	49	59	62	56	61	61	61	68	65	66	62	64	73	68	73	74	71	73	72	70	76	69	89	82	80	81	84	78	80	80	82	77	87	84	83	85	88	91	87	92	91	91	89	93	96	91	96	95	107	94	97	96	100	0	1	1	6	2	3	2	4	5	6	7	4	4	6	2	11	16	16	13	18	19	6	20	7	14	21	30	23	22	13	16	22	22	24	26	28	25	30	22	33	31	39	26	31	0	38	22	40	0	35	35	48	32	35	43	35	47	35	33	35	56	40	53	56	54	59	57	62	54	62	58	67	1	2	1	1	1	1	1	1	2	1	2	1	4	3	3	1	1	1	2	1	1	6	1	8	4	1	1	1	1	5	4	2	1	1	1	1	1	2	1	1	1	2	4	3	1	2	3	1	1	1	1	1	2	2	1	2	2	2	4	2	1	2	2	2	1	1	1	2	1	2	1	1
37000	-588.215625282296742	-586.649515201652434	-1.566110080644322	0.000093143080341	0.000023824245178	0.255781160450700	0.661353790453300	0	12	15	23	19	29	26	32	29	26	41	33	38	38	42	47	50	48	51	57	61	58	60	60	62	58	64	65	68	68	68	70	65	71	71	72	76	78	76	78	72	83	76	84	81	84	75	81	80	82	82	89	79	84	89	85	93	95	93	89	84	91	97	95	89	93	92	99	100	97	88	101	0	1	2	3	3	4	2	4	2	4	8	6	6	6	14	15	14	13	16	16	22	18	16	11	20	19	21	20	23	21	18	26	22	22	26	31	29	35	22	33	31	37	30	39	0	35	33	31	0	35	35	20	43	35	51	50	62	60	47	56	35	52	53	51	35	40	47	57	56	47	56	62	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	1	2	3	2	1	2	1	1	1	2	3	2	1	1	1	1	2	2	4	1	1	1	1	2	1	2	2	2	1	1	2	4	1	2	2	1	1	1	4	1	2	1	2	1	2	2	4	1	2	4	1	1
37500	-605.831065026256738	-604.115213959628591	-1.715851066628158	0.000093134398128	0.000018508807693	0.198732241418240	0.533409805204048	3	15	12	23	19	29	21	29	33	29	40	33	43	38	48	45	49	53	57	52	60	57	55	59	62	65	64	59	65	63	68	72	72	78	72	71	78	78	71	73	77	83	81	80	77	81	77	84	78	85	77	86	82	87	91	84	84	93	87	85	82	92	97	93	91	97	96	103	102	98	92	103	0	1	1	5	3	4	2	1	8	3	12	6	6	6	6	6	16	16	20	16	16	23	16	23	18	25	21	23	25	21	20	30	15	24	30	20	29	30	20	28	33	44	26	39	0	35	31	15	0	35	35	31	35	26	50	35	47	60	48	51	51	57	38	43	50	31	57	48	65	59	60	67	1	4	2	1	1	1	1	5	1	1	1	1	3	2	2	3	1	2	1	2	2	1	1	1	3	1	2	1	1	1	1	2	3	2	1	3	2	3	4	3	1	1	4	1	1	1	2	5	1	3	2	3	1	3	2	1	1	1	1	1	1	2	3	1	1	5	1	2	2	2	2	1
38000	-596.703306585243467	-594.306065908856908	-2.397240676386563	0.000110994720155	0.000010457531433	0.094216476406222	0.588137615804462	1	12	10	24	23	24	25	31	35	29	30	19	41	42	45	46	45	48	49	55	57	61	57	61	65	65	61	64	67	62	68	70	70	76	70	73	78	76	73	67	80	86	81	82	75	85	78	80	81	84	77	88	83	83	89	88	93	88	86	89	90	87	94	94	90	92	87	99	96	99	98	102	0	3	1	12	12	2	12	7	8	4	4	3	8	8	7	5	14	13	16	15	15	20	15	20	22	27	19	23	20	21	22	26	40	24	27	22	20	30	29	23	47	39	51	39	0	51	22	36	0	30	27	40	51	38	46	54	48	54	36	43	56	31	53	50	46	59	40	57	65	23	38	67	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	2	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	3	1	1	3	3	1	2	1	2	1	1	1	1	3	1	1	3	2	3	1	1	1	1	3	1	2	2	1	2	2	1	1	1	2	1	1	5	3	2
38500	-598.251670762111075	-596.115733181359587	-2.135937580751478	0.000083714683597	0.000010060038850	0.120170541384885	0.635730920512442	-1	11	15	20	18	26	21	29	31	29	32	26	37	37	46	49	49	48	52	55	57	61	58	58	59	61	64	67	67	67	67	73	69	71	71	66	81	77	74	72	80	80	79	78	75	82	78	83	79	81	78	81	82	84	87	90	90	90	82	89	87	89	99	85	86	96	94	104	91	98	95	97	0	1	1	2	2	4	2	6	5	6	4	3	12	6	13	8	14	14	15	18	19	14	16	20	14	19	21	18	16	26	23	26	29	24	30	23	23	35	25	31	28	25	35	39	0	38	40	52	0	38	35	33	51	35	51	51	47	50	28	50	50	47	53	35	50	57	41	67	54	66	54	57	1	2	2	2	1	1	1	1	2	1	2	2	2	2	1	2	2	3	1	2	1	3	2	1	3	1	1	3	2	1	1	2	1	3	1	2	3	1	2	1	2	3	2	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	3	2	1	2	2	3	1	1	1	1
39000	-557.114361629397308	-555.009276436229015	-2.105085193168331	0.000074607655550	0.000009250602732	0.123989993572521	0.663070484808916	3	13	15	25	19	28	27	34	32	29	41	23	39	38	47	46	49	53	54	55	59	59	60	60	57	63	65	65	67	64	67	72	70	78	73	74	75	77	71	76	75	83	83	81	78	81	77	81	82	84	81	87	84	84	91	90	85	91	93	87	87	94	97	95	87	95	96	100	97	89	93	101	0	1	2	12	3	12	12	6	2	4	14	2	8	6	13	14	15	15	13	18	19	20	18	8	18	21	21	19	25	21	23	26	31	24	26	23	29	35	29	31	31	39	38	39	0	35	31	40	0	35	35	48	51	51	51	50	23	35	70	38	43	47	53	38	54	57	40	67	60	57	50	66	1	1	1	1	1	2	1	1	3	1	1	2	1	2	2	1	1	2	3	1	1	2	1	5	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	5	2	1	2	1	4	2	2	1	2	1	1	2	1	2	1
39500	-598.563814788445825	-596.171291603903342	-2.392523184542516	0.000108399684502	0.000010255000745	0.094603603253619	0.602721336275401	1	13	17	25	22	22	15	29	34	29	38	32	43	34	44	49	52	53	52	55	58	61	61	57	62	65	59	65	62	67	65	74	68	72	72	72	78	78	73	74	75	83	71	83	77	74	75	84	78	81	79	82	83	85	87	84	91	85	86	80	88	88	95	91	95	92	97	102	99	97	98	101	0	1	2	5	3	3	2	4	5	6	4	4	14	8	12	9	14	16	13	18	19	20	20	15	18	21	19	23	15	26	23	43	16	24	43	33	20	35	25	23	31	37	30	13	0	35	22	13	0	35	46	41	60	50	51	50	40	35	40	35	50	40	53	60	58	28	47	57	60	59	60	47	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	3	2	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	3	2	1	1	4	1	2	1	2	1	1	4	1	1	3	6	1	1	1	1	1	1	1	1	2	2	1	1	1	3	3	3	2	5	3	1	2	2	2	4
40000	-623.402140795511173	-621.321218689101670	-2.080922106409448	0.000089243441652	0.000011344966498	0.127123811989586	0.569485667195267	3	16	12	24	20	22	26	33	36	23	36	33	43	40	44	46	47	52	56	46	58	60	49	56	66	61	64	62	61	65	69	74	68	75	72	67	76	75	75	75	77	81	80	83	81	76	79	85	79	83	83	87	83	82	85	85	91	92	88	89	86	86	96	98	93	91	90	103	94	94	94	102	0	1	1	6	3	3	6	6	5	6	12	7	14	11	14	13	14	16	20	12	20	18	14	9	13	23	21	15	18	20	30	26	22	24	30	28	29	30	29	25	33	22	21	25	0	35	31	47	0	35	46	47	32	35	46	35	40	56	47	50	43	31	61	71	60	47	40	57	35	59	56	62	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	4	3	2	1	3	1	4	1	3	2	3	2	1	3	2	2	2	1	3	3	3	1	1	2	1	1	2	1	1	2	3	1	2	4	1	1	1	1	4	1	1	1	1	4	1	3	2	2	4
40500	-575.141768886015029	-573.432621425030561	-1.709147460984427	0.000086131743174	0.000017289042373	0.200727881917282	0.556653614944848	3	13	15	25	19	22	25	28	34	29	31	36	42	39	49	49	49	49	58	55	57	61	59	57	59	64	66	66	66	67	68	70	70	75	74	73	69	69	75	70	79	89	80	84	79	81	76	84	78	81	83	87	74	81	87	85	92	91	81	90	86	94	91	95	92	96	93	103	100	99	99	101	0	1	1	3	2	2	6	6	8	4	8	8	12	8	14	13	14	6	18	15	18	16	20	15	20	21	21	16	25	21	20	26	15	24	38	31	29	30	29	23	40	39	35	37	0	38	33	41	0	38	46	48	30	35	51	26	52	54	40	30	50	47	54	50	35	40	16	57	65	62	60	57	1	2	3	2	1	1	1	1	1	1	1	2	1	3	2	1	2	3	2	2	1	2	2	2	1	1	1	3	2	1	3	1	2	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	2	2	3	1	3	1	2	3	3	5	2	1	1	2	2
41000	-572.753725290144530	-570.665850615514614	-2.087874674629892	0.000080538097537	0.000010164610762	0.126208726959316	0.541757393013885	5	11	16	21	21	23	20	34	35	28	36	33	40	41	46	48	53	47	56	54	56	61	58	59	63	62	59	66	66	67	64	71	71	77	75	74	77	79	75	73	74	87	83	78	81	78	78	84	80	83	83	89	84	87	87	87	90	87	83	92	80	92	92	95	92	97	92	104	102	98	97	102	0	1	2	3	1	4	2	6	5	6	12	4	12	13	8	8	8	13	18	16	17	15	16	18	16	21	21	23	22	26	23	26	20	24	32	22	29	26	22	31	33	44	38	39	0	35	31	40	0	38	46	47	32	35	50	35	47	50	40	38	35	57	58	60	58	62	28	57	54	59	54	62	1	1	1	1	3	1	2	1	3	2	1	1	1	1	1	2	4	2	3	1	1	2	1	2	2	2	1	2	1	1	1	2	3	2	2	3	2	2	2	2	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	4	2	2	2	2	2
41500	-616.694842450312080	-614.888199623049104	-1.806642827262922	0.000097347741094	0.000017038374828	0.175025887985176	0.522900821677774	5	11	17	21	21	24	24	26	33	29	31	37	42	37	36	45	49	46	53	44	55	61	51	60	66	62	65	65	60	65	63	72	71	77	72	74	75	79	71	75	78	77	77	84	79	82	78	79	80	80	84	87	86	86	89	83	84	87	86	91	85	92	98	95	94	89	95	99	97	96	95	103	0	1	2	3	2	4	4	6	5	5	6	8	14	11	6	4	15	12	7	14	16	13	16	16	16	21	26	23	18	21	24	22	28	24	30	31	19	30	19	33	33	25	30	42	0	38	40	39	0	35	46	47	56	26	54	50	47	50	31	58	35	57	53	54	56	57	40	48	54	28	54	68	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	5	2	1	3	1	3	2	2	1	2	2	2	1	3	1	1	2	2	3	4	5	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	2	2	2	2	1	5	4	1	5	1	1
42000	-616.562996357079101	-614.660324528163301	-1.902671828915778	0.000079037269767	0.000012257897434	0.155090091924273	0.526886334032566	0	9	16	21	20	22	26	28	33	24	41	36	40	41	48	45	45	50	56	57	54	61	56	53	61	63	66	60	62	66	67	70	70	76	75	74	77	79	69	76	71	87	79	84	79	84	77	82	80	82	86	88	80	86	89	88	94	92	92	92	86	93	93	96	91	97	93	105	101	94	98	105	0	1	2	2	3	3	6	6	4	4	8	8	8	12	6	13	12	16	18	18	15	16	4	13	23	19	21	19	18	26	22	30	15	24	21	28	22	35	22	31	23	37	35	23	0	43	41	23	0	38	46	23	30	30	35	30	47	38	33	51	43	40	50	56	53	57	48	57	56	47	61	41	1	2	2	3	1	1	1	1	1	1	1	2	3	1	3	1	2	1	1	1	1	4	6	2	1	1	2	1	2	1	1	1	4	6	2	2	3	1	1	1	2	1	1	5	1	1	2	6	1	1	1	6	2	3	2	3	3	3	4	1	1	2	1	2	2	1	2	2	1	2	2	3
42500	-609.720129701723749	-607.794848433688344	-1.925281268035369	0.000077850564064	0.000011753731690	0.150978118547002	0.595498456130213	-7	11	16	25	17	23	23	31	35	28	38	32	43	35	49	45	52	50	56	54	59	57	58	50	60	64	64	65	67	67	67	70	69	75	71	75	72	76	75	70	71	84	72	83	83	82	75	85	77	77	84	81	86	80	83	85	92	87	94	89	93	81	95	94	92	91	90	104	100	95	89	99	0	1	1	6	2	5	3	4	12	4	12	6	5	6	14	14	13	8	18	8	18	24	16	13	18	21	20	23	22	27	28	26	31	24	26	33	28	21	25	31	31	39	30	39	0	50	31	52	0	26	46	40	35	35	50	43	31	50	67	35	38	31	56	58	58	62	52	57	65	23	58	57	1	2	4	1	2	1	1	2	1	1	1	1	4	1	2	2	3	3	2	4	1	1	1	1	2	1	2	2	1	1	1	1	1	5	1	1	2	3	1	1	1	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	4	2	1	2	2	2	1	2	1	2	2	2	1	4	1	1
43000	-627.967983410052511	-626.102757032930867	-1.865226377121683	0.000120998803132	0.000019644547212	0.162353235759617	0.535291306490918	4	13	16	21	20	20	24	28	32	25	42	27	38	39	49	47	47	50	52	56	61	55	58	53	62	62	65	65	65	66	69	67	72	76	72	75	75	78	71	74	76	87	81	77	75	82	79	82	81	82	83	88	85	79	91	84	93	93	83	86	86	90	99	88	90	99	94	103	96	91	95	101	0	1	1	2	3	3	6	4	12	4	6	6	4	6	17	6	12	17	14	14	18	18	20	11	18	20	21	18	20	20	23	16	31	11	32	31	28	26	20	18	33	39	30	21	0	40	23	47	0	32	43	48	40	35	46	35	22	56	47	35	46	34	60	30	60	67	70	62	50	59	64	57	1	1	1	1	1	1	1	2	1	1	2	2	4	2	1	4	1	1	2	3	2	1	1	2	2	1	2	3	3	2	1	2	1	7	1	2	1	3	1	5	1	2	2	3	1	1	3	1	1	3	1	1	1	2	1	1	3	2	1	2	1	2	3	3	1	1	1	2	2	2	1	2
43500	-539.958147204563147	-537.877986559290207	-2.080160645272904	0.000112867337449	0.000014359513772	0.127224705541310	0.736514623667513	3	16	15	22	23	28	27	27	29	30	41	32	42	36	45	46	50	49	53	53	61	47	59	58	62	64	65	64	68	68	67	72	72	77	73	73	75	74	76	77	77	89	82	84	82	81	76	76	79	82	83	88	85	84	89	85	90	91	85	90	90	85	96	88	91	96	93	101	97	98	96	99	0	1	1	2	2	4	4	4	5	8	6	6	14	8	11	14	13	22	16	18	19	14	16	11	18	21	21	23	25	26	15	26	28	24	30	28	29	26	29	47	33	39	35	39	0	30	33	31	0	35	38	48	51	35	54	35	62	35	47	50	35	40	53	50	35	57	57	57	56	31	58	57	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	4	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	2	1	2	1	2	1	2	2	1	1	1	3	1	1	2	1	3	1	1
44000	-607.116992862314987	-605.217500454023366	-1.899492408291670	0.000099887877363	0.000015550963617	0.155684193388143	0.565867721183668	3	12	16	17	17	13	22	27	36	20	37	36	43	32	42	50	47	50	57	53	58	58	57	60	66	61	64	61	64	68	70	70	70	77	71	72	77	78	73	76	76	84	84	84	82	77	81	80	80	84	83	83	85	88	88	81	88	87	92	89	89	90	98	93	95	92	94	105	101	98	95	96	0	1	6	6	2	1	4	4	1	4	4	5	12	4	12	8	15	15	20	17	14	14	11	21	22	21	22	23	20	26	28	26	28	24	30	31	13	26	22	31	33	33	38	39	0	35	40	31	0	35	46	37	46	50	51	35	33	56	40	43	56	31	53	43	54	37	52	62	50	66	60	57	1	1	1	1	1	1	1	1	5	1	2	2	2	2	1	3	1	2	1	1	4	5	2	1	2	1	2	1	2	1	2	1	2	4	1	1	5	2	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	3	1	1	3	2	1	1	3	1	2	2	2	1	2
44500	-594.040937096125845	-592.069437691390817	-1.971499404734973	0.000111488391306	0.000015958559750	0.143140999375826	0.611923807522841	3	11	13	19	25	26	26	33	37	30	41	27	42	42	38	45	51	53	56	50	59	56	59	59	59	63	63	63	68	66	66	71	69	74	75	73	76	73	71	69	78	77	81	82	81	84	74	78	79	83	78	83	87	81	88	88	86	95	89	86	90	89	97	91	92	96	94	105	98	91	100	100	0	1	2	2	3	4	2	6	5	6	8	1	15	15	4	11	13	16	18	14	19	16	18	16	13	21	16	23	25	26	22	26	20	24	38	40	29	30	31	28	33	39	35	39	0	51	40	40	0	35	38	47	46	30	54	35	31	46	18	35	60	47	38	56	60	62	52	28	58	57	58	67	1	2	1	1	1	1	2	2	2	1	2	5	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	3	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	2	5	2	5	2	1	2	4	1	1	2	3	5	1	1	1	1
45000	-618.463183134391784	-616.762610626241099	-1.700572508150691	0.000076393887485	0.000015533823895	0.203338570746464	0.467601694979761	2	15	15	24	22	24	25	32	34	30	42	32	41	41	45	48	47	52	54	46	61	59	61	54	61	65	57	67	65	67	69	68	73	66	72	70	77	76	72	76	78	87	76	81	82	80	73	80	82	83	83	89	85	84	92	84	91	90	91	87	89	89	95	87	94	94	95	106	95	99	95	101	0	1	1	2	1	2	2	7	6	7	10	6	4	3	12	6	11	12	18	8	19	18	16	16	16	16	19	16	22	26	14	26	15	24	30	28	16	35	29	20	33	28	35	28	0	38	16	31	0	35	46	40	35	35	51	35	33	35	62	35	38	47	50	56	56	57	47	52	58	59	50	57	1	2	3	1	4	2	2	1	1	1	2	2	3	3	2	4	2	3	1	3	2	2	2	2	3	3	1	3	1	1	4	1	3	2	1	1	5	1	1	4	2	3	1	2	1	1	5	2	1	2	1	2	2	2	2	2	3	3	1	3	2	2	2	1	2	1	4	3	1	2	2	2
45500	-572.047697929488550	-570.134606862131704	-1.913091067356874	0.000081165876653	0.000012432254934	0.153170956151347	0.616493623844918	1	10	18	21	22	25	24	31	31	30	39	34	37	40	44	43	49	52	54	54	59	63	57	59	62	60	62	66	66	66	69	72	72	73	77	73	79	72	75	76	75	82	79	82	79	85	81	81	69	81	84	89	84	84	88	85	93	94	90	79	90	94	99	91	90	89	96	103	94	98	97	101	0	1	1	3	3	4	4	6	5	3	12	3	12	13	14	13	15	14	18	16	18	20	14	17	16	21	26	22	22	21	14	26	28	24	38	31	29	26	25	33	33	39	38	31	0	38	40	40	0	38	60	48	60	32	54	38	66	43	48	38	43	22	51	56	60	47	66	57	65	59	54	66	1	2	3	1	1	1	1	1	2	2	1	3	1	1	1	1	2	2	1	2	2	2	2	2	3	1	1	1	1	1	5	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	6	3	1	2	1	1	2	1	2	2	2
46000	-612.606423134832539	-610.858860938878934	-1.747562195953563	0.000089777708521	0.000017038992051	0.189790899455509	0.473318983870876	4	15	18	22	22	27	20	30	27	28	41	35	42	40	47	47	51	52	54	55	58	51	58	55	64	61	64	61	63	65	66	71	72	78	73	76	77	79	74	75	79	82	80	83	83	85	80	81	75	82	77	86	84	82	90	83	93	92	92	90	83	87	98	95	89	90	95	98	95	99	97	103	0	1	2	2	3	3	2	2	4	4	2	7	12	5	7	4	12	13	15	13	19	11	4	18	22	21	21	18	16	26	18	23	16	24	30	28	39	35	23	33	31	39	35	47	0	51	18	40	0	35	35	40	35	26	38	35	41	56	62	46	51	28	53	46	54	47	62	57	65	59	50	62	1	3	1	1	1	2	2	3	1	2	3	2	2	2	3	4	3	1	1	1	1	3	5	1	3	1	1	2	2	1	2	2	4	4	1	2	1	2	3	1	2	2	2	1	1	1	4	1	1	2	1	2	2	5	2	2	3	2	1	1	1	3	2	3	1	1	2	1	2	2	3	3
46500	-606.580648524845401	-604.921892334961740	-1.658756189883668	0.000095130382619	0.000020652953557	0.217101550399946	0.593103790601349	5	10	14	18	22	26	18	30	32	26	41	32	35	41	48	47	49	45	56	54	57	57	57	57	63	65	67	67	68	66	66	71	69	76	76	75	73	73	75	75	77	86	80	80	76	84	79	82	79	81	84	84	82	87	91	78	92	90	81	83	87	93	96	93	93	88	92	101	96	92	95	100	0	1	2	3	2	4	3	4	5	4	2	7	6	13	6	14	12	11	18	18	16	18	18	18	23	21	26	23	15	21	20	30	31	24	38	20	15	30	18	31	37	23	38	22	0	50	40	47	0	26	50	48	50	38	56	38	66	60	47	56	43	57	54	60	54	47	40	70	43	59	56	62	1	1	1	1	2	2	1	2	2	1	5	2	1	1	4	2	1	1	2	2	1	2	2	2	1	2	1	2	4	1	2	1	1	2	1	3	4	1	5	2	2	5	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	3	2	2	2	4	2
47000	-536.743429044777372	-534.987914527608382	-1.755514517168983	0.000079429684222	0.000014906458221	0.187668607361520	0.788231652327499	3	12	15	23	20	29	26	33	30	27	40	31	37	42	47	46	51	54	57	53	59	62	56	58	63	62	63	62	68	68	66	73	70	73	74	69	80	71	76	77	77	89	78	82	81	85	73	80	78	81	82	86	82	80	88	88	93	92	89	86	88	91	98	92	94	98	95	104	99	100	96	104	0	1	2	2	2	4	4	2	5	4	12	4	8	11	12	13	14	20	16	15	19	20	16	20	18	21	21	23	22	26	28	26	25	24	38	31	39	30	22	31	47	39	38	39	0	51	31	47	0	38	43	48	35	38	50	46	52	56	31	30	54	47	56	56	50	57	57	57	65	62	58	67	1	1	1	1	1	2	1	3	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1
47500	-586.558271647913784	-584.717021584532290	-1.841250063381529	0.000070331357506	0.000011768656273	0.167331567179488	0.546371857616661	3	10	16	24	23	21	24	30	35	27	41	35	43	40	49	50	50	51	56	51	60	58	54	53	61	64	65	61	66	64	65	73	70	70	73	72	77	79	74	72	74	87	83	81	70	82	77	78	79	81	77	87	84	88	86	83	90	90	89	91	89	93	98	96	91	95	88	102	100	100	94	98	0	1	2	2	3	3	6	4	5	5	12	6	5	4	13	14	14	13	16	12	16	20	14	16	16	21	21	22	28	21	20	26	25	24	30	22	25	30	29	31	31	39	50	22	0	51	40	33	0	38	32	48	38	30	46	30	47	35	40	50	56	40	56	54	56	62	47	66	65	59	35	67	1	2	1	3	2	1	1	1	2	1	1	2	2	3	1	2	1	1	1	3	1	1	2	1	2	1	1	1	1	1	2	2	1	3	1	2	2	3	1	2	2	2	1	4	1	1	1	2	1	1	1	1	2	4	1	3	1	3	3	2	1	3	2	2	1	1	2	1	3	1	3	1
48000	-576.987609358558984	-574.781898878816378	-2.205710479742661	0.000080538354648	0.000009037209635	0.112210010680362	0.597755422527124	0	10	16	18	22	26	25	29	34	28	40	31	43	35	48	50	52	48	55	55	61	52	56	56	66	61	59	65	65	68	69	68	69	76	74	72	74	78	76	75	78	84	83	80	77	82	77	83	78	82	78	86	82	81	92	88	91	89	89	89	92	95	91	82	92	93	90	100	94	95	96	100	0	1	2	3	4	4	2	4	5	7	8	4	8	8	7	18	15	14	15	16	22	16	16	18	16	27	19	23	22	26	28	26	23	25	30	28	29	35	23	20	40	39	38	39	0	51	31	33	0	51	35	48	30	38	60	54	31	50	47	54	50	57	56	38	56	48	33	57	60	59	60	62	1	2	1	1	1	1	2	1	2	1	1	2	3	1	4	1	1	2	1	1	2	1	1	1	3	1	1	2	1	2	1	1	3	1	2	2	2	1	3	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	5	1	2	2	2	1	1	1	1	2	3	1	1	2	1	1
