step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
23000	-976.936055566946720	-975.381267679545203	-1.554787887401564	0.000755072393540	0.000197508525957	0.261575615327617	0.466160185207516	1	3	1	0	4	2	0	4	2	4	6	3	4	7	5	6	6	6	4	4	4	7	6	6	4	5	5	6	6	9	7	7	8	7	5	7	6	9	8	8	7	7	7	9	8	10	10	8	10	8	11	10	9	10	10	9	10	10	9	8	10	10	11	12	11	13	11	12	13	12	12	15	12	12	13	13	14	15	14	13	14	16	15	14	15	16	15	18	17	17	17	16	18	19	21	20	22	22	24	26	29	4	1	7	0	6	7	0	1	1	9	10	6	9	3	2	5	35	35	9	3	3	10	3	3	12	12	9	8	4	25	19	4	16	23	7	6	35	28	20	35	5	19	35	14	8	24	42	28	22	23	3	48	15	41	21	14	4	13	42	16	41	14	41	67	21	13	27	5	11	63	14	38	19	62	17	58	53	21	47	22	23	22	45	52	62	85	6	16	74	61	55	59	75	50	69	75	89	39	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	3	1	1	1	1	3	4	1	3	1	1	2	5	1	2	1	1	2	1	1	1	2	2	3	1	2	1	5	2	1	3	2	1	5	3	1	2	1	2	2	1	4	4	3	4	4	1	2	3	2	1	4	2	2	7	2	2	4	3	4	3	2	1	3	7	4	3	3	4	2	3	5	3	2	6	1	1	1
23500	-913.180232731030969	-911.477294568098273	-1.702938162932653	0.000694937947369	0.000140802554369	0.202611693464776	0.502516158453700	1	1	2	-1	3	3	1	4	3	4	6	4	3	7	5	4	6	6	5	5	5	7	6	7	7	6	6	6	6	9	9	5	7	6	6	6	8	7	10	8	7	7	8	9	9	9	11	9	9	8	10	9	10	9	9	9	10	7	9	10	9	9	10	11	12	14	13	11	13	11	12	12	12	12	13	13	14	14	13	13	14	13	12	13	16	16	13	17	16	17	18	15	16	18	21	19	23	23	23	26	28	4	4	7	0	3	7	0	1	7	7	6	6	3	16	5	7	8	12	9	16	8	12	9	7	2	6	8	4	7	35	23	9	21	6	32	12	24	9	59	42	8	1	28	6	38	27	1	13	6	7	22	29	28	9	42	23	28	13	33	38	22	20	22	48	20	48	46	44	37	59	59	61	1	54	11	49	73	38	16	38	48	64	28	54	87	83	64	64	24	30	83	76	39	44	88	89	39	79	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	4	4	1	1	4	3	1	1	1	1	2	1	1	1	2	1	1	2	3	1	4	1	1	4	3	3	4	2	2	2	3	1	2	2	2	1	2	1	2	2	1	3	2	2	2	2	1	1	1	4	2	3	2	2	4	5	2	3	1	2	4	2	2	1	3	4	4	3	1	3	4	2	2	6	4	1	1	1
24000	-957.755408552119206	-956.210327842211882	-1.545080709907289	0.000734797905284	0.000196035511242	0.266788337082251	0.447985255330639	1	2	2	1	3	3	0	4	3	5	4	3	5	8	5	5	5	7	4	5	5	7	6	7	5	5	6	3	7	9	9	6	6	7	7	7	6	8	8	8	7	7	6	8	9	9	10	9	8	7	11	9	8	9	10	8	10	10	10	10	9	11	9	12	12	15	12	12	12	11	11	13	12	12	14	14	14	15	12	12	15	17	13	13	15	18	16	17	18	17	18	17	19	19	19	21	22	23	24	26	30	7	4	4	0	2	3	0	4	3	9	6	3	28	16	5	19	6	23	9	5	28	26	4	20	12	12	13	3	26	36	37	5	5	6	20	11	7	23	20	16	32	26	17	23	1	37	38	24	7	5	30	3	36	23	16	8	36	40	29	18	36	58	16	6	58	41	49	39	30	35	40	67	8	56	73	3	29	56	59	14	55	80	61	38	40	59	20	51	23	40	47	71	20	67	52	53	73	74	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	3	1	1	1	4	2	1	5	1	1	3	2	2	2	2	2	1	1	2	4	1	3	2	3	2	2	2	1	6	2	1	5	3	6	1	2	2	3	2	2	2	4	5	4	5	4	4	2	10	3	4	5	4	4	1	1	1
24500	-913.540575371313366	-912.006297062355657	-1.534278308957703	0.000561201389212	0.000153141161537	0.272880938075069	0.577591399142460	1	2	2	0	2	3	0	3	4	4	6	4	3	7	4	5	5	6	4	4	5	7	7	6	5	4	5	5	5	8	9	7	7	7	7	7	8	9	8	9	7	6	6	9	8	8	10	8	9	9	10	9	10	10	11	10	10	11	10	10	9	10	9	11	12	15	13	12	14	12	12	14	13	13	13	13	14	16	14	14	13	17	14	14	15	17	15	18	18	17	19	16	17	19	20	20	21	23	24	26	28	4	1	7	0	7	5	0	4	5	5	5	6	3	15	7	10	8	17	1	7	13	5	26	10	12	3	8	13	5	9	5	43	20	17	15	12	43	48	24	36	10	16	6	21	4	7	5	9	34	46	14	48	44	40	40	23	23	3	15	48	39	48	10	24	41	57	40	39	48	46	50	71	56	57	45	58	54	61	71	58	45	69	54	63	71	87	59	61	93	51	83	35	64	48	83	83	64	83	0	0	0	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	1	1	1	1	3	1	1	1	2	2	1	2	2	4	3	5	2	1	1	1	1	1	1	1	1	1	5	4	2	1	2	2	2	2	2	2	1	4	2	2	1	2	2	2	1	2	4	1	1	2	2	2	2	2	1	3	4	1	3	2	3	5	4	3	2	5	4	1	1	1
25000	-910.732346461528550	-909.214492085636607	-1.517854375891922	0.000653701674810	0.000184870407996	0.282805467875547	0.484203802741745	1	3	2	0	2	4	1	5	4	5	5	3	3	7	4	5	6	7	5	4	4	8	5	7	5	5	7	5	5	7	6	6	7	6	6	6	6	8	9	9	8	6	5	8	9	10	10	8	10	8	8	8	9	6	10	7	9	10	8	10	10	11	9	12	12	15	12	11	13	11	11	13	13	13	13	13	14	15	12	13	14	16	14	15	16	17	16	17	17	17	19	16	18	19	20	21	22	24	24	25	30	4	4	7	0	7	12	0	6	5	20	6	7	7	25	5	6	29	36	9	5	13	17	13	16	1	3	25	13	12	20	12	5	29	12	9	13	6	7	3	22	25	3	6	43	44	32	38	12	34	29	31	3	9	4	42	8	25	16	16	37	51	42	44	35	45	67	3	35	39	29	59	71	45	68	44	25	35	39	59	8	71	35	58	45	55	61	52	15	42	49	83	46	70	83	77	89	58	95	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	4	3	1	1	3	1	3	1	2	1	2	3	2	1	3	3	3	3	2	2	3	1	2	1	2	1	3	1	1	3	2	1	3	2	1	2	1	3	4	4	2	3	3	1	5	2	3	4	3	5	6	6	3	4	2	3	2	3	2	4	3	1	1	1
25500	-903.761989243359039	-902.154700529293223	-1.607288714065838	0.000600038552611	0.000142151961678	0.236904713971737	0.494525234884454	1	3	2	0	3	2	1	4	4	5	4	3	5	8	5	6	6	6	4	4	3	7	7	6	7	4	6	5	6	8	7	6	7	5	6	6	7	9	8	8	7	6	7	9	6	9	9	9	10	9	11	9	10	10	11	9	9	11	9	10	7	10	10	12	12	13	12	12	13	12	12	13	13	11	13	15	14	15	14	13	15	17	14	13	16	17	15	17	17	18	18	18	17	19	21	20	23	21	25	26	29	4	7	7	0	3	7	0	4	4	5	6	6	3	29	5	34	3	34	1	5	7	15	5	10	4	2	19	3	9	1	7	5	16	6	9	8	36	28	19	8	4	13	34	17	19	36	9	41	43	15	17	42	23	59	21	22	1	28	20	41	34	41	17	59	52	25	28	31	11	41	29	25	55	56	55	66	55	55	68	56	55	31	51	30	62	31	57	41	8	62	93	77	64	93	82	55	54	93	0	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	4	2	1	1	2	1	1	1	2	1	2	3	1	2	1	2	1	2	1	2	2	2	2	1	1	4	1	3	3	2	2	1	3	2	2	2	2	2	3	4	1	3	3	1	1	2	1	1	2	2	3	2	4	1	3	3	5	3	4	4	4	1	2	2	1	2	5	5	3	1	1	1
26000	-965.738172747977728	-964.179982884639003	-1.558189863338738	0.000670516577924	0.000174202518649	0.259803447647568	0.397988621584321	1	1	2	0	3	3	1	3	4	4	5	3	4	8	5	4	5	7	5	4	5	8	7	6	5	5	5	5	6	7	9	7	8	8	6	6	7	7	8	6	7	8	7	8	10	9	11	9	10	8	10	9	9	9	9	8	10	11	10	10	9	10	10	10	13	14	13	12	13	10	11	14	12	12	13	14	15	15	14	13	14	16	15	14	16	18	15	17	17	17	19	16	18	19	19	20	21	22	24	24	29	4	4	2	0	3	3	0	3	4	8	6	7	7	25	9	5	6	19	1	3	13	40	9	10	6	6	12	16	27	40	14	28	16	36	15	17	11	8	10	1	19	10	11	17	13	13	40	16	9	35	23	36	12	6	27	2	28	28	46	9	23	39	40	16	39	7	30	59	25	20	42	64	1	24	26	49	63	59	69	60	19	35	50	56	45	50	58	45	22	53	61	58	39	66	58	44	20	58	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	2	4	2	2	2	3	1	2	2	3	3	2	2	2	3	1	2	2	1	2	2	2	3	3	1	5	4	1	2	5	3	5	1	4	3	1	1	5	4	3	2	3	5	3	3	6	3	5	3	6	2	3	5	8	5	1	1	1
26500	-925.112340865294186	-923.583574674604506	-1.528766190689629	0.000759523216275	0.000209718082203	0.276118066847248	0.469391545775371	1	2	2	0	3	3	1	4	3	4	5	4	4	8	6	5	6	5	5	5	4	7	6	7	7	6	6	5	7	8	8	7	6	6	6	7	8	9	9	8	7	7	7	7	9	9	8	10	8	9	10	10	9	9	10	9	9	10	10	10	10	10	9	11	10	15	12	12	13	11	11	14	11	12	13	14	15	13	15	13	15	16	14	14	16	17	15	17	17	17	19	17	17	19	20	20	23	24	25	27	27	4	4	7	0	3	7	0	3	1	5	10	6	1	41	9	6	8	6	9	9	2	20	10	3	18	28	19	5	28	19	23	35	16	18	28	12	42	21	35	7	3	33	28	18	24	29	4	47	6	36	1	6	27	3	45	41	5	3	29	54	27	17	22	52	41	56	41	53	58	3	40	67	23	7	36	71	63	50	35	56	69	40	52	61	69	50	52	36	56	73	89	64	72	32	63	85	87	66	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	4	2	1	1	1	1	1	4	1	3	1	3	3	3	4	1	1	3	2	3	1	2	1	1	1	2	4	2	2	2	3	2	1	4	8	3	2	4	3	3	2	1	4	2	2	2	3	2	5	4	4	1	4	3	5	5	3	4	4	1	1	1
27000	-924.072139665563100	-922.531087659846662	-1.541052005716424	0.000580945493105	0.000156287757511	0.269023100043122	0.459130165693953	1	2	1	0	2	3	0	3	3	4	6	3	4	7	4	4	5	5	5	4	5	5	6	5	6	6	6	5	6	7	8	8	7	7	7	6	7	9	9	8	7	7	7	8	10	9	11	8	9	7	10	10	9	10	10	9	10	8	8	8	10	11	10	11	12	15	11	12	13	11	13	14	12	13	13	15	14	15	15	14	15	15	14	14	15	16	14	17	17	17	18	17	19	19	21	21	22	23	24	26	27	4	4	7	0	3	3	0	2	4	8	8	7	5	2	8	5	6	8	9	5	13	12	8	10	6	6	13	4	5	22	28	6	7	17	28	6	6	28	33	11	22	10	6	12	43	29	16	3	34	28	20	32	33	11	38	23	24	36	20	14	38	50	11	26	11	71	43	51	48	43	29	59	51	22	48	38	65	48	14	23	50	75	62	64	53	10	32	77	73	45	83	61	87	79	59	72	42	72	0	0	0	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	3	3	1	1	1	1	3	1	1	1	2	3	2	2	2	4	4	2	1	4	1	1	2	1	2	3	1	3	1	1	2	1	5	3	1	2	1	2	2	5	3	1	5	4	5	1	4	5	5	5	1	2	1	4	5	3	3	2	4	2	5	2	1	6	3	7	3	1	1	1
27500	-938.095961356680505	-936.558294265854101	-1.537667090826375	0.000618155561798	0.000167479863032	0.270934815412199	0.466397995781378	1	2	1	-1	2	2	0	3	3	4	5	3	4	7	5	4	5	6	5	5	4	5	6	5	6	5	6	5	6	7	7	5	7	7	5	6	8	7	8	9	8	7	8	8	8	9	10	8	9	9	9	8	10	9	10	9	10	8	8	10	9	10	11	10	12	14	13	13	13	10	12	14	13	12	14	15	14	14	14	11	12	15	14	14	15	17	15	16	18	18	18	16	18	17	21	21	23	23	24	26	29	4	1	7	0	1	7	0	3	1	5	7	6	5	28	16	6	4	26	9	21	6	1	16	6	12	12	24	3	11	27	28	1	22	25	10	11	25	13	28	28	16	18	25	28	36	28	7	25	25	48	30	12	48	28	39	28	1	28	20	41	11	39	15	51	14	67	52	18	57	52	17	56	81	41	37	79	17	41	50	44	35	61	62	63	21	61	53	44	41	64	87	71	53	11	54	92	89	53	0	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	6	1	2	1	2	3	1	2	1	4	4	2	1	1	2	2	3	1	2	1	3	4	3	2	5	4	1	2	3	1	4	3	2	2	5	4	2	1	4	3	2	3	6	3	1	1	4	5	7	3	2	6	1	1	1
28000	-903.552701673706679	-901.978676707255090	-1.574024966451558	0.000669182400576	0.000168566260463	0.251898825070237	0.441091982493352	1	2	2	0	3	4	1	4	3	4	6	4	4	8	6	4	5	5	5	4	5	8	6	7	7	6	7	6	7	7	8	8	7	6	7	6	8	8	9	8	5	7	6	9	10	10	10	7	9	8	11	8	9	10	9	9	9	10	9	11	9	10	10	10	11	14	12	12	13	12	13	13	12	11	13	13	14	16	13	13	15	16	14	15	17	17	15	17	17	18	18	17	18	19	20	19	22	20	24	25	28	4	1	7	0	1	9	0	5	1	5	6	3	3	19	19	3	5	6	1	7	13	48	3	10	19	5	19	4	26	21	12	19	19	18	19	12	12	13	48	28	20	2	20	26	4	20	17	16	3	5	24	28	13	28	21	2	23	37	35	31	1	31	5	19	4	31	48	35	6	7	42	33	63	50	52	10	46	75	42	32	47	20	80	75	45	83	42	24	57	31	77	39	44	75	91	86	89	72	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	3	1	1	3	2	1	1	1	2	2	2	1	2	1	4	1	2	5	3	3	2	3	3	2	1	3	2	2	3	1	1	2	3	3	1	3	1	5	3	3	3	4	4	3	2	1	2	4	3	1	1	2	3	2	7	1	2	5	1	5	5	4	5	2	5	5	3	1	1	2	3	1	1	1
28500	-907.103841567255927	-905.580753110475712	-1.523088456780236	0.000619645251339	0.000173221632599	0.279549681410457	0.516513960143687	1	2	2	-1	4	3	2	5	4	4	5	4	4	7	5	4	5	7	6	5	4	7	6	6	6	6	5	6	7	8	9	6	8	7	6	6	7	8	8	9	7	7	7	9	10	8	9	9	9	8	9	9	9	9	11	9	8	10	9	10	10	11	11	10	11	14	12	11	13	11	13	13	11	11	14	14	14	16	14	12	15	14	15	14	16	17	14	17	17	17	19	16	19	19	19	22	21	22	24	26	29	4	1	1	0	7	7	0	4	7	2	4	7	3	21	2	2	2	17	13	2	3	7	9	10	21	7	7	3	13	24	30	21	26	21	2	11	13	12	21	28	13	21	6	16	21	26	11	27	18	16	21	22	15	13	41	27	23	32	35	53	43	35	59	39	31	65	29	54	52	59	53	62	21	23	52	74	62	68	50	65	31	31	55	55	74	83	73	46	28	10	92	72	87	83	78	9	83	62	0	0	0	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	3	1	3	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	3	3	2	2	2	1	3	2	1	3	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	3	1	3	1	3	3	2	2	1	2	3	1	2	3	2	2	2	2	1	5	3	4	2	2	3	2	1	7	2	5	1	1	1
29000	-972.171358223656625	-970.632033416227614	-1.539324807429032	0.000582478182064	0.000157265976702	0.269994622192223	0.524218497409350	1	3	2	1	3	3	0	4	3	5	5	3	5	8	5	6	5	6	6	4	4	6	5	6	7	4	7	6	6	7	9	8	8	5	7	6	6	8	10	9	6	7	6	8	8	10	7	8	9	7	11	10	9	8	10	9	10	10	10	10	10	10	11	11	13	15	12	12	13	11	12	14	12	11	13	14	13	16	14	14	14	16	14	12	16	15	14	18	16	17	17	15	19	19	19	20	21	24	23	26	28	7	1	7	0	3	7	0	3	1	7	12	7	7	6	20	26	12	6	3	2	3	3	5	5	37	2	6	3	13	1	27	22	6	21	9	12	9	3	13	47	21	22	2	10	3	48	13	19	10	20	47	26	35	15	22	47	10	27	16	27	2	33	33	50	27	13	46	31	48	47	47	53	16	48	57	59	48	81	74	16	48	53	35	31	31	65	33	79	45	83	35	31	83	79	92	39	89	57	0	0	0	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	4	2	1	2	1	3	2	1	2	1	1	2	1	2	1	3	2	2	1	1	2	2	3	1	2	2	1	4	1	2	1	4	1	2	2	3	5	1	1	3	2	3	3	3	2	2	2	2	2	3	4	3	3	3	2	3	1	3	3	6	2	4	3	3	3	2	5	2	7	1	1	1
29500	-985.040282364472546	-983.482468703918244	-1.557813660554255	0.000738301121971	0.000191956870703	0.259998075297598	0.480046177148561	1	2	2	1	4	3	0	4	3	5	6	3	5	7	5	5	6	6	5	5	4	7	7	7	7	6	6	5	7	8	8	8	7	6	7	6	7	8	9	9	6	8	7	8	9	10	10	9	9	7	11	10	9	9	10	9	10	8	10	11	10	11	10	11	13	14	12	12	12	12	11	14	13	12	13	14	15	16	15	14	15	17	14	14	16	16	14	18	16	17	19	17	17	18	21	21	21	20	23	27	28	7	4	7	0	7	7	0	4	4	9	8	7	1	18	5	6	19	12	7	5	1	5	26	18	34	1	10	12	8	23	15	37	19	6	26	7	8	41	36	26	28	18	15	36	7	41	32	58	13	20	18	18	37	26	29	37	9	15	18	15	32	20	15	37	28	33	52	18	6	29	18	68	6	42	36	18	59	5	46	74	59	39	39	40	72	45	24	32	46	20	29	87	51	66	57	72	39	79	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	3	2	1	1	2	1	2	2	2	2	1	1	3	2	2	3	1	2	4	2	3	3	1	2	3	4	2	1	4	1	2	4	2	5	3	2	2	4	3	1	1	4	3	3	3	7	7	1	2	2	3	5	4	2	1	1	1
30000	-906.976864825246821	-905.456295589287834	-1.520569235959040	0.000751092033520	0.000211135998503	0.281105362699626	0.388202237609765	1	2	2	0	4	2	1	4	3	5	6	3	4	7	5	6	5	6	4	5	4	8	7	7	6	6	7	5	7	9	8	8	7	8	7	7	6	8	9	8	7	7	6	8	10	8	10	10	9	8	9	8	8	9	11	9	9	10	9	9	9	10	11	11	12	14	12	11	13	11	12	15	11	12	12	12	14	15	13	13	14	16	14	14	17	17	15	17	18	16	19	17	17	19	20	21	21	24	24	25	29	4	4	7	0	7	7	0	12	1	19	5	7	7	2	21	7	12	28	9	13	7	43	5	10	4	6	37	19	25	26	33	11	28	6	43	12	12	26	2	5	25	37	6	37	54	28	49	57	43	43	34	12	36	34	13	23	11	60	26	12	37	50	51	25	60	75	34	50	34	14	35	13	30	23	36	35	68	26	50	57	50	32	63	23	30	29	44	59	87	83	81	34	54	81	71	31	71	75	0	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	3	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	1	2	1	2	3	2	1	1	2	2	1	2	2	2	2	3	5	1	2	3	3	2	5	2	3	3	3	1	4	5	4	3	4	2	1	2	4	4	3	5	6	4	5	1	1	1
30500	-947.731887744385290	-946.177473428766575	-1.554414315618761	0.000566657010811	0.000148334882554	0.261771900328142	0.517480479823122	1	2	0	0	1	3	-1	3	4	4	5	3	4	8	4	5	4	7	6	5	5	7	5	5	6	6	6	6	7	9	7	7	7	8	5	6	8	8	9	7	7	6	7	9	9	9	11	9	8	8	10	7	10	10	11	10	7	10	9	10	10	10	10	11	11	14	12	13	13	12	10	14	11	12	12	15	15	14	15	13	14	17	15	14	16	17	15	16	17	18	19	17	17	17	18	21	21	23	24	26	30	3	4	7	0	7	1	0	4	4	5	6	3	2	9	8	8	8	6	9	17	2	4	2	8	12	8	10	2	10	26	21	24	16	2	7	5	11	27	9	2	27	8	20	13	20	35	37	4	18	26	7	12	37	42	32	26	21	25	22	25	8	50	28	40	30	56	13	22	37	54	50	53	36	56	12	50	62	62	59	67	59	63	39	45	63	79	22	63	80	39	53	83	67	61	61	86	82	86	0	0	0	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	4	2	1	2	2	1	2	3	1	1	1	1	2	2	3	2	1	2	2	1	2	2	2	1	1	1	3	1	1	5	2	1	2	3	2	1	1	1	3	4	1	2	2	1	1	5	2	4	1	1	2	3	1	3	3	1	1	3	1	4	3	3	2	3	2	5	3	3	3	6	1	4	4	2	2	2	3	1	1	1
31000	-898.547693008098577	-896.878303042226435	-1.669389965872195	0.000561251102499	0.000119786315772	0.213427314866229	0.501356310758214	1	2	1	-1	3	2	1	3	4	4	5	4	3	7	6	5	6	4	6	4	4	7	7	6	6	4	7	6	5	8	8	8	5	7	6	7	7	9	9	7	7	8	5	7	9	9	11	9	10	9	10	10	10	8	10	10	9	11	9	10	9	10	10	12	11	14	12	12	12	11	12	13	12	12	14	14	12	15	14	13	15	15	14	14	16	18	15	17	16	16	18	17	18	19	21	20	22	23	24	26	29	4	1	4	0	2	3	0	4	2	5	6	4	7	19	12	4	1	6	43	8	13	13	26	10	11	3	26	21	5	18	29	25	5	13	7	43	25	22	27	35	10	9	6	18	17	12	5	41	17	30	17	40	32	43	13	57	35	45	35	16	34	50	40	53	56	23	21	62	46	52	30	52	56	45	36	30	51	62	71	23	62	63	52	16	54	30	77	64	66	52	77	83	64	64	94	72	87	87	0	0	0	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	4	3	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	3	1	1	1	1	1	2	1	2	1	2	3	4	1	3	1	2	2	1	2	2	1	2	1	2	2	1	1	2	2	1	3	4	1	1	1	2	2	1	2	3	3	1	3	1	3	2	3	2	5	3	6	2	3	1	4	3	2	3	3	1	4	4	4	1	1	1
31500	-965.943660255670579	-964.380581328550875	-1.563078927119652	0.000721303155038	0.000185594054959	0.257303816934954	0.535488557438976	1	2	1	0	3	2	2	3	3	4	4	4	5	7	6	5	4	4	5	5	4	6	6	7	6	5	6	4	5	8	8	6	6	8	6	7	7	9	8	7	7	8	7	7	8	9	10	9	10	8	11	9	8	10	10	9	9	11	9	9	9	10	10	12	13	13	13	11	12	12	11	13	12	12	13	14	13	15	14	13	13	16	14	15	14	17	16	15	16	17	19	16	18	20	19	21	23	23	24	23	30	4	4	4	0	7	3	0	1	4	5	6	6	28	32	21	11	8	6	21	5	7	7	13	5	12	6	28	7	21	23	27	26	16	26	21	12	12	36	4	5	26	32	13	13	1	30	30	40	18	13	10	37	15	26	42	22	14	22	16	28	3	31	10	21	56	14	46	35	22	28	20	35	63	33	34	35	69	58	49	15	71	71	68	56	59	20	49	40	63	45	66	62	75	92	87	78	53	83	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	2	1	2	2	1	4	3	1	1	1	1	4	1	1	1	3	1	3	1	1	2	1	1	1	3	2	2	5	1	3	4	1	3	2	2	3	6	3	3	1	4	4	4	1	2	2	3	2	3	2	3	3	4	2	3	2	6	4	2	2	2	1	2	5	5	1	1	1
